LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,1,,N,169,57,,E,6,24,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,19,30,,local,,,,,,,,
BOTTOM DEPTH,4600,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l,,,
decimal places,2,3,2,2,3,2,2,2,2,,,
0,29.42,35.235,4.58,8.222,2.406,0.65,2.04,0,0.1,,,
9,29.42,35.232,4.62,8.236,2.417,0.63,2.04,0.01,0.09,,,
23,29.41,35.255,4.59,8.232,,0.65,,0.02,0.04,,,
47,29.24,35.325,4.53,8.221,2.37,0.63,2.01,0.11,0.46,,,
70,28.87,35.369,4.44,8.206,2.411,0.72,2.06,0.54,1.12,,,
94,27.26,35.147,3.74,8.182,2.4,0.86,2.08,1.49,3.5,,,
117,25.26,35.055,3.25,8.157,2.383,0.95,2.1,0.12,7.3,,,
140,21.89,35.11,3.17,8.133,2.392,1.08,2.12,0.02,9.8,,,
164,19.31,34.901,3.24,8.135,2.382,1.21,2.13,0.02,11.4,,,
188,15.97,34.77,3.16,8.097,2.382,1.5,2.16,0.01,15.1,,,
211,15.15,34.911,3.12,8.131,2.409,1.57,2.18,0.01,16.7,,,
235,14.1,34.886,3.15,8.11,2.391,1.65,2.18,0.01,16.9,,,
258,13.1,34.846,3.12,8.068,2.391,1.76,2.21,,18,,,
282,12.9,34.938,3.15,8.072,2.398,1.8,2.21,,17.7,,,
329,11.65,34.839,2.78,8.034,2.395,1.99,2.23,,21.7,,,
377,10.17,34.744,2.17,7.961,2.393,2.31,2.25,,27.3,,,
424,9.43,34.695,1.6,7.899,2.393,2.59,2.28,,30.5,,,
471,8.78,34.661,2.52,8.017,2.407,2.38,2.25,,26.6,,,


STATION,12B,,,,,,,,,100,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,1,,N,169,57,,E,6,24,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,6410,m,,,,,,,,,,
TIME,20,48,,local,,,,,,,,


DETAILS,TAX COUNT B670,TAX WET WT B670,TAX NAME,,,,,,,,,
DEPTH,#/haul,mg/haul,,,,,,,,,,
decimal places,0,0,,,,,,,,,,
,77,2520,AMPHIPODES,,,,,,,,,
,21,14021,CARIDES,,,,,,,,,
,188,4102,CHETOGNATHES,,,,,,,,,
,213,2073,COPEPODES,,,,,,,,,
,987,37702,EUPHAUSIACES,,,,,,,,,
,26,669,CRUSTACEA LARVA,,,,,,,,,
,125,2002,FISH LARVA,,,,,,,,,
,4,969,STOMATOPODA LARVA,,,,,,,,,
,1,4166,LEPTOCERHALES,,,,,,,,,
,1,4786,MYSIDACES,,,,,,,,,
,,145945,GELATINOUS ANIMALS,,,,,,,,,
,41,7885,PENEIDES,,,,,,,,,
,364,57833,FISH,,,,,,,,,
,177,5166,PTEROPODES THECOSOMES,,,,,,,,,
,71,18873,SERGESTIDES,,,,,,,,,


STATION,52,,,,,,,,,101,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,36,,N,169,54,,E,6,25,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,0,0,,local
AIRTEMP,29,C,,
RELAT HUMID,72,percent,,
BARPRESS,1009.5,mbar,,
WAVEDIR,90,degrees,,
WAVEHT,1.5,m,,
WAVEPER,9,sec,,
WINDDIR,90,degrees,,
WINDSP,6.2,m/sec,,

DETAILS,TEMP,,,
DEPTH,C,,,
decimal places,2,,,
0,29.5,,,


STATION,53,,,,,,,,,102,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
2,0,,N,170,0,,E,6,25,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,0,,local,,,,,,,,
AIRTEMP,28.9,C,,,,,,,,,,
RELAT HUMID,77,percent,,,,,,,,,,
BARPRESS,1008.3,mbar,,,,,,,,,,
WAVEDIR,90,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,7,sec,,,,,,,,,,
WINDDIR,100,degrees,,,,,,,,,,
WINDSP,5.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.5,,,,,,,,,,,


STATION,13 / A,,,,,,,,,103,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,40,,N,169,45,,E,6,25,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,45,,local,,,,,,,,

DETAILS,CHL A,CHL B/A,CHL C/A,LC14,PRIM PROD_INT,,,,,,,
DEPTH,mg/m3,,,mgC/m3/hr,GC/M2/DAY,,,,,,,
decimal places,2,1,1,2,2,,,,,,,
0,0.13,0.2,0.7,0.14,,,,,,,,
20,,,,0.22,0.04,,,,,
25,0.16,0.2,0.7,,,,,,,
40,,,,0.15,0.07,,,,,
50,0.26,0.3,0.6,,,,,,,
60,0.3,0.4,0.7,0.22,0.11,,,,,
75,0.3,0.4,0.7,,,,,,,
80,,,,0.14,0.15,,,,,
90,0.29,0.5,0.8,,,,,,,
100,0.21,0.6,0.9,0.12,0.17,,,,,
110,0.17,0.8,1,,,,,,,
125,,,,0,0.19,,,,,
150,0.03,,,0,0.19,,,,,
200,,,,0.02,,,,,,


STATION,13 / A,,,,,,,,,104
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,40,,N,169,45,,E,6,25,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,8,37,,local,,,,,,,,
BOTTOM DEPTH,4400,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l,,,
decimal places,2,3,2,2,3,2,2,2,2,,,
0,29.37,35.195,4.48,8.225,2.394,0.63,2,0,0.06,,,
10,29.37,35.198,4.49,8.238,2.403,0.64,2.02,0,0.04,,,
24,29.38,35.199,4.5,8.235,2.396,0.58,2.02,0,0.05,,,
47,29.35,35.213,4.52,8.231,2.396,0.54,2.02,0.01,0.1,,,
70,28.8,35.209,4.38,8.207,2.394,0.71,2.04,0.21,0.61,,,
93,28.27,35.168,4.19,8.212,2.396,0.74,2.05,0.65,1.16,,,
116,25.56,35.212,3.29,8.158,2.39,1.02,2.09,0.09,7.5
140,22.74,35.133,3.16,8.143,2.385,1.11,2.11,0.01,9.2
186,17.81,34.754,3.2,8.119,2.371,1.33,2.14,0,13.2
232,12.89,34.852,3.12,8.059,2.386,1.77,2.21,0,17.3
279,12.29,34.88,2.97,8.106,2.408,1.9,2.22,0,20.7
325,11.1,34.804,2.54,8.061,2.402,2.12,2.23,0,23.1
371,10.27,34.745,2.32,7.995,2.396,2.26,2.24,,25.9
464,8.72,34.65,2.78,7.999,2.396,2.3,2.25,,27.4
557,7.7,34.594,1.87,7.896,2.396,2.69,2.31,,31.9
649,6.2,34.556,,,,,,,
740,5.74,34.539,2.61,7.922,2.411,2.72,2.32,,33.5
830,5.18,34.55,,,,,,,
921,4.92,34.548,2.43,8.004,2.459,2.93,2.34,,33
1114,3.87,34.577,2.32,7.903,2.458,3,2.37,,33.6


STATION,54,,,,,,,,,105,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
2,12,,N,170,0,,E,6,25,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,28.3,C,,,,,,,,,,
RELAT HUMID,79,percent,,,,,,,,,,
BARPRESS,1010,mbar,,,,,,,,,,
WAVEDIR,90,degrees,,,,,,,,,,
WAVEHT,1,m,,,,,,,,,,
WAVEPER,7,sec,,,,,,,,,,
WINDDIR,90,degrees,,,,,,,,,,
WINDSP,5.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.5,,,,,,,,,,,


STATION,13A,,,,,,,,,106,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,43,,N,169,47,,E,6,25,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,1980,m,,,,,,,,,,
TIME,12,49,,local,,,,,,,,


DETAILS,TAX COUNT B850,TAX WET WT B850,TAX NAME,,,,,,,,,
DEPTH,#/haul,mg/haul,,,,,,,,,,
decimal places,0,0,,,,,,,,
,12,340,AMPHIPODES,,,,,,,
,2,819,CARIDES,,,,,,,
,32,707,CHETOGNATHES,,,,,,,
,48,369,COPEPODES,,,,,,,
,43,1692,EUPHAUSIACES,,,,,,,
,8,230,CRUSTACEA LARVA,,,,,,,
,20,179,FISH LARVA,,,,,,,
,,25126,GELATINOUS ANIMALS,,,,,,,
,3,807,PENEIDES,,,,,,,
,56,2665,FISH,,,,,,,
,63,934,PTEROPODES THECOSOMES,,,,,,,
,11,1527,SERGESTIDES,,,,,,,


STATION,55,,,,,,,,,107
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
2,30,,N,170,0,,E,6,25,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,18,0,,local,,,,,,,,
AIRTEMP,28,C,,,,,,,,,,
RELAT HUMID,78,percent,,,,,,,,,,
BARPRESS,1008.6,mbar,,,,,,,,,,
WAVEDIR,90,degrees,,,,,,,,,,
WAVEHT,1,m,,,,,,,,,,
WAVEPER,7,sec,,,,,,,,,,
WINDDIR,80,degrees,,,,,,,,,,
WINDSP,3.6,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.5,,,,,,,,,,,


STATION,13 / B,,,,,,,,,108,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
2,1,,N,169,59,,E,6,25,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,19,32,,local,,,,,,,,
BOTTOM DEPTH,4300,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l,,,
decimal places,2,3,2,2,3,2,2,2,2,,,
0,29.44,35.151,4.55,8.234,2.394,0.64,2.02,0,0,,,
10,29.43,35.148,4.53,8.24,2.399,0.64,2.02,0,0
24,29.38,35.148,4.54,8.238,2.394,0.58,2.01,0,0
47,29.32,35.168,4.54,8.238,2.387,0.63,2.01,0,0.08
71,28.29,35.094,4.29,8.21,2.39,0.73,2.04,0.22,0.51
94,26.39,35.215,3.43,8.17,2.394,0.92,2.08,0.28,6.2
118,24.69,35.124,3.19,8.152,2.382,1.03,2.1,0.06,8.5
141,22.5,35.161,3.1,8.141,2.384,1.15,2.12,0.01,9.8
165,20.47,34.986,3.16,8.133,2.382,1.22,2.12,0,10.9
187,16.77,34.72,3.19,8.113,2.371,1.42,2.15,0,13
210,13.28,34.637,3.03,8.09,2.386,1.73,2.19,,18.5
234,12.71,34.889,3.11,8.076,2.392,1.79,2.21,,19
258,12.16,34.836,2.95,8.054,2.39,1.94,2.22,,19
281,11.7,34.841,2.84,8.034,2.389,1.99,2.22,,20.2
328,10.56,34.758,2.43,7.976,2.387,2.17,2.24,,23.9
375,9.99,34.725,2.33,7.954,2.385,2.27,2.25,,26.6
421,9.27,34.677,2.51,7.964,2.389,2.34,2.25,,25
467,8.8,34.689,2.81,,,2.27,,,23.2,,,


STATION,13B,,,,,,,,,109,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
2,1,,N,169,59,,E,6,25,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,5000,m,,,,,,,,,,
TIME,20,31,,local,,,,,,,,


DETAILS,TAX COUNT B620,TAX WET WT B620,TAX NAME,,,,,,,,,
DEPTH,#/haul,mg/haul,,,,,,,,,,
decimal places,0,0,,,,,,,,,,
,82,4247,AMPHIPODES,,,,,,,,,
,16,7491,CARIDES
,4,17090,CEPHALOPODES
,68,1590,CHETOGNATHES
,282,1600,COPEPODES
,9253,241585,EUPHAUSIACES
,2,862,HETEROPODES
,17,411,CRUSTACEA LARVA
,25,1515,FISH LARVA
,4,449,STOMATOPODA LARVA
,1,1412,LEPTOCERHALES
,3,540,MYSIDACES
,,125387,GELATINOUS ANIMALS
,63,9694,PENEIDES
,320,135605,FISH
,130,2109,PTEROPODES THECOSOMES
,149,30699,SERGESTIDES


STATION,56,,,,,,,,,110,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
2,42,,N,170,0,,E,6,26,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,0,0,,local,,,,,,,,
AIRTEMP,29,C,,,,,,,,,,
RELAT HUMID,79,percent,,,,,,,,,,
BARPRESS,1009,mbar,,,,,,,,,,
WAVEDIR,90,degrees,,,,,,,,,,
WAVEHT,1,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,90,degrees,,,,,,,,,,
WINDSP,4.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.6,,,,,,,,,,,


STATION,57,,,,,,,,,111,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,0,,N,170,0,,E,6,26,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,0,,local,,,,,,,,
AIRTEMP,28.8,C,,,,,,,,,,
RELAT HUMID,85,percent,,,,,,,,,,
BARPRESS,1007,mbar,,,,,,,,,,
WAVEDIR,70,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,11,sec,,,,,,,,,,
WINDDIR,80,degrees,,,,,,,,,,
WINDSP,2.6,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.8,,,,,,,,,,,


STATION,14 / A,,,,,,,,,112,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
2,36,,N,170,0,,E,6,26,1966,BORA III,4111

HEADERS,,,,,
TIME,6,45,,local,

DETAILS,CHL A,CHL B/A,CHL C/A,LC14,PRIM PROD_INT
DEPTH,mg/m3,,,mgC/m3/hr,GC/M2/DAY
decimal places,2,1,1,2,2
0,0.08,0.2,0.8,0.21,
10,0.09,0.2,0.8,,
20,,,,0.24,0.05
25,0.11,0.2,0.6,,
40,,,,0.18,0.09
50,0.14,0.3,0.7,,
60,,,,0.21,0.13
65,0.17,0.3,0.7,,
75,0.19,0.3,0.6,,
80,,,,0.14,0.16
85,0.21,0.3,0.7,,,,,,,,,
100,0.27,0.6,0.8,0.06,0.18,,,,,,,
125,,,,0.03,0.19,,,,,,,
150,0.06,0.8,0.9,0,0.2,,,,,,,
200,,,,0.02,,,,,,,,


STATION,14 / A,,,,,,,,,113,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
2,36,,N,170,0,,E,6,26,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,8,35,,local,,,,,,,,
BOTTOM DEPTH,4300,M,,,,,,,,,,
TIME END,10,0,,local,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l
decimal places,2,3,2,2,3,2,2,2,2
0,29.44,35.168,4.46,8.226,2.393,0.62,2.02,0,0.04
10,29.44,35.167,4.46,8.232,2.401,0.62,2.03,0,0.06
24,29.46,35.171,4.46,8.234,2.395,0.6,2.02,0,0.03
47,29.42,35.219,4.47,8.228,2.395,0.63,2.02,0.01,0.21
70,29.27,35.321,4.5,8.215,2.399,0.65,2.04,0.03,0.5
94,26.3,34.8,4.02,8.214,2.371,0.68,2.03,0.05,1.44
116,24.54,35.133,3.19,8.149,2.382,1.03,2.1,0.09,7.8
139,22.67,35.192,3.07,8.13,2.386,1.17,2.12,0.01,9.9
180,16.93,34.815,3.15,8.102,2.373,1.44,2.15,0,14.1
184,16.4,34.772,3.18,8.176,,1.43,,,13.7
229,12.42,34.598,2.98,8.129,2.371,1.9,2.16,,17.4
272,11.02,34.69,2.92,8.125,2.385,2.08,2.19,,20.9
317,10.41,34.758,1.92,8.032,2.387,2.21,2.22,,25.5
362,9.75,34.711,2.29,8.039,2.388,2.24,2.22,,26,,,
451,8.71,34.644,2.32,8.04,2.381,2.32,2.22,,27.1,,,
540,7.69,34.597,1.91,7.958,2.39,2.5,2.27,,32.2,,,
629,6.8,34.571,,,,,,,,,,
719,5.91,34.551,1.76,7.915,2.404,2.83,2.31,,36.1,,,
809,5.32,34.556,,,,,,,,,,
898,4.88,34.556,2.19,8.047,2.451,2.76,2.31,,34.7,,,
1078,4.1,34.571,2.23,7.97,2.445,2.85,2.33,,36,,,


STATION,58,,,,,,,,,114,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,6,,N,170,0,,E,6,26,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,27,C,,,,,,,,
RELAT HUMID,93,percent,,,,,,,,
BARPRESS,1008.5,mbar,,,,,,,,
WAVEDIR,70,degrees,,,,,,,,
WAVEHT,1.5,m,,,,,,,,
WAVEPER,11,sec,,,,,,,,
WINDDIR,0,degrees,,,,,,,,
WINDSP,5.1,m/sec,,,,,,,,

DETAILS,TEMP,,,,,,,,,
DEPTH,C,,,,,,,,,
decimal places,2,,,,,,,,,
0,29.7,,,,,,,,,


STATION,14A,,,,,,,,,115
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
2,36,,N,170,0,,E,6,26,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,5780,m,,,,,,,,,,
TIME,13,7,,local,,,,,,,,


DETAILS,TAX COUNT B570,TAX WET WT B570,TAX NAME,,,,,,,,,
DEPTH,#/haul,mg/haul,,,,,,,,,,
decimal places,0,0,,,,,,,,,,
,85,2358,AMPHIPODES,,,,,,,,,
,18,3839,CARIDES,,,,,,,,,
,7,4499,CEPHALOPODES,,,,,,,,,
,213,7069,CHETOGNATHES,,,,,,,,,
,254,1081,COPEPODES,,,,,,,,,
,404,27562,EUPHAUSIACES,,,,,,,,,
,12,2672,HETEROPODES,,,,,,,,,
,19,259,CRUSTACEA LARVA,,,,,,,,,
,31,576,FISH LARVA,,,,,,,,,
,15,1156,STOMATOPODA LARVA,,,,,,,,,
,2,302,LEPTOCERHALES,,,,,,,,,
,,72727,GELATINOUS ANIMALS,,,,,,,,,
,1,1122,PHYLLOSOMES,,,,,,,,,
,239,45087,FISH,,,,,,,,,
,37,763,PTEROPODES THECOSOMES,,,,,,,,,
,43,6406,SERGESTIDES,,,,,,,,,


STATION,59,,,,,,,,,116,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,24,,N,170,0,,E,6,26,1966,BORA III,4111

HEADERS,,,,
TIME,18,0,,local
AIRTEMP,26.9,C,,
RELAT HUMID,93,percent,,
BARPRESS,1008,mbar,,
WAVEDIR,130,degrees,,
WAVEHT,1,m,,
WAVEPER,11,sec,,
WINDDIR,40,degrees,,
WINDSP,2.1,m/sec,,

DETAILS,TEMP,,,
DEPTH,C,,,
decimal places,2,,,
0,29.5,,,


STATION,14 / B,,,,,,,,,117,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,3,,N,170,5,,E,6,26,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,19,39,,local,,,,,,,,
BOTTOM DEPTH,4400,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l,,,
decimal places,2,3,2,2,3,2,2,2,2,,,
0,29.57,34.929,4.61,8.232,2.377,0.56,2,0.01,0,,,
10,29.55,34.93,4.57,8.239,2.39,0.66,2.01,0,0.01,,,
24,29.52,34.959,4.58,8.242,2.387,0.62,2,0,0,,,
47,29.49,35,4.56,8.238,2.384,0.56,2,0,0.02
70,29.1,35.004,4.56,8.234,2.383,0.59,2.01,0,0.01
93,25.92,34.867,3.8,8.29,2.371,0.77,1.99,0.19,2.9
116,23.9,34.971,3.32,8.152,2.373,1.03,2.1,0.05,7.3
139,21.83,34.964,3.23,8.137,2.374,1.15,2.11,0.01,9.3
163,19.75,34.902,3.19,8.126,2.376,1.24,2.13,0,11.3
186,16.3,34.759,3.1,8.089,2.371,1.54,2.16,0,14.4
209,14,34.66,3.08,8.086,2.379,1.66,2.18,,16.9
232,11.54,34.518,2.8,8.047,2.38,2,2.21,,21
256,10.87,34.573,2.75,8.015,2.383,2.15,2.23,,22.4
279,10.25,34.542,2.65,7.992,2.384,2.22,2.23,,22.5
326,9.65,34.613,2.74,7.994,2.387,2.29,2.24,,22.8
373,9.13,34.646,2.85,7.99,2.387,2.36,2.24,,25.4
421,8.57,34.636,2.65,7.954,2.386,2.47,2.26,,26.7
468,8.24,34.622,2.69,8.011,2.399,2.48,2.25,,28.8


STATION,14B,,,,,,,,,118,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,3,,N,170,5,,E,6,26,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,5160,m,,,,,,,,,,
TIME,21,0,,local,,,,,,,,


DETAILS,TAX COUNT B620,TAX WET WT B620,TAX NAME,,,,,,,,,
DEPTH,#/haul,mg/haul,,,,,,,,,,
decimal places,0,0,,,,,,,,,,
,8,1141,AMPHIPODES,,,,,,,,,
,13,4891,CARIDES,,,,,,,,,
,7,305,CHETOGNATHES,,,,,,,,,
,19,194,COPEPODES,,,,,,,,,
,163,16713,EUPHAUSIACES,,,,,,,,,
,6,284,FISH LARVA,,,,,,,,,
,4,612,LEPTOCERHALES,,,,,,,,,
,6,9602,MYSIDACES,,,,,,,,,
,,29940,GELATINOUS ANIMALS,,,,,,,,,
,16,4494,PENEIDES,,,,,,,,,
,2,882,PHYLLOSOMES,,,,,,,,,
,182,164014,FISH,,,,,,,,,
,37,9510,SERGESTIDES,,,,,,,,,


STATION,60,,,,,,,,,119,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,30,,N,170,0,,E,6,27,1966,BORA III,4111

HEADERS,,,,
TIME,0,0,,local
AIRTEMP,26.8,C,,
RELAT HUMID,94,percent,,
BARPRESS,1009,mbar,,
WAVEDIR,60,degrees,,
WAVEHT,2,m,,
WAVEPER,9,sec,,
WINDDIR,60,degrees,,
WINDSP,9.3,m/sec,,

DETAILS,TEMP,,,
DEPTH,C,,,
decimal places,2,,,
0,29.2,,,


STATION,61,,,,,,,,,120,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
4,0,,N,170,0,,E,6,27,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,0,,local,,,,,,,,
AIRTEMP,26.9,C,,,,,,,,,,
RELAT HUMID,86,percent,,,,,,,,,,
BARPRESS,1007.6,mbar,,,,,,,,,,
WAVEDIR,40,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,7,sec,,,,,,,,,,
WINDDIR,70,degrees,,,,,,,,,,
WINDSP,2.6,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.6,,,,,,,,,,,


STATION,15 / A,,,,,,,,,121,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,30,,N,170,13,,E,6,27,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,45,,local,,,,,,,,

DETAILS,CHL A,CHL B/A,CHL C/A,LC14,PRIM PROD_INT,,,,,,,
DEPTH,mg/m3,,,mgC/m3/hr,GC/M2/DAY,,,,,,,
decimal places,2,1,1,2,2,,,,,,,
0,0.03,,,0.1,
10,0.03,,1.4,,
20,,,,0.14,0.02
25,0.03,,1,,
40,,,,0.03,0.04
50,0.03,,1.1,,
60,,,,0.02,0.05
65,0.04,,0.9,,
75,0.06,0.3,0.8,,
80,,,,0.01,0.05
85,0.07,0.3,1.3,,
100,0.15,0.5,1.1,0.02,0.05
125,,,,0,0.05
150,0.04,0.7,1.4,0,
200,,,,0.01,


STATION,15 / A,,,,,,,,,122,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,30,,N,170,13,,E,6,27,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,8,33,,local,,,,,,,,
BOTTOM DEPTH,4400,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l,,,
decimal places,2,3,2,2,3,2,2,2,2,,,
0,29.23,33.75,4.42,8.265,2.313,0.61,1.93,0,0,,,
10,29.52,34.407,4.4,8.268,2.37,0.58,1.97,0.01,0,,,
24,29.49,34.409,4.42,8.268,2.361,0.57,1.96,0,0,,,
47,29.51,34.427,4.41,8.264,2.358,0.55,1.96,0,0,,,
70,29.08,34.437,4.46,8.261,2.359,0.5,1.97,0,0
