# StationID,Lat(deg.NAD27),Lon(deg.NAD27),Elev(m.NGVD29),Obs_grav(mGal),Free_air_anom(mGal),Inner_terr_corr(mGal),Total_terr_corr(mGal),Complete_Bouguer_anom(mGal),Isostatic_anom(mGal) -- see USGS OFR2006-1396 for more info
l_hm32gb,37.0055,-114.1990,902.8,979606.54,-20.15,0.40,0.62,-121.58,11.30
l_hm34hc,37.0742,-114.4765,1010.4,979592.10,-7.37,0.49,1.50,-120.05,16.37
l_hm42id,37.0425,-114.2017,999.1,979590.90,-9.30,0.52,0.77,-121.44,13.83
l_hm44ke,37.1142,-114.4392,978.4,979585.54,-27.28,0.18,0.64,-137.22,2.19
l_hm52lf,37.0330,-114.1305,899.2,979605.43,-24.78,0.05,0.25,-126.17,9.50
l_hm62ng,37.0407,-114.1485,920.8,979603.20,-21.00,0.06,0.28,-124.80,11.03
l_hm72oh,37.0495,-114.1782,992.4,979592.71,-10.17,0.44,0.68,-121.64,14.41
l_hm73pi,37.1228,-114.2437,1054.3,979570.32,-19.85,0.03,0.29,-138.68,2.03
l_hm82qj,37.1158,-114.1990,1084.5,979574.47,-5.78,0.16,0.44,-127.86,12.65
l_hm83rk,37.0958,-114.2390,1047.9,979578.86,-10.93,0.23,0.46,-128.87,9.87
l_hm84sl,37.1125,-114.7788,959.2,979577.20,-41.40,0.01,1.12,-148.69,-8.50
00/400zw,36.3230,-114.3100,600.3,979640.96,-19.96,0.47,1.37,-86.50,19.83
00001aa,36.9575,-114.0343,778.2,979580.49,-80.48,0.14,0.37,-168.11,-34.42
00002bb,36.9553,-114.0365,766.2,979583.02,-81.47,0.14,0.35,-167.76,-34.22
00003cc,36.9533,-114.0387,750.9,979586.21,-82.81,0.10,0.30,-167.44,-34.08
00004dd,36.9523,-114.0427,729.3,979591.81,-83.79,0.08,0.28,-165.99,-32.80
00005ee,36.9520,-114.0495,711.8,979597.09,-83.88,0.06,0.29,-164.10,-31.15
00006ff,36.9503,-114.0512,710.1,979597.35,-84.01,0.04,0.27,-164.05,-31.23
00007gg,36.9495,-114.0527,709.4,979597.55,-83.94,0.04,0.27,-163.91,-31.16
00008hh,36.9488,-114.0540,715.5,979596.18,-83.38,0.06,0.27,-164.03,-31.36
00009ii,36.9480,-114.0555,702.3,979599.37,-84.18,0.06,0.30,-163.32,-30.72
00010jj,36.9473,-114.0570,703.4,979599.49,-83.65,0.07,0.30,-162.91,-30.39
00011kk,36.9468,-114.0587,714.6,979597.18,-82.47,0.10,0.30,-163.00,-30.55
00012ll,36.9460,-114.0603,738.5,979591.86,-80.35,0.25,0.41,-163.46,-31.11
00013mm,36.9460,-114.0625,723.2,979595.76,-81.17,0.06,0.24,-162.73,-30.44
00014nn,36.9462,-114.0645,720.2,979597.06,-80.82,0.05,0.23,-162.05,-29.81
00015oo,36.9460,-114.0663,725.7,979596.31,-79.86,0.06,0.23,-161.71,-29.52
00016pp,36.9460,-114.0683,734.2,979594.90,-78.64,0.07,0.22,-161.45,-29.31
00017qq,36.9458,-114.0700,740.8,979593.95,-77.53,0.07,0.21,-161.10,-29.03
00018rr,36.9458,-114.0718,743.9,979593.81,-76.72,0.07,0.21,-160.64,-28.61
00019ss,36.9457,-114.0738,757.4,979591.34,-75.02,0.12,0.25,-160.42,-28.48
00020tt,36.9453,-114.0757,749.1,979593.63,-75.26,0.07,0.20,-159.78,-27.91
00021uu,36.9455,-114.0775,751.5,979593.75,-74.41,0.07,0.19,-159.20,-27.36
00022vv,36.9460,-114.0798,750.2,979594.90,-73.71,0.06,0.18,-158.37,-26.56
00023ww,36.9460,-114.0817,749.3,979595.49,-73.39,0.07,0.19,-157.94,-26.18
00024xx,36.9460,-114.0837,757.3,979594.28,-72.13,0.07,0.19,-157.59,-25.90
00025yy,36.9455,-114.0872,768.3,979592.57,-70.40,0.06,0.17,-157.11,-25.56
00026zz,36.9460,-114.0897,777.1,979591.52,-68.77,0.11,0.23,-156.43,-24.93
00027aa,36.9463,-114.0935,771.9,979593.71,-68.23,0.08,0.18,-155.33,-23.90
00028bb,36.9473,-114.0972,762.2,979597.05,-67.96,0.08,0.18,-153.98,-22.61
00029cc,36.9468,-114.1007,740.9,979602.66,-68.88,0.07,0.19,-152.49,-21.23
00030dd,36.9465,-114.1040,741.0,979603.17,-68.33,0.06,0.17,-151.95,-20.77
00031ee,36.9465,-114.1022,740.0,979603.19,-68.60,0.07,0.19,-152.10,-20.89
00032ff,36.9465,-114.1070,733.3,979605.11,-68.74,0.05,0.18,-151.50,-20.40
00033gg,36.9465,-114.1088,724.2,979607.73,-68.93,0.05,0.20,-150.64,-19.60
00034hh,36.9463,-114.1105,723.6,979608.15,-68.68,0.05,0.20,-150.32,-19.32
00034ii,36.9463,-114.1105,723.6,979608.20,-68.63,0.05,0.20,-150.27,-19.27
00035jj,36.9458,-114.1125,717.0,979609.55,-69.28,0.05,0.22,-150.15,-19.21
00036kk,36.9457,-114.1143,713.8,979610.77,-69.03,0.06,0.24,-149.53,-18.64
00037ll,36.9467,-114.1158,726.6,979608.25,-67.69,0.06,0.21,-149.66,-18.76
00038mm,36.7498,-114.1653,485.8,979643.33,-89.83,0.18,1.28,-143.54,-21.70
00039nn,36.7397,-114.1855,462.4,979652.75,-86.76,0.24,1.51,-137.58,-16.81
00040oo,36.7365,-114.1842,486.7,979648.28,-83.44,0.22,1.40,-137.13,-16.40
00041pp,36.7330,-114.1825,510.2,979644.17,-80.01,0.22,1.35,-136.39,-15.68
00042qq,36.7297,-114.1807,539.7,979638.84,-75.94,0.19,1.26,-135.75,-15.08
00043rr,36.7262,-114.1785,555.7,979636.56,-72.99,0.23,1.35,-134.52,-13.87
00044ss,36.7232,-114.1767,576.0,979633.35,-69.67,0.21,1.34,-133.51,-12.91
00045tt,36.7197,-114.1760,609.4,979627.39,-65.00,0.24,1.33,-132.62,-12.09
00046uu,36.7160,-114.1752,635.5,979623.03,-61.00,0.27,1.37,-131.52,-11.05
00047vv,36.7127,-114.1733,650.5,979620.97,-58.15,0.33,1.50,-130.23,-9.75
00048ww,36.7097,-114.1705,674.3,979617.44,-54.07,0.38,1.60,-128.75,-8.19
00049xx,36.7065,-114.1687,699.7,979614.22,-49.19,0.34,1.60,-126.73,-6.16
00050yy,36.7027,-114.1685,722.6,979612.37,-43.64,0.34,1.65,-123.71,-3.25
00051zz,36.6993,-114.1667,748.1,979609.90,-37.95,0.35,1.73,-120.83,-0.35
00052aa,36.6960,-114.1648,773.1,979607.64,-32.22,0.37,1.83,-117.81,2.65
00053bb,36.6923,-114.1642,800.0,979604.74,-26.50,0.37,1.90,-115.06,5.37
00054cc,36.6890,-114.1628,823.9,979601.29,-22.27,0.39,2.01,-113.42,6.98
00055dd,36.6860,-114.1607,849.8,979597.24,-18.10,0.37,2.10,-112.07,8.34
00056ee,36.6823,-114.1598,894.1,979589.33,-12.02,0.31,2.14,-110.94,9.40
00057ff,36.6788,-114.1580,929.6,979582.96,-7.12,0.38,2.36,-109.83,10.52
00058gg,36.6755,-114.1563,959.1,979577.95,-2.75,0.41,2.53,-108.62,11.73
00059hh,36.6722,-114.1548,982.4,979574.51,1.29,0.45,2.69,-107.04,13.30
00060ii,36.6685,-114.1540,1008.9,979570.17,5.45,0.61,2.97,-105.58,14.72
00061jj,36.6655,-114.1505,1027.5,979566.92,8.19,1.34,3.89,-104.03,16.40
00062kk,36.6628,-114.1488,1052.6,979562.12,11.36,2.33,5.02,-102.55,17.92
00063ll,36.6708,-114.1502,1006.6,979569.70,4.05,0.74,3.15,-106.55,13.97
00064mm,36.6755,-114.1500,966.7,979576.15,-2.20,0.52,2.80,-108.66,12.00
00065nn,36.6800,-114.1500,932.6,979581.42,-7.84,0.43,2.57,-110.68,10.07
00066oo,36.6835,-114.1497,897.3,979587.31,-13.16,0.28,2.32,-112.26,8.57
00067pp,36.6872,-114.1500,862.6,979593.01,-18.46,0.25,2.17,-113.81,7.07
00068qq,36.6907,-114.1497,843.0,979595.45,-22.38,0.24,2.06,-115.63,5.36
00069rr,36.6943,-114.1495,827.6,979596.80,-26.11,0.26,1.97,-117.71,3.37
00070ss,36.6978,-114.1492,792.6,979602.14,-31.85,0.25,1.90,-119.57,1.66
00071tt,36.7013,-114.1488,774.6,979603.64,-36.20,0.23,1.78,-122.01,-0.69
00072uu,36.7048,-114.1480,766.8,979602.67,-39.89,0.25,1.70,-124.90,-3.47
00073vv,36.7085,-114.1457,746.6,979603.83,-45.29,0.21,1.63,-128.09,-6.47
00074ww,36.7122,-114.1432,723.6,979605.35,-51.17,0.24,1.62,-131.39,-9.59
00075xx,36.7158,-114.1417,713.4,979604.76,-55.23,0.28,1.59,-134.32,-12.37
00076yy,36.7192,-114.1410,680.3,979609.42,-61.08,0.18,1.48,-136.54,-14.49
00077zz,36.7225,-114.1402,671.4,979609.42,-64.10,0.18,1.42,-138.63,-16.45
00078aa,36.7262,-114.1395,651.1,979611.87,-68.24,0.17,1.37,-140.52,-18.22
00079bb,36.7298,-114.1402,627.7,979616.12,-71.53,0.15,1.32,-141.22,-18.86
00080cc,36.7335,-114.1412,606.9,979619.36,-75.01,0.14,1.28,-142.40,-20.02
00081dd,36.7373,-114.1417,588.1,979622.10,-78.43,0.13,1.23,-143.73,-21.25
00082ee,36.7408,-114.1417,571.6,979624.74,-81.18,0.13,1.21,-144.64,-22.07
00083ff,36.7447,-114.1427,554.2,979627.62,-83.99,0.13,1.18,-145.52,-22.92
00084gg,36.7483,-114.1427,537.0,979630.31,-86.92,0.13,1.17,-146.51,-23.81
00085hh,36.9462,-114.1188,723.7,979609.41,-67.39,0.03,0.18,-149.05,-18.23
00086ii,36.9465,-114.1225,723.0,979610.17,-66.86,0.04,0.20,-148.44,-17.69
00087jj,36.9467,-114.1245,728.6,979609.11,-66.21,0.05,0.20,-148.42,-17.73
00088kk,36.9482,-114.1262,734.7,979608.50,-65.08,0.06,0.20,-147.97,-17.24
00089ll,36.9485,-114.1280,738.7,979607.86,-64.52,0.08,0.21,-147.85,-17.13
00090mm,36.9465,-114.1297,742.2,979606.72,-64.40,0.14,0.26,-148.07,-17.48
00091nn,36.9472,-114.1315,724.8,979611.19,-65.34,0.10,0.26,-147.05,-16.46
00092oo,36.9468,-114.1348,723.6,979611.75,-65.13,0.10,0.27,-146.70,-16.22
00093pp,36.9460,-114.1362,727.4,979610.81,-64.82,0.11,0.26,-146.82,-16.41
00094qq,36.9463,-114.1383,756.2,979604.63,-62.16,0.26,0.37,-147.31,-16.94
00095rr,36.9467,-114.1402,743.7,979607.82,-62.86,0.08,0.21,-146.76,-16.41
00096ss,36.9467,-114.1418,743.4,979608.03,-62.72,0.09,0.22,-146.58,-16.26
00097tt,36.9467,-114.1430,740.5,979608.81,-62.85,0.10,0.23,-146.36,-16.05
00098uu,36.9458,-114.1447,730.7,979610.89,-63.72,0.09,0.24,-146.11,-15.90
00099vv,36.9450,-114.1465,731.9,979610.60,-63.57,0.11,0.26,-146.08,-15.96
00100ww,36.9435,-114.1492,731.7,979610.80,-63.29,0.10,0.24,-145.80,-15.84
00101xx,36.9467,-114.1503,770.1,979603.06,-59.47,0.19,0.29,-146.26,-16.13
00102yy,36.9467,-114.1520,760.7,979605.52,-59.90,0.08,0.19,-145.73,-15.62
00103zz,36.9467,-114.1547,751.7,979607.97,-60.23,0.04,0.16,-145.08,-15.02
00104aa,36.9468,-114.1607,749.4,979610.11,-58.82,0.02,0.14,-143.42,-13.46
00105bb,36.9468,-114.1640,747.1,979611.47,-58.17,0.01,0.14,-142.52,-12.62
00106cc,36.9470,-114.1670,747.2,979612.16,-57.46,0.01,0.14,-141.82,-11.95
00107dd,36.9473,-114.1698,741.2,979614.14,-57.36,0.02,0.17,-141.02,-11.17
00108ee,36.9470,-114.1727,744.8,979613.64,-56.71,0.01,0.16,-140.79,-11.02
00109ff,36.9468,-114.1747,745.6,979613.77,-56.32,0.02,0.17,-140.47,-10.75
00110gg,36.9470,-114.1762,744.8,979614.43,-55.92,0.01,0.16,-139.99,-10.28
00111hh,36.9472,-114.1803,743.6,979616.04,-54.71,0.02,0.18,-138.62,-8.95
00112ii,36.9468,-114.1818,735.7,979618.05,-55.09,0.05,0.23,-138.07,-8.44
00113jj,36.9470,-114.1837,748.8,979615.86,-53.27,0.04,0.20,-137.75,-8.15
00114kk,36.9467,-114.1857,737.0,979619.09,-53.64,0.06,0.25,-136.75,-7.21
00115ll,36.9472,-114.1898,752.6,979617.28,-50.68,0.02,0.18,-135.61,-6.10
00116mm,36.9472,-114.1947,757.0,979618.24,-48.38,0.01,0.18,-133.80,-4.37
00117nn,36.9473,-114.2042,766.0,979619.87,-43.97,0.02,0.21,-130.39,-1.08
00118oo,36.9473,-114.2083,769.4,979620.77,-42.03,0.05,0.25,-128.79,0.45
00119pp,36.9482,-114.2115,760.6,979623.98,-41.60,0.08,0.31,-127.30,1.95
00120qq,36.9450,-114.2118,732.4,979629.09,-44.91,0.24,0.54,-127.20,1.88
00121rr,36.9417,-114.2105,716.3,979630.86,-47.83,0.64,0.98,-127.86,1.05
00122ss,36.9435,-114.2128,745.1,979626.48,-43.49,0.18,0.44,-127.31,1.67
00123tt,36.9423,-114.2148,760.3,979624.09,-41.07,0.05,0.28,-126.77,2.11
00124uu,36.9400,-114.2172,760.5,979624.45,-40.45,0.03,0.27,-126.19,2.52
00125vv,36.9028,-114.0240,699.5,979582.20,-98.31,0.18,0.51,-176.92,-45.07
00126ww,36.9020,-114.0093,691.8,979581.54,-101.25,0.03,0.43,-179.07,-46.69
00127xx,36.9022,-114.0117,698.6,979580.40,-100.32,0.03,0.41,-178.92,-46.65
00128yy,36.9017,-114.0162,701.3,979580.36,-99.50,0.06,0.42,-178.39,-46.27
00129zz,36.9045,-114.0200,689.5,979584.23,-99.51,0.04,0.39,-177.11,-45.06
00130aa,36.9012,-114.0268,684.1,979585.72,-99.39,0.22,0.55,-176.21,-44.53
00131bb,36.8997,-114.0297,656.2,979592.08,-101.51,0.09,0.47,-175.27,-43.72
00132cc,36.9018,-114.0318,644.9,979595.48,-101.78,0.13,0.53,-174.20,-42.68
00133dd,36.9032,-114.0353,668.6,979591.10,-98.96,0.08,0.40,-174.18,-42.75
00134ee,36.9038,-114.0383,666.9,979592.19,-98.44,0.04,0.36,-173.53,-42.21
00135ff,36.9025,-114.0403,671.1,979591.29,-97.93,0.04,0.35,-173.50,-42.27
00136gg,36.9032,-114.0418,673.4,979591.38,-97.20,0.04,0.34,-173.03,-41.85
00137hh,36.9033,-114.0437,680.8,979590.10,-96.20,0.04,0.32,-172.89,-41.78
00138ii,36.9033,-114.0453,687.3,979588.99,-95.31,0.05,0.32,-172.74,-41.70
00139jj,36.9033,-114.0472,688.0,979589.37,-94.71,0.06,0.32,-172.21,-41.23
00140kk,36.9033,-114.0487,699.0,979587.23,-93.48,0.08,0.33,-172.21,-41.28
00141ll,36.9032,-114.0497,699.1,979587.42,-93.22,0.07,0.31,-171.99,-41.11
00142mm,36.9018,-114.0513,701.0,979587.11,-92.83,0.09,0.33,-171.79,-41.02
00143nn,36.9000,-114.0528,695.7,979588.20,-93.23,0.10,0.34,-171.57,-40.92
00144oo,36.8990,-114.0545,684.8,979591.03,-93.68,0.11,0.36,-170.77,-40.21
00145pp,36.8978,-114.0558,680.4,979592.13,-93.82,0.11,0.36,-170.42,-39.96
00146qq,36.8970,-114.0573,677.0,979593.10,-93.84,0.13,0.39,-170.03,-39.64
00147rr,36.8970,-114.0592,657.2,979595.14,-97.89,0.24,0.53,-171.71,-41.38
00148ss,36.8972,-114.0608,645.4,979598.38,-98.32,0.24,0.56,-170.77,-40.47
00149tt,36.8973,-114.0625,631.5,979601.41,-99.58,0.31,0.68,-170.35,-40.12
00150uu,36.8973,-114.0647,626.6,979605.19,-97.33,0.22,0.61,-167.61,-37.44
00151vv,36.8955,-114.0655,626.6,979606.30,-96.06,0.17,0.55,-166.39,-36.32
00152ww,36.8948,-114.0667,637.6,979606.42,-92.49,0.14,0.48,-164.14,-34.14
00153xx,36.8938,-114.0705,637.6,979604.56,-94.26,0.10,0.43,-165.96,-36.12
00162yy,36.8243,-114.0062,575.8,979602.48,-109.37,0.27,1.42,-173.10,-42.57
00163zz,36.8127,-114.0045,517.4,979617.12,-111.74,0.13,1.78,-168.51,-38.05
00164aa,36.8160,-114.0137,520.5,979615.26,-112.92,0.14,1.55,-170.28,-40.24
00165bb,36.8103,-114.0182,496.7,979620.65,-114.40,0.04,1.60,-169.01,-39.28
00166cc,36.8120,-114.0323,512.2,979617.36,-113.04,0.05,1.26,-169.74,-40.68
00167dd,36.7857,-114.0177,540.2,979615.33,-104.16,0.08,1.72,-163.57,-34.21
00168ee,36.7813,-114.0240,563.6,979610.35,-101.52,0.03,1.48,-163.82,-34.85
00169ff,36.7957,-114.0258,539.5,979612.99,-107.58,0.27,1.60,-167.03,-37.92
00170gg,36.7947,-114.0355,521.3,979616.98,-109.11,0.07,1.37,-166.73,-38.12
00171hh,36.7990,-114.0137,501.9,979621.38,-111.06,0.12,1.88,-165.98,-36.21
00172ii,36.7872,-114.0017,565.6,979611.08,-100.71,0.04,1.88,-162.82,-32.70
00228ll,36.7598,-114.1197,529.7,979626.25,-94.23,0.09,1.11,-153.06,-29.09
00229mm,36.7572,-114.1188,540.2,979624.43,-92.59,0.09,1.12,-152.59,-28.64
00230nn,36.7545,-114.1175,554.5,979621.75,-90.62,0.10,1.13,-152.23,-28.28
00231oo,36.7520,-114.1163,566.1,979619.31,-89.25,0.10,1.15,-152.16,-28.20
00232pp,36.7495,-114.1148,577.4,979617.00,-87.86,0.10,1.18,-152.02,-28.05
00233qq,36.7472,-114.1138,590.9,979614.53,-85.98,0.12,1.21,-151.62,-27.66
00234rr,36.7442,-114.1125,606.2,979611.97,-83.53,0.13,1.25,-150.88,-26.91
00235ss,36.7422,-114.1107,618.5,979609.73,-81.83,0.13,1.27,-150.53,-26.52
00236tt,36.7398,-114.1090,630.5,979607.69,-79.95,0.13,1.31,-149.98,-25.95
00237uu,36.7373,-114.1073,646.6,979605.26,-77.20,0.15,1.36,-148.99,-24.97
00238vv,36.7350,-114.1058,661.8,979602.91,-74.65,0.15,1.39,-148.13,-24.08
00239ww,36.7325,-114.1048,678.9,979600.53,-71.56,0.16,1.44,-146.91,-22.88
00240xx,36.7298,-114.1040,695.3,979598.37,-68.41,0.16,1.48,-145.58,-21.57
00241yy,36.7272,-114.1035,711.9,979596.15,-65.28,0.18,1.54,-144.26,-20.25
00242zz,36.7240,-114.1042,727.3,979594.56,-61.86,0.17,1.59,-142.53,-18.62
00243aa,36.7213,-114.1040,740.5,979593.04,-59.05,0.17,1.65,-141.16,-17.30
00244bb,36.7183,-114.1040,755.8,979591.25,-55.86,0.18,1.73,-139.61,-15.81
00245cc,36.7157,-114.1037,771.0,979589.60,-52.61,0.20,1.82,-137.97,-14.18
00246dd,36.7127,-114.1053,779.9,979590.71,-48.50,0.25,1.96,-134.73,-11.09
00247ee,36.7102,-114.1060,801.7,979588.87,-43.39,0.26,2.01,-132.03,-8.47
00248ff,36.7073,-114.1065,822.8,979587.42,-38.07,0.28,2.11,-129.00,-5.52
00249gg,36.7047,-114.1068,845.0,979585.36,-33.06,0.31,2.22,-126.38,-2.97
00250hh,36.7020,-114.1073,868.9,979582.36,-28.45,0.35,2.34,-124.35,-1.04
00251ii,36.6993,-114.1077,894.3,979578.90,-23.86,0.35,2.46,-122.49,0.77
00252jj,36.6967,-114.1080,917.7,979575.54,-19.78,0.37,2.60,-120.90,2.28
00253kk,36.6940,-114.1085,939.5,979572.37,-15.97,0.40,2.75,-119.41,3.70
00254ll,36.6912,-114.1078,965.4,979568.29,-11.83,0.43,2.93,-118.00,5.08
00255mm,36.6885,-114.1078,990.3,979564.26,-7.95,0.45,3.10,-116.75,6.29
00256nn,36.6862,-114.1060,1016.6,979559.60,-4.30,0.51,3.31,-115.85,7.21
00257oo,36.6840,-114.1040,1047.0,979554.43,0.11,0.61,3.59,-114.60,8.51
00258pp,36.6815,-114.1022,1075.9,979548.43,3.23,0.71,3.88,-114.43,8.71
00259qq,36.6790,-114.1003,1108.7,979542.71,7.86,0.88,4.25,-113.14,10.05
00260rr,36.6767,-114.0990,1133.3,979537.20,10.15,1.18,4.76,-113.11,10.10
00261ss,36.6737,-114.0998,1164.2,979531.09,13.81,1.76,5.58,-112.10,11.03
00262tt,36.7140,-114.1015,784.0,979587.41,-50.65,0.21,1.89,-137.41,-13.53
00263uu,36.7127,-114.0978,804.4,979583.84,-47.79,0.21,1.93,-136.82,-12.79
00264vv,36.7103,-114.0960,822.8,979582.00,-43.75,0.24,2.03,-134.75,-10.70
00265ww,36.7087,-114.0933,833.7,979581.01,-41.25,0.24,2.10,-133.41,-9.26
00266xx,36.7065,-114.0865,846.8,979580.04,-38.00,0.37,2.36,-131.37,-6.90
00267yy,36.7070,-114.0808,851.8,979577.60,-38.93,0.42,2.40,-132.83,-8.03
00268zz,36.7077,-114.0748,863.9,979573.22,-39.64,0.35,2.30,-135.01,-9.89
00269aa,36.7068,-114.0693,878.2,979570.25,-38.12,0.43,2.40,-135.00,-9.60
00270bb,36.7085,-114.0642,861.6,979570.41,-43.21,0.37,2.31,-138.31,-12.63
00271cc,36.7028,-114.0493,931.0,979561.40,-30.34,0.33,2.42,-133.15,-6.77
00272dd,36.6998,-114.0443,920.1,979566.28,-28.56,0.43,2.69,-129.87,-3.27
00273ee,36.6967,-114.0392,948.8,979562.72,-22.98,0.31,2.68,-127.53,-0.68
00274ff,36.6962,-114.0340,945.7,979563.96,-22.65,0.29,2.73,-126.81,0.35
00275gg,36.6935,-114.0275,941.5,979566.99,-20.69,0.37,3.07,-124.03,3.48
00276hh,36.8197,-114.1798,526.5,979636.33,-90.32,0.24,0.84,-149.06,-25.52
00276ii,36.8197,-114.1798,526.5,979636.38,-90.27,0.24,0.84,-149.01,-25.47
00276jj,36.8197,-114.1798,526.5,979636.56,-90.09,0.24,0.84,-148.83,-25.29
00277kk,36.8218,-114.1525,680.4,979595.65,-83.72,0.21,0.55,-160.13,-35.69
00278ll,36.8177,-114.1423,709.5,979585.59,-84.44,0.69,1.21,-163.48,-38.86
00278mm,36.8177,-114.1423,709.5,979585.61,-84.42,0.69,1.21,-163.46,-38.84
00278nn,36.8177,-114.1423,709.5,979585.62,-84.41,0.69,1.21,-163.45,-38.83
00278oo,36.8177,-114.1423,709.5,979585.63,-84.40,0.69,1.21,-163.44,-38.82
00279pp,36.8088,-114.1475,689.7,979589.75,-85.62,1.20,1.69,-161.95,-37.77
00280qq,36.8028,-114.1508,678.0,979592.36,-86.10,1.52,2.00,-160.79,-36.91
00281rr,36.7960,-114.1528,666.0,979595.22,-86.34,1.32,1.81,-159.87,-36.28
00282ss,36.7895,-114.1593,654.0,979599.74,-84.97,1.01,1.49,-157.46,-34.29
00283tt,36.8252,-114.1402,709.8,979586.32,-84.24,0.62,1.09,-163.44,-38.49
00284uu,36.8333,-114.1373,714.2,979586.50,-83.43,0.29,0.72,-163.49,-38.13
00285vv,36.8407,-114.1333,727.1,979584.24,-82.34,0.43,0.87,-163.71,-37.94
00286ww,36.8482,-114.1307,735.5,979583.62,-81.01,0.61,1.04,-163.16,-37.05
00287xx,36.8520,-114.1337,734.8,979586.12,-79.09,0.25,0.64,-161.54,-35.37
00288yy,36.8553,-114.1377,735.1,979588.35,-77.06,0.22,0.58,-159.61,-33.46
00289zz,36.8585,-114.1415,729.6,979591.40,-75.97,0.77,1.06,-157.42,-31.27
00290aa,36.8540,-114.1495,713.0,979595.88,-76.23,0.84,1.08,-155.79,-30.05
00291bb,36.8470,-114.1550,708.6,979596.57,-76.27,0.41,0.66,-155.75,-30.43
00292cc,36.8392,-114.1573,695.2,979597.91,-78.39,0.41,0.67,-156.36,-31.42
00293dd,36.8315,-114.1600,683.0,979598.86,-80.55,0.86,1.11,-156.69,-32.12
00294ee,36.8260,-114.1567,679.7,979597.80,-82.15,0.24,0.52,-158.51,-34.04
00295ff,36.8150,-114.1635,685.3,979595.10,-82.17,1.23,1.57,-158.12,-34.24
00296gg,36.8158,-114.1580,676.6,979596.66,-83.35,0.27,0.61,-159.28,-35.21
00297hh,36.8168,-114.1527,685.9,979593.54,-83.70,0.16,0.55,-160.73,-36.46
00298ii,36.8167,-114.1408,700.2,979587.03,-85.77,1.10,1.58,-163.38,-38.73
00299jj,36.8158,-114.1387,691.2,979588.28,-87.24,1.40,1.87,-163.55,-38.84
00300kk,36.8180,-114.1440,697.6,979589.03,-84.68,0.37,0.83,-162.76,-38.18
00301ll,36.8185,-114.1455,690.6,979591.09,-84.83,0.24,0.66,-162.28,-37.72
00302mm,36.8190,-114.1472,684.9,979592.89,-84.83,0.17,0.56,-161.74,-37.22
00303nn,36.8193,-114.1490,683.4,979593.70,-84.53,0.13,0.51,-161.31,-36.85
00304oo,36.8200,-114.1505,682.6,979594.37,-84.15,0.13,0.50,-160.86,-36.43
00305pp,36.8208,-114.1517,681.6,979595.10,-83.82,0.16,0.51,-160.39,-35.97
00306qq,36.8212,-114.1533,659.6,979600.01,-85.71,0.40,0.70,-159.63,-35.24
00307rr,36.8210,-114.1552,624.0,979608.14,-88.53,1.26,1.53,-157.61,-33.27
00308ss,36.8200,-114.1570,608.2,979611.57,-89.92,1.73,2.01,-156.72,-32.46
00309tt,36.8195,-114.1592,596.7,979614.52,-90.46,1.76,2.05,-155.92,-31.76
00310uu,36.8197,-114.1612,587.2,979617.35,-90.58,1.53,1.84,-155.17,-31.05
00311vv,36.8198,-114.1630,581.5,979619.33,-90.37,1.16,1.49,-154.68,-30.61
00312ww,36.8203,-114.1647,574.0,979621.78,-90.27,0.83,1.18,-154.04,-30.02
00313xx,36.8208,-114.1672,569.7,979623.64,-89.80,0.48,0.85,-153.41,-29.45
00314yy,36.8198,-114.1692,561.7,979625.83,-89.99,0.36,0.76,-152.78,-28.91
00315zz,36.8198,-114.1712,555.7,979627.75,-89.92,0.26,0.69,-152.10,-28.30
00316aa,36.8198,-114.1728,545.7,979630.58,-90.18,0.24,0.72,-151.20,-27.44
00317bb,36.8200,-114.1748,544.1,979631.42,-89.84,0.17,0.67,-150.74,-27.03
00318cc,36.8198,-114.1765,538.2,979632.99,-90.06,0.17,0.70,-150.27,-26.64
00319dd,36.8198,-114.1780,531.3,979634.81,-90.37,0.19,0.76,-149.74,-26.13
00320ee,36.8127,-114.1387,624.3,979603.30,-92.59,0.85,1.21,-162.01,-37.39
00321ff,36.8098,-114.1393,607.4,979606.85,-93.98,0.74,1.11,-161.59,-37.07
00322gg,36.8067,-114.1378,586.0,979611.53,-95.64,0.45,0.86,-161.08,-36.61
00323hh,36.8035,-114.1378,576.6,979613.28,-96.51,0.42,0.86,-160.89,-36.51
00324ii,36.8018,-114.1355,559.3,979616.94,-98.04,0.25,0.75,-160.58,-36.15
00325jj,36.8020,-114.1308,544.0,979619.52,-100.19,0.28,0.83,-160.92,-36.30
00326kk,36.7997,-114.1285,530.9,979621.92,-101.65,0.23,0.85,-160.88,-36.24
00327ll,36.7972,-114.1265,512.7,979625.41,-103.55,0.21,0.91,-160.66,-36.00
01/401ea,36.3230,-114.3117,594.0,979641.97,-20.88,0.40,1.28,-86.81,19.46
02/402kg,36.3232,-114.3137,585.6,979643.13,-22.33,0.32,1.18,-87.41,18.79
020450qh,36.6397,-114.0120,1463.0,979467.67,45.50,1.62,4.71,-114.88,12.53
020451ri,36.6738,-114.0133,1073.8,979546.61,1.44,2.03,5.79,-114.08,13.89
020455sj,36.7883,-114.0935,475.8,979629.86,-109.72,0.05,1.12,-162.45,-36.68
020557lg,36.6733,-114.6200,507.8,979664.21,-55.53,0.05,0.07,-112.93,-0.73
020574tk,36.5252,-114.0582,1353.3,979485.76,39.66,1.90,4.98,-108.11,14.38
