Holstein
Changes in May 2006 productive life and Net Merit using formulas to be implemented August 2006
PL diff is NewPL - (1.4 x OldPL) [see: http://aipl.arsusda.gov/reference/changes/eval0608.html]
UNOFFICIAL - NOT TO BE USED FOR ADVERTISING!  

                   ________PL_______ _REL__   ___NM$___
Bull ID             New   Old  Diff  New Old  Old  Diff NAAB Code  Name
HOUSA000017204872   0.9   0.6   0.1  71  73  -109    43 029HO09344 EVER-GREEN-VIEW RAZOR-ET
HOUSA000017361887  -3.7  -2.8   0.2  55  56  -109   -34 076HO00336 MR BOJANGLES-ET
HOUSA000018002986  -0.6  -0.5   0.1  73  75  -109    20 009HO02516 AGRIPRIZE GRAN GALLOWAY-ET
HOUSA000121881980  -0.7  -0.4  -0.1  63  65  -109    -8 100HO09110 KINGS-RANSOM G DOUBLE-ET
HOUSA000122194533  -2.2  -1.1  -0.7  75  77  -109   -42 007HO06325 MIKARY FORMATION GUS-ET
HOUSA000122516339  -2.2  -1.6   0.0  60  64  -109    -7 151HO05607 GLEN-TOCTIN ANSWER-RED-ET
HOUSA000128893515  -4.3  -3.0  -0.1  69  74  -109   -72 029HO10397 PRIMETIME GMD RAPTOR-ET
HOUSA000129371094  -0.6  -0.4  -0.0  66  69  -109   -10 200HO01462 VER-HAGES DOMAIN-ET
HOUSA00021WZH2848   0.2   0.2  -0.1  63  65  -109    34 001HO03133 GRADE 0020
HOCAN000005954672  -0.1  -0.1   0.0  66  67  -110    31 073HO02379 LITTLE RIVER RACKETEER
HOCAN000006082566   0.0   0.1  -0.1  69  70  -110    20 071HO01475 GILLETTE CONSISTENT
HOCAN000007057181  -5.7  -4.1   0.0  83  86  -110   -89 011HO05478 ALTAGEN BEECHWOOD
HOCAN000010579656  -2.5  -2.0   0.3  66  68  -110   -17 200HO03137 COVISTA TRENDSETTER-ET
HOUSA000001839760   0.0   0.1  -0.1  64  65  -110    17 009HO01109 BALLS VALOR
HOUSA000001891409   0.5   0.4  -0.1  98  98  -110    20 021HO00767 MAJESTIC-MANOR BELLBOY
HOUSA000001903545   1.5   0.9   0.2  67  69  -110    58 007HO01664 PHYLANN PRINCE VALIANT
HOUSA000001974711  -1.1  -0.6  -0.3  99  99  -110    25 011HO01842 LYLEHAVEN CHAIR AMBROSE-ET
HOUSA000002007287   1.3   0.8   0.2  64  65  -110    31 100HO02873 CONQUISTADOR DEFIANT
HOUSA000002007346   0.4   0.0   0.4  96  97  -110    20 014HO01086 OLMAR RAMBO
HOUSA000002009442   3.0   1.6   0.8  64  65  -110    65 100HO02645 ARLINDA MELODIAN
HOUSA000002013010  -0.3   0.1  -0.4  72  73  -110   -15 001HO00631 PEN-COL STAR FARMER
HOUSA000002018759  -1.1  -0.5  -0.4  99  99  -110   -27 007HO03302 DRENDEL MELVIN GRANT-TWIN
HOUSA000002028555  -1.5  -1.0  -0.1  99  99  -110    28 029HO05791 WHITELEATHER SWD MARK
HOUSA000002041065   0.1   0.1  -0.0  88  89  -110    18 044HO06732 CACHE-VALLEY BOVA ENHACER ELEC
HOUSA000002044429   1.6   1.3  -0.2  47  48  -110    35 100HO05507 ZONNEVELD BELL SUPERIOR
HOUSA000002074491   1.1   0.5   0.4  93  93  -110    85 011HO03072 NUNESDALE COMPETITOR-ET
HOUSA000002083915   0.7   0.6  -0.1  56  56  -110    16 091HO02600 KNOXLAND CLEITUS E ADAIR-ET
HOUSA000002090192   2.8   1.6   0.6  69  71  -110    66 007HO03769 LADYS-MANOR GHOSTBUSTER-ET
HOUSA000002091803   1.2   0.7   0.2  68  69  -110    63 100HO05588 TELESIS-J TRENVAIL
HOUSA000002096190   0.8  -0.3   1.2  68  69  -110    56 100HO05854 ZONNEVELD FANTASTIC-ET
HOUSA000002097924   2.1   2.0  -0.7  71  71  -110    69 011HO03215 BOULDER GENTRY-ET
HOUSA000002098748   2.3   1.9  -0.4  64  65  -110    57 001HO00705 BO-DI SECRET AMBITION-ET
HOUSA000002120499  -1.3  -0.2  -1.0  70  72  -110     5 009HO01590 LADYS-MANOR JEM JESS-ET
HOUSA000002122068   0.4   0.5  -0.3  60  61  -110    15 001HO00776 LANGACRES B STAR PATRICK-ET
HOUSA000002127107  -1.2  -0.8  -0.1  65  66  -110   -12 100HO06208 SIKKEMA-STAR BLKST VENTURE
HOUSA000002135640  -2.9  -2.0  -0.1  68  70  -110   -16 029HO06849 ROCBY SASSY ULTRA-ET
HOUSA000002136727   1.0   1.4  -1.0  66  67  -110    22 039HO00391 ROCKALLI DEPUTY-ET
HOUSA000002137460  -0.9  -0.8   0.2  60  61  -110    26 014HO01787 RAYMAU TONG BRODIE-TW
HOUSA000002137983   1.9   0.9   0.6  72  74  -110    54 029HO06793 GLC JEFFERSON-ET
HOUSA000002151964  -2.8  -1.5  -0.7  95  95  -110   -39 029HO06988 CONANT-ACRES SNOWMAN-ET
HOUSA000002166131   0.1  -0.6   0.9  74  75  -110    59 029HO07057 ENCHANTED-OAKS L MAN-SON-ET
HOUSA000002168156  -1.6  -1.4   0.4  75  76  -110     4 023HO00500 EXRANCO LOBO
HOUSA000002176848   0.7   0.5  -0.0  70  71  -110    30 007HO04369 DE-SU LEADMAN CRUISER-ET
HOUSA000002183523   1.1   1.2  -0.6  70  71  -110    46 007HO04508 JOL-LEE WINE CODY-ET
HOUSA000002187361  -0.3  -0.4   0.3  61  62  -110    37 014HO02153 CEDAR-GROVE CUBBY ROCKET-ET
HOUSA000002191237  -1.5  -1.5   0.6  63  64  -110    19 122HO01137 KNOB-LICK SUCCESSFUL-ET
HOUSA000002192500  -2.0  -1.3  -0.2  74  75  -110   -28 001HO03304 VIEW-GOOD MASCOT NASTY
HOUSA000002205979  -2.4  -1.4  -0.4  81  83  -110   -24 023HO00546 PAVICHS PDF THOR JOVO-ET
HOUSA000002214710   0.1   0.0   0.1  67  67  -110    10 014HO02310 DAVIS-MAST B A ACCENT-ET
HOUSA000002217622  -1.6  -1.0  -0.2  59  60  -110   -36 001HO03349 LYNNCREST ELUSIVE HRBEK-ET
HOUSA000002252720  -0.4  -0.3   0.0  87  89  -110    24 029HO08169 POLY-KOW SOPHISTICATE
HOUSA000002255119  -0.6  -0.8   0.5  72  73  -110    64 029HO08220 LUTZ-MEADOWS MALIBU
HOUSA000002265755  -2.1  -0.9  -0.8  79  80  -110   -21 029HO08395 AGRIPRIZE-JR TEXTBOOK-ET
HOUSA000002269076  -2.0  -1.5   0.1  80  81  -110   -30 029HO08439 RICECREST FP PERRY-ET
HOUSA000002272731  -1.6  -1.2   0.1  81  82  -110    -8 029HO08359 FUTURALAND LUKE PARADIGM-ET
HOUSA000002280448  -0.5   0.2  -0.8  70  71  -110   -12 011HO04495 MR HONEY-LANE B ROD-ET
HOUSA000002298569  -2.3  -1.6  -0.1  69  70  -110   -34 001HO06032 KEYSTONE BWOOD PATERNO-ET
HOUSA000017009615  -3.0  -1.6  -0.8  69  71  -110   -42 100HO08787 CYPRESS-HILL GLORY
HOUSA000017389043  -2.7  -1.7  -0.3  75  78  -110   -13 001HO06373 COOKLEE JOHNSON 1797-RED-ET
HOUSA000121807784  -1.3  -1.1   0.2  54  55  -110   -22 100HO09035 SIR RAFTER-M ABLE-ET
HOUSA000122501896  -4.2  -2.6  -0.6  69  72  -110   -59 029HO09838 PETICOTE DINO-ET
HOUSA000129625054  -3.6  -2.5  -0.1  51  54  -110   -42 076HO00396 DIAMOND-OAK ECHO-ET
HOUSA00021DSH2698   0.0   0.5  -0.7  54  55  -110     6 078HO05870 21DSH2698
HOCAN000000327279   3.7   2.4   0.3  98  98  -111   110 072HO00132 A PUGET-SOUND SHEIK
HOUSA000001914976   1.2   0.4   0.6  66  67  -111    52 002HO00451 MOWRY-K TROJAN-ET
HOUSA000001918191   1.1   0.4   0.5  99  99  -111    63 009HO00924 OPPERMAN TONG-ET
HOUSA000002075446  -0.7  -0.6   0.1  59  59  -111    20 011HO03005 ART-ACRES KAY N KLARK-ET
HOUSA000002084081   1.7   1.6  -0.5  62  63  -111    42 029HO06308 HOLTEX FIREBULL
HOUSA000002085141   0.3   0.8  -0.8  63  63  -111    24 011HO03235 MIKAL PONTIAC CONRAD-ET
HOUSA000002094187  -2.4  -1.6  -0.2  61  62  -111   -26 100HO05870 HILMAR MEL GENE-ET
HOUSA000002112932   1.7   0.6   0.9  68  70  -111    84 007HO03926 WENDORFS PONTIAC MARK-ET
HOUSA000002116020   0.3  -0.2   0.6  64  65  -111    59 008HO02670 WHITTIER-FARMS PLATO-ET
HOUSA000002124655   2.1   1.0   0.7  67  69  -111    81 008HO02869 MELL-WOOD SECRET TRUAX-ET
HOUSA000002128814  -0.2   0.3  -0.6  60  61  -111    23 014HO01722 WINDCREST BLKSTR JUPITER-ET
HOUSA000002130269   1.2   1.2  -0.5  64  66  -111    40 001HO04137 WINDEMERE BS SUNBEAM-ET
HOUSA000002136997   0.2   0.6  -0.6  65  66  -111    34 011HO03385 MILEY BLACKSTAR GALILEE-ET
HOUSA000002147488   0.0   0.3  -0.4  72  73  -111    31 029HO07001 PEN-COL DAYBREAK-ET
HOUSA000002158966  -0.6  -0.4  -0.0  78  80  -111    -2 007HO04302 NORRIELAKE LEAD TED-ET
HOUSA000002159682  -0.5  -0.5   0.2  71  72  -111    57 007HO04325 GGG LEADMAN LOGAN-ET
HOUSA000002173223  -0.3  -0.5   0.4  68  70  -111     8 029HO07338 R-RIVER JACOBUS
HOUSA000002176334  -1.7  -1.0  -0.3  61  62  -111   -24 001HO04419 CLEAR-ECHO SUPER PHIL-ET
HOUSA000002178458  -0.4   0.1  -0.5  94  95  -111    26 007HO04393 JEWETT MARITIME
HOUSA000002182621   0.3  -0.2   0.6  67  68  -111    62 007HO04613 PARADISE-R ADDISON-ET
HOUSA000002186214  -0.1  -0.2   0.2  58  58  -111     4 091HO04554 BEACHLAWN JOY TESK TAB-ET
HOUSA000002194405  -0.9  -0.7   0.1  69  70  -111   -18 100HO06788 WALNUTT-KNOLL TES LETHAL-ET
HOUSA000002196216  -1.2  -0.6  -0.4  58  59  -111    14 004HO01079 THUMB-KREST THOR TORO-ET
HOUSA000002201742   1.8   1.0   0.4  71  72  -111    49 029HO07453 SULLY ENDLESS GLOW-ET
HOUSA000002205514  -1.2  -1.2   0.5  67  68  -111    10 100HO06991 TIDY-BROOK ALEX TARGET-ET
HOUSA000002217276  -1.1  -1.2   0.6  69  70  -111    15 023HO00540 MURANDA THOR LIGHTING-ET
HOUSA000002225422   0.6  -0.2   0.9  67  69  -111    53 028HO00554 AMERICAN-PRIDE ANCHOR-ET
HOUSA000002227428   0.4   0.4  -0.2  68  69  -111    10 014HO02393 POND-OAK ROCKWELL
HOUSA000002231405  -1.3  -0.3  -0.9  64  65  -111     1 007HO04997 CEDAR-CREEK GENE KEITH
HOUSA000002231604  -1.0  -0.3  -0.6  76  77  -111     6 100HO08014 ZEE-CAL KARMA-RED
HOUSA000002246295  -0.4  -0.5   0.3  64  65  -111    25 023HO08577 MR PAVICHS CURIOUS MIKEY-ET
HOUSA000002250037   0.4   0.2   0.1  68  69  -111    46 100HO08278 PARADISE-R SULTAN-ET
HOUSA000002253910  -3.3  -2.1  -0.4  67  68  -111   -64 007HO05160 SQUARE-ACRES LUKE JAMMER-ET
HOUSA000002255228  -0.2  -0.1  -0.1  80  82  -111    22 029HO08247 NORRIELAKE PAPPY AUSTIN-ET
HOUSA000002264417  -3.1  -1.7  -0.7  64  65  -111   -24 001HO04965 MILKWORTH LIBERTY DANNON-ET
HOUSA000002266426  -0.2  -0.8   0.9  67  68  -111    34 009HO02237 TWIN-VALLEY IMPALA-ET
HOUSA000017083730  -1.8  -1.1  -0.3  63  64  -111   -20 001HO06219 CATOCTIN DUSTER MARSHALL-ET
HOUSA000017122271  -0.7  -0.7   0.3  74  76  -111     9 029HO09041 SHADE-E-LANE-S SABLE-ET
HOUSA000017223105  -1.3  -0.4  -0.7  61  63  -111   -21 001HO06228 KNOXLAND ANDREW 52 IVORY-TW
HOUSA000120603499  -1.4  -1.5   0.7  73  75  -111    11 011HO05198 COOKS-VALLEY BURSAR-ET
HOUSA000001995362   2.3   1.2   0.6  65  66  -112    72 029HO05518 HEARTS-DELIGHT SHEPARD
HOUSA000002003921   1.7   1.3  -0.1  57  59  -112    55 091HO01853 GLEE-HI VALOR IKE-ET
HOUSA000002063839  -1.8  -1.7   0.6  94  95  -112    -7 044HO05340 MR ODYSEY ROTATE GEORGIE-ET
HOUSA000002067533  -0.7  -0.6   0.1  67  68  -112     1 029HO06143 MR ODYSSEY-KINDERHOOK NEXUS
HOUSA000002072203   0.5  -0.5   1.2  65  66  -112    45 021HO01773 HIGH-SIGHTS ROYALTY LESTER-ET
HOUSA000002099731   1.1   0.7   0.1  66  68  -112    42 021HO01880 LANGBROOK JOHN SCOTT-ET
HOUSA000002124825  -0.4   0.4  -1.0  58  58  -112     6 036HO00022 PROSITE MERGER-ET
HOUSA000002128124  -1.7  -1.1  -0.2  69  70  -112   -10 122HO01067 ARLINDA RAMSEY-ET
HOUSA000002133506  -0.1   0.4  -0.7  51  52  -112     4 100HO06321 ZONNEVELD MASCOT-ET
HOUSA000002138280  -1.2  -1.1   0.3  63  64  -112     6 007HO04153 SOUTHPRIDE TONG EXCESS-ET
HOUSA000002149746   0.3   0.6  -0.5  67  68  -112    17 009HO01662 ROCKWALL-I SW ENDURE-ET
HOUSA000002152669  -0.4  -0.1  -0.3  67  68  -112    -2 011HO03491 ROSY-LANE RESOURCEFUL-ET
HOUSA000002166576  -1.4  -0.7  -0.4  65  66  -112    -7 001HO03094 LOCUST-HILL BS BRILLIANT-ET
HOUSA000002204668   0.1  -0.4   0.7  65  67  -112    22 001HO04672 KNOXLAND BM K ENTRY-ET
HOUSA000002228164  -1.6  -0.6  -0.8  65  65  -112   -11 029HO07802 MILEY GUARDIAN-ET
HOUSA000002230015  -0.1  -0.2   0.2  71  73  -112    59 009HO02012 WALHOWDON K PRELUDE TATE-ET
HOUSA000002233067   1.4   0.8   0.3  68  70  -112    23 007HO04906 SPRING-DREAM JERICHO
HOUSA000002234316  -1.8  -0.4  -1.2  72  74  -112   -38 011HO04191 WHITTIER-FARMS STAMP
HOUSA000002239011  -2.5  -1.8   0.0  61  62  -112     2 029HO08073 WA-DEL GARTH-ET
HOUSA000002244246  -0.7  -0.7   0.3  56  57  -112    39 099HO03283 GOLDEN-OAKS CHARLEY-RED-ET
HOUSA000002245022  -1.1  -0.6  -0.3  54  58  -112    -5 158HO00060 OCOLTER TOPS DAVID-RED-ET
HOUSA000002247363  -0.5  -0.5   0.2  69  70  -112    17 007HO05069 BEYERCREST DR BC KING-ET
HOUSA000002275378   0.6   0.7  -0.4  67  68  -112    28 100HO08471 LEXY-LANE LEONARDO-ET
HOUSA000002277589  -2.8  -2.3   0.4  65  66  -112   -35 100HO08447 AGRIPRIZE LUKE CAPEL-ET
HOUSA000002284984   0.0   0.0   0.0  72  74  -112    21 007HO05361 MARYLEE PAPPY DIPLOMA-ET
HOUSA000002288848  -3.5  -2.2  -0.4  72  74  -112   -40 007HO05517 HIDDEN-VIEW BULLET-ET
HOUSA000002294161  -0.1   0.3  -0.5  71  73  -112    39 009HO02339 AMERI-MILK THERAPEUTIC-ET
HOUSA000002301445  -1.3  -1.1   0.2  71  73  -112    -7 100HO08622 SPECTRUM MAELSTROM-ET
HOUSA000017051402  -3.9  -2.7  -0.1  65  65  -112   -52 100HO08782 ERICKSONFARM BW MACK-ET
HOUSA000017062813  -1.4  -1.3   0.4  65  67  -112    -9 039HO00752 FIRDELL PADREA-ET
HOUSA000120238958  -3.0  -1.9  -0.3  59  62  -112   -22 001HO02314 GOLDEN-LEAF GOODIN VICTOR
HOUSA000120892949  -3.5  -2.1  -0.6  74  76  -112   -55 011HO05373 LADYS-MANOR TIP TOP
HOCAN000005640567  -1.0  -1.5   1.1  62  63  -113     8 073HO02178 MEADOW BRIDGE R MIGNON
HOCAN000010612600  -0.7  -0.2  -0.4  45  44  -113    -5 202HO00219 RAPID BAY COACH-ET
HOUSA000001877567  -0.7  -0.3  -0.3  61  62  -113    14 076HO01248 KOWRAYGAN TUBTUCKER
HOUSA000001901203   2.1   1.1   0.6  70  71  -113    68 029HO04642 MILEY SEXATION NUGGET GUNNAR
HOUSA000001957972   0.5   0.4  -0.1  48  48  -113    33 122HO00177 LEKKER-Z COOL KAT
HOUSA000001961815  -1.1  -0.8   0.0  93  94  -113    40 011HO01776 BTC SPIRIT OF CANDY-ET
HOUSA000002014517  -0.8  -0.8   0.3  99  99  -113   -17 007HO03257 HIGHLIGHT MR MARK CINDER-ET
HOUSA000002020742  -0.2  -0.5   0.5  59  60  -113    21 100HO02774 JACOBI ROTATE STAR-ET
HOUSA000002024382   1.2   1.0  -0.2  63  64  -113    48 036HO04609 COLDSPRINGS ROBIN-ET
HOUSA000002027533   0.1   0.5  -0.6  73  74  -113    17 008HO01995 NO-VAE NICK-ET
HOUSA000002033839  -0.1   0.1  -0.2  65  66  -113     6 014HO01134 LONG-HAVEN ROTATE SUCCESSOR
HOUSA000002041061  -0.3   0.2  -0.6  65  66  -113     6 007HO03419 NORMALYN ROTATE ROGER-ET
HOUSA000002043159  -0.7  -0.4  -0.1  69  71  -113    36 021HO01608 O-BEE NED BOY COUNT
HOUSA000002058457   1.5   1.0   0.1  61  61  -113    41 100HO05453 GEN-ACE SWEETDANCE-ET
HOUSA000002070339   1.2   1.8  -1.3  73  75  -113    -3 007HO03644 PARADISE-R SEARS SAVOY-ET
HOUSA000002090395  -1.2  -0.6  -0.4  64  65  -113   -17 009HO01502 ALVERE JESSE BAT-ET
HOUSA000002095245  -0.9  -0.7   0.1  59  60  -113     5 029HO06484 MACY-L MELWOOD DUSTY
HOUSA000002097785  -1.1  -0.6  -0.3  73  74  -113    28 009HO01501 PLUSHANSKI NORDIC-ET
HOUSA000002114344  -0.5   0.1  -0.6  68  69  -113    -3 007HO03934 UK WILDCAT
HOUSA000002123325   2.6   2.3  -0.6  69  71  -113    64 008HO02728 LONGACRES MITCHELL-ET
HOUSA000002144074  -0.7  -0.3  -0.3  58  59  -113    -7 100HO06344 OCEAN-VIEW CASIMIR
HOUSA000002145645   1.5   1.4  -0.5  70  71  -113    39 008HO02891 LANGACRES B STAR CABOT-ET
HOUSA000002148322  -1.2  -1.4   0.8  68  70  -113     0 001HO04189 CLEAR-ECHO LEADMAN NOAH-ET
HOUSA000002162801  -1.5  -0.5  -0.8  68  70  -113    -7 122HO01095 SPY-ROCK MOE BLACKSTAR-ET
HOUSA000002165950  -0.5  -1.1   1.0  68  69  -113    28 029HO07240 CURTMAID LEADMAN ARROW
HOUSA000002176072  -1.9  -0.7  -0.9  72  73  -113   -22 029HO07385 BERGMANWIL KARATE KID-ET
HOUSA000002186034   0.3  -0.3   0.7  63  65  -113    51 100HO06625 CAL-CHRIS CHANCELLOR-ET
HOUSA000002186216   0.0  -0.3   0.4  71  72  -113    30 001HO03148 BEACHLAWN NADEEN NOODLE-ET
HOUSA000002188986  -1.1  -0.1  -1.0  66  67  -113   -15 001HO00902 BARNES-VIEW TESK SONNY-ET
HOUSA000002191231  -1.2  -0.9   0.1  71  73  -113    -9 076HO00131 COOKS-VALLEY CAESAR-ET
HOUSA000002193213  -0.2  -0.7   0.8  60  61  -113    51 014HO02151 VALLEYVIEW-M BLAZE-ET
HOUSA000002197294  -2.0  -1.2  -0.3  66  67  -113    -6 001HO04591 ESCORT HOLIDAY SIDEM
HOUSA000002197494  -2.9  -2.1   0.0  65  65  -113   -26 001HO04435 CHERRY-GROVE FRANK-ET
HOUSA000002198202   1.0   0.7   0.0  71  73  -113    38 009HO01841 GLEN-TOCTIN REEBOK-RED-ET
HOUSA000002202892  -3.7  -2.9   0.4  55  57  -113   -59 028HO00471 ROTHROCK LENNON-ET
HOUSA000002224920  -2.8  -1.6  -0.6  62  63  -113   -34 009HO01945 MR SHANNONDOAH PERREN-ET
HOUSA000002232361  -2.3  -2.2   0.8  76  77  -113    14 029HO07961 SIR PRELUDE MEL-ET
HOUSA000002237001  -0.3   0.5  -1.0  64  65  -113   -17 007HO05067 KACZMAREK TITAN MAX-ET
HOUSA000002237272  -2.3  -1.6  -0.1  66  67  -113   -19 100HO08157 CODERVIEW LIBERTY LOUIS-ET
HOUSA000002241388  -4.6  -3.3   0.0  66  67  -113   -38 007HO05005 R-E-W IMUS-ET
HOUSA000002246766  -1.4  -1.2   0.3  72  73  -113    -7 001HO03636 POTTERS-FIELD EAIC TYSON-ET
HOUSA000002247427  -0.2  -0.1  -0.1  71  72  -113    -2 001HO03710 MILKWORTH CHOICE DANTE-ET
HOUSA000002253560  -0.4  -0.1  -0.3  45  45  -113    12 100HO08321 MOON-GLOW MUTUALA MASCOT
HOUSA000002274004  -2.1  -1.9   0.6  73  74  -113   -27 014HO02797 WAUREGAN LINDY HIGHMOOR
HOUSA000002285530  -2.8  -2.2   0.3  48  48  -113   -34 188HO00429 KAPPARHO SMILING JONAS
HOUSA000017127804  -3.4  -2.0  -0.6  73  75  -113   -66 029HO09170 DIXIE-LEE ANTHEM-ET
HOUSA000017172178  -0.2  -0.2   0.1  76  77  -113     9 029HO09169 DIXIE-LEE ASSESSOR-ET
HOUSA000017389670  -1.2  -0.7  -0.2  67  69  -113    -9 009HO02481 OUR-FAVORITE JUSTIFY-ET
HOUSA000120844393  -1.4  -1.0   0.0  67  69  -113    -5 007HO06298 HONEYCREST TERRY SPRINT-ET
HOUSA000121007906  -0.3   0.0  -0.3  63  65  -113    13 009HO02636 JUNGE FRED FERRELL-ET
HOUSA000121249968  -0.1  -0.1   0.0  70  72  -113    34 001HO05586 GOLDEN-OAKS WADE ROMAN-ET
HOUSA000125640323  -2.5  -0.9  -1.2  73  76  -113   -41 006HO00864 REGANCREST DYLAN-ET
HOUSA000125996198  -2.5  -1.2  -0.8  68  71  -113   -40 014HO03483 RONLAND JENNYS JAGUAR-ET
HOCAN000006095306   0.1   0.5  -0.6  65  68  -114   -12 073HO02537 VILLYVON UMBERTO
HOUSA000001870938   3.3   1.7   0.9  94  95  -114   106 021HO00741 BOULDER IMAGE
HOUSA000001883228  -0.8  -0.5  -0.1  99  99  -114    22 023HO00275 EXRANCO THOR
HOUSA000001938220   2.3   1.9  -0.4  66  67  -114    64 100HO02060 GEN-ACE BOVA SUNDANCER
HOUSA000002002097   2.9   1.3   1.1  65  67  -114    90 008HO02045 YULES-PRIDE BUMPER-ET
HOUSA000002004710  -1.2  -0.9   0.1  97  97  -114    -1 011HO01855 SECOND-LOOK SEDUCER
HOUSA000002008493   1.5   0.8   0.4  52  53  -114    45 029HO05661 KNOXLAND ROTATE E INFLUENCE-ET
HOUSA000002013016   1.8   1.6  -0.4  71  73  -114    54 007HO03253 LADYS-MANOR JEMBO-ET
HOUSA000002035335  -1.0  -0.8   0.1  68  69  -114   -19 007HO03446 ARTEVEL ROTATE DREEMLAND-ET
HOUSA000002061799  -1.8  -1.3   0.0  75  77  -114    -6 009HO01405 BARON-HILL JESSE JAMES-ET
HOUSA000002071736   1.6   1.0   0.2  71  73  -114    80 008HO02426 GOULD BELLDINGO-ET
HOUSA000002091609   0.2  -0.6   1.0  88  89  -114    39 014HO01714 AGUIAR-SANDS MEGA BOSS
HOUSA000002101815   0.3   0.4  -0.3  65  67  -114    35 008HO02602 MAYVAL SECRET NELSON
HOUSA000002108418   1.9   0.7   0.9  62  64  -114    92 007HO03915 SUNNY-BUTTE EAGLES PRIDE-ET
HOUSA000002109948  -0.8  -0.4  -0.2  58  59  -114    30 120HO00254 JU-VINDALE BELL TROY DANNY
HOUSA000002111647   1.8   1.4  -0.2  64  66  -114    46 007HO03946 CODERVIEW MELLOW MILLER-ET
HOUSA000002140751   1.6   1.0   0.2  71  72  -114    59 029HO06906 CAMANO-ISLAND THOR GLOW-ET
HOUSA000002143413  -0.8  -0.5  -0.1  69  71  -114    14 008HO02779 PEN-COL P DENVER-ET
HOUSA000002151791  -0.9  -0.6  -0.1  61  62  -114    23 147HO02055 DIAMOND-OAK AARON-ET
HOUSA000002152696   0.9   0.8  -0.2  94  95  -114    22 007HO04267 HA-HO BLACKSTAR MOJO
HOUSA000002154288   1.5   1.0   0.1  76  77  -114    41 014HO01977 ROTHROCK LEADMAN LABARON-ET
HOUSA000002162929  -1.0  -0.7  -0.0  78  79  -114    -3 029HO07129 DIXIE-LEE EAST WIND-ET
HOUSA000002189917  -3.8  -2.7  -0.0  97  97  -114   -50 001HO03197 KNOXLAND MASCOT ENACT-ET
HOUSA000002195217  -1.5  -1.0  -0.1  68  69  -114   -15 001HO04495 WELCOME GONDI-ET
HOUSA000002195637  -2.1  -1.5   0.0  67  68  -114    10 122HO01147 ARLINDA ROSSO
HOUSA000002195755  -1.2  -0.5  -0.5  61  62  -114    -8 076HO00138 LOOSLEA VIRGIL-ET
HOUSA000002198604   0.2   0.4  -0.4  68  70  -114    24 100HO06589 BRADBURY SIKK RUDDY-RED-ET
HOUSA000002201127   2.1   1.2   0.4  70  72  -114    67 029HO07363 SULLY BRONSON GLOW-ET
HOUSA000002201672  -3.6  -2.4  -0.2  58  58  -114   -44 001HO04574 JAUQUET MASCOT SIR DUTCH-ET
HOUSA000002204671  -0.4  -0.4   0.2  54  54  -114    -7 061HO00137 KNOXLAND BM K EMPIRE-ET
HOUSA000002211913   2.8   1.8   0.3  68  69  -114    77 014HO02280 THREE-PEAKS TARGET JERRY-ET
HOUSA000002215312  -1.0  -0.8   0.1  67  68  -114    20 029HO07698 PROLIFIC E FRICTION-ET
HOUSA000002218987  -0.2   0.1  -0.3  48  49  -114    13 100HO08410 MARYJO CHAIRMAN FIRECRACKER
HOUSA000002242656  -1.4  -0.5  -0.7  72  73  -114   -15 023HO08558 MILK-E-WAY KIT THORTON-ET
HOUSA000002257280   1.8   1.1   0.3  74  75  -114    46 023HO00584 TO-MAR LOBO-ET
HOUSA000002258741  -0.6  -0.8   0.5  63  64  -114    55 001HO04933 D-K-DANDY GOLDMINE-ET
HOUSA000002261329  -0.5  -0.6   0.3  66  67  -114    31 107HO01088 STARDELL CHASE-ET
HOUSA000002262383  -0.6  -0.5   0.1  70  72  -114    26 001HO03694 PETICOTE DUSTIN
HOUSA000002283868   0.4   0.4  -0.2  72  74  -114    10 007HO05353 HENKESEEN ACE
HOUSA000002286345  -2.6  -2.0   0.2  71  72  -114     2 001HO05142 WELCOME GUS-ET
HOUSA000002294854  -0.9  -0.1  -0.8  77  78  -114   -12 007HO05462 SUNNY-HILLVUE COMANCHE
HOUSA000002299918  -2.3  -1.7   0.1  59  60  -114    -5 100HO08711 LAMPHIER MASTER-ET
HOUSA000017162838  -3.6  -2.1  -0.7  61  62  -114   -45 007HO05919 MELL-WOOD THAD JUSTICE-ET
HOUSA000018037431  -1.0  -0.5  -0.3  55  58  -114    22 006HO00830 SELLCREST V MATTHEW-RED-ET
HOCAN000000401794   0.5   0.8  -0.6  87  88  -115    14 071HO01118 HANOVERHILL RENAISSANCE
HOCAN000005600919   0.5   0.7  -0.5  60  61  -115    40 073HO02131 STBVQ BYNIGHT
HOUSA000001803949   2.8   2.4  -0.6  55  56  -115    55 001HO00368 KENJO VELMAR VALOR-ET
HOUSA000001865920   0.8   0.3   0.4  53  54  -115    36 031HO00427 LEKKER-Z TENAS TEMPEST-ET
HOUSA000001884823   1.9   1.0   0.5  65  66  -115    71 007HO01593 BROOKS-TWAIN BELL EDSON
HOUSA000001944834   2.5   1.7   0.1  70  72  -115    73 007HO01862 JOY-DALE TRADITION JIM-ET
HOUSA000002002783   0.1  -0.2   0.4  73  75  -115    37 009HO01228 JUNIPER NED BOY NIGHT HAWK-ET
HOUSA000002024237  -0.3   0.5  -1.0  69  70  -115    -5 122HO02595 MELINDAS MERSTAN-ET
