UT	Glat	Glon	Radius	Dst	Kp	E26.7-33.8eV	E33.8-43.8eV	E43.8-55.0eV	E55.0-72.9eV	E72.9-94.8eV	E94.8-121.0eV	E121.0-159.0eV	E159.0-207.0eV	E207.0-270.0eV	E270.0-353.0eV	E353.0-468.0eV	E468.0-607.0eV	E607.0-796.0eV	E.796-1.05keV	E1.05-1.39kev	E1.39-1.83keV	E1.83-2.40keV	E2.40-3.10keV	E3.10-4.11keV	E4.11-5.39keV	E5.39-7.08keV	E7.08-9.29keV	E9.29-12.2keV	E12.2-16.0keV	E16.0-21.0keV	E21.0-27.6keV	E27.6-36.2keV	E36.2-47.5keV	E50-75keV	E75-105keV	E105-150keV	E150-225keV	E225-315keV	E315-500keV	E500-750keV	E0.75-1.1MeV	E1.1-1.5MeV	E>1.5MeV	E0.7-1.8MeV	E1.8-3.5MeV	E3.5-6.0MeV	E6.0-7.8MeV	E7.8-10.8	E10.8-25.8	P1.35-1.8eV	P1.8-2.2eV	P2.2-2.9eV	P2.9-3.8eV	P3.8-5.0eV	P5.0-6.8eV	P6.8-9.1eV	P9.1-11.8eV	P11.8-14.8eV	P14.8-18.4eV	P18.4-22.8eV	P22.8-29.3eV	P29.3-35.9eV	P35.9-45.9eV	P45.9-59.1eV	P59.1-75.7eV	P75.7-97.6eV	P97.6-126.0eV	P126.0-163.0eV	P163.0-212.0eV	P212.0-276.0eV	P276.0-362.0eV	P362.0-475.0eV	P475.0-619.0eV	P619.0-811.0eV	P.811-1.070keV	P1.07-1.40keV	P1.40-1.84keV	P1.84-2.38keV	P2.38-3.13keV	P3.13-4.09keV	P4.09-5.37keV	P5.37-7.04keV	P7.04-9.21keV	P9.21-12.1keV	P12.1-15.8keV	P15.8-20.7keV	P20.7-27.1keV	P27.1-35.5keV	P35.5-46.5keV	P50-75keV	P75-113keV	P113-170keV	P170-250keV	P250-400keV	P400-670keV	P0.67-1.2MeV	P1.2-1.9MeV	P1.9-3.1MeV	P3.1-5.0MeV	P5.0-7.7MeV	P7.7-50.0MeV	P11-14MeV	P14-20MeV	P>20Mev	DENLP	DENHP	DENHE	TPARHP	TPERHP	TPARHE	TPERHE	THETA_P	PHI_P	THETA_E	PHI_E	SC_POTEN
0.270900	-0.249680	70.492000	6.620300 -36	2.0	2.9367e+08	2.3471e+08	1.7299e+08	1.3002e+08	9.5422e+07	6.4874e+07	5.2093e+07	4.1432e+07	3.3606e+07	2.5593e+07	1.9248e+07	1.3212e+07	9.8628e+06	7.747e+06	8.0469e+06	9.4078e+06	1.0008e+07	9.9794e+06	8.7448e+06	8.1191e+06	7.974e+06	6.2903e+06	3.7244e+06	1.4448e+06	674230	570500	382660	133560	79866.1	6791.98	1604.35	609.317	207.28	67.9693	23.1437	10.8468	4.93575	2.15269	5.60421	0.298907	0.00816306	0.00336588	0.00244028	0.0016361	-999	2.7947e+06	1.811e+07	1.7224e+06	7.8344e+06	1.2559e+07	4.3408e+06	4.8594e+06	5.9591e+06	6.4469e+06	1.9354e+06	2.3897e+06	1.3901e+06	1.1066e+06	1.3985e+06	1.2663e+06	654810	914880	708940	243120	302390	177150	229650	226130	221290	166800	179780	190800	191870	225380	241070	242540	309060	317820	263340	296320	275260	148420	46495	35970	183067	17944	2600.16	729.183	92.4288	129.807	0.540959	0.22517	0.090635	0.0530643	0.0476836	0.00359062	-999	-999	-999	0.060533	0.77581	0.90828	5992.9	7405.9	1252.7	1515.7	118.53	-16.021	114.39	-15.588	-53.132	
0.294800	-0.256460	70.492000	6.620300 -36	2.0	2.8757e+08	2.2417e+08	1.7003e+08	1.305e+08	8.8782e+07	6.9434e+07	5.2976e+07	4.076e+07	3.3765e+07	2.7426e+07	1.916e+07	1.3165e+07	9.5037e+06	7.8016e+06	7.9633e+06	9.3371e+06	1.0169e+07	9.4903e+06	8.4998e+06	8.0327e+06	7.5444e+06	6.3956e+06	3.5623e+06	1.3109e+06	688420	562810	390700	140130	80350.6	6820.98	1635.6	662.381	204.287	69.7731	22.9839	10.7174	4.7593	2.39557	5.51048	0.304275	0.00815108	0.00341436	0.0022429	0.00176595	1.4671e+07	2.5861e+07	8.993e+06	1.3638e+07	7.7625e+06	3.8147e+06	5.0477e+06	4.9048e+06	7.2446e+06	5.0637e+06	3.3058e+06	3.7103e+06	1.2091e+06	2.3577e+06	1.3068e+06	1.8498e+06	913100	965000	631500	691230	442150	356270	229650	195440	157040	172160	175720	146630	213280	222830	209930	249240	275500	296810	284910	283860	293960	140150	42569	45067	186504	17863.6	2459.86	711.439	88.9232	132.689	0.58785	0.211427	0.0913657	0.0530643	0.0477473	0.00334485	-999	-999	-999	0.076167	0.77025	0.89115	5969.1	7468.9	1252.5	1516.6	117.89	-16.539	117.37	-12.492	-49.414	
0.318700	-0.271390	70.492000	6.620300 -36	2.0	2.9461e+08	2.2708e+08	1.7687e+08	1.2988e+08	9.3103e+07	6.6923e+07	5.3807e+07	4.1908e+07	3.4881e+07	2.7536e+07	1.9973e+07	1.3669e+07	9.6003e+06	8.211e+06	7.8804e+06	8.9442e+06	9.6371e+06	9.1709e+06	8.2222e+06	8.1102e+06	7.5022e+06	6.0827e+06	3.5438e+06	1.3244e+06	729560	618030	396220	143520	80853	6946.87	1693.42	725.609	210.007	67.0347	23.0602	10.8737	4.59204	2.33114	5.5221	0.311945	0.00849965	0.00355287	0.00226263	0.00178756	3.6074e+07	8.4628e+06	6.7913e+06	1.1821e+07	1.2758e+06	-999	5.0477e+06	5.9779e+06	3.8326e+06	2.3921e+06	1.6567e+06	1.7385e+06	1.909e+06	1.6656e+06	1.0755e+06	1.0079e+06	1.5033e+06	817460	471170	152160	394490	407210	296470	164460	212030	154090	152420	174190	205460	232830	236420	246870	296250	302740	243590	291730	272670	120450	36752	40826	189517	17659	2478.74	741.017	92.8223	137.94	0.743342	0.205761	0.091731	-999	0.0434645	0.00265404	-999	-999	-999	0.058434	0.76774	0.90775	5793.2	7227.5	1256.2	1496.1	116.33	-17.397	117.96	-12.533	-51.907	
0.342600	-0.279530	70.492000	6.620300 -36	2.0	2.6095e+08	2.1393e+08	1.7741e+08	1.2789e+08	9.7434e+07	7.2902e+07	5.43e+07	4.2951e+07	3.336e+07	2.652e+07	2.0458e+07	1.3806e+07	9.7477e+06	7.9947e+06	7.6245e+06	8.6276e+06	9.5146e+06	8.9593e+06	8.4361e+06	8.313e+06	7.9295e+06	6.1011e+06	3.2374e+06	1.3017e+06	846850	626390	386070	117810	80607.1	7038.03	1636.96	766.609	192.576	63.4272	23.2459	11.1665	4.48394	2.25738	5.49375	0.304902	0.0084074	0.0037087	0.00222524	0.00166789	1.0802e+07	1.1257e+07	1.1257e+07	1.0146e+07	3.9352e+06	7.8174e+06	0.020345	4.8594e+06	7.6414e+06	1.18e+07	6.8063e+06	2.1686e+06	2.5799e+06	2.2208e+06	1.4045e+06	1.6907e+06	914910	508270	1.0629e+06	333250	209640	124750	148050	195720	250040	100720	193710	143740	204880	195640	251890	242850	261020	273450	274940	305260	263300	104770	31511	44773	191801	17357.5	2493.02	711.968	101.977	138.413	0.798964	0.201586	0.0916092	-999	0.0441986	0.00269777	-999	-999	-999	0.04998	0.73064	0.89944	6068.6	7371.3	1258.7	1498.7	112.97	-6.7965	120.59	-16.691	-53.245	
0.366500	-0.286960	70.447000	6.605500 -36	2.0	2.8577e+08	2.1832e+08	1.7569e+08	1.2529e+08	8.8647e+07	7.1166e+07	5.7504e+07	4.3258e+07	3.5846e+07	2.7525e+07	2.0129e+07	1.3203e+07	9.5213e+06	8.0862e+06	7.7291e+06	8.039e+06	8.7633e+06	8.5154e+06	8.3105e+06	8.0605e+06	7.7193e+06	5.7396e+06	3.12e+06	1.2777e+06	813200	629000	387900	115490	80819.6	6930.76	1578.6	797.982	176.177	63.2567	23.384	11.2886	4.75669	2.43537	5.39009	0.306111	0.00848594	0.00377103	0.00201019	0.00162114	4.3812e+07	8.384e+06	1.5598e+07	8.6121e+06	1.2973e+07	1.4601e+07	9.3487e+06	8.1242e+06	6.8121e+06	2.7379e+06	4.6915e+06	2.8319e+06	3.4801e+06	2.3616e+06	2.3733e+06	1.6907e+06	852160	1.2728e+06	786380	515170	279520	302880	202700	226420	221070	207630	139490	215000	215700	247050	263850	269680	244800	281620	277230	316830	264000	111350	30772	46120	193117	16847.1	2429.48	645.597	100.063	137.711	0.731969	0.158224	0.0913657	-999	0.0530525	0.00312596	-999	-999	-999	0.066355	0.73277	0.88322	6065.5	7297.8	1236.8	1494.1	122.47	-13.149	117.58	-18.813	-48.46	
0.390400	-0.301910	70.447000	6.605500 -36	2.0	2.8217e+08	2.2247e+08	1.7357e+08	1.2979e+08	9.4305e+07	7.1923e+07	5.5434e+07	4.4803e+07	3.5728e+07	2.8189e+07	1.9589e+07	1.3894e+07	1.019e+07	8.0781e+06	7.6004e+06	7.8582e+06	8.5073e+06	8.533e+06	8.3368e+06	8.1884e+06	7.066e+06	5.8198e+06	3.0869e+06	1.2837e+06	857050	653560	383320	116370	81917.7	6896.86	1559.11	852.149	178.953	66.3521	22.4528	10.8829	4.9923	2.48295	5.65638	0.321062	0.00878887	0.00342821	0.00199149	0.00168846	1.8037e+07	1.421e+07	1.1195e+07	-999	1.1698e+07	1.1659e+07	2.1605e+06	1.2492e+07	1.1906e+07	6.1485e+06	2.4698e+06	2.8198e+06	2.0658e+06	2.9052e+06	2.2577e+06	1.3446e+06	1.1732e+06	963590	984340	450620	531680	373250	270640	173450	195260	207470	148240	163820	230690	211480	242830	275000	291160	271400	264800	294810	235550	90126	28727	50327	194351	16005.8	2344.8	593.436	96.9922	138.874	0.710644	0.195163	0.0911221	-999	0.0512716	0.00309414	-999	-999	-999	0.07382	0.73147	0.89027	5906	6984.5	1207.5	1489	120.89	-21.403	115.54	-18.443	-47.33	
0.414300	-0.310070	70.447000	6.605500 -36	2.0	4.4987e+07	3.9034e+07	2.6942e+07	1.8672e+07	1.6153e+07	1.0433e+07	8.1367e+06	6.5519e+06	5.9237e+06	4.0964e+06	3.0357e+06	2.0166e+06	1.6758e+06	1.371e+06	1.214e+06	1.2643e+06	1.2605e+06	1.3444e+06	1.4069e+06	1.7432e+06	1.5086e+06	1.1589e+06	568920	263760	171000	146360	70112	20578	82785.7	6828.66	1526.71	891.826	183.592	69.8218	23.1923	10.4777	4.67524	2.52531	6.05339	0.333002	0.00869164	0.00292956	0.00188864	0.00166415	3.6476e+07	5.6681e+06	4.4035e+06	8.4705e+06	5.2469e+06	6.7563e+06	1.2156e+07	1.0868e+07	7.2446e+06	3.7564e+06	1.3933e+06	2.3837e+06	1.9041e+06	973550	1.0755e+06	1.596e+06	970390	1.6208e+06	903630	784700	512030	393180	243690	287520	133840	112770	144550	139530	179140	197530	216510	257750	289010	275090	295700	333640	222270	79000	28866	58630	195292	15338.7	2309.29	556.551	95.5883	137.236	0.688076	0.216347	0.090635	-999	0.039797	0.00240015	-999	-999	-999	1.0068	0.75349	0.13131	5676.8	7123.1	435.29	1896	118.45	-17.211	90.915	29.5	-0.40368	
0.438200	-0.316870	70.447000	6.605600 -36	2.0	2.7523e+08	2.1769e+08	1.7184e+08	1.1773e+08	8.6975e+07	6.4776e+07	5.1176e+07	4.3172e+07	3.4676e+07	2.6734e+07	2.0211e+07	1.4109e+07	1.0054e+07	8.2257e+06	7.4635e+06	7.1962e+06	7.9619e+06	8.0151e+06	7.8819e+06	8.1502e+06	7.4245e+06	5.1532e+06	2.7401e+06	1.2816e+06	853170	673140	371810	120560	82796.6	6559.46	1517.31	936.425	180.49	72.0679	24.2973	11.7485	4.75625	2.30069	6.15561	0.333009	0.0090569	0.00342821	0.00157075	0.00157066	0.16276	3.4009e+07	8.8069e+06	1.6752e+06	6.4508e+06	6.7832e+06	3.5344e+06	4.8896e+06	2.5471e+06	3.0837e+06	1.3552e+06	2.5927e+06	3.4608e+06	3.0537e+06	2.163e+06	1.1763e+06	1.0477e+06	912060	1.1747e+06	210850	348760	318870	244060	327780	195480	159290	242630	217890	215050	226940	275640	239180	278880	258040	294500	299360	232810	79006	30312	53276	195806	14883.2	2335.06	551.833	97.5539	137.438	0.799142	0.205507	0.090635	-999	0.0532296	0.00238863	-999	-999	-999	0.069387	0.7035	0.85164	5787.8	7254.2	1230.7	1504.1	120.56	-14.546	117.85	-11.579	-49.153	
0.462100	-0.331830	70.447000	6.605600 -36	2.0	1.0728e+08	8.3244e+07	6.1244e+07	4.1477e+07	3.1573e+07	2.5844e+07	1.9277e+07	1.6657e+07	1.407e+07	1.0644e+07	7.435e+06	5.3698e+06	4.204e+06	3.5048e+06	3.1045e+06	3.0335e+06	3.1369e+06	3.338e+06	3.5244e+06	3.6833e+06	3.2761e+06	2.2986e+06	1.0971e+06	537570	383960	281700	160040	44970	82677.5	6280.89	1564.54	995.679	180.05	71.1622	23.4409	12.0762	4.7793	2.32726	5.96169	0.326508	0.00862438	0.00397361	0.0017484	0.0015611	1.4671e+07	1.1336e+07	4.4655e+06	1.1774e+07	3.8992e+06	-999	4.3408e+06	7.1115e+06	8.5181e+06	3.0742e+06	813100	1.0873e+06	2.604e+06	1.9355e+06	965860	837180	1.1086e+06	866170	708940	629190	532960	317890	161330	154890	110430	195590	112510	203970	207370	280460	238300	241400	267300	258760	299120	320520	233410	83094	34251	59181	197011	14673.2	2422.73	570.156	99.4682	138.017	0.85964	0.215655	0.090635	-999	0.0598169	0.00239741	-999	-999	-999	0.337	0.75602	0.29832	5801.9	7191.6	1896.6	1232.5	114.49	-14.441	143.09	68.838	-9.615	
0.485900	-0.339990	70.447000	6.605600 -36	2.0	2.8807e+08	2.2123e+08	1.5072e+08	1.0779e+08	8.2694e+07	6.2968e+07	4.786e+07	3.9462e+07	3.0931e+07	2.5101e+07	1.7845e+07	1.3299e+07	9.5114e+06	8.1809e+06	7.1814e+06	6.8652e+06	7.2357e+06	8.0136e+06	8.3892e+06	8.4549e+06	6.8227e+06	5.2698e+06	2.545e+06	1.2843e+06	902360	660230	355890	107470	82785.6	6087.66	1663.71	1078.84	187.31	73.2931	24.241	10.8363	4.67786	2.68687	5.79684	0.336924	0.00876145	0.00327239	0.00199149	0.00155944	2.1403e+07	2.283e+07	1.3458e+07	5.1201e+06	7.7625e+06	4.8758e+06	1.4536e+06	6.0535e+06	3.8681e+06	3.0648e+06	3.8555e+06	2.5987e+06	2.6185e+06	2.7838e+06	1.7364e+06	2.0158e+06	1.5161e+06	1.3229e+06	825100	393610	511390	265480	349620	205570	180450	160780	211580	183800	277270	262780	221980	271770	250910	266500	259380	299140	227130	78002	34140	66139	197483	14109.8	2455.44	570.04	98.6758	138.716	0.664974	0.201586	-999	-999	0.0546639	0.00293138	-999	-999	-999	0.074041	0.72886	0.8184	5946.7	7142.8	1280.6	1527.7	119.94	-5.6803	117.88	-19.354	-50.282	
0.509800	-0.354950	70.447000	6.605600 -36	2.0	2.9829e+08	2.1378e+08	1.5766e+08	1.0995e+08	8.0885e+07	6.2708e+07	5.1136e+07	4.0208e+07	3.0496e+07	2.4596e+07	1.8111e+07	1.2181e+07	9.9571e+06	8.0694e+06	6.9872e+06	6.6154e+06	7.2102e+06	8.0369e+06	8.1703e+06	8.3594e+06	7.4563e+06	5.0879e+06	2.4887e+06	1.2998e+06	939310	662330	356230	114360	83597.8	6065.4	1882.08	1143.27	185.227	75.7671	24.1785	10.5195	4.56562	2.73279	5.79129	0.349307	0.0098211	0.00296073	0.00195409	0.0015744	1.457e+07	1.9956e+07	-999	6.7953e+06	5.175e+06	6.7832e+06	2.8275e+06	1.6248e+06	3.4238e+06	4.7843e+06	2.7409e+06	2.6108e+06	1.9138e+06	2.2208e+06	2.3733e+06	1.8474e+06	1.1214e+06	859110	1.0629e+06	455650	209640	355780	322670	237120	156380	154750	144050	180720	246560	234880	225970	296700	248360	256920	292860	302980	204940	55388	35163	62459	198010	13697.5	2437.55	579.277	108.394	140.827	0.553552	0.175907	0.0920964	-999	0.0597107	0.00419547	-999	-999	-999	0.083644	0.72116	0.82224	5776.9	6922.7	1243.8	1534.3	121.85	-18.141	116.61	-19.658	-48.171	
0.533700	-0.369910	70.447000	6.605600 -36	2.0	2.8471e+08	2.1466e+08	1.5435e+08	1.0335e+08	7.6274e+07	5.7545e+07	4.8631e+07	3.9433e+07	3.0981e+07	2.3116e+07	1.78e+07	1.3245e+07	1.0309e+07	8.3946e+06	6.8745e+06	6.6931e+06	7.3335e+06	8.2528e+06	8.6416e+06	8.6012e+06	7.6651e+06	5.2086e+06	2.4973e+06	1.3274e+06	975470	688240	361590	119540	84709.2	6247.73	2120.95	1156.4	178.981	73.5827	23.8946	10.8717	4.78333	2.49533	5.76727	0.348459	0.0100305	0.00321005	0.00203824	0.00158188	1.7937e+07	1.7004e+07	1.5412e+07	6.8425e+06	1.1626e+07	5.8832e+06	2.8474e+06	6.5145e+06	4.2531e+06	1.7005e+06	1.9354e+06	2.5987e+06	1.0474e+06	1.6579e+06	1.7364e+06	1.7667e+06	1.3078e+06	1.121e+06	748750	513500	487880	284920	337080	174880	188180	118620	152420	187350	194860	248500	241320	243860	287900	241730	278050	319440	232730	77117	39976	68103	200180	13894.4	2542.35	622.992	121.582	146.665	0.576121	0.158253	0.106472	0.0522222	0.0465361	0.00410358	-999	-999	-999	0.063613	0.73022	0.81908	5950.6	7551.6	1272.2	1593.3	119.5	-19.272	113.98	-17.755	-54.463	
0.557600	-0.376710	70.447000	6.605600 -36	2.0	2.9378e+08	2.2375e+08	1.6216e+08	1.1603e+08	7.9872e+07	6.2322e+07	5.0554e+07	4.0629e+07	3.311e+07	2.5592e+07	1.864e+07	1.3644e+07	1.0236e+07	8.2054e+06	6.7674e+06	6.6644e+06	7.2196e+06	8.089e+06	8.2979e+06	8.3919e+06	7.115e+06	4.8514e+06	2.5036e+06	1.3446e+06	1.005e+06	705820	368450	125030	86442.6	6588.49	2372.9	1180.79	181.343	75.5439	24.1009	10.3547	5.35545	2.36136	5.54789	0.347757	0.0101814	0.00358404	0.00201954	0.00161553	1.8339e+07	2.8183e+07	4.5275e+06	6.7953e+06	6.4867e+06	2.861e+06	7.1683e+06	4.3379e+06	1.706e+06	6.1201e+06	2.1835e+06	2.1868e+06	1.8897e+06	2.4869e+06	1.8281e+06	1.1786e+06	654810	1.0667e+06	1.1436e+06	663980	230580	302390	348500	134050	141140	178020	166980	153450	197270	203150	221890	224500	257430	306140	289120	323500	242620	85672	41961	75311	202883	14150.5	2723.83	674.857	142.244	156.942	0.743342	0.205253	0.109347	0.0522222	0.0466423	0.00310292	-999	-999	-999	0.067872	0.75402	0.84221	5925.5	7899.4	1233	1519	115.34	-15.545	117.5	-14.508	-50.34	
0.581500	-0.384870	70.447000	6.605600 -36	2.0	2.9183e+08	1.9308e+08	1.37e+08	9.8133e+07	7.8635e+07	5.9628e+07	4.9816e+07	3.9091e+07	3.1205e+07	2.3577e+07	1.715e+07	1.2749e+07	9.6958e+06	7.765e+06	6.7134e+06	6.6172e+06	7.8784e+06	8.2549e+06	8.7103e+06	8.5722e+06	7.4093e+06	4.8348e+06	2.427e+06	1.3899e+06	1.041e+06	680470	337650	112990	86499.1	6717.39	2562.62	1153.66	182.027	74.8137	22.7915	9.61458	5.02162	2.38568	5.35923	0.348823	0.0102822	0.003797	0.00180138	0.0016494	7.1345e+06	1.4052e+07	1.3334e+07	1.5313e+07	1.5525e+07	3.9222e+06	726790	5.4564e+06	5.5386e+06	5.1016e+06	2.1912e+06	1.9718e+06	2.6088e+06	2.7722e+06	1.5111e+06	2.1982e+06	1.5697e+06	969240	788560	421690	231860	371770	214490	173450	179580	172820	180410	222100	194640	222280	254790	197510	263330	260170	285340	305570	235900	93008	44778	72610	202952	14263.2	2837.71	724.823	149.103	156.742	0.841447	0.255664	0.0912195	0.0522222	0.0535483	0.00299059	-999	-999	-999	0.053754	0.72116	0.80315	6142.5	8034.4	1306.6	1594.7	114.62	-13.93	118.26	-13.883	-58.898	
0.605400	-0.399830	70.447000	6.605600 -36	2.0	2.7111e+08	1.8852e+08	1.3627e+08	1.0488e+08	8.1585e+07	6.8086e+07	5.5277e+07	4.371e+07	3.2563e+07	2.3229e+07	1.6951e+07	1.3024e+07	9.3827e+06	7.7604e+06	7.0174e+06	7.0421e+06	7.4826e+06	8.0883e+06	8.4607e+06	8.3856e+06	6.5717e+06	4.3481e+06	2.2184e+06	1.3669e+06	1e+06	687840	333880	95178	85778.5	6663.59	2707.8	1080.45	186.524	75.8135	22.4804	9.8013	4.86456	2.68615	5.59643	0.368067	0.0100218	0.00383337	0.00170165	0.00166041	7.1345e+06	1.6847e+07	1.7862e+07	6.8897e+06	1.8077e+07	6.7832e+06	3.5344e+06	4.3228e+06	8.1213e+06	2.0463e+06	3.0272e+06	3.4952e+06	3.1229e+06	2.2131e+06	1.5171e+06	1.0102e+06	1.1086e+06	1.0681e+06	827280	783030	302390	386290	295340	155470	180450	142380	188400	224700	228640	231100	255840	228930	292590	271660	289590	310210	241110	97645	41266	70128	200255	13695.6	2874.8	720.471	129.107	149.878	0.671092	0.224747	0.104209	0.0522222	0.106247	0.00300499	-999	-999	-999	0.060132	0.77411	0.80651	5774	7728.3	1251	1526.4	116.92	-9.7744	117.89	-18.406	-49.43	
0.629300	-0.406630	70.447000	6.605600 -36	2.0	2.953e+08	1.9784e+08	1.4911e+08	1.1036e+08	7.7925e+07	6.297e+07	5.118e+07	4.0394e+07	3.1914e+07	2.5095e+07	1.8619e+07	1.3313e+07	1.0353e+07	7.7435e+06	6.7122e+06	6.1784e+06	6.659e+06	7.423e+06	7.9972e+06	7.8675e+06	6.9617e+06	4.4244e+06	2.2294e+06	1.3683e+06	1.0152e+06	682180	334940	90491	88857.4	6720.09	2859.43	1049.06	189.884	76.9592	22.1067	11.4509	5.2039	2.66998	6.18768	0.377885	0.0102475	0.00430085	0.00170165	0.00159123	3.6677e+06	2.8262e+07	4.4035e+06	1.024e+07	7.7625e+06	1.1552e+07	1.0095e+07	2.698e+06	2.5353e+06	3.42e+06	2.7409e+06	2.3837e+06	2.242e+06	2.2247e+06	1.6298e+06	1.8614e+06	850340	1.2227e+06	590600	485410	348760	440670	296090	216570	203870	148240	171040	167270	223660	222940	256340	256970	277900	283460	306730	319220	181740	62641	43759	74244	198566	12928.9	2886.3	719.439	106.623	152.135	0.576121	0.237475	0.121821	-999	0.0874623	0.00289554	-999	-999	-999	0.071779	0.73497	0.80261	5830.3	7338.7	1213.8	1513	121.13	-9.9681	117.51	-19.393	-48.034	
0.653200	-0.421590	70.447000	6.605600 -36	2.0	2.4426e+08	1.7201e+08	1.2833e+08	1.037e+08	8.0528e+07	6.5636e+07	5.5483e+07	4.3548e+07	3.3787e+07	2.4259e+07	1.7589e+07	1.327e+07	9.8969e+06	8.0493e+06	7.2808e+06	6.776e+06	7.187e+06	8.3298e+06	8.5062e+06	8.4118e+06	6.4577e+06	4.295e+06	2.2041e+06	1.4328e+06	1.046e+06	717360	335280	81784	92322.5	6912.5	2968.04	1012.86	189.253	73.7801	23.3148	12.3021	4.90452	2.67355	6.25727	0.368137	0.0107823	0.00398919	0.00188864	0.00148278	1.8037e+07	1.7083e+07	1.1071e+07	1.7224e+06	6.3789e+06	9.6979e+06	1.0075e+07	3.5745e+07	4.466e+07	2.6143e+07	1.9125e+06	3.9374e+06	2.0707e+06	3.0729e+06	1.3955e+06	1.9304e+06	909460	714400	352840	452290	603490	372760	349620	245830	212030	94040	179910	193690	231850	226440	271320	210160	269960	265910	297630	311220	194250	77100	49975	79904	197983	12645.1	2870.76	716.866	96.9841	157.07	0.665507	0.282184	-999	-999	0.0558433	0.00360343	-999	-999	-999	0.055161	0.72798	0.79872	6037.7	7763.8	1240.4	1555.1	119.8	-13.532	115.74	-16.131	-54.592	
0.677100	-0.429750	70.447000	6.605600 -36	2.0	2.5534e+08	1.9078e+08	1.4465e+08	1.1708e+08	8.6174e+07	6.5531e+07	5.4047e+07	4.1594e+07	3.3721e+07	2.4741e+07	1.7043e+07	1.3453e+07	1.0204e+07	7.6596e+06	6.9063e+06	6.3007e+06	6.8223e+06	7.6461e+06	8.0687e+06	7.7926e+06	6.6204e+06	4.0924e+06	2.1707e+06	1.3651e+06	990000	702480	297960	75076	94884.8	6877.28	3049.82	955.417	193.774	73.3126	25.6585	11.8312	5.27509	2.99834	6.14583	0.370836	0.0101577	0.00330355	0.00198214	0.00149212	3.2809e+07	1.3973e+07	4.4035e+06	1.1868e+07	7.7625e+06	5.8295e+06	726790	3.7863e+06	4.7093e+06	3.0648e+06	5.5275e+06	5.0127e+06	2.2565e+06	2.0917e+06	2.2637e+06	1.6077e+06	1.3669e+06	1.217e+06	590600	633380	440860	284920	348870	174880	164550	160450	148740	173240	199760	225050	244550	232440	275790	251670	319260	303770	165270	47475	48421	84829	192962	11757.8	2737.25	653.415	81.5842	155.337	0.764667	0.246946	0.090635	-999	0.0571	0.00359063	-999	-999	-999	0.062516	0.72062	0.79209	5996.1	7393.9	1162.1	1498.1	118.32	-20.287	115.89	-14.066	-46.333	
0.724900	-0.451510	70.447000	6.605700 -36	2.0	2.6512e+08	2.1453e+08	1.6027e+08	1.1102e+08	9.051e+07	6.6044e+07	5.226e+07	4.1564e+07	3.2216e+07	2.6025e+07	1.8989e+07	1.2814e+07	9.2249e+06	7.0113e+06	6.1647e+06	6.0665e+06	6.4282e+06	7.365e+06	7.9172e+06	7.5954e+06	6.1464e+06	3.7086e+06	2.0446e+06	1.3861e+06	1.0502e+06	702060	260390	63080	103987	7137.98	3215.56	880.156	189.913	70.0484	23.5055	11.9774	6.20009	2.91125	6.45459	0.389561	0.00847721	0.0037087	0.00263662	0.00159684	2.904e+07	8.384e+06	8.8689e+06	1.024e+07	5.1031e+06	6.7832e+06	2.1804e+06	2.7433e+06	2.1147e+06	4.0453e+06	2.7332e+06	2.3776e+06	1.909e+06	1.2512e+06	965860	666470	654810	352260	468990	243120	346190	334870	216740	246690	171630	101050	133930	177830	215910	207210	254670	246750	259350	257570	311820	290440	166210	58250	53626	80553	187516	10976.7	2523.14	537.171	68.0866	157.801	0.671605	0.193949	0.0920964	-999	0.047811	0.00335638	-999	-999	-999	0.05073	0.69596	0.78882	6103.2	7738.3	1167.6	1433.4	114.31	-12.477	118.22	-15.308	-45.848	
0.748800	-0.458310	70.447000	6.605700 -36	2.0	2.7577e+08	2.107e+08	1.6794e+08	1.2463e+08	8.6805e+07	6.8406e+07	5.4809e+07	3.9951e+07	3.3614e+07	2.518e+07	1.8763e+07	1.2857e+07	8.8158e+06	7.3043e+06	6.3165e+06	5.9317e+06	6.4328e+06	7.0841e+06	7.6904e+06	7.5522e+06	6.06e+06	3.4946e+06	1.9472e+06	1.4084e+06	1.0476e+06	704830	235830	62226	106641	7157.95	3260.49	827.285	190.212	71.2616	23.7571	12.4984	6.53943	2.68806	6.8263	0.367411	0.00794731	0.0033503	0.00228133	0.00159497	-999	2.283e+07	1.7862e+07	6.7953e+06	9.0743e+06	4.7952e+06	-999	2.178e+07	3.644e+07	1.9492e+07	3.0119e+06	4.1585e+06	3.3136e+06	1.6695e+06	971860	1.347e+06	1.1123e+06	707340	669130	272890	348760	354800	269520	225850	220200	165640	152800	159980	226300	215100	226800	259240	279260	269570	325660	311870	159610	48207	52800	83044	185195	10882.8	2368.44	494.911	61.3196	159.062	0.664263	0.198107	0.0920964	-999	0.039797	0.00239631	-999	-999	-999	0.071768	0.73838	0.7882	5965.3	7461.9	1139.3	1415.5	114.67	-8.694	116.71	-19.164	-38.538	
