geoid,PROFTBL,PROFLN,cest,clb,cub
04000US02,2,65,"3,916","2,525","5,307"
04000US02,2,66,"629,832",     *****,     *****
04000US02,2,67,"591,579","588,723","594,435"
04000US02,2,68,"578,443","574,303","582,583"
04000US02,2,69,"240,320","234,026","246,614"
04000US02,2,70,"338,123","330,115","346,131"
04000US02,2,71,"13,136","10,721","15,551"
04000US02,2,72,"38,253","35,397","41,109"
04000US02,2,73,"20,667","18,817","22,517"
04000US02,2,74,"17,586","14,768","20,404"
04000US02,2,75,"17,695","15,329","20,061"
04000US02,2,76,"20,558","18,702","22,414"
04000US02,2,77,"38,253","35,397","41,109"
04000US02,2,78,"7,653","5,872","9,434"
04000US02,2,79,"19,446","18,299","20,593"
04000US02,2,80,345,31,659
04000US02,2,81,"1,198",471,"1,925"
04000US02,2,82,"7,078","5,538","8,618"
04000US02,2,83,"2,533","1,692","3,374"
04000US02,2,84,"581,706","580,969","582,443"
04000US02,2,85,"508,659","497,940","519,378"
04000US02,2,86,"73,047","62,184","83,910"
04000US02,2,87,"25,176","20,785","29,567"
04000US02,2,88,"16,896","13,251","20,541"
04000US02,2,89,"5,731","4,044","7,418"
04000US02,2,90,"13,601","11,699","15,503"
04000US02,2,91,"3,162","2,142","4,182"
04000US02,2,92,"22,731","20,886","24,576"
04000US02,2,93,"12,528","11,083","13,973"
04000US02,2,94,"19,819","8,474","31,164"
04000US02,2,95,"3,755",509,"7,001"
04000US02,2,96,"629,832",     *****,     *****
04000US02,2,97,579,251,907
04000US02,2,98,"4,864","2,909","6,819"
04000US02,2,99,"5,229","3,607","6,851"
04000US02,2,100,"13,012","10,698","15,326"
04000US02,2,101,"66,981","62,224","71,738"
04000US02,2,102,"19,367","16,160","22,574"
04000US02,2,103,"5,206","3,961","6,451"
04000US02,2,104,"120,481","114,471","126,491"
04000US02,2,105,"1,460",789,"2,131"
04000US02,2,106,"2,310","1,286","3,334"
04000US02,2,107,"72,368","66,492","78,244"
04000US02,2,108,"17,173","15,043","19,303"
04000US02,2,109,616,324,908
04000US02,2,110,"26,737","23,388","30,086"
04000US02,2,111,"11,622","9,798","13,446"
04000US02,2,112,"3,582","2,124","5,040"
04000US02,2,113,"10,584","6,979","14,189"
04000US02,2,114,"15,110","12,466","17,754"
04000US02,2,115,"20,450","17,868","23,032"
04000US02,2,116,554,211,897
04000US02,2,117,"1,767",663,"2,871"
04000US02,2,118,"16,718","14,381","19,055"
04000US02,2,119,"2,193","1,302","3,084"
04000US02,2,120,"1,007",366,"1,648"
04000US02,2,121,"43,599","37,522","49,676"
04000US02,2,122,"5,018","3,621","6,415"
04000US02,2,123,"1,061",267,"1,855"
04000US02,3,1,"463,204","462,071","464,337"
04000US02,3,2,"340,270","335,645","344,895"
04000US02,3,3,"331,518","326,768","336,268"
04000US02,3,4,"295,732","290,072","301,392"
04000US02,3,5,"35,786","30,840","40,732"
04000US02,3,6,10.8,9.3,12.2
04000US02,3,7,"8,752","7,555","9,949"
04000US02,3,8,"122,934","118,338","127,530"
04000US02,3,9,"227,285","226,240","228,330"
04000US02,3,10,"154,298","150,344","158,252"
04000US02,3,11,"152,625","148,704","156,546"
04000US02,3,12,"136,407","132,595","140,219"
04000US02,3,13,"53,525","50,645","56,405"
04000US02,3,14,"35,175","31,920","38,430"
04000US02,3,15,"119,380","113,799","124,961"
04000US02,3,16,"91,160","85,623","96,697"
04000US02,3,17,"43,341","40,485","46,197"
04000US02,3,18,"4,432","3,350","5,514"
04000US02,3,19,"2,860","1,983","3,737"
04000US02,3,20,"287,940","282,647","293,233"
04000US02,3,21,"201,329","195,587","207,071"
04000US02,3,22,"41,385","36,882","45,888"
04000US02,3,23,"5,289","4,351","6,227"
04000US02,3,24,"17,834","13,642","22,026"
04000US02,3,25,"8,658","7,577","9,739"
04000US02,3,26,"13,445","11,372","15,518"
04000US02,3,27,18.9,18.1,19.6
04000US02,3,28,"295,732","290,072","301,392"
04000US02,3,29,"100,485","95,802","105,168"
04000US02,3,30,"48,067","45,085","51,049"
04000US02,3,31,"79,203","74,897","83,509"
04000US02,3,32,"3,314",763,"5,865"
04000US02,3,33,"34,097","31,574","36,620"
04000US02,3,34,"30,566","28,007","33,125"
04000US02,3,35,"11,571","8,994","14,148"
04000US02,3,36,"23,793","21,567","26,019"
04000US02,3,37,"6,990","5,196","8,784"
04000US02,3,38,"7,299","6,102","8,496"
04000US02,3,39,"34,981","31,115","38,847"
04000US02,3,40,"25,873","23,221","28,525"
04000US02,3,41,"6,988","5,565","8,411"
04000US02,3,42,"15,294","13,475","17,113"
04000US02,3,43,"22,901","20,506","25,296"
04000US02,3,44,"61,403","57,534","65,272"
04000US02,3,45,"27,050","24,595","29,505"
04000US02,3,46,"14,979","12,300","17,658"
04000US02,3,47,"36,610","33,499","39,721"
04000US02,3,48,"190,814","184,012","197,616"
04000US02,3,49,"79,226","75,366","83,086"
04000US02,3,50,"24,042","21,888","26,196"
04000US02,3,51,"1,650",952,"2,348"
04000US02,3,52,"229,408","225,422","233,394"
04000US02,3,53,"9,843","8,427","11,259"
04000US02,3,54,"13,842","11,684","16,000"
04000US02,3,55,"22,441","18,353","26,529"
04000US02,3,56,"27,358","24,779","29,937"
04000US02,3,57,"34,916","32,297","37,535"
04000US02,3,58,"48,661","42,694","54,628"
04000US02,3,59,"32,283","29,666","34,900"
04000US02,3,60,"28,070","25,157","30,983"
04000US02,3,61,"7,356","6,100","8,612"
04000US02,3,62,"4,638","3,858","5,418"
04000US02,3,63,"52,499","50,381","54,617"
04000US02,3,64,"64,292","62,588","65,996"
04000US02,3,65,"202,891","199,195","206,587"
04000US02,3,66,"59,918","58,241","61,594"
04000US02,3,67,"38,201","36,033","40,369"
04000US02,3,68,"12,088","11,429","12,747"
04000US02,3,69,"39,192","37,025","41,359"
04000US02,3,70,"20,178","19,023","21,332"
04000US02,3,71,"4,990","3,958","6,022"
04000US02,3,72,"6,521","5,873","7,170"
04000US02,3,73,"17,693","16,009","19,377"
04000US02,3,74,"3,495","3,054","3,936"
04000US02,3,75,"15,059","13,643","16,475"
04000US02,3,76,"156,453","152,133","160,773"
04000US02,3,77,"4,836","3,858","5,814"
04000US02,3,78,"5,253","4,311","6,195"
04000US02,3,79,"13,271","10,488","16,054"
04000US02,3,80,"15,042","12,065","18,019"
04000US02,3,81,"22,872","21,000","24,744"
04000US02,3,82,"37,181","33,163","41,199"
04000US02,3,83,"24,691","22,806","26,576"
04000US02,3,84,"23,283","21,068","25,498"
04000US02,3,85,"5,956","4,937","6,975"
04000US02,3,86,"4,068","3,326","4,810"
04000US02,3,87,"61,117","59,519","62,715"
04000US02,3,88,"71,852","69,926","73,779"
04000US02,3,89,"24,361","23,758","24,964"
04000US02,3,90,"72,955","69,771","76,139"
04000US02,3,91,"33,975","30,786","37,164"
04000US02,3,92,"43,898","41,019","46,777"
04000US02,3,93,"27,880","26,688","29,072"
04000US02,3,94,"45,120","42,586","47,654"
04000US02,3,95,"33,631","31,386","35,876"
04000US02,3,96,"12,554","10,249","14,859"
04000US02,3,97,"11,227","8,836","13,618"
04000US02,3,98,"2,705","1,855","3,555"
04000US02,3,99,"6,597","5,478","7,716"
04000US02,3,100,"6,218","5,146","7,290"
04000US02,3,101,"1,681","1,072","2,290"
04000US02,3,102,"60,622","54,437","66,807"
04000US02,3,103,"34,967","32,016","37,918"
04000US02,3,104,"1,896",997,"2,795"
04000US02,3,105,"23,483","19,720","27,246"
04000US02,3,106,"15,760","13,684","17,836"
04000US02,3,107,"18,298","15,817","20,779"
04000US02,3,108,9.7,8.7,10.6
04000US02,3,109,7.9,7.2,8.6
04000US02,3,110,4.8,2.5,7.1
04000US02,3,111,12.8,10.8,14.9
04000US02,3,112,16.3,11.2,21.4
04000US02,3,113,11.6,10.1,13.2
04000US02,3,114,16.8,14.5,19.1
04000US02,4,1,"267,987",     *****,     *****
04000US02,4,2,"158,355","150,349","166,361"
04000US02,4,3,"20,264","18,127","22,401"
04000US02,4,4,"12,638","10,491","14,785"
04000US02,4,5,"20,788","18,522","23,054"
04000US02,4,6,"16,785","15,062","18,508"
04000US02,4,7,"6,904","5,720","8,088"
04000US02,4,8,"11,832","9,813","13,851"
04000US02,4,9,"20,335","15,434","25,236"
04000US02,4,10,86,0,192
04000US02,4,11,"11,949","8,144","15,754"
04000US02,4,12,"29,556","26,835","32,277"
04000US02,4,13,"20,763","18,049","23,477"
04000US02,4,14,"77,571","74,419","80,723"
04000US02,4,15,"74,861","69,788","79,934"
04000US02,4,16,"25,729","23,611","27,847"
04000US02,4,17,"15,001","12,740","17,262"
04000US02,4,18,"7,036","5,707","8,365"
04000US02,4,19,"5,521","4,140","6,902"
04000US02,4,20,"14,914","12,891","16,937"
04000US02,4,21,"21,328","18,842","23,814"
04000US02,4,22,"37,881","34,853","40,909"
04000US02,4,23,"49,229","46,457","52,001"
04000US02,4,24,"52,728","50,483","54,973"
04000US02,4,25,"38,505","35,609","41,401"
04000US02,4,26,"24,909","23,220","26,598"
04000US02,4,27,"14,577","13,094","16,060"
04000US02,4,28,"13,916","12,627","15,205"
04000US02,4,29,4.7,4.5,4.9
04000US02,4,30,"229,408","225,422","233,394"
04000US02,4,31,"96,342","92,134","100,550"
04000US02,4,32,"56,117","53,612","58,622"
04000US02,4,33,"27,416","25,375","29,457"
04000US02,4,34,"31,101","28,910","33,292"
04000US02,4,35,"13,406","11,892","14,920"
04000US02,4,36,"5,026","3,910","6,142"
04000US02,4,37,"22,706","19,536","25,876"
04000US02,4,38,"74,201","68,657","79,745"
04000US02,4,39,"87,929","84,848","91,010"
04000US02,4,40,"44,572","41,826","47,318"
04000US02,4,41,"110,555","103,838","117,272"
04000US02,4,42,"5,246","4,088","6,404"
04000US02,4,43,"24,355","21,567","27,143"
04000US02,4,44,"77,212","72,484","81,940"
04000US02,4,45,"1,054",532,"1,576"
04000US02,4,46,"6,720","4,624","8,816"
04000US02,4,47,52,0,142
04000US02,4,48,"3,139","1,883","4,395"
04000US02,4,49,"1,075",546,"1,604"
04000US02,4,50,"8,232","5,517","10,947"
04000US02,4,51,"7,462","6,174","8,750"
04000US02,4,52,"7,677","6,088","9,266"
04000US02,4,53,"215,374","212,353","218,395"
04000US02,4,54,"9,743","6,733","12,753"
04000US02,4,55,"4,291","3,231","5,351"
04000US02,4,56,"111,771","107,362","116,180"
04000US02,4,57,"3,705","3,003","4,407"
04000US02,4,58,"11,052","9,422","12,682"
04000US02,4,59,"24,385","22,431","26,339"
04000US02,4,60,"32,493","30,064","34,922"
04000US02,4,61,"28,225","23,982","32,468"
04000US02,4,62,"9,828","8,664","10,992"
04000US02,4,63,"1,621",991,"2,251"
04000US02,4,64,462,125,799
04000US02,4,65,"174,146","170,827","177,465"
04000US02,4,66,"80,471","77,240","83,702"
04000US02,4,67,616,196,"1,036"
04000US02,4,68,"1,200",691,"1,709"
04000US02,4,69,"2,638","1,933","3,343"
04000US02,4,70,"11,753","9,949","13,557"
04000US02,4,71,"31,906","30,032","33,780"
04000US02,4,72,"20,639","18,673","22,605"
04000US02,4,73,"11,719","10,340","13,098"
04000US02,4,74,"1,374","1,347","1,401"
04000US02,4,75,"31,300","28,792","33,808"
04000US02,4,76,"1,344",742,"1,946"
04000US02,4,77,"4,321","3,624","5,018"
04000US02,4,78,"6,560","5,033","8,087"
04000US02,4,79,"5,859","4,398","7,320"
04000US02,4,80,"13,216","11,664","14,768"
04000US02,4,81,356,325,387
04000US02,4,82,"80,471","77,240","83,702"
04000US02,4,83,"33,646","31,478","35,814"
04000US02,4,84,"15,320","13,874","16,766"
04000US02,4,85,"10,539","9,004","12,074"
04000US02,4,86,"7,751","6,179","9,323"
04000US02,4,87,"13,090","11,560","14,620"
04000US02,4,88,125,0,280
04000US02,4,89,"31,300","28,792","33,808"
04000US02,4,90,"18,355","16,391","20,319"
04000US02,4,91,"5,409","4,243","6,575"
04000US02,4,92,"3,096","2,629","3,563"
04000US02,4,93,"1,400",940,"1,860"
04000US02,4,94,636,361,911
04000US02,4,95,260,45,475
04000US02,4,96,"1,924","1,281","2,567"
04000US02,4,97,220,0,694
04000US02,4,98,"85,303","81,611","88,995"
04000US02,4,99,502,108,896
04000US02,4,100,"2,157",419,"3,895"
04000US02,4,101,"8,263","6,432","10,094"
04000US02,4,102,"22,155","20,104","24,206"
04000US02,4,103,"21,744","19,726","23,762"
04000US02,4,104,"13,881","11,875","15,887"
04000US02,4,105,"3,891","2,098","5,684"
04000US02,4,106,"12,710","9,318","16,102"
04000US02,4,107,780,751,809
04000US02,4,108,"12,163","10,049","14,277"
04000US02,4,109,"9,138","7,845","10,431"
04000US02,4,110,"10,724","8,727","12,721"
04000US02,4,111,"8,578","6,495","10,661"
04000US02,4,112,"6,913","5,463","8,363"
04000US02,4,113,"24,985","22,518","27,452"
04000US02,4,114,"12,802","9,407","16,197"
04000US04,1,1,"5,470,843",     *****,     *****
04000US04,1,2,"2,716,530","2,710,512","2,722,548"
04000US04,1,3,"2,754,313","2,748,295","2,760,331"
04000US04,1,4,"439,082","435,636","442,528"
04000US04,1,5,"410,266","393,674","426,858"
04000US04,1,6,"431,665","416,154","447,176"
04000US04,1,7,"365,004","359,284","370,724"
04000US04,1,8,"389,494","379,346","399,642"
04000US04,1,9,"779,850","769,713","789,987"
04000US04,1,10,"768,528","761,951","775,105"
04000US04,1,11,"682,699","677,200","688,198"
04000US04,1,12,"281,954","270,268","293,640"
04000US04,1,13,"227,929","214,850","241,008"
04000US04,1,14,"383,016","379,302","386,730"
04000US04,1,15,"252,264","246,179","258,349"
04000US04,1,16,"59,092","53,232","64,952"
04000US04,1,17,33.9,33.7,34.1
04000US04,1,18,"3,959,483","3,959,152","3,959,814"
04000US04,1,19,"3,753,579","3,743,710","3,763,448"
04000US04,1,20,"824,139","813,393","834,885"
04000US04,1,21,"694,372","690,652","698,092"
04000US04,1,22,"313,968","311,552","316,384"
04000US04,1,23,"380,404","378,314","382,494"
04000US04,1,24,"5,358,757","5,342,215","5,375,299"
04000US04,1,25,"4,200,567","4,141,279","4,259,855"
04000US04,1,26,"161,474","156,057","166,891"
04000US04,1,27,"264,812","254,796","274,828"
04000US04,1,28,"115,059","108,335","121,783"
04000US04,1,29,"17,724","11,587","23,861"
04000US04,1,30,"30,112","21,884","38,340"
04000US04,1,31,"20,403","15,836","24,970"
04000US04,1,32,"7,931","5,426","10,436"
04000US04,1,33,"10,350","7,348","13,352"
04000US04,1,34,"21,653","14,341","28,965"
04000US04,1,35,"6,886","3,526","10,246"
04000US04,1,36,"10,981","6,596","15,366"
04000US04,1,37,"3,412","1,348","5,476"
04000US04,1,38,"4,633",430,"8,836"
04000US04,1,39,0,0,454
04000US04,1,40,"2,936",706,"5,166"
04000US04,1,41,"605,864","542,706","669,022"
04000US04,1,42,"112,086","95,544","128,628"
04000US04,1,43,"31,385","25,176","37,594"
04000US04,1,44,"80,701","64,370","97,032"
04000US04,1,45,"4,298,459","4,232,515","4,364,403"
04000US04,1,46,"193,777","185,674","201,880"
04000US04,1,47,"310,292","299,002","321,582"
04000US04,1,48,"138,753","132,986","144,520"
04000US04,1,49,"14,130","9,116","19,144"
04000US04,1,50,"640,217","577,165","703,269"
04000US04,1,51,"5,470,843",     *****,     *****
04000US04,1,52,"1,525,366",     *****,     *****
04000US04,1,53,"1,363,815","1,341,591","1,386,039"
04000US04,1,54,"21,416","14,590","28,242"
04000US04,1,55,"3,411","1,848","4,974"
04000US04,1,56,"136,724","116,020","157,428"
04000US04,1,57,"3,945,477",     *****,     *****
04000US04,1,58,"3,351,755","3,349,532","3,353,978"
04000US04,1,59,"154,514","149,639","159,389"
04000US04,1,60,"244,719","235,296","254,142"
04000US04,1,61,"110,058","105,577","114,539"
04000US04,1,62,"7,509","6,501","8,517"
04000US04,1,63,"7,433","3,478","11,388"
04000US04,1,64,"69,489","55,554","83,424"
04000US04,1,65,"1,715",858,"2,572"
04000US04,1,66,"67,774","53,578","81,970"
04000US04,1,67,"5,470,843",     *****,     *****
04000US04,1,68,"2,106,488","2,086,523","2,126,453"
04000US04,1,69,"1,055,146","1,037,022","1,073,270"
04000US04,1,70,"1,617,868","1,583,135","1,652,601"
04000US04,1,71,"354,203","327,198","381,208"
04000US04,1,72,"337,138","314,879","359,397"
04000US04,1,73,"144,171","135,083","153,259"
04000US04,1,74,"2,048,918","2,022,948","2,074,888"
04000US04,1,75,"1,390,352","1,369,039","1,411,665"
04000US04,1,76,"664,121","640,522","687,720"
04000US04,1,77,"1,025,222","1,008,995","1,041,449"
04000US04,1,78,"432,764","413,320","452,208"
04000US04,1,79,"259,551","243,588","275,514"
04000US04,1,80,"170,916","159,595","182,237"
04000US04,1,81,"658,566","632,302","684,830"
04000US04,1,82,"506,609","487,313","525,905"
04000US04,1,83,"169,204","157,877","180,531"
04000US04,1,84,"740,901","720,363","761,439"
04000US04,1,85,"493,438","484,020","502,856"
04000US04,1,86,2.67,2.64,2.7
04000US04,1,87,3.21,3.17,3.25
04000US04,1,88,"2,392,746",     *****,     *****
04000US04,1,89,"2,048,918","2,022,948","2,074,888"
04000US04,1,90,"343,828","317,858","369,798"
04000US04,1,91,2.1,1.7,2.5
04000US04,1,92,10.4,9.2,11.5
04000US04,1,93,"2,048,918","2,022,948","2,074,888"
04000US04,1,94,"1,398,879","1,380,470","1,417,288"
04000US04,1,95,"650,039","618,018","682,060"
04000US04,1,96,2.74,2.68,2.8
04000US04,1,97,2.52,2.47,2.57
04000US04,2,1,"1,476,294","1,460,972","1,491,616"
04000US04,2,2,"76,527","69,148","83,906"
04000US04,2,3,"78,629","70,629","86,629"
04000US04,2,4,"664,484","650,599","678,369"
04000US04,2,5,"317,069","304,258","329,880"
04000US04,2,6,"339,585","325,084","354,086"
04000US04,2,7,"3,435,332","3,424,261","3,446,403"
04000US04,2,8,"241,077","224,106","258,048"
04000US04,2,9,"324,927","308,370","341,484"
04000US04,2,10,"897,336","870,097","924,575"
04000US04,2,11,"879,368","859,070","899,666"
04000US04,2,12,"257,892","241,345","274,439"
04000US04,2,13,"535,526","508,865","562,187"
04000US04,2,14,"299,206","285,197","313,215"
04000US04,2,15,83.5,82.8,84.2
04000US04,2,16,24.3,23.4,25.2
04000US04,2,17,"2,065,483","2,061,221","2,069,745"
04000US04,2,18,"623,595","609,207","637,983"
04000US04,2,19,"1,143,634","1,127,545","1,159,723"
04000US04,2,20,"41,950","32,769","51,131"
04000US04,2,21,"45,898","37,486","54,310"
04000US04,2,22,"210,406","197,508","223,304"
04000US04,2,23,"2,124,347","2,120,154","2,128,540"
04000US04,2,24,"502,724","486,049","519,399"
04000US04,2,25,"1,111,051","1,088,343","1,133,759"
04000US04,2,26,"49,221","42,431","56,011"
04000US04,2,27,"192,307","179,425","205,189"
04000US04,2,28,"269,044","254,655","283,433"
04000US04,2,29,"90,452","80,764","100,140"
04000US04,2,30,"30,850","24,971","36,729"
04000US04,2,31,47,38,56
04000US04,2,32,34.1,29.5,38.7
04000US04,2,33,67,60,74
04000US04,2,34,52,34,70
04000US04,2,35,122,108,137
04000US04,2,36,20,16,25
04000US04,2,37,"119,152","106,541","131,763"
04000US04,2,38,"71,172","60,882","81,462"
04000US04,2,39,"15,101","10,242","19,960"
04000US04,2,40,"16,329","10,220","22,438"
04000US04,2,41,"13,304","10,317","16,291"
04000US04,2,42,"26,438","21,855","31,021"
04000US04,2,43,58.3,54.5,62.2
04000US04,2,44,79,74.2,83.7
04000US04,2,45,59.9,55.1,64.7
04000US04,2,46,20,14.6,25.5
04000US04,2,47,"3,949,388","3,946,427","3,952,349"
04000US04,2,48,"532,518","515,065","549,971"
04000US04,2,49,"1,278,182","1,266,392","1,289,972"
04000US04,2,50,"80,150","68,084","92,216"
04000US04,2,51,"3,049,112","3,038,608","3,059,616"
04000US04,2,52,"356,749","339,420","374,078"
04000US04,2,53,38.9,36.6,41.3
04000US04,2,54,"2,692,363","2,671,687","2,713,039"
04000US04,2,55,75.4,74.3,76.4
04000US04,2,56,"694,372","690,652","698,092"
04000US04,2,57,"255,679","246,140","265,218"
04000US04,2,58,"5,376,430","5,368,918","5,383,942"
04000US04,2,59,"4,324,585","4,277,581","4,371,589"
04000US04,2,60,"1,010,721","963,939","1,057,503"
04000US04,2,61,"712,245","668,357","756,133"
04000US04,2,62,"298,476","279,089","317,863"
04000US04,2,63,"66,477","41,989","90,965"
04000US04,2,64,"231,999","203,410","260,588"
04000US04,2,65,"41,124","31,480","50,768"
