SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,10,003,Delaware,New Castle County,4,6,33461,16837,16624,12208,11597,3582,3899,39,40,832,893,12,16,164,179,12335,11737,3665,4002,94,95,890,951,22,29,10614,10425,3449,3758,25,28,828,887,7,9,142,151,10723,10542,3518,3839,71,69,883,944,17,22,1594,1172,133,141,14,12,4,6,5,7,22,28,1612,1195,147,163,23,26,7,7,5,7
050,10,003,Delaware,New Castle County,4,7,39254,19333,19921,14193,13991,4096,4830,52,50,803,872,17,8,172,170,14324,14119,4182,4925,119,116,859,921,28,21,12893,12846,3982,4672,28,34,795,865,10,6,149,147,13006,12954,4051,4750,84,89,850,913,21,19,1300,1145,114,158,24,16,8,7,7,2,23,23,1318,1165,131,175,35,27,9,8,7,2
050,10,003,Delaware,New Castle County,4,8,42435,21049,21386,15759,15350,4360,5126,61,55,712,667,9,13,148,175,15868,15477,4426,5220,129,139,760,714,21,25,14674,14479,4259,5025,46,45,706,662,7,12,135,155,14773,14589,4315,5104,107,119,754,708,19,24,1085,871,101,101,15,10,6,5,2,1,13,20,1095,888,111,116,22,20,6,6,2,1
050,10,003,Delaware,New Castle County,4,9,42264,20652,21612,15788,16078,4086,4746,53,50,583,575,10,4,132,159,15884,16189,4140,4830,119,135,627,614,19,16,15013,15398,4007,4674,45,43,582,572,9,4,120,139,15099,15492,4052,4742,107,117,625,611,18,16,775,680,79,72,8,7,1,3,1,0,12,20,785,697,88,88,12,18,2,3,1,0
050,10,003,Delaware,New Castle County,4,10,37311,18040,19271,14177,14434,3234,4135,42,41,478,530,4,5,105,126,14252,14519,3277,4203,103,117,512,556,7,14,13614,13924,3167,4074,37,36,477,527,4,5,96,106,13682,13992,3203,4126,93,101,511,553,7,14,563,510,67,61,5,5,1,3,0,0,9,20,570,527,74,77,10,16,1,3,0,0
050,10,003,Delaware,New Castle County,4,11,33490,16147,17343,12847,13434,2789,3303,37,32,377,459,4,5,93,110,12913,13510,2828,3360,93,100,405,482,7,12,12405,13005,2738,3270,33,29,373,459,4,5,85,99,12464,13070,2770,3320,86,91,401,482,7,12,442,429,51,33,4,3,4,0,0,0,8,11,449,440,58,40,7,9,4,0,0,0
050,10,003,Delaware,New Castle County,4,12,24868,11859,13009,9554,10365,1916,2239,26,26,288,306,5,7,70,66,9607,10414,1947,2273,70,68,305,318,5,9,9288,10086,1891,2206,23,24,288,306,5,7,65,57,9337,10127,1919,2234,64,61,305,318,5,9,266,279,25,33,3,2,0,0,0,0,5,9,270,287,28,39,6,7,0,0,0,0
050,10,003,Delaware,New Castle County,4,13,19022,9053,9969,7302,7956,1435,1690,21,18,247,258,1,2,47,45,7339,7990,1458,1715,50,44,257,267,1,3,7119,7759,1419,1676,20,17,245,258,1,2,44,41,7153,7789,1440,1698,48,42,255,267,1,3,183,197,16,14,1,1,2,0,0,0,3,4,186,201,18,17,2,2,2,0,0,0
050,10,003,Delaware,New Castle County,4,14,15722,7150,8572,5893,6994,1053,1368,16,12,155,163,2,2,31,33,5918,7019,1069,1387,32,32,164,170,2,2,5754,6852,1047,1352,16,12,155,162,2,2,29,32,5777,6876,1061,1370,32,32,164,169,2,2,139,142,6,16,0,0,0,1,0,0,2,1,141,143,8,17,0,0,0,1,0,0
050,10,003,Delaware,New Castle County,4,15,14889,6478,8411,5634,7165,723,1115,8,12,88,86,1,0,24,33,5653,7192,734,1133,23,31,93,93,1,0,5542,7050,720,1109,8,11,88,86,1,0,23,31,5560,7075,730,1125,23,30,93,93,1,0,92,115,3,6,0,1,0,0,0,0,1,2,93,117,4,8,0,1,0,0,0,0
050,10,003,Delaware,New Castle County,4,16,12347,5166,7181,4551,6267,535,811,5,12,57,63,1,2,17,26,4566,6287,542,825,15,28,61,68,1,2,4496,6194,532,809,5,11,57,63,1,2,17,25,4511,6213,539,822,15,27,61,68,1,2,55,73,3,2,0,1,0,0,0,0,0,1,55,74,3,3,0,1,0,0,0,0
050,10,003,Delaware,New Castle County,4,17,8482,3003,5479,2689,4851,275,570,6,4,21,25,1,3,11,26,2698,4872,278,584,12,19,25,30,1,3,2669,4810,275,562,6,4,21,25,1,3,11,25,2678,4830,278,575,12,19,25,30,1,3,20,41,0,8,0,0,0,0,0,0,0,1,20,42,0,9,0,0,0,0,0,0
050,10,003,Delaware,New Castle County,4,18,6744,2007,4737,1798,4122,175,560,4,6,18,30,2,1,10,18,1806,4135,180,568,9,17,21,34,2,2,1764,4078,172,559,4,6,18,30,1,1,10,18,1772,4091,177,567,9,17,21,34,1,2,34,44,3,1,0,0,0,0,1,0,0,0,34,44,3,1,0,0,0,0,1,0
050,10,003,Delaware,New Castle County,5,0,510005,248230,261775,185383,192888,51488,57364,636,619,7458,7609,124,131,3141,3164,187980,195478,53361,59367,1561,1610,8351,8415,253,270,171299,180744,50125,55939,464,457,7389,7551,94,103,2833,2801,173645,183026,51775,57664,1264,1304,8244,8320,222,242,14084,12144,1363,1425,172,162,69,58,30,28,308,363,14335,12452,1586,1703,297,306,107,95,31,28
050,10,003,Delaware,New Castle County,5,1,33847,17459,16388,11794,10830,4397,4337,29,36,604,536,6,7,629,642,12367,11411,4864,4817,97,108,756,692,20,22,10224,9369,4273,4192,15,18,596,533,4,6,581,569,10756,9888,4703,4611,69,73,741,677,18,21,1570,1461,124,145,14,18,8,3,2,1,48,73,1611,1523,161,206,28,35,15,15,2,1
050,10,003,Delaware,New Castle County,5,2,34275,17545,16730,11915,11384,4534,4392,50,39,534,477,10,7,502,431,12358,11767,4889,4706,139,114,659,579,25,20,10574,10122,4330,4222,28,23,527,463,6,5,443,382,10970,10465,4640,4497,94,83,643,556,21,18,1341,1262,204,170,22,16,7,14,4,2,59,49,1388,1302,249,209,45,31,16,23,4,2
050,10,003,Delaware,New Castle County,5,3,36334,18660,17674,12725,11908,5069,4950,40,54,446,418,4,10,376,334,13046,12196,5316,5174,126,133,547,502,19,24,11549,10824,4892,4757,29,37,437,413,3,8,338,302,11839,11085,5113,4958,98,102,532,493,18,22,1176,1084,177,193,11,17,9,5,1,2,38,32,1207,1111,203,216,28,31,15,9,1,2
050,10,003,Delaware,New Castle County,5,4,35140,18111,17029,12927,12398,4392,3902,44,47,439,384,10,14,299,284,13176,12635,4566,4077,131,132,526,461,23,26,11777,11449,4264,3788,31,28,429,378,10,11,267,251,12000,11658,4418,3939,103,98,511,452,23,23,1150,949,128,114,13,19,10,6,0,3,32,33,1176,977,148,138,28,34,15,9,0,3
050,10,003,Delaware,New Castle County,5,5,38940,18951,19989,13889,14496,4206,4583,74,70,483,559,21,16,278,265,14115,14708,4357,4740,163,156,574,637,34,31,12125,13224,4079,4446,39,39,478,555,16,13,240,234,12319,13411,4204,4581,113,109,564,630,28,28,1764,1272,127,137,35,31,5,4,5,3,38,31,1796,1297,153,159,50,47,10,7,6,3
050,10,003,Delaware,New Castle County,5,6,32820,16530,16290,11808,11174,3653,3953,50,47,835,910,10,15,174,191,11942,11323,3744,4066,106,107,896,972,22,27,10118,9957,3538,3807,35,28,825,905,7,8,154,158,10236,10078,3615,3894,83,74,883,964,19,20,1690,1217,115,146,15,19,10,5,3,7,20,33,1706,1245,129,172,23,33,13,8,3,7
050,10,003,Delaware,New Castle County,5,7,38363,18899,19464,13665,13463,4049,4793,51,43,943,983,18,9,173,173,13797,13596,4134,4889,113,104,1003,1038,31,22,12266,12280,3923,4640,31,28,936,975,11,7,151,153,12381,12396,3992,4720,83,81,994,1029,24,20,1399,1183,126,153,20,15,7,8,7,2,22,20,1416,1200,142,169,30,23,9,9,7,2
050,10,003,Delaware,New Castle County,5,8,41206,20397,20809,15104,14756,4348,5086,69,57,720,721,11,12,145,177,15210,14886,4412,5180,135,138,768,770,22,24,13907,13761,4249,4978,48,48,715,718,7,11,132,155,14003,13872,4304,5056,108,119,762,765,18,23,1197,995,99,108,21,9,5,3,4,1,13,22,1207,1014,108,124,27,19,6,5,4,1
050,10,003,Delaware,New Castle County,5,9,42287,20672,21615,15703,15995,4182,4797,54,62,591,586,10,11,132,164,15798,16109,4236,4881,121,150,634,628,20,23,14852,15253,4104,4717,45,53,589,582,8,6,120,148,14938,15354,4149,4789,106,132,632,624,18,18,851,742,78,80,9,9,2,4,2,5,12,16,860,755,87,92,15,18,2,4,2,5
050,10,003,Delaware,New Castle County,5,10,38298,18645,19653,14550,14613,3400,4324,49,39,537,549,5,5,104,123,14624,14697,3438,4390,105,110,574,575,13,14,13931,14085,3331,4261,43,32,534,546,5,5,101,107,14002,14155,3366,4315,99,95,571,572,13,14,619,528,69,63,6,7,3,3,0,0,3,16,622,542,72,75,6,15,3,3,0,0
050,10,003,Delaware,New Castle County,5,11,33137,15817,17320,12476,13211,2809,3484,39,34,391,469,5,4,97,118,12544,13290,2849,3547,97,106,420,493,10,12,12014,12740,2758,3444,34,32,389,467,5,4,90,103,12076,12806,2792,3496,89,96,418,491,10,12,462,471,51,40,5,2,2,2,0,0,7,15,468,484,57,51,8,10,2,2,0,0
050,10,003,Delaware,New Castle County,5,12,27026,13026,14000,10538,11109,2067,2427,26,26,315,355,4,9,76,74,10592,11162,2102,2466,75,72,334,370,4,12,10246,10808,2035,2395,25,26,315,354,4,8,71,64,10296,10852,2066,2427,72,66,334,369,4,11,292,301,32,32,1,0,0,1,0,1,5,10,296,310,36,39,3,6,0,1,0,1
050,10,003,Delaware,New Castle County,5,13,19920,9437,10483,7623,8368,1501,1785,21,18,242,259,1,2,49,51,7660,8408,1525,1811,51,49,254,269,1,2,7417,8144,1482,1769,21,18,241,259,1,2,45,44,7451,8177,1503,1791,49,46,253,269,1,2,206,224,19,16,0,0,1,0,0,0,4,7,209,231,22,20,2,3,1,0,0,0
050,10,003,Delaware,New Castle County,5,14,15675,7260,8415,5901,6794,1126,1394,15,15,180,175,3,3,35,34,5928,6820,1141,1414,36,36,190,181,3,3,5756,6634,1119,1379,15,15,180,175,3,2,33,32,5781,6658,1133,1397,35,36,190,181,3,2,145,160,7,15,0,0,0,0,0,1,2,2,147,162,8,17,1,0,0,0,0,1
050,10,003,Delaware,New Castle County,5,15,14566,6386,8180,5512,6909,744,1130,8,8,94,100,2,0,26,33,5532,6935,757,1149,25,27,99,107,2,0,5398,6795,742,1124,8,8,94,100,2,0,22,32,5415,6820,752,1142,22,27,99,107,2,0,114,114,2,6,0,0,0,0,0,0,4,1,117,115,5,7,3,0,0,0,0,0
050,10,003,Delaware,New Castle County,5,16,12313,5164,7149,4535,6184,545,849,6,15,57,71,1,2,20,28,4551,6207,553,863,18,32,62,76,1,2,4487,6102,544,849,6,15,57,71,1,2,20,26,4503,6123,552,862,18,31,62,76,1,2,48,82,1,0,0,0,0,0,0,0,0,2,48,84,1,1,0,1,0,0,0,0
050,10,003,Delaware,New Castle County,5,17,8647,3091,5556,2776,4917,265,583,7,3,27,26,0,4,16,23,2790,4935,272,594,14,18,32,30,0,4,2748,4866,264,577,7,3,27,26,0,4,15,22,2761,4883,270,587,14,18,32,30,0,4,28,51,1,6,0,0,0,0,0,0,1,1,29,52,2,7,0,0,0,0,0,0
050,10,003,Delaware,New Castle County,5,18,7211,2180,5031,1942,4379,201,595,4,6,20,31,3,1,10,19,1950,4393,206,603,9,18,23,35,3,2,1910,4331,198,594,4,6,20,31,1,1,10,19,1918,4345,203,602,9,18,23,35,1,2,32,48,3,1,0,0,0,0,2,0,0,0,32,48,3,1,0,0,0,0,2,0
050,10,003,Delaware,New Castle County,6,0,514801,250759,264042,185838,192899,52842,58862,661,646,7977,8180,132,130,3309,3325,188586,195629,54836,60975,1595,1658,8919,9040,273,277,170909,179911,51507,57449,482,473,7889,8113,101,103,2969,2936,173375,182307,53257,59268,1276,1328,8791,8930,242,250,14929,12988,1335,1413,179,173,88,67,31,27,340,389,15211,13322,1579,1707,319,330,128,110,31,27
050,10,003,Delaware,New Castle County,6,1,34023,17515,16508,11674,10814,4514,4400,27,36,640,588,7,9,653,661,12273,11418,5002,4900,84,96,799,748,21,23,9948,9230,4412,4292,13,19,622,582,4,6,604,586,10503,9768,4863,4730,57,65,775,729,18,20,1726,1584,102,108,14,17,18,6,3,3,49,75,1770,1650,139,170,27,31,24,19,3,3
050,10,003,Delaware,New Castle County,6,2,33291,17112,16179,11544,10876,4433,4302,49,41,553,495,10,8,523,457,12006,11282,4806,4636,139,116,682,606,25,23,10177,9600,4242,4125,28,22,545,485,6,5,461,403,10589,9962,4568,4415,93,81,666,584,21,20,1367,1276,191,177,21,19,8,10,4,3,62,54,1417,1320,238,221,46,35,16,22,4,3
050,10,003,Delaware,New Castle County,6,3,36248,18625,17623,12572,11861,5145,4930,43,52,465,423,3,9,397,348,12914,12161,5412,5167,128,132,570,509,17,24,11286,10657,4957,4741,31,34,452,416,3,7,355,312,11594,10926,5194,4952,99,98,550,498,17,22,1286,1204,188,189,12,18,13,7,0,2,42,36,1320,1235,218,215,29,34,20,11,0,2
050,10,003,Delaware,New Castle County,6,4,35412,18168,17244,12890,12418,4464,4071,45,45,444,400,11,11,314,299,13152,12670,4650,4255,133,130,536,484,26,24,11730,11439,4342,3953,30,28,437,393,9,10,282,266,11966,11663,4507,4114,102,98,524,473,24,23,1160,979,122,118,15,17,7,7,2,1,32,33,1186,1007,143,141,31,32,12,11,2,1
050,10,003,Delaware,New Castle County,6,5,39296,19257,20039,13884,14312,4458,4778,76,85,511,564,24,13,304,287,14131,14541,4622,4948,173,180,611,648,40,27,12150,13013,4331,4642,44,46,506,561,19,11,265,256,12365,13217,4468,4790,123,125,601,642,35,25,1734,1299,127,136,32,39,5,3,5,2,39,31,1766,1324,154,158,50,55,10,6,5,2
050,10,003,Delaware,New Castle County,6,6,33297,16820,16477,11923,11240,3812,4009,51,39,841,979,12,16,181,194,12064,11393,3908,4121,106,97,905,1043,25,30,10115,9952,3705,3867,28,21,832,972,7,9,157,164,10237,10078,3785,3957,73,66,892,1033,20,23,1808,1288,107,142,23,18,9,7,5,7,24,30,1827,1315,123,164,33,31,13,10,5,7
050,10,003,Delaware,New Castle County,6,7,37671,18666,19005,13279,12884,4033,4757,49,44,1097,1122,21,12,187,186,13423,13025,4126,4860,113,110,1164,1183,35,26,11773,11609,3905,4615,29,32,1088,1109,14,9,161,161,11896,11729,3980,4698,81,86,1152,1169,28,23,1506,1275,128,142,20,12,9,13,7,3,26,25,1527,1296,146,162,32,24,12,14,7,3
050,10,003,Delaware,New Castle County,6,8,40523,19968,20555,14647,14365,4336,5198,70,54,759,745,9,12,147,181,14756,14498,4402,5296,133,134,808,797,21,24,13372,13275,4240,5072,50,42,751,742,7,10,133,159,13470,13389,4296,5153,107,111,799,794,19,22,1275,1090,96,126,20,12,8,3,2,2,14,22,1286,1109,106,143,26,23,9,3,2,2
050,10,003,Delaware,New Castle County,6,9,42600,20731,21869,15563,16026,4325,4939,53,68,642,654,9,8,139,174,15664,16152,4385,5028,120,157,687,698,20,22,14607,15173,4258,4857,46,59,640,650,9,6,122,149,14694,15277,4306,4929,105,135,684,692,20,20,956,853,67,82,7,9,2,4,0,2,17,25,970,875,79,99,15,22,3,6,0,2
050,10,003,Delaware,New Castle County,6,10,39653,19447,20206,15074,14917,3615,4537,59,37,572,569,5,6,122,140,15160,15012,3664,4610,123,117,613,603,14,16,14392,14353,3534,4469,51,31,570,566,5,5,115,119,14472,14431,3577,4528,113,98,611,599,14,15,682,564,81,68,8,6,2,3,0,1,7,21,688,581,87,82,10,19,2,4,0,1
050,10,003,Delaware,New Castle County,6,11,34080,16290,17790,12797,13464,2921,3661,38,42,432,498,5,5,97,120,12866,13545,2961,3723,95,117,462,523,9,13,12309,12968,2868,3619,32,39,427,495,5,5,88,107,12370,13037,2901,3672,85,107,457,520,9,13,488,496,53,42,6,3,5,3,0,0,9,13,496,508,60,51,10,10,5,3,0,0
050,10,003,Delaware,New Castle County,6,12,28508,13704,14804,11050,11628,2194,2655,33,31,337,403,5,9,85,78,11111,11685,2230,2698,86,81,360,416,8,11,10731,11269,2156,2621,32,29,336,402,5,8,78,67,10786,11316,2187,2656,81,73,359,415,8,10,319,359,38,34,1,2,1,1,0,1,7,11,325,369,43,42,5,8,1,1,0,1
050,10,003,Delaware,New Castle County,6,13,21379,10086,11293,8162,9023,1600,1928,21,21,249,265,1,2,53,54,8203,9062,1624,1959,53,54,262,276,2,2,7938,8780,1580,1914,21,21,248,265,1,2,48,46,7975,8812,1601,1939,50,50,261,276,2,2,224,243,20,14,0,0,1,0,0,0,5,8,228,250,23,20,3,4,1,0,0,0
050,10,003,Delaware,New Castle County,6,14,15754,7350,8404,5936,6705,1154,1437,19,16,203,207,2,2,36,37,5964,6732,1173,1458,40,37,211,216,2,3,5784,6546,1146,1415,19,16,203,207,2,2,33,36,5809,6572,1163,1435,39,37,211,216,2,3,152,159,8,22,0,0,0,0,0,0,3,1,155,160,10,23,1,0,0,0,0,0
050,10,003,Delaware,New Castle County,6,15,14548,6389,8159,5454,6832,787,1162,9,10,113,120,1,0,25,35,5474,6861,799,1180,24,31,119,127,1,0,5327,6713,786,1154,9,10,113,120,1,0,24,34,5346,6741,797,1171,24,31,119,127,1,0,127,119,1,8,0,0,0,0,0,0,1,1,128,120,2,9,0,0,0,0,0,0
050,10,003,Delaware,New Castle County,6,16,12152,5180,6972,4532,6014,558,845,4,11,66,73,1,3,19,26,4547,6035,567,859,15,26,70,78,1,3,4486,5922,556,842,4,11,66,73,1,3,18,24,4500,5941,564,855,15,25,70,78,1,3,46,92,2,3,0,0,0,0,0,0,1,2,47,94,3,4,0,1,0,0,0,0
050,10,003,Delaware,New Castle County,6,17,8862,3110,5752,2770,5008,284,666,8,8,32,38,2,4,14,28,2781,5030,289,682,16,25,36,43,2,4,2736,4951,281,664,8,7,32,38,2,4,12,27,2745,4972,285,679,15,24,36,43,2,4,34,57,3,2,0,1,0,0,0,0,2,1,36,58,4,3,1,1,0,0,0,0
050,10,003,Delaware,New Castle County,6,18,7504,2341,5163,2087,4512,209,587,7,6,21,37,4,1,13,20,2097,4527,216,595,14,18,24,42,4,2,2048,4461,208,587,7,6,21,37,1,1,13,20,2058,4476,215,595,14,18,24,42,1,2,39,51,1,0,0,0,0,0,3,0,0,0,39,51,1,0,0,0,0,0,3,0
050,10,003,Delaware,New Castle County,7,0,518728,252875,265853,185696,192533,54221,60258,673,651,8685,8816,144,148,3456,3447,188580,195369,56317,62460,1617,1675,9677,9714,284,298,169984,178781,52890,58871,476,462,8594,8752,110,117,3119,3047,172590,181274,54743,60768,1279,1325,9546,9608,250,267,15712,13752,1331,1387,197,189,91,64,34,31,337,400,15990,14095,1574,1692,338,350,131,106,34,31
050,10,003,Delaware,New Castle County,7,1,34416,17775,16641,11675,10803,4679,4472,23,27,708,651,6,14,684,674,12309,11424,5191,4982,72,77,879,814,16,28,9772,9118,4609,4409,13,13,690,649,4,7,634,607,10360,9679,5084,4864,52,52,853,802,14,21,1903,1685,70,63,10,14,18,2,2,7,50,67,1949,1745,107,118,20,25,26,12,2,7
050,10,003,Delaware,New Castle County,7,2,32771,16757,16014,11220,10667,4359,4291,47,45,575,524,11,7,545,480,11702,11091,4750,4641,135,127,713,641,26,22,9844,9322,4175,4107,24,23,567,515,6,6,484,422,10278,9699,4518,4410,89,86,696,621,21,21,1376,1345,184,184,23,22,8,9,5,1,61,58,1424,1392,232,231,46,41,17,20,5,1
050,10,003,Delaware,New Castle County,7,3,35812,18377,17435,12310,11629,5105,4961,43,47,502,422,4,11,413,365,12667,11945,5390,5216,130,126,604,511,19,26,10978,10386,4910,4778,27,28,488,416,3,7,367,325,11298,10668,5162,5004,93,91,584,499,18,22,1332,1243,195,183,16,19,14,6,1,4,46,40,1369,1277,228,212,37,35,20,12,1,4
050,10,003,Delaware,New Castle County,7,4,35922,18421,17501,12953,12547,4611,4165,40,45,476,415,13,14,328,315,13232,12812,4808,4360,128,132,569,505,27,27,11767,11513,4485,4039,28,29,468,406,10,11,293,280,12017,11748,4659,4209,99,100,556,492,24,24,1186,1034,126,126,12,16,8,9,3,3,35,35,1215,1064,149,151,29,32,13,13,3,3
050,10,003,Delaware,New Castle County,7,5,39341,19663,19678,14087,13842,4600,4823,75,93,558,610,23,14,320,296,14350,14081,4775,4998,174,191,662,695,38,28,12307,12495,4467,4689,39,50,553,607,19,12,281,258,12538,12703,4616,4837,118,129,652,688,34,26,1780,1347,133,134,36,43,5,3,4,2,39,38,1812,1378,159,161,56,62,10,7,4,2
050,10,003,Delaware,New Castle County,7,6,33804,16842,16962,11687,11405,3978,4288,67,44,895,997,16,16,199,212,11841,11570,4084,4412,130,107,964,1069,30,29,9813,10078,3890,4150,39,22,886,992,9,10,176,180,9948,10217,3980,4250,91,71,952,1060,23,23,1874,1327,88,138,28,22,9,5,7,6,23,32,1893,1353,104,162,39,36,12,9,7,6
050,10,003,Delaware,New Castle County,7,7,36595,18263,18332,12636,12243,4135,4587,39,33,1244,1278,21,12,188,179,12780,12383,4230,4687,99,90,1314,1338,35,26,11049,10936,3993,4461,24,22,1236,1266,16,11,166,158,11176,11057,4072,4543,74,71,1304,1325,30,25,1587,1307,142,126,15,11,8,12,5,1,22,21,1604,1326,158,144,25,19,10,13,5,1
050,10,003,Delaware,New Castle County,7,8,39484,19327,20157,13982,13858,4253,5185,70,56,862,857,10,13,150,188,14093,13996,4321,5287,133,137,913,913,22,26,12662,12634,4156,5045,45,43,854,852,7,11,137,166,12763,12753,4215,5130,102,113,904,908,19,24,1320,1224,97,140,25,13,8,5,3,2,13,22,1330,1243,106,157,31,24,9,5,3,2
050,10,003,Delaware,New Castle County,7,9,42973,21049,21924,15623,15739,4501,5226,61,69,709,702,11,10,144,178,15730,15866,4561,5318,129,162,757,748,23,23,14552,14843,4424,5136,49,59,706,695,10,6,130,155,14647,14951,4474,5211,111,139,753,740,22,19,1071,896,77,90,12,10,3,7,1,4,14,23,1083,915,87,107,18,23,4,8,1,4
050,10,003,Delaware,New Castle County,7,10,40908,20055,20853,15424,15381,3852,4695,63,36,585,598,6,6,125,137,15514,15477,3900,4770,129,111,628,629,14,16,14683,14754,3769,4631,57,27,585,595,6,5,117,118,14766,14834,3811,4691,120,91,628,626,14,15,741,627,83,64,6,9,0,3,0,1,8,19,748,643,89,79,9,20,0,3,0,1
050,10,003,Delaware,New Castle County,7,11,34903,16674,18229,13052,13723,3017,3808,39,47,460,515,5,6,101,130,13122,13811,3059,3874,96,127,494,543,10,16,12541,13185,2959,3753,30,42,454,512,5,6,93,113,12604,13258,2994,3808,84,113,488,539,10,16,511,538,58,55,9,5,6,3,0,0,8,17,518,553,65,66,12,14,6,4,0,0
050,10,003,Delaware,New Castle County,7,12,29872,14351,15521,11530,12109,2330,2850,33,33,366,435,5,11,87,83,11592,12166,2364,2895,87,83,392,453,9,16,11160,11721,2289,2821,30,29,363,435,5,11,83,72,11218,11768,2320,2858,82,72,389,453,9,16,370,388,41,29,3,4,3,0,0,0,4,11,374,398,44,37,5,11,3,0,0,0
050,10,003,Delaware,New Castle County,7,13,22499,10586,11913,8562,9466,1684,2062,22,23,261,301,1,2,56,59,8602,9510,1710,2093,57,60,276,312,2,3,8323,9205,1659,2041,21,22,260,301,1,2,51,49,8359,9239,1682,2066,53,54,275,312,2,3,239,261,25,21,1,1,1,0,0,0,5,10,243,271,28,27,4,6,1,0,0,0
050,10,003,Delaware,New Castle County,7,14,16313,7607,8706,6106,6906,1209,1523,21,18,227,217,4,2,40,40,6136,6937,1230,1545,44,42,237,226,4,2,5945,6730,1200,1507,20,18,227,217,4,2,36,36,5972,6757,1218,1526,41,40,237,226,4,2,161,176,9,16,1,0,0,0,0,0,4,4,164,180,12,19,3,2,0,0,0,0
050,10,003,Delaware,New Castle County,7,15,14472,6405,8067,5406,6721,837,1168,11,11,122,133,2,0,27,34,5427,6747,851,1187,26,32,129,140,2,0,5278,6584,836,1158,11,11,122,133,2,0,24,33,5297,6609,848,1176,24,32,129,140,2,0,128,137,1,10,0,0,0,0,0,0,3,1,130,138,3,11,2,0,0,0,0,0
050,10,003,Delaware,New Castle County,7,16,11757,5034,6723,4412,5749,523,861,6,9,73,76,1,2,19,26,4428,5770,532,876,18,24,77,81,1,2,4361,5649,521,856,6,9,73,76,1,2,19,25,4377,5669,530,870,18,24,77,81,1,2,51,100,2,5,0,0,0,0,0,0,0,1,51,101,2,6,0,0,0,0,0,0
050,10,003,Delaware,New Castle County,7,17,9044,3270,5774,2889,5024,321,671,6,6,37,40,1,6,16,27,2902,5044,327,686,16,22,41,46,1,6,2851,4958,321,670,6,6,37,40,1,6,14,26,2863,4977,326,684,14,22,41,46,1,6,38,66,0,1,0,0,0,0,0,0,2,1,39,67,1,2,2,0,0,0,0,0
050,10,003,Delaware,New Castle County,7,18,7842,2419,5423,2142,4721,227,622,7,9,25,45,4,2,14,24,2153,4739,234,633,14,25,28,50,5,2,2098,4670,227,620,7,9,25,45,1,2,14,24,2109,4688,234,631,14,25,28,50,2,2,44,51,0,2,0,0,0,0,3,0,0,0,44,51,0,2,0,0,0,0,3,0
050,10,003,Delaware,New Castle County,8,0,523008,255067,267941,185774,192203,55707,62058,698,710,9119,9238,149,139,3620,3593,188810,195176,57929,64357,1652,1752,10150,10174,290,290,169233,177752,54374,60698,492,510,9032,9173,110,117,3254,3184,171964,180372,56331,62689,1301,1388,10019,10067,251,268,16541,14451,1333,1360,206,200,87,65,39,22,366,409,16846,14804,1598,1668,351,364,131,107,39,22
050,10,003,Delaware,New Castle County,8,1,34752,17923,16829,11681,10833,4786,4577,18,29,723,684,8,13,707,693,12339,11474,5322,5099,61,70,896,857,17,27,9684,9073,4740,4551,10,19,710,682,3,6,653,629,10293,9656,5235,5023,43,51,875,844,12,20,1997,1760,46,26,8,10,13,2,5,7,54,64,2046,1818,87,76,18,19,21,13,5,7
050,10,003,Delaware,New Castle County,8,2,32366,16573,15793,11016,10392,4364,4295,48,51,569,540,10,7,566,508,11521,10844,4772,4669,136,134,708,661,24,22,9549,9030,4185,4114,25,26,564,531,6,5,501,443,10001,9428,4542,4434,90,88,694,641,20,20,1467,1362,179,181,23,25,5,9,4,2,65,65,1520,1416,230,235,46,46,14,20,4,2
050,10,003,Delaware,New Castle County,8,3,34990,17971,17019,11911,11285,5032,4869,49,45,540,442,5,8,434,370,12291,11608,5331,5132,135,120,649,529,20,23,10542,9972,4837,4691,32,27,527,434,4,6,387,333,10883,10264,5102,4925,98,86,630,518,19,21,1369,1313,195,178,17,18,13,8,1,2,47,37,1408,1344,229,207,37,34,19,11,1,2
