UTMX,UTMY,Line,Shot,Lon,Lat,YEAR,DOY:HR:MIN:SEC
659430,3081582,tx710_01,0,-97.38086667,27.84948889,1996,192:17:16:17
659404,3081512,tx710_01,500,-97.38113889,27.84885556,1996,192:17:17:19
659378,3081441,tx710_01,1000,-97.38141111,27.84822222,1996,192:17:18:21
659352,3081371,tx710_01,1500,-97.38168333,27.84759167,1996,192:17:19:23
659326,3081300,tx710_01,2000,-97.38195556,27.84695833,1996,192:17:20:25
659301,3081230,tx710_01,2500,-97.38222222,27.84632778,1996,192:17:21:27
659278,3081160,tx710_01,3000,-97.38246111,27.84570000,1996,192:17:22:29
659256,3081091,tx710_01,3500,-97.38270000,27.84507500,1996,192:17:23:31
659233,3081021,tx710_01,4000,-97.38293889,27.84445000,1996,192:17:24:33
659210,3080952,tx710_01,4500,-97.38318056,27.84382500,1996,192:17:25:35
659194,3080880,tx710_01,5000,-97.38336111,27.84318333,1996,192:17:26:37
659187,3080807,tx710_01,5500,-97.38343611,27.84252222,1996,192:17:27:40
659181,3080733,tx710_01,6000,-97.38351111,27.84185833,1996,192:17:28:42
659174,3080660,tx710_01,6500,-97.38358611,27.84119444,1996,192:17:29:44
659168,3080586,tx710_01,7000,-97.38366111,27.84053056,1996,192:17:30:46
659195,3080524,tx710_01,7500,-97.38339722,27.83997222,1996,192:17:31:48
659251,3080474,tx710_01,8000,-97.38283333,27.83950556,1996,192:17:32:50
659307,3080423,tx710_01,8500,-97.38226944,27.83904167,1996,192:17:33:52
659364,3080372,tx710_01,9000,-97.38170278,27.83857500,1996,192:17:34:54
659420,3080321,tx710_01,9500,-97.38113889,27.83810833,1996,192:17:35:56
659471,3080345,tx710_01,10000,-97.38061944,27.83832222,1996,192:17:36:58
659519,3080402,tx710_01,10500,-97.38011667,27.83882778,1996,192:17:38:00
659568,3080459,tx710_01,11000,-97.37961389,27.83933333,1996,192:17:39:03
659617,3080515,tx710_01,11500,-97.37911389,27.83983889,1996,192:17:40:05
659665,3080572,tx710_01,12000,-97.37861111,27.84034444,1996,192:17:41:07
659719,3080642,tx710_01,12500,-97.37806111,27.84096667,1996,192:17:42:09
659773,3080713,tx710_01,13000,-97.37750556,27.84160833,1996,192:17:43:11
659827,3080785,tx710_01,13500,-97.37694722,27.84225000,1996,192:17:44:13
659881,3080857,tx710_01,14000,-97.37638889,27.84289167,1996,192:17:45:15
659828,3081349,tx710_02,0,-97.37685833,27.84733611,1996,192:17:54:17
659721,3081365,tx710_02,500,-97.37794167,27.84749167,1996,192:17:55:18
659614,3081380,tx710_02,1000,-97.37902500,27.84764444,1996,192:17:56:19
659507,3081396,tx710_02,1500,-97.38010833,27.84780000,1996,192:17:57:21
659400,3081412,tx710_02,2000,-97.38119167,27.84795556,1996,192:17:58:22
659294,3081428,tx710_02,2500,-97.38226944,27.84811667,1996,192:17:59:24
659190,3081449,tx710_02,3000,-97.38331944,27.84831944,1996,192:18:00:25
659086,3081471,tx710_02,3500,-97.38437222,27.84852222,1996,192:18:01:27
658982,3081492,tx710_02,4000,-97.38542222,27.84872500,1996,192:18:02:28
658879,3081513,tx710_02,4500,-97.38647222,27.84892778,1996,192:18:03:30
658775,3081532,tx710_02,5000,-97.38751944,27.84911389,1996,192:18:04:31
658673,3081547,tx710_02,5500,-97.38855833,27.84926389,1996,192:18:05:32
658570,3081562,tx710_02,6000,-97.38959722,27.84941111,1996,192:18:06:34
658468,3081577,tx710_02,6500,-97.39063611,27.84955833,1996,192:18:07:35
658366,3081592,tx710_02,7000,-97.39167222,27.84970556,1996,192:18:08:37
658263,3081607,tx710_02,7500,-97.39270833,27.84985556,1996,192:18:09:38
658162,3081623,tx710_02,8000,-97.39373611,27.85000833,1996,192:18:10:40
658061,3081639,tx710_02,8500,-97.39476111,27.85016389,1996,192:18:11:41
657959,3081655,tx710_02,9000,-97.39578889,27.85031667,1996,192:18:12:43
657858,3081671,tx710_02,9500,-97.39681667,27.85047222,1996,192:18:13:44
657795,3081690,tx710_02,10000,-97.39745000,27.85065556,1996,192:18:14:46
657769,3081714,tx710_02,10500,-97.39771111,27.85087222,1996,192:18:15:47
657743,3081737,tx710_02,11000,-97.39797222,27.85108611,1996,192:18:16:48
657717,3081760,tx710_02,11500,-97.39823333,27.85130000,1996,192:18:17:50
657691,3081784,tx710_02,12000,-97.39849444,27.85151389,1996,192:18:18:51
657668,3081805,tx710_02,12500,-97.39873056,27.85171111,1996,192:18:19:53
657646,3081825,tx710_02,13000,-97.39895000,27.85189444,1996,192:18:20:54
657624,3081846,tx710_02,13500,-97.39916944,27.85208056,1996,192:18:21:56
657602,3081866,tx710_02,14000,-97.39939167,27.85226667,1996,192:18:22:57
657580,3081886,tx710_02,14500,-97.39961111,27.85245000,1996,192:18:23:59
657575,3081892,tx710_02,15000,-97.39966111,27.85250000,1996,192:18:25:00
657577,3081890,tx710_02,15500,-97.39963889,27.85248889,1996,192:18:26:01
657579,3081889,tx710_02,16000,-97.39961667,27.85248056,1996,192:18:27:03
657581,3081888,tx710_02,16500,-97.39959444,27.85246944,1996,192:18:28:04
657584,3081887,tx710_02,17000,-97.39957222,27.85246111,1996,192:18:29:06
657621,3081865,tx710_02,17500,-97.39919167,27.85225833,1996,192:18:30:07
657667,3081838,tx710_02,18000,-97.39872778,27.85200833,1996,192:18:31:09
657713,3081811,tx710_02,18500,-97.39826667,27.85176111,1996,192:18:32:10
657759,3081785,tx710_02,19000,-97.39780278,27.85151389,1996,192:18:33:12
657805,3081758,tx710_02,19500,-97.39733889,27.85126667,1996,192:18:34:13
657707,3081725,tx710_03,0,-97.39833889,27.85098611,1996,192:19:05:17
657588,3081752,tx710_03,500,-97.39954444,27.85123611,1996,192:19:06:18
657469,3081778,tx710_03,1000,-97.40075278,27.85148611,1996,192:19:07:20
657349,3081804,tx710_03,1500,-97.40196111,27.85173333,1996,192:19:08:22
657230,3081830,tx710_03,2000,-97.40316667,27.85198333,1996,192:19:09:24
657111,3081855,tx710_03,2500,-97.40437778,27.85222500,1996,192:19:10:25
656988,3081873,tx710_03,3000,-97.40561667,27.85240000,1996,192:19:11:27
656866,3081891,tx710_03,3500,-97.40685556,27.85257500,1996,192:19:12:29
656744,3081908,tx710_03,4000,-97.40809444,27.85275000,1996,192:19:13:31
656621,3081926,tx710_03,4500,-97.40933611,27.85292500,1996,192:19:14:32
656500,3081943,tx710_03,5000,-97.41056667,27.85309444,1996,192:19:15:34
656381,3081958,tx710_03,5500,-97.41177222,27.85324444,1996,192:19:16:36
656262,3081974,tx710_03,6000,-97.41298056,27.85339722,1996,192:19:17:38
656143,3081989,tx710_03,6500,-97.41418611,27.85355000,1996,192:19:18:39
656024,3082005,tx710_03,7000,-97.41539167,27.85370278,1996,192:19:19:41
655905,3082019,tx710_03,7500,-97.41659722,27.85384444,1996,192:19:20:43
655787,3082031,tx710_03,8000,-97.41779444,27.85396389,1996,192:19:21:45
655669,3082043,tx710_03,8500,-97.41899167,27.85408611,1996,192:19:22:46
655550,3082055,tx710_03,9000,-97.42019167,27.85420833,1996,192:19:23:48
655432,3082067,tx710_03,9500,-97.42138889,27.85433056,1996,192:19:24:50
655316,3082073,tx710_03,10000,-97.42256944,27.85440556,1996,192:19:25:52
655201,3082075,tx710_03,10500,-97.42373333,27.85443333,1996,192:19:26:53
655087,3082077,tx710_03,11000,-97.42489444,27.85446111,1996,192:19:27:55
654972,3082079,tx710_03,11500,-97.42605833,27.85449167,1996,192:19:28:57
654858,3082080,tx710_03,12000,-97.42721944,27.85451944,1996,192:19:29:59
654740,3082085,tx710_03,12500,-97.42841389,27.85458056,1996,192:19:31:00
654621,3082092,tx710_03,13000,-97.42962222,27.85465833,1996,192:19:32:02
654502,3082099,tx710_03,13500,-97.43083056,27.85473333,1996,192:19:33:04
654383,3082106,tx710_03,14000,-97.43203889,27.85481111,1996,192:19:34:06
654264,3082113,tx710_03,14500,-97.43324722,27.85488611,1996,192:19:35:07
654146,3082118,tx710_03,15000,-97.43443889,27.85494167,1996,192:19:36:09
654029,3082122,tx710_03,15500,-97.43562778,27.85499167,1996,192:19:37:11
653912,3082126,tx710_03,16000,-97.43681389,27.85504167,1996,192:19:38:13
653795,3082130,tx710_03,16500,-97.43800278,27.85509444,1996,192:19:39:14
653678,3082134,tx710_03,17000,-97.43919167,27.85514444,1996,192:19:40:16
653560,3082141,tx710_03,17500,-97.44038611,27.85521944,1996,192:19:41:18
653442,3082148,tx710_03,18000,-97.44158333,27.85529444,1996,192:19:42:20
653324,3082155,tx710_03,18500,-97.44278056,27.85536944,1996,192:19:43:21
653207,3082162,tx710_03,19000,-97.44397500,27.85544444,1996,192:19:44:23
653089,3082168,tx710_03,19500,-97.44516944,27.85551389,1996,192:19:45:25
652974,3082169,tx710_03,20000,-97.44633889,27.85554167,1996,192:19:46:27
652859,3082171,tx710_03,20500,-97.44750833,27.85556944,1996,192:19:47:29
652743,3082173,tx710_03,21000,-97.44867778,27.85559722,1996,192:19:48:30
652628,3082174,tx710_03,21500,-97.44984722,27.85562500,1996,192:19:49:32
652512,3082178,tx710_03,22000,-97.45102500,27.85567222,1996,192:19:50:34
652393,3082187,tx710_03,22500,-97.45223333,27.85576667,1996,192:19:51:36
652274,3082196,tx710_03,23000,-97.45343889,27.85586389,1996,192:19:52:37
652155,3082205,tx710_03,23500,-97.45464722,27.85595833,1996,192:19:53:39
652036,3082214,tx710_03,24000,-97.45585278,27.85605278,1996,192:19:54:41
658630,3076505,tx711_04a,0,-97.38966389,27.80376944,1996,193:14:06:26
658619,3076612,tx711_04a,500,-97.38976667,27.80473056,1996,193:14:07:27
658607,3076718,tx711_04a,1000,-97.38986667,27.80569167,1996,193:14:08:29
658596,3076824,tx711_04a,1500,-97.38996667,27.80665000,1996,193:14:09:31
658585,3076930,tx711_04a,2000,-97.39006944,27.80761111,1996,193:14:10:32
658582,3077036,tx711_04a,2500,-97.39008611,27.80856389,1996,193:14:11:34
658632,3077137,tx711_04a,3000,-97.38956389,27.80947222,1996,193:14:12:36
658682,3077239,tx711_04a,3500,-97.38904167,27.81038333,1996,193:14:13:37
658732,3077340,tx711_04a,4000,-97.38851667,27.81129167,1996,193:14:14:39
658782,3077441,tx711_04a,4500,-97.38799444,27.81220000,1996,193:14:15:41
658813,3077541,tx711_04a,5000,-97.38767222,27.81309167,1996,193:14:16:42
658795,3077635,tx711_04a,5500,-97.38784444,27.81394444,1996,193:14:17:44
658776,3077729,tx711_04a,6000,-97.38801667,27.81479722,1996,193:14:18:46
658758,3077823,tx711_04a,6500,-97.38818889,27.81564722,1996,193:14:19:47
658740,3077917,tx711_04a,7000,-97.38836389,27.81650000,1996,193:14:20:49
658752,3078013,tx711_04a,7500,-97.38822222,27.81736111,1996,193:14:21:51
658807,3078110,tx711_04a,8000,-97.38765556,27.81823333,1996,193:14:22:52
658862,3078208,tx711_04a,8500,-97.38708611,27.81910556,1996,193:14:23:54
658916,3078305,tx711_04a,9000,-97.38651944,27.81997778,1996,193:14:24:56
658971,3078403,tx711_04a,9500,-97.38595000,27.82085278,1996,193:14:25:57
659029,3078498,tx711_04a,10000,-97.38534722,27.82170556,1996,193:14:26:59
659090,3078592,tx711_04a,10500,-97.38471667,27.82254167,1996,193:14:28:01
659151,3078685,tx711_04a,11000,-97.38408611,27.82338056,1996,193:14:29:02
659212,3078779,tx711_04a,11500,-97.38345278,27.82421667,1996,193:14:30:04
659273,3078872,tx711_04a,12000,-97.38282222,27.82505278,1996,193:14:31:06
659336,3078965,tx711_04a,12500,-97.38216944,27.82588056,1996,193:14:32:08
659400,3079057,tx711_04a,13000,-97.38150556,27.82670556,1996,193:14:33:09
659464,3079149,tx711_04a,13500,-97.38084444,27.82752778,1996,193:14:34:11
659528,3079241,tx711_04a,14000,-97.38018056,27.82835000,1996,193:14:35:13
659593,3079333,tx711_04a,14500,-97.37951667,27.82917500,1996,193:14:36:14
659646,3079434,tx711_04a,15000,-97.37896111,27.83008056,1996,193:14:37:16
659697,3079537,tx711_04a,15500,-97.37843056,27.83100556,1996,193:14:38:18
659748,3079641,tx711_04a,16000,-97.37789722,27.83193056,1996,193:14:39:19
659799,3079744,tx711_04a,16500,-97.37736667,27.83285556,1996,193:14:40:21
659850,3079847,tx711_04a,17000,-97.37683333,27.83378056,1996,193:14:41:23
659852,3079851,tx711_04b,0,-97.37681111,27.83381944,1996,193:14:41:26
659889,3079940,tx711_04b,500,-97.37643056,27.83461944,1996,193:14:42:27
659925,3080029,tx711_04b,1000,-97.37605000,27.83541667,1996,193:14:43:29
659961,3080118,tx711_04b,1500,-97.37566944,27.83621389,1996,193:14:44:30
659998,3080207,tx711_04b,2000,-97.37528889,27.83701389,1996,193:14:45:32
660038,3080294,tx711_04b,2500,-97.37486389,27.83779167,1996,193:14:46:34
660107,3080367,tx711_04b,3000,-97.37415833,27.83844167,1996,193:14:47:35
660175,3080440,tx711_04b,3500,-97.37345278,27.83909167,1996,193:14:48:37
660244,3080513,tx711_04b,4000,-97.37274722,27.83974167,1996,193:14:49:39
660312,3080586,tx711_04b,4500,-97.37204167,27.84039167,1996,193:14:50:40
660382,3080657,tx711_04b,5000,-97.37132778,27.84103056,1996,193:14:51:42
660453,3080726,tx711_04b,5500,-97.37059444,27.84164167,1996,193:14:52:44
660524,3080795,tx711_04b,6000,-97.36986111,27.84225278,1996,193:14:53:45
660596,3080863,tx711_04b,6500,-97.36912778,27.84286389,1996,193:14:54:47
660667,3080932,tx711_04b,7000,-97.36839444,27.84347500,1996,193:14:55:49
660738,3081002,tx711_04b,7500,-97.36766389,27.84409444,1996,193:14:56:50
660808,3081073,tx711_04b,8000,-97.36694167,27.84472500,1996,193:14:57:52
660879,3081143,tx711_04b,8500,-97.36621944,27.84535278,1996,193:14:58:54
660948,3081214,tx711_04b,9000,-97.36550000,27.84598333,1996,193:14:59:55
661019,3081284,tx711_04b,9500,-97.36477778,27.84661111,1996,193:15:00:57
661088,3081345,tx711_04b,10000,-97.36406667,27.84714722,1996,193:15:01:59
661156,3081396,tx711_04b,10500,-97.36336389,27.84760278,1996,193:15:03:00
661225,3081447,tx711_04b,11000,-97.36266111,27.84805833,1996,193:15:04:02
661294,3081499,tx711_04b,11500,-97.36195833,27.84851111,1996,193:15:05:04
661362,3081550,tx711_04b,12000,-97.36125833,27.84896667,1996,193:15:06:05
661433,3081568,tx711_04b,12500,-97.36053611,27.84911944,1996,193:15:07:07
661505,3081569,tx711_04b,13000,-97.35980556,27.84912222,1996,193:15:08:09
661577,3081571,tx711_04b,13500,-97.35907500,27.84912778,1996,193:15:09:10
661649,3081572,tx711_04b,14000,-97.35834444,27.84913056,1996,193:15:10:12
661720,3081574,tx711_04b,14500,-97.35761389,27.84913611,1996,193:15:11:14
661797,3081569,tx711_04b,15000,-97.35683611,27.84908889,1996,193:15:12:15
661875,3081564,tx711_04b,15500,-97.35604444,27.84902778,1996,193:15:13:17
661953,3081558,tx711_04b,16000,-97.35525278,27.84896944,1996,193:15:14:18
662031,3081552,tx711_04b,16500,-97.35446111,27.84890833,1996,193:15:15:20
662109,3081547,tx711_04b,17000,-97.35366944,27.84884722,1996,193:15:16:22
662173,3081610,tx711_04b,17500,-97.35301389,27.84940833,1996,193:15:17:23
662236,3081677,tx711_04b,18000,-97.35236389,27.85001111,1996,193:15:18:25
662299,3081745,tx711_04b,18500,-97.35171389,27.85061111,1996,193:15:19:27
662362,3081812,tx711_04b,19000,-97.35106667,27.85121389,1996,193:15:20:28
662420,3081875,tx711_04c,0,-97.35046667,27.85176944,1996,193:15:21:26
662495,3081933,tx711_04c,500,-97.34970556,27.85228889,1996,193:15:22:27
662569,3081992,tx711_04c,1000,-97.34894444,27.85281111,1996,193:15:23:29
662643,3082051,tx711_04c,1500,-97.34818056,27.85333056,1996,193:15:24:31
662717,3082109,tx711_04c,2000,-97.34741944,27.85385000,1996,193:15:25:33
662792,3082167,tx711_04c,2500,-97.34665833,27.85436389,1996,193:15:26:34
662865,3082220,tx711_04c,3000,-97.34590556,27.85483056,1996,193:15:27:36
662939,3082273,tx711_04c,3500,-97.34515000,27.85529722,1996,193:15:28:38
663012,3082325,tx711_04c,4000,-97.34439722,27.85576111,1996,193:15:29:40
663086,3082378,tx711_04c,4500,-97.34364167,27.85622778,1996,193:15:30:42
663160,3082429,tx711_04c,5000,-97.34288611,27.85668333,1996,193:15:31:43
663234,3082477,tx711_04c,5500,-97.34212778,27.85710278,1996,193:15:32:45
663308,3082525,tx711_04c,6000,-97.34136667,27.85752500,1996,193:15:33:47
663382,3082572,tx711_04c,6500,-97.34060833,27.85794444,1996,193:15:34:49
663456,3082620,tx711_04c,7000,-97.33984722,27.85836389,1996,193:15:35:51
663532,3082667,tx711_04c,7500,-97.33907500,27.85878056,1996,193:15:36:52
663609,3082713,tx711_04c,8000,-97.33828333,27.85919167,1996,193:15:37:54
663686,3082760,tx711_04c,8500,-97.33749444,27.85960556,1996,193:15:38:56
663763,3082807,tx711_04c,9000,-97.33670278,27.86001667,1996,193:15:39:58
663841,3082853,tx711_04c,9500,-97.33591111,27.86042778,1996,193:15:41:00
663915,3082897,tx711_04c,10000,-97.33514722,27.86081111,1996,193:15:42:01
663988,3082938,tx711_04c,10500,-97.33440278,27.86117500,1996,193:15:43:03
664061,3082980,tx711_04c,11000,-97.33365833,27.86153889,1996,193:15:44:05
664134,3083021,tx711_04c,11500,-97.33291389,27.86190278,1996,193:15:45:07
664207,3083062,tx711_04c,12000,-97.33216944,27.86226389,1996,193:15:46:09
664285,3083102,tx711_04c,12500,-97.33136667,27.86261944,1996,193:15:47:10
664366,3083142,tx711_04c,13000,-97.33054167,27.86296944,1996,193:15:48:12
664447,3083182,tx711_04c,13500,-97.32971389,27.86331944,1996,193:15:49:14
664527,3083222,tx711_04c,14000,-97.32888889,27.86366944,1996,193:15:50:16
664608,3083262,tx711_04c,14500,-97.32806389,27.86402222,1996,193:15:51:18
664689,3083308,tx711_04c,15000,-97.32723611,27.86442222,1996,193:15:52:19
664770,3083354,tx711_04c,15500,-97.32641111,27.86483056,1996,193:15:53:21
664850,3083400,tx711_04c,16000,-97.32558611,27.86523889,1996,193:15:54:23
664931,3083447,tx711_04c,16500,-97.32476111,27.86564722,1996,193:15:55:25
659583,3080442,tx711_05a,0,-97.37946667,27.83918056,1996,193:16:59:36
659472,3080472,tx711_05a,500,-97.38058889,27.83946389,1996,193:17:00:36
659361,3080502,tx711_05a,1000,-97.38171389,27.83974722,1996,193:17:01:37
659250,3080531,tx711_05a,1500,-97.38283611,27.84002778,1996,193:17:02:38
659139,3080561,tx711_05a,2000,-97.38395833,27.84031111,1996,193:17:03:39
659027,3080590,tx711_05a,2500,-97.38508889,27.84058333,1996,193:17:04:40
658899,3080592,tx711_05a,3000,-97.38638889,27.84061667,1996,193:17:05:40
658771,3080594,tx711_05a,3500,-97.38768889,27.84065000,1996,193:17:06:41
658643,3080596,tx711_05a,4000,-97.38898889,27.84068333,1996,193:17:07:42
658515,3080598,tx711_05a,4500,-97.39028889,27.84071667,1996,193:17:08:43
658388,3080598,tx711_05a,5000,-97.39158056,27.84072778,1996,193:17:09:44
658266,3080582,tx711_05a,5500,-97.39281389,27.84059722,1996,193:17:10:45
658145,3080566,tx711_05a,6000,-97.39404444,27.84046944,1996,193:17:11:45
658024,3080550,tx711_05a,6500,-97.39527778,27.84033889,1996,193:17:12:46
657903,3080534,tx711_05a,7000,-97.39650833,27.84021111,1996,193:17:13:47
657781,3080520,tx711_05a,7500,-97.39774722,27.84010000,1996,193:17:14:48
657656,3080515,tx711_05a,8000,-97.39901389,27.84006944,1996,193:17:15:49
657532,3080510,tx711_05a,8500,-97.40028056,27.84004167,1996,193:17:16:49
657407,3080506,tx711_05a,9000,-97.40154722,27.84001389,1996,193:17:17:50
657282,3080501,tx711_05a,9500,-97.40281389,27.83998333,1996,193:17:18:51
657160,3080494,tx711_05a,10000,-97.40406111,27.83993889,1996,193:17:19:52
657042,3080481,tx711_05a,10500,-97.40525556,27.83983611,1996,193:17:20:53
656925,3080468,tx711_05a,11000,-97.40644722,27.83973333,1996,193:17:21:54
656808,3080455,tx711_05a,11500,-97.40763889,27.83963056,1996,193:17:22:54
656690,3080442,tx711_05a,12000,-97.40883333,27.83952778,1996,193:17:23:55
656580,3080417,tx711_05a,12500,-97.40995278,27.83930833,1996,193:17:24:56
656488,3080360,tx711_05a,13000,-97.41089444,27.83880556,1996,193:17:25:57
656396,3080303,tx711_05a,13500,-97.41183333,27.83830556,1996,193:17:26:58
656304,3080247,tx711_05a,14000,-97.41277500,27.83780556,1996,193:17:27:59
656212,3080190,tx711_05a,14500,-97.41371667,27.83730278,1996,193:17:28:59
656129,3080125,tx711_05a,15000,-97.41456667,27.83673056,1996,193:17:30:00
656064,3080046,tx711_05a,15500,-97.41524444,27.83602222,1996,193:17:31:01
655998,3079967,tx711_05a,16000,-97.41592500,27.83531667,1996,193:17:32:02
655932,3079888,tx711_05a,16500,-97.41660278,27.83460833,1996,193:17:33:03
655866,3079808,tx711_05a,17000,-97.41728333,27.83390000,1996,193:17:34:03
655827,3079761,tx711_05b,0,-97.41768333,27.83348333,1996,193:17:34:40
655737,3079733,tx711_05b,500,-97.41860000,27.83323889,1996,193:17:35:41
655648,3079705,tx711_05b,1000,-97.41951389,27.83299444,1996,193:17:36:42
655558,3079677,tx711_05b,1500,-97.42042778,27.83275000,1996,193:17:37:43
655468,3079649,tx711_05b,2000,-97.42134167,27.83250556,1996,193:17:38:44
655376,3079623,tx711_05b,2500,-97.42228056,27.83228333,1996,193:17:39:46
655255,3079626,tx711_05b,3000,-97.42350556,27.83232778,1996,193:17:40:47
655135,3079629,tx711_05b,3500,-97.42473056,27.83237222,1996,193:17:41:48
655014,3079633,tx711_05b,4000,-97.42595278,27.83241667,1996,193:17:42:49
654893,3079636,tx711_05b,4500,-97.42717778,27.83245833,1996,193:17:43:51
654774,3079645,tx711_05b,5000,-97.42838889,27.83255000,1996,193:17:44:52
654660,3079679,tx711_05b,5500,-97.42954167,27.83287500,1996,193:17:45:53
654546,3079714,tx711_05b,6000,-97.43069722,27.83320278,1996,193:17:46:54
654432,3079749,tx711_05b,6500,-97.43185000,27.83352778,1996,193:17:47:55
654318,3079783,tx711_05b,7000,-97.43300278,27.83385278,1996,193:17:48:57
654202,3079813,tx711_05b,7500,-97.43417500,27.83413889,1996,193:17:49:58
654081,3079831,tx711_05b,8000,-97.43539444,27.83431667,1996,193:17:50:59
653961,3079849,tx711_05b,8500,-97.43661389,27.83449167,1996,193:17:52:00
653841,3079867,tx711_05b,9000,-97.43783333,27.83466944,1996,193:17:53:02
653720,3079886,tx711_05b,9500,-97.43905278,27.83484722,1996,193:17:54:03
653601,3079899,tx711_05b,10000,-97.44026667,27.83498333,1996,193:17:55:04
653483,3079905,tx711_05b,10500,-97.44146389,27.83505278,1996,193:17:56:05
653365,3079911,tx711_05b,11000,-97.44266111,27.83511944,1996,193:17:57:07
653247,3079917,tx711_05b,11500,-97.44385833,27.83518889,1996,193:17:58:08
653129,3079924,tx711_05b,12000,-97.44505556,27.83525833,1996,193:17:59:09
653011,3079932,tx711_05b,12500,-97.44625000,27.83534444,1996,193:18:00:10
652894,3079942,tx711_05b,13000,-97.44743889,27.83545000,1996,193:18:01:11
652777,3079952,tx711_05b,13500,-97.44862500,27.83555556,1996,193:18:02:13
652659,3079962,tx711_05b,14000,-97.44981389,27.83566111,1996,193:18:03:14
652542,3079973,tx711_05b,14500,-97.45100278,27.83576667,1996,193:18:04:15
652424,3079981,tx711_05b,15000,-97.45219722,27.83585556,1996,193:18:05:16
652306,3079987,tx711_05b,15500,-97.45339722,27.83592778,1996,193:18:06:18
652188,3079994,tx711_05b,16000,-97.45459722,27.83600000,1996,193:18:07:19
652070,3080001,tx711_05b,16500,-97.45579722,27.83607500,1996,193:18:08:20
651951,3080007,tx711_05b,17000,-97.45699722,27.83614722,1996,193:18:09:21
651833,3080015,tx711_05b,17500,-97.45819722,27.83623333,1996,193:18:10:23
651715,3080024,tx711_05b,18000,-97.45939722,27.83632222,1996,193:18:11:24
651597,3080032,tx711_05b,18500,-97.46059444,27.83641389,1996,193:18:12:25
651478,3080041,tx711_05b,19000,-97.46179444,27.83650556,1996,193:18:13:26
651360,3080050,tx711_05b,19500,-97.46299167,27.83659722,1996,193:18:14:27
651337,3080051,tx711_05c,0,-97.46322778,27.83661389,1996,193:18:14:40
651219,3080063,tx711_05c,500,-97.46442778,27.83673333,1996,193:18:15:41
651100,3080075,tx711_05c,1000,-97.46562500,27.83685000,1996,193:18:16:42
650982,3080086,tx711_05c,1500,-97.46682500,27.83696944,1996,193:18:17:43
650864,3080098,tx711_05c,2000,-97.46802500,27.83708889,1996,193:18:18:44
650746,3080112,tx711_05c,2500,-97.46921667,27.83722500,1996,193:18:19:46
650634,3080146,tx711_05c,3000,-97.47035278,27.83754444,1996,193:18:20:47
650522,3080180,tx711_05c,3500,-97.47148889,27.83786389,1996,193:18:21:48
650409,3080214,tx711_05c,4000,-97.47262222,27.83818333,1996,193:18:22:49
650297,3080247,tx711_05c,4500,-97.47375833,27.83850000,1996,193:18:23:51
650184,3080281,tx711_05c,5000,-97.47490000,27.83881667,1996,193:18:24:52
650069,3080313,tx711_05c,5500,-97.47606389,27.83912222,1996,193:18:25:53
649954,3080346,tx711_05c,6000,-97.47722778,27.83942778,1996,193:18:26:54
649839,3080378,tx711_05c,6500,-97.47839444,27.83973056,1996,193:18:27:56
649724,3080410,tx711_05c,7000,-97.47955833,27.84003611,1996,193:18:28:57
649611,3080445,tx711_05c,7500,-97.48069444,27.84036389,1996,193:18:29:58
649509,3080490,tx711_05c,8000,-97.48172500,27.84077778,1996,193:18:30:59
649407,3080534,tx711_05c,8500,-97.48275556,27.84118889,1996,193:18:32:01
649305,3080579,tx711_05c,9000,-97.48378611,27.84160000,1996,193:18:33:02
649203,3080623,tx711_05c,9500,-97.48481667,27.84201389,1996,193:18:34:03
649109,3080680,tx711_05c,10000,-97.48576944,27.84253889,1996,193:18:35:04
649030,3080764,tx711_05c,10500,-97.48655833,27.84330556,1996,193:18:36:05
648951,3080848,tx711_05c,11000,-97.48734444,27.84407222,1996,193:18:37:07
648873,3080932,tx711_05c,11500,-97.48813333,27.84483889,1996,193:18:38:08
648794,3081016,tx711_05c,12000,-97.48891944,27.84560556,1996,193:18:39:09
648709,3081094,tx711_05c,12500,-97.48977500,27.84631389,1996,193:18:40:10
648615,3081162,tx711_05c,13000,-97.49072222,27.84694167,1996,193:18:41:12
648521,3081230,tx711_05c,13500,-97.49166944,27.84756944,1996,193:18:42:13
648427,3081299,tx711_05c,14000,-97.49261667,27.84819722,1996,193:18:43:14
648332,3081367,tx711_05c,14500,-97.49356389,27.84882778,1996,193:18:44:15
648235,3081425,tx711_05c,15000,-97.49454444,27.84935556,1996,193:18:45:17
648136,3081473,tx711_05c,15500,-97.49554722,27.84980000,1996,193:18:46:18
648036,3081521,tx711_05c,16000,-97.49655278,27.85024444,1996,193:18:47:19
647937,3081569,tx711_05c,16500,-97.49755833,27.85068889,1996,193:18:48:20
647837,3081617,tx711_05c,17000,-97.49856111,27.85113333,1996,193:18:49:22
647730,3081649,tx711_05c,17500,-97.49964722,27.85143611,1996,193:18:50:23
647619,3081673,tx711_05c,18000,-97.50077222,27.85166389,1996,193:18:51:24
647507,3081697,tx711_05c,18500,-97.50190000,27.85189167,1996,193:18:52:25
647396,3081721,tx711_05c,19000,-97.50302778,27.85211944,1996,193:18:53:27
647285,3081745,tx711_05c,19500,-97.50415556,27.85234722,1996,193:18:54:28
647260,3081750,tx711_05d,0,-97.50440556,27.85239722,1996,193:18:54:42
647146,3081763,tx711_05d,500,-97.50556389,27.85253056,1996,193:18:55:43
