   yr mo da hr mn sc                S_40                T_28
 2004  5 12 12 57 30           32.143978            4.450142
 2004  5 12 13 57 30           32.146023            4.420025
 2004  5 12 14 57 30           32.150024            4.347500
 2004  5 12 15 57 30           32.155281            4.338725
 2004  5 12 16 57 30           32.188797            4.263825
 2004  5 12 17 57 30           32.140495            4.466508
 2004  5 12 18 57 30           32.134819            4.462608
 2004  5 12 19 57 30           32.124714            4.536308
 2004  5 12 20 57 30           32.107517            4.641492
 2004  5 12 21 57 30           32.106853            4.624008
 2004  5 12 22 57 30           32.123325            4.535525
 2004  5 12 23 57 30           32.125870            4.513667
 2004  5 13  0 57 30           32.093075            4.621316
 2004  5 13  1 57 30           32.126511            4.578517
 2004  5 13  2 57 30           32.137497            4.419675
 2004  5 13  3 57 30           32.095242            4.556600
 2004  5 13  4 57 30           32.043423            4.794875
 2004  5 13  5 57 30           32.030067            4.927958
 2004  5 13  6 57 30           32.042885            4.823425
 2004  5 13  7 57 30           32.118164            4.562600
 2004  5 13  8 57 30           32.144650            4.449342
 2004  5 13  9 57 30           32.185562            4.296100
 2004  5 13 10 57 30           32.164703            4.349483
 2004  5 13 11 57 30           32.140015            4.423550
 2004  5 13 12 57 30           32.138634            4.481425
 2004  5 13 13 57 30           32.122902            4.478025
 2004  5 13 14 57 30           32.125267            4.486058
 2004  5 13 15 57 30           32.133339            4.356242
 2004  5 13 16 57 30           32.112381            4.289508
 2004  5 13 17 57 30           32.063343            4.556683
 2004  5 13 18 57 30           32.061394            4.467100
 2004  5 13 19 57 30           31.944756            4.410867
 2004  5 13 20 57 30           31.956089            4.283992
 2004  5 13 21 57 30           32.010563            4.294925
 2004  5 13 22 57 30           32.109638            4.223850
 2004  5 13 23 57 30           32.119869            4.224508
 2004  5 14  0 57 30           32.127308            4.227708
 2004  5 14  1 57 30           32.124245            4.210275
 2004  5 14  2 57 30           32.107666            4.235200
 2004  5 14  3 57 30           32.052429            4.270608
 2004  5 14  4 57 30           32.045769            4.299417
 2004  5 14  5 57 30           32.111801            4.267425
 2004  5 14  6 57 30           32.104847            4.250175
 2004  5 14  7 57 30           32.057182            4.302450
 2004  5 14  8 57 30           32.011570            4.384692
 2004  5 14  9 57 30           31.909052            4.533142
 2004  5 14 10 57 30           31.870451            4.667783
 2004  5 14 11 57 30           31.871199            4.658184
 2004  5 14 12 57 30           31.879511            4.665700
 2004  5 14 13 57 30           31.915283            4.605425
 2004  5 14 14 57 30           31.921694            4.545558
 2004  5 14 15 57 30           31.915688            4.573242
 2004  5 14 16 57 30           31.947828            4.666983
 2004  5 14 17 57 30           31.961136            4.770925
 2004  5 14 18 57 30           31.863560            4.670700
 2004  5 14 19 57 30           31.799631            4.690408
 2004  5 14 20 57 30           31.826813            4.676583
 2004  5 14 21 57 30           31.799744            4.691158
 2004  5 14 22 57 30           31.871382            4.638216
 2004  5 14 23 57 30           31.930241            4.541600
 2004  5 15  0 57 30           31.952728            4.517800
 2004  5 15  1 57 30           31.880293            4.673500
 2004  5 15  2 57 30           31.964285            4.563492
 2004  5 15  3 57 30           31.936958            4.748559
 2004  5 15  4 57 30           31.887815            4.720583
 2004  5 15  5 57 30           31.911674            4.701950
 2004  5 15  6 57 30           31.884998            4.774467
 2004  5 15  7 57 30           31.789482            5.160091
 2004  5 15  8 57 30           31.804567            5.106825
 2004  5 15  9 57 30           31.797468            4.980900
 2004  5 15 10 57 30           31.883842            4.769725
 2004  5 15 11 57 30           31.999649            4.477092
 2004  5 15 12 57 30           32.005745            4.456483
 2004  5 15 13 57 30           32.088619            4.322992
 2004  5 15 14 57 30           32.002155            4.468992
 2004  5 15 15 57 30           31.968777            4.627158
 2004  5 15 16 57 30           31.989309            4.630925
 2004  5 15 17 57 30           32.003620            4.607325
 2004  5 15 18 57 30           31.951706            4.721167
 2004  5 15 19 57 30           31.827118            4.866642
 2004  5 15 20 57 30           31.809206            4.881533
 2004  5 15 21 57 30           31.846916            4.838975
 2004  5 15 22 57 30           31.945879            4.710683
 2004  5 15 23 57 30           32.087757            4.339983
 2004  5 16  0 57 30           32.103901            4.282950
 2004  5 16  1 57 30           32.155987            4.183875
 2004  5 16  2 57 30           32.133846            4.212642
 2004  5 16  3 57 30           32.067165            4.393250
 2004  5 16  4 57 30           32.023750            4.523375
 2004  5 16  5 57 30           32.051975            4.431033
 2004  5 16  6 57 30           31.973345            4.639283
 2004  5 16  7 57 30           31.862993            4.742367
 2004  5 16  8 57 30           31.742163            4.771483
 2004  5 16  9 57 30           31.825016            4.805100
 2004  5 16 10 57 30           31.945118            4.569842
 2004  5 16 11 57 30           32.083015            4.404617
 2004  5 16 12 57 30           32.137665            4.229725
 2004  5 16 13 57 30           32.133759            4.242508
 2004  5 16 14 57 30           32.142532            4.279500
 2004  5 16 15 57 30           32.089478            4.398617
 2004  5 16 16 57 30           32.043301            4.501200
 2004  5 16 17 57 30           32.103058            4.410275
 2004  5 16 18 57 30           32.109135            4.420875
 2004  5 16 19 57 30           32.071888            4.439250
 2004  5 16 20 57 30           31.950832            4.552683
 2004  5 16 21 57 30           31.892263            4.498533
 2004  5 16 22 57 30           31.981009            4.388983
 2004  5 16 23 57 30           32.098377            4.400692
 2004  5 17  0 57 30           32.122353            4.342633
 2004  5 17  1 57 30           32.167927            4.291833
 2004  5 17  2 57 30           32.174835            4.258517
 2004  5 17  3 57 30           32.201694            4.193217
 2004  5 17  4 57 30           32.181789            4.194900
 2004  5 17  5 57 30           32.119499            4.292383
 2004  5 17  6 57 30           32.127769            4.201275
 2004  5 17  7 57 30           32.107117            4.363658
 2004  5 17  8 57 30           31.967978            4.464992
 2004  5 17  9 57 30           31.920454            4.838841
 2004  5 17 10 57 30           31.928980            4.784417
 2004  5 17 11 57 30           31.947330            4.606083
 2004  5 17 12 57 30           32.051319            4.436467
 2004  5 17 13 57 30           32.076168            4.495733
 2004  5 17 14 57 30           32.101315            4.275100
 2004  5 17 15 57 30           32.118011            4.410492
 2004  5 17 16 57 30           32.070396            4.361308
 2004  5 17 17 57 30           32.081509            4.381792
 2004  5 17 18 57 30           32.093933            4.444967
 2004  5 17 19 57 30           32.061699            4.356575
 2004  5 17 20 57 30           31.981133            4.446208
 2004  5 17 21 57 30           31.911640            4.511542
 2004  5 17 22 57 30           31.926016            4.502517
 2004  5 17 23 57 30           31.952833            4.493267
 2004  5 18  0 57 30           32.106148            4.254458
 2004  5 18  1 57 30           32.151058            4.247267
 2004  5 18  2 57 30           32.220055            4.080425
 2004  5 18  3 57 30           32.191376            4.152092
 2004  5 18  4 57 30           32.197197            4.118842
 2004  5 18  5 57 30           32.194466            4.124166
 2004  5 18  6 57 30           32.160648            4.204533
 2004  5 18  7 57 30           32.112652            4.333200
 2004  5 18  8 57 30           31.945719            4.592475
 2004  5 18  9 57 30           31.900963            4.557042
 2004  5 18 10 57 30           31.885675            4.547791
 2004  5 18 11 57 30           31.891346            4.561367
 2004  5 18 12 57 30           31.917532            4.565267
 2004  5 18 13 57 30           31.954649            4.366958
 2004  5 18 14 57 30           32.030338            4.374500
 2004  5 18 15 57 30           32.122021            4.253150
 2004  5 18 16 57 30           32.113567            4.247608
 2004  5 18 17 57 30           32.111866            4.228458
 2004  5 18 18 57 30           32.091858            4.196650
 2004  5 18 19 57 30           32.084972            4.307017
 2004  5 18 20 57 30           32.064156            4.292533
 2004  5 18 21 57 30           32.050198            4.358425
 2004  5 18 22 57 30           31.955734            4.375508
 2004  5 18 23 57 30           32.033161            4.377642
 2004  5 19  0 57 30           32.064556            4.276633
 2004  5 19  1 57 30           32.111099            4.169117
 2004  5 19  2 57 30           32.146488            4.011708
 2004  5 19  3 57 30           32.171555            3.965283
 2004  5 19  4 57 30           32.187458            3.943583
 2004  5 19  5 57 30           32.146770            4.060333
 2004  5 19  6 57 30           32.096447            4.148775
 2004  5 19  7 57 30           32.010021            4.355500
 2004  5 19  8 57 30           32.084656            4.252617
 2004  5 19  9 57 30           31.952581            4.427134
 2004  5 19 10 57 30           31.877449            4.648925
 2004  5 19 11 57 30           31.882353            4.441741
 2004  5 19 12 57 30           32.061718            4.189842
 2004  5 19 13 57 30           31.958372            4.229058
