SUMLEV,STATE,COUNTY,STNAME,CTYNAME,Sex,Origin,Race,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005
050,17,049,Illinois,Effingham County,0,1,4,116,116,129,137,130,149,145,147
050,17,049,Illinois,Effingham County,0,1,5,4,4,0,0,0,0,0,0
050,17,049,Illinois,Effingham County,0,1,6,102,102,79,76,81,85,87,93
050,17,049,Illinois,Effingham County,0,2,1,224,224,231,305,306,308,357,364
050,17,049,Illinois,Effingham County,0,2,2,3,3,3,3,3,3,3,3
050,17,049,Illinois,Effingham County,0,2,3,17,17,18,18,18,18,18,17
050,17,049,Illinois,Effingham County,0,2,4,1,1,0,1,1,1,1,1
050,17,049,Illinois,Effingham County,0,2,5,0,0,1,1,1,1,1,1
050,17,049,Illinois,Effingham County,0,2,6,7,7,1,2,1,1,1,1
050,17,049,Illinois,Effingham County,1,0,1,16789,16789,16806,16804,16821,16863,16889,16837
050,17,049,Illinois,Effingham County,1,0,2,37,37,37,61,63,72,73,71
050,17,049,Illinois,Effingham County,1,0,3,32,32,36,36,37,36,38,38
050,17,049,Illinois,Effingham County,1,0,4,59,59,59,66,62,71,68,69
050,17,049,Illinois,Effingham County,1,0,5,0,0,1,1,1,1,1,1
050,17,049,Illinois,Effingham County,1,0,6,57,57,38,36,40,42,41,43
050,17,049,Illinois,Effingham County,1,1,1,16653,16653,16667,16616,16630,16667,16664,16609
050,17,049,Illinois,Effingham County,1,1,2,37,37,37,61,63,72,73,71
050,17,049,Illinois,Effingham County,1,1,3,22,22,25,25,26,25,27,28
050,17,049,Illinois,Effingham County,1,1,4,58,58,59,65,61,70,67,68
050,17,049,Illinois,Effingham County,1,1,5,0,0,0,0,0,0,0,0
050,17,049,Illinois,Effingham County,1,1,6,54,54,37,35,39,41,40,42
050,17,049,Illinois,Effingham County,1,2,1,136,136,139,188,191,196,225,228
050,17,049,Illinois,Effingham County,1,2,2,0,0,0,0,0,0,0,0
050,17,049,Illinois,Effingham County,1,2,3,10,10,11,11,11,11,11,10
050,17,049,Illinois,Effingham County,1,2,4,1,1,0,1,1,1,1,1
050,17,049,Illinois,Effingham County,1,2,5,0,0,1,1,1,1,1,1
050,17,049,Illinois,Effingham County,1,2,6,3,3,1,1,1,1,1,1
050,17,049,Illinois,Effingham County,2,0,1,17118,17118,17116,17181,17205,17243,17331,17317
050,17,049,Illinois,Effingham County,2,0,2,22,22,26,26,26,33,39,38
050,17,049,Illinois,Effingham County,2,0,3,36,36,37,37,36,34,35,37
050,17,049,Illinois,Effingham County,2,0,4,58,58,70,72,69,79,78,79
050,17,049,Illinois,Effingham County,2,0,5,4,4,0,0,0,0,0,0
050,17,049,Illinois,Effingham County,2,0,6,52,52,42,42,42,44,47,51
050,17,049,Illinois,Effingham County,2,1,1,17030,17030,17024,17064,17090,17131,17199,17181
050,17,049,Illinois,Effingham County,2,1,2,19,19,23,23,23,30,36,35
050,17,049,Illinois,Effingham County,2,1,3,29,29,30,30,29,27,28,30
050,17,049,Illinois,Effingham County,2,1,4,58,58,70,72,69,79,78,79
050,17,049,Illinois,Effingham County,2,1,5,4,4,0,0,0,0,0,0
050,17,049,Illinois,Effingham County,2,1,6,48,48,42,41,42,44,47,51
050,17,049,Illinois,Effingham County,2,2,1,88,88,92,117,115,112,132,136
050,17,049,Illinois,Effingham County,2,2,2,3,3,3,3,3,3,3,3
050,17,049,Illinois,Effingham County,2,2,3,7,7,7,7,7,7,7,7
050,17,049,Illinois,Effingham County,2,2,4,0,0,0,0,0,0,0,0
050,17,049,Illinois,Effingham County,2,2,5,0,0,0,0,0,0,0,0
050,17,049,Illinois,Effingham County,2,2,6,4,4,0,1,0,0,0,0
050,17,051,Illinois,Fayette County,0,0,1,20573,20573,20640,20466,20423,20424,20479,20559
050,17,051,Illinois,Fayette County,0,0,2,1064,1064,1071,1011,1047,1049,1052,1047
050,17,051,Illinois,Fayette County,0,0,3,26,26,4,4,4,5,6,6
050,17,051,Illinois,Fayette County,0,0,4,37,37,40,40,43,42,45,47
050,17,051,Illinois,Fayette County,0,0,5,4,4,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,0,0,6,98,98,46,47,47,45,49,54
050,17,051,Illinois,Fayette County,0,1,1,20403,20403,20467,20293,20246,20238,20260,20331
050,17,051,Illinois,Fayette County,0,1,2,1064,1064,1071,1011,1047,1049,1052,1047
050,17,051,Illinois,Fayette County,0,1,3,25,25,4,4,4,5,5,5
050,17,051,Illinois,Fayette County,0,1,4,37,37,40,40,43,42,45,47
050,17,051,Illinois,Fayette County,0,1,5,4,4,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,0,1,6,95,95,45,46,46,45,48,53
050,17,051,Illinois,Fayette County,0,2,1,170,170,173,173,177,186,219,228
050,17,051,Illinois,Fayette County,0,2,2,0,0,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,0,2,3,1,1,0,0,0,0,1,1
050,17,051,Illinois,Fayette County,0,2,4,0,0,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,0,2,5,0,0,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,0,2,6,3,3,1,1,1,0,1,1
050,17,051,Illinois,Fayette County,1,0,1,10219,10219,10255,10172,10163,10160,10164,10175
050,17,051,Illinois,Fayette County,1,0,2,1052,1052,1057,996,1036,1038,1039,1036
050,17,051,Illinois,Fayette County,1,0,3,10,10,1,1,1,2,2,2
050,17,051,Illinois,Fayette County,1,0,4,13,13,18,16,16,15,16,17
050,17,051,Illinois,Fayette County,1,0,5,2,2,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,1,0,6,56,56,21,19,19,17,18,21
050,17,051,Illinois,Fayette County,1,1,1,10094,10094,10129,10048,10036,10025,10011,10016
050,17,051,Illinois,Fayette County,1,1,2,1052,1052,1057,996,1036,1038,1039,1036
050,17,051,Illinois,Fayette County,1,1,3,10,10,1,1,1,2,2,2
050,17,051,Illinois,Fayette County,1,1,4,13,13,18,16,16,15,16,17
050,17,051,Illinois,Fayette County,1,1,5,2,2,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,1,1,6,55,55,21,19,19,17,18,21
050,17,051,Illinois,Fayette County,1,2,1,125,125,126,124,127,135,153,159
050,17,051,Illinois,Fayette County,1,2,2,0,0,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,1,2,3,0,0,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,1,2,4,0,0,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,1,2,5,0,0,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,1,2,6,1,1,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,2,0,1,10354,10354,10385,10294,10260,10264,10315,10384
050,17,051,Illinois,Fayette County,2,0,2,12,12,14,15,11,11,13,11
050,17,051,Illinois,Fayette County,2,0,3,16,16,3,3,3,3,4,4
050,17,051,Illinois,Fayette County,2,0,4,24,24,22,24,27,27,29,30
050,17,051,Illinois,Fayette County,2,0,5,2,2,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,2,0,6,42,42,25,28,28,28,31,33
050,17,051,Illinois,Fayette County,2,1,1,10309,10309,10338,10245,10210,10213,10249,10315
050,17,051,Illinois,Fayette County,2,1,2,12,12,14,15,11,11,13,11
050,17,051,Illinois,Fayette County,2,1,3,15,15,3,3,3,3,3,3
050,17,051,Illinois,Fayette County,2,1,4,24,24,22,24,27,27,29,30
050,17,051,Illinois,Fayette County,2,1,5,2,2,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,2,1,6,40,40,24,27,27,28,30,32
050,17,051,Illinois,Fayette County,2,2,1,45,45,47,49,50,51,66,69
050,17,051,Illinois,Fayette County,2,2,2,0,0,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,2,2,3,1,1,0,0,0,0,1,1
050,17,051,Illinois,Fayette County,2,2,4,0,0,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,2,2,5,0,0,0,0,0,0,0,0
050,17,051,Illinois,Fayette County,2,2,6,2,2,1,1,1,0,1,1
050,17,053,Illinois,Ford County,0,0,1,14072,14072,14088,14044,13984,13960,14038,13947
050,17,053,Illinois,Ford County,0,0,2,35,35,41,67,66,66,66,70
050,17,053,Illinois,Ford County,0,0,3,14,14,2,2,2,2,2,2
050,17,053,Illinois,Ford County,0,0,4,46,46,49,52,59,65,68,74
050,17,053,Illinois,Ford County,0,0,5,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,0,0,6,74,74,41,43,47,50,52,64
050,17,053,Illinois,Ford County,0,1,1,13899,13899,13904,13856,13778,13747,13824,13734
050,17,053,Illinois,Ford County,0,1,2,35,35,41,67,66,66,66,70
050,17,053,Illinois,Ford County,0,1,3,14,14,2,2,2,2,2,2
050,17,053,Illinois,Ford County,0,1,4,46,46,49,52,59,65,68,74
050,17,053,Illinois,Ford County,0,1,5,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,0,1,6,71,71,41,43,47,50,52,64
050,17,053,Illinois,Ford County,0,2,1,173,173,184,188,206,213,214,213
050,17,053,Illinois,Ford County,0,2,2,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,0,2,3,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,0,2,4,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,0,2,5,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,0,2,6,3,3,0,0,0,0,0,0
050,17,053,Illinois,Ford County,1,0,1,6742,6742,6742,6737,6714,6701,6740,6684
050,17,053,Illinois,Ford County,1,0,2,20,20,20,44,43,43,44,45
050,17,053,Illinois,Ford County,1,0,3,9,9,0,0,0,0,0,0
050,17,053,Illinois,Ford County,1,0,4,18,18,18,18,21,23,23,25
050,17,053,Illinois,Ford County,1,0,5,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,1,0,6,30,30,22,24,25,27,28,34
050,17,053,Illinois,Ford County,1,1,1,6647,6647,6646,6642,6616,6600,6640,6583
050,17,053,Illinois,Ford County,1,1,2,20,20,20,44,43,43,44,45
050,17,053,Illinois,Ford County,1,1,3,9,9,0,0,0,0,0,0
050,17,053,Illinois,Ford County,1,1,4,18,18,18,18,21,23,23,25
050,17,053,Illinois,Ford County,1,1,5,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,1,1,6,29,29,22,24,25,27,28,34
050,17,053,Illinois,Ford County,1,2,1,95,95,96,95,98,101,100,101
050,17,053,Illinois,Ford County,1,2,2,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,1,2,3,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,1,2,4,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,1,2,5,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,1,2,6,1,1,0,0,0,0,0,0
050,17,053,Illinois,Ford County,2,0,1,7330,7330,7346,7307,7270,7259,7298,7263
050,17,053,Illinois,Ford County,2,0,2,15,15,21,23,23,23,22,25
050,17,053,Illinois,Ford County,2,0,3,5,5,2,2,2,2,2,2
050,17,053,Illinois,Ford County,2,0,4,28,28,31,34,38,42,45,49
050,17,053,Illinois,Ford County,2,0,5,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,2,0,6,44,44,19,19,22,23,24,30
050,17,053,Illinois,Ford County,2,1,1,7252,7252,7258,7214,7162,7147,7184,7151
050,17,053,Illinois,Ford County,2,1,2,15,15,21,23,23,23,22,25
050,17,053,Illinois,Ford County,2,1,3,5,5,2,2,2,2,2,2
050,17,053,Illinois,Ford County,2,1,4,28,28,31,34,38,42,45,49
050,17,053,Illinois,Ford County,2,1,5,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,2,1,6,42,42,19,19,22,23,24,30
050,17,053,Illinois,Ford County,2,2,1,78,78,88,93,108,112,114,112
050,17,053,Illinois,Ford County,2,2,2,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,2,2,3,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,2,2,4,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,2,2,5,0,0,0,0,0,0,0,0
050,17,053,Illinois,Ford County,2,2,6,2,2,0,0,0,0,0,0
050,17,055,Illinois,Franklin County,0,0,1,38573,38581,38635,38422,38597,38760,39028,39240
050,17,055,Illinois,Franklin County,0,0,2,59,59,70,72,79,76,86,103
050,17,055,Illinois,Franklin County,0,0,3,85,85,36,59,58,68,62,60
050,17,055,Illinois,Franklin County,0,0,4,70,70,65,66,69,73,81,79
050,17,055,Illinois,Franklin County,0,0,5,5,5,5,5,5,4,4,4
050,17,055,Illinois,Franklin County,0,0,6,226,229,225,235,228,234,237,237
050,17,055,Illinois,Franklin County,0,1,1,38341,38349,38384,38169,38337,38500,38724,38874
050,17,055,Illinois,Franklin County,0,1,2,57,57,67,68,75,72,82,99
050,17,055,Illinois,Franklin County,0,1,3,76,76,30,51,50,59,53,52
050,17,055,Illinois,Franklin County,0,1,4,68,68,65,66,69,72,81,78
050,17,055,Illinois,Franklin County,0,1,5,3,3,0,0,0,0,0,0
050,17,055,Illinois,Franklin County,0,1,6,224,227,221,231,224,232,234,236
050,17,055,Illinois,Franklin County,0,2,1,232,232,251,253,260,260,304,366
050,17,055,Illinois,Franklin County,0,2,2,2,2,3,4,4,4,4,4
050,17,055,Illinois,Franklin County,0,2,3,9,9,6,8,8,9,9,8
050,17,055,Illinois,Franklin County,0,2,4,2,2,0,0,0,1,0,1
050,17,055,Illinois,Franklin County,0,2,5,2,2,5,5,5,4,4,4
050,17,055,Illinois,Franklin County,0,2,6,2,2,4,4,4,2,3,1
050,17,055,Illinois,Franklin County,1,0,1,18463,18468,18504,18425,18551,18637,18773,18861
050,17,055,Illinois,Franklin County,1,0,2,39,39,44,45,49,47,51,61
050,17,055,Illinois,Franklin County,1,0,3,43,43,20,30,30,36,31,31
050,17,055,Illinois,Franklin County,1,0,4,29,29,29,30,30,32,38,35
050,17,055,Illinois,Franklin County,1,0,5,4,4,2,2,2,2,2,2
050,17,055,Illinois,Franklin County,1,0,6,109,111,113,117,113,118,119,118
050,17,055,Illinois,Franklin County,1,1,1,18344,18349,18377,18295,18421,18507,18618,18676
050,17,055,Illinois,Franklin County,1,1,2,37,37,41,41,45,43,47,57
050,17,055,Illinois,Franklin County,1,1,3,40,40,17,27,27,33,28,28
050,17,055,Illinois,Franklin County,1,1,4,28,28,29,30,30,32,38,35
050,17,055,Illinois,Franklin County,1,1,5,3,3,0,0,0,0,0,0
050,17,055,Illinois,Franklin County,1,1,6,109,111,111,116,112,118,118,118
050,17,055,Illinois,Franklin County,1,2,1,119,119,127,130,130,130,155,185
050,17,055,Illinois,Franklin County,1,2,2,2,2,3,4,4,4,4,4
050,17,055,Illinois,Franklin County,1,2,3,3,3,3,3,3,3,3,3
050,17,055,Illinois,Franklin County,1,2,4,1,1,0,0,0,0,0,0
050,17,055,Illinois,Franklin County,1,2,5,1,1,2,2,2,2,2,2
050,17,055,Illinois,Franklin County,1,2,6,0,0,2,1,1,0,1,0
050,17,055,Illinois,Franklin County,2,0,1,20110,20113,20131,19997,20046,20123,20255,20379
050,17,055,Illinois,Franklin County,2,0,2,20,20,26,27,30,29,35,42
050,17,055,Illinois,Franklin County,2,0,3,42,42,16,29,28,32,31,29
050,17,055,Illinois,Franklin County,2,0,4,41,41,36,36,39,41,43,44
050,17,055,Illinois,Franklin County,2,0,5,1,1,3,3,3,2,2,2
050,17,055,Illinois,Franklin County,2,0,6,117,118,112,118,115,116,118,119
050,17,055,Illinois,Franklin County,2,1,1,19997,20000,20007,19874,19916,19993,20106,20198
050,17,055,Illinois,Franklin County,2,1,2,20,20,26,27,30,29,35,42
050,17,055,Illinois,Franklin County,2,1,3,36,36,13,24,23,26,25,24
050,17,055,Illinois,Franklin County,2,1,4,40,40,36,36,39,40,43,43
050,17,055,Illinois,Franklin County,2,1,5,0,0,0,0,0,0,0,0
050,17,055,Illinois,Franklin County,2,1,6,115,116,110,115,112,114,116,118
050,17,055,Illinois,Franklin County,2,2,1,113,113,124,123,130,130,149,181
050,17,055,Illinois,Franklin County,2,2,2,0,0,0,0,0,0,0,0
050,17,055,Illinois,Franklin County,2,2,3,6,6,3,5,5,6,6,5
050,17,055,Illinois,Franklin County,2,2,4,1,1,0,0,0,1,0,1
050,17,055,Illinois,Franklin County,2,2,5,1,1,3,3,3,2,2,2
050,17,055,Illinois,Franklin County,2,2,6,2,2,2,3,3,2,2,1
050,17,057,Illinois,Fulton County,0,0,1,36517,36517,36518,36173,35818,35917,35870,35894
050,17,057,Illinois,Fulton County,0,0,2,1379,1379,1412,1441,1436,1433,1464,1450
050,17,057,Illinois,Fulton County,0,0,3,81,81,100,101,100,100,106,103
050,17,057,Illinois,Fulton County,0,0,4,97,97,100,99,95,92,99,109
050,17,057,Illinois,Fulton County,0,0,5,6,6,4,4,5,6,7,11
050,17,057,Illinois,Fulton County,0,0,6,170,170,103,113,131,139,141,141
050,17,057,Illinois,Fulton County,0,1,1,36089,36089,36086,35731,35369,35460,35402,35419
050,17,057,Illinois,Fulton County,0,1,2,1369,1369,1402,1431,1426,1423,1454,1440
050,17,057,Illinois,Fulton County,0,1,3,48,48,70,70,71,70,73,71
050,17,057,Illinois,Fulton County,0,1,4,94,94,98,97,92,91,95,102
050,17,057,Illinois,Fulton County,0,1,5,4,4,0,0,0,0,0,0
050,17,057,Illinois,Fulton County,0,1,6,168,168,96,105,124,133,133,133
050,17,057,Illinois,Fulton County,0,2,1,428,428,432,442,449,457,468,475
050,17,057,Illinois,Fulton County,0,2,2,10,10,10,10,10,10,10,10
050,17,057,Illinois,Fulton County,0,2,3,33,33,30,31,29,30,33,32
050,17,057,Illinois,Fulton County,0,2,4,3,3,2,2,3,1,4,7
050,17,057,Illinois,Fulton County,0,2,5,2,2,4,4,5,6,7,11
050,17,057,Illinois,Fulton County,0,2,6,2,2,7,8,7,6,8,8
050,17,057,Illinois,Fulton County,1,0,1,18131,18131,18132,17970,17834,17881,17886,17914
050,17,057,Illinois,Fulton County,1,0,2,1320,1320,1336,1351,1350,1348,1367,1355
050,17,057,Illinois,Fulton County,1,0,3,44,44,47,47,47,48,49,49
050,17,057,Illinois,Fulton County,1,0,4,45,45,48,47,46,43,46,51
050,17,057,Illinois,Fulton County,1,0,5,4,4,2,2,3,4,5,9
050,17,057,Illinois,Fulton County,1,0,6,77,77,51,55,63,68,70,67
050,17,057,Illinois,Fulton County,1,1,1,17811,17811,17809,17640,17498,17540,17535,17561
050,17,057,Illinois,Fulton County,1,1,2,1310,1310,1326,1341,1340,1338,1357,1345
050,17,057,Illinois,Fulton County,1,1,3,30,30,35,35,35,36,36,36
050,17,057,Illinois,Fulton County,1,1,4,42,42,46,45,44,42,42,45
050,17,057,Illinois,Fulton County,1,1,5,4,4,0,0,0,0,0,0
050,17,057,Illinois,Fulton County,1,1,6,76,76,49,53,61,67,67,63
050,17,057,Illinois,Fulton County,1,2,1,320,320,323,330,336,341,351,353
050,17,057,Illinois,Fulton County,1,2,2,10,10,10,10,10,10,10,10
050,17,057,Illinois,Fulton County,1,2,3,14,14,12,12,12,12,13,13
050,17,057,Illinois,Fulton County,1,2,4,3,3,2,2,2,1,4,6
050,17,057,Illinois,Fulton County,1,2,5,0,0,2,2,3,4,5,9
050,17,057,Illinois,Fulton County,1,2,6,1,1,2,2,2,1,3,4
050,17,057,Illinois,Fulton County,2,0,1,18386,18386,18386,18203,17984,18036,17984,17980
050,17,057,Illinois,Fulton County,2,0,2,59,59,76,90,86,85,97,95
050,17,057,Illinois,Fulton County,2,0,3,37,37,53,54,53,52,57,54
050,17,057,Illinois,Fulton County,2,0,4,52,52,52,52,49,49,53,58
050,17,057,Illinois,Fulton County,2,0,5,2,2,2,2,2,2,2,2
050,17,057,Illinois,Fulton County,2,0,6,93,93,52,58,68,71,71,74
050,17,057,Illinois,Fulton County,2,1,1,18278,18278,18277,18091,17871,17920,17867,17858
050,17,057,Illinois,Fulton County,2,1,2,59,59,76,90,86,85,97,95
050,17,057,Illinois,Fulton County,2,1,3,18,18,35,35,36,34,37,35
050,17,057,Illinois,Fulton County,2,1,4,52,52,52,52,48,49,53,57
050,17,057,Illinois,Fulton County,2,1,5,0,0,0,0,0,0,0,0
050,17,057,Illinois,Fulton County,2,1,6,92,92,47,52,63,66,66,70
050,17,057,Illinois,Fulton County,2,2,1,108,108,109,112,113,116,117,122
050,17,057,Illinois,Fulton County,2,2,2,0,0,0,0,0,0,0,0
050,17,057,Illinois,Fulton County,2,2,3,19,19,18,19,17,18,20,19
050,17,057,Illinois,Fulton County,2,2,4,0,0,0,0,1,0,0,1
050,17,057,Illinois,Fulton County,2,2,5,2,2,2,2,2,2,2,2
050,17,057,Illinois,Fulton County,2,2,6,1,1,5,6,5,5,5,4
050,17,059,Illinois,Gallatin County,0,0,1,6348,6348,6367,6288,6153,6158,6128,6101
050,17,059,Illinois,Gallatin County,0,0,2,17,17,17,16,17,16,17,17
050,17,059,Illinois,Gallatin County,0,0,3,46,46,42,27,28,28,28,26
050,17,059,Illinois,Gallatin County,0,0,4,4,4,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,0,0,5,2,2,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,0,0,6,28,28,9,10,10,11,9,8
050,17,059,Illinois,Gallatin County,0,1,1,6309,6309,6328,6249,6111,6113,6080,6053
050,17,059,Illinois,Gallatin County,0,1,2,16,16,16,15,16,15,16,16
050,17,059,Illinois,Gallatin County,0,1,3,30,30,26,27,28,28,28,26
050,17,059,Illinois,Gallatin County,0,1,4,4,4,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,0,1,5,2,2,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,0,1,6,28,28,8,9,10,10,8,7
050,17,059,Illinois,Gallatin County,0,2,1,39,39,39,39,42,45,48,48
050,17,059,Illinois,Gallatin County,0,2,2,1,1,1,1,1,1,1,1
050,17,059,Illinois,Gallatin County,0,2,3,16,16,16,0,0,0,0,0
050,17,059,Illinois,Gallatin County,0,2,4,0,0,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,0,2,5,0,0,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,0,2,6,0,0,1,1,0,1,1,1
050,17,059,Illinois,Gallatin County,1,0,1,3073,3073,3082,3045,2970,2970,2951,2919
050,17,059,Illinois,Gallatin County,1,0,2,8,8,8,9,10,9,10,10
050,17,059,Illinois,Gallatin County,1,0,3,28,28,27,12,12,13,13,12
050,17,059,Illinois,Gallatin County,1,0,4,1,1,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,1,0,5,1,1,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,1,0,6,14,14,4,4,5,4,4,4
050,17,059,Illinois,Gallatin County,1,1,1,3051,3051,3060,3023,2947,2946,2926,2894
050,17,059,Illinois,Gallatin County,1,1,2,8,8,8,9,10,9,10,10
050,17,059,Illinois,Gallatin County,1,1,3,13,13,12,12,12,13,13,12
050,17,059,Illinois,Gallatin County,1,1,4,1,1,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,1,1,5,1,1,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,1,1,6,14,14,4,4,5,4,4,4
050,17,059,Illinois,Gallatin County,1,2,1,22,22,22,22,23,24,25,25
050,17,059,Illinois,Gallatin County,1,2,2,0,0,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,1,2,3,15,15,15,0,0,0,0,0
050,17,059,Illinois,Gallatin County,1,2,4,0,0,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,1,2,5,0,0,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,1,2,6,0,0,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,2,0,1,3275,3275,3285,3243,3183,3188,3177,3182
050,17,059,Illinois,Gallatin County,2,0,2,9,9,9,7,7,7,7,7
050,17,059,Illinois,Gallatin County,2,0,3,18,18,15,15,16,15,15,14
050,17,059,Illinois,Gallatin County,2,0,4,3,3,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,2,0,5,1,1,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,2,0,6,14,14,5,6,5,7,5,4
050,17,059,Illinois,Gallatin County,2,1,1,3258,3258,3268,3226,3164,3167,3154,3159
050,17,059,Illinois,Gallatin County,2,1,2,8,8,8,6,6,6,6,6
050,17,059,Illinois,Gallatin County,2,1,3,17,17,14,15,16,15,15,14
050,17,059,Illinois,Gallatin County,2,1,4,3,3,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,2,1,5,1,1,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,2,1,6,14,14,4,5,5,6,4,3
050,17,059,Illinois,Gallatin County,2,2,1,17,17,17,17,19,21,23,23
050,17,059,Illinois,Gallatin County,2,2,2,1,1,1,1,1,1,1,1
050,17,059,Illinois,Gallatin County,2,2,3,1,1,1,0,0,0,0,0
050,17,059,Illinois,Gallatin County,2,2,4,0,0,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,2,2,5,0,0,0,0,0,0,0,0
050,17,059,Illinois,Gallatin County,2,2,6,0,0,1,1,0,1,1,1
050,17,061,Illinois,Greene County,0,0,1,14513,14513,14552,14424,14465,14443,14347,14338
050,17,061,Illinois,Greene County,0,0,2,112,112,116,116,136,129,129,136
050,17,061,Illinois,Greene County,0,0,3,35,35,21,22,24,24,24,26
050,17,061,Illinois,Greene County,0,0,4,16,16,8,14,11,14,15,17
050,17,061,Illinois,Greene County,0,0,5,3,3,13,15,15,17,17,19
050,17,061,Illinois,Greene County,0,0,6,82,82,42,41,42,42,41,45
050,17,061,Illinois,Greene County,0,1,1,14449,14449,14484,14356,14396,14371,14274,14265
050,17,061,Illinois,Greene County,0,1,2,109,109,111,111,131,124,124,131
050,17,061,Illinois,Greene County,0,1,3,34,34,19,20,23,22,22,24
050,17,061,Illinois,Greene County,0,1,4,13,13,7,12,10,13,14,16
050,17,061,Illinois,Greene County,0,1,5,3,3,0,0,0,0,0,0
050,17,061,Illinois,Greene County,0,1,6,76,76,40,41,41,40,39,43
050,17,061,Illinois,Greene County,0,2,1,64,64,68,68,69,72,73,73
050,17,061,Illinois,Greene County,0,2,2,3,3,5,5,5,5,5,5
050,17,061,Illinois,Greene County,0,2,3,1,1,2,2,1,2,2,2
050,17,061,Illinois,Greene County,0,2,4,3,3,1,2,1,1,1,1
050,17,061,Illinois,Greene County,0,2,5,0,0,13,15,15,17,17,19
050,17,061,Illinois,Greene County,0,2,6,6,6,2,0,1,2,2,2
050,17,061,Illinois,Greene County,1,0,1,7081,7081,7099,7027,7038,7013,6961,6952
050,17,061,Illinois,Greene County,1,0,2,108,108,108,108,123,121,121,123
050,17,061,Illinois,Greene County,1,0,3,13,13,9,9,12,10,11,13
050,17,061,Illinois,Greene County,1,0,4,7,7,2,5,3,5,5,6
050,17,061,Illinois,Greene County,1,0,5,1,1,12,13,13,15,15,17
050,17,061,Illinois,Greene County,1,0,6,44,44,23,21,22,23,23,25
050,17,061,Illinois,Greene County,1,1,1,7048,7048,7064,6992,7003,6978,6926,6917
050,17,061,Illinois,Greene County,1,1,2,105,105,104,104,119,117,117,119
050,17,061,Illinois,Greene County,1,1,3,12,12,7,7,11,8,9,11
