_LRT_EF_COVERAGE_SRC_EZ.PGM_SYS_ACRNM,V_LRT_EF_COVERAGE_SRC_EZ.PGM_SYS_ID,V_LRT_EF_COVERAGE_SRC_EZ.REGISTRY_ID,V_LRT_EF_COVERAGE_SRC_EZ.COUNTY_NAME,V_LRT_EF_COVERAGE_SRC_EZ.STATE_CODE
TRIS,53066LBLLN510SO,110009514285,WAUKESHA,WI
TRIS,54914DRLMN2621W,110000855487,OUTAGAMIE,WI
TRIS,53223MDWST6753N,110000419057,MILWAUKEE,WI
TRIS,53589NLSND1801U,110008232439,DANE,WI
TRIS,53224MYRNC8440N,110001926676,MILWAUKEE,WI
TRIS,54401HYDRT7400H,110000574762,MARATHON,WI
TRIS,54130BSSTT1215H,110000423122,OUTAGAMIE,WI
TRIS,54130HRTFT801TH,110000420946,OUTAGAMIE,WI
TRIS,53023LKLNDRTE1,110000416201,SHEBOYGAN,WI
RCRAINFO,WID982072324,110000416988,WAUKESHA,WI
WI-ESR,407771,110002335553,OZAUKEE,WI
TRIS,53224CCCLB11800,110000419084,MILWAUKEE,WI
WI-ESR,461681,110024422579,BROWN,WI
TRIS,54616SSCTD220EA,110000494395,TREMPEALEAU,WI
ICIS,7730232,110022523367,SHEBOYGAN,WI
WI-ESR,107938,110002120543,SHEBOYGAN,WI
TRIS,53206MCPCN2320N,110000418370,MILWAUKEE,WI
TRIS,53207BDGRD201WO,110001924320,MILWAUKEE,WI
TRIS,53151TKRCR16700,110000892712,WAUKESHA,WI
TRIS,53227BNLND1907S,110009514141,MILWAUKEE,WI
TRIS,53598MRRSM4401H,110006143547,DANE,WI
TRIS,54124WRVLP160WP,110000420937,OCONTO,WI
WI-ESR,124962,110002472823,TREMPEALEAU,WI
TRIS,54630NRTHR1200W,110000422588,TREMPEALEAU,WI
WI-ESR,8488,110000416078,OZAUKEE,WI
TRIS,53012MCSTNN39W5,110000416078,OZAUKEE,WI
TRIS,53083NMSCH3115N,110002120516,SHEBOYGAN,WI
TRIS,53019WSTRNN4520,110000593910,FOND DU LAC,WI
WI-ESR,494268,110000593910,FOND DU LAC,WI
WI-ESR,8346,110013962514,MILWAUKEE,WI
TRIS,53223SPRST7900W,110000534645,MILWAUKEE,WI
TRIS,53224SNPNT7939N,110000419155,MILWAUKEE,WI
NCDB,D05#EPCRA-015-90,110000419208,WINNEBAGO,WI
WI-ESR,8761,110002033861,BROWN,WI
TRIS,53233VLLYP1035W,110000419299,MILWAUKEE,WI
TRIS,54115VLLYC845PR,110002037947,BROWN,WI
RCRAINFO,WID050457159,110000420919,OCONTO,WI
WI-ESR,9288,110000422631,LA CROSSE,WI
TRIS,53014FRMSTW3286,110000742572,CALUMET,WI
TRIS,53212RTSTC428WV,110000742652,MILWAUKEE,WI
WI-ESR,412586,110001164677,WALWORTH,WI
TRIS,53227MPRXN3260S,110000419253,MILWAUKEE,WI
TRIS,54130THRML820HY,110001924419,OUTAGAMIE,WI
TRIS,54140JCKSP401WN,110000421035,OUTAGAMIE,WI
TRIS,53024LSNLC2100W,110000767830,OZAUKEE,WI
TRIS,53209DLTRS6263N,110000418566,MILWAUKEE,WI
TRIS,54401NNK  7200S,110012339433,MARATHON,WI
WI-ESR,8594,110009517157,WASHINGTON,WI
TRIS,54957PRNTRPOBOX,110000768250,WINNEBAGO,WI
TRIS,53713FRMST3101F,110000420269,DANE,WI
TRIS,53404HBNMN2100N,110002121203,RACINE,WI
TRIS,53404RNFRN1501A,110001924767,RACINE,WI
TRIS,53406NSNKR47002,110000419468,RACINE,WI
TRIS,53404RCNST1442N,110000419404,RACINE,WI
TRIS,54153CRMTC6150V,110000421124,OCONTO,WI
WI-ESR,523358,110002121846,MONROE,WI
WI-ESR,491553,110002121409,DANE,WI
TRIS,53714PPSCL200EA,110002121409,DANE,WI
RCRAINFO,WID988601167,110022328685,DANE,WI
TRIS,54656FRCFMBLDG2,110002034771,MONROE,WI
TRIS,53545CRPNT2419F,110002121276,ROCK,WI
TRIS,54220DYCST1717D,110000421277,MANITOWOC,WI
TRIS,54220WSCNS838S1,110005515709,MANITOWOC,WI
TRIS,54221LPCRP2702D,110000746051,MANITOWOC,WI
RCRAINFO,WIR000119669,110015782054,MARATHON,WI
TRIS,54812JRMFD34N7T,110000567869,BARRON,WI
RCRAINFO,WID988634291,110002036966,MANITOWOC,WI
WI-ESR,493452,110001162839,PORTAGE,WI
TRIS,54868WRGHT107WC,110000422944,BARRON,WI
TRIS,54494HLRNW2310I,110013285337,WOOD,WI
TRIS,53037KRRYBN168W,110001927586,WASHINGTON,WI
TRIS,53038HLFRB110LI,110000416318,JEFFERSON,WI
TRIS,53204LCFND1930S,110002120909,MILWAUKEE,WI
TRIS,53212DVNCD3760N,110002203696,MILWAUKEE,WI
TRIS,53052GLNRYN9361,110000878701,WAUKESHA,WI
TRIS,53052LTNKMW140N,110002120384,WAUKESHA,WI
WI-ESR,153445,110002120384,WAUKESHA,WI
TRIS,53925MYSTL100CO,110002034021,COLUMBIA,WI
TRIS,53932FLLRV670SO,110000420508,COLUMBIA,WI
TRIS,54220MNTWC2110S,110000421320,MANITOWOC,WI
RCRAINFO,WIR000006064,110001929263,ST. CROIX,WI
TRIS,54221RDRRW1226S,110000421419,MANITOWOC,WI
TRIS,53968RYVCC503VI,110000420651,JUNEAU,WI
TRIS,54302NTHRN1731C,110000882876,BROWN,WI
TRIS,54901PNDRS2800N,110001927764,WINNEBAGO,WI
TRIS,53545CCDYN101RO,110000856002,ROCK,WI
TRIS,53204MTLTR1575W,110002120927,MILWAUKEE,WI
TRIS,53001CCHM 5280C,110012339460,SHEBOYGAN,WI
TRIS,53212CMPST3637N,110005546873,MILWAUKEE,WI
TRIS,53089TMBSTW227N,110009519636,WAUKESHA,WI
TRIS,53066BRNNP1780E,110005411385,WAUKESHA,WI
TRIS,53141KSNC 45001,110001130703,KENOSHA,WI
TRIS,53934GRNDC1007W,110009519654,ADAMS,WI
RCRAINFO,WIR000114322,110005533538,MANITOWOC,WI
WI-ESR,162957,110005528688,GREEN,WI
TRIS,53956HCCNC110HO,110000420599,DODGE,WI
TRIS,53963NTNLR21EAS,110000420633,DODGE,WI
TRIS,53963WPNCR200SM,110002036895,DODGE,WI
TRIS,54301PCKRL1330L,110000552535,BROWN,WI
TRIS,54301RMNC 139SW,110002121597,BROWN,WI
TRIS,54302LBLPR1836S,110001927611,BROWN,WI
TRIS,53203HWRDJ161WW,110002120856,MILWAUKEE,WI
TRIS,53144MRTNP96255,110000417460,KENOSHA,WI
TRIS,53144MRTNP9855T,110016709374,KENOSHA,WI
TRIS,53080JHNSN270NM,110000416755,OZAUKEE,WI
TRIS,53006CSTML1101W,110000876721,WAUKESHA,WI
WI-ESR,112766,110001926765,OZAUKEE,WI
NCDB,I05#19981209FEP11 1,110000416087,OZAUKEE,WI
WI-ESR,112728,110000416087,OZAUKEE,WI
TRIS,53404YNGRD2825F,110002461602,RACINE,WI
TRIS,53022CSTMPN115W,110000771727,WASHINGTON,WI
WI-ESR,107521,110000416602,WAUKESHA,WI
AIRS/AFS,5513300138,110000416602,WAUKESHA,WI
TRIS,54220VNYLP2917D,110007332074,MANITOWOC,WI
TRIS,54546CLMBF606WI,110002033807,ASHLAND,WI
TRIS,54903RCKWL1005H,110000423097,WINNEBAGO,WI
TRIS,54911NRTHL1815N,110002121980,OUTAGAMIE,WI
WI-ESR,143842,110007769888,PRICE,WI
TRIS,54552STCRXHWY13,110000768134,PRICE,WI
TRIS,53201JXMTL1169N,110002120838,MILWAUKEE,WI
RCRAINFO,WID006076475,110005418360,SHEBOYGAN,WI
TRIS,53073MLLNM1404P,110008058662,SHEBOYGAN,WI
TRIS,53154BRDNN530WM,110000850758,MILWAUKEE,WI
TRIS,53511BLTCRONEST,110000419495,ROCK,WI
TRIS,53156PCRSN600IN,110000417790,JEFFERSON,WI
TRIS,53212MLWKP1434N,110000418682,MILWAUKEE,WI
TRIS,53022GRMNTN96W1,110005266620,WASHINGTON,WI
TRIS,53013WLLMN338SM,110009515033,SHEBOYGAN,WI
TRIS,54303BDGRS420SB,110000421507,BROWN,WI
WI-ESR,51738592,110015583206,WALWORTH,WI
TRIS,53190NVRSL640NP,110015583206,WALWORTH,WI
RCRAINFO,WIR000115550,110015583206,WALWORTH,WI
TRIS,53142GLBLN70193,110002120678,KENOSHA,WI
TRIS,53142LBNYC82001,110000497329,KENOSHA,WI
TRIS,53147RLSPR197GE,110005528704,WALWORTH,WI
RCRAINFO,WID988570404,110000850785,DODGE,WI
TRIS,53080CHRTR1658C,110009515417,OZAUKEE,WI
TRIS,53154KPPRS400WE,110002446096,MILWAUKEE,WI
TRIS,53210CMPCR3220W,110000418655,MILWAUKEE,WI
TRIS,53214KRNYT11000,110001923795,MILWAUKEE,WI
TRIS,53403DWDVS3200P,110000419333,RACINE,WI
TRIS,53403TWNDS1328R,110000419379,RACINE,WI
TRIS,53805MLKSPHWY13,110007869850,GRANT,WI
RCRAINFO,WIR000041418,110007869413,RACINE,WI
TRIS,53212SFWYN3372N,110000418691,MILWAUKEE,WI
RCRAINFO,WID006082788,110000593983,WALWORTH,WI
GNIS,1576734,110026740178,WAUSHARA,WI
GNIS,1576758,110026747073,RUSK,WI
GNIS,1576775,110026806268,LAFAYETTE,WI
GNIS,1576802,110026829412,LAFAYETTE,WI
WI-ESR,151558,110008229577,KEWAUNEE,WI
WI-ESR,145182,110008246380,RACINE,WI
NEI,NEIWI19919,110014006707,POLK,WI
TRIS,53051RNDLLN82W1,110001925533,WAUKESHA,WI
WI-ESR,20908572,110017418846,OUTAGAMIE,WI
NEI,NEI43219,110017418846,OUTAGAMIE,WI
WI-ESR,118030,110000416559,WAUKESHA,WI
RCRAINFO,WID078685658,110000420731,PIERCE,WI
GNIS,1563133,110027151052,MILWAUKEE,WI
GNIS,1563167,110026933521,TAYLOR,WI
GNIS,1566863,110027037007,DANE,WI
GNIS,1568235,110026566829,MONROE,WI
GNIS,1573498,110026243198,JEFFERSON,WI
GNIS,1562487,110027147521,RACINE,WI
GNIS,1562523,110027147585,FOND DU LAC,WI
GNIS,1846237,110026759167,MONROE,WI
GNIS,1846247,110026094081,MONROE,WI
GNIS,1566422,110026401793,MONROE,WI
GNIS,1846308,110026372306,MONROE,WI
GNIS,1572555,110026118939,VERNON,WI
GNIS,1576662,110026806008,GRANT,WI
GNIS,1563871,110027063941,COLUMBIA,WI
GNIS,1564495,110026009067,DODGE,WI
GNIS,1576221,110026972328,MILWAUKEE,WI
GNIS,1576254,110027016501,RACINE,WI
GNIS,1564676,110026792594,GREEN,WI
GNIS,1850851,110025584302,DODGE,WI
GNIS,1850862,110025535482,DODGE,WI
GNIS,1850895,110026828814,DODGE,WI
GNIS,1850940,110027036730,RACINE,WI
GNIS,1850942,110026923275,RACINE,WI
GNIS,1565535,110026588565,PIERCE,WI
GNIS,1565678,110026929279,DANE,WI
GNIS,1565695,110026929395,WINNEBAGO,WI
GNIS,1564588,110026014328,WASHINGTON,WI
GNIS,1564590,110026920125,FOND DU LAC,WI
GNIS,1571012,110026842816,LAFAYETTE,WI
GNIS,1571059,110026729878,WAUPACA,WI
GNIS,1571061,110027097120,MILWAUKEE,WI
GNIS,1575648,110027120121,WINNEBAGO,WI
GNIS,1566556,110026040086,IOWA,WI
GNIS,1566577,110026694922,TAYLOR,WI
GNIS,1566595,110026409223,MILWAUKEE,WI
GNIS,1574708,110026863026,DANE,WI
GNIS,1876535,110027123119,MILWAUKEE,WI
GNIS,1565436,110026922622,BURNETT,WI
GNIS,1565443,110025939769,MONROE,WI
GNIS,1575725,110026495344,ROCK,WI
GNIS,1575761,110026582669,MILWAUKEE,WI
GNIS,1575762,110027055460,MILWAUKEE,WI
GNIS,1566469,110026402051,IOWA,WI
GNIS,1566476,110026408527,VERNON,WI
GNIS,1566489,110026601933,CLARK,WI
GNIS,1842797,110026953553,CHIPPEWA,WI
GNIS,1876481,110026019902,MILWAUKEE,WI
GNIS,1876491,110026792460,MILWAUKEE,WI
GNIS,1876519,110026793879,MILWAUKEE,WI
GNIS,1876525,110026360685,MILWAUKEE,WI
GNIS,1575856,110027055503,MILWAUKEE,WI
GNIS,1575911,110026372707,IOWA,WI
GNIS,1570111,110026864267,MILWAUKEE,WI
GNIS,1570173,110026880267,DOUGLAS,WI
GNIS,1562705,110025792765,MONROE,WI
GNIS,1572279,110026711805,MILWAUKEE,WI
GNIS,1572301,110026578184,FOND DU LAC,WI
GNIS,1564012,110026751334,LAFAYETTE,WI
GNIS,1562890,110026719004,MANITOWOC,WI
GNIS,1572156,110026803047,WALWORTH,WI
GNIS,1572162,110027122030,CALUMET,WI
GNIS,1572179,110025898081,MONROE,WI
GNIS,1576553,110025931446,LAFAYETTE,WI
GNIS,1569245,110026771820,RACINE,WI
GNIS,1569248,110026771893,MILWAUKEE,WI
GNIS,1569249,110026771973,MILWAUKEE,WI
GNIS,1576560,110026864604,ONEIDA,WI
GNIS,1562122,110025792239,EAU CLAIRE,WI
GNIS,1567770,110026757917,OZAUKEE,WI
GNIS,1567784,110026758033,DANE,WI
GNIS,1561597,110026583702,BARRON,WI
GNIS,1561612,110026787644,MILWAUKEE,WI
GNIS,1574767,110026581544,JACKSON,WI
GNIS,1574814,110026904465,MONROE,WI
GNIS,1562266,110025792408,MILWAUKEE,WI
GNIS,1562464,110026782989,JEFFERSON,WI
GNIS,1567693,110026719282,MANITOWOC,WI
GNIS,1560692,110026345033,WASHINGTON,WI
GNIS,1573123,110026819511,ROCK,WI
GNIS,1573140,110026079419,MANITOWOC,WI
GNIS,1562065,110026953438,DODGE,WI
GNIS,1567165,110026321059,MILWAUKEE,WI
GNIS,1567421,110026142608,ROCK,WI
GNIS,1567788,110026758060,DOUGLAS,WI
GNIS,1567805,110026051616,DANE,WI
GNIS,1567811,110026758532,DANE,WI
GNIS,1560836,110026712724,TREMPEALEAU,WI
GNIS,1560846,110026561165,WASHINGTON,WI
GNIS,1567816,110026758569,RACINE,WI
GNIS,1567885,110027135142,WAUKESHA,WI
GNIS,1572985,110026431564,LA CROSSE,WI
GNIS,1561886,110026574302,EAU CLAIRE,WI
GNIS,1561921,110026840765,LA CROSSE,WI
GNIS,1561980,110027059000,BURNETT,WI
GNIS,1578110,110026925166,MILWAUKEE,WI
GNIS,1578145,110026854562,BROWN,WI
GNIS,1578146,110026567105,BROWN,WI
GNIS,1578157,110026729654,BROWN,WI
GNIS,1578174,110008237158,BAYFIELD,WI
GNIS,1572835,110026803779,MARATHON,WI
GNIS,1572839,110026803797,DANE,WI
GNIS,1572862,110025909159,DANE,WI
GNIS,1572905,110026793968,JEFFERSON,WI
GNIS,1560670,110025850531,DANE,WI
GNIS,1560734,110025590493,DANE,WI
GNIS,1560752,110026905259,MILWAUKEE,WI
GNIS,1567456,110026469328,VERNON,WI
GNIS,1572921,110026794173,OZAUKEE,WI
GNIS,1572967,110026071337,MILWAUKEE,WI
GNIS,1572982,110026431948,MILWAUKEE,WI
GNIS,1577029,110025594505,JEFFERSON,WI
GNIS,1577044,110026806767,KENOSHA,WI
GNIS,1577054,110027123315,ROCK,WI
GNIS,1561195,110027146880,ROCK,WI
GNIS,1565140,110026756268,SHAWANO,WI
GNIS,1565167,110026756561,OUTAGAMIE,WI
GNIS,1571657,110026997588,MONROE,WI
GNIS,1565198,110026756721,FOND DU LAC,WI
GNIS,1565259,110027147111,PORTAGE,WI
GNIS,1565263,110025591474,MILWAUKEE,WI
GNIS,1565269,110026757007,FOND DU LAC,WI
GNIS,1577098,110026921918,MONROE,WI
GNIS,1561073,110026670895,RACINE,WI
GNIS,1561074,110027146817,GRANT,WI
GNIS,1561111,110026671153,JUNEAU,WI
GNIS,1561158,110026671509,IOWA,WI
GNIS,1561168,110026997310,WAUKESHA,WI
GNIS,1561211,110025851004,EAU CLAIRE,WI
GNIS,1577482,110026656544,BROWN,WI
GNIS,1571669,110026104793,RACINE,WI
GNIS,1565276,110026496192,BARRON,WI
GNIS,1576261,110026949872,MILWAUKEE,WI
GNIS,1577175,110026202945,LAFAYETTE,WI
GNIS,1577180,110025491064,BROWN,WI
GNIS,1577181,110026202892,MARATHON,WI
GNIS,1566891,110027133796,WOOD,WI
GNIS,1567077,110026655206,BROWN,WI
GNIS,1567097,110027133974,IOWA,WI
GNIS,1571670,110026793913,MILWAUKEE,WI
GNIS,1571807,110026658007,MARINETTE,WI
GNIS,1567135,110026536354,WOOD,WI
GNIS,1566889,110026526070,MANITOWOC,WI
GNIS,1576871,110026714116,FOND DU LAC,WI
GNIS,1572581,110026766006,LA CROSSE,WI
GNIS,1572818,110026792790,MILWAUKEE,WI
GNIS,1572820,110026360346,FOND DU LAC,WI
GNIS,1576827,110026829500,KENOSHA,WI
GNIS,1576977,110026722447,KENOSHA,WI
GNIS,1838345,110026536112,LINCOLN,WI
GNIS,1572795,110026792157,MILWAUKEE,WI
GNIS,1566677,110026645496,WINNEBAGO,WI
GNIS,1566685,110026645664,MONROE,WI
GNIS,1566700,110026695119,RACINE,WI
GNIS,1566771,110026040585,ROCK,WI
GNIS,1566806,110027053122,WAUKESHA,WI
GNIS,1569007,110026317457,DANE,WI
GNIS,1569025,110026317536,ASHLAND,WI
GNIS,1833470,110026009174,SHEBOYGAN,WI
GNIS,1833471,110026874470,SHEBOYGAN,WI
GNIS,1833495,110027052999,PRICE,WI
GNIS,1851322,110026001537,WALWORTH,WI
GNIS,1876199,110026742586,MILWAUKEE,WI
GNIS,1876204,110025857918,MILWAUKEE,WI
GNIS,1876227,110026865015,MILWAUKEE,WI
GNIS,1876304,110027142081,MILWAUKEE,WI
GNIS,1569902,110026707384,LAFAYETTE,WI
GNIS,1831606,110026674775,PIERCE,WI
GNIS,1566168,110026594353,MILWAUKEE,WI
GNIS,1566238,110026607802,ONEIDA,WI
GNIS,1837414,110026370852,CALUMET,WI
GNIS,1843229,110027150972,LA CROSSE,WI
GNIS,1843315,110026731133,LA CROSSE,WI
GNIS,1846175,110026202810,MANITOWOC,WI
GNIS,1842703,110027055291,DANE,WI
GNIS,1842708,110026912571,DANE,WI
GNIS,1842746,110026863286,DANE,WI
GNIS,1569067,110026826674,DANE,WI
GNIS,1569069,110026720662,MILWAUKEE,WI
GNIS,1569162,110026771483,MANITOWOC,WI
GNIS,1564731,110026920697,FOND DU LAC,WI
GNIS,1569655,110026698429,DANE,WI
GNIS,1850243,110027151016,WAUKESHA,WI
GNIS,1842800,110026860092,CHIPPEWA,WI
GNIS,1845727,110026670742,FOND DU LAC,WI
GNIS,1570097,110027055371,DANE,WI
GNIS,1571606,110026349958,MANITOWOC,WI
GNIS,1568076,110026954632,WOOD,WI
GNIS,1568093,110026532429,MILWAUKEE,WI
GNIS,1568094,110026052198,DANE,WI
GNIS,1568095,110027135419,MILWAUKEE,WI
GNIS,1845612,110026830384,MARINETTE,WI
GNIS,1845708,110026863437,WAUSHARA,WI
GNIS,1562910,110026719120,ONEIDA,WI
GNIS,1567894,110026719629,WAUKESHA,WI
GNIS,1573200,110026804493,MILWAUKEE,WI
GNIS,1573219,110026656688,DOUGLAS,WI
GNIS,1573242,110026656937,JEFFERSON,WI
GNIS,1573243,110026819968,DODGE,WI
GNIS,1568100,110026917086,DODGE,WI
GNIS,1573259,110026657231,DANE,WI
GNIS,1573213,110026656606,FOND DU LAC,WI
GNIS,1845603,110026707482,MARINETTE,WI
GNIS,1843026,110026557161,COLUMBIA,WI
GNIS,1566597,110026409269,LA CROSSE,WI
GNIS,1571982,110026675435,EAU CLAIRE,WI
GNIS,1573340,110025583937,RICHLAND,WI
GNIS,1573345,110026657473,BROWN,WI
GNIS,1573349,110026657552,EAU CLAIRE,WI
GNIS,1846499,110026798883,DOUGLAS,WI
GNIS,1567844,110026758765,DANE,WI
GNIS,1877138,110027068688,MILWAUKEE,WI
GNIS,1843012,110026675845,COLUMBIA,WI
GNIS,1569256,110027112568,EAU CLAIRE,WI
GNIS,1562900,110026906230,SHEBOYGAN,WI
GNIS,1846047,110026091707,MANITOWOC,WI
GNIS,1845590,110026093554,MARINETTE,WI
GNIS,1842483,110026537308,DANE,WI
GNIS,1567996,110026532303,LAFAYETTE,WI
GNIS,1565297,110026015531,CRAWFORD,WI
GNIS,1565339,110016937252,WASHINGTON,WI
GNIS,1845559,110026973283,MARINETTE,WI
GNIS,1845582,110026294409,MARINETTE,WI
GNIS,1838441,110025909042,ASHLAND,WI
GNIS,1573804,110026945812,DODGE,WI
GNIS,1573808,110026228286,WAUKESHA,WI
GNIS,1574034,110026558295,OZAUKEE,WI
GNIS,1570620,110026942147,WAUKESHA,WI
GNIS,1570695,110025801648,WAUKESHA,WI
GNIS,1570705,110026116557,JEFFERSON,WI
GNIS,1570708,110026095240,IOWA,WI
GNIS,1575357,110025670049,MILWAUKEE,WI
GNIS,1575643,110026744272,WASHINGTON,WI
GNIS,1575645,110026744236,SHEBOYGAN,WI
GNIS,1563284,110027062210,WOOD,WI
GNIS,1563318,110026742050,MONROE,WI
GNIS,1563381,110026742522,DOUGLAS,WI
GNIS,1833614,110026904615,OZAUKEE,WI
GNIS,1568886,110026855133,MILWAUKEE,WI
GNIS,1833711,110026901468,VILAS,WI
GNIS,1564386,110026792077,WALWORTH,WI
GNIS,1840522,110026117583,GRANT,WI
GNIS,1833714,110026710502,VILAS,WI
GNIS,1876984,110026731892,MILWAUKEE,WI
GNIS,1574935,110026559105,DANE,WI
GNIS,1837434,110026601773,CALUMET,WI
GNIS,1575444,110027055380,BUFFALO,WI
GNIS,1575479,110026699464,ROCK,WI
GNIS,1563461,110026748893,MILWAUKEE,WI
GNIS,1568829,110026854269,MILWAUKEE,WI
GNIS,1569257,110026146846,POLK,WI
GNIS,1569298,110026318143,MILWAUKEE,WI
GNIS,1569321,110026685530,DANE,WI
GNIS,1569371,110026093974,WINNEBAGO,WI
GNIS,1843775,110026432714,GREEN LAKE,WI
GNIS,1573638,110027108635,WALWORTH,WI
GNIS,1573666,110026775014,LA CROSSE,WI
GNIS,1843716,110026997481,GREEN LAKE,WI
GNIS,1877008,110027001802,MILWAUKEE,WI
GNIS,1877038,110026964961,MILWAUKEE,WI
GNIS,1840416,110026802850,JEFFERSON,WI
GNIS,1840445,110026080434,JEFFERSON,WI
GNIS,1579616,110026735086,SAWYER,WI
GNIS,1564191,110026380896,MILWAUKEE,WI
GNIS,1564333,110026014006,MILWAUKEE,WI
GNIS,1568951,110026567418,SHEBOYGAN,WI
GNIS,1568978,110026825595,DANE,WI
GNIS,1573580,110026740980,JEFFERSON,WI
GNIS,1569442,110027043955,DANE,WI
GNIS,1574191,110025642534,GRANT,WI
GNIS,1843743,110026970240,GREEN LAKE,WI
GNIS,1849984,110026432616,OUTAGAMIE,WI
GNIS,1849992,110026558348,OUTAGAMIE,WI
GNIS,1845848,110026720136,FOND DU LAC,WI
GNIS,1840459,110027114012,JEFFERSON,WI
GNIS,1833996,110026592499,ROCK,WI
GNIS,1565710,110026589029,SAUK,WI
GNIS,1566009,110026039061,LAFAYETTE,WI
GNIS,1564853,110026973461,PORTAGE,WI
GNIS,1574327,110026965700,OZAUKEE,WI
GNIS,1574467,110027055200,COLUMBIA,WI
GNIS,1564918,110027064147,SAUK,WI
GNIS,1833983,110026592319,ROCK,WI
GNIS,1834102,110026318483,ROCK,WI
GNIS,1573555,110027001795,MILWAUKEE,WI
GNIS,1843457,110005527983,LA CROSSE,WI
GNIS,1843712,110025905331,GREEN LAKE,WI
GNIS,1845426,110027057315,JACKSON,WI
GNIS,1565742,110026308699,GRANT,WI
GNIS,1565743,110026964186,MILWAUKEE,WI
GNIS,1565756,110026858906,MILWAUKEE,WI
GNIS,1565804,110026010590,SHEBOYGAN,WI
GNIS,1565896,110026038856,BURNETT,WI
GNIS,1571533,110026713091,CLARK,WI
GNIS,1570288,110026881186,OUTAGAMIE,WI
GNIS,1570307,110026881328,MILWAUKEE,WI
GNIS,1576078,110025921867,ROCK,WI
GNIS,1576088,110026239121,KENOSHA,WI
GNIS,1576090,110025488826,TAYLOR,WI
GNIS,1570446,110027012907,EAU CLAIRE,WI
GNIS,1837691,110026144036,CLARK,WI
GNIS,1837732,110026657277,CLARK,WI
GNIS,1837744,110026741587,CLARK,WI
GNIS,1843542,110026588501,WINNEBAGO,WI
GNIS,1843574,110026826433,WINNEBAGO,WI
GNIS,1843576,110026827021,WINNEBAGO,WI
GNIS,1843595,110026901324,WINNEBAGO,WI
GNIS,1843612,110026710940,WINNEBAGO,WI
GNIS,1843638,110026766300,WINNEBAGO,WI
GNIS,1843675,110026783522,WINNEBAGO,WI
GNIS,1843685,110026744049,WINNEBAGO,WI
GNIS,1571391,110026360747,KENOSHA,WI
GNIS,1571580,110026591267,WAUKESHA,WI
GNIS,1570571,110027096915,OZAUKEE,WI
GNIS,1570527,110026319080,ASHLAND,WI
GNIS,1833595,110026695958,OZAUKEE,WI
GNIS,1833599,110026095428,OZAUKEE,WI
GNIS,1846612,110026997212,EAU CLAIRE,WI
GNIS,1846650,110026005356,EAU CLAIRE,WI
GNIS,1575086,110026581857,LA CROSSE,WI
GNIS,1575103,110026782248,CLARK,WI
GNIS,1575104,110026782364,POLK,WI
GNIS,1562952,110026783489,BROWN,WI
GNIS,1563261,110026940899,MONROE,WI
GNIS,1568121,110026916620,LINCOLN,WI
GNIS,1568125,110026532465,DOUGLAS,WI
GNIS,1568156,110026092476,RACINE,WI
GNIS,1568228,110026924050,OUTAGAMIE,WI
GNIS,1566099,110026818362,SHEBOYGAN,WI
GNIS,1566154,110026607394,JACKSON,WI
GNIS,1850191,110026700648,KENOSHA,WI
GNIS,1846233,110026469809,MONROE,WI
GNIS,1876342,110025940212,MILWAUKEE,WI
GNIS,1575927,110026372734,POLK,WI
GNIS,1575935,110026583150,MARATHON,WI
GNIS,1575940,110026924997,BROWN,WI
GNIS,1581572,110026965997,BURNETT,WI
GNIS,1581606,110026912624,ST. CROIX,WI
GNIS,1833760,110026607704,SAWYER,WI
GNIS,1833822,110027099869,VERNON,WI
GNIS,1833827,110026798302,WASHBURN,WI
GNIS,1837622,110026542873,MARQUETTE,WI
GNIS,1840650,110026654591,KEWAUNEE,WI
GNIS,1843931,110026922007,ONEIDA,WI
GNIS,1843934,110016854938,OCONTO,WI
GNIS,1850101,110026131326,KENOSHA,WI
GNIS,1834730,110026004810,SHEBOYGAN,WI
GNIS,1834749,110026880132,JUNEAU,WI
GNIS,1840887,110026609061,WASHINGTON,WI
GNIS,1850153,110026430814,KENOSHA,WI
GNIS,1566273,110026191779,JEFFERSON,WI
GNIS,1840938,110026730072,WASHINGTON,WI
GNIS,1840959,110026071177,WASHINGTON,WI
GNIS,1846916,110026804162,SAUK,WI
GNIS,1846944,110026785806,SAUK,WI
GNIS,1850542,110027099850,WAUPACA,WI
GNIS,1846975,110026373635,SAUK,WI
GNIS,1850497,110026855570,WAUPACA,WI
GNIS,1834583,110026990576,SHEBOYGAN,WI
GNIS,1834610,110026917638,SHEBOYGAN,WI
GNIS,1837963,110026743488,BARRON,WI
GNIS,1845930,110026657446,FOND DU LAC,WI
GNIS,1845966,110026925004,FOND DU LAC,WI
GNIS,1845971,110026584033,FOND DU LAC,WI
GNIS,1846879,110026901191,SAUK,WI
GNIS,1833567,110026307510,MENOMINEE,WI
GNIS,1837772,110026318553,IOWA,WI
GNIS,1837773,110026711011,IOWA,WI
GNIS,1844099,110026864953,MARATHON,WI
GNIS,1844101,110025859220,MARATHON,WI
GNIS,1850298,110026901173,WAUKESHA,WI
GNIS,1850355,110026699623,WAUKESHA,WI
GNIS,1833871,110025642320,WASHBURN,WI
GNIS,1834471,110026469480,VERNON,WI
GNIS,1834496,110026558570,VERNON,WI
GNIS,1837786,110025885781,IOWA,WI
GNIS,1837821,110026860010,ASHLAND,WI
