UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,4.2,2000,65,2029935,950668,1079267,822138,916338,87537,114073,5580,6405,28123,34142,966,1029,6324,7280,827459,922314,88838,115808,9620,10910,29879,36253,1714,1911,888936,1005285,764138,846930,85482,111507,4843,5541,27819,33777,869,879,5785,6651,768978,852360,86549,112965,8649,9772,29430,35713,1559,1700,61732,73982,58000,69408,2055,2566,737,864,304,365,97,150,539,629,58481,69954,2289,2843,971,1138,449,540,155,211
C,4.2,2000,66,1860335,864161,996174,750331,847022,77306,104138,4914,5663,24949,31828,827,866,5834,6657,755249,852531,78479,105726,8561,9832,26641,33688,1539,1648,810016,929798,699331,784772,75572,101731,4281,4938,24688,31501,746,746,5398,6110,703877,789795,76561,103073,7746,8864,26248,33231,1409,1471,54145,66376,51000,62250,1734,2407,633,725,261,327,81,120,436,547,51372,62736,1918,2653,815,968,393,457,130,177
C,4.2,2000,67,1896472,874088,1022384,760239,870968,78083,106166,4833,5694,24554,32054,822,873,5557,6629,764861,876391,79296,107783,8282,9848,26160,33877,1509,1699,821850,956807,711135,809467,76342,103832,4218,4975,24295,31698,721,765,5139,6070,715392,814407,77373,105196,7464,8883,25810,33388,1361,1525,52238,65577,49104,61501,1741,2334,615,719,259,356,101,108,418,559,49469,61984,1923,2587,818,965,350,489,148,174
C,4.2,2000,68,1864540,856162,1008378,754917,871658,69047,95507,4252,5166,22152,29159,688,782,5106,6106,759237,876738,70134,96949,7522,9022,23548,30815,1289,1476,805828,945940,707296,812826,67557,93440,3709,4515,21951,28845,601,675,4714,5639,711258,817499,68498,94682,6789,8151,23247,30385,1160,1317,50334,62438,47621,58832,1490,2067,543,651,201,314,87,107,392,467,47979,59239,1636,2267,733,871,301,430,129,159
C,4.2,2000,69,1882369,855350,1027019,755250,889533,68105,95378,4261,4884,22041,30232,736,796,4957,6196,759399,894677,69174,96808,7306,8710,23521,31978,1362,1569,805603,964211,708293,830455,66578,93214,3686,4216,21837,29935,649,684,4560,5707,712095,835178,67470,94437,6558,7820,23210,31554,1230,1404,49747,62808,46957,59078,1527,2164,575,668,204,297,87,112,397,489,47304,59499,1704,2371,748,890,311,424,132,165
C,4.2,2000,70,1875190,844527,1030663,745616,891845,67518,97801,4142,4837,21797,29416,644,743,4810,6021,749681,896780,68514,99296,7154,8584,23184,31094,1237,1468,796193,968666,699968,833452,65996,95743,3606,4163,21596,29094,564,650,4463,5564,703726,837979,66862,97043,6436,7707,22896,30668,1119,1326,48334,61997,45648,58393,1522,2058,536,674,201,322,80,93,347,457,45955,58801,1652,2253,718,877,288,426,118,142
C,4.2,2000,71,1788282,798522,989760,709698,862589,60691,89596,3562,4397,19496,26836,590,673,4485,5669,713520,867240,61606,91030,6419,7952,20713,28393,1137,1360,754995,932766,668498,809022,59425,87598,3083,3763,19316,26569,523,584,4150,5230,672019,813307,60201,88822,5785,7129,20447,28006,1042,1221,43527,56994,41200,53567,1266,1998,479,634,180,267,67,89,335,439,41501,53933,1405,2208,634,823,266,387,95,139
C,4.2,2000,72,1791714,791181,1000533,704892,874868,58967,89130,3380,4244,19102,26063,552,682,4288,5546,708586,879445,59764,90464,6108,7714,20331,27591,1033,1367,750187,946692,666056,824104,57804,87345,2940,3705,18913,25800,488,606,3986,5132,669472,828327,58504,88504,5512,6987,20071,27226,929,1232,40994,53841,38836,50764,1163,1785,440,539,189,263,64,76,302,414,39114,51118,1260,1960,596,727,260,365,104,135
C,4.2,2000,73,1725193,751444,973749,670986,854771,55519,84960,3042,3964,17493,24167,448,660,3956,5227,674363,859075,56292,86257,5565,7329,18597,25564,899,1287,713686,923169,635217,807130,54384,83260,2661,3438,17341,23922,396,573,3687,4846,638355,811109,55048,84385,5067,6626,18367,25228,814,1154,37758,50580,35769,47641,1135,1700,381,526,152,245,52,87,269,381,36008,47966,1244,1872,498,703,230,336,85,133
C,4.2,2000,74,1677154,717295,959859,640545,843104,53267,84072,2790,3761,16531,23214,418,566,3744,5142,643742,847330,54082,85382,5167,7003,17540,24545,834,1164,682207,911691,607279,797675,52242,82484,2461,3316,16398,22974,361,498,3466,4744,610239,801570,52941,83602,4701,6394,17338,24210,747,1053,35088,48168,33266,45429,1025,1588,329,445,133,240,57,68,278,398,33503,45760,1141,1780,466,609,202,335,87,111
C,4.2,2000,75,1651677,695884,955793,622747,845126,50157,79839,2785,3682,16297,21708,433,545,3465,4893,625668,849173,50892,81032,4961,6846,17288,22976,842,1111,663280,909984,591866,801928,49241,78315,2416,3190,16145,21491,389,480,3223,4580,594582,805714,49875,79367,4472,6214,17074,22669,766,1005,32604,45809,30881,43198,916,1524,369,492,152,217,44,65,242,313,31086,43459,1017,1665,489,632,214,307,76,106
C,4.2,2000,76,1556581,647774,908807,581713,807675,45302,73388,2439,3293,14830,19428,349,477,3141,4546,584400,811520,45957,74461,4451,6246,15676,20566,700,988,617507,867881,552932,769032,44511,72061,2132,2883,14703,19258,299,415,2930,4232,555444,772611,45067,72993,4049,5695,15500,20314,625,884,30267,40926,28781,38643,791,1327,307,410,127,170,50,62,211,314,28956,38909,890,1468,402,551,176,252,75,104
C,4.2,2000,77,1460793,599749,861044,538583,765672,41870,69555,2169,2988,13955,18130,327,481,2845,4218,540979,769158,42451,70622,3960,5729,14761,19213,680,962,572549,823729,512781,730476,41100,68302,1890,2640,13851,17957,279,427,2648,3927,515006,733718,41608,69230,3579,5246,14610,18971,606,875,27200,37315,25802,35196,770,1253,279,348,104,173,48,54,197,291,25973,35440,843,1392,381,483,151,242,74,87
C,4.2,2000,78,1431934,579374,852560,523782,764384,38180,64778,2045,2908,12339,16024,268,367,2760,4099,526135,767783,38772,65757,3747,5644,13146,16999,596,854,554957,817535,500610,731277,37505,63674,1794,2571,12249,15863,227,316,2572,3834,502804,734442,38027,64543,3409,5196,13002,16761,531,758,24417,35025,23172,33107,675,1104,251,337,90,161,41,51,188,265,23331,33341,745,1214,338,448,144,238,65,96
C,4.2,2000,79,1314925,521712,793213,472633,711641,33821,59829,1684,2630,10895,15075,272,353,2407,3685,474674,714735,34361,60738,3173,5025,11616,16004,558,765,500733,761020,452772,681341,33175,58665,1467,2329,10834,14952,226,310,2259,3423,454685,684206,33652,59441,2894,4609,11512,15819,493,693,20979,32193,19861,30300,646,1164,217,301,61,123,46,43,148,262,19989,30529,709,1297,279,416,104,185,65,72
C,4.2,2000,80,1207377,467018,740359,420096,659373,32772,60670,1547,2474,10263,13980,214,340,2126,3522,421857,662293,33230,61555,2872,4832,10884,14820,464,712,448061,711055,402121,631766,32264,59665,1336,2178,10183,13855,181,293,1976,3298,403756,634501,32655,60454,2580,4426,10769,14637,420,645,18957,29304,17975,27607,508,1005,211,296,80,125,33,47,150,224,18101,27792,575,1101,292,406,115,183,44,67
C,4.2,2000,81,1072050,406546,665504,368996,599710,26094,49322,1329,2023,8105,11162,234,287,1788,3000,370531,602227,26477,50060,2469,3987,8576,11868,451,670,391718,641646,355002,577284,25634,48465,1157,1799,8037,11047,197,245,1691,2806,356455,579637,25976,49113,2260,3676,8480,11709,399,594,14828,23858,13994,22426,460,857,172,224,68,115,37,42,97,194,14076,22590,501,947,209,311,96,159,52,76
C,4.2,2000,82,981578,364821,616757,332931,556948,22113,44724,1120,1878,6934,10227,206,280,1517,2700,334215,559217,22463,45389,2060,3676,7378,10843,399,580,351474,594825,320288,536219,21733,43959,982,1692,6886,10145,174,255,1411,2555,321484,538363,22043,44555,1875,3424,7294,10730,353,537,13347,21932,12643,20729,380,765,138,186,48,82,32,25,106,145,12731,20854,420,834,185,252,84,113,46,43
C,4.2,2000,83,883075,317288,565787,289116,511014,19380,41264,914,1611,6294,9109,165,240,1419,2549,290329,513172,19682,41915,1797,3317,6690,9669,327,500,306351,546723,278801,493043,19021,40613,804,1457,6253,9024,141,200,1331,2386,279936,495061,19289,41184,1646,3096,6625,9546,288,441,10937,19064,10315,17971,359,651,110,154,41,85,24,40,88,163,10393,18111,393,731,151,221,65,123,39,59
C,4.2,2000,84,801346,279243,522103,254805,472945,16963,36957,795,1504,5337,8162,145,209,1198,2326,255826,474898,17216,37520,1551,3076,5665,8667,288,485,269391,504641,245440,456434,16677,36395,717,1357,5295,8091,121,180,1141,2184,246412,458267,16911,36884,1444,2857,5608,8568,253,435,9852,17462,9365,16511,286,562,78,147,42,71,24,29,57,142,9414,16631,305,636,107,219,57,99,35,50
C,4.2,2000,85,730202,244878,485324,222574,438478,15555,36020,763,1379,4773,7120,114,191,1099,2136,223514,440265,15794,36555,1447,2847,5072,7580,251,411,236097,468921,214268,422973,15302,35456,667,1242,4732,7062,95,171,1033,2017,215152,424657,15511,35943,1327,2659,5011,7483,223,376,8781,16403,8306,15505,253,564,96,137,41,58,19,20,66,119,8362,15608,283,612,120,188,61,97,28,35
C,4.2,2000,86,635157,204980,430177,186478,389096,12982,31818,578,1283,3929,5943,97,157,916,1880,187261,390704,13194,32256,1136,2572,4186,6330,204,345,197338,415246,179238,375026,12757,31305,520,1141,3890,5879,80,134,853,1761,179968,376531,12942,31692,1044,2365,4130,6240,181,316,7642,14931,7240,14070,225,513,58,142,39,64,17,23,63,119,7293,14173,252,564,92,207,56,90,23,29
C,4.2,2000,87,557344,173524,383820,157274,346659,11409,29150,609,1120,3360,5086,102,141,770,1664,157940,348078,11581,29592,1077,2250,3572,5420,188,307,166974,370661,151077,334228,11235,28702,532,1006,3324,5040,86,115,720,1570,151702,335568,11376,29094,985,2095,3521,5355,162,267,6550,13159,6197,12431,174,448,77,114,36,46,16,26,50,94,6238,12510,205,498,92,155,51,65,26,40
C,4.2,2000,88,465497,139399,326098,126293,296250,9019,23295,468,901,2868,4162,90,143,661,1347,126846,297393,9188,23639,869,1811,3066,4460,189,298,133965,314926,121165,285714,8867,22904,407,814,2841,4121,76,124,609,1249,121672,286776,9009,23200,783,1672,3025,4397,160,261,5434,11172,5128,10536,152,391,61,87,27,41,14,19,52,98,5174,10617,179,439,86,139,41,63,29,37
C,4.2,2000,89,401663,113733,287930,101942,259838,8301,22338,397,868,2481,3579,62,104,550,1203,102403,260834,8427,22674,703,1679,2647,3836,157,230,109113,278200,97596,250608,8159,22032,349,779,2447,3547,52,88,510,1146,98029,251558,8266,22339,639,1560,2595,3792,139,204,4620,9730,4346,9230,142,306,48,89,34,32,10,16,40,57,4374,9276,161,335,64,119,52,44,18,26
C,4.2,2000,90,327909,89679,238230,80653,216214,6345,17690,343,627,1887,2690,49,80,402,929,80999,217002,6441,17925,591,1249,1996,2882,102,180,86024,230570,77181,209011,6251,17381,298,575,1872,2667,42,66,380,870,77507,209748,6339,17586,538,1166,1971,2848,91,156,3655,7660,3472,7203,94,309,45,52,15,23,7,14,22,59,3492,7254,102,339,53,83,25,34,11,24
C,4.2,2000,91,266392,68980,197412,62185,180124,4722,13922,233,494,1475,2044,39,72,326,756,62463,180778,4796,14092,432,989,1574,2218,84,160,66090,191150,59445,174187,4648,13724,205,444,1454,2022,32,55,306,718,59705,174805,4712,13883,394,925,1549,2182,76,139,2890,6262,2740,5937,74,198,28,50,21,22,7,17,20,38,2758,5973,84,209,38,64,25,36,8,21
C,4.2,2000,92,218220,54437,163783,48721,148973,4082,11986,191,414,1156,1698,38,74,249,638,48933,149504,4142,12168,340,845,1230,1822,73,143,52046,158699,46458,144185,4032,11815,169,377,1126,1665,32,61,229,596,46654,144687,4078,11981,317,784,1193,1775,64,119,2391,5084,2263,4788,50,171,22,37,30,33,6,13,20,42,2279,4817,64,187,23,61,37,47,9,24
C,4.2,2000,93,169076,39696,129380,35399,117295,3062,9795,118,344,867,1413,31,48,219,485,35578,117708,3117,9945,235,659,942,1507,62,98,37828,125307,33639,113408,3011,9683,94,319,855,1394,25,45,204,458,33805,113799,3058,9822,205,621,924,1481,53,91,1868,4073,1760,3887,51,112,24,25,12,19,6,3,15,27,1773,3909,59,123,30,38,18,26,9,7
C,4.2,2000,94,130966,29537,101429,26015,91406,2524,8336,119,250,693,1075,28,43,158,319,26137,91677,2561,8430,203,457,761,1149,49,82,28070,98099,24627,88240,2491,8245,101,221,685,1061,23,36,143,296,24742,88492,2521,8328,177,417,746,1125,41,67,1467,3330,1388,3166,33,91,18,29,8,14,5,7,15,23,1395,3185,40,102,26,40,15,24,8,15
C,4.2,2000,95,98098,21098,77000,18446,69218,1936,6427,102,220,490,830,16,28,108,277,18533,69438,1961,6526,163,397,529,889,28,57,19988,74444,17397,66793,1905,6341,89,203,487,825,11,23,99,259,17476,66998,1926,6432,144,375,524,876,21,51,1110,2556,1049,2425,31,86,13,17,3,5,5,5,9,18,1057,2440,35,94,19,22,5,13,7,6
C,4.2,2000,96,72683,14704,57979,12803,51911,1396,4990,70,146,354,711,7,20,74,201,12858,52066,1425,5066,109,266,376,758,22,53,13916,56168,12075,50181,1360,4940,61,132,346,705,7,16,67,194,12124,50330,1382,5015,96,247,366,750,20,49,788,1811,728,1730,36,50,9,14,8,6,0,4,7,7,734,1736,43,51,13,19,10,8,2,4
C,4.2,2000,97,52845,10308,42537,8808,37658,1103,4076,55,105,267,516,8,16,67,166,8861,37784,1129,4139,93,214,295,560,19,28,9653,41116,8212,36334,1072,4012,48,94,261,508,7,16,53,152,8255,36450,1092,4068,79,196,280,547,14,27,655,1421,596,1324,31,64,7,11,6,8,1,0,14,14,606,1334,37,71,14,18,15,13,5,1
C,4.2,2000,98,36003,6804,29199,5738,25829,784,2716,34,107,186,397,12,20,50,130,5775,25927,800,2771,58,189,212,429,24,35,6357,28165,5327,24865,767,2679,29,100,181,392,12,17,41,112,5360,24953,779,2722,46,171,201,415,18,26,447,1034,411,964,17,37,5,7,5,5,0,3,9,18,415,974,21,49,12,18,11,14,6,9
C,4.2,2000,99,27165,5202,21963,4211,18995,743,2479,41,82,152,295,7,20,48,92,4244,19061,766,2527,67,134,174,319,22,33,4837,21170,3874,18268,733,2441,36,76,150,290,6,15,38,80,3901,18323,749,2480,57,121,165,314,17,25,365,793,337,727,10,38,5,6,2,5,1,5,10,12,343,738,17,47,10,13,9,5,5,8
C,4.2,2000,100,50454,10057,40397,7678,33636,1747,5553,126,194,290,699,46,49,170,266,7791,33822,1832,5681,229,329,382,803,90,109,9100,38721,6859,32136,1699,5470,103,164,272,689,38,41,129,221,6949,32296,1758,5569,180,282,335,768,67,82,957,1676,819,1500,48,83,23,30,18,10,8,8,41,45,842,1526,74,112,49,47,47,35,23,27
C,5,2000,999,280435985,137138747,143297238,111762547,115584219,16812821,18694961,1324526,1330166,5112465,5473441,231511,226970,1894877,1987481,113388873,117277536,17481554,19423929,2071521,2134742,5811939,6184371,449651,449944,118999139,126114872,94994944,99797488,16140374,17982425,1028889,1060320,4998938,5355762,182163,181063,1653831,1737814,96409648,101273062,16704525,18601132,1676199,1762017,5629108,5993854,371253,373835,18139608,17182366,16767603,15786731,672447,712536,295637,269846,113527,117679,49348,45907,241046,249667,16979225,16004474,777029,822797,395322,372725,182831,190517,78398,76109
C,5,2000,0,3821994,1957265,1864729,1498556,1421648,293366,284513,23373,22317,71298,67713,4052,3875,66620,64663,1559172,1480468,328115,318643,37271,35787,95611,91026,9277,8895,1559893,1485719,1137830,1077956,276457,268385,17217,16466,68234,64760,2872,2729,57283,55423,1190121,1128536,306787,298095,28066,26864,89503,85097,6976,6683,397372,379010,360726,343692,16909,16128,6156,5851,3064,2953,1180,1146,9337,9240,369051,351932,21328,20548,9205,8923,6108,5929,2301,2212
C,5,2000,1,3813407,1949714,1863693,1493479,1419512,293722,285066,23933,22891,69173,69078,4254,4037,65153,63109,1552666,1476838,327286,317999,38261,36779,92852,91669,9696,9099,1569355,1498293,1149288,1089488,276787,268527,17597,16951,66129,66094,3072,2868,56482,54365,1200741,1139058,306458,297388,28913,27794,86871,85816,7468,6897,380359,365400,344191,330024,16935,16539,6336,5940,3044,2984,1182,1169,8671,8744,351925,337780,20828,20611,9348,8985,5981,5853,2228,2202
C,5,2000,2,3794214,1940967,1853247,1484552,1410230,295933,285744,23449,22632,71075,70557,4163,3901,61795,60183,1540593,1464777,327710,317050,37127,35787,93448,92157,9312,8824,1566065,1494946,1144663,1085897,279462,269873,17349,16733,68141,67697,3032,2799,53418,51947,1193247,1133091,307415,297334,28050,27083,87770,86631,7185,6748,374902,358301,339889,324333,16471,15871,6100,5899,2934,2860,1131,1102,8377,8236,347346,331686,20295,19716,9077,8704,5678,5526,2127,2076
C,5,2000,3,3829528,1957184,1872344,1501293,1427730,296634,287840,23590,22859,72216,72158,4170,3888,59281,57869,1554989,1480024,326480,317256,37215,35993,93767,93121,9165,8875,1583066,1514778,1161629,1103428,280325,272123,17441,16959,69330,69339,2993,2795,51348,50134,1208263,1148839,306593,298027,28243,27359,88311,87796,7030,6834,374118,357566,339664,324302,16309,15717,6149,5900,2886,2819,1177,1093,7933,7735,346726,331185,19887,19229,8972,8634,5456,5325,2135,2041
C,5,2000,4,3918944,2006416,1912528,1540654,1460034,305386,296155,24000,23036,73546,72846,4264,4091,58566,56366,1593537,1510806,334514,324581,37866,36314,94927,93249,9449,8964,1628948,1551747,1197613,1132140,289017,280483,17834,17192,70665,70143,3075,2992,50744,48797,1243537,1176234,314600,305528,28892,27828,89530,87958,7308,6929,377468,360781,343041,327894,16369,15672,6166,5844,2881,2703,1189,1099,7822,7569,350000,334572,19914,19053,8974,8486,5397,5291,2141,2035
C,5,2000,5,3966693,2031895,1934798,1556167,1474266,317533,307488,24440,23480,72897,70718,4396,4131,56462,54715,1606883,1523295,345074,334630,38331,36873,93509,90540,9513,9053,1656012,1575923,1214430,1148188,301137,291704,18227,17544,70132,67986,3166,3014,48920,47487,1258459,1190843,325340,315582,29360,28336,88339,85463,7322,7005,375883,358875,341737,326078,16396,15784,6213,5936,2765,2732,1230,1117,7542,7228,348424,332452,19734,19048,8971,8537,5170,5077,2191,2048
C,5,2000,6,4015391,2056019,1959372,1570705,1488871,328473,319234,25117,24618,73122,69374,4421,4325,54181,52950,1619305,1536199,354305,345061,39159,38357,92921,88304,9463,9173,1683249,1602465,1231419,1164745,312177,303213,19021,18619,70395,66756,3266,3254,46971,45878,1273621,1205808,334826,325889,30358,29746,87909,83446,7419,7223,372770,356907,339286,324126,16296,16021,6096,5999,2727,2618,1155,1071,7210,7072,345684,330391,19479,19172,8801,8611,5012,4858,2044,1950
C,5,2000,7,4109843,2105918,2003925,1607802,1522653,341504,329792,26157,25587,73434,70169,4425,4259,52596,51465,1654831,1568513,365806,354012,40282,39764,92999,88744,9370,9151,1732571,1646756,1267912,1197894,325179,314061,19837,19409,70716,67555,3270,3164,45657,44673,1308819,1237779,346463,335307,31346,30993,88066,83973,7353,7178,373347,357169,339890,324759,16325,15731,6320,6178,2718,2614,1155,1095,6939,6792,346012,330734,19343,18705,8936,8771,4933,4771,2017,1973
C,5,2000,8,4174915,2135705,2039210,1634958,1554131,343734,333981,27164,26569,73667,69588,4550,4208,51632,50733,1680957,1599214,366692,357161,42060,41073,92872,88023,9541,9137,1767120,1685812,1299076,1232957,327866,318358,20873,20427,71030,67004,3457,3170,44818,43896,1339022,1272000,347945,338548,33108,32263,88069,83315,7587,7270,368585,353398,335882,321174,15868,15623,6291,6142,2637,2584,1093,1038,6814,6837,341935,327214,18747,18613,8952,8810,4803,4708,1954,1867
C,5,2000,9,4256608,2180415,2076193,1672043,1584949,350886,340344,27626,26992,74242,69864,4587,4450,51031,49594,1717281,1628861,372853,362028,42646,41803,93693,88358,9758,9460,1815969,1727820,1340224,1268711,334884,324779,21290,20731,71637,67274,3473,3351,44461,42974,1379695,1306813,354136,343737,33707,32873,88966,83615,7770,7518,364446,348373,331819,316238,16002,15565,6336,6261,2605,2590,1114,1099,6570,6620,337586,322048,18717,18291,8939,8930,4727,4743,1988,1942
C,5,2000,10,4286960,2197818,2089142,1686577,1595692,354110,343476,28173,27210,74666,70197,4480,4358,49812,48209,1730697,1638345,374795,363963,43607,42246,93499,88213,9581,9182,1843899,1750538,1364417,1288082,338681,328362,21912,21105,72133,67810,3427,3338,43329,41841,1402866,1325145,356653,346169,34765,33577,88940,83801,7654,7359,353919,338604,322160,307610,15429,15114,6261,6105,2533,2387,1053,1020,6483,6368,327831,313200,18142,17794,8842,8669,4559,4412,1927,1823
C,5,2000,11,4126032,2113755,2012277,1627265,1542683,333462,323557,26987,26143,75326,70459,4391,4088,46324,45347,1668243,1582608,352046,342130,41798,40828,93102,87592,9250,8721,1784555,1697903,1327872,1256604,319125,309900,20903,20442,72935,68211,3378,3135,40342,39611,1363546,1291547,335292,326165,33257,32719,88827,83549,7441,6996,329200,314374,299393,286079,14337,13657,6084,5701,2391,2248,1013,953,5982,5736,304697,291061,16754,15965,8541,8109,4275,4043,1809,1725
C,5,2000,12,4077216,2088049,1989167,1616011,1531842,323409,314491,26796,25891,73359,69322,4331,4070,44143,43551,1654939,1570221,340639,331979,41443,40397,90287,85816,9000,8532,1766581,1681130,1322816,1251564,309805,301221,21083,20113,71039,67112,3355,3166,38483,37954,1356778,1285054,324792,316399,33403,32224,86132,81858,7271,6928,321468,308037,293195,280278,13604,13270,5713,5778,2320,2210,976,904,5660,5597,298161,285167,15847,15580,8040,8173,4155,3958,1729,1604
C,5,2000,13,4017320,2057271,1960049,1598572,1515767,313889,304792,26256,25320,71631,68175,4152,3953,42771,42042,1636169,1552633,330057,321446,41018,39806,87976,83911,8766,8246,1746965,1661749,1315497,1244332,300763,292005,20629,19617,69475,66031,3237,3075,37364,36689,1348336,1276500,314813,306481,33117,31775,84091,80131,7133,6688,310306,298300,283075,271435,13126,12787,5627,5703,2156,2144,915,878,5407,5353,287833,276133,15244,14965,7901,8031,3885,3780,1633,1558
C,5,2000,14,4049523,2077530,1971993,1617965,1527941,313373,303955,26455,25190,73888,69906,4267,4016,41582,40985,1654347,1563712,328614,319612,41261,39870,89944,85343,8874,8406,1768640,1678700,1335599,1260704,300604,291556,20872,19721,71842,67822,3379,3152,36344,35745,1367369,1291884,313853,305116,33360,32145,86255,81615,7270,6896,308890,293293,282366,267237,12769,12399,5583,5469,2046,2084,888,864,5238,5240,286978,271828,14761,14496,7901,7725,3689,3728,1604,1510
C,5,2000,15,4032200,2071467,1960733,1616315,1522533,309850,298249,26213,25175,74668,70926,4343,3936,40078,39914,1651279,1557342,323961,313007,40884,39863,90473,86200,8833,8216,1762958,1670797,1333704,1257803,297459,286389,20680,19749,72559,68878,3433,3107,35123,34871,1364354,1288211,309731,299205,33128,32166,86780,82566,7231,6701,308509,289936,282611,264730,12391,11860,5533,5426,2109,2048,910,829,4955,5043,286925,269131,14230,13802,7756,7697,3693,3634,1602,1515
C,5,2000,16,3975098,2048222,1926876,1597388,1493840,305891,293080,25747,24821,75918,72509,4443,4000,38835,38626,1631089,1527332,319272,306982,40205,39161,91153,87448,9051,8385,1732689,1640230,1307842,1232032,293463,281287,20138,19506,73865,70505,3525,3169,33856,33731,1337184,1261257,304979,293329,32392,31620,87513,83909,7450,6878,315533,286646,289546,261808,12428,11793,5609,5315,2053,2004,918,831,4979,4895,293905,266075,14293,13653,7813,7541,3640,3539,1601,1507
C,5,2000,17,4042526,2088810,1953716,1632921,1517229,308465,294966,26722,24861,78328,74630,4322,4005,38052,38025,1665805,1550005,321509,308469,41130,39207,93153,89463,8796,8383,1749098,1657568,1320169,1246072,295690,282966,20628,19587,76110,72590,3328,3144,33173,33209,1348780,1274641,306817,294658,32916,31774,89449,85915,7162,6888,339712,296148,312752,271157,12775,12000,6094,5274,2218,2040,994,861,4879,4816,317025,275364,14692,13811,8214,7433,3704,3548,1634,1495
C,5,2000,18,4030451,2062679,1967772,1614976,1525511,300222,298212,25111,23496,81413,78652,4539,4353,36418,37548,1646022,1557451,312314,311672,38912,37350,96116,93609,9153,9009,1710536,1665705,1290121,1249144,287002,285577,19017,18284,79268,76545,3498,3457,31630,32698,1317029,1276896,297237,297058,30654,30041,92518,89984,7470,7453,352143,302067,324855,276367,13220,12635,6094,5212,2145,2107,1041,896,4788,4850,328993,280555,15077,14614,8258,7309,3598,3625,1683,1556
C,5,2000,19,4050559,2045760,2004799,1605216,1553445,293274,304269,24738,23424,83272,82676,4697,4515,34563,36470,1634281,1584052,304597,317574,37552,36432,97620,97408,9522,9367,1683793,1697260,1270898,1272523,279847,290876,18455,18209,81032,80389,3576,3593,29985,31670,1295972,1298973,289271,302128,29309,29199,94072,93672,7834,7798,361967,307539,334318,280922,13427,13393,6283,5215,2240,2287,1121,922,4578,4800,338309,285079,15326,15446,8243,7233,3548,3736,1688,1569
C,5,2000,20,3982859,2009763,1973096,1578563,1526693,287396,301642,23729,22464,83382,83124,4801,4501,31892,34672,1605223,1555683,298090,314322,35585,34826,96520,97300,9260,9033,1635446,1662524,1232138,1242651,273753,288132,17434,17269,81087,80867,3640,3595,27394,30010,1254888,1267616,282455,298762,27416,27672,92974,93671,7563,7539,374317,310572,346425,284042,13643,13510,6295,5195,2295,2257,1161,906,4498,4662,350335,288067,15635,15560,8169,7154,3546,3629,1697,1494
C,5,2000,21,3776040,1905846,1870194,1502046,1446470,265867,284621,22477,21032,81367,82086,4669,4342,29420,31643,1526665,1472873,275798,296119,33383,32511,93508,95027,8712,8466,1542360,1570787,1165172,1172950,252905,271150,16461,16085,79131,79868,3548,3476,25143,27258,1186064,1195579,260930,280695,25595,25673,90097,91554,7039,7110,363486,299407,336874,273520,12962,13471,6016,4947,2236,2218,1121,866,4277,4385,340601,277294,14868,15424,7788,6838,3411,3473,1673,1356
C,5,2000,22,3686951,1860353,1826598,1474886,1418367,251688,272325,21825,20529,79937,81445,4513,4238,27504,29694,1497943,1443140,260804,282953,32080,31170,91399,93837,8199,8101,1490657,1523282,1131663,1140354,238663,258940,15778,15743,77786,79248,3378,3354,23389,25643,1151126,1161612,245903,267709,24274,24735,88227,90501,6562,6691,369696,303316,343223,278013,13025,13385,6047,4786,2151,2197,1135,884,4115,4051,346817,281528,14901,15244,7806,6435,3172,3336,1637,1410
C,5,2000,23,3625034,1829866,1795168,1451684,1391141,242587,266196,21664,20190,83245,85233,4560,4193,26126,28215,1473474,1414656,251005,276318,31464,30341,94327,97099,8142,7836,1460041,1486926,1107536,1108091,230340,253009,15548,15360,81108,83056,3432,3247,22077,24163,1125801,1128120,236981,261207,23642,23848,91067,93739,6564,6397,369825,308242,344148,283050,12247,13187,6116,4830,2137,2177,1128,946,4049,4052,347673,286536,14024,15111,7822,6493,3260,3360,1578,1439
