  DATE;LATVIAI;LATVIAR;
  12SEP2001; 1.614587; 1.614587;
  11SEP2001; 1.610898; 1.610898;
  10SEP2001; 1.601472; 1.601472;
  09SEP2001; 1.604720; 1.604720;
  08SEP2001; 1.604720; 1.604720;
  07SEP2001; 1.604720; 1.604720;
  06SEP2001; 1.598569; 1.598569;
  05SEP2001; 1.598306; 1.598306;
  04SEP2001; 1.601440; 1.601440;
  03SEP2001; 1.611006; 1.611006;
  02SEP2001; 1.611309; 1.611309;
  01SEP2001; 1.611309; 1.611309;
  31AUG2001; 1.611309; 1.611309;
  30AUG2001; 1.609729; 1.609729;
  29AUG2001; 1.611432; 1.611432;
  28AUG2001; 1.607615; 1.607615;
  27AUG2001; 1.608046; 1.608046;
  26AUG2001; 1.610332; 1.610332;
  25AUG2001; 1.610332; 1.610332;
  24AUG2001; 1.610332; 1.610332;
  23AUG2001; 1.608807; 1.608807;
  22AUG2001; 1.614506; 1.614506;
  21AUG2001; 1.612404; 1.612404;
  20AUG2001; 1.610727; 1.610727;
  19AUG2001; 1.612979; 1.612979;
  18AUG2001; 1.612979; 1.612979;
  17AUG2001; 1.612979; 1.612979;
  16AUG2001; 1.610423; 1.610423;
  15AUG2001; 1.607894; 1.607894;
  14AUG2001; 1.596046; 1.596046;
  13AUG2001; 1.594416; 1.594416;
  12AUG2001; 1.595326; 1.595326;
  11AUG2001; 1.595326; 1.595326;
  10AUG2001; 1.595326; 1.595326;
  09AUG2001; 1.583909; 1.583909;
  08AUG2001; 1.577421; 1.577421;
  07AUG2001; 1.579897; 1.579897;
  06AUG2001; 1.583417; 1.583417;
  05AUG2001; 1.590762; 1.590762;
  04AUG2001; 1.590762; 1.590762;
  03AUG2001; 1.590762; 1.590762;
  02AUG2001; 1.589875; 1.589875;
  01AUG2001; 1.587407; 1.587407;
  31JUL2001; 1.585670; 1.585670;
  30JUL2001; 1.584297; 1.584297;
  29JUL2001; 1.585654; 1.585654;
  28JUL2001; 1.585654; 1.585654;
  27JUL2001; 1.585654; 1.585654;
  26JUL2001; 1.586705; 1.586705;
  25JUL2001; 1.589401; 1.589401;
  24JUL2001; 1.585818; 1.585818;
  23JUL2001; 1.582562; 1.582562;
  22JUL2001; 1.587529; 1.587529;
  21JUL2001; 1.587529; 1.587529;
  20JUL2001; 1.587529; 1.587529;
  19JUL2001; 1.583659; 1.583659;
  18JUL2001; 1.582225; 1.582225;
  17JUL2001; 1.568900; 1.568900;
  16JUL2001; 1.570980; 1.570980;
  15JUL2001; 1.569939; 1.569939;
  14JUL2001; 1.569939; 1.569939;
  13JUL2001; 1.569939; 1.569939;
  12JUL2001; 1.572995; 1.572995;
  11JUL2001; 1.577691; 1.577691;
  10JUL2001; 1.573180; 1.573180;
  09JUL2001; 1.569710; 1.569710;
  08JUL2001; 1.565687; 1.565687;
  07JUL2001; 1.565687; 1.565687;
  06JUL2001; 1.565687; 1.565687;
  05JUL2001; 1.560959; 1.560959;
  04JUL2001; 1.567321; 1.567321;
  03JUL2001; 1.569946; 1.569946;
  02JUL2001; 1.570921; 1.570921;
  01JUL2001; 1.570519; 1.570519;
  30JUN2001; 1.570519; 1.570519;
  29JUN2001; 1.570519; 1.570519;
  28JUN2001; 1.572433; 1.572433;
  27JUN2001; 1.580389; 1.580389;
  26JUN2001; 1.581900; 1.581900;
  25JUN2001; 1.576302; 1.576302;
  24JUN2001; 1.571954; 1.571954;
  23JUN2001; 1.571954; 1.571954;
  22JUN2001; 1.571954; 1.571954;
  21JUN2001; 1.572207; 1.572207;
  20JUN2001; 1.571702; 1.571702;
  19JUN2001; 1.579606; 1.579606;
  18JUN2001; 1.580921; 1.580921;
  17JUN2001; 1.581831; 1.581831;
  16JUN2001; 1.581831; 1.581831;
  15JUN2001; 1.581831; 1.581831;
  14JUN2001; 1.581141; 1.581141;
  13JUN2001; 1.575094; 1.575094;
  12JUN2001; 1.572651; 1.572651;
  11JUN2001; 1.568979; 1.568979;
  10JUN2001; 1.573384; 1.573384;
  09JUN2001; 1.573384; 1.573384;
  08JUN2001; 1.573384; 1.573384;
  07JUN2001; 1.575318; 1.575318;
  06JUN2001; 1.572492; 1.572492;
  05JUN2001; 1.574908; 1.574908;
  04JUN2001; 1.575582; 1.575582;
  03JUN2001; 1.575373; 1.575373;
  02JUN2001; 1.575373; 1.575373;
  01JUN2001; 1.575373; 1.575373;
  31MAY2001; 1.576168; 1.576168;
  30MAY2001; 1.578942; 1.578942;
  29MAY2001; 1.579176; 1.579176;
  28MAY2001; 1.579802; 1.579802;
  27MAY2001; 1.579082; 1.579082;
  26MAY2001; 1.579082; 1.579082;
  25MAY2001; 1.579082; 1.579082;
  24MAY2001; 1.579702; 1.579702;
  23MAY2001; 1.582824; 1.582824;
  22MAY2001; 1.582143; 1.582143;
  21MAY2001; 1.586877; 1.586877;
  20MAY2001; 1.585802; 1.585802;
  19MAY2001; 1.585802; 1.585802;
  18MAY2001; 1.585802; 1.585802;
  17MAY2001; 1.588490; 1.588490;
  16MAY2001; 1.588641; 1.588641;
  15MAY2001; 1.586057; 1.586057;
  14MAY2001; 1.583147; 1.583147;
  13MAY2001; 1.583231; 1.583231;
  12MAY2001; 1.583231; 1.583231;
  11MAY2001; 1.583231; 1.583231;
  10MAY2001; 1.585116; 1.585116;
  09MAY2001; 1.586057; 1.586057;
  08MAY2001; 1.588027; 1.588027;
  07MAY2001; 1.592789; 1.592789;
  06MAY2001; 1.593747; 1.593747;
  05MAY2001; 1.593747; 1.593747;
  04MAY2001; 1.593747; 1.593747;
  03MAY2001; 1.593330; 1.593330;
  02MAY2001; 1.592469; 1.592469;
  01MAY2001; 1.591955; 1.591955;
  30APR2001; 1.587133; 1.587133;
  29APR2001; 1.590678; 1.590678;
  28APR2001; 1.590678; 1.590678;
  27APR2001; 1.590678; 1.590678;
  26APR2001; 1.599090; 1.599090;
  25APR2001; 1.596762; 1.596762;
  24APR2001; 1.595135; 1.595135;
  23APR2001; 1.594969; 1.594969;
  22APR2001; 1.596346; 1.596346;
  21APR2001; 1.596346; 1.596346;
  20APR2001; 1.596346; 1.596346;
  19APR2001; 1.591559; 1.591559;
  18APR2001; 1.582527; 1.582527;
  17APR2001; 1.582164; 1.582164;
  16APR2001; 1.581542; 1.581542;
  15APR2001; 1.588443; 1.588443;
  14APR2001; 1.588443; 1.588443;
  13APR2001; 1.588443; 1.588443;
  12APR2001; 1.588443; 1.588443;
  11APR2001; 1.582607; 1.582607;
  10APR2001; 1.584104; 1.584104;
  09APR2001; 1.590914; 1.590914;
  08APR2001; 1.591175; 1.591175;
  07APR2001; 1.591175; 1.591175;
  06APR2001; 1.591175; 1.591175;
  05APR2001; 1.586961; 1.586961;
  04APR2001; 1.588848; 1.588848;
  03APR2001; 1.580095; 1.580095;
  02APR2001; 1.576851; 1.576851;
  01APR2001; 1.579842; 1.579842;
  31MAR2001; 1.579842; 1.579842;
  30MAR2001; 1.579842; 1.579842;
  29MAR2001; 1.582590; 1.582590;
  28MAR2001; 1.588177; 1.588177;
  27MAR2001; 1.590768; 1.590768;
  26MAR2001; 1.589422; 1.589422;
  25MAR2001; 1.588928; 1.588928;
  24MAR2001; 1.588928; 1.588928;
  23MAR2001; 1.588928; 1.588928;
  22MAR2001; 1.579809; 1.579809;
  21MAR2001; 1.590055; 1.590055;
  20MAR2001; 1.593841; 1.593841;
  19MAR2001; 1.592518; 1.592518;
  18MAR2001; 1.591607; 1.591607;
  17MAR2001; 1.591607; 1.591607;
  16MAR2001; 1.591607; 1.591607;
  15MAR2001; 1.598052; 1.598052;
  14MAR2001; 1.602390; 1.602390;
  13MAR2001; 1.608460; 1.608460;
  12MAR2001; 1.616428; 1.616428;
  11MAR2001; 1.619195; 1.619195;
  10MAR2001; 1.619195; 1.619195;
  09MAR2001; 1.619195; 1.619195;
  08MAR2001; 1.619032; 1.619032;
  07MAR2001; 1.616414; 1.616414;
  06MAR2001; 1.619179; 1.619179;
  05MAR2001; 1.619226; 1.619226;
  04MAR2001; 1.622743; 1.622743;
  03MAR2001; 1.622743; 1.622743;
  02MAR2001; 1.622743; 1.622743;
  01MAR2001; 1.619281; 1.619281;
  28FEB2001; 1.613131; 1.613131;
  27FEB2001; 1.616160; 1.616160;
  26FEB2001; 1.610975; 1.610975;
  25FEB2001; 1.610784; 1.610784;
  24FEB2001; 1.610784; 1.610784;
  23FEB2001; 1.610784; 1.610784;
  22FEB2001; 1.610060; 1.610060;
  21FEB2001; 1.610430; 1.610430;
  20FEB2001; 1.609582; 1.609582;
  19FEB2001; 1.612108; 1.612108;
  18FEB2001; 1.613000; 1.613000;
  17FEB2001; 1.613000; 1.613000;
  16FEB2001; 1.613000; 1.613000;
  15FEB2001; 1.608652; 1.608652;
  14FEB2001; 1.613769; 1.613769;
  13FEB2001; 1.612326; 1.612326;
  12FEB2001; 1.614538; 1.614538;
  11FEB2001; 1.611247; 1.611247;
  10FEB2001; 1.611247; 1.611247;
  09FEB2001; 1.611247; 1.611247;
  08FEB2001; 1.611551; 1.611551;
  07FEB2001; 1.617888; 1.617888;
  06FEB2001; 1.618557; 1.618557;
  05FEB2001; 1.623349; 1.623349;
  04FEB2001; 1.617511; 1.617511;
  03FEB2001; 1.617511; 1.617511;
  02FEB2001; 1.617511; 1.617511;
  01FEB2001; 1.622230; 1.622230;
  31JAN2001; 1.615011; 1.615011;
  30JAN2001; 1.614279; 1.614279;
  29JAN2001; 1.609454; 1.609454;
  28JAN2001; 1.612414; 1.612414;
  27JAN2001; 1.612414; 1.612414;
  26JAN2001; 1.612414; 1.612414;
  25JAN2001; 1.613538; 1.613538;
  24JAN2001; 1.611676; 1.611676;
  23JAN2001; 1.618728; 1.618728;
  22JAN2001; 1.616602; 1.616602;
  21JAN2001; 1.618444; 1.618444;
  20JAN2001; 1.618444; 1.618444;
  19JAN2001; 1.618444; 1.618444;
  18JAN2001; 1.623075; 1.623075;
  17JAN2001; 1.617725; 1.617725;
  16JAN2001; 1.622573; 1.622573;
  15JAN2001; 1.622149; 1.622149;
  14JAN2001; 1.626595; 1.626595;
  13JAN2001; 1.626595; 1.626595;
  12JAN2001; 1.626595; 1.626595;
  11JAN2001; 1.626988; 1.626988;
  10JAN2001; 1.620326; 1.620326;
  09JAN2001; 1.619746; 1.619746;
  08JAN2001; 1.623795; 1.623795;
  07JAN2001; 1.624919; 1.624919;
  06JAN2001; 1.624919; 1.624919;
  05JAN2001; 1.624919; 1.624919;
  04JAN2001; 1.621633; 1.621633;
  03JAN2001; 1.626919; 1.626919;
  02JAN2001; 1.624946; 1.624946;
  01JAN2001; 1.618594; 1.618594;
  31DEC2000; 1.618594; 1.618594;
  30DEC2000; 1.618594; 1.618594;
  29DEC2000; 1.618594; 1.618594;
  28DEC2000; 1.611532; 1.611532;
  27DEC2000; 1.615410; 1.615410;
  26DEC2000; 1.615082; 1.615082;
  25DEC2000; 1.614190; 1.614190;
  24DEC2000; 1.614190; 1.614190;
  23DEC2000; 1.614190; 1.614190;
  22DEC2000; 1.614190; 1.614190;
  21DEC2000; 1.610965; 1.610965;
  20DEC2000; 1.607899; 1.607899;
  19DEC2000; 1.600810; 1.600810;
  18DEC2000; 1.603673; 1.603673;
  17DEC2000; 1.603306; 1.603306;
  16DEC2000; 1.603306; 1.603306;
  15DEC2000; 1.603306; 1.603306;
  14DEC2000; 1.599391; 1.599391;
  13DEC2000; 1.591512; 1.591512;
  12DEC2000; 1.594342; 1.594342;
  11DEC2000; 1.597608; 1.597608;
  10DEC2000; 1.599559; 1.599559;
  09DEC2000; 1.599559; 1.599559;
  08DEC2000; 1.599559; 1.599559;
  07DEC2000; 1.600799; 1.600799;
  06DEC2000; 1.598487; 1.598487;
  05DEC2000; 1.598783; 1.598783;
  04DEC2000; 1.600551; 1.600551;
  03DEC2000; 1.590849; 1.590849;
  02DEC2000; 1.590849; 1.590849;
  01DEC2000; 1.590849; 1.590849;
  30NOV2000; 1.588347; 1.588347;
  29NOV2000; 1.584298; 1.584298;
  28NOV2000; 1.584282; 1.584282;
  27NOV2000; 1.580544; 1.580544;
  26NOV2000; 1.574124; 1.574124;
  25NOV2000; 1.574124; 1.574124;
  24NOV2000; 1.574124; 1.574124;
  23NOV2000; 1.578579; 1.578579;
  22NOV2000; 1.582624; 1.582624;
  21NOV2000; 1.584572; 1.584572;
  20NOV2000; 1.587763; 1.587763;
  19NOV2000; 1.591123; 1.591123;
  18NOV2000; 1.591123; 1.591123;
  17NOV2000; 1.591123; 1.591123;
  16NOV2000; 1.591474; 1.591474;
  15NOV2000; 1.595443; 1.595443;
  14NOV2000; 1.596736; 1.596736;
  13NOV2000; 1.600178; 1.600178;
  12NOV2000; 1.599486; 1.599486;
  11NOV2000; 1.599486; 1.599486;
  10NOV2000; 1.599486; 1.599486;
  09NOV2000; 1.598294; 1.598294;
  08NOV2000; 1.597467; 1.597467;
  07NOV2000; 1.601186; 1.601186;
  06NOV2000; 1.601474; 1.601474;
  05NOV2000; 1.603742; 1.603742;
  04NOV2000; 1.603742; 1.603742;
  03NOV2000; 1.603742; 1.603742;
  02NOV2000; 1.600973; 1.600973;
  01NOV2000; 1.600376; 1.600376;
  31OCT2000; 1.592503; 1.592503;
  30OCT2000; 1.592503; 1.592503;
  29OCT2000; 1.591832; 1.591832;
  28OCT2000; 1.591832; 1.591832;
  27OCT2000; 1.591832; 1.591832;
  26OCT2000; 1.587955; 1.587955;
  25OCT2000; 1.595730; 1.595730;
  24OCT2000; 1.600597; 1.600597;
  23OCT2000; 1.599758; 1.599758;
  22OCT2000; 1.598496; 1.598496;
  21OCT2000; 1.598496; 1.598496;
  20OCT2000; 1.598496; 1.598496;
  19OCT2000; 1.600022; 1.600022;
  18OCT2000; 1.604816; 1.604816;
  17OCT2000; 1.604703; 1.604703;
  16OCT2000; 1.604594; 1.604594;
  15OCT2000; 1.611871; 1.611871;
  14OCT2000; 1.611871; 1.611871;
  13OCT2000; 1.611871; 1.611871;
  12OCT2000; 1.613137; 1.613137;
  11OCT2000; 1.618290; 1.618290;
  10OCT2000; 1.614579; 1.614579;
  09OCT2000; 1.612515; 1.612515;
  08OCT2000; 1.612889; 1.612889;
  07OCT2000; 1.612889; 1.612889;
  06OCT2000; 1.612889; 1.612889;
  05OCT2000; 1.611043; 1.611043;
  04OCT2000; 1.614507; 1.614507;
  03OCT2000; 1.617758; 1.617758;
  02OCT2000; 1.622212; 1.622212;
  01OCT2000; 1.625618; 1.625618;
  30SEP2000; 1.625618; 1.625618;
  29SEP2000; 1.625618; 1.625618;
  28SEP2000; 1.626110; 1.626110;
  27SEP2000; 1.625611; 1.625611;
  26SEP2000; 1.624833; 1.624833;
  25SEP2000; 1.621622; 1.621622;
  24SEP2000; 1.625571; 1.625571;
  23SEP2000; 1.625571; 1.625571;
  22SEP2000; 1.625571; 1.625571;
  21SEP2000; 1.614668; 1.614668;
  20SEP2000; 1.610896; 1.610896;
  19SEP2000; 1.612933; 1.612933;
  18SEP2000; 1.613119; 1.613119;
  17SEP2000; 1.616410; 1.616410;
  16SEP2000; 1.616410; 1.616410;
  15SEP2000; 1.616410; 1.616410;
  14SEP2000; 1.614838; 1.614838;
  13SEP2000; 1.618392; 1.618392;
  12SEP2000; 1.617552; 1.617552;
  11SEP2000; 1.622553; 1.622553;
  10SEP2000; 1.626143; 1.626143;
  09SEP2000; 1.626143; 1.626143;
  08SEP2000; 1.626143; 1.626143;
  07SEP2000; 1.630526; 1.630526;
  06SEP2000; 1.634704; 1.634704;
  05SEP2000; 1.638161; 1.638161;
  04SEP2000; 1.645641; 1.645641;
  03SEP2000; 1.645965; 1.645965;
  02SEP2000; 1.645965; 1.645965;
  01SEP2000; 1.645965; 1.645965;
  31AUG2000; 1.639252; 1.639252;
  30AUG2000; 1.641922; 1.641922;
  29AUG2000; 1.645183; 1.645183;
  28AUG2000; 1.646500; 1.646500;
  27AUG2000; 1.645975; 1.645975;
  26AUG2000; 1.645975; 1.645975;
  25AUG2000; 1.645975; 1.645975;
  24AUG2000; 1.646000; 1.646000;
  23AUG2000; 1.643531; 1.643531;
  22AUG2000; 1.642873; 1.642873;
  21AUG2000; 1.645346; 1.645346;
  20AUG2000; 1.648026; 1.648026;
  19AUG2000; 1.648026; 1.648026;
  18AUG2000; 1.648026; 1.648026;
  17AUG2000; 1.651024; 1.651024;
  16AUG2000; 1.650380; 1.650380;
  15AUG2000; 1.650416; 1.650416;
  14AUG2000; 1.646159; 1.646159;
  13AUG2000; 1.647562; 1.647562;
  12AUG2000; 1.647562; 1.647562;
  11AUG2000; 1.647562; 1.647562;
  10AUG2000; 1.649802; 1.649802;
  09AUG2000; 1.646452; 1.646452;
  08AUG2000; 1.646241; 1.646241;
  07AUG2000; 1.648164; 1.648164;
  06AUG2000; 1.649042; 1.649042;
  05AUG2000; 1.649042; 1.649042;
  04AUG2000; 1.649042; 1.649042;
  03AUG2000; 1.645694; 1.645694;
  02AUG2000; 1.647954; 1.647954;
  01AUG2000; 1.652241; 1.652241;
  31JUL2000; 1.653273; 1.653273;
  30JUL2000; 1.654785; 1.654785;
  29JUL2000; 1.654785; 1.654785;
  28JUL2000; 1.654785; 1.654785;
  27JUL2000; 1.659549; 1.659549;
  26JUL2000; 1.660974; 1.660974;
  25JUL2000; 1.660107; 1.660107;
  24JUL2000; 1.659584; 1.659584;
  23JUL2000; 1.658635; 1.658635;
  22JUL2000; 1.658635; 1.658635;
  21JUL2000; 1.658635; 1.658635;
  20JUL2000; 1.657445; 1.657445;
  19JUL2000; 1.657130; 1.657130;
  18JUL2000; 1.658975; 1.658975;
  17JUL2000; 1.659811; 1.659811;
  16JUL2000; 1.662644; 1.662644;
  15JUL2000; 1.662644; 1.662644;
  14JUL2000; 1.662644; 1.662644;
  13JUL2000; 1.660872; 1.660872;
  12JUL2000; 1.664944; 1.664944;
  11JUL2000; 1.672003; 1.672003;
  10JUL2000; 1.672117; 1.672117;
  09JUL2000; 1.667694; 1.667694;
  08JUL2000; 1.667694; 1.667694;
  07JUL2000; 1.667694; 1.667694;
  06JUL2000; 1.671006; 1.671006;
  05JUL2000; 1.670976; 1.670976;
  04JUL2000; 1.670378; 1.670378;
  03JUL2000; 1.672042; 1.672042;
  02JUL2000; 1.675966; 1.675966;
  01JUL2000; 1.675966; 1.675966;
  30JUN2000; 1.675966; 1.675966;
  29JUN2000; 1.676814; 1.676814;
  28JUN2000; 1.672645; 1.672645;
  27JUN2000; 1.670157; 1.670157;
  26JUN2000; 1.667000; 1.667000;
  25JUN2000; 1.670113; 1.670113;
  24JUN2000; 1.670113; 1.670113;
  23JUN2000; 1.670113; 1.670113;
  22JUN2000; 1.672643; 1.672643;
  21JUN2000; 1.672729; 1.672729;
  20JUN2000; 1.676788; 1.676788;
  19JUN2000; 1.676347; 1.676347;
  18JUN2000; 1.675921; 1.675921;
  17JUN2000; 1.675921; 1.675921;
  16JUN2000; 1.675921; 1.675921;
  15JUN2000; 1.670214; 1.670214;
  14JUN2000; 1.672004; 1.672004;
  13JUN2000; 1.672930; 1.672930;
  12JUN2000; 1.670865; 1.670865;
  11JUN2000; 1.668145; 1.668145;
  10JUN2000; 1.668145; 1.668145;
  09JUN2000; 1.668145; 1.668145;
  08JUN2000; 1.670910; 1.670910;
  07JUN2000; 1.675452; 1.675452;
  06JUN2000; 1.676344; 1.676344;
  05JUN2000; 1.665637; 1.665637;
  04JUN2000; 1.664311; 1.664311;
  03JUN2000; 1.664311; 1.664311;
  02JUN2000; 1.664311; 1.664311;
  01JUN2000; 1.654767; 1.654767;
  31MAY2000; 1.654344; 1.654344;
  30MAY2000; 1.660384; 1.660384;
  29MAY2000; 1.655115; 1.655115;
  28MAY2000; 1.654773; 1.654773;
  27MAY2000; 1.654773; 1.654773;
  26MAY2000; 1.654773; 1.654773;
  25MAY2000; 1.643631; 1.643631;
  24MAY2000; 1.645731; 1.645731;
  23MAY2000; 1.648594; 1.648594;
  22MAY2000; 1.647507; 1.647507;
  21MAY2000; 1.642580; 1.642580;
  20MAY2000; 1.642580; 1.642580;
  19MAY2000; 1.642580; 1.642580;
  18MAY2000; 1.637771; 1.637771;
  17MAY2000; 1.674635; 1.674635;
  16MAY2000; 1.642998; 1.642998;
  15MAY2000; 1.650539; 1.650539;
  14MAY2000; 1.648972; 1.648972;
  13MAY2000; 1.648972; 1.648972;
  12MAY2000; 1.648972; 1.648972;
  11MAY2000; 1.646743; 1.646743;
  10MAY2000; 1.649501; 1.649501;
  09MAY2000; 1.647388; 1.647388;
  08MAY2000; 1.646116; 1.646116;
  07MAY2000; 1.646476; 1.646476;
  06MAY2000; 1.646476; 1.646476;
  05MAY2000; 1.646476; 1.646476;
  04MAY2000; 1.648377; 1.648377;
  03MAY2000; 1.649773; 1.649773;
  02MAY2000; 1.658666; 1.658666;
  01MAY2000; 1.659615; 1.659615;
  30APR2000; 1.664327; 1.664327;
  29APR2000; 1.664327; 1.664327;
  28APR2000; 1.664327; 1.664327;
  27APR2000; 1.669669; 1.669669;
  26APR2000; 1.674364; 1.674364;
  25APR2000; 1.677570; 1.677570;
  24APR2000; 1.683610; 1.683610;
  23APR2000; 1.683930; 1.683930;
  22APR2000; 1.683930; 1.683930;
  21APR2000; 1.683930; 1.683930;
  20APR2000; 1.683930; 1.683930;
  19APR2000; 1.686413; 1.686413;
  18APR2000; 1.688356; 1.688356;
  17APR2000; 1.691692; 1.691692;
  16APR2000; 1.690415; 1.690415;
  15APR2000; 1.690415; 1.690415;
  14APR2000; 1.690415; 1.690415;
  13APR2000; 1.687878; 1.687878;
  12APR2000; 1.687327; 1.687327;
  11APR2000; 1.686485; 1.686485;
  10APR2000; 1.690082; 1.690082;
  09APR2000; 1.692151; 1.692151;
  08APR2000; 1.692151; 1.692151;
  07APR2000; 1.692151; 1.692151;
  06APR2000; 1.690016; 1.690016;
  05APR2000; 1.691645; 1.691645;
  04APR2000; 1.685645; 1.685645;
  03APR2000; 1.689286; 1.689286;
  02APR2000; 1.693884; 1.693884;
  01APR2000; 1.693884; 1.693884;
  31MAR2000; 1.693884; 1.693884;
  30MAR2000; 1.683066; 1.683066;
  29MAR2000; 1.680488; 1.680488;
  28MAR2000; 1.689938; 1.689938;
  27MAR2000; 1.692185; 1.692185;
  26MAR2000; 1.687055; 1.687055;
  25MAR2000; 1.687055; 1.687055;
  24MAR2000; 1.687055; 1.687055;
  23MAR2000; 1.685742; 1.685742;
  22MAR2000; 1.683092; 1.683092;
  21MAR2000; 1.683317; 1.683317;
  20MAR2000; 1.683690; 1.683690;
  19MAR2000; 1.683951; 1.683951;
  18MAR2000; 1.683951; 1.683951;
  17MAR2000; 1.683951; 1.683951;
  16MAR2000; 1.688403; 1.688403;
  15MAR2000; 1.687634; 1.687634;
  14MAR2000; 1.684397; 1.684397;
  13MAR2000; 1.684772; 1.684772;
  12MAR2000; 1.682404; 1.682404;
  11MAR2000; 1.682404; 1.682404;
  10MAR2000; 1.682404; 1.682404;
  09MAR2000; 1.684771; 1.684771;
  08MAR2000; 1.677054; 1.677054;
  07MAR2000; 1.683919; 1.683919;
  06MAR2000; 1.681022; 1.681022;
  05MAR2000; 1.679019; 1.679019;
  04MAR2000; 1.679019; 1.679019;
  03MAR2000; 1.679019; 1.679019;
  02MAR2000; 1.678461; 1.678461;
  01MAR2000; 1.680454; 1.680454;
  29FEB2000; 1.672175; 1.672175;
  28FEB2000; 1.678632; 1.678632;
  27FEB2000; 1.679128; 1.679128;
  26FEB2000; 1.679128; 1.679128;
  25FEB2000; 1.679128; 1.679128;
  24FEB2000; 1.685862; 1.685862;
  23FEB2000; 1.686810; 1.686810;
  22FEB2000; 1.692767; 1.692767;
  21FEB2000; 1.680480; 1.680480;
  20FEB2000; 1.681440; 1.681440;
  19FEB2000; 1.681440; 1.681440;
  18FEB2000; 1.681440; 1.681440;
  17FEB2000; 1.682480; 1.682480;
  16FEB2000; 1.683332; 1.683332;
  15FEB2000; 1.684810; 1.684810;
  14FEB2000; 1.678319; 1.678319;
  13FEB2000; 1.681674; 1.681674;
  12FEB2000; 1.681674; 1.681674;
  11FEB2000; 1.681674; 1.681674;
  10FEB2000; 1.683052; 1.683052;
  09FEB2000; 1.679912; 1.679912;
  08FEB2000; 1.678333; 1.678333;
  07FEB2000; 1.672699; 1.672699;
  06FEB2000; 1.674678; 1.674678;
  05FEB2000; 1.674678; 1.674678;
  04FEB2000; 1.674678; 1.674678;
  03FEB2000; 1.678044; 1.678044;
  02FEB2000; 1.672646; 1.672646;
  01FEB2000; 1.674269; 1.674269;
  31JAN2000; 1.679167; 1.679167;
  30JAN2000; 1.683647; 1.683647;
  29JAN2000; 1.683647; 1.683647;
  28JAN2000; 1.683647; 1.683647;
  27JAN2000; 1.700738; 1.700738;
  26JAN2000; 1.706011; 1.706011;
  25JAN2000; 1.706850; 1.706850;
  24JAN2000; 1.705233; 1.705233;
  23JAN2000; 1.706326; 1.706326;
  22JAN2000; 1.706326; 1.706326;
  21JAN2000; 1.706326; 1.706326;
  20JAN2000; 1.707552; 1.707552;
  19JAN2000; 1.707505; 1.707505;
  18JAN2000; 1.707434; 1.707434;
  17JAN2000; 1.706338; 1.706338;
  16JAN2000; 1.705674; 1.705674;
  15JAN2000; 1.705674; 1.705674;
  14JAN2000; 1.705674; 1.705674;
  13JAN2000; 1.708027; 1.708027;
  12JAN2000; 1.706614; 1.706614;
  11JAN2000; 1.709246; 1.709246;
  10JAN2000; 1.708651; 1.708651;
  09JAN2000; 1.707851; 1.707851;
  08JAN2000; 1.707851; 1.707851;
  07JAN2000; 1.707851; 1.707851;
  06JAN2000; 1.711289; 1.711289;
  05JAN2000; 1.715003; 1.715003;
  04JAN2000; 1.715619; 1.715619;
  03JAN2000; 1.712222; 1.712222;
  02JAN2000; 1.705503; 1.705503;
  01JAN2000; 1.705503; 1.705503;
  31DEC1999; 1.705503; 1.705503;
  30DEC1999; 1.705503; 1.705503;
  29DEC1999; 1.708866; 1.708866;
  28DEC1999; 1.710487; 1.710487;
  27DEC1999; 1.711278; 1.711278;
  26DEC1999; 1.712847; 1.712847;
  25DEC1999; 1.712847; 1.712847;
  24DEC1999; 1.712847; 1.712847;
  23DEC1999; 1.712847; 1.712847;
  22DEC1999; 1.708302; 1.708302;
  21DEC1999; 1.709554; 1.709554;
  20DEC1999; 1.707961; 1.707961;
  19DEC1999; 1.707812; 1.707812;
  18DEC1999; 1.707812; 1.707812;
  17DEC1999; 1.707812; 1.707812;
  16DEC1999; 1.711088; 1.711088;
  15DEC1999; 1.710093; 1.710093;
  14DEC1999; 1.711092; 1.711092;
  13DEC1999; 1.711575; 1.711575;
  12DEC1999; 1.712251; 1.712251;
  11DEC1999; 1.712251; 1.712251;
  10DEC1999; 1.712251; 1.712251;
  09DEC1999; 1.710014; 1.710014;
  08DEC1999; 1.710468; 1.710468;
  07DEC1999; 1.709654; 1.709654;
  06DEC1999; 1.705101; 1.705101;
  05DEC1999; 1.694888; 1.694888;
  04DEC1999; 1.694888; 1.694888;
  03DEC1999; 1.694888; 1.694888;
  02DEC1999; 1.694680; 1.694680;
  01DEC1999; 1.697556; 1.697556;
  30NOV1999; 1.697251; 1.697251;
  29NOV1999; 1.698780; 1.698780;
  28NOV1999; 1.700381; 1.700381;
  27NOV1999; 1.700381; 1.700381;
  26NOV1999; 1.700381; 1.700381;
  25NOV1999; 1.698244; 1.698244;
  24NOV1999; 1.697716; 1.697716;
  23NOV1999; 1.704896; 1.704896;
  22NOV1999; 1.703941; 1.703941;
  21NOV1999; 1.699380; 1.699380;
  20NOV1999; 1.699380; 1.699380;
  19NOV1999; 1.699380; 1.699380;
  18NOV1999; 1.700999; 1.700999;
  17NOV1999; 1.706933; 1.706933;
  16NOV1999; 1.702905; 1.702905;
  15NOV1999; 1.705728; 1.705728;
