SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004
050,34,029,New Jersey,Ocean County,1,2,04,109,109,88,99,100,104,112
050,34,029,New Jersey,Ocean County,1,2,05,22,22,46,49,56,59,59
050,34,029,New Jersey,Ocean County,1,2,06,224,224,174,190,213,224,239
050,34,029,New Jersey,Ocean County,2,1,01,243031,243031,244168,248064,252720,255964,258265
050,34,029,New Jersey,Ocean County,2,1,02,7518,7518,7566,7876,8295,8419,8557
050,34,029,New Jersey,Ocean County,2,1,03,236,236,249,248,260,267,272
050,34,029,New Jersey,Ocean County,2,1,04,3468,3468,3507,3776,4106,4295,4433
050,34,029,New Jersey,Ocean County,2,1,05,35,35,19,27,29,37,40
050,34,029,New Jersey,Ocean County,2,1,06,1635,1635,1556,1666,1786,1856,1931
050,34,029,New Jersey,Ocean County,2,2,01,11207,11207,11509,12257,13226,14191,14920
050,34,029,New Jersey,Ocean County,2,2,02,677,677,702,737,792,839,856
050,34,029,New Jersey,Ocean County,2,2,03,139,139,125,130,141,144,153
050,34,029,New Jersey,Ocean County,2,2,04,90,90,77,90,92,101,101
050,34,029,New Jersey,Ocean County,2,2,05,29,29,42,46,53,50,53
050,34,029,New Jersey,Ocean County,2,2,06,255,255,164,182,193,222,229
050,34,031,New Jersey,Passaic County,1,1,01,124257,124532,124097,123195,122204,120920,119744
050,34,031,New Jersey,Passaic County,1,1,02,28416,28519,28455,28434,28257,27941,27637
050,34,031,New Jersey,Passaic County,1,1,03,434,434,465,471,451,457,444
050,34,031,New Jersey,Passaic County,1,1,04,9075,9093,8944,9192,9473,9707,9947
050,34,031,New Jersey,Passaic County,1,1,05,56,56,147,150,152,153,155
050,34,031,New Jersey,Passaic County,1,1,06,1637,1652,1701,1785,1839,1888,1936
050,34,031,New Jersey,Passaic County,1,2,01,64492,64539,65008,66985,68552,70302,71815
050,34,031,New Jersey,Passaic County,1,2,02,6078,6092,6072,6509,6892,7366,7873
050,34,031,New Jersey,Passaic County,1,2,03,1073,1074,1204,1232,1256,1285,1306
050,34,031,New Jersey,Passaic County,1,2,04,346,346,380,394,408,421,432
050,34,031,New Jersey,Passaic County,1,2,05,272,272,365,375,394,399,415
050,34,031,New Jersey,Passaic County,1,2,06,872,876,1050,1142,1211,1293,1396
050,34,031,New Jersey,Passaic County,2,1,01,133425,133916,133428,132268,131088,129490,127860
050,34,031,New Jersey,Passaic County,2,1,02,33605,33798,33675,33690,33639,33436,33160
050,34,031,New Jersey,Passaic County,2,1,03,403,404,434,431,426,427,419
050,34,031,New Jersey,Passaic County,2,1,04,9460,9500,9362,9676,10009,10307,10571
050,34,031,New Jersey,Passaic County,2,1,05,52,52,145,150,150,162,159
050,34,031,New Jersey,Passaic County,2,1,06,1737,1751,1846,1917,1984,2028,2095
050,34,031,New Jersey,Passaic County,2,2,01,64384,64474,64926,66736,68194,69932,71372
050,34,031,New Jersey,Passaic County,2,2,02,6417,6438,6409,6868,7258,7744,8163
050,34,031,New Jersey,Passaic County,2,2,03,991,992,1080,1120,1142,1165,1191
050,34,031,New Jersey,Passaic County,2,2,04,382,382,407,425,431,453,472
050,34,031,New Jersey,Passaic County,2,2,05,261,261,382,392,411,419,440
050,34,031,New Jersey,Passaic County,2,2,06,924,924,1089,1161,1247,1342,1425
050,34,033,New Jersey,Salem County,1,1,01,24772,24772,24766,24751,24880,24896,25033
050,34,033,New Jersey,Salem County,1,1,02,4326,4326,4351,4355,4394,4364,4387
050,34,033,New Jersey,Salem County,1,1,03,91,91,87,89,87,85,91
050,34,033,New Jersey,Salem County,1,1,04,174,174,173,180,191,197,197
050,34,033,New Jersey,Salem County,1,1,05,6,6,0,0,0,0,0
050,34,033,New Jersey,Salem County,1,1,06,308,308,243,250,260,270,280
050,34,033,New Jersey,Salem County,1,2,01,1062,1062,1119,1172,1222,1261,1325
050,34,033,New Jersey,Salem County,1,2,02,228,228,230,232,236,241,246
050,34,033,New Jersey,Salem County,1,2,03,25,25,26,26,26,26,26
050,34,033,New Jersey,Salem County,1,2,04,13,13,11,11,12,11,13
050,34,033,New Jersey,Salem County,1,2,05,5,5,18,17,17,18,19
050,34,033,New Jersey,Salem County,1,2,06,37,37,8,8,9,10,13
050,34,033,New Jersey,Salem County,2,1,01,26513,26513,26477,26389,26548,26536,26623
050,34,033,New Jersey,Salem County,2,1,02,4965,4965,4978,4977,4996,4994,5061
050,34,033,New Jersey,Salem County,2,1,03,99,99,80,89,82,85,87
050,34,033,New Jersey,Salem County,2,1,04,216,216,215,222,229,229,232
050,34,033,New Jersey,Salem County,2,1,05,10,10,0,0,0,0,0
050,34,033,New Jersey,Salem County,2,1,06,307,307,283,279,292,301,315
050,34,033,New Jersey,Salem County,2,2,01,850,850,905,961,998,1034,1103
050,34,033,New Jersey,Salem County,2,2,02,210,210,215,219,221,224,229
050,34,033,New Jersey,Salem County,2,2,03,22,22,20,25,28,30,31
050,34,033,New Jersey,Salem County,2,2,04,6,6,8,8,9,9,7
050,34,033,New Jersey,Salem County,2,2,05,6,6,11,12,11,10,12
050,34,033,New Jersey,Salem County,2,2,06,34,34,8,13,13,14,16
050,34,035,New Jersey,Somerset County,1,1,01,107637,107637,107976,107599,107370,106824,106700
050,34,035,New Jersey,Somerset County,1,1,02,10356,10356,10439,10914,11348,11812,12324
050,34,035,New Jersey,Somerset County,1,1,03,126,126,126,134,139,137,126
050,34,035,New Jersey,Somerset County,1,1,04,12373,12373,12606,13764,14909,16051,16998
050,34,035,New Jersey,Somerset County,1,1,05,50,50,35,42,45,48,52
050,34,035,New Jersey,Somerset County,1,1,06,1193,1193,1153,1245,1312,1398,1455
050,34,035,New Jersey,Somerset County,1,2,01,12401,12401,12596,13522,14457,15524,16363
050,34,035,New Jersey,Somerset County,1,2,02,769,769,768,805,849,895,925
050,34,035,New Jersey,Somerset County,1,2,03,101,101,97,108,121,131,140
050,34,035,New Jersey,Somerset County,1,2,04,65,65,69,77,86,93,97
050,34,035,New Jersey,Somerset County,1,2,05,31,31,3,5,7,11,11
050,34,035,New Jersey,Somerset County,1,2,06,139,139,116,127,141,158,175
050,34,035,New Jersey,Somerset County,2,1,01,114005,114005,114345,113748,113455,112854,112687
050,34,035,New Jersey,Somerset County,2,1,02,11569,11569,11665,12102,12506,12923,13339
050,34,035,New Jersey,Somerset County,2,1,03,122,122,128,138,140,139,127
050,34,035,New Jersey,Somerset County,2,1,04,12920,12920,13136,14355,15563,16778,17797
050,34,035,New Jersey,Somerset County,2,1,05,47,47,35,39,41,46,51
050,34,035,New Jersey,Somerset County,2,1,06,1281,1281,1205,1288,1361,1441,1508
050,34,035,New Jersey,Somerset County,2,2,01,11260,11260,11428,12219,12992,13916,14700
050,34,035,New Jersey,Somerset County,2,2,02,711,711,716,731,755,797,814
050,34,035,New Jersey,Somerset County,2,2,03,108,108,104,105,118,122,129
050,34,035,New Jersey,Somerset County,2,2,04,60,60,65,68,67,73,72
050,34,035,New Jersey,Somerset County,2,2,05,24,24,0,2,2,4,3
050,34,035,New Jersey,Somerset County,2,2,06,142,142,117,123,134,155,157
050,34,037,New Jersey,Sussex County,1,1,01,66824,66825,67118,67609,68209,68886,69083
050,34,037,New Jersey,Sussex County,1,1,02,760,760,765,826,891,959,1041
050,34,037,New Jersey,Sussex County,1,1,03,80,80,70,68,72,71,70
050,34,037,New Jersey,Sussex County,1,1,04,833,833,856,964,1037,1110,1195
050,34,037,New Jersey,Sussex County,1,1,05,12,12,0,0,0,0,0
050,34,037,New Jersey,Sussex County,1,1,06,489,489,454,477,501,527,552
050,34,037,New Jersey,Sussex County,1,2,01,2209,2209,2253,2520,2829,3059,3311
050,34,037,New Jersey,Sussex County,1,2,02,46,46,53,84,99,123,146
050,34,037,New Jersey,Sussex County,1,2,03,16,16,11,14,18,18,21
050,34,037,New Jersey,Sussex County,1,2,04,12,12,14,14,16,17,20
050,34,037,New Jersey,Sussex County,1,2,05,7,7,0,2,0,4,5
050,34,037,New Jersey,Sussex County,1,2,06,50,50,24,32,40,54,68
050,34,037,New Jersey,Sussex County,2,1,01,68168,68171,68438,68908,69564,70157,70242
050,34,037,New Jersey,Sussex County,2,1,02,704,704,709,754,806,871,961
050,34,037,New Jersey,Sussex County,2,1,03,64,64,58,60,68,66,69
050,34,037,New Jersey,Sussex County,2,1,04,926,926,934,1054,1133,1210,1300
050,34,037,New Jersey,Sussex County,2,1,05,14,14,0,0,0,0,0
050,34,037,New Jersey,Sussex County,2,1,06,470,470,439,457,492,519,556
050,34,037,New Jersey,Sussex County,2,2,01,2334,2334,2378,2635,2915,3128,3346
050,34,037,New Jersey,Sussex County,2,2,02,62,62,65,86,107,116,131
050,34,037,New Jersey,Sussex County,2,2,03,13,13,13,13,14,15,16
050,34,037,New Jersey,Sussex County,2,2,04,17,17,10,14,16,22,22
050,34,037,New Jersey,Sussex County,2,2,05,0,0,2,4,5,7,8
050,34,037,New Jersey,Sussex County,2,2,06,56,56,25,30,42,47,55
050,34,039,New Jersey,Union County,1,1,01,137389,137389,137134,135047,132894,130828,129175
050,34,039,New Jersey,Union County,1,1,02,49572,49572,49698,50616,51187,51431,51893
050,34,039,New Jersey,Union County,1,1,03,276,276,321,330,335,327,344
050,34,039,New Jersey,Union County,1,1,04,9856,9856,9891,10468,10851,10971,11055
050,34,039,New Jersey,Union County,1,1,05,81,81,87,93,98,98,95
050,34,039,New Jersey,Union County,1,1,06,1917,1917,1913,2017,2075,2140,2194
050,34,039,New Jersey,Union County,1,2,01,47404,47404,47871,50313,52673,54914,56900
050,34,039,New Jersey,Union County,1,2,02,3396,3396,3451,3549,3669,3798,3865
050,34,039,New Jersey,Union County,1,2,03,534,534,537,557,587,609,628
050,34,039,New Jersey,Union County,1,2,04,175,175,201,204,217,232,235
050,34,039,New Jersey,Union County,1,2,05,123,123,107,116,124,128,130
050,34,039,New Jersey,Union County,1,2,06,649,649,629,665,716,765,806
050,34,039,New Jersey,Union County,2,1,01,149686,149686,149342,146891,144477,142047,139976
050,34,039,New Jersey,Union County,2,1,02,57919,57919,58037,58981,59600,59804,60070
050,34,039,New Jersey,Union County,2,1,03,306,306,333,344,345,350,371
050,34,039,New Jersey,Union County,2,1,04,10404,10404,10424,10997,11381,11476,11537
050,34,039,New Jersey,Union County,2,1,05,74,74,90,94,99,103,99
050,34,039,New Jersey,Union County,2,1,06,2050,2050,2077,2172,2237,2302,2360
050,34,039,New Jersey,Union County,2,2,01,46084,46084,46470,48720,50938,53065,54880
050,34,039,New Jersey,Union County,2,2,02,3293,3293,3339,3401,3496,3600,3678
050,34,039,New Jersey,Union County,2,2,03,440,440,441,458,483,506,510
050,34,039,New Jersey,Union County,2,2,04,176,176,198,210,228,230,240
050,34,039,New Jersey,Union County,2,2,05,118,118,107,117,119,126,132
050,34,039,New Jersey,Union County,2,2,06,619,619,629,675,707,749,784
050,34,041,New Jersey,Warren County,1,1,01,45930,45929,46223,47045,47432,47753,47754
050,34,041,New Jersey,Warren County,1,1,02,967,967,976,1080,1187,1277,1409
050,34,041,New Jersey,Warren County,1,1,03,41,41,41,41,44,39,37
050,34,041,New Jersey,Warren County,1,1,04,642,642,653,758,861,997,1092
050,34,041,New Jersey,Warren County,1,1,05,7,7,0,0,0,0,0
050,34,041,New Jersey,Warren County,1,1,06,342,342,294,318,348,362,385
050,34,041,New Jersey,Warren County,1,2,01,1813,1813,1870,2112,2376,2663,2858
050,34,041,New Jersey,Warren County,1,2,02,73,73,78,86,98,112,118
050,34,041,New Jersey,Warren County,1,2,03,13,13,11,12,12,14,15
050,34,041,New Jersey,Warren County,1,2,04,4,4,8,9,9,9,7
050,34,041,New Jersey,Warren County,1,2,05,1,1,1,1,1,1,1
050,34,041,New Jersey,Warren County,1,2,06,37,37,15,16,21,27,33
050,34,041,New Jersey,Warren County,2,1,01,48769,48766,49055,49926,50373,50659,50610
050,34,041,New Jersey,Warren County,2,1,02,923,923,931,1032,1143,1242,1385
050,34,041,New Jersey,Warren County,2,1,03,58,58,41,49,47,45,44
050,34,041,New Jersey,Warren County,2,1,04,654,654,666,787,882,1036,1147
050,34,041,New Jersey,Warren County,2,1,05,9,9,0,0,0,0,0
050,34,041,New Jersey,Warren County,2,1,06,344,344,306,332,353,380,411
050,34,041,New Jersey,Warren County,2,2,01,1680,1680,1717,1930,2181,2405,2552
050,34,041,New Jersey,Warren County,2,2,02,65,65,71,80,96,105,109
050,34,041,New Jersey,Warren County,2,2,03,14,14,11,11,12,15,15
050,34,041,New Jersey,Warren County,2,2,04,12,12,10,10,9,11,11
050,34,041,New Jersey,Warren County,2,2,05,3,3,2,2,0,1,2
050,34,041,New Jersey,Warren County,2,2,06,36,36,13,14,17,20,23
