"date"	"origin"	"destination"	"owac"	"dwac"	"carrier"	"Group"	"type"	"Total"	"Schedule"	"Charter"
200001.00	"DFW"	"PVR"	74	148	"TZ"	3	"Passengers"	183	0	183
200001.00	"DFW"	"SCL"	74	324	"AA"	3	"Passengers"	9009	9009	0
200001.00	"DFW"	"SJD"	74	148	"AA"	3	"Passengers"	9837	9837	0
200001.00	"DFW"	"SJD"	74	148	"MG"	1	"Passengers"	170	0	170
200001.00	"DFW"	"SJD"	74	148	"MMQ"	1	"Passengers"	221	0	221
200001.00	"DFW"	"SJO"	74	110	"AA"	3	"Passengers"	10448	10448	0
200001.00	"DFW"	"YEG"	74	916	"MMQ"	1	"Passengers"	38	0	38
200001.00	"DFW"	"YVR"	74	906	"AA"	3	"Passengers"	18013	18013	0
200001.00	"DFW"	"YVR"	74	906	"CP"	0	"Passengers"	6406	6406	0
200001.00	"DFW"	"YYC"	74	916	"AA"	3	"Passengers"	14943	14943	0
200001.00	"DFW"	"YYZ"	74	936	"AA"	3	"Passengers"	14928	14928	0
200001.00	"DFW"	"YYZ"	74	936	"CP"	0	"Passengers"	7848	7848	0
200001.00	"DSM"	"CUN"	61	148	"MMQ"	1	"Passengers"	165	0	165
200001.00	"DSM"	"ZIH"	61	148	"MMQ"	1	"Passengers"	172	0	172
200001.00	"DTW"	"ACA"	43	148	"TZ"	3	"Passengers"	2326	0	2326
200001.00	"DTW"	"AMS"	43	461	"KL"	0	"Passengers"	19628	19628	0
200001.00	"DTW"	"AMS"	43	461	"NW"	3	"Passengers"	34620	34620	0
200001.00	"DTW"	"AUA"	43	277	"LGQ"	0	"Passengers"	882	0	882
200001.00	"DTW"	"AUA"	43	277	"RYQ"	2	"Passengers"	263	0	263
200001.00	"DTW"	"AUA"	43	277	"SY"	2	"Passengers"	1329	0	1329
200001.00	"DTW"	"AUA"	43	277	"TZ"	3	"Passengers"	1863	0	1863
200001.00	"DTW"	"CDG"	43	427	"NW"	3	"Passengers"	9581	9581	0
200001.00	"DTW"	"CUN"	43	148	"1I"	1	"Passengers"	980	0	980
200001.00	"DTW"	"CUN"	43	148	"LGQ"	0	"Passengers"	4678	0	4678
200001.00	"DTW"	"CUN"	43	148	"MG"	1	"Passengers"	1085	0	1085
200001.00	"DTW"	"CUN"	43	148	"MMQ"	1	"Passengers"	438	0	438
200001.00	"DTW"	"CUN"	43	148	"NW"	3	"Passengers"	139	139	0
200001.00	"DTW"	"CUN"	43	148	"SY"	2	"Passengers"	2527	0	2527
200001.00	"DTW"	"CUN"	43	148	"TZ"	3	"Passengers"	2220	0	2220
200001.00	"DTW"	"CUN"	43	148	"X9"	1	"Passengers"	1371	0	1371
200001.00	"DTW"	"CZM"	43	148	"1I"	1	"Passengers"	260	0	260
200001.00	"DTW"	"CZM"	43	148	"LGQ"	0	"Passengers"	164	0	164
200001.00	"DTW"	"CZM"	43	148	"MMQ"	1	"Passengers"	198	0	198
200001.00	"DTW"	"CZM"	43	148	"TZ"	3	"Passengers"	1545	0	1545
200001.00	"DTW"	"FRA"	43	429	"LH"	0	"Passengers"	9412	9412	0
200001.00	"DTW"	"FRA"	43	429	"NW"	3	"Passengers"	10506	10506	0
200001.00	"DTW"	"GCM"	43	233	"NW"	3	"Passengers"	4589	4589	0
200001.00	"DTW"	"KIX"	43	736	"NW"	3	"Passengers"	20420	20420	0
200001.00	"DTW"	"LGW"	43	493	"NW"	3	"Passengers"	9996	9996	0
200001.00	"DTW"	"LHR"	43	493	"BA"	0	"Passengers"	9844	9844	0
200001.00	"DTW"	"LIR"	43	110	"TZ"	3	"Passengers"	1010	0	1010
200001.00	"DTW"	"MBJ"	43	243	"1I"	1	"Passengers"	405	0	405
200001.00	"DTW"	"MBJ"	43	243	"LGQ"	0	"Passengers"	1111	0	1111
200001.00	"DTW"	"MBJ"	43	243	"MMQ"	1	"Passengers"	658	0	658
200001.00	"DTW"	"MBJ"	43	243	"TZ"	3	"Passengers"	1694	0	1694
200001.00	"DTW"	"MEX"	43	148	"NW"	3	"Passengers"	6149	6149	0
200001.00	"DTW"	"MZT"	43	148	"TZ"	3	"Passengers"	154	0	154
200001.00	"DTW"	"NAS"	43	204	"1I"	1	"Passengers"	49	0	49
200001.00	"DTW"	"NGO"	43	736	"NW"	3	"Passengers"	8427	8427	0
200001.00	"DTW"	"NRT"	43	736	"NW"	3	"Passengers"	24431	24431	0
200001.00	"DTW"	"PEK"	43	713	"NW"	3	"Passengers"	9478	9478	0
200001.00	"DTW"	"POP"	43	224	"TZ"	3	"Passengers"	742	0	742
200001.00	"DTW"	"PUJ"	43	224	"LGQ"	0	"Passengers"	1105	0	1105
200001.00	"DTW"	"PUJ"	43	224	"TZ"	3	"Passengers"	847	0	847
200001.00	"DTW"	"PVR"	43	148	"LGQ"	0	"Passengers"	872	0	872
200001.00	"DTW"	"PVR"	43	148	"NW"	3	"Passengers"	1065	1065	0
200001.00	"DTW"	"PVR"	43	148	"TZ"	3	"Passengers"	2208	0	2208
200001.00	"DTW"	"SJD"	43	148	"TZ"	3	"Passengers"	443	0	443
200001.00	"DTW"	"SKB"	43	275	"TZ"	3	"Passengers"	282	0	282
200001.00	"DTW"	"SXM"	43	259	"NW"	3	"Passengers"	999	999	0
200001.00	"DTW"	"UVF"	43	276	"TZ"	3	"Passengers"	380	0	380
200001.00	"DTW"	"YHU"	43	941	"MG"	1	"Passengers"	67	0	67
200001.00	"DTW"	"YOW"	43	936	"XJ"	2	"Passengers"	4020	4020	0
200001.00	"DTW"	"YUL"	43	941	"NW"	3	"Passengers"	12366	12366	0
200001.00	"DTW"	"YUL"	43	941	"XJ"	2	"Passengers"	2311	2311	0
200001.00	"DTW"	"YXU"	43	936	"XJ"	2	"Passengers"	2018	2018	0
200001.00	"DTW"	"YYZ"	43	936	"NW"	3	"Passengers"	17918	17918	0
200001.00	"DTW"	"ZIH"	43	148	"NW"	3	"Passengers"	1022	1022	0
200001.00	"ELP"	"ZLO"	74	148	"LGQ"	0	"Passengers"	170	0	170
200001.00	"EVV"	"PVR"	42	148	"TZ"	3	"Passengers"	180	0	180
200001.00	"EWR"	"AMS"	22	461	"CO"	3	"Passengers"	6855	6855	0
200001.00	"EWR"	"AMS"	22	461	"MP"	0	"Passengers"	232	232	0
200001.00	"EWR"	"AMS"	22	461	"NW"	3	"Passengers"	11084	11084	0
200001.00	"EWR"	"AMS"	22	461	"SQ"	0	"Passengers"	7454	7454	0
200001.00	"EWR"	"ANU"	22	206	"CO"	3	"Passengers"	2837	2837	0
200001.00	"EWR"	"ANU"	22	206	"MMQ"	1	"Passengers"	150	0	150
200001.00	"EWR"	"ARN"	22	484	"SK"	0	"Passengers"	5996	5996	0
200001.00	"EWR"	"AUA"	22	277	"FQ"	0	"Passengers"	9392	9392	0
200001.00	"EWR"	"BDA"	22	207	"CO"	3	"Passengers"	4522	4522	0
200001.00	"EWR"	"BHX"	22	493	"CO"	3	"Passengers"	7532	7532	0
200001.00	"EWR"	"BOG"	22	327	"CO"	3	"Passengers"	7563	7563	0
200001.00	"EWR"	"BRU"	22	409	"CO"	3	"Passengers"	7026	7026	0
200001.00	"EWR"	"BRU"	22	409	"SN"	0	"Passengers"	6684	6684	0
200001.00	"EWR"	"BSL"	22	486	"SR"	0	"Passengers"	2708	2708	0
200001.00	"EWR"	"CCS"	22	388	"CO"	3	"Passengers"	3115	3115	0
200001.00	"EWR"	"CDG"	22	427	"AF"	0	"Passengers"	12431	12431	0
200001.00	"EWR"	"CDG"	22	427	"CO"	3	"Passengers"	21957	21957	0
200001.00	"EWR"	"CPH"	22	419	"SK"	0	"Passengers"	11958	11958	0
200001.00	"EWR"	"CUN"	22	148	"CO"	3	"Passengers"	11141	11141	0
200001.00	"EWR"	"CUN"	22	148	"X9"	1	"Passengers"	2058	0	2058
200001.00	"EWR"	"CZM"	22	148	"CO"	3	"Passengers"	691	691	0
200001.00	"EWR"	"DUB"	22	441	"CO"	3	"Passengers"	3190	3190	0
200001.00	"EWR"	"DUB"	22	441	"EI"	0	"Passengers"	5587	5587	0
200001.00	"EWR"	"DUS"	22	429	"CO"	3	"Passengers"	9432	9432	0
200001.00	"EWR"	"DUS"	22	429	"LH"	0	"Passengers"	6271	6271	0
200001.00	"EWR"	"DXB"	22	678	"MH"	0	"Passengers"	4659	4659	0
200001.00	"EWR"	"FCO"	22	450	"CO"	3	"Passengers"	19499	19499	0
200001.00	"EWR"	"FCO"	22	450	"ET"	0	"Passengers"	4319	4319	0
200001.00	"EWR"	"FRA"	22	429	"CO"	3	"Passengers"	10624	10624	0
200001.00	"EWR"	"FRA"	22	429	"LH"	0	"Passengers"	11646	11646	0
200001.00	"EWR"	"GIG"	22	316	"CO"	3	"Passengers"	10061	10061	0
200001.00	"EWR"	"GLA"	22	493	"CO"	3	"Passengers"	7886	7886	0
200001.00	"EWR"	"GRU"	22	316	"CO"	3	"Passengers"	11473	11473	0
200001.00	"EWR"	"GUA"	22	127	"CO"	3	"Passengers"	427	427	0
200001.00	"EWR"	"KRK"	22	467	"LO"	0	"Passengers"	1017	1017	0
200001.00	"EWR"	"LGW"	22	493	"CO"	3	"Passengers"	19414	19414	0
200001.00	"EWR"	"LGW"	22	493	"VS"	0	"Passengers"	12897	12897	0
200001.00	"EWR"	"LHR"	22	493	"AA"	3	"Passengers"	4443	4443	0
200001.00	"EWR"	"LHR"	22	493	"BA"	0	"Passengers"	13966	13966	0
200001.00	"EWR"	"LHR"	22	493	"UA"	3	"Passengers"	9393	9393	0
200001.00	"EWR"	"LHR"	22	493	"VS"	0	"Passengers"	17997	17997	0
200001.00	"EWR"	"LIM"	22	368	"CO"	3	"Passengers"	7433	7433	0
200001.00	"EWR"	"LIS"	22	469	"CO"	3	"Passengers"	6435	6435	0
200001.00	"EWR"	"LIS"	22	469	"TP"	0	"Passengers"	6499	6499	0
200001.00	"EWR"	"MAD"	22	482	"CO"	3	"Passengers"	9647	9647	0
200001.00	"EWR"	"MAN"	22	493	"CO"	3	"Passengers"	12518	12518	0
200001.00	"EWR"	"MBJ"	22	243	"JM"	0	"Passengers"	6087	6087	0
200001.00	"EWR"	"MEX"	22	148	"CO"	3	"Passengers"	10761	10761	0
200001.00	"EWR"	"MEX"	22	148	"MX"	0	"Passengers"	2682	2682	0
200001.00	"EWR"	"MUC"	22	429	"LH"	0	"Passengers"	6939	6939	0
200001.00	"EWR"	"MXP"	22	450	"CO"	3	"Passengers"	11259	11259	0
200001.00	"EWR"	"NAS"	22	204	"1I"	1	"Passengers"	2271	0	2271
200001.00	"EWR"	"NAS"	22	204	"CO"	3	"Passengers"	4354	4354	0
200001.00	"EWR"	"NRT"	22	736	"CO"	3	"Passengers"	9559	9559	0
200001.00	"EWR"	"OSL"	22	465	"SK"	0	"Passengers"	5713	5713	0
200001.00	"EWR"	"PLS"	22	281	"MMQ"	1	"Passengers"	162	0	162
200001.00	"EWR"	"PRG"	22	418	"OK"	0	"Passengers"	4844	4844	0
200001.00	"EWR"	"PTY"	22	162	"CO"	3	"Passengers"	6820	6820	0
200001.00	"EWR"	"PUJ"	22	224	"MMQ"	1	"Passengers"	68	0	68
200001.00	"EWR"	"SAL"	22	118	"CO"	3	"Passengers"	332	332	0
200001.00	"EWR"	"SCL"	22	324	"CO"	3	"Passengers"	6630	6630	0
200001.00	"EWR"	"SDQ"	22	224	"CO"	3	"Passengers"	8768	8768	0
200001.00	"EWR"	"SEL"	22	778	"KE"	0	"Passengers"	2983	2983	0
200001.00	"EWR"	"SJO"	22	110	"CO"	3	"Passengers"	7957	7957	0
200001.00	"EWR"	"SNN"	22	441	"CO"	3	"Passengers"	3343	3343	0
200001.00	"EWR"	"SXM"	22	259	"CO"	3	"Passengers"	2368	2368	0
200001.00	"EWR"	"TLV"	22	636	"CO"	3	"Passengers"	11192	11192	0
200001.00	"EWR"	"TLV"	22	636	"LY"	0	"Passengers"	17606	17606	0
200001.00	"EWR"	"WAW"	22	467	"LO"	0	"Passengers"	2164	2164	0
200001.00	"EWR"	"YHZ"	22	951	"QK"	0	"Passengers"	1437	1437	0
200001.00	"EWR"	"YHZ"	22	951	"RU"	2	"Passengers"	3051	3051	0
200001.00	"EWR"	"YMX"	22	941	"LY"	0	"Passengers"	190	190	0
200001.00	"EWR"	"YOW"	22	936	"RU"	2	"Passengers"	2788	2788	0
200001.00	"EWR"	"YQB"	22	941	"RU"	2	"Passengers"	1839	1839	0
200001.00	"EWR"	"YQM"	22	946	"RU"	2	"Passengers"	45	45	0
200001.00	"EWR"	"YUL"	22	941	"AC"	0	"Passengers"	6659	6659	0
200001.00	"EWR"	"YUL"	22	941	"CO"	3	"Passengers"	2979	2979	0
200001.00	"EWR"	"YUL"	22	941	"RU"	2	"Passengers"	5555	5555	0
200001.00	"EWR"	"YYZ"	22	936	"2T"	0	"Passengers"	1044	1044	0
200001.00	"EWR"	"YYZ"	22	936	"AC"	0	"Passengers"	15287	15287	0
200001.00	"EWR"	"YYZ"	22	936	"CO"	3	"Passengers"	11994	11994	0
200001.00	"EWR"	"YYZ"	22	936	"LY"	0	"Passengers"	244	244	0
200001.00	"EWR"	"ZRH"	22	486	"CO"	3	"Passengers"	6044	6044	0
200001.00	"EWR"	"ZRH"	22	486	"SR"	0	"Passengers"	8501	8501	0
200001.00	"FAR"	"CUN"	66	148	"TZ"	3	"Passengers"	338	0	338
200001.00	"FAT"	"ACA"	91	148	"RYQ"	2	"Passengers"	161	0	161
200001.00	"FAT"	"PVR"	91	148	"RYQ"	2	"Passengers"	170	0	170
200001.00	"FLL"	"ANU"	33	206	"MG"	1	"Passengers"	330	0	330
200001.00	"FLL"	"AUA"	33	277	"FCQ"	1	"Passengers"	1141	0	1141
200001.00	"FLL"	"BGI"	33	205	"FF"	2	"Passengers"	634	0	634
200001.00	"FLL"	"FPO"	33	204	"7Z"	0	"Passengers"	10806	10806	0
200001.00	"FLL"	"FRA"	33	429	"DE"	0	"Passengers"	1301	1301	0
200001.00	"FLL"	"GYE"	33	337	"EU"	0	"Passengers"	747	747	0
200001.00	"FLL"	"KIN"	33	243	"JM"	0	"Passengers"	8179	8179	0
200001.00	"FLL"	"MAO"	33	316	"TZ"	3	"Passengers"	630	0	630
200001.00	"FLL"	"MBJ"	33	243	"JM"	0	"Passengers"	2880	2880	0
200001.00	"FLL"	"NAS"	33	204	"LOQ"	1	"Passengers"	10	0	10
200001.00	"FLL"	"NAS"	33	204	"MQ"	3	"Passengers"	14461	14461	0
200001.00	"FLL"	"NAS"	33	204	"UP"	0	"Passengers"	6534	6534	0
200001.00	"FLL"	"POS"	33	280	"TZ"	3	"Passengers"	173	0	173
200001.00	"FLL"	"YMX"	33	941	"2T"	0	"Passengers"	5340	5340	0
200001.00	"FLL"	"YMX"	33	941	"QN"	0	"Passengers"	4782	4782	0
200001.00	"FLL"	"YMX"	33	941	"TS"	0	"Passengers"	16929	16929	0
200001.00	"FLL"	"YOW"	33	936	"QN"	0	"Passengers"	1003	1003	0
200001.00	"FLL"	"YQB"	33	941	"TS"	0	"Passengers"	5556	5556	0
200001.00	"FLL"	"YUL"	33	941	"AC"	0	"Passengers"	7620	7581	39
200001.00	"FLL"	"YVR"	33	906	"AC"	0	"Passengers"	237	0	237
200001.00	"FLL"	"YYC"	33	916	"AC"	0	"Passengers"	227	0	227
200001.00	"FLL"	"YYZ"	33	936	"2T"	0	"Passengers"	11602	11602	0
200001.00	"FLL"	"YYZ"	33	936	"AC"	0	"Passengers"	2143	2143	0
200001.00	"FLL"	"YYZ"	33	936	"CP"	0	"Passengers"	97	0	97
200001.00	"FLL"	"YYZ"	33	936	"MMQ"	1	"Passengers"	168	0	168
200001.00	"FLL"	"YYZ"	33	936	"QN"	0	"Passengers"	3872	3872	0
200001.00	"FLL"	"YYZ"	33	936	"TS"	0	"Passengers"	11626	11626	0
200001.00	"FSD"	"CUN"	67	148	"TZ"	3	"Passengers"	171	0	171
200001.00	"GEG"	"YYZ"	93	936	"NW"	3	"Passengers"	4	4	0
200001.00	"GRR"	"CUN"	43	148	"LGQ"	0	"Passengers"	175	0	175
200001.00	"GSB"	"YQX"	36	961	"MMQ"	1	"Passengers"	71	0	71
200001.00	"GSO"	"CUN"	36	148	"FCQ"	1	"Passengers"	167	0	167
200001.00	"GSO"	"YHU"	36	941	"PCQ"	1	"Passengers"	50	0	50
200001.00	"GTF"	"YYC"	84	916	"NW"	3	"Passengers"	84	84	0
200001.00	"GUM"	"BNE"	5	802	"HQQ"	0	"Passengers"	537	0	537
200001.00	"GUM"	"CNS"	5	802	"CS"	3	"Passengers"	1645	1645	0
200001.00	"GUM"	"CTS"	5	736	"CS"	3	"Passengers"	4358	4358	0
200001.00	"GUM"	"CTS"	5	736	"HQQ"	0	"Passengers"	384	0	384
200001.00	"GUM"	"DPS"	5	832	"CS"	3	"Passengers"	2916	2916	0
200001.00	"GUM"	"FUK"	5	736	"CS"	3	"Passengers"	7690	7690	0
200001.00	"GUM"	"FUK"	5	736	"JL"	0	"Passengers"	571	0	571
200001.00	"GUM"	"HIJ"	5	736	"CS"	3	"Passengers"	153	0	153
200001.00	"GUM"	"HKG"	5	729	"CS"	3	"Passengers"	2006	2006	0
200001.00	"GUM"	"KIJ"	5	736	"CS"	3	"Passengers"	2277	2277	0
200001.00	"GUM"	"KIJ"	5	736	"HQQ"	0	"Passengers"	271	0	271
200001.00	"GUM"	"KIX"	5	736	"CS"	3	"Passengers"	6156	6156	0
200001.00	"GUM"	"KIX"	5	736	"JL"	0	"Passengers"	22159	22159	0
200001.00	"GUM"	"KIX"	5	736	"NH"	0	"Passengers"	31132	31132	0
200001.00	"GUM"	"KMQ"	5	736	"HQQ"	0	"Passengers"	213	0	213
200001.00	"GUM"	"MNL"	5	766	"CS"	3	"Passengers"	9028	9028	0
200001.00	"GUM"	"MNL"	5	766	"ON"	0	"Passengers"	983	983	0
200001.00	"GUM"	"NGO"	5	736	"CS"	3	"Passengers"	17283	17283	0
200001.00	"GUM"	"NGO"	5	736	"HQQ"	0	"Passengers"	266	0	266
200001.00	"GUM"	"NGO"	5	736	"JL"	0	"Passengers"	9072	9072	0
200001.00	"GUM"	"NRT"	5	736	"CS"	3	"Passengers"	29749	29749	0
200001.00	"GUM"	"NRT"	5	736	"JL"	0	"Passengers"	24106	24106	0
200001.00	"GUM"	"NRT"	5	736	"NW"	3	"Passengers"	17066	17066	0
200001.00	"GUM"	"OKJ"	5	736	"CS"	3	"Passengers"	2016	2016	0
200001.00	"GUM"	"PNI"	5	810	"ON"	0	"Passengers"	1145	1145	0
200001.00	"GUM"	"SDJ"	5	736	"CS"	3	"Passengers"	7102	7102	0
200001.00	"GUM"	"SEL"	5	778	"OZ"	0	"Passengers"	12660	12660	0
200001.00	"GUM"	"SYD"	5	802	"HQQ"	0	"Passengers"	597	0	597
200001.00	"GUM"	"TKK"	5	810	"CS"	3	"Passengers"	3835	3835	0
200001.00	"GUM"	"TPE"	5	781	"CS"	3	"Passengers"	2878	2878	0
200001.00	"GUM"	"YAP"	5	810	"CS"	3	"Passengers"	1610	1610	0
200001.00	"HNL"	"AKL"	2	851	"FJ"	0	"Passengers"	1299	1299	0
200001.00	"HNL"	"AKL"	2	851	"NZ"	0	"Passengers"	4296	4296	0
200001.00	"HNL"	"AKL"	2	851	"TZ"	3	"Passengers"	596	0	596
200001.00	"HNL"	"AKL"	2	851	"UA"	3	"Passengers"	318	318	0
200001.00	"HNL"	"AKL"	2	851	"WO"	3	"Passengers"	724	0	724
200001.00	"HNL"	"AOJ"	2	736	"JO"	0	"Passengers"	261	0	261
200001.00	"HNL"	"APW"	2	892	"NZ"	0	"Passengers"	1269	1269	0
200001.00	"HNL"	"CTS"	2	736	"JL"	0	"Passengers"	12737	12737	0
200001.00	"HNL"	"CTS"	2	736	"JO"	0	"Passengers"	261	0	261
200001.00	"HNL"	"CXI"	2	824	"AQ"	2	"Passengers"	423	0	423
200001.00	"HNL"	"FUK"	2	736	"JL"	0	"Passengers"	15051	15051	0
200001.00	"HNL"	"HIJ"	2	736	"JL"	0	"Passengers"	3354	3354	0
200001.00	"HNL"	"HKD"	2	736	"JL"	0	"Passengers"	512	0	512
200001.00	"HNL"	"HND"	2	736	"CI"	0	"Passengers"	12572	12572	0
200001.00	"HNL"	"KIJ"	2	736	"JL"	0	"Passengers"	2174	2174	0
200001.00	"HNL"	"KIX"	2	736	"JL"	0	"Passengers"	42011	42011	0
200001.00	"HNL"	"KIX"	2	736	"NW"	3	"Passengers"	18680	18680	0
200001.00	"HNL"	"KMJ"	2	736	"JO"	0	"Passengers"	221	0	221
200001.00	"HNL"	"MAJ"	2	844	"CS"	3	"Passengers"	1192	1192	0
200001.00	"HNL"	"MNL"	2	766	"PR"	0	"Passengers"	11017	11017	0
200001.00	"HNL"	"NAN"	2	821	"FJ"	0	"Passengers"	2351	2351	0
200001.00	"HNL"	"NAN"	2	821	"NZ"	0	"Passengers"	2895	2895	0
200001.00	"HNL"	"NGO"	2	736	"JL"	0	"Passengers"	18048	18048	0
200001.00	"HNL"	"NGO"	2	736	"NH"	0	"Passengers"	16395	16395	0
200001.00	"HNL"	"NRT"	2	736	"CS"	3	"Passengers"	6493	6493	0
200001.00	"HNL"	"NRT"	2	736	"JL"	0	"Passengers"	65492	65492	0
200001.00	"HNL"	"NRT"	2	736	"JO"	0	"Passengers"	5896	5896	0
200001.00	"HNL"	"NRT"	2	736	"NH"	0	"Passengers"	8773	8773	0
200001.00	"HNL"	"NRT"	2	736	"NW"	3	"Passengers"	37726	37726	0
200001.00	"HNL"	"NRT"	2	736	"UA"	3	"Passengers"	17617	17617	0
200001.00	"HNL"	"OKA"	2	736	"JL"	0	"Passengers"	1492	0	1492
200001.00	"HNL"	"PPT"	2	823	"HA"	2	"Passengers"	1228	1228	0
200001.00	"HNL"	"PPT"	2	823	"TZ"	3	"Passengers"	123	0	123
200001.00	"HNL"	"RAR"	2	813	"NZ"	0	"Passengers"	1401	1401	0
200001.00	"HNL"	"SDJ"	2	736	"JL"	0	"Passengers"	9527	9527	0
200001.00	"HNL"	"SEL"	2	778	"KE"	0	"Passengers"	14370	14370	0
200001.00	"HNL"	"SYD"	2	802	"QF"	0	"Passengers"	16996	16996	0
200001.00	"HNL"	"SYD"	2	802	"UA"	3	"Passengers"	370	370	0
200001.00	"HNL"	"TBU"	2	881	"NZ"	0	"Passengers"	1247	1247	0
200001.00	"HNL"	"TPE"	2	781	"BR"	0	"Passengers"	3694	3694	0
200001.00	"HNL"	"TPE"	2	781	"CI"	0	"Passengers"	4559	4559	0
200001.00	"HNL"	"YEG"	2	916	"TS"	0	"Passengers"	766	766	0
200001.00	"HNL"	"YVR"	2	906	"2T"	0	"Passengers"	1909	1909	0
200001.00	"HNL"	"YVR"	2	906	"AC"	0	"Passengers"	4979	4979	0
200001.00	"HNL"	"YVR"	2	906	"CP"	0	"Passengers"	19432	19432	0
200001.00	"HNL"	"YVR"	2	906	"TS"	0	"Passengers"	2850	2850	0
200001.00	"HNL"	"YYC"	2	916	"2T"	0	"Passengers"	5630	5630	0
200001.00	"HNL"	"YYC"	2	916	"TS"	0	"Passengers"	904	904	0
200001.00	"HNL"	"YYJ"	2	906	"2T"	0	"Passengers"	5370	5370	0
200001.00	"HNL"	"YYZ"	2	936	"CP"	0	"Passengers"	7039	7039	0
200001.00	"IAD"	"AMS"	32	461	"NW"	3	"Passengers"	10928	10928	0
200001.00	"IAD"	"AMS"	32	461	"UA"	3	"Passengers"	14728	14728	0
200001.00	"IAD"	"ANU"	32	206	"BW"	0	"Passengers"	725	725	0
200001.00	"IAD"	"BGI"	32	205	"BW"	0	"Passengers"	640	640	0
200001.00	"IAD"	"BRU"	32	409	"SN"	0	"Passengers"	2572	2572	0
200001.00	"IAD"	"BRU"	32	409	"UA"	3	"Passengers"	7447	7447	0
200001.00	"IAD"	"CDG"	32	427	"AF"	0	"Passengers"	14421	14421	0
200001.00	"IAD"	"CDG"	32	427	"UA"	3	"Passengers"	17465	17465	0
200001.00	"IAD"	"CUN"	32	148	"FCQ"	1	"Passengers"	1729	0	1729
200001.00	"IAD"	"FRA"	32	429	"LH"	0	"Passengers"	17768	17768	0
200001.00	"IAD"	"FRA"	32	429	"UA"	3	"Passengers"	24686	24686	0
200001.00	"IAD"	"LHR"	32	493	"BA"	0	"Passengers"	20371	20371	0
200001.00	"IAD"	"LHR"	32	493	"UA"	3	"Passengers"	23499	23499	0
200001.00	"IAD"	"LHR"	32	493	"VS"	0	"Passengers"	13866	13866	0
200001.00	"IAD"	"MAD"	32	482	"JK"	0	"Passengers"	4479	4479	0
200001.00	"IAD"	"MEX"	32	148	"UA"	3	"Passengers"	6259	6259	0
200001.00	"IAD"	"MUC"	32	429	"UA"	3	"Passengers"	9870	9870	0
200001.00	"IAD"	"MXP"	32	450	"UA"	3	"Passengers"	6481	6481	0
200001.00	"IAD"	"NRT"	32	736	"NH"	0	"Passengers"	12345	12345	0
200001.00	"IAD"	"PVR"	32	148	"RYQ"	2	"Passengers"	167	0	167
200001.00	"IAD"	"RUH"	32	670	"SV"	0	"Passengers"	23	23	0
200001.00	"IAD"	"SAL"	32	118	"TA"	0	"Passengers"	5433	5433	0
200001.00	"IAD"	"SVO"	32	475	"SU"	0	"Passengers"	793	793	0
200001.00	"IAD"	"VIE"	32	403	"OS"	0	"Passengers"	8921	8921	0
200001.00	"IAD"	"ZRH"	32	486	"SR"	0	"Passengers"	11050	11050	0
200001.00	"IAH"	"ACA"	74	148	"CO"	3	"Passengers"	9072	7916	1156
200001.00	"IAH"	"ACA"	74	148	"MMQ"	1	"Passengers"	259	0	259
200001.00	"IAH"	"AMS"	74	461	"KL"	0	"Passengers"	13894	13894	0
200001.00	"IAH"	"AUA"	74	277	"CO"	3	"Passengers"	1324	1324	0
200001.00	"IAH"	"BJX"	74	148	"CO"	3	"Passengers"	7771	7771	0
200001.00	"IAH"	"BOG"	74	327	"CO"	3	"Passengers"	5339	5339	0
200001.00	"IAH"	"BZE"	74	106	"CO"	3	"Passengers"	11203	11203	0
200001.00	"IAH"	"BZE"	74	106	"TA"	0	"Passengers"	3978	3978	0
200001.00	"IAH"	"CCS"	74	388	"CO"	3	"Passengers"	3571	3571	0
200001.00	"IAH"	"CDG"	74	427	"AF"	0	"Passengers"	10618	10618	0
200001.00	"IAH"	"CDG"	74	427	"CO"	3	"Passengers"	9397	9397	0
200001.00	"IAH"	"CUN"	74	148	"AM"	0	"Passengers"	399	399	0
200001.00	"IAH"	"CUN"	74	148	"CO"	3	"Passengers"	24940	24940	0
200001.00	"IAH"	"CUN"	74	148	"MMQ"	1	"Passengers"	285	0	285
200001.00	"IAH"	"CUN"	74	148	"SY"	2	"Passengers"	2703	0	2703
200001.00	"IAH"	"CUU"	74	148	"RU"	2	"Passengers"	1636	1636	0
200001.00	"IAH"	"CZM"	74	148	"CO"	3	"Passengers"	6862	6862	0
200001.00	"IAH"	"FRA"	74	429	"LH"	0	"Passengers"	7980	7980	0
200001.00	"IAH"	"GCM"	74	233	"KX"	0	"Passengers"	1642	1642	0
200001.00	"IAH"	"GDL"	74	148	"CO"	3	"Passengers"	14072	14072	0
200001.00	"IAH"	"GRU"	74	316	"CO"	3	"Passengers"	5450	5450	0
200001.00	"IAH"	"GUA"	74	127	"CO"	3	"Passengers"	16000	16000	0
200001.00	"IAH"	"GYE"	74	337	"CO"	3	"Passengers"	3154	3154	0
200001.00	"IAH"	"LGW"	74	493	"BA"	0	"Passengers"	12023	12023	0
200001.00	"IAH"	"LGW"	74	493	"CO"	3	"Passengers"	19449	19449	0
200001.00	"IAH"	"LIM"	74	368	"CO"	3	"Passengers"	7216	7216	0
200001.00	"IAH"	"MEX"	74	148	"6A"	0	"Passengers"	920	920	0
