       2      10       6      99       0      15       0     -999.000
      Alt            U            V       U_quality    V_quality
      845.000     -1.00726      11.3458    0.0217562    0.0180044
      855.000    -0.800668      11.3701    0.0233950    0.0195947
      865.000    -0.712325      11.4950    0.0215895    0.0178507
      875.000    -0.562198      11.5633    0.0210843    0.0174475
      885.000    -0.374743      11.6240    0.0211178    0.0177430
      895.000    -0.232952      11.7339    0.0209667    0.0174018
      905.000   -0.0358672      11.8441    0.0207671    0.0173000
      915.000     0.196470      11.8917    0.0211818    0.0180184
      925.000     0.361872      12.0267    0.0208111    0.0174212
      935.000     0.618697      12.1428    0.0207657    0.0175126
      945.000     0.905392      12.2145    0.0225340    0.0192551
      955.000      1.15036      12.3372    0.0235963    0.0201252
      965.000      1.44175      12.4732    0.0217741    0.0185677
      975.000      1.77615      12.5640    0.0212814    0.0186765
      985.000      2.07321      12.7221    0.0214436    0.0186497
      995.000      2.32256      12.8617    0.0264174    0.0237056
       2      10       6      99      20      30       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     -3.56352      8.53429    0.0135813    0.0109653
      25.0000     -3.80498      8.63415    0.0136412    0.0108487
      35.0000     -3.95500      8.37707    0.0146076    0.0115233
      45.0000     -3.70741      8.28881    0.0163940    0.0129841
      55.0000     -3.32663      8.83648    0.0176806    0.0145159
      65.0000     -3.22752      9.17337    0.0156146    0.0128278
      75.0000     -3.29491      9.37914    0.0161330    0.0132782
      85.0000     -3.44844      9.51143    0.0159645    0.0131582
      95.0000     -3.61195      9.64140    0.0156412    0.0128812
      105.000     -3.71421      9.80129    0.0154097    0.0126920
      115.000     -3.76286      9.89981    0.0151557    0.0124834
      125.000     -3.82177      9.92661    0.0150425    0.0124591
      135.000     -3.97452      10.0006    0.0154913    0.0130567
      145.000     -4.15807      10.0361    0.0154857    0.0131863
      155.000     -4.23184      10.0264    0.0141979    0.0120889
      165.000     -4.19456      10.0313    0.0142298    0.0120773
      175.000     -4.26565      10.0141    0.0137176    0.0115660
      185.000     -4.28538      10.0024    0.0139754    0.0118103
      195.000     -4.29089      9.99931    0.0141815    0.0121197
      205.000     -4.38377      9.99289    0.0145314    0.0124795
      215.000     -4.49203      10.0254    0.0150788    0.0130203
      225.000     -4.50162      10.0651    0.0150890    0.0131596
      235.000     -4.53375      10.1006    0.0147780    0.0128562
      245.000     -4.50622      10.1408    0.0148553    0.0129227
      255.000     -4.41885      10.1753    0.0156887    0.0136986
      265.000     -4.43227      10.2349    0.0150142    0.0130090
      275.000     -4.36003      10.2901    0.0149367    0.0129102
      285.000     -4.26323      10.3442    0.0154354    0.0133457
      295.000     -4.23096      10.3724    0.0148460    0.0127564
      305.000     -4.18093      10.3927    0.0142769    0.0122022
      315.000     -4.12127      10.4057    0.0141656    0.0121442
      325.000     -4.09862      10.4502    0.0141717    0.0120319
      335.000     -4.05411      10.5024    0.0145415    0.0123964
      345.000     -3.98503      10.4982    0.0145207    0.0125082
      355.000     -3.99658      10.5068    0.0146307    0.0126135
      365.000     -3.95608      10.5512    0.0145821    0.0126336
      375.000     -3.87763      10.5891    0.0155598    0.0136550
      385.000     -3.86392      10.6101    0.0153291    0.0134096
      395.000     -3.84773      10.6211    0.0151291    0.0133267
      405.000     -3.83060      10.6348    0.0158769    0.0140582
      415.000     -3.85252      10.6496    0.0163498    0.0144633
      425.000     -3.86894      10.6867    0.0167565    0.0148323
      435.000     -3.86105      10.7103    0.0173640    0.0154746
      445.000     -3.89266      10.7040    0.0165915    0.0146359
      455.000     -3.90139      10.7018    0.0166595    0.0146809
      465.000     -3.89482      10.6969    0.0169561    0.0150530
      475.000     -3.90877      10.6853    0.0167642    0.0148059
      485.000     -3.84761      10.7000    0.0166008    0.0146929
      495.000     -3.79607      10.7452    0.0163008    0.0144878
      505.000     -3.82117      10.7684    0.0158630    0.0140683
      515.000     -3.83980      10.7765    0.0158026    0.0140225
      525.000     -3.80423      10.7961    0.0171098    0.0153448
      535.000     -3.80837      10.8069    0.0166400    0.0148423
      545.000     -3.77833      10.8218    0.0168214    0.0149823
      555.000     -3.68172      10.8291    0.0181358    0.0162992
      565.000     -3.65920      10.8143    0.0181105    0.0161843
      575.000     -3.61486      10.8058    0.0187544    0.0167241
      585.000     -3.52985      10.8120    0.0194612    0.0175120
      595.000     -3.50755      10.8039    0.0182931    0.0163091
      605.000     -3.41585      10.8036    0.0183769    0.0164151
      615.000     -3.31088      10.8206    0.0192459    0.0172856
      625.000     -3.29467      10.8236    0.0187681    0.0167806
      635.000     -3.27198      10.8605    0.0182514    0.0162633
      645.000     -3.15714      10.8855    0.0190758    0.0172488
      655.000     -3.09934      10.8898    0.0196830    0.0176721
      665.000     -3.00653      10.9392    0.0197511    0.0178291
      675.000     -2.92329      10.9754    0.0196672    0.0178852
      685.000     -2.86436      10.9947    0.0194005    0.0175559
      695.000     -2.75576      11.0238    0.0206615    0.0186924
      705.000     -2.71974      11.0732    0.0221512    0.0202177
      715.000     -2.65752      11.1139    0.0213653    0.0193966
      725.000     -2.57870      11.1884    0.0204953    0.0185991
      735.000     -2.48626      11.2224    0.0204011    0.0187506
      745.000     -2.40095      11.2754    0.0196309    0.0178673
      755.000     -2.34723      11.3437    0.0208413    0.0190116
      765.000     -2.26709      11.3970    0.0215168    0.0197893
      775.000     -2.17250      11.4331    0.0213426    0.0194829
      785.000     -2.04046      11.4645    0.0216914    0.0199256
      795.000     -1.94341      11.5491    0.0223567    0.0207711
      805.000     -1.82120      11.5741    0.0220632    0.0203863
      815.000     -1.72238      11.6057    0.0224779    0.0207572
      825.000     -1.60756      11.7035    0.0219335    0.0203592
      835.000     -1.46273      11.7586    0.0219672    0.0202082
      845.000     -1.34558      11.8117    0.0226608    0.0207823
      855.000     -1.16968      11.9206    0.0222513    0.0206232
      865.000     -1.04292      12.0047    0.0215493    0.0197665
      875.000    -0.854837      12.1042    0.0220902    0.0204072
      885.000    -0.635403      12.1764    0.0226629    0.0210337
      895.000    -0.471061      12.2273    0.0221650    0.0205133
      905.000    -0.254183      12.3443    0.0221332    0.0205168
      915.000   -0.0340641      12.4286    0.0222820    0.0208331
      925.000     0.188052      12.5315    0.0219302    0.0203851
      935.000     0.438873      12.6808    0.0218589    0.0203619
      945.000     0.705547      12.7670    0.0221604    0.0208743
      955.000     0.966719      12.8527    0.0218586    0.0205116
      965.000      1.31716      12.9593    0.0229744    0.0217436
      975.000      1.67406      13.0584    0.0258180    0.0248223
      985.000      1.95922      13.1715    0.0252030    0.0243205
      995.000      2.23830      13.2837    0.0309655    0.0302899
       2      10       6      99      20      45       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     -3.49180      8.45172    0.0128534    0.0110204
      25.0000     -3.64497      8.58663    0.0123106    0.0103592
      35.0000     -3.61494      8.44919    0.0128722    0.0107285
      45.0000     -3.49923      8.32441    0.0136616    0.0113842
      55.0000     -3.46596      8.69682    0.0149902    0.0130096
      65.0000     -3.40687      8.96101    0.0135952    0.0117463
      75.0000     -3.39599      9.18598    0.0135178    0.0116417
      85.0000     -3.46492      9.34339    0.0128760    0.0110736
      95.0000     -3.54705      9.52000    0.0126443    0.0108657
      105.000     -3.54593      9.75251    0.0125325    0.0107633
      115.000     -3.48016      9.93549    0.0122582    0.0105154
      125.000     -3.45093      10.0328    0.0126689    0.0108599
      135.000     -3.45779      10.0978    0.0122988    0.0105219
      145.000     -3.53261      10.1264    0.0122733    0.0104731
      155.000     -3.62818      10.1222    0.0118653    0.0100770
      165.000     -3.69183      10.0999    0.0122050    0.0103038
      175.000     -3.73330      10.0980    0.0118474   0.00997525
      185.000     -3.77526      10.0627    0.0125013    0.0105388
      195.000     -3.81038      10.0150    0.0125734    0.0106734
      205.000     -3.87130      9.97834    0.0128593    0.0110120
      215.000     -3.97654      9.98868    0.0133820    0.0115328
      225.000     -4.05421      9.99377    0.0129932    0.0112561
      235.000     -4.09658      10.0316    0.0133137    0.0115443
      245.000     -4.09103      10.0726    0.0134072    0.0116098
      255.000     -4.04711      10.0895    0.0135836    0.0117463
      265.000     -4.07163      10.1592    0.0132244    0.0113747
      275.000     -4.03586      10.1947    0.0132759    0.0113697
      285.000     -3.99851      10.2086    0.0138065    0.0117858
      295.000     -3.93169      10.2334    0.0141546    0.0120414
      305.000     -3.87497      10.2661    0.0131308    0.0111165
      315.000     -3.84342      10.2983    0.0126974    0.0106918
      325.000     -3.77623      10.3494    0.0131679    0.0110344
      335.000     -3.74425      10.3632    0.0137939    0.0115653
      345.000     -3.68879      10.3603    0.0134166    0.0112882
      355.000     -3.70281      10.3825    0.0136395    0.0115448
      365.000     -3.66873      10.4206    0.0137785    0.0117376
      375.000     -3.63188      10.4612    0.0144406    0.0123933
      385.000     -3.62078      10.4827    0.0146243    0.0126111
      395.000     -3.57826      10.4970    0.0146578    0.0127132
      405.000     -3.57982      10.5310    0.0146706    0.0127073
      415.000     -3.53769      10.5833    0.0162091    0.0140844
      425.000     -3.54831      10.6128    0.0166791    0.0145088
      435.000     -3.55022      10.6733    0.0170049    0.0148139
      445.000     -3.53686      10.6759    0.0164926    0.0142827
      455.000     -3.53398      10.6669    0.0160559    0.0138641
      465.000     -3.52681      10.6980    0.0154633    0.0133233
      475.000     -3.53062      10.7030    0.0154654    0.0133353
      485.000     -3.48149      10.7283    0.0158420    0.0136804
      495.000     -3.47448      10.7262    0.0154242    0.0132987
      505.000     -3.47135      10.7614    0.0161630    0.0139974
      515.000     -3.50974      10.7838    0.0151013    0.0130739
      525.000     -3.50285      10.8215    0.0157747    0.0136646
      535.000     -3.44869      10.8661    0.0157595    0.0136479
      545.000     -3.39875      10.8958    0.0156057    0.0134735
      555.000     -3.32852      10.9302    0.0169079    0.0145886
      565.000     -3.31668      10.9165    0.0172709    0.0149348
      575.000     -3.27020      10.9418    0.0171529    0.0147845
      585.000     -3.24472      10.9438    0.0181781    0.0156194
      595.000     -3.24563      10.9551    0.0178866    0.0153412
      605.000     -3.15839      10.9773    0.0174173    0.0149239
      615.000     -3.10782      10.9757    0.0185573    0.0158164
      625.000     -3.09998      11.0040    0.0187928    0.0160007
      635.000     -3.08228      11.0573    0.0175356    0.0148963
      645.000     -2.99003      11.0736    0.0179755    0.0153378
      655.000     -2.92768      11.0731    0.0191296    0.0163289
      665.000     -2.87471      11.1290    0.0196831    0.0168303
      675.000     -2.82059      11.1626    0.0182209    0.0156787
      685.000     -2.73540      11.1946    0.0177708    0.0152873
      695.000     -2.66545      11.2314    0.0194190    0.0167339
      705.000     -2.69302      11.2691    0.0212337    0.0182700
      715.000     -2.58808      11.2913    0.0216790    0.0186979
      725.000     -2.50739      11.3849    0.0199211    0.0171639
      735.000     -2.43609      11.4428    0.0195003    0.0168814
      745.000     -2.36633      11.5156    0.0198023    0.0172319
      755.000     -2.32701      11.5976    0.0223581    0.0194809
      765.000     -2.21932      11.6347    0.0207212    0.0181055
      775.000     -2.10873      11.6825    0.0198828    0.0171874
      785.000     -1.93884      11.7082    0.0223609    0.0195159
      795.000     -1.84810      11.8204    0.0234965    0.0205908
      805.000     -1.70520      11.8705    0.0243580    0.0214479
      815.000     -1.60915      11.9278    0.0237212    0.0207550
      825.000     -1.50402      12.0700    0.0228867    0.0200990
      835.000     -1.33853      12.1627    0.0262151    0.0229349
      845.000     -1.16764      12.1955    0.0264297    0.0230441
      855.000    -0.999598      12.3298    0.0241575    0.0212220
      865.000    -0.888577      12.4842    0.0249055    0.0216576
      875.000    -0.648241      12.6068    0.0267985    0.0237660
      885.000    -0.352590      12.6905    0.0256030    0.0227094
      895.000    -0.185958      12.7536    0.0263076    0.0234800
      905.000   -0.0116118      12.8558    0.0263518    0.0237245
      915.000     0.176980      12.9734    0.0244685    0.0218654
      925.000     0.432715      13.1085    0.0265276    0.0238694
      935.000     0.744695      13.2315    0.0265739    0.0238837
      945.000      1.00881      13.2938    0.0254003    0.0227633
      955.000      1.31954      13.3555    0.0291871    0.0259677
      965.000      1.65449      13.4615    0.0344651    0.0309961
      975.000      1.93892      13.5832    0.0370553    0.0333366
      985.000      2.16567      13.6581    0.0363528    0.0331512
      995.000      2.36094      13.7400    0.0459467    0.0421761
       2      10       6      99      20      60       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     -4.08478      8.07063    0.0138866    0.0115842
      25.0000     -3.97585      8.40022    0.0136542    0.0113072
      35.0000     -3.72196      8.64680    0.0141703    0.0117377
      45.0000     -3.71284      8.89541    0.0163022    0.0137916
      55.0000     -3.95055      9.23157    0.0186329    0.0163258
      65.0000     -4.13168      9.34295    0.0171958    0.0150170
      75.0000     -4.14856      9.52147    0.0164691    0.0143400
      85.0000     -4.12580      9.72628    0.0158378    0.0137487
      95.0000     -4.14440      9.91892    0.0153619    0.0133401
      105.000     -4.14922      10.0856    0.0150500    0.0130832
      115.000     -4.12675      10.2285    0.0145526    0.0126509
      125.000     -4.12607      10.3514    0.0147112    0.0127926
      135.000     -4.15716      10.3908    0.0142876    0.0123985
      145.000     -4.21723      10.3888    0.0139046    0.0120340
      155.000     -4.26122      10.4144    0.0132806    0.0114513
      165.000     -4.30416      10.4489    0.0135363    0.0116532
      175.000     -4.28899      10.5103    0.0132105    0.0114061
      185.000     -4.31809      10.5311    0.0139518    0.0121146
      195.000     -4.34318      10.5412    0.0135970    0.0118961
      205.000     -4.39986      10.5244    0.0136077    0.0119976
      215.000     -4.47810      10.5104    0.0141968    0.0125517
      225.000     -4.55771      10.4912    0.0137963    0.0122136
      235.000     -4.61513      10.5039    0.0137818    0.0121698
      245.000     -4.62032      10.4997    0.0140897    0.0123758
      255.000     -4.58182      10.4605    0.0147418    0.0129502
      265.000     -4.63017      10.5056    0.0145097    0.0126570
      275.000     -4.60789      10.5041    0.0149929    0.0130574
      285.000     -4.60596      10.4908    0.0151131    0.0131104
      295.000     -4.58012      10.5161    0.0154457    0.0133588
      305.000     -4.54707      10.5523    0.0148577    0.0128146
      315.000     -4.51874      10.6031    0.0146696    0.0126316
      325.000     -4.42406      10.6652    0.0152157    0.0130841
      335.000     -4.37703      10.6788    0.0156370    0.0134541
      345.000     -4.30131      10.7130    0.0151254    0.0130735
      355.000     -4.30840      10.7761    0.0153369    0.0133330
      365.000     -4.24874      10.7856    0.0154743    0.0135789
      375.000     -4.20244      10.8177    0.0157256    0.0138636
      385.000     -4.20275      10.8440    0.0154168    0.0136159
      395.000     -4.15150      10.8363    0.0152840    0.0135623
      405.000     -4.12500      10.8509    0.0156244    0.0138375
      415.000     -3.99349      10.8968    0.0169622    0.0150291
      425.000     -3.98431      10.8691    0.0167169    0.0148056
      435.000     -3.95074      10.9232    0.0174213    0.0153653
      445.000     -3.90885      10.8987    0.0180408    0.0158858
      455.000     -3.87132      10.9025    0.0170878    0.0150133
      465.000     -3.84174      10.9843    0.0161528    0.0141875
      475.000     -3.86515      10.9995    0.0157609    0.0138353
      485.000     -3.80961      11.0507    0.0158951    0.0139730
      495.000     -3.81302      11.0619    0.0157092    0.0137763
      505.000     -3.77573      11.0737    0.0166316    0.0146293
      515.000     -3.76253      11.0888    0.0160159    0.0140741
      525.000     -3.68622      11.1168    0.0172425    0.0151642
      535.000     -3.57536      11.1156    0.0183911    0.0162197
      545.000     -3.54682      11.1549    0.0170284    0.0150071
      555.000     -3.49950      11.2354    0.0176989    0.0156114
      565.000     -3.49548      11.2191    0.0188845    0.0166749
      575.000     -3.41650      11.2913    0.0181421    0.0160753
      585.000     -3.39045      11.3053    0.0202942    0.0179619
      595.000     -3.39059      11.2836    0.0212154    0.0187927
      605.000     -3.38086      11.3361    0.0200568    0.0176666
      615.000     -3.33947      11.3127    0.0206344    0.0181350
      625.000     -3.27742      11.3045    0.0213778    0.0188241
      635.000     -3.26786      11.3699    0.0197982    0.0172705
      645.000     -3.18737      11.4158    0.0183362    0.0159967
      655.000     -3.14056      11.4018    0.0186013    0.0162097
      665.000     -3.08048      11.4166    0.0202718    0.0177303
      675.000     -2.98627      11.3968    0.0204976    0.0179891
      685.000     -2.92436      11.4345    0.0204478    0.0178886
      695.000     -2.82951      11.4946    0.0198185    0.0173875
      705.000     -2.72706      11.5184    0.0199969    0.0175679
      715.000     -2.57913      11.5337    0.0204978    0.0181294
      725.000     -2.46586      11.5715    0.0219351    0.0193091
      735.000     -2.35755      11.6229    0.0206544    0.0184093
      745.000     -2.28150      11.6696    0.0206188    0.0183585
      755.000     -2.18897      11.6869    0.0243475    0.0217082
      765.000     -1.99501      11.6845    0.0255440    0.0229123
      775.000     -1.89467      11.7561    0.0223094    0.0197747
      785.000     -1.78531      11.8065    0.0234009    0.0208171
      795.000     -1.70364      11.8748    0.0245561    0.0217571
      805.000     -1.58689      11.9632    0.0248448    0.0220242
      815.000     -1.46122      12.0643    0.0218386    0.0193348
      825.000     -1.32417      12.1556    0.0222419    0.0198512
      835.000     -1.21925      12.2790    0.0242676    0.0216462
      845.000     -1.02718      12.3438    0.0231737    0.0206248
      855.000    -0.839048      12.4113    0.0265261    0.0236771
      865.000    -0.673711      12.4948    0.0278099    0.0245208
      875.000    -0.465548      12.6420    0.0278103    0.0249199
      885.000    -0.212396      12.7258    0.0284566    0.0255033
      895.000   -0.0250317      12.8604    0.0294328    0.0265835
      905.000     0.193016      12.9866    0.0280499    0.0258409
      915.000     0.368628      13.0935    0.0271695    0.0247128
      925.000     0.583307      13.2521    0.0272793    0.0250486
      935.000     0.919235      13.4004    0.0282390    0.0256087
      945.000      1.17721      13.4893    0.0277694    0.0250962
      955.000      1.43769      13.5550    0.0308590    0.0275832
      965.000      1.74404      13.6875    0.0344515    0.0311742
      975.000      1.98967      13.8883    0.0327531    0.0296730
      985.000      2.27130      14.0078    0.0344411    0.0311888
      995.000      2.48852      14.0276    0.0552790    0.0498743
       2      10       6      99      21      15       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     -4.29190      8.19245    0.0143026    0.0114102
      25.0000     -4.31969      8.62364    0.0135658    0.0109113
      35.0000     -4.20202      9.04473    0.0132798    0.0108412
      45.0000     -4.18498      9.45438    0.0141681    0.0118493
      55.0000     -4.34134      9.78323    0.0149096    0.0126413
      65.0000     -4.50551      9.95957    0.0144073    0.0122079
      75.0000     -4.55945      10.1585    0.0137664    0.0116639
      85.0000     -4.57724      10.3732    0.0130694    0.0110687
      95.0000     -4.65154      10.5085    0.0126620    0.0107158
      105.000     -4.74447      10.5943    0.0124614    0.0105396
      115.000     -4.82944      10.6746    0.0122790    0.0103918
      125.000     -4.91593      10.7459    0.0120185    0.0101770
      135.000     -4.97428      10.8065    0.0115527   0.00979461
      145.000     -5.00281      10.8631    0.0113408   0.00960027
      155.000     -4.99114      10.9370    0.0111497   0.00943752
      165.000     -4.98249      11.0294    0.0109164   0.00921428
      175.000     -4.94490      11.1155    0.0109097   0.00922528
      185.000     -4.93820      11.1855    0.0111318   0.00943511
      195.000     -4.92146      11.2440    0.0111420   0.00947788
      205.000     -4.89755      11.2879    0.0111877   0.00953004
      215.000     -4.89222      11.3235    0.0113972   0.00969107
      225.000     -4.89632      11.3512    0.0111048   0.00944838
      235.000     -4.89359      11.3723    0.0109190   0.00928370
      245.000     -4.88574      11.3699    0.0112419   0.00955454
      255.000     -4.87282      11.3526    0.0120432    0.0102387
      265.000     -4.87255      11.3861    0.0122349    0.0103843
      275.000     -4.85331      11.3939    0.0123087    0.0104346
      285.000     -4.85701      11.3927    0.0122165    0.0103192
      295.000     -4.84282      11.3970    0.0124794    0.0105217
      305.000     -4.81676      11.4048    0.0124400    0.0104804
      315.000     -4.79179      11.4345    0.0125735    0.0105953
      325.000     -4.74166      11.4636    0.0125777    0.0105845
      335.000     -4.70420      11.4673    0.0126363    0.0106408
      345.000     -4.63950      11.4848    0.0124146    0.0104794
      355.000     -4.61550      11.5143    0.0128601    0.0109288
      365.000     -4.57217      11.5069    0.0129246    0.0110116
      375.000     -4.50828      11.5118    0.0134509    0.0114809
      385.000     -4.45553      11.5347    0.0137121    0.0116879
      395.000     -4.39775      11.5199    0.0139482    0.0118932
      405.000     -4.31168      11.5223    0.0144161    0.0122549
      415.000     -4.21294      11.5281    0.0146856    0.0124645
      425.000     -4.16682      11.5131    0.0145425    0.0123444
      435.000     -4.11267      11.5177    0.0156661    0.0132797
      445.000     -4.06045      11.4928    0.0169642    0.0144105
      455.000     -4.02723      11.4744    0.0164209    0.0139042
      465.000     -3.99940      11.5082    0.0151569    0.0128520
      475.000     -3.97950      11.5290    0.0151541    0.0128428
      485.000     -3.94497      11.5412    0.0151903    0.0128556
      495.000     -3.90954      11.5525    0.0151368    0.0127841
      505.000     -3.85333      11.5352    0.0160457    0.0135487
      515.000     -3.78575      11.5262    0.0160045    0.0135330
      525.000     -3.70826      11.5227    0.0166562    0.0141327
      535.000     -3.61881      11.5000    0.0175928    0.0149587
      545.000     -3.58754      11.5103    0.0172100    0.0145857
      555.000     -3.55219      11.5275    0.0176266    0.0149759
      565.000     -3.51199      11.5088    0.0191837    0.0163307
      575.000     -3.41871      11.5421    0.0188761    0.0160753
      585.000     -3.36158      11.5772    0.0188884    0.0161676
      595.000     -3.33135      11.5633    0.0192591    0.0164446
      605.000     -3.35592      11.5861    0.0191301    0.0163332
      615.000     -3.29134      11.5816    0.0192420    0.0163789
      625.000     -3.24091      11.5760    0.0199889    0.0170119
      635.000     -3.23556      11.6050    0.0195245    0.0166200
      645.000     -3.15046      11.6291    0.0184369    0.0156579
      655.000     -3.07174      11.6133    0.0186941    0.0158681
      665.000     -3.00622      11.5972    0.0209262    0.0178429
      675.000     -2.89310      11.6071    0.0203301    0.0173586
      685.000     -2.86199      11.6624    0.0189039    0.0161648
      695.000     -2.76154      11.6786    0.0179242    0.0152419
      705.000     -2.63233      11.6950    0.0180279    0.0153452
      715.000     -2.49281      11.7244    0.0192417    0.0164191
      725.000     -2.37499      11.7318    0.0226935    0.0193722
      735.000     -2.22317      11.7704    0.0208267    0.0178665
      745.000     -2.09849      11.8182    0.0199751    0.0169801
      755.000     -1.99724      11.8518    0.0229359    0.0196267
      765.000     -1.84847      11.9009    0.0245414    0.0209157
      775.000     -1.76265      12.0206    0.0226902    0.0195046
      785.000     -1.63362      12.0482    0.0238705    0.0204796
      795.000     -1.55128      12.1016    0.0252362    0.0217045
      805.000     -1.46627      12.2068    0.0264756    0.0227203
      815.000     -1.33153      12.3209    0.0252627    0.0216410
      825.000     -1.17664      12.4065    0.0263080    0.0225816
      835.000     -1.08203      12.5247    0.0278539    0.0238018
      845.000    -0.937731      12.6294    0.0274145    0.0234724
      855.000    -0.757781      12.6813    0.0317043    0.0271025
      865.000    -0.572972      12.7583    0.0313959    0.0269541
      875.000    -0.375652      12.8795    0.0307156    0.0262905
      885.000    -0.181339      13.0032    0.0314273    0.0271190
      895.000   -0.0571777      13.1753    0.0314081    0.0271990
      905.000     0.160907      13.2922    0.0309480    0.0271340
      915.000     0.368247      13.3683    0.0327866    0.0285458
      925.000     0.577931      13.5141    0.0301859    0.0262274
      935.000     0.755546      13.6906    0.0325072    0.0278701
      945.000      1.05043      13.8092    0.0315926    0.0270354
      955.000      1.25162      13.9135    0.0323642    0.0277964
      965.000      1.50112      14.0407    0.0355571    0.0307417
      975.000      1.63166      14.0894    0.0391939    0.0338722
      985.000      1.89752      14.1875    0.0406167    0.0348556
      995.000      2.11463      14.2708    0.0608840    0.0517297
       2      10       6      99      21      30       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     -4.10812      8.63766    0.0136327    0.0117110
      25.0000     -4.11196      8.97637    0.0122907    0.0105339
      35.0000     -4.17285      9.30036    0.0120383    0.0103396
      45.0000     -4.32291      9.65998    0.0129370    0.0111538
      55.0000     -4.48927      9.99039    0.0138427    0.0119798
      65.0000     -4.61071      10.2241    0.0140063    0.0120949
      75.0000     -4.70048      10.4064    0.0138315    0.0119370
      85.0000     -4.70364      10.5860    0.0135856    0.0117739
      95.0000     -4.61893      10.7586    0.0139571    0.0121420
      105.000     -4.59202      10.8894    0.0135754    0.0118535
      115.000     -4.62057      10.9969    0.0129472    0.0113209
      125.000     -4.67251      11.0632    0.0126109    0.0110150
      135.000     -4.72805      11.1250    0.0123015    0.0107642
      145.000     -4.78262      11.1990    0.0120949    0.0105739
      155.000     -4.81207      11.2686    0.0119567    0.0104644
      165.000     -4.82199      11.3218    0.0118820    0.0103795
      175.000     -4.80981      11.3699    0.0118769    0.0103752
      185.000     -4.79407      11.4173    0.0117306    0.0102416
      195.000     -4.77587      11.4646    0.0118170    0.0103225
      205.000     -4.75666      11.5185    0.0116669    0.0101937
      215.000     -4.75672      11.5730    0.0113081   0.00987769
      225.000     -4.77055      11.5993    0.0110811   0.00969282
      235.000     -4.77693      11.6167    0.0109933   0.00962114
      245.000     -4.77185      11.6342    0.0109635   0.00960043
      255.000     -4.76073      11.6549    0.0109677   0.00960842
      265.000     -4.75510      11.6774    0.0109388   0.00959950
      275.000     -4.75324      11.6800    0.0110631   0.00971456
      285.000     -4.74274      11.6865    0.0111212   0.00977104
      295.000     -4.73469      11.6783    0.0115296    0.0101227
      305.000     -4.71268      11.6688    0.0118918    0.0104367
      315.000     -4.69573      11.6750    0.0121027    0.0106247
      325.000     -4.65941      11.6971    0.0120552    0.0105733
      335.000     -4.60965      11.7066    0.0122678    0.0107676
      345.000     -4.56376      11.7328    0.0123706    0.0108416
      355.000     -4.56018      11.7515    0.0129798    0.0114127
      365.000     -4.52707      11.7774    0.0130152    0.0114255
      375.000     -4.48371      11.7960    0.0135724    0.0119419
      385.000     -4.43297      11.8252    0.0141561    0.0124159
      395.000     -4.39513      11.8382    0.0149027    0.0131113
      405.000     -4.34182      11.8676    0.0147903    0.0129919
      415.000     -4.29494      11.8930    0.0143608    0.0126335
      425.000     -4.25037      11.9162    0.0140791    0.0123807
      435.000     -4.21084      11.9248    0.0143155    0.0126156
      445.000     -4.16819      11.9258    0.0147013    0.0129683
      455.000     -4.11543      11.9011    0.0153096    0.0134949
      465.000     -4.07813      11.9125    0.0151530    0.0133879
      475.000     -4.05023      11.9347    0.0153953    0.0136185
      485.000     -4.02980      11.9407    0.0156080    0.0137552
      495.000     -4.00516      11.9489    0.0156984    0.0138043
      505.000     -3.98269      11.9452    0.0159733    0.0140644
      515.000     -3.93059      11.9461    0.0162640    0.0143211
      525.000     -3.89568      11.9570    0.0164082    0.0144562
      535.000     -3.85365      11.9773    0.0162054    0.0142683
      545.000     -3.82748      11.9706    0.0166258    0.0145578
      555.000     -3.80802      11.9738    0.0171626    0.0150658
      565.000     -3.78348      11.9665    0.0182364    0.0160323
      575.000     -3.71151      11.9582    0.0186719    0.0164023
      585.000     -3.65078      11.9882    0.0184284    0.0163064
      595.000     -3.61763      11.9877    0.0181129    0.0160092
      605.000     -3.56570      11.9654    0.0186124    0.0165463
      615.000     -3.49864      11.9659    0.0190135    0.0169732
      625.000     -3.47660      11.9586    0.0194600    0.0174089
      635.000     -3.42180      11.9620    0.0197047    0.0176722
      645.000     -3.33059      11.9626    0.0197458    0.0177055
      655.000     -3.24514      11.9692    0.0199279    0.0177820
      665.000     -3.20614      11.9694    0.0206959    0.0185786
      675.000     -3.13876      12.0080    0.0203320    0.0181793
      685.000     -3.09424      12.0115    0.0214439    0.0193637
      695.000     -3.02632      12.0070    0.0214285    0.0192287
      705.000     -2.94819      12.0605    0.0214251    0.0192790
      715.000     -2.87784      12.1461    0.0208330    0.0187780
      725.000     -2.83156      12.1893    0.0208358    0.0188011
      735.000     -2.71894      12.2174    0.0208326    0.0189299
      745.000     -2.61209      12.2679    0.0211969    0.0190451
      755.000     -2.53761      12.3086    0.0221534    0.0200542
      765.000     -2.39535      12.3576    0.0227642    0.0205171
      775.000     -2.26350      12.4193    0.0238065    0.0216343
      785.000     -2.20129      12.4689    0.0239701    0.0216709
      795.000     -2.04908      12.5109    0.0261720    0.0237166
