Export Name|PCHA/FireFamily Plus
Version|2.0
Creation Date|01/29/2008 10:38
Selection Criteria|BIA - Eastern Oklahoma Region - Okmulgee Field Office (OKOMA)|Fire Cause Natural, Human and not specified|All fire reports (complete and incomplete)|01/01/1972 through 12/31/2007|All fire types and protection types
Record Count|379
FireId|Organization|Unit|UnitIdentifier|FireName|FireNumber|FireCode|FireType|ProtectionType|StartTime|InitAttTime|ControlTime|ControlAcres|GeneralCause|Datum|Latitude|Longitude|Slope|Elevation|Aspect|MsgcModel|Owner|CompletionCode
534273|BIA|EOR|OKOMA|McMillin Ranch|36|CF0H|1|5|04/07/2006 15:15|04/07/2006 15:40|04/07/2006 19:00|1203.0|5|NAD83|35.8328|-96.4669|1|1|0|E|08|Complete
534277|BIA|EOR|OKOMA|Walker Fire|37|CF8U|1|5|04/09/2006 18:00|04/09/2006 19:00|04/13/2006 16:00|2300.0|5|NAD83|35.6680|-96.3003|1|1|0|A|08|Complete
534281|BIA|EOR|OKOMA|Rocky Hill|38|CF8Y|1|5|04/09/2006 23:00|04/09/2006 23:20|04/10/2006 16:00|2100.0|5|NAD83|35.6825|-96.2230|1|1|0|E|08|Complete
534283|BIA|EOR|OKOMA|Daniels|39|CGJ3|1|1|04/10/2006 19:00|04/10/2006 19:30|04/13/2006 14:00|4100.0|5|NAD83|35.5103|-96.4136|1|1|0|E|02|Complete
534353|BIA|EOR|OKOMA|Clearview|40|CGR0|1|5|04/12/2006 14:05|04/12/2006 14:15|04/13/2006 01:30|540.0|5|NAD83|35.3828|-96.1919|1|1|0|E|08|Complete
529054|BIA|EOR|OKOMA|Tiger|106|CHX6|1|1|04/15/2006 13:00|04/15/2006 13:14|04/15/2006 17:00|14.0|5|NAD83|35.1955|-95.8972|1|1|0|E|02|Complete
534354|BIA|EOR|OKOMA|Pecan Grove|41|CHC3|1|1|04/15/2006 15:30|04/15/2006 16:15|04/17/2006 16:50|680.0|5|NAD83|35.6411|-96.1955|1|1|0|E|02|Complete
534355|BIA|EOR|OKOMA|Boswell|42|CH1G|1|5|04/18/2006 14:45|04/18/2006 14:50|04/18/2006 17:00|10.0|5|NAD83|35.3228|-96.0211|1|1|0|E|08|Complete
534356|BIA|EOR|OKOMA|Slick Willlie|43|CH29|1|1|04/18/2006 19:00|04/18/2006 19:30|04/19/2006 17:00|200.0|5|NAD83|35.7597|-96.2325|1|1|0|E|02|Complete
534357|BIA|EOR|OKOMA|Lillian|44|CH3D|1|5|04/19/2006 14:00|04/19/2006 14:45|04/19/2006 17:15|150.0|5|NAD83|35.3186|-95.8200|1|1|0|E|08|Complete
534358|BIA|EOR|OKOMA|Thorton|45|CH44|1|5|04/19/2006 16:30|04/19/2006 16:45|04/19/2006 19:50|150.0|5|NAD83|35.4858|-96.5297|1|1|0|A|08|Complete
529044|BIA|EOR|OKOMA|Honey Creek|105|CH8F|1|1|04/20/2006 17:00|04/20/2006 17:38|04/22/2006 20:00|250.0|5|NAD83|35.5483|-96.0825|1|1|5|E|02|Complete
519893|BIA|EOR|OKOMA|Pitt Bull|90|CJA6|1|5|04/22/2006 17:00|04/22/2006 17:00|04/22/2006 23:59|2.0|9|NAD83|35.2989|-96.0000|1|1|0||08|Complete
534359|BIA|EOR|OKOMA|Cowboy|46|CJC8|1|5|04/23/2006 14:30|04/23/2006 14:35|04/23/2006 15:15|0.5|5|NAD83|35.5103|-95.9469|1|1|0|A|08|Complete
534360|BIA|EOR|OKOMA|Freedom|47|CJK7|1|5|04/24/2006 14:10|04/24/2006 14:20|04/24/2006 15:36|5.4|1|NAD83|36.0522|-96.3942|1|1|0|E|08|Complete
534361|BIA|EOR|OKOMA|Little Brown|49|CJ5Y|1|1|04/27/2006 13:00|04/27/2006 13:15|04/27/2006 14:30|1.0|5|NAD83|35.6967|-96.1992|1|1|0|A|02|Complete
525952|BIA|EOR|OKOMA|Dumpster|94|CW3W|1|1|07/07/2006 11:37|07/07/2006 11:37|07/07/2006 12:00|0.1|3|NAD83|35.6400|-95.9594|1|1|0|L|09|Complete
525926|BIA|EOR|OKOMA|Plainview|95|CXM7|1|5|07/08/2006 19:00|07/08/2006 19:20|07/08/2006 21:30|20.0|4|NAD83|35.3992|-96.0250|1|1|0|R|08|Complete
534362|BIA|EOR|OKOMA|Stretch|50|C25N|1|5|08/07/2006 23:41|08/08/2006 01:35|08/08/2006 12:45|196.6|6|NAD83|35.5239|-95.3761|1|1|0|A|08|Complete
534407|BIA|EOR|OKOMA|Stretch|96|C25N|1|5|08/07/2006 23:41|08/07/2006 23:41|08/08/2006 18:00|196.6|6|NAD83|35.5239|-95.3761|4|1|1|R|08|Complete
534363|BIA|EOR|OKOMA|Olive Complex|51|C3NY|1|5|08/10/2006 15:24|08/10/2006 16:00|08/11/2006 13:00|250.0|5|NAD83|36.0508|-96.5047|1|1|0|E|08|Complete
534364|BIA|EOR|OKOMA|Cotton wood|52|C35P|1|5|08/15/2006 10:52|08/15/2006 10:55|08/15/2006 14:25|0.1|1|NAD83|36.0155|-96.0119|1|1|0|E|08|Complete
534423|BIA|EOR|OKOMA|Cottonwood|98|C35P|1|5|08/15/2006 10:52|08/15/2006 10:52|08/15/2006 13:40|0.1|1|NAD83|36.0155|-96.0119|1|1|0|R|08|Complete
534365|BIA|EOR|OKOMA|Wildlife|53|C6NS|1|5|09/14/2006 15:28|09/14/2006 15:45|09/15/2006 10:36|380.0|5|NAD83|35.6694|-96.3897|1|1|0|E|08|Complete
537990|BIA|EOR|OKOMA|Okmulgee Support 07|116|C79S|3|7|10/01/2006 07:30|10/01/2006 07:30|09/30/2007 23:59|0.1|1|NAD83|35.0900|-96.2900|1|1|0|A|02|Complete
537816|BIA|EOR|OKOMA|Golden Pony|76|C8AJ|1|1|10/20/2006 16:00|10/20/2006 16:15|10/20/2006 17:30|0.5|6|NAD83|35.4292|-96.1939|1|1|1|A|09|Complete
537819|BIA|EOR|OKOMA|Chappel|80|C8KK|1|5|11/03/2006 12:39|11/03/2006 15:10|11/04/2006 13:00|162.0|5|NAD83|36.0767|-96.1361|1|1|0|E|08|Complete
537821|BIA|EOR|OKOMA|Blazer|89|C8MF|1|5|11/08/2006 11:15|11/08/2006 13:45|11/08/2006 14:06|5.1|6|NAD83|35.5544|-96.1458|1|1|0|A|08|Complete
537830|BIA|EOR|OKOMA|Out House|91|C8MP|1|5|11/08/2006 14:00|11/08/2006 14:15|11/08/2006 15:32|0.5|5|NAD83|35.5478|-96.1417|2|1|4|E|08|Complete
537842|BIA|EOR|OKOMA|Double Time|92|C8PZ|1|5|11/12/2006 10:30|11/12/2006 10:45|11/12/2006 16:00|36.0|5|NAD83|35.8708|-96.2653|1|1|0|E|08|Complete
537889|BIA|EOR|OKOMA|Holahta|113|C8WP|1|1|11/12/2006 21:24|11/12/2006 21:30|11/12/2006 22:30|0.5|5|NAD83|35.4292|-96.3514|1|1|0|E|09|Complete
537860|BIA|EOR|OKOMA|Velda Jo|97|C8QU|1|5|11/14/2006 08:00|11/14/2006 18:05|11/14/2006 19:15|1.1|5|NAD83|35.5955|-96.3919|1|1|0|E|08|Complete
537854|BIA|EOR|OKOMA|Low Pressure|93|C8QT|1|5|11/14/2006 14:30|11/14/2006 14:50|11/14/2006 15:40|76.0|5|NAD83|35.5964|-96.3925|1|1|0|A|08|Complete
537865|BIA|EOR|OKOMA|Stuck Dodge|99|C8Q4|1|5|11/14/2006 16:15|11/14/2006 16:25|11/14/2006 16:25|0.2|4|NAD83|35.5372|-96.2628|1|1|0|A|08|Complete
537872|BIA|EOR|OKOMA|Tall Grass|108|C8Q5|1|5|11/14/2006 17:00|11/14/2006 17:05|11/14/2006 17:40|1.3|5|NAD83|35.5908|-96.2139|1|1|0|A|08|Complete
537881|BIA|EOR|OKOMA|Bryant|109|C8TA|1|5|11/19/2006 14:20|11/19/2006 14:30|11/19/2006 22:00|108.0|5|NAD83|35.3992|-96.2114|1|1|0|A|08|Complete
537885|BIA|EOR|OKOMA|Lowe Beets|110|C8UW|1|1|11/22/2006 11:20|11/22/2006 11:35|11/22/2006 15:05|33.0|5|NAD83|35.5219|-96.2267|1|1|0|A|02|Complete
537886|BIA|EOR|OKOMA|Burnt Turkey|111|C8U1|1|1|11/23/2006 15:45|11/23/2006 15:55|11/23/2006 19:15|62.0|5|NAD83|35.3503|-96.1936|1|1|0|E|02|Complete
537887|BIA|EOR|OKOMA|Two Dozer|112|C8U8|1|5|11/24/2006 13:30|11/24/2006 14:23|11/24/2006 19:45|21.0|5|NAD83|35.9739|-96.2353|1|1|7|E|08|Complete
537988|BIA|EOR|OKOMA|Ugly Bush|114|C8W0|1|5|11/27/2006 16:30|11/27/2006 16:55|11/27/2006 21:30|135.0|5|NAD83|35.4567|-96.5119|1|1|0|A|08|Complete
537756|BIA|EOR|OKOMA|Repair Accident|6114|C83G|1|5|12/17/2006 13:15|12/17/2006 13:20|12/17/2006 15:45|2.8|6|NAD83|35.2344|-96.1730|1|1|1|E|08|Complete
537989|BIA|EOR|OKOMA|Stuck Again|115|C86L|1|5|12/27/2006 13:30|12/27/2006 13:45|12/27/2006 16:30|116.0|5|NAD83|35.4117|-96.1753|1|1|0|A|08|Complete
538469|BIA|EOR|OKOMA|Castle Cemetery|1|C9CX|1|5|01/07/2007 16:00|01/07/2007 16:50|01/07/2007 18:30|8.8|6|NAD83|35.4592|-96.3880|1|1|0|A|08|Complete
539377|BIA|EOR|OKOMA|Two Gates|2|C9QA|1|5|02/21/2007 14:00|02/21/2007 14:20|02/21/2007 18:00|69.0|4|NAD83|35.4494|-96.4978|1|1|0|A|08|Complete
539378|BIA|EOR|OKOMA|Middle Ditch|3|C9QX|1|5|02/22/2007 13:30|02/22/2007 13:40|02/22/2007 15:00|1.8|5|NAD83|35.4283|-96.2164|1|1|0|E|08|Complete
539379|BIA|EOR|OKOMA|Beaver Cove|4|C9SY|1|5|02/25/2007 15:30|02/25/2007 15:45|02/25/2007 19:45|18.5|1|NAD83|35.3311|-95.4192|1|1|0|E|08|Complete
539381|BIA|EOR|OKOMA|Green Bean|5|C9T7|1|5|02/27/2007 14:00|02/27/2007 14:10|02/27/2007 15:30|1.0|4|NAD83|35.4394|-96.1875|1|1|0|A|08|Complete
539382|BIA|EOR|OKOMA|Clear Salt|6|C9U5|1|1|02/28/2007 21:30|02/28/2007 21:50|02/28/2007 23:59|78.0|4|NAD83|35.3769|-96.1755|1|1|0|A|02|Complete
539386|BIA|EOR|OKOMA|Goat Rope|7|C9VP|1|1|03/01/2007 13:39|03/01/2007 13:50|03/01/2007 15:15|13.0|5|NAD83|35.5667|-96.4333|1|1|0|E|02|Complete
539388|BIA|EOR|OKOMA|Beaver Pond|8|C9VQ|1|5|03/01/2007 13:45|03/01/2007 13:45|03/01/2007 15:00|4.3|5|NAD83|35.5736|-96.4411|1|1|0|A|08|Complete
539390|BIA|EOR|OKOMA|Big Wakv|9|C9WB|1|5|03/02/2007 14:25|03/02/2007 14:35|03/02/2007 15:30|2.3|5|NAD83|35.3822|-96.2475|1|1|0|E|08|Complete
539396|BIA|EOR|OKOMA|Garbage|10|C9WV|1|5|03/03/2007 15:15|03/03/2007 15:25|03/03/2007 16:00|0.5|6|NAD83|35.4308|-96.1025|1|1|0|A|08|Complete
539399|BIA|EOR|OKOMA|Muck|11|C9Y2|1|5|03/04/2007 11:00|03/04/2007 11:05|03/04/2007 12:30|1.3|5|NAD83|35.4533|-96.1233|1|1|0|A|08|Complete
539419|BIA|EOR|OKOMA|Boley|12|C9Y5|1|5|03/04/2007 13:00|03/04/2007 13:10|03/04/2007 14:30|1.2|4|NAD83|35.4547|-96.4872|1|1|0|A|08|Complete
539444|BIA|EOR|OKOMA|McGuire|20|C94K|1|5|03/04/2007 13:00|03/04/2007 13:20|03/04/2007 16:45|25.0|4|NAD83|35.7461|-96.4450|1|1|0|E|08|Complete
539425|BIA|EOR|OKOMA|Thoco 123|14|C9Z5|1|5|03/05/2007 14:30|03/05/2007 14:50|03/05/2007 23:30|454.0|4|NAD83|35.4344|-96.1905|1|1|0|A|08|Complete
539421|BIA|EOR|OKOMA|Horse Monkey|13|C9Z4|1|5|03/05/2007 18:00|03/05/2007 18:15|03/05/2007 20:30|8.0|4|NAD83|35.4350|-95.6375|1|1|0|A|08|Complete
539426|BIA|EOR|OKOMA|Mule Shoe|15|C92U|1|1|03/06/2007 13:00|03/06/2007 13:30|03/06/2007 21:20|425.0|5|NAD83|35.3644|-95.8819|2|1|9|E|02|Complete
539428|BIA|EOR|OKOMA|Alcorn Pickle|16|C93C|1|1|03/06/2007 15:00|03/06/2007 15:15|03/06/2007 21:00|89.0|5|NAD83|35.5222|-96.2247|1|1|0|E|02|Complete
539429|BIA|EOR|OKOMA|Down Line|17|C93G|1|5|03/07/2007 10:30|03/07/2007 10:40|03/07/2007 11:30|1.0|6|NAD83|35.4353|-96.2247|1|1|0|A|08|Complete
539440|BIA|EOR|OKOMA|Wild Trust|18|C93K|1|1|03/07/2007 11:30|03/07/2007 11:45|03/07/2007 17:00|142.0|6|NAD83|35.6689|-96.4817|1|1|0|A|02|Complete
539443|BIA|EOR|OKOMA|Stomp Dance|19|C94H|1|5|03/07/2007 17:00|03/07/2007 17:40|03/07/2007 21:00|118.0|6|NAD83|35.1917|-96.1622|1|1|9|E|08|Complete
539447|BIA|EOR|OKOMA|Two Skins|22|C95T|1|5|03/08/2007 13:30|03/08/2007 13:40|03/08/2007 15:15|61.0|5|NAD83|35.4000|-95.9097|1|1|2|A|08|Complete
539445|BIA|EOR|OKOMA|Huck A Chuvvy|21|C95S|1|1|03/08/2007 14:30|03/08/2007 15:00|03/08/2007 20:00|343.0|4|NAD83|35.3308|-96.0000|1|1|0|E|02|Complete
539455|BIA|EOR|OKOMA|Six Shooter|29|DAD6|1|5|03/09/2007 16:00|03/09/2007 16:05|03/09/2007 18:00|10.0|5|NAD83|35.7961|-96.3280|1|1|0|A|08|Complete
539450|BIA|EOR|OKOMA|100 Bale|25|DAA2|1|5|03/10/2007 12:00|03/10/2007 12:10|03/10/2007 13:00|0.5|5|NAD83|35.4147|-96.2994|1|1|0|A|08|Complete
539451|BIA|EOR|OKOMA|Poached|26|DAA9|1|5|03/10/2007 12:30|03/10/2007 12:40|03/10/2007 15:30|30.0|5|NAD83|35.5136|-96.3894|1|1|0|E|08|Complete
539448|BIA|EOR|OKOMA|Beggs West|23|C99Z|1|5|03/10/2007 13:00|03/10/2007 13:10|03/10/2007 14:30|8.0|5|NAD83|35.7553|-96.0772|1|1|0|A|08|Complete
539449|BIA|EOR|OKOMA|Beggs East|24|DAA0|1|5|03/10/2007 14:00|03/10/2007 14:15|03/10/2007 16:00|5.0|5|NAD83|35.7558|-96.0586|1|1|0|E|08|Complete
539453|BIA|EOR|OKOMA|Lunch Time|27|DAC1|1|5|03/12/2007 12:00|03/12/2007 12:10|03/12/2007 13:00|1.0|5|NAD83|35.4219|-96.3180|1|1|0|E|08|Complete
539454|BIA|EOR|OKOMA|Dinner Time|28|DAD4|1|5|03/12/2007 17:00|03/12/2007 17:15|03/12/2007 20:00|12.1|5|NAD83|35.5369|-96.3339|1|1|0|E|08|Complete
539456|BIA|EOR|OKOMA|House Fire|30|DAG7|1|5|03/13/2007 12:15|03/13/2007 12:20|03/13/2007 14:00|0.3|9|NAD83|35.5605|-96.4064|1|1|0|A|08|Complete
539457|BIA|EOR|OKOMA|Hill Top|31|DAR8|1|5|03/15/2007 17:18|03/15/2007 17:35|03/15/2007 21:00|14.7|5|NAD83|35.5372|-96.3325|1|1|0|E|08|Complete
539525|BIA|EOR|OKOMA|House Cleaning|35|DAZ5|1|1|03/16/2007 10:00|03/16/2007 10:30|03/17/2007 13:00|850.0|5|NAD83|35.3553|-95.8844|2|1|2|E|02|Complete
539517|BIA|EOR|OKOMA|Pitt Bull|32|DAZ2|1|5|03/16/2007 12:30|03/16/2007 12:40|03/16/2007 15:00|12.0|4|NAD83|35.6997|-96.3625|1|1|0|E|08|Complete
539521|BIA|EOR|OKOMA|North Forty|33|DAZ3|1|5|03/16/2007 17:00|03/16/2007 17:20|03/16/2007 20:30|10.0|4|NAD83|35.4278|-96.0789|1|1|0|A|08|Complete
539524|BIA|EOR|OKOMA|Bean|34|DAZ4|1|5|03/17/2007 13:00|03/17/2007 13:15|03/17/2007 14:30|0.5|4|NAD83|35.6300|-96.3686|1|1|0|E|08|Complete
539528|BIA|EOR|OKOMA|Angry Man|36|DAZ6|1|5|03/17/2007 14:00|03/17/2007 14:00|03/17/2007 20:00|203.0|5|NAD83|35.3689|-95.8822|1|1|0|E|08|Complete
539530|BIA|EOR|OKOMA|Canadian|37|DA2F|1|5|03/19/2007 15:00|03/19/2007 15:15|03/19/2007 18:45|13.0|5|NAD83|35.3550|-95.8975|1|1|0|E|08|Complete
539531|BIA|EOR|OKOMA|Highway 62|38|DA6X|1|5|03/24/2007 18:00|03/24/2007 18:10|03/24/2007 20:30|2.1|5|NAD83|35.4350|-96.1389|1|1|0|A|08|Complete
539533|BIA|EOR|OKOMA|Mile Marker 219|39|DA68|1|5|03/25/2007 15:15|03/30/2007 15:20|03/30/2007 16:15|0.1|5|NAD83|35.4114|-95.3483|1|1|0|E|08|Complete
539534|BIA|EOR|OKOMA|IXL|40|DA69|1|5|03/25/2007 15:45|03/25/2007 16:00|03/25/2007 17:00|0.1|5|NAD83|35.5175|-96.3880|1|1|0|E|08|Complete
539535|BIA|EOR|OKOMA|Last Chance|41|DA8B|1|5|03/25/2007 20:03|03/25/2007 20:15|03/25/2007 21:30|0.5|5|NAD83|35.5375|-96.2700|1|1|0|A|08|Complete
539536|BIA|EOR|OKOMA|Sister Mary|42|DBK9|1|1|04/01/2007 13:00|04/01/2007 14:00|04/01/2007 19:30|174.5|4|NAD83|35.2972|-96.2819|1|1|0|A|02|Complete
553113|BIA|EOR|OKOMA|Cactus|43|D10T|1|5|11/01/2007 15:30|11/01/2007 15:35|11/01/2007 17:00|0.1|5|NAD83|35.5144|-95.9517|1|1|0|A|08|Complete
553429|BIA|EOR|OKOMA|Tuskegee Tower|44|D12F|1|1|11/04/2007 11:14|11/04/2007 11:15|11/05/2007 10:30|2.4|5|NAD83|35.2894|-95.6967|2|1|4||02|Complete
553431|BIA|EOR|OKOMA|Felony Arrest|45|D13S|1|5|11/05/2007 13:12|11/05/2007 13:25|11/06/2007 12:00|29.2|5|NAD83|35.6100|-95.6436|1|1|9||08|Complete
554293|BIA|EOR|OKOMA|LONG DRIVE|47|D2AB|1|5|11/11/2007 11:11|11/11/2007 11:29|11/11/2007 14:55|79.0|6|NAD83|36.3658|-95.9497|1|1|0|A|08|Incomplete
553263|BIA|EOR|OKOMA|Chief Virgil|46|D18S|1|5|11/11/2007 15:01|11/11/2007 15:04|11/11/2007 16:00|0.9|9|NAD83|35.4350|-96.1444|1|1|0||08|Complete
553304|BIA|EOR|OKOMA|Rhema Ranch|48|D2A6|1|6|11/13/2007 15:18|11/13/2007 15:40|11/13/2007 16:48|0.6|6|NAD83|35.4147|-95.7364|1|1|0||08|Complete
553430|BIA|EOR|OKOMA|Big Slice|49|D2CB|1|5|11/15/2007 13:18|11/15/2007 14:00|11/15/2007 18:00|15.0|5|NAD83|35.3764|-96.1197|1|1|2||08|Complete
553653|BIA|EOR|OKOMA|Grand Canyon|50|D2DK|1|5|11/17/2007 13:30|11/17/2007 13:35|11/17/2007 14:28|3.5|5|NAD83|36.0280|-96.2000|1|1|0||08|Complete
553654|BIA|EOR|OKOMA|Elvis|51|D2DL|1|5|11/17/2007 15:49|11/17/2007 16:00|11/17/2007 16:07|6.0|5|NAD83|35.9222|-96.1850|1|1|1||08|Complete
553635|BIA|EOR|OKOMA|Yabba Dabba Doo|52|D2GZ|2|1|11/20/2007 16:30||11/20/2007 16:40|0.3||NAD83|35.7314|-96.3869|1|1|0||02|Complete
554301|BIA|EOR|OKOMA|WHAGA CHOTIE|53|D2NB|1|1|12/04/2007 14:00|12/04/2007 14:45|12/04/2007 17:41|17.4|5|NAD83|35.3836|-96.2005|1|1|0|B|02|Complete
554103|BIA|EOR|OKOMA|Big Tire|54|D2NC|1|5|12/04/2007 14:00|12/04/2007 14:52|12/04/2007 18:30|14.4|5|NAD83|35.3930|-96.1939|1|1|0|E|08|Complete
554104|BIA|EOR|OKOMA|Low Indices|55|D2ND|1|5|12/04/2007 17:54|12/04/2007 17:55|12/04/2007 18:00|0.1|5|NAD83|35.3897|-96.1953|1|1|0|A|08|Complete
