Statistics (+/- 3 hr window)
***************************************************************************************************
Lwn412
In Situ data flags applied: SHADE
---------------------------------------------------------------------------------------------------
dataid      cruise      mon dd yyyy hh:mm      lat       lon    tdiff    pix      SAT         ENV     ratio  % diff     filename
  9512         cal0004  Apr 12 2000  8:07PM  32.1920 -120.4220    -96     25    1.126000    1.446023   0.779  22.131  T2000103183000.L2_LAC
  1565         cal0211  Nov 15 2002  7:20PM  32.4230 -119.9650    -33     25    0.862350    0.905814   0.952   4.798  T2002319184500.L2_LAC
104641 boussole_buoy_e  Jul 29 2006 12:00PM  43.3700    7.9000    -43     15    0.684667    0.801256   0.855  14.551  T2006210111500.L2_LAC
  1359         hot-141  Nov  5 2002 10:05PM  22.7500 -158.0000    -35     25    1.159591    1.255250   0.924   7.621  T2002309213000.L2_LAC
104886 boussole_buoy_l  Aug 28 2005 12:30PM  43.3700    7.9000   -128     25    0.766810    0.881077   0.870  12.969  T2005240102000.L2_LAC
 26295         ioffe01  Mar 10 2002  2:01PM -47.5850  -58.8870    -25     25    1.173714    1.525139   0.770  23.042  T2002069133500.L2_LAC
104984 boussole_buoy_l  Jul 23 2006 12:45PM  43.3700    7.9000   -149     25    0.906381    0.930796   0.974   2.623  T2006204101500.L2_LAC
104252 boussole_spmr_e  Oct  9 2005 11:01AM  43.3700    7.9000     -3     25    0.577412    0.812900   0.710  28.969  T2005282105500.L2_LAC
104018 boussole_spmr_e  Mar 17 2003 11:33AM  43.3700    7.9000    -27     25    0.501550    0.724958   0.692  30.817  T2003076110500.L2_LAC
104846 boussole_buoy_l  May 27 2005 11:30AM  43.3700    7.9000    -38     25    0.739143    0.820869   0.900   9.956  T2005147105000.L2_LAC
104748 boussole_buoy_l  Aug 22 2004 11:30AM  43.3700    7.9000    -99     25    0.949955    0.819245   1.159  15.955  T2004235095000.L2_LAC
104591 boussole_buoy_e  Apr 29 2006  9:15AM  43.3700    7.9000     42     25    0.879857    0.668447   1.316  31.627  T2006119095500.L2_LAC
104696 boussole_buoy_l  Jun 16 2004 12:30PM  43.3700    7.9000    -91     25    0.875714    0.879391   0.996   0.418  T2004168105500.L2_LAC
103979 boussole_spmr_e  Sep  3 2002 10:00AM  43.3700    7.9000     36     25    0.914318    0.679546   1.346  34.548  T2002246103500.L2_LAC
 26293         ioffe01  Mar 10 2002 12:56PM -47.8210  -59.0380     40     25    1.429810    2.070950   0.690  30.959  T2002069133500.L2_LAC
104831 boussole_buoy_l  Apr 21 2005  9:45AM  43.3700    7.9000     92     25    0.131750    0.234717   0.561  43.869  T2005111111500.L2_LAC
  9511         cal0004  Apr 12 2000  6:44PM  32.0860 -120.6480    -13     25    1.139750    1.431617   0.796  20.387  T2000103183000.L2_LAC
  9778         cal0211  Nov 12 2002  5:23PM  31.2275 -120.8250     54     25    0.999318    1.299136   0.769  23.078  T2002316181500.L2_LAC
104541 boussole_buoy_e  Aug  3 2005 12:00PM  43.3700    7.9000    -92     25    0.802857    0.877175   0.915   8.472  T2005215102500.L2_LAC
211965             a22  Nov  2 2003  6:15PM  24.8727  -65.9910   -165     18    1.382667    1.313643   1.052   5.254  T2003306153000.L2_LAC
104653 boussole_buoy_e  Aug  6 2006 12:15PM  43.3700    7.9000   -107     25    0.611773    0.724824   0.844  15.597  T2006218102500.L2_LAC
104039 boussole_spmr_e  May 29 2003 11:02AM  43.3700    7.9000     -3     25    0.976952    0.750279   1.302  30.212  T2003149105500.L2_LAC
113919          car119  Feb  7 2006  4:29PM  10.5000  -64.6700   -130     25    0.399619    0.394954   1.012   1.181  T2006038141500.L2_LAC
104603 boussole_buoy_e  May 27 2006  8:45AM  43.3700    7.9000     97     25    0.779864    0.658111   1.185  18.500  T2006147102000.L2_LAC
104713 boussole_buoy_l  Jun  4 2004  9:30AM  43.3700    7.9000     65     25    0.859571    1.160814   0.741  25.951  T2004156103000.L2_LAC
  9579         jes0003  Mar 13 2000  4:24AM  43.2420  135.2620   -158     25    0.640435    0.829288   0.772  22.773  T2000073014500.L2_LAC
104691 boussole_buoy_l  Jun 10 2004 11:30AM  43.3700    7.9000    -92     25    1.012667    1.053309   0.961   3.859  T2004162095500.L2_LAC
104509 boussole_buoy_e  Jul 11 2005 12:45PM  43.3700    7.9000   -143     25    0.809429    0.946697   0.855  14.500  T2005192102000.L2_LAC
104500 boussole_buoy_e  May 28 2005 12:45PM  43.3700    7.9000   -168     25    0.862957    0.858542   1.005   0.514  T2005148095500.L2_LAC
 26310         ioffe01  Mar 11 2002  1:41PM -42.4345  -56.3325     36     25    0.600409    0.979037   0.613  38.673  T2002070141500.L2_LAC
104672 boussole_buoy_l  Mar 29 2004 11:45AM  43.3700    7.9000   -101     25    0.696750    0.550847   1.265  26.487  T2004089100000.L2_LAC
104647 boussole_buoy_e  Aug  1 2006 12:15PM  43.3700    7.9000   -125     25    0.860364    0.880876   0.977   2.329  T2006213101000.L2_LAC
104861 boussole_buoy_l  Jul 13 2005  9:30AM  43.3700    7.9000     39     25    1.001381    0.892377   1.122  12.215  T2005194100500.L2_LAC
  1341         hot-132  Nov 16 2001 10:32PM  22.7500 -158.0000    -46     25    1.015810    1.142316   0.889  11.075  T2001320214500.L2_LAC
 26237         ioffe01  Oct 10 2001 12:36PM  43.6830   -9.6280    -66     15    0.535417    0.749742   0.714  28.587  T2001283113000.L2_LAC
104515 boussole_buoy_e  Jul 14 2005 11:30AM  43.3700    7.9000    -38     25    0.864955    0.942889   0.917   8.266  T2005195105000.L2_LAC
104449 boussole_buoy_e  Oct  1 2005  9:30AM  43.3700    7.9000     39     25    0.810150    0.647866   1.251  25.049  T2005274100500.L2_LAC
  9793         cal0211  Nov 25 2002  9:01PM  33.5490 -119.5910    -97     25    0.452095    0.842448   0.537  46.336  T2002329192000.L2_LAC
104578 boussole_buoy_e  Feb 10 2006 10:15AM  43.3700    7.9000    -31     25    0.933273    0.799471   1.167  16.736  T2006041094000.L2_LAC
104894 boussole_buoy_l  Aug  4 2005 12:45PM  43.3700    7.9000    -94     25    0.683667    0.814436   0.839  16.056  T2005216111000.L2_LAC
104695 boussole_buoy_l  Jun 15 2004 12:00PM  43.3700    7.9000   -104     25    0.897000    0.866667   1.035   3.500  T2004167101500.L2_LAC
103901 boussole_spmr_e  Nov  3 2001 11:14AM  43.3700    7.9000    -35     25    0.628773    0.905243   0.695  30.541  T2001307103500.L2_LAC
104375 boussole_buoy_e  Jun 10 2004 11:30AM  43.3700    7.9000    -92     25    1.012667    1.025767   0.987   1.277  T2004162095500.L2_LAC
104184 boussole_spmr_e  Jul  5 2004 11:31AM  43.3700    7.9000   -100     25    0.934682    0.992245   0.942   5.801  T2004187095000.L2_LAC
104248 boussole_spmr_e  Oct  8 2005 10:16AM  43.3700    7.9000     -1     25    0.708900    0.752668   0.942   5.815  T2005281101500.L2_LAC
104465 boussole_buoy_e  Oct  9 2005 10:15AM  43.3700    7.9000     43     25    0.577412    0.781718   0.739  26.135  T2005282105500.L2_LAC
104592 boussole_buoy_e  Apr  7 2006 12:45PM  43.3700    7.9000   -131     25    0.446667    0.501221   0.891  10.884  T2006097103000.L2_LAC
104468 boussole_buoy_e  Nov 10 2005 10:15AM  43.3700    7.9000     43     25    0.435619    0.696135   0.626  37.423  T2005314105500.L2_LAC
104797 boussole_buoy_l  Oct 10 2005  9:45AM  43.3700    7.9000     18     25    0.873391    0.805826   1.084   8.385  T2005283100000.L2_LAC
104669 boussole_buoy_l  Mar 24 2004 11:30AM  43.3700    7.9000   -104     25    0.585238    0.590282   0.992   0.854  T2004084094500.L2_LAC
104883 boussole_buoy_l  Aug 17 2005  9:30AM  43.3700    7.9000     70     25    0.769905    0.928477   0.829  17.079  T2005229104000.L2_LAC
104521 boussole_buoy_e  Jul  2 2005 11:45AM  43.3700    7.9000    -77     20    0.684563    0.910725   0.752  24.833  T2005183102500.L2_LAC
  9775         cal0211  Nov 11 2002  9:47PM  32.1790 -118.9000   -156     25    0.711364    1.226414   0.580  41.996  T2002315191000.L2_LAC
104787 boussole_buoy_l  Sep 27 2004 12:00PM  43.3700    7.9000    -56     25    0.813333    0.981468   0.829  17.131  T2004271110000.L2_LAC
104471 boussole_buoy_e  Nov  8 2005  9:00AM  43.3700    7.9000    130     25    0.404333    0.737580   0.548  45.181  T2005312111000.L2_LAC
  1343         hot-134  Jan 14 2002 11:01PM  21.3400 -158.2700    -95     25    1.092000    1.209764   0.903   9.734  T2002014212500.L2_LAC
 26311         ioffe01  Mar 11 2002  2:00PM -42.3675  -56.3025     17     25    0.570545    0.800184   0.713  28.698  T2002070141500.L2_LAC
104720 boussole_buoy_l  Jun  9 2004 11:15AM  43.3700    7.9000    -22     25    0.958273    0.884468   1.083   8.345  T2004161105000.L2_LAC
 26297         ioffe01  Mar 10 2002  3:05PM -47.3545  -58.7345    -89     25    0.976227    1.249926   0.781  21.897  T2002069133500.L2_LAC
  5258         bats177  Jul  4 2003  3:42PM  31.6122  -64.2617     -8     25    1.185136    1.262300   0.939   6.113  T2003185153000.L2_LAC
104419 boussole_buoy_e  Jul  9 2004  9:45AM  43.3700    7.9000     80     25    0.546857    0.972607   0.562  43.774  T2004191110500.L2_LAC
104554 boussole_buoy_e  Sep 13 2005 11:45AM  43.3700    7.9000    -84     25    0.766476    0.888346   0.863  13.719  T2005256102000.L2_LAC
103987 boussole_spmr_e  Oct  5 2002 10:00AM  43.3700    7.9000     36     25    0.880333    0.808544   1.089   8.879  T2002278103500.L2_LAC
104511 boussole_buoy_e  Jul 12 2005 11:45AM  43.3700    7.9000    -40     25    0.781714    0.854163   0.915   8.482  T2005193110000.L2_LAC
104694 boussole_buoy_l  Jun 12 2004 11:45AM  43.3700    7.9000   -120     13    1.289091    1.021957   1.261  26.139  T2004164094500.L2_LAC
113928          car130  Feb  6 2007  4:38PM  10.5000  -64.6700   -113     25    0.263150    0.290360   0.906   9.371  T2007037144500.L2_LAC
 19472       gp6-00-ka  Oct 18 2000 10:03PM   0.0000 -154.9990    -38     16    0.783200    0.997194   0.785  21.460  T2000292212000.L2_LAC
  1340         hot-132  Nov 15 2001 10:50PM  21.3400 -158.2700   -107     25    1.099750    1.095572   1.004   0.381  T2001319210000.L2_LAC
104438 boussole_buoy_e  Sep 25 2004 12:15PM  43.3700    7.9000    -58     25    0.565762    0.926481   0.611  38.934  T2004269111500.L2_LAC
104379 boussole_buoy_e  Jun 15 2004 12:00PM  43.3700    7.9000   -104     25    0.897000    0.780633   1.149  14.907  T2004167101500.L2_LAC
104539 boussole_buoy_e  Aug 28 2005 12:30PM  43.3700    7.9000   -128     25    0.766810    0.873359   0.878  12.200  T2005240102000.L2_LAC
104415 boussole_buoy_e  Jul  3 2004  9:15AM  43.3700    7.9000     49     17    1.118800    0.846514   1.322  32.166  T2004185100000.L2_LAC
  9871         cal0010  Oct 25 2000  8:16PM  33.7880 -119.7210    -34     25    0.567650    0.650181   0.873  12.693  T2000299194000.L2_LAC
104442 boussole_buoy_e  Sep 27 2004 12:00PM  43.3700    7.9000    -56     25    0.813333    0.991811   0.820  17.995  T2004271110000.L2_LAC
104743 boussole_buoy_l  Aug 15 2004 10:15AM  43.3700    7.9000    -30     25    1.020143    0.894367   1.141  14.063  T2004228094500.L2_LAC
103893 boussole_spmr_e  Sep  3 2001 11:30AM  43.3700    7.9000    -18     25    0.848000    0.919507   0.922   7.777  T2001246111000.L2_LAC
104923 boussole_buoy_l  Jan  3 2006 10:43AM  43.3700    7.9000    -22     25    0.570500    0.832045   0.686  31.434  T2006003102000.L2_LAC
104092 boussole_spmr_e  Jul 15 2003 10:15AM  43.3700    7.9000      1     25    1.062455    0.886064   1.199  19.907  T2003196101500.L2_LAC
104105 boussole_spmr_e  Dec 16 2003 10:43AM  43.3700    7.9000     11     25    0.421591    0.910045   0.463  53.674  T2003350105000.L2_LAC
104387 boussole_buoy_e  Jun 21 2004  1:00PM  43.3700    7.9000   -103     22    0.679850    0.936682   0.726  27.419  T2004173111500.L2_LAC
 10686           car73  Dec 11 2001  3:56PM  10.5000  -64.6700    -49     25    0.915809    0.899139   1.018   1.854  T2001345150500.L2_LAC
 10684           car72  Nov  6 2001  3:38PM  10.5000  -64.6700    -61     25    1.014333    0.945465   1.073   7.284  T2001310143500.L2_LAC
  9502         cal0004  Apr  8 2000  9:37PM  32.1830 -118.8870   -161     25    0.700773    0.911948   0.768  23.156  T2000099185500.L2_LAC
104378 boussole_buoy_e  Jun 12 2004 11:45AM  43.3700    7.9000   -120     13    1.289091    1.028493   1.253  25.338  T2004164094500.L2_LAC
104992 boussole_buoy_l  Jul  7 2006 12:45PM  43.3700    7.9000   -149     21    0.998353    1.050051   0.951   4.923  T2006188101500.L2_LAC
104731 boussole_buoy_l  Jul  3 2004  9:15AM  43.3700    7.9000     49     17    1.118800    0.976263   1.146  14.600  T2004185100000.L2_LAC
 26239         ioffe01  Oct 11 2001 11:27AM  39.5240  -13.0580     47     25    0.759429    1.188739   0.639  36.115  T2001284121000.L2_LAC
 26407         ioffe01  Apr 19 2002  2:58PM  29.9670  -17.7110   -153     25    0.966087    1.448058   0.667  33.284  T2002109122500.L2_LAC
104031 boussole_spmr_e  May 28 2003  9:08AM  43.3700    7.9000     69     25    0.913550    0.689359   1.325  32.522  T2003148101500.L2_LAC
104452 boussole_buoy_e  Oct 10 2005  9:45AM  43.3700    7.9000     18     25    0.873391    0.824004   1.060   5.994  T2005283100000.L2_LAC
 26417         ioffe01  Apr 23 2002  1:28PM  40.9960  -10.9630    -91     25    0.791478    1.090339   0.726  27.410  T2002113115500.L2_LAC
104211 boussole_spmr_e  Aug 15 2004  8:33AM  43.3700    7.9000     72     25    1.020143    1.065737   0.957   4.278  T2004228094500.L2_LAC
104620 boussole_buoy_e  Jun  3 2006  9:15AM  43.3700    7.9000     73     24    0.581381    0.592910   0.981   1.944  T2006154102500.L2_LAC
104916 boussole_buoy_l  Jan 10 2006  9:43AM  43.3700    7.9000     44     25    0.655130    0.957843   0.684  31.604  T2006010102500.L2_LAC
104774 boussole_buoy_l  Sep 19 2004 12:00PM  43.3700    7.9000   -104     25    0.869917    0.908905   0.957   4.290  T2004263101500.L2_LAC
104547 boussole_buoy_e  Aug  4 2005 12:45PM  43.3700    7.9000    -94     25    0.683667    0.887901   0.770  23.002  T2005216111000.L2_LAC
104472 boussole_buoy_e  Dec 15 2005 10:43AM  43.3700    7.9000    -52     25    0.538955    0.447350   1.205  20.477  T2005349095000.L2_LAC
104628 boussole_buoy_e  Jul  1 2006  9:30AM  43.3700    7.9000     83     25    0.978286    0.981171   0.997   0.294  T2006182105000.L2_LAC
105000 boussole_buoy_l  Aug  6 2006 12:15PM  43.3700    7.9000   -107     25    0.611773    0.713824   0.857  14.296  T2006218102500.L2_LAC
104503 boussole_buoy_e  May  7 2005 12:00PM  43.3700    7.9000    -43     25    0.619043    0.683661   0.906   9.452  T2005127111500.L2_LAC
104954 boussole_buoy_l  May  5 2006  9:30AM  43.3700    7.9000     88     20    0.774529    0.902536   0.858  14.183  T2006125105500.L2_LAC
104266 boussole_spmr_e  Nov  8 2005 10:40AM  43.3700    7.9000     30     25    0.404333    0.741817   0.545  45.494  T2005312111000.L2_LAC
 26312         ioffe01  Mar 11 2002  2:21PM -42.2920  -56.2705     -4     25    0.627000    0.992682   0.632  36.838  T2002070141500.L2_LAC
212457          i8si9n  Mar 31 2007  5:52AM -19.6331   95.0008   -132     17    1.361467    1.395003   0.976   2.404  T2007090034000.L2_LAC
104893 boussole_buoy_l  Aug 31 2005  1:00PM  43.3700    7.9000   -128     25    0.834143    0.798634   1.044   4.446  T2005243105000.L2_LAC
  9530         cal0004  Apr 15 2000  6:40PM  32.6450 -121.0320     22     25    0.867000    0.919529   0.943   5.713  T2000106190000.L2_LAC
104756 boussole_buoy_l  Aug 31 2004 11:45AM  43.3700    7.9000   -120     25    1.001200    0.856285   1.169  16.924  T2004244094500.L2_LAC
104704 boussole_buoy_l  Jun 24 2004 11:30AM  43.3700    7.9000    -80     25    1.019048    0.846317   1.204  20.410  T2004176101000.L2_LAC
104925 boussole_buoy_l  Feb 10 2006 10:15AM  43.3700    7.9000    -31     25    0.933273    0.971930   0.960   3.977  T2006041094000.L2_LAC
104994 boussole_buoy_l  Aug  1 2006 12:15PM  43.3700    7.9000   -125     25    0.860364    0.842138   1.022   2.164  T2006213101000.L2_LAC
104658 boussole_buoy_l  Oct 16 2004  9:30AM  43.3700    7.9000     27     25    0.750947    0.810630   0.926   7.362  T2004290095500.L2_LAC
  9907         cal0104  Apr 16 2001  9:05PM  32.4350 -123.0950   -116     25    0.932318    1.210084   0.771  22.954  T2001106190500.L2_LAC
104652 boussole_buoy_e  Aug 26 2006 12:45PM  43.3700    7.9000   -161     25    0.701950    0.894368   0.785  21.514  T2006238100000.L2_LAC
 26309         ioffe01  Mar 11 2002  1:21PM -42.5060  -56.3670     56     25    0.597652    0.924527   0.646  35.356  T2002070141500.L2_LAC
104967 boussole_buoy_l  Jun  3 2006  9:15AM  43.3700    7.9000     73     24    0.581381    0.662624   0.877  12.261  T2006154102500.L2_LAC
104527 boussole_buoy_e  Jul 30 2005 11:30AM  43.3700    7.9000    -38     25    0.857435    0.967406   0.886  11.368  T2005211105000.L2_LAC
104057 boussole_spmr_e  Jun 29 2003 11:04AM  43.3700    7.9000    -48     25    1.077826    0.917934   1.174  17.419  T2003180101500.L2_LAC
104971 boussole_buoy_l  Jun  6 2006  9:30AM  43.3700    7.9000     89     25    0.766429    0.775506   0.988   1.171  T2006157105500.L2_LAC
  5193         bats164  May 13 2002  3:20PM  32.1100  -64.4703    -27     15    1.401077    1.192618   1.175  17.479  T2002133145000.L2_LAC
104001 boussole_spmr_e  Feb  7 2003 11:17AM  43.3700    7.9000    -72     25    0.569182    0.772409   0.737  26.311  T2003038100500.L2_LAC
 26320         ioffe01  Mar 11 2002  5:04PM -41.6810  -55.9930   -167     25    0.667048    1.155762   0.577  42.285  T2002070141500.L2_LAC
104388 boussole_buoy_e  Jun 24 2004 11:30AM  43.3700    7.9000    -80     25    1.019048    0.864834   1.178  17.832  T2004176101000.L2_LAC
210827         cal0411  Nov  3 2004  5:34PM  32.3465 -118.5550     28     25    0.963522    1.000034   0.964   3.651  T2004308180000.L2_LAC
113917          car118  Jan 12 2006  3:41PM  10.5000  -64.6700    -21     25    0.433300    0.482271   0.899  10.154  T2006012152000.L2_LAC
  1405         hot-126  May 15 2001 10:13PM  22.7500 -158.0000    -16     22    1.075450    1.247212   0.862  13.772  T2001135215500.L2_LAC
104805 boussole_buoy_l  Oct 29 2005  9:45AM  43.3700    7.9000     49     25    0.575333    0.785983   0.732  26.801  T2005302103000.L2_LAC
104329 boussole_spmr_e  Jul  7 2006 11:43AM  43.3700    7.9000    -87     21    0.998353    1.100287   0.907   9.264  T2006188101500.L2_LAC
 26318         ioffe01  Mar 11 2002  4:22PM -41.8405  -56.0665   -125     25    0.617619    0.950719   0.650  35.037  T2002070141500.L2_LAC
  9888         cal0101  Jan 20 2001  7:49PM  33.8220 -121.8950     -3     25    0.748579    0.741469   1.010   0.959  T2001020194500.L2_LAC
104854 boussole_buoy_l  Jul  1 2005 12:45PM  43.3700    7.9000   -180     25    0.881750    0.870303   1.013   1.315  T2005182094500.L2_LAC
 26315         ioffe01  Mar 11 2002  3:23PM -42.0605  -56.1670    -66     25    0.594870    0.860087   0.692  30.836  T2002070141500.L2_LAC
104290 boussole_spmr_e  Apr  3 2006 12:21PM  43.3700    7.9000    -83     25    0.336190    0.444583   0.756  24.381  T2006093105500.L2_LAC
104426 boussole_buoy_e  Sep 17 2004  9:30AM  43.3700    7.9000     58     25    0.855227    0.816730   1.047   4.714  T2004261102500.L2_LAC
212479          i8si9n  Apr 24 2007  4:12AM  12.1872   88.1825      9     25    1.048667    1.122847   0.934   6.606  T2007114042000.L2_LAC
