cd_name,file_path,file_compressed_name,file_name,woce_date,latitude,longitude,depth_min,depth_max,temperature_min,temperature_max,salinity_min,salinity_max
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930976.nc,19970202,31.6000,-62.6000,0.700000,836.100,9.73000,21.2800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930977.nc,19970202,32.5000,-64.3000,0.700000,836.100,10.1300,19.6500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930978.nc,19970203,34.0000,-65.9000,0.700000,836.100,10.8800,19.4300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930979.nc,19970203,35.2433,-67.3200,0.700000,836.100,10.7000,19.1500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930980.nc,19970204,37.0967,-69.5783,0.700000,836.100,11.2400,21.2800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932823.nc,19970211,29.7000,-73.2000,0.700000,836.100,10.3100,21.8800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932824.nc,19970212,28.8000,-71.3000,0.700000,836.100,9.35000,21.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932825.nc,19970212,27.7000,-69.4000,0.700000,539.900,19.4400,22.5500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932826.nc,19970212,26.7000,-67.6000,0.700000,836.100,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932827.nc,19970212,25.7267,-65.8000,0.700000,836.100,9.98000,24.6500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932828.nc,19970213,24.6000,-64.0000,0.700000,836.100,8.96000,24.6100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932829.nc,19970213,23.5000,-62.2167,0.700000,836.100,8.38000,25.5400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932830.nc,19970213,22.6000,-60.5000,0.700000,836.100,8.07000,25.5600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932831.nc,19970213,21.3000,-58.8000,0.700000,836.100,8.25000,25.2400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932832.nc,19970214,20.2000,-57.2000,0.700000,836.100,7.43000,25.9300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932833.nc,19970214,17.9000,-54.0000,0.700000,836.100,6.35000,25.4700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932835.nc,19970214,16.7000,-52.4000,0.700000,836.100,5.67000,25.5700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932836.nc,19970215,15.6000,-51.0000,0.700000,836.100,5.70000,25.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932837.nc,19970215,12.1000,-46.4000,0.700000,836.100,5.97000,26.1100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932838.nc,19970216,11.1000,-45.2000,0.700000,312.100,10.4000,26.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932839.nc,19970216,10.9000,-44.9000,0.700000,836.100,6.09000,26.0400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932840.nc,19970216,9.6000,-43.4000,0.700000,836.100,5.55000,25.6800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932841.nc,19970216,7.2000,-40.5000,0.700000,836.100,5.56000,26.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932843.nc,19970217,5.9000,-39.1000,0.700000,836.100,5.46000,27.2200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932844.nc,19970217,4.7000,-37.6000,0.700000,836.100,5.04000,27.2500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932845.nc,19970217,2.1000,-34.6000,0.700000,836.100,4.91000,27.9900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932846.nc,19970218,0.9000,-33.2000,0.700000,836.100,4.69000,27.7900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932847.nc,19970218,-0.4000,-31.7000,0.700000,836.100,4.66000,27.2800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932848.nc,19970218,-1.0000,-31.0000,0.700000,836.100,4.63000,27.5100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932849.nc,19970219,-2.7000,-29.0000,0.700000,836.100,4.42000,27.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932850.nc,19970219,-4.0000,-27.6000,0.700000,836.100,4.42000,27.5200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932851.nc,19970220,-7.7000,-23.2000,0.700000,836.100,4.71000,27.0400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932852.nc,19970220,-9.0000,-21.6000,0.700000,836.100,4.36000,27.0800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932853.nc,19970220,-10.3000,-20.1000,0.700000,836.100,8.34000,26.9400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932854.nc,19970221,-11.5000,-18.5000,0.700000,836.100,4.44000,26.4500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932855.nc,19970309,-31.2000,13.5000,0.700000,836.100,3.87000,19.3700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932856.nc,19970309,-29.0000,9.70000,0.700000,836.100,3.83000,21.0700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932857.nc,19970310,-27.7000,7.80000,0.700000,836.100,3.81000,20.9500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932858.nc,19970310,-24.6000,3.20000,0.700000,836.100,3.93000,22.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932859.nc,19970311,-23.2000,1.40000,0.700000,836.100,4.07000,22.3500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932860.nc,19970311,-22.0000,-0.200000,0.700000,836.100,3.89000,22.5700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932861.nc,19970311,-20.6000,-2.00000,0.700000,836.100,4.13000,23.1800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932862.nc,19970311,-19.3000,-3.60000,0.700000,836.100,4.21000,23.4800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932863.nc,19970312,-18.0000,-5.10000,0.700000,836.100,4.21000,23.7100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932864.nc,19970312,-16.6000,-6.70000,0.700000,836.100,4.49000,23.9600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932865.nc,19970312,-15.3000,-8.30000,0.700000,836.100,4.50000,24.8100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932866.nc,19970313,-12.5000,-11.2000,0.700000,836.100,4.42000,25.4700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932867.nc,19970313,-9.7333,-14.3000,0.700000,836.100,4.72000,26.6800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932868.nc,19970313,-8.3000,-15.8000,0.700000,836.100,4.38000,26.9300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932869.nc,19970314,-6.9000,-17.2000,0.700000,836.100,4.59000,27.2200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932870.nc,19970314,-5.4917,-18.7500,0.700000,836.100,12.7000,28.5100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932871.nc,19970316,-4.0000,-20.3000,0.700000,836.100,4.49000,27.5800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932872.nc,19970316,-2.4000,-21.8000,0.700000,836.100,4.38000,27.6400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932873.nc,19970317,-1.8300,-22.4233,0.700000,836.100,4.40000,27.2800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932874.nc,19970317,-1.4000,-22.9000,0.700000,836.100,4.60000,27.0900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932876.nc,19970317,0.3000,-24.5667,0.700000,836.100,4.70000,28.2600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932877.nc,19970317,1.8000,-26.1000,0.700000,836.100,4.99000,28.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932878.nc,19970318,3.2000,-27.5000,0.700000,836.100,4.83000,28.0900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932879.nc,19970318,4.7000,-29.0000,0.700000,836.100,4.84000,27.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932880.nc,19970318,6.0000,-30.4000,0.700000,836.100,5.14000,27.7300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932881.nc,19970319,8.9000,-33.3000,0.700000,836.100,5.49000,26.6200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932882.nc,19970319,10.3000,-34.8000,0.700000,836.100,5.87000,25.6900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932883.nc,19970319,11.6000,-36.2000,0.700000,836.100,6.31000,25.4800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932884.nc,19970319,13.0000,-37.7000,0.700000,836.100,6.54000,24.8200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932885.nc,19970320,14.4000,-39.2000,0.700000,836.100,6.53000,24.6900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932886.nc,19970320,15.7000,-40.7000,0.700000,836.100,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932887.nc,19970320,17.0000,-42.2000,0.700000,836.100,6.73000,24.1700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932888.nc,19970321,18.9000,-44.5000,0.700000,836.100,14.4600,24.2100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932889.nc,19970321,20.2000,-46.2000,0.700000,836.100,23.6500,23.7200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932890.nc,19970322,24.0000,-51.0000,0.700000,836.100,8.97000,23.4700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932891.nc,19970323,28.7000,-57.8000,0.700000,836.100,22.2200,22.4900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932893.nc,19970323,29.7000,-59.5000,0.700000,836.100,9.55000,21.3300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932894.nc,19970323,31.9000,-63.1000,0.700000,836.100,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932895.nc,19970324,34.3000,-66.3000,0.700000,836.100,18.5500,18.6700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932896.nc,19970325,36.4000,-68.6000,0.700000,836.100,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,932897.nc,19970325,37.7000,-70.2000,0.700000,836.100,4.43000,20.4700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921645.nc,19970101,28.3317,-25.2750,0.700000,836.100,9.02000,21.0600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921646.nc,19970101,28.2683,-27.0983,0.700000,836.100,9.51000,23.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921647.nc,19970101,28.1583,-29.0533,0.700000,836.100,9.51000,21.8200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921648.nc,19970101,28.0500,-30.9617,0.700000,836.100,9.62000,21.9300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921649.nc,19970102,27.9733,-32.8333,0.700000,836.100,9.69000,22.3900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921650.nc,19970102,27.8900,-34.8800,0.700000,836.100,8.89000,22.3800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921651.nc,19970102,27.7667,-36.9217,0.700000,836.100,9.94000,22.5900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921652.nc,19970102,27.6833,-38.7167,0.700000,836.100,9.35000,23.1800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921653.nc,19970103,27.5933,-40.6833,0.700000,836.100,12.1500,22.5500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921654.nc,19970103,27.5050,-42.5967,0.700000,836.100,9.16000,22.8600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921655.nc,19970103,27.4100,-44.3967,0.700000,836.100,8.64000,22.5600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921656.nc,19970104,27.3050,-46.3150,0.700000,836.100,9.06000,22.8700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921657.nc,19970104,27.2133,-48.1183,0.700000,836.100,9.59000,23.4300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921658.nc,19970104,27.1300,-50.0100,0.700000,836.100,9.10000,23.4600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921659.nc,19970104,27.0483,-51.8817,0.700000,836.100,9.48000,23.4600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921660.nc,19970104,26.9583,-53.7767,0.700000,836.100,9.27000,22.5700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921661.nc,19970105,26.8417,-55.6717,0.700000,836.100,9.09000,23.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921662.nc,19970105,26.7500,-57.5383,0.700000,836.100,9.13000,22.9100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921663.nc,19970105,26.6600,-59.4983,0.700000,836.100,9.11000,24.3700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921664.nc,19970105,26.5767,-61.3967,0.700000,836.100,8.31000,24.2600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921665.nc,19970106,26.5750,-61.4167,0.700000,836.100,8.75000,24.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921666.nc,19970106,26.4517,-63.3783,0.700000,44.7000,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921667.nc,19970106,26.3767,-65.2550,0.700000,836.100,9.96000,24.7500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921668.nc,19970106,26.2833,-67.1400,0.700000,836.100,9.43000,24.9800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921669.nc,19970106,26.1867,-69.0450,0.700000,836.100,9.29000,23.5900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921670.nc,19970107,26.0917,-71.0333,0.700000,836.100,9.16000,24.5800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921671.nc,19970107,25.9933,-72.8883,0.700000,836.100,9.39000,23.9300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921672.nc,19970107,25.9050,-74.7667,0.700000,836.100,8.90000,25.4800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921673.nc,19970107,25.7933,-76.6050,0.700000,836.100,8.46000,24.6200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921708.nc,19970102,40.2883,-73.6333,0.600000,25.8000,7.21000,8.35000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921709.nc,19970103,40.2217,-73.5550,0.600000,49.0000,8.05000,10.9300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921710.nc,19970104,39.8267,-73.1017,0.600000,59.0000,8.43000,11.3100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921711.nc,19970104,39.6333,-72.8683,0.600000,65.3000,8.54000,13.0100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921712.nc,19970104,39.4383,-72.6167,0.600000,89.0000,8.48000,11.7700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921713.nc,19970104,39.3517,-72.5017,0.600000,475.100,8.79000,12.0900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921714.nc,19970104,39.3050,-72.4483,0.600000,475.100,8.67000,14.3500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921715.nc,19970104,39.2633,-72.4067,0.600000,475.100,8.67000,12.2100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921716.nc,19970104,39.2150,-72.3567,0.600000,475.100,7.22000,15.4500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921717.nc,19970104,39.0667,-72.2017,0.600000,475.100,5.63000,15.4500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921718.nc,19970104,38.8767,-71.9633,0.600000,475.100,5.66000,13.1900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921719.nc,19970104,38.6950,-71.7350,0.600000,475.100,5.52000,15.0500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921720.nc,19970104,38.3017,-71.2833,0.600000,475.100,5.94000,15.8300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921721.nc,19970104,38.1350,-71.0900,0.600000,475.100,5.86000,15.5400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921722.nc,19970104,37.9433,-70.8583,0.600000,785.300,4.28000,19.4600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921723.nc,19970104,37.8067,-70.6800,0.600000,785.300,4.36000,20.3100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921724.nc,19970104,37.6850,-70.5217,0.600000,785.300,4.55000,21.7500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921725.nc,19970104,37.5583,-70.3433,0.600000,785.300,4.84000,22.9100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921726.nc,19970104,37.4417,-70.1317,0.600000,785.300,5.63000,24.5200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921727.nc,19970104,37.3083,-69.9450,0.600000,785.300,8.81000,24.2900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921728.nc,19970107,33.3067,-65.5067,0.600000,785.300,11.7900,20.6500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921729.nc,19970108,34.0983,-66.3433,0.600000,785.300,9.00000,19.7900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921731.nc,19970108,35.0417,-67.4433,0.600000,785.300,10.6600,20.1500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921732.nc,19970109,36.0667,-68.5867,0.600000,785.300,12.0600,20.0700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921733.nc,19970109,36.5033,-69.0717,0.600000,785.300,12.5200,19.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921734.nc,19970109,36.6500,-69.2933,0.600000,785.300,12.5200,22.6600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921735.nc,19970109,36.8583,-69.5400,0.600000,785.300,11.9300,24.0200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,921736.nc,19970109,36.8700,-69.5633,0.600000,785.300,9.82000,23.6400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930987.nc,19970207,40.6833,-74.1533,0.600000,10.7000,3.71000,5.14000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930989.nc,19970208,40.4517,-73.8517,0.600000,25.8000,4.66000,7.18000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930990.nc,19970208,40.2917,-73.6367,0.600000,30.8000,4.61000,7.24000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930991.nc,19970208,40.0700,-73.4183,0.600000,52.8000,5.94000,7.39000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930992.nc,19970208,39.8567,-73.1700,0.600000,57.8000,6.16000,8.81000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930993.nc,19970208,39.6533,-72.9433,0.600000,6.30000,6.36000,8.52000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930994.nc,19970208,39.4500,-72.6917,0.600000,87.8000,6.44000,11.5700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930995.nc,19970208,39.2483,-72.4683,0.600000,159.900,6.21000,14.0400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930996.nc,19970208,39.1900,-72.4067,0.600000,475.100,8.35000,14.2400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930997.nc,19970208,39.1383,-72.3517,0.600000,475.100,5.79000,14.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930998.nc,19970208,39.0783,-72.2850,0.600000,475.100,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931000.nc,19970208,38.7950,-71.9200,0.600000,475.100,5.55000,14.0500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931002.nc,19970208,38.6483,-71.7117,0.600000,475.100,4.62000,14.3700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931003.nc,19970208,38.4550,-71.4717,0.600000,475.100,5.77000,13.6300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931004.nc,19970208,38.2633,-71.2400,0.600000,475.100,5.75000,13.7900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931005.nc,19970208,38.0900,-71.0300,0.600000,785.300,4.38000,15.4900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931006.nc,19970208,37.9350,-70.8467,0.600000,785.300,4.42000,14.6200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931007.nc,19970208,37.7817,-70.6683,0.600000,785.300,4.30000,16.3400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931008.nc,19970208,37.6450,-70.5033,0.600000,785.300,4.73000,22.6500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930981.nc,19970208,37.2983,-69.9400,0.600000,785.300,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930982.nc,19970208,37.1383,-69.7350,0.600000,491.100,19.9000,23.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930984.nc,19970211,33.1733,-65.2283,0.600000,785.300,12.2000,19.6300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930985.nc,19970212,33.8817,-66.0150,0.600000,785.300,12.7100,19.4400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930986.nc,19970212,34.5000,-66.7683,0.600000,785.300,18.8500,19.1300,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933069.nc,19970307,40.4767,-73.9050,0.600000,35.2000,5.25000,7.28000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933070.nc,19970308,40.3100,-73.6600,0.600000,32.1000,5.27000,7.73000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933071.nc,19970308,40.0917,-73.4050,0.600000,65.3000,6.60000,7.47000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933072.nc,19970308,39.8917,-73.1600,0.600000,55.3000,6.21000,6.85000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933073.nc,19970308,39.6917,-72.9167,0.600000,65.3000,6.63000,9.89000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933074.nc,19970308,39.3017,-72.4283,0.600000,475.100,11.6600,13.6800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933075.nc,19970308,39.2500,-72.3633,0.600000,475.100,8.76000,14.5900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933076.nc,19970308,39.2017,-72.3033,0.600000,475.100,6.80000,14.4500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933077.nc,19970308,39.1533,-72.2450,0.600000,475.100,7.20000,15.1700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933078.nc,19970308,39.0917,-72.1633,0.600000,475.100,8.22000,14.9800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933079.nc,19970308,39.0383,-72.0967,0.600000,475.100,7.93000,15.6800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933080.nc,19970308,38.9083,-71.9250,0.600000,475.100,9.05000,15.8800,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933081.nc,19970308,38.7233,-71.7050,0.600000,475.100,9.01000,15.3500,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933082.nc,19970308,38.3183,-71.2667,0.600000,785.300,4.51000,14.9400,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933083.nc,19970308,38.1067,-71.0333,0.600000,785.300,4.32000,14.9200,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933084.nc,19970308,37.9333,-70.8417,0.600000,785.300,4.22000,14.6600,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933085.nc,19970308,37.7767,-70.6650,0.600000,785.300,4.41000,14.6700,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933086.nc,19970308,37.6417,-70.4850,0.600000,570.800,5.29000,18.0900,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933087.nc,19970308,37.4583,-70.1383,0.600000,785.300,5.82000,24.4100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933088.nc,19970308,37.3233,-69.9317,0.600000,785.300,8.99000,23.9100,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,933089.nc,19970308,37.1867,-69.7450,0.600000,785.300,11.6100,22.6200,,
