Ophelia                  20050909I1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 173220     29.562   79.187   311.50   310.70     97.1    125.9   3111.0    697.0   309.30    28.90    10.69     7.50     64.9   3046.0    0.000    -0.40     2.00    -1.60                              
 173230     29.568   79.195   311.00   310.30     97.3    126.1   3114.0    696.9   308.40    28.80    10.67     7.40     66.8   3047.0    0.000    -0.30     1.90    -2.20                              
 173240     29.573   79.203   310.70   310.00     97.4    126.5   3114.0    696.9   308.50    29.10    10.72     7.40     67.3   3047.0    0.000    -0.20     1.90    -0.90                              
 173250     29.580   79.210   310.90   309.80     97.8    125.7   3115.0    696.8   311.30    27.90    10.67     7.50     67.0   3048.0    0.000     0.40     1.60    -1.00                              
 173300     29.585   79.218   319.30   319.70     98.4    126.4   3118.0    696.7   310.70    28.20    10.58     7.40     69.1   3049.0    0.000    -0.10     1.50    11.60                              
 173310     29.593   79.223   328.30   331.00     99.9    128.1   3117.0    696.9   314.10    29.10    10.83     7.20     70.1   3047.0    0.000    -0.20     1.40     4.60                              
 173320     29.600   79.228   328.30   330.90    100.5    128.3   3115.0    697.1   315.20    28.60    11.00     7.00     70.2   3045.0    0.000    -0.10     1.40    -3.80                              
 173330     29.608   79.233   328.10   330.20    100.5    129.0   3113.0    697.1   316.90    29.10    11.16     7.00     69.0   3044.0    0.000    -0.60     1.50    -1.70                              
 173340     29.617   79.238   329.00   331.00    100.3    129.2   3113.0    697.1   317.30    29.50    11.48     6.70     69.0   3044.0    0.000    -0.50     1.70     5.30                              
 173350     29.625   79.243   336.20   339.60    100.7    129.2   3115.0    697.0   318.40    30.00    11.31     6.50     69.8   3045.0    0.000    -0.30     1.60     6.10                              
 173400     29.633   79.247   336.10   339.80    100.5    129.0   3115.0    697.2   319.30    30.00    11.19     6.80     71.5   3044.0    0.000    -1.00     1.90    -2.10                              
 173410     29.642   79.250   336.10   339.30     99.9    127.5   3112.0    697.3   320.60    28.80    11.12     7.10     69.6   3043.0    0.000    -1.50     2.20    -1.20                              
 173420     29.650   79.253   336.10   338.90     99.0    127.1   3114.0    697.2   321.50    29.20    11.20     7.00     70.8   3043.0    0.000    -1.70     2.40    -1.60                              
 173430     29.658   79.257   336.80   339.40     98.2    126.4   3115.0    697.2   323.40    29.10    11.42     6.90     71.6   3044.0    0.000    -1.80     2.40     0.10                              
 173440     29.667   79.262   337.60   339.90     97.5    125.9   3115.0    697.2   325.40    29.00    10.67     7.10     71.1   3044.0    0.000    -1.20     2.30    -0.70                              
 173450     29.675   79.265   341.00   343.30     97.4    125.9   3117.0    697.0   327.30    29.30    10.62     7.00     71.7   3045.0    0.000    -0.80     2.10     6.50                              
 173500     29.683   79.267   342.30   344.90     97.2    126.9   3117.0    697.0   331.40    30.30    10.32     6.80     71.3   3046.0    0.000    -1.20     2.10     1.40                              
 173510     29.692   79.270   343.50   346.40     97.0    125.9   3117.0    697.1   329.40    29.90    10.49     6.60     72.0   3045.0    0.000    -0.90     2.10    -1.00                              
 173520     29.700   79.272   342.80   346.00     96.8    125.6   3118.0    696.9   327.70    29.90    10.72     6.40     71.7   3047.0    0.000    -1.00     2.10    -1.50                              
 173530     29.708   79.275   342.60   345.30     96.5    127.5   3117.0    697.0   330.70    31.80    10.62     6.40     71.0   3046.0    0.000    -0.90     2.00    -1.40                              
 173540     29.717   79.277   342.50   344.80     96.2    128.0   3119.0    696.9   331.40    32.40    10.18     6.40     72.1   3047.0    0.000    -0.60     2.00    -1.30                              
 173550     29.725   79.280   342.40   344.50     95.8    128.2   3120.0    696.8   333.00    32.90    10.11     6.60     72.5   3048.0    0.000    -1.00     2.00    -1.40                              
 173600     29.733   79.282   342.60   344.00     95.3    128.6   3119.0    697.0   334.30    33.60     9.85     7.00     73.4   3046.0    0.000    -1.40     2.10    -1.50                              
 173610     29.742   79.285   343.20   344.60     94.5    128.3   3119.0    697.0   335.10    34.10     9.74     7.10     73.4   3046.0    0.000    -1.60     2.20    -0.30                              
 173620     29.750   79.287   346.90   348.90     94.1    127.5   3120.0    697.0   335.80    33.90     9.74     7.30     74.3   3046.0    0.000    -1.10     2.00     9.10                              
 173630     29.758   79.288   347.80   350.40     94.0    126.1   3119.0    697.1   335.60    32.90    10.03     7.50     74.8   3044.0    0.000    -0.90     2.20    -5.00                              
 173640     29.767   79.290   347.30   349.50     93.8    124.4   3119.0    697.1   336.60    31.20    10.53     7.50     74.7   3045.0    0.000    -0.80     2.30    -1.30                              
 173650     29.775   79.292   347.70   350.10     93.7    125.6   3119.0    697.1   336.60    32.60    10.16     7.50     74.9   3044.0    0.000    -1.10     2.30    -0.40                              
 173700     29.783   79.293   347.90   350.40     93.7    126.6   3120.0    697.1   336.60    33.70     9.91     7.30     75.8   3045.0    0.000    -1.30     2.20    -0.60                              
 173710     29.792   79.295   347.90   350.50     93.6    126.6   3122.0    697.0   336.70    33.70     9.62     7.40     76.6   3046.0    0.000    -0.60     2.00    -0.90                              
 173720     29.800   79.297   347.70   350.70     93.9    126.2   3122.0    696.9   335.40    33.20     9.68     7.30     75.0   3047.0    0.000    -0.80     2.00     1.60                              
 173730     29.808   79.298   357.40     3.30     96.0    126.9   3126.0    696.7   334.20    34.10     9.50     7.50     76.8   3049.0    0.000    -0.50     1.60    14.20                              
 173740     29.817   79.295     9.40    18.60    100.8    127.0   3123.0    696.9   334.00    33.70     9.28     7.40     75.7   3048.0    0.000    -0.40     1.40    10.80                              
 173750     29.825   79.292     9.80    20.00    102.1    127.7   3117.0    697.3   333.50    33.80     9.22     7.40     74.5   3043.0    0.000    -0.90     1.80    -0.70                              
 173800     29.835   79.288     9.80    19.70    102.0    128.1   3119.0    697.2   334.50    33.80     9.38     7.40     75.1   3044.0    0.000    -1.00     2.00    -1.10                              
 173810     29.843   79.285     9.60    19.60    102.2    128.1   3120.0    696.9   333.30    34.00     9.67     7.20     73.4   3047.0    0.000    -0.40     1.70    -0.90                              
 173820     29.852   79.282     9.80    19.50    102.8    128.6   3121.0    696.8   333.40    33.80     9.45     7.30     73.5   3048.0    0.100    -0.20     1.50    -0.70                              
 173830     29.860   79.278     9.60    19.60    103.5    129.3   3117.0    696.9   332.60    34.20     9.45     7.30     70.2   3047.0    0.000    -0.10     1.40    -0.70                              
 173840     29.870   79.275     9.90    19.60    104.5    129.6   3118.0    696.7   333.80    32.90     9.71     7.30     68.9   3049.0    0.000     0.70     1.00    -0.80                              
 173850     29.878   79.270    10.10    19.60    105.6    131.1   3114.0    697.0   333.90    33.20     9.43     7.60     68.2   3046.0    0.100    -0.30     1.20    -1.20                              
 173900     29.887   79.267    10.20    19.30    105.8    131.3   3110.0    697.4   335.10    32.90     9.52     7.70     68.3   3042.0    0.100    -1.10     1.80    -1.10                              
 173910     29.897   79.263    11.70    20.00    105.6    129.4   3109.0    697.3   336.00    30.50    10.46     8.00     66.9   3042.0    0.100    -1.40     2.10    -0.20                              
 173920     29.905   79.260    12.20    20.60    105.6    129.3   3112.0    697.0   336.70    30.40    10.60     8.10     66.6   3046.0    0.000    -0.60     1.80    -0.80                              
 173930     29.913   79.255    12.10    20.00    105.7    130.4   3115.0    696.8   339.60    30.50    10.97     7.90     67.5   3048.0    0.000    -0.60     1.60    -2.20                              
 173940     29.923   79.252    12.20    20.00    105.8    131.1   3115.0    696.8   339.80    31.10    10.18     8.20     67.1   3048.0    0.000    -0.40     1.50    -0.30                              
 173950     29.932   79.248    12.80    20.50    106.0    131.2   3115.0    696.8   340.90    30.70    10.06     8.00     67.3   3048.0    0.100    -0.50     1.40    -0.80                              
 174000     29.940   79.245    12.60    20.60    106.1    132.0   3115.0    696.8   340.60    31.80     9.59     8.10     67.2   3048.0    0.100     0.10     1.20    -0.70                              
 174010     29.950   79.240    15.60    23.90    107.3    131.6   3116.0    696.7   339.40    31.40     9.80     8.10     66.9   3049.0    0.100     0.00     1.00     9.10                              
 174020     29.958   79.235    21.00    30.90    109.8    132.7   3111.0    697.0   340.50    32.30     9.78     8.10     65.5   3046.0    0.100    -0.50     1.20    -0.20                              
 174030     29.967   79.228    21.40    31.20    109.5    132.8   3109.0    697.2   341.30    32.60     9.58     8.10     65.6   3044.0    0.100    -0.70     1.50    -0.90                              
 174040     29.975   79.223    21.20    30.90    108.5    132.1   3109.0    697.0   342.00    32.40     9.18     8.20     63.6   3046.0    0.100    -0.60     1.50    -1.30                              
 174050     29.983   79.218    20.70    30.20    107.7    131.5   3109.0    697.1   342.10    32.30     9.16     8.30     64.0   3045.0    0.100    -0.20     1.40    -1.60                              
 174100     29.992   79.212    20.40    29.80    107.3    131.0   3110.0    697.0   342.00    32.00     8.69     8.30     64.3   3046.0    0.100    -0.50     1.30    -1.60                              
 174110     30.000   79.207    20.50    29.30    106.7    131.0   3110.0    697.0   343.80    31.80     8.84     8.30     64.8   3046.0    0.100     0.00     1.40    -1.50                              
 174120     30.008   79.202    21.10    30.40    106.5    131.4   3109.0    697.2   343.80    33.00     9.12     8.40     65.4   3044.0    0.100    -1.20     1.70     0.30                              
 174130     30.017   79.195    22.10    30.90    105.4    130.3   3106.0    697.4   347.30    31.70     8.79     8.50     65.4   3041.0    0.100    -1.80     2.20    -2.30                              
 174140     30.025   79.190    22.10    29.80    103.1    128.8   3105.0    697.5   352.00    30.70     8.57     8.60     64.9   3040.0    0.200    -3.00     2.70    -2.40                              
 174150     30.033   79.185    23.00    29.70    101.0    126.3   3104.0    697.4   353.50    29.80     8.56     8.80     63.4   3041.0    0.200    -3.60     3.20     0.20                              
 174200     30.040   79.180    23.10    30.90     99.0    123.6   3105.0    697.2   350.80    30.10     9.32     8.60     62.0   3043.0    0.100    -1.80     3.00     0.10                              
 174210     30.048   79.175    23.60    31.20     98.8    121.5   3109.0    696.8   350.50    28.10     9.22     8.80     61.4   3048.0    0.100    -0.40     2.30    -2.50                              
 174220     30.057   79.168    22.80    29.60    100.5    125.4   3112.0    696.8   353.30    29.40     8.50     9.20     63.8   3049.0    0.100    -0.90     1.90    -1.20                              
 174230     30.063   79.163    22.30    29.00    102.7    127.5   3112.0    696.8   353.50    29.10     8.57     8.80     63.8   3048.0    0.100    -0.30     1.60    -0.70                              
 174240     30.072   79.158    23.70    29.80    104.8    131.0   3113.0    696.8   356.90    29.90     8.57     8.80     65.1   3048.0    0.100    -0.80     1.60    -0.30                              
 174250     30.080   79.153    24.30    29.90    106.4    131.9   3113.0    696.9   357.00    29.30     9.11     8.90     66.6   3047.0    0.100    -0.50     1.20    -0.80                              
 174300     30.088   79.148    23.90    30.20    106.2    132.3   3109.0    697.2   358.10    29.70     9.26     8.50     65.5   3044.0    0.100    -0.50     1.40    -0.50                              
 174310     30.097   79.142    24.40    29.50    106.4    132.9   3112.0    697.0   359.20    29.70     9.17     8.80     65.9   3046.0    0.100     1.20     1.10    -0.70                              
 174320     30.105   79.137    24.00    29.60    106.4    133.3   3118.0    696.6   357.70    30.50     8.97     8.80     68.2   3050.0    0.000     1.30     0.60    -0.80                              
 174330     30.113   79.132    24.70    30.30    106.4    134.7   3116.0    696.9     1.20    31.40     8.72     8.50     69.5   3047.0    0.100     1.40     0.40    -0.40                              
 174340     30.122   79.125    25.70    30.80    105.0    134.7   3114.0    697.1     3.20    32.60     8.96     8.60     69.4   3045.0    0.000     0.40     0.80    -1.40                              
 174350     30.130   79.120    25.80    31.10    100.9    128.9   3110.0    697.4     4.40    30.50     8.96     8.60     69.1   3041.0    0.000     0.50     1.30    -1.50                              
 174400     30.138   79.115    25.20    30.70     99.5    127.6   3110.0    697.3     3.20    30.80     8.79     8.80     67.6   3043.0    0.000     0.30     1.60    -0.70                              
 174410     30.145   79.110    25.00    30.30     99.7    127.8   3114.0    697.0     3.60    30.60     9.00     9.00     68.3   3046.0    0.100     0.20     1.30    -1.20                              
 174420     30.153   79.105    24.90    29.70    100.2    126.1   3110.0    697.3     2.40    28.30     8.70     9.50     67.8   3043.0    0.100    -0.20     1.80    -1.30                              
 174430     30.162   79.100    25.90    30.10    100.3    124.5   3109.0    697.4     5.70    26.00     8.64     9.40     68.4   3041.0    0.100    -1.50     2.30    -1.30                              
 174440     30.168   79.095    25.30    29.10    100.1    123.6   3110.0    697.2     5.70    25.10     8.69     9.80     67.2   3043.0    0.100    -2.50     2.80    -0.50                              
 174450     30.177   79.090    27.00    28.70    100.4    120.9   3109.0    697.3    13.80    21.20     9.62    10.20     66.4   3043.0    0.100    -1.30     2.50    -1.20                              
 174500     30.185   79.085    27.40    29.60    101.9    125.1   3113.0    696.8    10.20    24.30     9.04    10.40     65.4   3048.0    0.100    -0.50     2.10     0.10                              
 174510     30.193   79.078    26.80    30.30    104.1    126.0   3115.0    696.6     4.60    23.80     9.16    10.10     65.2   3050.0    0.100    -0.50     1.70    -0.90                              
 174520     30.200   79.073    26.90    31.00    106.4    125.0   3118.0    696.4   358.00    21.60     9.45    10.50     65.5   3053.0    0.100     0.20     2.00     0.60                              
 174530     30.208   79.068    27.20    30.90    109.4    127.2   3122.0    696.0     1.50    19.90     9.74    10.40     65.1   3057.0    0.000     0.30     1.60    -0.80                              
 174540     30.218   79.062    27.20    30.00    110.3    129.9   3125.0    695.7     4.80    21.30     9.33    10.40     64.9   3060.0    0.100     0.60     1.00    -2.90                              
 174550     30.227   79.057    27.60    30.60    111.6    131.2   3119.0    696.4     7.10    21.10     9.52    10.40     66.4   3053.0    0.100    -0.30     0.90     2.90                              
 174600     30.235   79.050    29.20    31.90    111.3    130.0   3119.0    696.5     6.40    20.40     9.70    10.60     67.5   3052.0    0.200    -1.30     2.00    -4.60                              
 174610     30.243   79.043    29.00    30.30    110.7    127.9   3117.0    696.5    10.90    18.20    11.00    10.70     65.9   3052.0    0.000    -0.40     2.00     1.00                              
 174620     30.252   79.038    28.20    30.60    110.9    128.8   3121.0    696.4     5.90    19.40    10.41    10.60     68.4   3053.0    0.100     0.60     1.50    -3.30                              
 174630     30.260   79.032    29.30    30.20    111.1    127.8   3121.0    696.0    20.30    17.00    10.82    10.70     64.1   3057.0    0.100    -0.50     1.80    -1.40                              
 174640     30.270   79.027    30.60    30.60    112.5    126.7   3122.0    696.0    22.60    14.30    10.27    10.90     65.5   3057.0    0.100     0.40     0.10     1.20                              
 174650     30.278   79.020    30.50    30.40    114.6    131.0   3100.0    697.8    27.10    16.40    10.80    11.10     63.0   3037.0    0.100     0.00     2.40    -0.70                              
 174700     30.287   79.015    30.40    30.30    114.0    129.3   3117.0    696.4    21.70    15.40    10.51    11.20     65.1   3052.0    0.100     1.80     0.80     0.50                              
 174710     30.295   79.008    30.40    31.40    115.0    130.6   3117.0    696.6    14.40    16.20     9.93    11.20     66.8   3051.0    0.100     1.20     0.50    -0.30                              
 174720     30.305   79.002    29.20    30.20    115.1    132.2   3112.0    696.9    15.20    17.60     9.65    10.90     65.6   3047.0    0.100     0.90     0.80    -0.20                              
 174730     30.313   78.997    30.50    31.20    113.6    134.6   3118.0    696.5    20.80    21.30     9.51    10.70     66.7   3052.0    0.200    -0.50     1.20    -1.00                              
 174740     30.322   78.990    29.60    30.70    110.0    130.6   3114.0    696.6    18.00    21.10    10.52    10.60     64.4   3050.0    0.000    -1.20     2.40    -4.90                              
 174750     30.330   78.985    29.00    28.60    108.5    125.9   3113.0    696.8    19.40    17.60    11.16    10.80     65.7   3048.0    0.000    -0.10     1.20     2.50                              
 174800     30.340   78.978    28.00    30.40    109.5    130.2   3107.0    697.4     9.10    21.90    10.05    10.30     65.7   3042.0    0.000     0.90     1.00    -2.20                              
 174810     30.348   78.973    28.60    30.60    110.5    132.6   3102.0    697.9    11.30    23.10    10.21    10.30     66.6   3036.0    0.000    -0.40     1.30     0.40                              
 174820     30.357   78.967    28.90    31.30    108.9    130.9   3109.0    697.1    13.50    22.80    10.02    10.10     65.1   3044.0    0.100    -0.50     2.40    -0.30                              
 174830     30.365   78.962    30.30    32.00    107.7    130.7   3120.0    696.4    14.90    23.80     9.99     9.90     67.6   3053.0    0.000     0.70     1.00     0.00                              
 174840     30.373   78.955    32.30    34.00    107.9    129.7   3114.0    697.0    16.10    22.70    10.14     9.70     68.1   3046.0    0.000     0.30     1.20     5.10                              
 174850     30.380   78.948    34.30    36.00    107.8    129.0   3110.0    697.1    20.50    21.90     9.79     9.90     66.1   3044.0    0.000     0.00     2.10     0.60                              
 174900     30.388   78.942    38.20    40.90    107.9    128.3   3114.0    697.1    17.80    21.80     9.60     9.80     69.4   3045.0    0.000     0.10     1.00     4.20                              
 174910     30.395   78.935    37.70    41.20    107.3    127.6   3104.0    697.8    16.10    22.00     9.88     9.70     67.2   3037.0    0.000    -1.60     3.60    -0.70                              
 174920     30.403   78.927    38.10    41.50    105.2    125.4   3124.0    696.1    15.20    22.10     9.66     9.90     68.5   3056.0    0.000    -0.70     1.90    -1.50                              
 174930     30.410   78.920    36.70    40.70    104.7    127.4   3133.0    695.5    14.60    24.70     9.42     9.40     70.6   3063.0    0.100     0.80     1.90    -0.30                              
 174940     30.417   78.913    43.10    47.70    107.1    129.5   3132.0    695.7    15.20    25.60     9.17     9.00     72.1   3060.0    0.000     0.40     0.70     9.70                              
 174950     30.423   78.903    51.50    57.80    109.9    131.2   3131.0    695.9    16.40    26.80     9.09     9.00     72.7   3059.0    0.000     0.70     0.40    10.20                              
 175000     30.427   78.893    60.10    67.00    113.8    132.2   3115.0    697.2    20.10    25.10     9.58     9.20     71.3   3044.0    0.000     0.40    -0.20    10.20                              
 175010     30.430   78.882    69.30    76.50    115.3    129.9   3112.0    697.3    21.20    23.10     9.50    10.00     69.6   3043.0    0.100     0.30     0.80     9.60                              
 175020     30.432   78.870    78.10    85.20    117.1    128.7   3112.0    697.2    24.10    21.20     9.22    10.30     69.0   3043.0    0.100     0.20     1.20     9.10                              
 175030     30.432   78.858    86.60    93.40    119.3    129.4   3116.0    696.9    30.60    19.40     9.17    10.40     69.0   3047.0    0.200     1.80     0.30     8.40                              
 175040     30.432   78.845    94.50   100.90    122.3    128.7   3112.0    697.2    27.20    18.40     9.84    10.50     69.0   3043.0    0.100    -1.50     1.50     8.80                              
 175050     30.428   78.833   102.30   108.90    124.8    131.3   3109.0    697.5    37.90    16.80     9.76    10.60     69.4   3040.0    0.100     0.70     0.40     9.00                              
 175100     30.423   78.822   108.90   114.90    124.6    134.1   3120.0    696.5    52.80    18.00    10.34    11.20     69.1   3051.0    0.100     0.30     2.90     4.40                              
 175110     30.418   78.810   112.90   117.80    120.3    127.2   3151.0    693.7    54.00    14.10    10.15    11.00     68.5   3083.0    0.100     1.20     1.00     1.20                              
 175120     30.413   78.798   112.70   120.20    124.5    130.8   3128.0    696.0    43.60    20.60     9.35    10.70     71.1   3057.0    0.200     0.20    -0.50    -0.10                              
 175130     30.408   78.787   113.70   121.10    124.0    128.8   3113.0    697.0    42.70    17.90     9.94    11.00     67.0   3046.0    0.200     0.20     1.70     0.00                              
 175140     30.402   78.777   115.30   122.50    119.5    132.0   3122.0    696.2    60.90    22.90    10.43    11.10     66.9   3056.0    0.100    -0.90     1.40     3.50                              
 175150     30.397   78.767   114.60   121.50    117.3    130.4   3118.0    696.4    67.30    20.60    10.34    11.10     65.4   3053.0    0.100    -0.40     1.40    -3.90                              
 175200     30.390   78.755   112.30   121.20    118.8    129.8   3110.0    697.0    54.40    23.50     9.93    11.20     64.6   3046.0    0.200     0.50     0.70    -0.70                              
 175210     30.385   78.745   113.20   120.40    120.8    132.0   3106.0    697.5    59.10    20.70     9.13    11.00     65.9   3040.0    0.300    -0.20     1.70    -0.90                              
 175220     30.380   78.735   114.20   120.90    119.8    132.0   3121.0    696.0    63.20    20.80     9.90    10.00     64.5   3057.0    0.000    -0.30     1.20    -0.70                              
 175230     30.373   78.723   117.90   122.80    118.3    134.1   3132.0    695.1    78.40    21.00    10.78     9.70     64.6   3068.0    0.000     0.70     1.40    10.50                              
 175240     30.368   78.713   126.10   134.50    119.6    127.6   3139.0    694.3    59.60    23.00    11.03    10.90     63.1   3076.0    0.100    -3.20     2.70    13.10                              
 175250     30.360   78.707   134.40   143.30    122.8    128.7   3140.0    694.2    65.90    19.90    10.41    11.40     62.3   3078.0    0.200     2.70    -1.40     8.50                              
 175300     30.350   78.698   142.60   151.30    126.0    128.2   3120.0    695.6    62.50    20.90    10.77    11.20     58.1   3062.0    0.100     1.00     1.50    10.60                              
 175310     30.340   78.693   151.50   158.90    128.7    129.5   3124.0    695.3    67.50    17.60    10.76    11.60     59.4   3065.0    0.100    -1.30     0.50     7.10                              
 175320     30.328   78.690   158.50   165.70    131.0    130.8   3122.0    695.4    70.70    19.10    10.87    11.20     58.6   3064.0    0.000    -0.60     2.00     8.40                              
 175330     30.317   78.687   164.50   172.60    133.4    126.9   3122.0    695.2    60.70    21.90    10.81    11.70     56.4   3066.0    0.200     1.40     1.20     7.20                              
 175340     30.305   78.685   169.80   177.50    137.1    127.7   3111.0    696.2    58.60    23.00    10.87    11.60     56.6   3055.0    0.200    -0.60     0.30     4.30                              
 175350     30.292   78.685   172.40   179.10    139.2    133.2   3097.0    697.1    67.30    19.10    11.02    11.80     52.1   3045.0    0.100     1.00     1.00    -0.10                              
 175400     30.280   78.685   172.90   180.30    139.1    133.9   3102.0    696.6    71.60    21.10    10.91    12.10     52.3   3050.0    0.100     1.90     0.90    -0.30                              
 175410     30.267   78.685   173.80   180.90    138.6    129.4   3104.0    696.4    61.30    21.70    11.25    12.00     51.3   3053.0    0.200     2.60    -0.50    -0.70                              
 175420     30.255   78.685   173.80   181.50    136.9    130.1   3107.0    696.1    69.20    22.00    10.97    12.10     51.2   3056.0    0.100     0.00     2.20    -2.00                              
 175430     30.242   78.687   173.20   181.40    136.9    129.3   3109.0    696.0    67.20    22.50    11.24    11.50     51.9   3057.0    0.000     0.50     0.30    -0.10                              
 175440     30.230   78.687   173.00   180.70    138.3    128.4   3099.0    696.7    61.10    23.20    11.18    12.00     49.8   3050.0    0.100     1.00     0.70    -0.30                              
 175450     30.217   78.687   171.10   180.50    139.4    129.7   3099.0    696.6    63.70    25.90    11.34    12.20     48.5   3051.0    0.000    -1.50     1.50    -2.20                              
 175500     30.205   78.687   174.30   182.40    142.3    130.8   3087.0    697.4    60.90    25.40    11.31    12.10     45.9   3042.0    0.100     1.30     0.90     8.20                              
 175510     30.192   78.688   182.70   189.50    145.8    131.8   3092.0    696.9    60.10    24.20    11.73    12.00     45.2   3047.0    0.000     0.30     1.00    10.20                              
 175520     30.178   78.692   190.60   196.20    149.2    133.0   3091.0    696.8    56.90    22.40    11.75    12.60     43.7   3048.0    0.100     0.60     0.20     7.00                              
 175530     30.165   78.697   195.20   200.30    150.2    132.7   3092.0    696.6    58.30    23.20    11.89    12.10     41.8   3051.0    0.000     0.50     1.60    -0.90                              
 175540     30.153   78.702   195.90   200.70    150.5    132.5   3095.0    696.4    55.40    22.60    12.16    12.50     42.6   3053.0    0.000    -0.20     0.70    -0.90                              
 175550     30.140   78.708   203.20   206.50    150.9    130.2   3095.0    696.1    52.40    23.50    11.81    12.50     39.7   3056.0    0.100     0.40     1.60     8.30                              
 175600     30.128   78.715   207.50   210.30    151.4    131.7   3096.0    696.1    50.80    21.30    11.75    12.80     39.9   3056.0    0.100     1.00     0.80    -2.10                              
 175610     30.117   78.723   208.80   210.10    151.0    130.4   3093.0    696.1    43.50    21.30    12.26    12.90     37.7   3056.0    0.000     0.20     1.00    -1.20                              
 175620     30.105   78.732   209.90   210.60    150.8    128.7   3085.0    696.7    40.80    22.40    12.07    12.90     36.3   3049.0    0.100     0.10     1.50    -1.10                              
 175630     30.093   78.740   208.90   210.20    150.3    126.8   3085.0    696.6    42.10    24.10    12.18    12.90     34.9   3050.0    0.100     1.30     1.50    -1.30                              
 175640     30.082   78.747   209.70   210.30    149.8    126.5   3089.0    696.3    39.10    23.70    11.87    12.50     35.1   3054.0    0.000     0.70     1.60    -2.00                              
 175650     30.070   78.755   209.90   210.70    149.7    126.7   3091.0    696.0    41.00    23.40    12.06    11.60     34.6   3057.0    0.000     0.50     0.80    -0.80                              
 175700     30.058   78.763   209.40   210.10    150.0    125.9   3080.0    696.9    38.70    24.40    11.83    12.20     33.3   3047.0    0.100     0.40     1.00    -0.30                              
 175710     30.047   78.770   210.20   210.70    150.4    126.1   3074.0    697.4    38.60    24.60    11.77    12.30     33.0   3041.0    0.000     0.70     0.20     7.20                              
 175720     30.035   78.780   219.80   218.10    152.4    127.2   3056.0    698.7    34.70    25.30    11.83    12.10     29.2   3027.0    0.000    -0.20     1.60    10.00                              
 175730     30.025   78.790   228.50   225.10    152.0    127.6   3069.0    697.6    33.40    25.10    11.74    12.20     30.6   3039.0    0.000     0.90     0.70     9.30                              
 175740     30.015   78.802   236.90   231.70    151.7    128.5   3077.0    697.0    32.80    24.70    11.90    12.10     31.3   3046.0    0.000     0.70     1.10    10.00                              
 175750     30.008   78.815   243.60   238.50    151.4    130.4   3076.0    697.1    36.00    23.10    11.75    11.80     32.0   3044.0    0.000    -0.60     1.40     6.50                              
 175800     30.002   78.828   244.40   239.10    151.4    128.9   3085.0    696.3    36.20    24.80    11.65    11.60     32.1   3053.0    0.000     0.30     1.40    -0.30                              
 175810     29.993   78.842   246.20   239.90    152.9    128.3   3085.0    696.5    35.40    27.70    11.81    12.30     33.3   3052.0    0.200     1.90     0.40     2.50                              
 175820     29.988   78.857   255.60   247.10    152.6    130.7   3078.0    697.1    33.30    27.40    11.56    12.60     33.9   3044.0    0.100    -0.20     1.60    10.50                              
 175830     29.983   78.870   263.20   255.10    150.3    131.0   3082.0    696.9    37.50    25.60    11.82    12.70     34.8   3048.0    0.000     0.30     1.00     8.50                              
 175840     29.980   78.887   270.50   261.90    149.6    132.5   3074.0    697.8    38.30    25.30    11.81    12.10     37.5   3037.0    0.000     0.20     0.10     8.10                              
 175850     29.980   78.902   278.50   268.30    147.0    131.9   3080.0    697.3    37.70    26.40    11.71    12.30     37.6   3043.0    0.100     0.90     1.60     7.40                              
 175900     29.980   78.917   278.50   269.90    145.3    132.8   3100.0    695.8    38.80    21.40    11.40    12.40     41.4   3059.0    0.000     0.50     2.10     0.60                              
 175910     29.980   78.932   286.30   276.20    140.7    129.8   3131.0    693.4    37.50    24.40    11.22    11.80     44.3   3087.0    0.100     1.40     0.90    10.70                              
 175920     29.983   78.945   302.50   290.20    135.2    132.8   3127.0    693.9    31.30    26.50    11.08    11.80     46.9   3080.0    0.100     1.40    -0.50    13.80                              
 175930     29.988   78.957   317.80   305.20    129.9    133.3   3100.0    696.3    33.00    25.20    11.32    12.00     47.1   3053.0    0.000     0.90    -0.10    17.30                              
 175940     29.995   78.967   329.50   318.20    123.0    131.9   3103.0    696.0    30.50    23.20    11.18    11.90     46.5   3057.0    0.000     0.90     0.60    14.30                              
 175950     30.005   78.975   341.00   330.70    116.8    132.0   3105.0    695.9    27.00    24.40    11.00    11.80     47.4   3058.0    0.100     0.60     0.70    14.50                              
 180000     30.013   78.978   352.80   344.00    112.1    130.6   3091.0    697.0    27.50    24.00    10.92    11.80     45.5   3046.0    0.000    -0.60     2.20    13.50                              
 180010     30.023   78.980     3.90   357.10    108.2    129.2   3092.0    697.1    30.30    24.20    11.57    11.70     47.6   3045.0    0.100     2.30     0.60     9.10                              
 180020     30.033   78.980     7.10     0.60    107.5    127.8   3093.0    697.0    34.00    23.60    11.21    11.60     47.4   3046.0    0.000     0.30     1.40    -1.70                              
 180030     30.043   78.980     6.30     0.70    107.4    129.4   3100.0    696.5    29.10    24.40    10.42    11.40     48.6   3052.0    0.100     0.00     1.90     0.10                              
