Isabel                   20030916H1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 151500     27.658   70.377    78.70    55.70    118.1    120.3   2123.0    769.2   153.90    45.30    14.52    15.30   -140.6   2264.0    0.500     0.70     2.60    -0.10                              
 151510     27.665   70.367    78.90    55.70    118.0    120.0   2129.0    768.9   154.40    45.90    14.61    15.30   -138.6   2268.0    0.800     0.70     2.20    -0.70                              
 151520     27.672   70.357    78.90    55.80    118.4    119.5   2126.0    769.4   155.40    45.20    14.58    15.30   -136.2   2263.0    0.900     0.40     2.00    -0.30                              
 151530     27.677   70.347    78.10    55.90    118.7    119.0   2121.0    770.2   156.10    43.00    14.53    15.30   -133.0   2254.0    0.900     0.00     1.90    -0.10                              
 151540     27.683   70.337    78.90    56.00    119.3    120.5   2113.0    771.1   155.80    46.60    14.48    15.30   -131.3   2245.0    0.900     0.40     3.30    -0.50                              
 151550     27.690   70.327    78.60    55.50    117.7    119.7   2136.0    769.1   154.50    46.90    14.27    15.30   -129.0   2265.0    0.800     1.00     1.90    -0.30                              
 151600     27.695   70.317    78.80    55.50    120.2    119.7   2135.0    769.4   157.30    46.60    14.31    15.20   -126.7   2262.0    0.700     1.10     2.00    -0.40                              
 151610     27.702   70.307    79.20    55.60    122.4    122.6   2139.0    769.6   156.70    47.60    14.42    15.20   -120.6   2260.0    0.700     1.00     1.50    -1.10                              
 151620     27.708   70.297    78.60    55.70    121.8    122.9   2145.0    769.2   155.30    46.30    14.50    15.30   -119.3   2265.0    0.600     0.60     1.40    -0.50                              
 151630     27.715   70.285    78.50    56.00    121.3    124.2   2144.0    769.6   153.40    46.50    14.35    15.20   -115.7   2260.0    0.500     2.00     1.40     0.10                              
 151640     27.720   70.275    80.10    55.50    121.0    127.2   2137.0    770.1   150.60    51.20    14.03    15.10   -117.1   2255.0    0.800     3.10     1.10    -2.60                              
 151650     27.727   70.265    80.10    54.40    118.4    124.8   2147.0    769.6   149.90    52.50    13.96    15.00   -112.4   2260.0    0.900     2.40     0.80    -1.30                              
 151700     27.733   70.257    79.50    54.00    115.5    126.0   2135.0    770.8   144.90    52.10    13.89    15.00   -112.7   2248.0    0.800     1.50     1.40     0.10                              
 151710     27.740   70.247    79.00    53.50    109.5    121.7   2144.0    770.1   142.10    50.60    13.70    14.80   -110.2   2255.0    0.900     2.00     1.10    -0.20                              
 151720     27.745   70.238    79.10    53.90    108.5    120.6   2136.0    771.0   142.40    50.10    13.62    14.70   -109.2   2246.0    0.700     0.30     2.40     0.00                              
 151730     27.752   70.228    79.80    55.10    107.9    123.0   2145.0    770.5   139.70    49.60    13.48    14.60   -105.4   2251.0    0.700     0.30     1.70     1.20                              
 151740     27.757   70.220    80.20    55.50    105.7    123.0   2143.0    770.9   137.80    50.30    13.31    14.10   -103.6   2247.0    0.700     0.10     2.60     0.10                              
 151750     27.762   70.212    80.70    55.50    102.4    119.3   2134.0    771.7   138.20    49.60    13.45    13.70   -103.6   2238.0    0.800    -0.70     2.50     0.10                              
 151800     27.767   70.203    80.60    55.20    101.3    118.3   2136.0    772.1   138.60    50.40    13.58    13.70    -98.0   2234.0    0.800     0.00     3.20    -0.10                              
 151810     27.773   70.193    81.10    55.00    102.1    118.7   2141.0    771.7   139.40    51.20    13.07    14.00    -97.3   2239.0    0.800     1.00     0.90    -0.80                              
 151820     27.778   70.185    81.10    55.40    104.2    120.4   2121.0    773.7   139.40    50.50    13.34    14.10    -96.0   2217.0    0.800    -0.10     2.10    -0.70                              
 151830     27.783   70.177    81.10    55.20    103.8    118.8   2125.0    773.7   140.70    50.00    13.60    14.00    -92.3   2218.0    0.600     0.40     2.50    -0.40                              
 151840     27.788   70.168    80.40    55.50    104.4    119.2   2132.0    773.4   140.40    48.90    13.60    13.80    -88.7   2221.0    0.700    -0.10     2.30     0.20                              
 151850     27.795   70.158    80.50    56.10    104.8    119.9   2126.0    773.9   140.20    48.60    13.20    13.70    -88.7   2215.0    0.600    -0.20     2.40     0.20                              
 151900     27.800   70.150    80.60    56.00    103.2    121.1   2134.0    773.4   136.80    49.00    13.27    13.90    -86.2   2221.0    0.700     0.10     1.90     0.00                              
 151910     27.805   70.142    81.00    56.00    103.7    122.0   2113.0    775.4   137.80    51.00    13.29    14.00    -86.4   2200.0    0.600     0.20     1.20    -1.60                              
 151920     27.810   70.133    80.50    55.00    103.0    121.2   2113.0    775.7   136.70    50.70    13.22    14.10    -83.5   2197.0    0.700     0.40     2.70    -1.20                              
 151930     27.815   70.125    79.40    55.00    101.7    118.1   2121.0    775.3   136.90    47.40    13.37    13.90    -80.1   2202.0    0.700    -0.50     3.30     0.30                              
 151940     27.822   70.115    79.60    55.50    102.0    117.9   2128.0    774.7   138.10    47.60    13.52    13.50    -78.9   2207.0    0.700     0.10     2.80     0.10                              
 151950     27.827   70.107    79.80    56.00    103.6    119.4   2129.0    774.8   138.30    47.10    13.60    13.50    -76.5   2206.0    0.700     0.30     1.80     0.00                              
 152000     27.832   70.098    79.60    55.50    105.7    119.6   2129.0    775.0   140.40    47.20    13.47    13.60    -74.3   2204.0    0.600     0.10     2.60    -0.80                              
 152010     27.837   70.090    79.40    55.30    106.7    120.1   2132.0    774.8   141.00    47.40    13.44    13.70    -73.6   2206.0    0.600     0.00     2.50    -0.70                              
 152020     27.843   70.080    79.10    55.30    107.5    120.3   2140.0    774.3   141.10    46.70    13.26    13.70    -71.3   2212.0    0.600     0.00     2.00    -0.10                              
 152030     27.848   70.072    79.10    55.70    108.8    122.1   2132.0    775.1   140.40    46.10    13.53    13.80    -70.9   2203.0    0.600    -0.20     2.50    -0.30                              
 152040     27.855   70.062    78.10    55.40    109.5    122.9   2137.0    775.0   140.00    46.30    13.60    13.90    -66.6   2204.0    0.700     0.00     2.20    -1.10                              
 152050     27.860   70.053    78.10    55.30    110.3    124.5   2137.0    775.0   139.00    46.90    12.97    13.90    -66.7   2204.0    0.900     1.00     1.80    -0.70                              
 152100     27.865   70.043    78.00    55.40    110.5    126.8   2144.0    774.8   136.00    46.80    13.17    13.90    -62.3   2207.0    0.800     0.90     1.60    -0.50                              
 152110     27.872   70.035    77.90    55.50    109.6    126.7   2146.0    774.6   135.20    47.00    13.27    14.00    -61.8   2208.0    0.500     0.50     1.30    -0.60                              
 152120     27.877   70.025    77.20    55.20    107.5    124.6   2134.0    775.9   134.00    45.60    13.59    13.90    -60.7   2195.0    0.500     0.40     1.80    -1.40                              
 152130     27.883   70.017    76.80    54.20    103.7    120.6   2142.0    775.3   133.30    45.00    13.62    13.80    -59.2   2202.0    0.600     0.40     2.10    -0.80                              
 152140     27.888   70.008    77.30    54.60    102.8    119.5   2137.0    775.9   134.00    45.00    13.72    13.40    -57.2   2195.0    0.400     0.10     2.10     0.60                              
 152150     27.893   70.000    77.90    55.40    102.8    119.3   2125.0    776.9   134.90    44.60    13.88    13.50    -59.3   2185.0    0.300    -0.10     1.60     0.00                              
 152200     27.898   69.990    78.40    55.50    103.8    119.2   2109.0    778.4   137.10    45.30    13.67    13.70    -59.2   2169.0    0.500    -0.70     2.40    -0.80                              
 152210     27.905   69.982    78.20    55.10    102.5    117.6   2120.0    777.7   136.80    44.60    13.49    13.80    -56.1   2177.0    0.600    -0.60     3.30    -0.40                              
 152220     27.910   69.973    77.70    55.20    102.0    118.2   2124.0    777.3   135.20    44.40    13.60    13.90    -56.2   2181.0    0.400     0.00     2.40     0.00                              
 152230     27.915   69.965    78.20    55.10    103.1    118.9   2122.0    777.5   136.40    45.70    13.25    13.90    -56.3   2179.0    0.800     0.10     2.10    -0.70                              
 152240     27.920   69.957    77.80    54.80    102.6    118.1   2134.0    776.8   135.80    44.70    13.61    13.90    -50.7   2185.0    0.600    -0.70     3.80    -0.10                              
 152250     27.927   69.948    77.60    55.00    102.1    117.4   2147.0    775.8   136.10    44.10    13.48    13.90    -48.5   2196.0    0.600     0.60     1.50     0.20                              
 152300     27.932   69.938    77.90    55.40    103.9    118.6   2136.0    776.9   137.10    44.20    13.41    14.00    -48.3   2185.0    0.600    -0.10     3.20    -0.20                              
 152310     27.937   69.930    77.80    55.50    104.1    118.9   2150.0    775.9   136.90    43.90    13.32    13.90    -44.7   2195.0    0.600     0.20     2.40    -0.20                              
 152320     27.942   69.922    78.00    55.70    105.2    120.8   2152.0    776.0   136.40    44.60    13.23    13.80    -41.2   2194.0    0.700     0.30     1.90    -0.20                              
 152330     27.948   69.912    77.90    56.30    106.4    122.1   2140.0    777.1   135.80    43.60    13.41    13.90    -42.3   2183.0    0.600     0.10     1.80    -0.10                              
 152340     27.953   69.903    78.30    56.30    106.8    122.0   2138.0    777.4   136.70    43.90    13.17    13.90    -40.5   2179.0    0.700    -0.40     2.20    -1.10                              
 152350     27.958   69.895    77.30    55.30    108.0    123.7   2137.0    777.6   135.60    44.90    12.91    13.70    -39.6   2177.0    0.300     0.50     1.70    -1.60                              
 152400     27.965   69.885    77.10    54.50    109.2    122.9   2133.0    778.3   138.40    45.70    12.79    13.10    -37.2   2171.0    0.400     0.90     1.90    -1.70                              
 152410     27.970   69.877    77.10    54.00    110.3    122.8   2126.0    778.9   139.70    46.10    12.60    13.10    -37.9   2164.0    0.300     0.40     1.30    -2.00                              
 152420     27.977   69.867    77.50    53.50    109.8    119.8   2120.0    779.4   143.00    46.80    12.57    13.20    -38.0   2159.0    0.900     2.30     0.90    -1.30                              
 152430     27.982   69.858    76.90    53.80    108.8    119.4   2103.0    781.2   141.70    45.60    13.12    13.20    -37.9   2140.0    0.400    -0.90     3.50    -0.40                              
 152440     27.988   69.850    77.80    53.70    105.4    116.4   2124.0    779.5   142.20    46.30    13.01    13.00    -33.1   2158.0    0.400    -0.80     4.10    -0.20                              
 152450     27.993   69.840    76.70    54.20    107.1    120.3   2137.0    778.3   138.00    44.40    13.09    13.20    -32.9   2170.0    0.500    -0.60     3.10     0.80                              
 152500     28.000   69.832    78.70    54.40    109.7    123.5   2132.0    778.8   140.90    50.50    12.51    13.00    -32.3   2165.0    0.800    -0.40     1.80    -1.20                              
 152510     28.005   69.822    79.00    53.20    110.6    121.3   2138.0    778.5   143.70    50.70    12.52    13.10    -29.6   2168.0    0.800     0.80     2.40    -1.50                              
 152520     28.012   69.813    77.70    53.20    111.1    121.3   2126.0    779.8   143.10    48.30    12.99    12.90    -28.3   2155.0    0.400    -0.20     2.30     1.50                              
 152530     28.018   69.805    79.20    54.60    109.0    120.1   2126.0    779.9   142.90    47.40    13.29    13.00    -26.8   2153.0    0.400    -0.40     2.60     0.20                              
 152540     28.023   69.795    79.90    55.20    108.4    119.4   2133.0    779.4   144.10    48.00    13.20    12.90    -25.0   2158.0    0.400     1.30     1.90     0.20                              
 152550     28.028   69.787    80.80    55.30    110.1    121.4   2128.0    779.9   144.90    50.40    12.71    13.10    -24.8   2153.0    0.500     1.10     0.90    -1.20                              
 152600     28.035   69.777    80.20    55.60    111.4    121.8   2112.0    781.5   145.00    48.20    12.96    13.30    -25.3   2137.0    0.600    -0.40     2.10    -0.40                              
 152610     28.040   69.767    79.60    55.90    109.8    120.1   2103.0    782.3   144.40    45.80    13.06    13.20    -26.5   2129.0    0.600    -0.40     2.90    -0.30                              
 152620     28.047   69.758    79.30    56.40    108.6    119.9   2111.0    781.8   143.20    44.90    13.26    13.70    -23.7   2134.0    0.600    -0.70     3.30     0.10                              
 152630     28.052   69.748    79.20    55.60    109.0    118.5   2121.0    780.9   145.80    46.70    13.30    13.80    -22.0   2144.0    0.700    -0.10     2.50    -1.00                              
 152640     28.057   69.740    78.50    54.70    110.9    120.7   2116.0    781.6   144.20    46.50    13.29    13.80    -20.3   2136.0    0.600    -0.20     2.30    -1.00                              
 152650     28.063   69.730    78.10    54.40    111.8    119.0   2116.0    781.5   147.20    46.60    13.24    13.90    -22.1   2138.0    0.800     0.30     2.00    -0.90                              
 152700     28.070   69.722    77.80    54.60    112.6    118.6   2100.0    783.1   148.20    44.90    13.53    13.70    -21.0   2121.0    0.600    -1.00     2.90     0.50                              
 152710     28.075   69.712    77.70    55.00    110.7    116.6   2112.0    781.9   147.70    42.10    13.40    13.90    -21.3   2133.0    0.700    -0.40     3.70     0.50                              
 152720     28.082   69.702    78.00    55.20    109.5    119.4   2142.0    779.5   143.50    44.30    13.33    13.90    -15.5   2158.0    0.700     1.60     3.30     0.30                              
 152730     28.087   69.693    78.30    55.90    110.1    120.3   2149.0    778.6   144.60    46.00    13.41    13.80    -17.2   2167.0    0.500     0.90     2.20     0.60                              
 152740     28.092   69.683    78.80    56.60    111.6    121.5   2150.0    779.0   144.10    43.50    13.30    13.90    -12.6   2163.0    0.600     2.10     0.90    -0.50                              
 152750     28.098   69.673    78.30    56.40    112.5    121.1   2140.0    780.0   145.60    43.30    13.42    13.90    -12.5   2153.0    0.300     1.10     1.20    -2.10                              
 152800     28.103   69.665    78.00    55.00    113.3    120.0   2126.0    781.3   147.50    44.80    13.37    13.80    -13.0   2139.0    0.400     0.30     2.20    -2.00                              
 152810     28.110   69.655    77.20    53.90    113.5    120.7   2128.0    781.1   146.30    46.20    13.13    13.70    -13.1   2142.0    0.400     0.40     2.80    -1.20                              
 152820     28.117   69.645    79.30    54.70    112.9    119.5   2130.0    781.2   148.80    47.80    13.00    13.50     -9.9   2140.0    0.300    -0.20     1.70     1.30                              
 152830     28.122   69.637    80.30    55.60    111.5    121.8   2120.0    782.5   145.10    48.10    13.20    13.40     -7.8   2127.0    0.300    -0.60     2.70     0.00                              
 152840     28.128   69.627    80.00    56.10    107.8    119.3   2125.0    781.9   142.70    45.10    13.04    13.50     -8.9   2133.0    0.500     0.30     3.00    -0.20                              
 152850     28.133   69.618    80.10    56.60    105.4    117.2   2127.0    781.9   142.80    44.70    12.86    13.30     -6.9   2133.0    0.300     0.10     2.10     0.30                              
 152900     28.138   69.608    78.80    56.80    105.7    118.6   2126.0    782.2   140.50    43.50    12.76    13.20     -4.5   2130.0    0.200    -0.50     2.10    -2.30                              
 152910     28.143   69.600    77.40    54.80    106.5    119.1   2136.0    781.4   139.10    43.70    12.68    13.10     -1.9   2138.0    0.300     0.20     3.20    -1.90                              
 152920     28.150   69.592    77.20    53.80    107.9    118.6   2135.0    781.2   141.80    45.50    12.53    13.10     -4.8   2140.0    0.400     0.50     1.30    -1.90                              
 152930     28.155   69.582    77.30    53.90    109.9    120.0   2124.0    782.7   142.60    45.70    12.70    13.10     -1.7   2125.0    0.400    -0.10     2.10    -0.80                              
 152940     28.162   69.573    77.80    54.40    109.8    120.7   2123.0    782.8   142.10    45.90    12.76    13.00     -1.1   2124.0    0.400    -1.10     2.70     1.20                              
 152950     28.167   69.563    78.40    54.80    108.1    118.3   2140.0    781.3   143.50    45.70    12.84    12.90      1.5   2139.0    0.600    -0.40     3.00     0.30                              
 153000     28.173   69.555    79.30    55.40    109.4    120.1   2140.0    781.5   143.90    46.90    12.57    12.90      3.7   2137.0    0.500     1.40     1.30    -0.40                              
 153010     28.178   69.545    76.40    56.70    109.7    130.6   2155.0    780.0   129.50    45.60    12.94    13.80      2.9   2153.0    1.000     4.80     0.10     1.10                              
 153020     28.183   69.537    81.10    56.90    103.9    116.2   2164.0    779.6   142.60    44.50    11.96    13.10      7.8   2157.0    0.700    -0.60     0.40    -2.70                              
 153030     28.188   69.527    76.80    56.10    107.9    119.3   2125.0    783.0   141.00    41.80    12.46    13.20      2.9   2122.0    0.900     1.30    -1.10    -1.30                              
 153040     28.195   69.518    77.10    54.50    104.4    117.1   2106.0    785.1   139.00    44.20    12.98    13.30      5.7   2100.0    0.500    -0.40     4.30    -0.90                              
 153050     28.200   69.510    77.60    53.80    104.8    115.3   2122.0    783.6   142.20    45.20    13.27    12.90      5.3   2116.0    0.400     0.90     2.40     1.70                              
 153100     28.207   69.500    78.40    55.50    108.2    119.3   2119.0    784.0   142.50    44.90    13.29    12.70      6.9   2112.0    0.400     0.40     2.20     0.50                              
 153110     28.212   69.492    79.20    55.40    106.5    117.9   2128.0    783.3   143.00    46.40    12.87    12.50      8.6   2119.0    0.500     0.30     2.50    -0.10                              
 153120     28.217   69.483    79.50    55.40    106.9    118.5   2126.0    783.6   142.70    46.30    12.79    12.10     10.0   2116.0    0.500    -0.60     3.30    -0.30                              
 153130     28.223   69.473    77.90    55.90    105.7    118.0   2141.0    782.3   139.80    42.40    12.63    12.50     12.8   2129.0    0.500     0.60     1.40     0.10                              
 153140     28.228   69.465    78.10    56.40    107.4    121.3   2129.0    783.8   139.10    44.30    12.32    12.80     15.0   2113.0    0.700     0.40     2.00     0.00                              
 153150     28.233   69.455    79.00    55.90    104.9    122.2   2130.0    783.6   137.20    48.70    12.99    12.60     14.1   2115.0    0.700     1.20     3.00    -0.90                              
 153200     28.238   69.447    78.90    55.40    104.6    119.8   2127.0    784.2   137.40    45.70    13.66    12.50     16.6   2110.0    0.700    -0.50     1.90    -2.40                              
 153210     28.245   69.438    77.80    54.40    103.4    122.0   2125.0    784.4   133.20    47.80    12.80    12.40     17.2   2107.0    0.600    -0.20     3.30    -0.80                              
 153220     28.250   69.430    78.30    53.60    100.9    118.6   2132.0    783.8   134.50    48.50    13.05    12.20     17.7   2114.0    0.700     0.00     1.90    -0.80                              
 153230     28.255   69.422    79.10    55.10    100.1    119.4   2114.0    785.8   132.80    47.30    13.22    12.00     20.1   2093.0    0.700    -0.60     2.00     0.70                              
 153240     28.260   69.413    78.50    56.40     98.0    120.0   2110.0    786.2   128.50    45.50    12.46    12.30     20.2   2089.0    0.700    -1.10     3.10     1.30                              
 153250     28.265   69.405    79.30    57.10     95.5    118.9   2117.0    785.4   127.60    45.70    12.48    11.80     19.4   2097.0    0.700    -0.30     2.60     0.50                              
 153300     28.270   69.397    78.90    56.70     96.0    118.5   2114.0    786.0   128.50    45.70    12.86    11.60     22.5   2091.0    0.700     0.20     2.30    -0.90                              
 153310     28.275   69.388    78.30    55.20     96.9    117.5   2109.0    786.3   130.30    46.00    13.02    11.70     20.6   2088.0    0.600    -0.80     3.00    -1.70                              
 153320     28.280   69.380    78.10    54.30     97.1    116.3   2116.0    786.0   131.90    46.50    12.64    11.60     24.2   2091.0    0.600     0.30     2.80    -1.10                              
 153330     28.285   69.372    77.20    53.80     97.6    117.8   2119.0    785.6   130.00    46.70    12.37    11.70     23.1   2095.0    0.600    -0.50     3.50     0.20                              
 153340     28.290   69.363    78.20    55.00     97.0    118.7   2127.0    785.0   128.30    46.10    12.41    11.70     24.9   2102.0    0.600    -0.40     2.50     1.50                              
 153350     28.295   69.355    79.10    56.10     96.2    117.4   2127.0    785.3   130.10    45.80    12.33    11.80     28.1   2098.0    0.700    -0.10     2.40     0.00                              
 153400     28.300   69.347    79.10    55.70     96.6    118.7   2119.0    786.0   129.30    47.00    12.85    10.90     27.2   2091.0    0.700    -0.80     2.40    -1.00                              
 153410     28.305   69.340    78.10    54.80     96.3    117.8   2120.0    785.9   129.40    46.90    12.95    11.00     27.3   2092.0    0.600    -0.80     3.20    -1.30                              
 153420     28.310   69.332    77.90    54.10     96.5    116.7   2121.0    786.0   130.00    46.20    12.61    11.10     28.9   2092.0    0.600    -0.50     2.80    -0.40                              
 153430     28.317   69.323    77.20    54.10     96.8    117.1   2123.0    785.9   129.70    45.90    12.63    11.20     29.9   2093.0    0.700    -1.00     3.30     0.00                              
 153440     28.322   69.315    77.40    54.50     97.7    116.2   2124.0    785.7   131.30    44.50    12.35    11.60     29.2   2094.0    0.700    -1.10     2.90    -0.10                              
 153450     28.327   69.307    77.40    54.80     98.6    116.8   2136.0    784.8   132.00    44.40    12.60    11.30     32.4   2103.0    0.700    -1.20     3.40    -0.30                              
 153500     28.332   69.298    77.40    55.10    100.1    120.5   2140.0    784.7   129.30    45.20    12.39    10.70     34.7   2105.0    0.600    -0.20     1.30    -0.10                              
 153510     28.337   69.290    77.50    55.70    100.5    119.8   2118.0    786.7   130.30    43.80    12.46    10.80     33.2   2084.0    0.500    -0.70     2.30    -0.40                              
 153520     28.342   69.282    77.60    55.60     99.1    118.6   2130.0    785.7   130.40    44.30    12.41    11.00     35.7   2094.0    0.600     0.20     2.20    -0.70                              
 153530     28.347   69.273    77.70    55.60     99.5    118.9   2125.0    785.9   130.70    44.60    12.53    10.80     32.7   2092.0    0.500     0.10     2.00    -0.60                              
 153540     28.352   69.265    78.00    55.30     99.6    118.4   2124.0    786.1   131.90    45.10    12.73    11.00     33.2   2090.0    0.600    -0.40     2.70    -0.70                              
 153550     28.358   69.257    77.70    55.00     99.2    117.9   2129.0    785.7   132.10    45.30    12.81    11.10     34.6   2094.0    0.600    -0.20     2.20    -0.40                              
 153600     28.363   69.248    77.50    55.00    100.0    118.4   2123.0    786.3   132.00    44.80    12.81    11.40     34.7   2088.0    0.600    -0.10     2.10    -0.40                              
 153610     28.368   69.240    77.60    55.00    100.3    118.5   2122.0    786.6   132.40    44.90    13.00    11.40     37.0   2085.0    0.500    -0.40     2.50    -0.30                              
 153620     28.373   69.232    77.70    54.80    100.0    118.0   2126.0    786.2   132.70    45.10    12.92    11.60     36.0   2090.0    0.600    -0.20     3.00    -0.50                              
 153630     28.378   69.223    77.70    54.60     99.6    117.6   2130.0    785.8   133.00    45.50    13.17    10.30     36.6   2093.0    0.400    -1.00     2.70    -0.50                              
 153640     28.383   69.215    77.80    54.50    100.3    116.9   2124.0    786.5   134.60    45.30    13.04    10.60     37.4   2086.0    0.300    -0.70     2.20    -0.60                              
 153650     28.390   69.207    77.90    54.50    100.5    116.4   2124.0    786.8   135.00    44.40    13.28    10.40     40.5   2083.0    0.400    -1.00     4.00    -0.60                              
 153700     28.395   69.198    77.80    54.10     99.9    114.5   2141.0    785.1   136.90    44.80    12.86    10.70     40.6   2100.0    0.600    -0.90     2.80     0.80                              
 153710     28.400   69.190    78.20    56.30    102.1    117.1   2130.0    786.4   135.70    41.70    12.73    11.30     42.1   2087.0    0.500    -0.20     2.20     1.40                              
 153720     28.405   69.180    78.80    57.70    103.5    119.9   2127.0    786.4   135.50    42.40    12.95    11.00     40.0   2087.0    0.500     0.10     2.40     0.50                              
 153730     28.410   69.172    78.70    57.60    104.1    119.3   2136.0    786.1   136.50    41.70    12.94    10.80     45.6   2090.0    0.600    -1.20     2.40    -1.10                              
 153740     28.415   69.162    77.30    56.90    105.5    118.8   2125.0    787.2   137.60    40.30    13.03    11.10     45.7   2079.0    0.600    -2.30     3.00    -1.40                              
 153750     28.420   69.153    77.30    56.80    105.4    116.9   2139.0    786.0   139.30    38.50    13.54    13.30     47.7   2091.0    1.000    -0.20     0.40    -1.90                              
 153800     28.427   69.143    77.40    56.80    110.3    119.9   2114.0    788.1   142.70    39.90    13.01    11.90     43.7   2070.0    0.400    -0.80     3.60    -1.10                              
 153810     28.432   69.135    75.80    55.00    108.1    117.9   2143.0    785.6   141.00    40.10    12.57    12.20     47.5   2095.0    0.500     0.30     2.00    -1.00                              
 153820     28.438   69.125    75.30    55.10    109.4    119.3   2142.0    785.9   140.20    39.20    12.45    12.00     49.8   2092.0    0.300     0.20     2.30    -0.40                              
 153830     28.443   69.117    75.20    55.40    110.5    120.3   2144.0    785.6   140.70    39.20    12.61    10.80     48.7   2095.0    0.200     0.10     1.80    -0.50                              
 153840     28.450   69.107    75.50    55.90    112.8    121.9   2136.0    786.6   141.60    38.80    12.46    11.50     50.4   2085.0    0.500     0.50     1.30    -0.60                              
 153850     28.455   69.097    75.50    56.00    113.2    121.8   2133.0    787.0   142.30    38.30    12.59    11.30     51.9   2081.0    0.400     0.70     1.80    -0.30                              
 153900     28.460   69.088    75.60    56.10    113.4    121.5   2128.0    787.1   143.20    38.40    12.59    11.10     47.2   2080.0    0.500     0.10     1.90    -0.70                              
 153910     28.467   69.078    75.60    56.00    113.3    120.9   2133.0    786.9   144.10    38.60    12.18    12.00     50.8   2082.0    0.400    -0.20     1.90    -1.00                              
 153920     28.472   69.068    75.10    55.30    113.4    120.4   2128.0    787.4   144.50    38.70    12.54    11.90     51.1   2076.0    0.500    -0.70     2.30    -1.20                              
 153930     28.478   69.058    74.50    55.10    112.4    120.3   2129.0    787.4   142.30    37.80    13.18    10.10     51.9   2077.0    0.400    -0.60     2.80    -0.40                              
 153940     28.485   69.050    74.50    55.20    111.4    119.5   2135.0    786.8   142.10    37.60    13.09    10.10     51.8   2083.0    0.300     0.30     2.50    -0.30                              
 153950     28.490   69.040    74.40    55.40    111.5    119.4   2134.0    786.8   142.10    36.70    13.00     9.90     51.1   2082.0    0.300     0.10     2.00    -0.30                              
 154000     28.495   69.032    74.70    55.50    111.6    119.4   2133.0    787.0   142.80    37.50    13.21     9.60     51.6   2081.0    0.300     0.20     1.80    -1.10                              
 154010     28.502   69.022    73.70    55.20    112.9    119.5   2126.0    787.7   143.60    36.20    12.99     9.70     51.5   2074.0    0.200     0.70     1.50    -0.70                              
 154020     28.508   69.012    73.90    55.20    113.2    118.7   2120.0    788.1   145.40    36.20    12.60    10.50     50.4   2069.0    0.400    -0.90     2.80    -0.50                              
 154030     28.513   69.002    74.50    54.70    113.8    116.8   2123.0    788.1   149.60    38.30    12.41    10.70     52.6   2070.0    0.600    -2.20     3.40    -1.10                              
 154040     28.520   68.993    73.90    53.70    113.2    117.4   2117.0    788.8   145.80    35.60    11.78    11.30     54.3   2062.0    0.800    -2.50     4.50    -1.20                              
 154050     28.525   68.983    70.80    55.90    109.3    115.3   2129.0    786.8   144.40    33.40    13.86    12.90     45.8   2083.0    0.900    -1.40     4.00     3.70                              
 154100     28.532   68.973    72.00    56.40    109.7    121.6   2129.0    787.2   131.50    31.40    13.97    13.20     50.0   2079.0    0.800    -1.70     3.20     1.80                              
 154110     28.537   68.965    76.30    56.20    110.0    117.6   2119.0    788.0   144.10    37.60    13.00    13.60     48.1   2071.0    0.800     0.80     0.20    -4.00                              
 154120     28.542   68.955    70.10    56.30    113.5    124.8   2096.0    790.3   130.50    29.70    14.22    14.10     47.9   2048.0    1.000    -2.40     4.10     1.00                              
 154130     28.548   68.945    71.20    58.40    108.2    123.2   2134.0    786.8   125.80    30.40    13.67    14.30     50.7   2083.0    0.900     7.40     1.20     0.90                              
 154140     28.553   68.937    72.10    57.20    111.9    117.4   2144.0    786.3   145.10    29.60    14.81    14.70     55.7   2088.0    0.900     8.50    -3.30    -4.20                              
 154150     28.558   68.927    72.10    54.40    113.3    119.6   2101.0    790.5   142.40    34.50    13.67    13.00     54.9   2046.0    0.700    -3.30     3.90    -3.30                              
 154200     28.565   68.917    71.20    52.10    109.2    115.4   2114.0    789.2   142.00    36.90    13.55    11.80     54.7   2059.0    0.600    -2.60     4.30    -0.20                              
 154210     28.572   68.908    72.00    53.30    111.4    118.0   2121.0    788.7   141.90    36.00    12.91    11.50     57.0   2064.0    1.000    -1.40     3.40     1.50                              
 154220     28.577   68.898    73.20    54.50    113.3    119.1   2117.0    788.9   143.60    34.90    11.74    12.00     55.0   2062.0    0.800    -1.70     3.70     1.70                              
 154230     28.583   68.890    70.00    56.00    112.5    121.7   2150.0    786.2   133.30    28.10    12.88    13.50     60.4   2089.0    0.900     2.30     0.30     2.90                              
 154240     28.588   68.880    74.70    57.10    111.3    120.7   2113.0    789.2   139.60    34.40    12.97    13.60     53.8   2059.0    0.900    -1.40     1.10    -1.10                              
 154250     28.595   68.870    73.10    57.30    105.9    119.6   2104.0    790.1   131.10    33.30    12.97    13.40     54.4   2049.0    0.800     0.10     3.70     0.50                              
 154300     28.600   68.862    73.80    56.90    106.2    116.2   2134.0    787.8   138.00    33.50    12.72    13.20     60.5   2073.0    0.800     0.50     2.20    -1.00                              
