UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
N,5,2005,43,4503656,2208657,2294999,1827412,1844778,241811,299617,20608,21489,93356,101349,3715,3666,21755,24100,1845160,1864281,247033,306194,31714,33855,101571,110125,6735,6929,1920339,2022932,1558435,1593482,232580,288858,15751,17105,91707,99528,2942,2957,18924,21002,1573702,1610312,236563,294064,25549,28087,99254,107504,5658,5839,288318,272067,268977,251296,9231,10759,4857,4384,1649,1821,773,709,2831,3098,271458,253969,10470,12130,6165,5768,2317,2621,1077,1090
N,5,2005,44,4556524,2229605,2326919,1845288,1872436,246668,302111,20199,21800,92055,102779,3639,3764,21756,24029,1863016,1891728,251880,308643,31397,34468,100296,111377,6634,6945,1953008,2060771,1587507,1626491,237624,291577,15510,17617,90416,100987,2919,3078,19032,21021,1602881,1643202,241663,296808,25460,28910,97983,108797,5607,5916,276597,266148,257781,245945,9044,10534,4689,4183,1639,1792,720,686,2724,3008,260135,248526,10217,11835,5937,5558,2313,2580,1027,1029
N,5,2005,45,4653687,2293184,2360503,1890863,1893210,259749,311613,20702,22076,95911,105363,3795,3807,22164,24434,1908917,1912775,265113,318277,32267,35070,104185,114062,6702,6969,2014746,2096757,1631361,1649795,250451,300993,16086,17841,94271,103539,3108,3142,19469,21447,1647034,1666810,254614,306329,26440,29504,101930,111443,5709,5953,278438,263746,259502,243415,9298,10620,4616,4235,1640,1824,687,665,2695,2987,261883,245965,10499,11948,5827,5566,2255,2619,993,1016
N,5,2005,46,4428705,2167467,2261238,1796433,1824254,239294,290709,19091,20517,88468,99195,3381,3295,20800,23268,1813343,1843018,244302,296901,30050,33369,96175,107052,6098,6319,1923067,2022266,1569101,1603774,231077,281059,14892,16618,86955,97556,2776,2754,18266,20505,1583804,1620165,234985,286037,24673,28205,94045,104708,5236,5405,244400,238972,227332,220480,8217,9650,4199,3899,1513,1639,605,541,2534,2763,229539,222853,9317,10864,5377,5164,2130,2344,862,914
N,5,2005,47,4483427,2199012,2284415,1825279,1850339,241335,288636,19392,20560,88858,98846,3293,3135,20855,22899,1842187,1868703,246201,294707,30651,33350,96457,106598,6130,6051,1960068,2050899,1603068,1634713,233234,279276,15209,16846,87410,97277,2715,2603,18432,20184,1617876,1650740,237070,284148,25352,28355,94414,104355,5279,5221,238944,233516,222211,215626,8101,9360,4183,3714,1448,1569,578,532,2423,2715,224311,217963,9131,10559,5299,4995,2043,2243,851,830
N,5,2005,48,4372585,2137020,2235565,1776862,1811160,233569,282337,18457,19902,84836,96740,3095,3127,20201,22299,1793365,1829043,238251,288220,29633,32654,92039,104032,5661,5877,1912984,2012638,1568572,1605372,225837,273268,14527,16364,83491,95297,2593,2600,17964,19737,1583104,1621029,229551,278027,24671,27922,90145,101954,4933,5051,224036,222927,208290,205788,7732,9069,3930,3538,1345,1443,502,527,2237,2562,210261,208014,8700,10193,4962,4732,1894,2078,728,826
N,5,2005,49,4247902,2074909,2172993,1727629,1761219,224008,271373,17722,19229,83370,96435,2955,3056,19225,21681,1743213,1778575,228489,277084,28598,31742,90145,103521,5365,5724,1861446,1959588,1529253,1564230,216509,262778,14025,15891,82073,94963,2464,2533,17122,19193,1543007,1579458,220070,267364,23870,27222,88384,101440,4639,4938,213463,213405,198376,196989,7499,8595,3697,3338,1297,1472,491,523,2103,2488,200206,199117,8419,9720,4728,4520,1761,2081,726,786
N,5,2005,50,4274550,2095743,2178807,1745414,1768846,226017,270589,17799,18808,84301,96394,2980,3060,19232,21110,1760951,1785742,230604,276061,28581,31196,90949,103130,5487,5716,1885967,1970571,1550781,1576603,218411,262035,14213,15630,83025,94966,2484,2584,17053,18753,1564434,1591499,222001,266409,23967,26903,89182,101161,4755,4986,209776,208236,194633,192243,7606,8554,3586,3178,1276,1428,496,476,2179,2357,196517,194243,8603,9652,4614,4293,1767,1969,732,730
N,5,2005,51,4041722,1966959,2074763,1648393,1695584,204887,249806,16503,17908,76904,88939,2675,2862,17597,19664,1662724,1711416,208939,254813,26645,29744,82871,94978,4936,5289,1779692,1883535,1474775,1519035,198017,242133,13241,14892,75738,87631,2255,2425,15666,17419,1487401,1532932,201232,246150,22463,25626,81233,93158,4315,4614,187267,191228,173618,176549,6870,7673,3262,3016,1166,1308,420,437,1931,2245,175323,178484,7707,8663,4182,4118,1638,1820,621,675
N,5,2005,52,3948700,1921288,2027412,1614044,1661592,195953,239101,15681,17019,75747,87962,2603,2697,17260,19041,1628069,1676843,199822,243934,25817,28493,81535,93895,4805,5060,1745505,1845257,1451038,1493226,189499,231830,12663,14162,74674,86732,2189,2268,15442,17039,1463491,1506738,192556,235772,21918,24705,80043,92159,4207,4427,175783,182155,163006,168366,6454,7271,3018,2857,1073,1230,414,429,1818,2002,164578,170105,7266,8162,3899,3788,1492,1736,598,633
N,5,2005,53,3811387,1854330,1957057,1564855,1608699,185976,229892,14829,16128,70393,81809,2473,2575,15804,17954,1577692,1623128,189556,234530,24356,27312,75416,86999,4443,4767,1689855,1786820,1412132,1451208,180046,223178,12103,13503,69389,80668,2074,2234,14111,16029,1423497,1463960,182900,226970,20814,23755,74025,85408,3859,4230,164475,170237,152723,157491,5930,6714,2726,2625,1004,1141,399,341,1693,1925,154195,159168,6656,7560,3542,3557,1391,1591,584,537
N,5,2005,54,3693183,1792859,1900324,1504551,1555241,186210,227234,14684,15515,69428,82457,2461,2459,15525,17418,1517232,1569178,189773,231818,24046,26348,74266,87496,4409,4555,1633323,1734061,1356384,1401644,180475,220560,12066,13003,68418,81324,2075,2074,13905,15456,1367663,1413888,183285,224251,20660,22910,72892,85884,3871,3953,159536,166263,148167,153597,5735,6674,2618,2512,1010,1133,386,385,1620,1962,149569,155290,6488,7567,3386,3438,1374,1612,538,602
N,5,2005,55,3715897,1807555,1908342,1515016,1560540,187516,227026,14543,15410,72883,85605,2477,2504,15120,17257,1527252,1574291,191037,231572,23725,26166,77549,90608,4505,4590,1650609,1743413,1369230,1407815,181785,220476,11997,13009,71910,84526,2131,2160,13556,15427,1380114,1419986,184583,224180,20446,22914,76202,89081,3989,4051,156946,164929,145786,152725,5731,6550,2546,2401,973,1079,346,344,1564,1830,147138,154305,6454,7392,3279,3252,1347,1527,516,539
N,5,2005,56,3533362,1710747,1822615,1448099,1506981,167174,205686,13253,14162,65608,77219,2182,2296,14431,16271,1459915,1520201,170401,209885,22290,24482,69872,81693,3957,4184,1571701,1674088,1318859,1369372,162140,199892,11079,12057,64784,76267,1858,1957,12981,14543,1329406,1381093,164723,203317,19428,21572,68699,80316,3483,3644,139046,148527,129240,137609,5034,5794,2174,2105,824,952,324,339,1450,1728,130509,139108,5678,6568,2862,2910,1173,1377,474,540
N,5,2005,57,3573875,1731006,1842869,1481471,1542960,158343,195257,13025,13966,62082,72515,2096,2058,13989,16113,1492990,1556041,161426,199205,21851,24331,66132,76922,3804,3967,1597488,1698945,1357282,1409260,153678,189853,10899,11925,61261,71612,1801,1748,12567,14547,1367557,1420982,156131,193123,19077,21525,64968,75634,3352,3480,133518,143924,124189,133700,4665,5404,2126,2041,821,903,295,310,1422,1566,125433,135059,5295,6082,2774,2806,1164,1288,452,487
N,5,2005,58,3581033,1733344,1847689,1501721,1568387,145791,180669,12736,13286,57323,67343,1849,1986,13924,16018,1513381,1581682,148666,184557,21797,23909,61072,71355,3534,3655,1608889,1712418,1385877,1442923,141473,175474,10736,11358,56596,66495,1599,1679,12608,14489,1396378,1454870,143803,178665,19128,21273,60034,70168,3153,3199,124455,135271,115844,125464,4318,5195,2000,1928,727,848,250,307,1316,1529,117003,126812,4863,5892,2669,2636,1038,1187,381,456
N,5,2005,59,2725089,1310052,1415037,1117488,1179987,120176,152542,10002,10726,49809,57424,1760,1796,10817,12562,1126390,1190219,122574,155681,16689,18607,52952,60960,3195,3349,1199512,1293401,1014480,1066909,116347,147908,8309,9081,49192,56713,1506,1551,9678,11239,1022373,1075989,118229,150435,14470,16349,52077,59937,2832,2969,110540,121636,103008,113078,3829,4634,1693,1645,617,711,254,245,1139,1323,104017,114230,4345,5246,2219,2258,875,1023,363,380
N,5,2005,60,2739426,1315386,1424040,1126048,1192263,119048,151358,9605,10635,48365,55851,1627,1793,10693,12140,1134844,1202202,121316,154250,16331,18403,51421,59154,3072,3283,1210908,1309094,1028395,1085054,115596,147242,8056,9035,47784,55180,1418,1546,9659,11037,1036290,1094029,117411,149638,14279,16287,50606,58221,2744,2923,104478,114946,97653,107209,3452,4116,1549,1600,581,671,209,247,1034,1103,98554,108173,3905,4612,2052,2116,815,933,328,360
N,5,2005,61,2706362,1293265,1413097,1116026,1195515,111762,142863,9331,9941,44676,51236,1486,1582,9984,11960,1124258,1205405,113886,145701,15719,17771,47454,54360,2819,3038,1198075,1304232,1027112,1093874,108506,139016,7901,8549,44173,50593,1307,1365,9076,10835,1034562,1102787,110225,141351,13868,15841,46737,53445,2514,2695,95190,108865,88914,101641,3256,3847,1430,1392,503,643,179,217,908,1125,89696,102618,3661,4350,1851,1930,717,915,305,343
N,5,2005,62,2745932,1307951,1437981,1136270,1224854,109075,141925,8738,9662,42399,48680,1421,1465,10048,11395,1144726,1234342,111162,144636,15315,17205,45077,51514,2654,2748,1218684,1334134,1052828,1127982,105977,138125,7528,8296,41935,48067,1242,1296,9174,10368,1060518,1136567,107680,140375,13681,15343,44406,50691,2384,2485,89267,103847,83442,96872,3098,3800,1210,1366,464,613,179,169,874,1027,84208,97775,3482,4261,1634,1862,671,823,270,263
N,5,2005,63,2418109,1144838,1273271,989673,1077870,96896,129028,7989,8650,40141,46352,1311,1327,8828,10044,997024,1086187,98736,131367,13794,15216,42496,48989,2339,2492,1063158,1179266,913129,990003,94238,125671,6853,7472,39715,45826,1145,1135,8078,9159,919818,997529,95768,127636,12296,13630,41891,48236,2082,2216,81680,94005,76544,87867,2658,3357,1136,1178,426,526,166,192,750,885,77206,88658,2968,3731,1498,1586,605,753,257,276
N,5,2005,64,2244951,1057417,1187534,910179,1001469,91931,123099,7489,8130,38474,44205,1256,1312,8088,9319,916917,1009132,93574,125333,12711,14158,40759,46672,2249,2461,979687,1097286,837358,917044,89271,119830,6445,7085,38078,43737,1106,1127,7429,8463,843536,923950,90621,121672,11355,12715,40191,46016,2023,2185,77730,90248,72821,84425,2660,3269,1044,1045,396,468,150,185,659,856,73381,85182,2953,3661,1356,1443,568,656,226,276
N,5,2005,65,2179143,1024277,1154866,877860,969866,92022,123473,7058,7804,38313,43326,1205,1331,7819,9066,884389,977309,93645,125642,12018,13527,40555,45844,2129,2419,948149,1065545,806613,886303,89373,120223,6069,6768,37888,42844,1050,1157,7156,8250,812570,893034,90690,122032,10717,12086,39971,45179,1906,2176,76128,89321,71247,83563,2649,3250,989,1036,425,482,155,174,663,816,71819,84275,2955,3610,1301,1441,584,665,223,243
N,5,2005,66,2068479,969214,1099265,837700,932302,82122,111379,6554,7203,34579,39095,1071,1147,7188,8139,843708,939038,83634,113255,11233,12376,36566,41309,1879,2138,899654,1016647,772499,855063,79767,108291,5644,6249,34212,38641,938,987,6594,7416,778003,861153,81021,109823,10019,11109,36053,40683,1688,1904,69560,82618,65201,77239,2355,3088,910,954,367,454,133,160,594,723,65705,77885,2613,3432,1214,1267,513,626,191,234
N,5,2005,67,2012640,938020,1074620,810023,909284,80761,110399,6119,6933,33232,38923,1056,1192,6829,7889,815738,915748,82194,112322,10497,11895,35152,41097,1909,2134,871507,994642,747658,834626,78492,107370,5296,5925,32885,38483,922,1049,6254,7189,752870,840481,79688,108952,9410,10609,34663,40486,1699,1913,66513,79978,62365,74658,2269,3029,823,1008,347,440,134,143,575,700,62868,75267,2506,3370,1087,1286,489,611,210,221
N,5,2005,68,1886701,872430,1014271,753783,859938,74870,103036,5623,6315,30982,36674,959,1008,6213,7300,758945,865900,76211,104742,9570,10904,32761,38775,1672,1897,810686,938258,695870,788766,72774,100285,4841,5403,30677,36266,832,888,5692,6650,700582,794159,73887,101706,8547,9706,32317,38196,1493,1703,61744,76013,57913,71172,2096,2751,782,912,305,408,127,120,521,650,58363,71741,2324,3036,1023,1198,444,579,179,194
N,5,2005,69,1851877,849006,1002871,734278,849058,73829,103576,5298,6156,28806,36020,822,968,5973,7093,739235,854881,75130,105295,9090,10660,30508,38017,1516,1761,790070,928990,678896,779878,71805,100845,4596,5336,28539,35628,733,853,5501,6450,683437,785143,72910,102302,8173,9526,30122,37463,1382,1587,58936,73881,55382,69180,2024,2731,702,820,267,392,89,115,472,643,55798,69738,2220,2993,917,1134,386,554,134,174
N,5,2005,70,1833010,835816,997194,724148,846872,72185,101405,4984,5978,27945,35091,877,1003,5677,6845,728910,852479,73351,103052,8570,10205,29568,37078,1559,1831,777859,924497,669682,778682,70260,98874,4305,5116,27651,34736,789,856,5172,6233,673993,783752,71198,100255,7676,9073,29143,36557,1415,1625,57957,72697,54466,68190,1925,2531,679,862,294,355,88,147,505,612,54917,68727,2153,2797,894,1132,425,521,144,206
N,5,2005,71,1657190,748002,909188,650515,773295,62423,91137,4356,5247,24738,32442,780,863,5190,6204,654897,778429,63463,92614,7617,9112,26231,34211,1403,1584,697542,844468,603019,712615,60789,88799,3769,4520,24485,32125,698,739,4782,5670,607051,717274,61662,90038,6856,8150,25854,33768,1275,1400,50460,64720,47496,60680,1634,2338,587,727,253,317,82,124,408,534,47846,61155,1801,2576,761,962,377,443,128,184
N,5,2005,72,1663455,743761,919694,648378,784167,61516,91067,4265,5230,23965,32288,752,840,4885,6102,652454,789156,62580,92555,7262,9029,25402,33978,1352,1612,695737,856643,603253,725043,59928,88817,3690,4527,23721,31953,655,738,4490,5565,606982,729563,60820,90061,6502,8088,25071,33523,1210,1447,48024,63051,45125,59124,1588,2250,575,703,244,335,97,102,395,537,45472,59593,1760,2494,760,941,331,455,142,165
N,5,2005,73,1616557,718231,898326,634200,776365,53562,81437,3808,4822,21545,29354,629,765,4487,5583,637979,781010,54515,82779,6659,8345,22789,30877,1170,1382,672144,838339,590623,719893,52187,79415,3307,4183,21348,29053,552,658,4127,5137,594076,724149,53008,80560,5975,7506,22506,30466,1053,1222,46087,59987,43577,56472,1375,2022,501,639,197,301,77,107,360,446,43903,56861,1507,2219,684,839,283,411,117,160
N,5,2005,74,1600045,702378,897667,622029,778567,50918,78735,3728,4402,20821,29638,642,752,4240,5573,625573,783191,51832,80039,6333,7828,22098,31214,1177,1441,657604,838425,579788,722831,49528,76705,3206,3771,20631,29359,567,646,3884,5113,583021,727062,50285,77817,5651,6988,21814,30813,1062,1284,44774,59242,42241,55736,1390,2030,522,631,190,279,75,106,356,460,42552,56129,1547,2222,682,840,284,401,115,157
N,5,2005,75,1580891,686249,894642,607189,774356,50278,80858,3643,4392,20446,28874,581,707,4112,5455,610662,778841,51119,82210,6225,7777,21650,30419,1079,1342,642760,836051,566148,719185,48900,78914,3150,3754,20263,28572,506,611,3793,5015,569341,723272,49626,80075,5561,6939,21385,30025,968,1200,43489,58591,41041,55171,1378,1944,493,638,183,302,75,96,319,440,41321,55569,1493,2135,664,838,265,394,111,142
N,5,2005,76,1471974,631548,840426,562651,732643,43542,72253,3083,3915,17993,25995,513,643,3766,4977,565853,736716,44335,73502,5479,7032,19019,27378,970,1252,593040,787173,526231,682592,42413,70399,2654,3327,17828,25729,451,557,3463,4569,529162,686329,43077,71461,4914,6270,18778,26990,879,1117,38508,53253,36420,50051,1129,1854,429,588,165,266,62,86,303,408,36691,50387,1258,2041,565,762,241,388,91,135
N,5,2005,77,1449449,613544,835905,548164,731296,41273,70493,2873,3729,17224,24907,469,627,3541,4853,551220,735295,41940,71677,5119,6752,18242,26247,864,1227,577649,786004,514177,684251,40252,68828,2480,3235,17052,24656,417,556,3271,4478,516987,687934,40825,69848,4593,6087,18003,25904,774,1101,35895,49901,33987,47045,1021,1665,393,494,172,251,52,71,270,375,34233,47361,1115,1829,526,665,239,343,90,126
N,5,2005,78,1367908,570390,797518,510424,700009,38212,66117,2596,3487,15588,22751,381,619,3189,4535,513147,703740,38838,67213,4644,6416,16474,23989,737,1162,537946,751343,479706,656527,37227,64563,2258,3007,15454,22524,340,537,2961,4185,482223,659960,37766,65510,4206,5762,16273,23681,664,1038,32444,46175,30718,43482,985,1554,338,480,134,227,41,82,228,350,30924,43780,1072,1703,438,654,201,308,73,124
N,5,2005,79,1294932,528686,766246,472769,672601,36005,64033,2313,3248,14263,21476,351,510,2985,4378,475313,676197,36646,65158,4214,6004,15083,22618,683,1008,498896,722784,444528,631631,35131,62595,2037,2829,14150,21262,299,451,2751,4016,446874,634930,35676,63541,3821,5437,14907,22314,606,911,29790,43462,28241,40970,874,1438,276,419,113,214,52,59,234,362,28439,41267,970,1617,393,567,176,304,77,97
N,5,2005,80,1246872,500099,746773,448133,659852,32802,59456,2270,3117,13841,19796,352,477,2701,4075,450416,663230,33364,60472,3973,5755,14617,20848,662,937,472897,705904,422363,621352,32048,58058,1965,2689,13715,19596,315,421,2491,3788,424467,624488,32529,58933,3556,5204,14438,20574,597,843,27202,40869,25770,38500,754,1398,305,428,126,200,37,56,210,287,25949,38742,835,1539,417,551,179,274,65,94
N,5,2005,81,1142106,451101,691005,405310,613737,28864,52919,1974,2768,12283,17437,290,407,2380,3737,407357,616904,29375,53786,3488,5215,12932,18381,548,808,426242,655046,381702,579775,28187,51758,1716,2409,12181,17292,249,353,2207,3459,383602,582710,28610,52501,3153,4731,12792,18162,488,714,24859,35959,23608,33962,677,1161,258,359,102,145,41,54,173,278,23755,34194,765,1285,335,484,140,219,60,94
N,5,2005,82,1034705,402835,631870,361492,561102,25994,48648,1688,2452,11300,15888,252,400,2109,3380,363262,563905,26437,49514,3024,4669,11884,16753,520,753,380824,599800,340618,530841,25377,47564,1456,2156,11215,15746,216,354,1942,3139,342244,533440,25757,48307,2703,4265,11762,16553,460,681,22011,32070,20874,30261,617,1084,232,296,85,142,36,46,167,241,21018,30465,680,1207,321,404,122,200,60,72
N,5,2005,83,979482,375915,603567,339270,539823,23013,43934,1597,2325,9846,13934,205,311,1984,3240,340971,542517,23450,44707,2815,4490,10420,14703,448,703,356460,573945,320781,511838,22489,42997,1405,2041,9776,13788,174,267,1835,3014,322358,514334,22862,43670,2559,4114,10306,14495,396,618,19455,29622,18489,27985,524,937,192,284,70,146,31,44,149,226,18613,28183,588,1037,256,376,114,208,52,85
N,5,2005,84,864421,325401,539020,294470,482760,19343,38576,1266,2071,8425,12559,207,264,1690,2790,295902,485117,19729,39266,2308,3911,8943,13258,401,565,309144,512659,279078,457923,18852,37647,1092,1830,8380,12462,173,234,1569,2563,280410,460086,19187,38218,2081,3572,8859,13104,350,503,16257,26361,15392,24837,491,929,174,241,45,97,34,30,121,227,15492,25031,542,1048,227,339,84,154,51,62
N,5,2005,85,762266,280205,482061,250958,427179,18683,38499,1141,1959,7817,11516,153,257,1453,2651,252160,429362,18998,39191,2064,3743,8240,12145,331,534,265761,458331,237247,404837,18298,37660,985,1728,7754,11411,132,228,1345,2467,238359,406872,18562,38270,1848,3422,8150,11988,302,491,14444,23730,13711,22342,385,839,156,231,63,105,21,29,108,184,13801,22490,436,921,216,321,90,157,29,43
N,5,2005,86,624187,225243,398944,203278,357535,13793,28618,916,1521,5936,8890,159,227,1161,2153,204280,359337,14052,29144,1662,2956,6240,9391,290,493,214527,380628,193166,340320,13469,27970,789,1345,5880,8805,133,192,1090,1996,194108,342000,13699,28419,1507,2707,6162,9269,254,428,10716,18316,10112,17215,324,648,127,176,56,85,26,35,71,157,10172,17337,353,725,155,249,78,122,36,65
N,5,2005,87,548381,195484,352897,177665,316970,11198,24653,727,1377,4820,7831,138,202,936,1864,178459,318522,11409,25110,1319,2646,5089,8255,262,413,186010,336398,168669,301376,10940,24068,635,1244,4783,7769,120,191,863,1750,169405,302835,11122,24475,1191,2457,5028,8167,234,381,9474,16499,8996,15594,258,585,92,133,37,62,18,11,73,114,9054,15687,287,635,128,189,61,88,28,32
N,5,2005,88,458909,158839,300070,143550,268385,9507,21874,590,1139,4230,6786,108,164,854,1722,144277,269840,9689,22319,1124,2317,4473,7151,214,342,151403,286505,136529,255590,9270,21422,514,1030,4207,6729,86,136,797,1598,137207,256944,9431,21813,1024,2153,4431,7061,176,295,7436,13565,7021,12795,237,452,76,109,23,57,22,28,57,124,7070,12896,258,506,100,164,42,90,38,47
N,5,2005,89,386916,130421,256495,118116,230188,7707,17762,496,1056,3345,5845,91,147,666,1497,118694,231440,7847,18126,919,2086,3525,6167,182,326,124048,244523,112062,218867,7523,17379,443,963,3317,5798,76,125,627,1391,112606,220031,7651,17689,845,1939,3487,6096,156,286,6373,11972,6054,11321,184,383,53,93,28,47,15,22,39,106,6088,11409,196,437,74,147,38,71,26,40
N,5,2005,90,333565,108948,224617,97952,200161,6962,17187,439,920,2920,4885,63,122,612,1342,98473,201274,7102,17554,826,1859,3089,5167,132,256,103474,213781,92778,189909,6810,16827,378,832,2892,4850,52,110,564,1253,93261,190947,6927,17154,748,1734,3045,5103,112,230,5474,10836,5174,10252,152,360,61,88,28,35,11,12,48,89,5212,10327,175,400,78,125,44,64,20,26
N,5,2005,91,266938,84495,182443,75831,161987,5558,14485,307,857,2279,3912,52,99,468,1103,76227,162935,5679,14740,603,1637,2412,4130,102,204,79855,173013,71424,153087,5430,14166,277,770,2255,3873,42,87,427,1030,71787,153972,5533,14392,549,1514,2376,4071,88,185,4640,9430,4407,8900,128,319,30,87,24,39,10,12,41,73,4440,8963,146,348,54,123,36,59,14,19
N,5,2005,92,217624,66803,150821,59533,133124,4677,12759,335,712,1816,3190,51,71,391,965,59862,133940,4780,13019,573,1365,1930,3388,93,169,63070,142797,56006,125532,4580,12491,287,650,1794,3160,43,59,360,905,56312,126301,4664,12718,514,1281,1896,3343,76,147,3733,8024,3527,7592,97,268,48,62,22,30,8,12,31,60,3550,7639,116,301,59,84,34,45,17,22
N,5,2005,93,165187,49628,115559,44103,102725,3456,9057,247,563,1461,2410,51,88,310,716,44363,103328,3542,9222,446,1040,1557,2566,92,191,46658,109065,41302,96588,3375,8840,212,517,1450,2387,44,75,275,658,41533,97143,3440,8975,393,969,1534,2533,75,163,2970,6494,2801,6137,81,217,35,46,11,23,7,13,35,58,2830,6185,102,247,53,71,23,33,17,28
N,5,2005,94,132766,37454,95312,32603,83354,3152,8711,193,547,1211,2015,35,51,260,634,32818,83881,3216,8897,335,987,1296,2149,82,115,35082,89942,30377,78251,3080,8556,169,490,1196,2000,27,45,233,600,30574,78752,3131,8725,299,915,1268,2124,68,100,2372,5370,2226,5103,72,155,24,57,15,15,8,6,27,34,2244,5129,85,172,36,72,28,25,14,15
N,5,2005,95,97709,27382,70327,23929,61697,2234,6373,173,346,853,1402,20,43,173,466,24081,62094,2284,6501,275,662,901,1497,45,98,25612,66427,22251,58038,2191,6215,150,319,847,1391,16,34,157,430,22389,58404,2236,6321,247,617,886,1480,37,81,1770,3900,1678,3659,43,158,23,27,6,11,4,9,16,36,1692,3690,48,180,28,45,15,17,8,17
N,5,2005,96,70335,18578,51757,16277,45759,1453,4384,94,271,602,946,19,29,133,368,16387,46076,1486,4467,181,510,647,1040,35,75,17303,48752,15070,42911,1421,4296,79,248,597,936,15,19,121,342,15170,43204,1449,4373,159,479,638,1017,30,62,1275,3005,1207,2848,32,88,15,23,5,10,4,10,12,26,1217,2872,37,94,22,31,9,23,5,13
N,5,2005,97,54063,14070,39993,12136,35083,1285,3642,83,210,449,729,13,33,104,296,12222,35326,1317,3743,144,409,483,787,30,66,13016,37703,11149,32930,1265,3570,69,196,433,716,11,26,89,265,11225,33151,1288,3657,128,381,459,761,26,49,1054,2290,987,2153,20,72,14,14,16,13,2,7,15,31,997,2175,29,86,16,28,24,26,4,17
N,5,2005,98,36569,8947,27622,7671,23909,838,2732,40,172,303,579,12,25,83,205,7734,24079,868,2797,87,317,329,618,27,52,8221,25893,6997,22262,815,2689,25,160,300,570,10,22,74,190,7053,22421,839,2748,68,297,323,603,21,45,726,1729,674,1647,23,43,15,12,3,9,2,3,9,15,681,1658,29,49,19,20,6,15,6,7
N,5,2005,99,24846,5845,19001,4886,16229,619,2131,45,108,227,385,13,19,55,129,4927,16341,636,2173,74,184,249,424,24,42,5260,17727,4345,15024,611,2100,31,99,222,379,9,15,42,110,4379,15121,621,2132,54,168,238,408,17,29,585,1274,541,1205,8,31,14,9,5,6,4,4,13,19,548,1220,15,41,20,16,11,16,7,13
N,5,2005,100,45092,10359,34733,8092,28493,1485,4538,126,331,366,839,43,62,247,470,8252,28821,1610,4763,266,597,486,997,106,161,9026,31953,7014,26010,1378,4421,83,278,347,814,30,43,174,387,7128,26285,1459,4598,178,504,415,931,64,117,1333,2780,1078,2483,107,117,43,53,19,25,13,19,73,83,1124,2536,151,165,88,93,71,66,42,44
N,6,2005,999,290324906,141900035,148424871,115134035,118444643,16874088,19542374,1386873,1415673,6045918,6467848,253985,251161,2205136,2303172,117049449,120427420,17737277,20464896,2136642,2230546,6870049,7305252,481002,486999,120406413,127954695,95198519,99566570,16122843,18735437,1061802,1119759,5916006,6333593,196479,198238,1910764,2001098,96851913,101282765,16850372,19517340,1704224,1824110,6655204,7082333,391984,401065,21493622,20470176,19935516,18878073,751245,806937,325071,295914,129912,134255,57506,52923,294372,302074,20197536,19144655,886905,947556,432418,406436,214845,222919,89018,85934
N,6,2005,0,4091449,2093890,1997559,1586932,1510242,318863,308317,21097,20553,92871,87267,4286,3892,69841,67288,1651372,1572330,360500,348508,26790,26180,119026,112385,6756,6218,1598334,1522697,1131006,1073466,296960,287384,18222,17770,89451,83887,2906,2609,59789,57581,1186061,1126453,332826,322020,22574,22129,112267,105723,4981,4593,495556,474862,455926,436776,21903,20933,2875,2783,3420,3380,1380,1283,10052,9707,465311,445877,27674,26488,4216,4051,6759,6662,1775,1625
N,6,2005,1,4092486,2093511,1998975,1599100,1523212,310073,300595,20723,19946,91006,85898,4043,3673,68566,65651,1662505,1583980,350997,339813,26368,25530,116657,110166,6283,5823,1614990,1539590,1152770,1094901,294429,285539,18001,17276,88119,83055,2900,2619,58771,56200,1206945,1146755,329739,319346,22380,21594,110514,104230,4774,4433,478521,459385,446330,428311,15644,15056,2722,2670,2887,2843,1143,1054,9795,9451,455560,437225,21258,20467,3988,3936,6143,5936,1509,1390
