CRUISEINFO ,,,,,,,,,,
90,COUNTRY CODE,RUSSIA,,,,,,,,
224,PROJECT,DATA ARCHAEOLOGY AND RESCUE,,,,,,,,
1037,INSTITUTE,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,PLATFORM,,,,,,,,,
,CRUISE,,,,,,,,,
,REFERENCE,,,,,,,,,
1037,COUNTING,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
1037,VOUCHER,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,NUMBER,,,,,,,,,

STATION,5130,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,1,18,1975

HEADERS,,, , , ,,,,,
,,,,5,13,365,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,10,67,122,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,200,67,108,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,100,34,0,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,50,100,5,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,10,7,14,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,1,2,1,SAGITTA ELEGANS,,,
,,,,450,335,14,TEMORA LONGICORNIS   Female  Cop 6,,,
,,,,400,268,54,TEMORA LONGICORNIS   Male  Cop 6,,,
,,,,450,34,14,TEMORA LONGICORNIS   Cop ,,,
,,,,50,0,5,TEMORA LONGICORNIS   Juv,,,
STATION,5432,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,11,16,1975

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME,,,
units,m,C,psu,#/M3,#/M3,#/M3,,,,
decimal places,0,1,1,0,0,0,Name,,,
,0,1,27.5,30,67,3,ACARTIA LONGIREMIS   Female  Cop 6,,,
,5,1,27.4,3,7,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,1,27.4,30,67,5,ACARTIA LONGIREMIS   Cop 
,15,0.9,27.6,30,67,8,ACARTIA LONGIREMIS   Juv 
,25,0.8,27.9,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,0.1,28.3,0,0,2,AGLANTHA DIGITALE
,65,-0.1,28.4,0,0,0,ASCIDIA Larvae
,,,,0,3,0,BIVALVIA larvae
,,,,0,0,1,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Female  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 5
,,,,0,0,4,CALANUS GLACIALIS   Cop 4
,,,,1,0,0,CENTROPAGES HAMATUS   Female  Cop 6
,,,,0,1,0,CENTROPAGES HAMATUS   Male  Cop 6
,,,,10,0,0,FRITILLARIA BOREALIS
,,,,10,3,1,GASTROPODA Larvae
,,,,0,1,18,METRIDIA LONGA   Female  Cop 6
,,,,0,2,39,METRIDIA LONGA   Male  Cop 6
,,,,0,3,74,METRIDIA LONGA   Cop 5
,,,,0,3,26,METRIDIA LONGA   Cop 4
,,,,0,3,26,METRIDIA LONGA   Cop 3
,,,,0,13,52,METRIDIA LONGA   Cop 2
,,,,5,7,52,METRIDIA LONGA   Cop 1
,,,,0,7,1,METRIDIA LONGA   Naup 
,,,,30,0,1,MICROSETELLA NORVEGICA   Cop 
,,,,100,268,1,OITHONA SIMILIS   Female  Cop 6
,,,,3,2,0,OITHONA SIMILIS   Male  Cop 6
,,,,3100,4000,104,OITHONA SIMILIS   Cop 
,,,,20,0,1,OITHONA SIMILIS   Juv 
,,,,30,67,338,ONCAEA BOREALIS   Female  Cop 6
,,,,3,134,26,ONCAEA BOREALIS   Male  Cop 6
,,,,10,134,52,ONCAEA BOREALIS   Cop 
,,,,0,0,1,PARAFAVELLA DENTICULATA
,,,,0,0,1,POLYCHAETA Larvae,,,
,,,,0,0,1,PSEUDOCALANUS MINUTUS   Female  Cop 6,,,
,,,,3,20,625,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,5,20,130,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,0,13,78,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,5,7,26,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,0,0,1,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,3,7,0,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,0,4,8,SAGITTA ELEGANS,,,
,,,,30,200,1,TEMORA LONGICORNIS   Female  Cop 6,,,
,,,,30,134,1,TEMORA LONGICORNIS   Male  Cop 6,,,
,,,,100,67,1,TEMORA LONGICORNIS   Cop ,,,
,,,,3,67,1,TEMORA LONGICORNIS   Juv,,,
STATION,5459,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,12,13,1975

HEADERS,,, , , ,,
LAT END,66,19.5,,N,,,
LONG END,33,39.4,,E,,,
BOTTOM DEPTH,65,m,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,
MESH SIZE,0.168,MM,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,-0.6,28.5,10,13,26,ACARTIA LONGIREMIS   Female  Cop 6
,5,-0.6,28.3,5,7,1,ACARTIA LONGIREMIS   Male  Cop 6
,10,-0.6,27,10,7,3,ACARTIA LONGIREMIS   Cop 
,15,-0.5,28.2,0,7,3,ACARTIA LONGIREMIS   Juv 
,25,-0.4,29.4,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,0.2,29.7,0,2,1,AGLANTHA DIGITALE
,65,0.3,29.9,0,0,0,ASCIDIA Larvae
,,,,3,7,3,BIVALVIA larvae
,,,,0,1,0,CALANUS GLACIALIS   Female  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 4
,,,,1,0,0,CENTROPAGES HAMATUS   Juv
,,,,20,20,0,FRITILLARIA BOREALIS
,,,,10,20,3,GASTROPODA Larvae
,,,,0,1,0,METRIDIA LONGA   Female  Cop 6
,,,,0,0,1,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,0,1,5,METRIDIA LONGA   Cop 4
,,,,1,1,3,METRIDIA LONGA   Cop 3
,,,,0,2,3,METRIDIA LONGA   Cop 2
,,,,1,3,5,METRIDIA LONGA   Cop 1
,,,,0,2,1,METRIDIA LONGA   Naup 
,,,,5,1,0,MICROSETELLA NORVEGICA   Cop 
,,,,5,13,2,OICOPLEURA VANHOFFENIS
,,,,100,200,52,OITHONA SIMILIS   Female  Cop 6
,,,,0,7,0,OITHONA SIMILIS   Male  Cop 6
,,,,4100,3484,468,OITHONA SIMILIS   Cop 
,,,,0,7,0,OITHONA SIMILIS   Juv 
,,,,20,67,156,ONCAEA BOREALIS   Female  Cop 6
,,,,0,20,5,ONCAEA BOREALIS   Male  Cop 6
,,,,200,13,26,ONCAEA BOREALIS   Cop 
,,,,0,7,0,POLYCHAETA Larvae
,,,,1,0,0,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,10,134,78,PSEUDOCALANUS MINUTUS   Cop 5
,,,,200,536,78,PSEUDOCALANUS MINUTUS   Cop 4
,,,,200,871,104,PSEUDOCALANUS MINUTUS   Cop 3
,,,,100,0,52,PSEUDOCALANUS MINUTUS   Cop 2
,,,,10,7,26,PSEUDOCALANUS MINUTUS   Cop 1
,,,,2,2,2,SAGITTA ELEGANS
,,,,5,7,0,TEMORA LONGICORNIS   Female  Cop 6
,,,,20,7,0,TEMORA LONGICORNIS   Male  Cop 6
,,,,20,7,1,TEMORA LONGICORNIS   Cop 
,,,,1,0,1,TEMORA LONGICORNIS   Juv
