Export Name|PCHA/FireFamily Plus
Version|2.0
Creation Date|01/29/2008 10:38
Selection Criteria|BIA - Western Region - Western Nevada Agency (NVWNA)|Fire Cause Natural, Human and not specified|All fire reports (complete and incomplete)|01/01/1972 through 12/31/2007|All fire types and protection types
Record Count|2280
FireId|Organization|Unit|UnitIdentifier|FireName|FireNumber|FireCode|FireType|ProtectionType|StartTime|InitAttTime|ControlTime|ControlAcres|GeneralCause|Datum|Latitude|Longitude|Slope|Elevation|Aspect|MsgcModel|Owner|CompletionCode
429726|BIA|WER|NVWNA|CLINIC|190||1|2|08/18/2001 02:32|08/18/2001 02:55|08/18/2001 03:00|15.0|9|NAD83|41.9732|-117.6240|1|4|0|A|02|Complete
429660|BIA|WER|NVWNA|MOLLIE|124||3|7|08/19/2001|||||||||||||Complete
429669|BIA|WER|NVWNA|ABCMISC|133||3|7|08/20/2001|||||||||||||Complete
429678|BIA|WER|NVWNA|ICICLECMPX|142||3|7|08/20/2001|||||||||||||Complete
429671|BIA|WER|NVWNA|UPRWILLOW|135||3|7|08/20/2001|||||||||||||Complete
429727|BIA|WER|NVWNA|RABBIT DR|191||1|2|08/23/2001 13:40|08/23/2001 13:45|08/23/2001 14:30|0.5|9|NAD83|41.9913|-117.6988|1|5|5|T|02|Complete
429677|BIA|WER|NVWNA|HERLONG|141||3|7|08/24/2001|||||||||||||Complete
429686|BIA|WER|NVWNA|WINDYSWAMP|150||3|7|08/26/2001|||||||||||||Complete
429679|BIA|WER|NVWNA|MTLEONACPX|143||3|7|08/27/2001|||||||||||||Complete
429680|BIA|WER|NVWNA|STAR|144||3|7|08/27/2001|||||||||||||Complete
429697|BIA|WER|NVWNA|RAIL|161||3|7|08/28/2001|||||||||||||Complete
429681|BIA|WER|NVWNA|REPEATER|145||3|7|08/29/2001|||||||||||||Complete
429682|BIA|WER|NVWNA|BUGGY|146||3|7|09/01/2001|||||||||||||Complete
429683|BIA|WER|NVWNA|SEVENMILES|147||3|7|09/01/2001|||||||||||||Complete
429684|BIA|WER|NVWNA|WILLOWCREK|148||3|7|09/04/2001|||||||||||||Complete
429685|BIA|WER|NVWNA|SHALE|149||3|7|09/04/2001|||||||||||||Complete
429637|BIA|WER|NVWNA|DELANO|101||3|7|09/05/2001|||||||||||||Complete
429692|BIA|WER|NVWNA|CEDER|156||3|7|09/07/2001|||||||||||||Complete
429687|BIA|WER|NVWNA|INCIDENT14|151||3|7|09/08/2001|||||||||||||Complete
429688|BIA|WER|NVWNA|NSOSUPPORT|152||3|7|09/11/2001|||||||||||||Complete
429700|BIA|WER|NVWNA|INCIDENT15|164||3|7|09/11/2001|||||||||||||Complete
429689|BIA|WER|NVWNA|CONTINGENC|153||3|7|09/12/2001|||||||||||||Complete
429690|BIA|WER|NVWNA|ALPINE|154||3|7|09/12/2001|||||||||||||Complete
429693|BIA|WER|NVWNA|ABC MISC|157||3|7|09/13/2001|||||||||||||Complete
429699|BIA|WER|NVWNA|WFA|163||3|7|09/14/2001|||||||||||||Complete
429694|BIA|WER|NVWNA|DLABCMISC|158||3|7|09/16/2001|||||||||||||Complete
429705|BIA|WER|NVWNA|DARBY|169||3|7|09/16/2001|||||||||||||Complete
429701|BIA|WER|NVWNA|CARPER|165||3|7|09/16/2001|||||||||||||Complete
429695|BIA|WER|NVWNA|BOUNDARY|159||3|7|09/18/2001|||||||||||||Complete
429706|BIA|WER|NVWNA|SEVERITY|170||3|7|09/18/2001|||||||||||||Complete
429696|BIA|WER|NVWNA|TOMYCREEK|160||3|7|09/18/2001|||||||||||||Complete
429698|BIA|WER|NVWNA|CRAGGIE|162||3|7|09/20/2001|||||||||||||Complete
429702|BIA|WER|NVWNA|LGTGHAPYCM|166||3|7|09/22/2001|||||||||||||Complete
429711|BIA|WER|NVWNA|SEVERITY|175||3|7|09/24/2001|||||||||||||Complete
429710|BIA|WER|NVWNA|SOROADHS54|174||3|7|09/25/2001|||||||||||||Complete
429729|BIA|WER|NVWNA|BIA-WID|193||1|2|09/25/2001 09:50|09/25/2001 09:51|09/26/2001 02:00|1.0|9|NAD83|41.9499|-117.6874|1|5|0|A|02|Complete
429703|BIA|WER|NVWNA|WEST HELL|167||3|7|09/27/2001|||||||||||||Complete
429704|BIA|WER|NVWNA|BIRCH|168||3|7|09/27/2001|||||||||||||Complete
429708|BIA|WER|NVWNA|WASHOTRIB|172||3|7|09/27/2001|||||||||||||Complete
429709|BIA|WER|NVWNA|PURDYCREEK|173||3|7|09/28/2001|||||||||||||Complete
429707|BIA|WER|NVWNA|BAMSEVERIT|171||3|7|10/01/2001|||||||||||||Complete
429714|BIA|WER|NVWNA|SO. ROAD|178||3|7|10/08/2001|||||||||||||Complete
429713|BIA|WER|NVWNA|COTTONWOOD|177||3|7|10/14/2001|||||||||||||Complete
429715|BIA|WER|NVWNA|HOUSE 79|179||3|7|10/18/2001|||||||||||||Complete
429730|BIA|WER|NVWNA|HOUSE 79|196||1|2|10/18/2001 19:30|10/18/2001 20:19|10/18/2001 21:30|0.3|9|NAD83|41.9566|-117.6451|1|5|0|T|02|Complete
429716|BIA|WER|NVWNA|ABC MISC|180||3|7|11/01/2001|||||||||||||Complete
429717|BIA|WER|NVWNA|DAMHMSECTY|181||3|7|11/16/2001|||||||||||||Complete
429718|BIA|WER|NVWNA|REDBIRDFAL|182||3|7|11/16/2001|||||||||||||Complete
429719|BIA|WER|NVWNA|WAREHOUSES|183||3|7|11/16/2001|||||||||||||Complete
429749|BIA|WER|NVWNA|RYAN|19||3|7|01/05/2002|||||||||||||Complete
429731|BIA|WER|NVWNA|TRAINING|1||3|7|01/08/2002|||||||||||||Complete
429732|BIA|WER|NVWNA|FINA|2||3|7|01/14/2002|||||||||||||Complete
429733|BIA|WER|NVWNA|CHARGES|3||3|7|01/30/2002|||||||||||||Complete
429818|BIA|WER|NVWNA|FLORENCE|88||3|7|02/08/2002|||||||||||||Complete
429734|BIA|WER|NVWNA|WARRIORESR|4||3|7|02/19/2002|||||||||||||Complete
429738|BIA|WER|NVWNA|PACKTESTIN|8||3|7|03/02/2002|||||||||||||Complete
429735|BIA|WER|NVWNA|GLAMIS|5||3|7|03/13/2002|||||||||||||Complete
429736|BIA|WER|NVWNA|KOKOPELLI|6||3|7|03/24/2002|||||||||||||Complete
429737|BIA|WER|NVWNA|NUMBER5#2|7||3|7|03/24/2002|||||||||||||Complete
429739|BIA|WER|NVWNA|VEHICLES|9||3|7|04/01/2002|||||||||||||Complete
429740|BIA|WER|NVWNA|CAMPBELL|10||1|2|04/05/2002 11:38|04/05/2002 12:13|04/06/2002 17:00|350.0|4|NAD83|39.1238|-118.9857|1|4|0|T|02|Complete
429741|BIA|WER|NVWNA|STUMP|11||1|2|04/05/2002 20:27|04/05/2002 20:30|04/06/2002 16:00|12.0|8|NAD83|38.9552|-118.8132|1|4|0||02|Complete
429742|BIA|WER|NVWNA|PIMADETAIL|12||3|7|04/08/2002|||||||||||||Complete
429743|BIA|WER|NVWNA|CANAL|13||3|7|04/13/2002|||||||||||||Complete
429744|BIA|WER|NVWNA|POWERLINE|14||3|7|04/16/2002|||||||||||||Complete
429745|BIA|WER|NVWNA|MOBILE|15||3|7|04/18/2002|||||||||||||Complete
429746|BIA|WER|NVWNA|FLATGRASS|16||3|7|04/20/2002|||||||||||||Complete
429747|BIA|WER|NVWNA|CENTER|17||3|7|04/23/2002|||||||||||||Complete
429748|BIA|WER|NVWNA|TOPAZ|18||3|7|04/23/2002|||||||||||||Complete
429755|BIA|WER|NVWNA|DALTON|25||3|7|05/01/2002|||||||||||||Complete
429759|BIA|WER|NVWNA|BOYS/GIRLS|29||3|7|05/02/2002|||||||||||||Complete
429754|BIA|WER|NVWNA|PENASCO|24||3|7|05/03/2002|||||||||||||Complete
429766|BIA|WER|NVWNA|NIZHONI|36||3|7|05/03/2002|||||||||||||Complete
429750|BIA|WER|NVWNA|EMER.PRPDN|20||3|7|05/06/2002|||||||||||||Complete
429756|BIA|WER|NVWNA|BLMSUPPORT|26||3|7|05/06/2002|||||||||||||Complete
429752|BIA|WER|NVWNA|LGFIRESUPP|22||3|7|05/08/2002|||||||||||||Complete
429753|BIA|WER|NVWNA|BLACK MTN|23||3|7|05/08/2002|||||||||||||Complete
429860|BIA|WER|NVWNA|HOUSE 41|130||1|2|05/10/2002 18:49|05/10/2002 18:51|05/30/2002 19:48|0.1|9|NAD83|41.9443|-117.7026|1|4|0||02|Complete
429757|BIA|WER|NVWNA|SPOT|27||3|7|05/11/2002|||||||||||||Complete
429758|BIA|WER|NVWNA|SPRINGER|28||3|7|05/15/2002|||||||||||||Complete
429764|BIA|WER|NVWNA|BUCTAILCPX|34||3|7|05/21/2002|||||||||||||Complete
429761|BIA|WER|NVWNA|HOUSE|31||1|2|05/26/2002 13:00|05/26/2002 13:00|05/26/2002 15:00|0.1|9|NAD83|41.9752|-117.5982|1|5|0||02|Complete
429765|BIA|WER|NVWNA|BULLOCK|35||3|7|05/28/2002|||||||||||||Complete
429763|BIA|WER|NVWNA|BENCHCREEK|33||3|7|05/31/2002|||||||||||||Complete
429751|BIA|WER|NVWNA|WAREHOUSE|21||3|7|06/01/2002|||||||||||||Complete
429762|BIA|WER|NVWNA|SCARECROW|32||3|7|06/01/2002|||||||||||||Complete
429772|BIA|WER|NVWNA|PARSNIP|42||3|7|06/02/2002|||||||||||||Complete
429767|BIA|WER|NVWNA|GREAT BASI|37||3|7|06/04/2002|||||||||||||Complete
429768|BIA|WER|NVWNA|CRWBSUPORT|38||3|7|06/08/2002|||||||||||||Complete
429773|BIA|WER|NVWNA|PIOCHE|43||3|7|06/08/2002|||||||||||||Complete
429769|BIA|WER|NVWNA|POACHE|39||3|7|06/08/2002|||||||||||||Complete
429774|BIA|WER|NVWNA|RIVER|44||3|7|06/09/2002|||||||||||||Complete
429771|BIA|WER|NVWNA|CANNON|41||3|7|06/15/2002|||||||||||||Complete
429775|BIA|WER|NVWNA|SANDFORD|45||3|7|06/17/2002|||||||||||||Complete
429778|BIA|WER|NVWNA|MILE 161|48||3|7|06/17/2002|||||||||||||Complete
429779|BIA|WER|NVWNA|DONALD|49||3|7|06/18/2002|||||||||||||Complete
429787|BIA|WER|NVWNA|ELY SEVRTY|57||3|7|06/19/2002|||||||||||||Complete
429776|BIA|WER|NVWNA|STANDBY|46||3|7|06/21/2002|||||||||||||Complete
429777|BIA|WER|NVWNA|WESTBEAVER|47||3|7|06/22/2002|||||||||||||Complete
429780|BIA|WER|NVWNA|SPRINGCREK|50||3|7|06/30/2002|||||||||||||Complete
429781|BIA|WER|NVWNA|BEAR|51||3|7|06/30/2002|||||||||||||Complete
429782|BIA|WER|NVWNA|REESE|52||3|7|07/01/2002|||||||||||||Complete
429794|BIA|WER|NVWNA|STANDBY|64||3|7|07/01/2002|||||||||||||Complete
429795|BIA|WER|NVWNA|TREE|65||3|7|07/01/2002|||||||||||||Complete
429796|BIA|WER|NVWNA|WGBCSUPORT|66||3|7|07/01/2002|||||||||||||Complete
429783|BIA|WER|NVWNA|S.FORK II|53||3|7|07/02/2002|||||||||||||Complete
429784|BIA|WER|NVWNA|MSNGRIG E.|54||3|7|07/03/2002|||||||||||||Complete
429785|BIA|WER|NVWNA|GONDOLA|55||3|7|07/03/2002|||||||||||||Complete
429789|BIA|WER|NVWNA|SOLDIER|59||3|7|07/05/2002|||||||||||||Complete
429788|BIA|WER|NVWNA|PICABA|58||3|7|07/07/2002|||||||||||||Complete
429790|BIA|WER|NVWNA|DOUBLE MTN|60||3|7|07/07/2002|||||||||||||Complete
429791|BIA|WER|NVWNA|OVERSHOE|61||3|7|07/07/2002|||||||||||||Complete
429797|BIA|WER|NVWNA|JIM BURNS|67||3|7|07/07/2002|||||||||||||Complete
429786|BIA|WER|NVWNA|FSSEVERITY|56||3|7|07/08/2002|||||||||||||Complete
429853|BIA|WER|NVWNA|BAR S|123||1|2|07/11/2002 20:56|07/12/2002 21:45|07/13/2002 13:00|2.0|6|NAD83|39.6855|-119.2827|1|5|0||02|Complete
429792|BIA|WER|NVWNA|PAN|62||3|7|07/12/2002|||||||||||||Complete
429854|BIA|WER|NVWNA|RAPTOR|124||1|2|07/12/2002 17:00|07/12/2002 17:30|07/12/2002 20:00|0.1|1|NAD83|39.7438|-119.3680|1|5|4||02|Complete
429804|BIA|WER|NVWNA|ODOT|74||3|7|07/13/2002|||||||||||||Complete
429855|BIA|WER|NVWNA|COLONY|125||1|2|07/13/2002 14:30|07/13/2002 14:50|07/13/2002 15:30|0.3|1|NAD83|39.1360|-119.7796|1|5|2||02|Complete
429793|BIA|WER|NVWNA|GATE|63||3|7|07/14/2002|||||||||||||Complete
429805|BIA|WER|NVWNA|BASQUE|75||3|7|07/14/2002|||||||||||||Complete
429809|BIA|WER|NVWNA|X375|79||3|7|07/14/2002|||||||||||||Complete
429861|BIA|WER|NVWNA|HOUSE 3|131||1|2|07/15/2002 23:19|07/15/2002 23:28|07/16/2002 00:01|0.1|9|NAD83|41.9741|-117.6090|1|4|5||02|Complete
429798|BIA|WER|NVWNA|ELLSWORTH|68||3|7|07/16/2002|||||||||||||Complete
429856|BIA|WER|NVWNA|TULE PEAK|126||1|2|07/17/2002 15:11|07/17/2002 17:00|07/17/2002 20:00|0.1|1|NAD83|39.6294|-119.3118|3|6|7||02|Complete
429802|BIA|WER|NVWNA|TINCANYON|72||3|7|07/18/2002|||||||||||||Complete
429799|BIA|WER|NVWNA|CAMPRATE|69||3|7|07/19/2002|||||||||||||Complete
429807|BIA|WER|NVWNA|WHISKY|77||3|7|07/19/2002|||||||||||||Complete
429801|BIA|WER|NVWNA|MULE|71||3|7|07/20/2002|||||||||||||Complete
429808|BIA|WER|NVWNA|ORANGE|78||3|7|07/20/2002|||||||||||||Complete
429810|BIA|WER|NVWNA|HUNGRY MTN|80||3|7|07/21/2002|||||||||||||Complete
429811|BIA|WER|NVWNA|SPANISH|81||3|7|07/22/2002|||||||||||||Complete
429803|BIA|WER|NVWNA|TILLER|73||3|7|07/24/2002|||||||||||||Complete
429812|BIA|WER|NVWNA|PONYEXPRES|82||3|7|07/25/2002|||||||||||||Complete
429806|BIA|WER|NVWNA|SILVER 2|76||3|7|07/28/2002|||||||||||||Complete
429813|BIA|WER|NVWNA|ELKOSUPORT|83||3|7|07/29/2002|||||||||||||Complete
429814|BIA|WER|NVWNA|BISCUIT|84||3|7|07/31/2002|||||||||||||Complete
429816|BIA|WER|NVWNA|PARASPRNGS|86||3|7|08/01/2002|||||||||||||Complete
429824|BIA|WER|NVWNA|PINNEAR|94||3|7|08/02/2002|||||||||||||Complete
429817|BIA|WER|NVWNA|RODERO|87||1|2|08/02/2002 18:30|08/02/2002 18:30|08/03/2002 08:00|0.1|1|NAD83|39.8669|-119.5610|2|5|8||02|Complete
429815|BIA|WER|NVWNA|CATHDRLROC|85||3|7|08/03/2002|||||||||||||Complete
429820|BIA|WER|NVWNA|BENCH|90||3|7|08/04/2002|||||||||||||Complete
429825|BIA|WER|NVWNA|HORSEBUTTE|95||3|7|08/04/2002|||||||||||||Complete
429821|BIA|WER|NVWNA|CCDSEVRTY|91||3|7|08/08/2002|||||||||||||Complete
429828|BIA|WER|NVWNA|STRAWBERRY|98||3|7|08/10/2002|||||||||||||Complete
429822|BIA|WER|NVWNA|SWCCDETAIL|92||3|7|08/12/2002|||||||||||||Complete
429819|BIA|WER|NVWNA|SWFLORENCE|89||3|7|08/13/2002|||||||||||||Complete
429823|BIA|WER|NVWNA|SUPPLY|93||3|7|08/15/2002|||||||||||||Complete
429829|BIA|WER|NVWNA|CONTRA|99||3|7|08/17/2002|||||||||||||Complete
429826|BIA|WER|NVWNA|CHERRYCREK|96||3|7|08/18/2002|||||||||||||Complete
429830|BIA|WER|NVWNA|SIGNAL|100||3|7|08/18/2002|||||||||||||Complete
429827|BIA|WER|NVWNA|EAGLESPRNG|97||3|7|08/19/2002|||||||||||||Complete
429832|BIA|WER|NVWNA|DIENO|102||3|7|08/19/2002|||||||||||||Complete
429831|BIA|WER|NVWNA|NORTH|101||3|7|08/19/2002|||||||||||||Complete
429833|BIA|WER|NVWNA|GREENCREEK|103||3|7|08/24/2002|||||||||||||Complete
429836|BIA|WER|NVWNA|PROSPECT|106||3|7|08/25/2002|||||||||||||Complete
429845|BIA|WER|NVWNA|SUTCLIFLOP|115||1|2|08/25/2002 18:21|08/25/2002 18:39|08/25/2002 19:00|0.1|4|NAD83|39.9491|-119.6016|1|4|0||02|Complete
429834|BIA|WER|NVWNA|MT ZIRKEL|104||3|7|08/27/2002|||||||||||||Complete
429835|BIA|WER|NVWNA|COTTONWOOD|105||3|7|08/27/2002|||||||||||||Complete
429841|BIA|WER|NVWNA|HOUSE 54|111||1|2|08/28/2002 03:30|08/28/2002 04:11|08/28/2002 05:00|0.1|9|NAD83|41.9496|-117.6888|1|4|0||02|Complete
429837|BIA|WER|NVWNA|BUCKHOLLOW|107||3|7|08/29/2002|||||||||||||Complete
429838|BIA|WER|NVWNA|STAND BY|108||3|7|08/29/2002|||||||||||||Complete
429843|BIA|WER|NVWNA|3 MILE|113||3|7|08/30/2002|||||||||||||Complete
429839|BIA|WER|NVWNA|MAGGINI|109||3|7|08/31/2002|||||||||||||Complete
429844|BIA|WER|NVWNA|BUILTCREEK|114||3|7|08/31/2002|||||||||||||Complete
429846|BIA|WER|NVWNA|TRAIN|116||3|7|09/01/2002|||||||||||||Complete
429842|BIA|WER|NVWNA|FELT|112||3|7|09/02/2002|||||||||||||Complete
429847|BIA|WER|NVWNA|QUINRIVER|117||3|7|09/07/2002|||||||||||||Complete
429840|BIA|WER|NVWNA|CURVE|110||3|7|09/10/2002|||||||||||||Complete
429858|BIA|WER|NVWNA|STONEHOUSE|128||3|7|09/13/2002|||||||||||||Complete
429849|BIA|WER|NVWNA|SANDPILE|119||3|7|09/14/2002|||||||||||||Complete
429848|BIA|WER|NVWNA|HOUSE 16|118||1|2|09/14/2002 14:58|09/14/2002 14:58|09/14/2002 16:00|0.1|9|NAD83|41.9766|-117.6257|1|5|2||02|Complete
429851|BIA|WER|NVWNA|TWO TIP|121||3|7|09/15/2002|||||||||||||Complete
429852|BIA|WER|NVWNA|NIXON DUMP|122||1|2|09/17/2002 18:18|09/17/2002 18:56|09/19/2002 08:00|0.5|4|NAD83|39.8435|-119.3521|1|5|1||02|Complete
429850|BIA|WER|NVWNA|WEBBER|120||1|2|09/18/2002 13:16|09/18/2002 14:54|09/18/2002 19:30|5.0|4|NAD83|39.0846|-118.9090|1|4|0||02|Complete
429857|BIA|WER|NVWNA|VALE BURN|127||3|7|09/19/2002|||||||||||||Complete
429859|BIA|WER|NVWNA|CONE|129||3|7|09/27/2002|||||||||||||Complete
429770|BIA|WER|NVWNA|BIG WASH|40||3|7|10/14/2002|||||||||||||Complete
429760|BIA|WER|NVWNA|INDIAN|30||3|7|10/15/2002|||||||||||||Complete
429800|BIA|WER|NVWNA|MUDSPRINGS|70||3|7|11/12/2002|||||||||||||Complete
429862|BIA|WER|NVWNA|PLUM|132||3|7|11/26/2002|||||||||||||Complete
429863|BIA|WER|NVWNA|ADO/COMISC|1||3|7|02/01/2003|||||||||||||Complete
429867|BIA|WER|NVWNA|FOOD/BEVER|5||3|7|03/03/2003|||||||||||||Complete
429864|BIA|WER|NVWNA|TRAINING|2||3|7|03/10/2003|||||||||||||Complete
429865|BIA|WER|NVWNA|PREVENTION|3||3|7|03/26/2003|||||||||||||Complete
429866|BIA|WER|NVWNA|PACKTSTNG|4||3|7|04/04/2003|||||||||||||Complete
429868|BIA|WER|NVWNA|LOGISTIC|6||3|7|04/19/2003|||||||||||||Complete
429869|BIA|WER|NVWNA|LOGISTIC2|7||3|7|04/19/2003|||||||||||||Complete
429870|BIA|WER|NVWNA|LUNDY|8||3|7|04/25/2003|||||||||||||Complete
429953|BIA|WER|NVWNA|MILEMRKR17|91|X949|1|2|05/21/2003 13:50|05/21/2003 13:56|05/21/2003 14:00|0.1|9|NAD83|39.8724|-119.3646|1|1|7|T|02|Complete
429954|BIA|WER|NVWNA|BUFFALOCYN|92|X950|1|2|05/23/2003 15:18|05/23/2003 16:33|05/23/2003 17:18|0.1|1|NAD83|38.8771|-119.6207|1|5|0|T|02|Complete
429871|BIA|WER|NVWNA|MSHS|9||3|7|06/02/2003|||||||||||||Complete
429872|BIA|WER|NVWNA|ROOKIESCHL|10||3|7|06/06/2003|||||||||||||Complete
429873|BIA|WER|NVWNA|ROLLAND|11||3|7|06/11/2003|||||||||||||Complete
429876|BIA|WER|NVWNA|MCDSUPPORT|14||3|7|06/17/2003|||||||||||||Complete
429879|BIA|WER|NVWNA|HWY 50|17||3|7|06/17/2003|||||||||||||Complete
429874|BIA|WER|NVWNA|MCDERMITT|12||3|7|06/18/2003|||||||||||||Complete
429875|BIA|WER|NVWNA|MCD PICNIC|13||3|7|06/18/2003|||||||||||||Complete
429880|BIA|WER|NVWNA|RUFUS|18||3|7|06/18/2003|||||||||||||Complete
429877|BIA|WER|NVWNA|EDWARDS|15||3|7|06/20/2003|||||||||||||Complete
429878|BIA|WER|NVWNA|AD SUPPORT|16||3|7|06/23/2003|||||||||||||Complete
429881|BIA|WER|NVWNA|POISON|19||3|7|06/26/2003|||||||||||||Complete
429882|BIA|WER|NVWNA|DAVIS|20||3|7|06/30/2003|||||||||||||Complete
429883|BIA|WER|NVWNA|O'NEAL PK|21||3|7|06/30/2003|||||||||||||Complete
429884|BIA|WER|NVWNA|ENCEBADO|22||3|7|07/04/2003|||||||||||||Complete
429885|BIA|WER|NVWNA|RED ROCK|23||3|7|07/10/2003|||||||||||||Complete
429888|BIA|WER|NVWNA|WELLINGTON|26||3|7|07/10/2003|||||||||||||Complete
429887|BIA|WER|NVWNA|SWCCLGSUPT|25||3|7|07/11/2003|||||||||||||Complete
429886|BIA|WER|NVWNA|CRWBDETAIL|24||3|7|07/14/2003|||||||||||||Complete
429889|BIA|WER|NVWNA|KINISHBA|27||3|7|07/14/2003|||||||||||||Complete
429890|BIA|WER|NVWNA|ROBB|28||3|7|07/15/2003|||||||||||||Complete
429891|BIA|WER|NVWNA|SIX MILE|29||3|7|07/16/2003|||||||||||||Complete
429892|BIA|WER|NVWNA|AZENGDETL|30||3|7|07/16/2003|||||||||||||Complete
429893|BIA|WER|NVWNA|STANDBY|31||3|7|07/18/2003|||||||||||||Complete
429894|BIA|WER|NVWNA|GOSHUTE PK|32||3|7|07/18/2003|||||||||||||Complete
429895|BIA|WER|NVWNA|BLACKWALL|33||3|7|07/18/2003|||||||||||||Complete
429896|BIA|WER|NVWNA|TOBIAS|34||3|7|07/19/2003|||||||||||||Complete
429897|BIA|WER|NVWNA|BECK|35||3|7|07/20/2003|||||||||||||Complete
429898|BIA|WER|NVWNA|CHILCOOT|36||3|7|07/22/2003|||||||||||||Complete
429899|BIA|WER|NVWNA|MKLV LGHT|37||3|7|07/22/2003|||||||||||||Complete
429900|BIA|WER|NVWNA|JUMBOGRADE|38||3|7|07/22/2003|||||||||||||Complete
429955|BIA|WER|NVWNA|SUTCLIFFE|93|J573|1|2|07/22/2003 20:51|07/22/2003 21:30|07/23/2003 23:30|0.1|1|NAD83|39.9491|-119.6005|1|5|2|T|02|Complete
429957|BIA|WER|NVWNA|HELLSKTCHN|95|J591|1|2|07/23/2003 20:45|07/24/2003 08:00|07/24/2003 09:00|0.1|1|NAD83|40.1366|-119.4527|4|6|7|T|02|Complete
429956|BIA|WER|NVWNA|TOMANDERSO|94|J592|1|2|07/23/2003 20:57|07/23/2003 21:45|07/23/2003 22:00|0.1|1|NAD83|39.8188|-119.4593|1|5|1|T|02|Complete
429901|BIA|WER|NVWNA|BUCKEYE|39||3|7|07/24/2003|||||||||||||Complete
429902|BIA|WER|NVWNA|VICTOR|40||3|7|07/24/2003|||||||||||||Complete
429903|BIA|WER|NVWNA|SUNKARD|41||3|7|07/24/2003|||||||||||||Complete
429904|BIA|WER|NVWNA|HOT CREEK|42||3|7|07/24/2003|||||||||||||Complete
429905|BIA|WER|NVWNA|AMERICAFLT|43||3|7|07/26/2003|||||||||||||Complete
429906|BIA|WER|NVWNA|CRAMER|44||3|7|07/27/2003|||||||||||||Complete
429907|BIA|WER|NVWNA|BLACKFROG|45||3|7|07/27/2003|||||||||||||Complete
429912|BIA|WER|NVWNA|CLOUDBURST|50||3|7|07/29/2003|||||||||||||Complete
429908|BIA|WER|NVWNA|NOFORKLICK|46||3|7|07/31/2003|||||||||||||Complete
429909|BIA|WER|NVWNA|SLIMS|47||3|7|07/31/2003|||||||||||||Complete
429910|BIA|WER|NVWNA|WEDGECYN|48||3|7|08/01/2003|||||||||||||Complete
429913|BIA|WER|NVWNA|POLE|51||3|7|08/02/2003|||||||||||||Complete
429914|BIA|WER|NVWNA|BUFFALO|52||3|7|08/05/2003|||||||||||||Complete
429911|BIA|WER|NVWNA|DEEP|49||3|7|08/07/2003|||||||||||||Complete
429915|BIA|WER|NVWNA|MILLER|53||3|7|08/07/2003|||||||||||||Complete
429916|BIA|WER|NVWNA|MINERAL|54||3|7|08/09/2003|||||||||||||Complete
429917|BIA|WER|NVWNA|BLK MTN 2|55||3|7|08/11/2003|||||||||||||Complete
429924|BIA|WER|NVWNA|GENOA|62||3|7|08/12/2003|||||||||||||Complete
429918|BIA|WER|NVWNA|COONEYRDG3|56||3|7|08/13/2003|||||||||||||Complete
429919|BIA|WER|NVWNA|FALCONBERY|57||3|7|08/15/2003|||||||||||||Complete
429920|BIA|WER|NVWNA|ROUGHDRWCP|58||3|7|08/16/2003|||||||||||||Complete
429958|BIA|WER|NVWNA|SUTCLIFFE|96|J638|1|2|08/19/2003 13:09|08/19/2003 13:10|08/19/2003 13:30|0.1|9|NAD83|39.9413|-119.6013|1|4|0|T|02|Complete
429959|BIA|WER|NVWNA|RIVER|97|J640|1|2|08/19/2003 14:59|08/19/2003 15:00|08/19/2003 15:30|0.3|9|NAD83|38.8821|-119.6957|1|6|0|T|02|Complete
429921|BIA|WER|NVWNA|WITHINGTON|59||3|7|08/20/2003|||||||||||||Complete
429925|BIA|WER|NVWNA|NDFSEVERIT|63||3|7|08/20/2003|||||||||||||Complete
429922|BIA|WER|NVWNA|MILEPOST59|60||3|7|08/21/2003|||||||||||||Complete
429926|BIA|WER|NVWNA|LAST|64||3|7|08/21/2003|||||||||||||Complete
429923|BIA|WER|NVWNA|SHEEP CMPX|61||3|7|08/23/2003|||||||||||||Complete
429927|BIA|WER|NVWNA|ROBERT|65||3|7|08/28/2003|||||||||||||Complete
429928|BIA|WER|NVWNA|BOOTH|66||3|7|08/28/2003|||||||||||||Complete
429929|BIA|WER|NVWNA|LINCOLNCPX|67||3|7|08/29/2003|||||||||||||Complete
429930|BIA|WER|NVWNA|COD CMPX|68||3|7|09/02/2003|||||||||||||Complete
429931|BIA|WER|NVWNA|CARROTRDG|69||3|7|09/04/2003|||||||||||||Complete
429932|BIA|WER|NVWNA|BURNT RDG|70||3|7|09/06/2003|||||||||||||Complete
429933|BIA|WER|NVWNA|GRINDSTONE|71||3|7|09/07/2003|||||||||||||Complete
429934|BIA|WER|NVWNA|CREST|72||3|7|09/08/2003|||||||||||||Complete
429935|BIA|WER|NVWNA|DEVILS GAT|73||3|7|09/08/2003|||||||||||||Complete
429936|BIA|WER|NVWNA|CLAUDETTE|74||3|7|09/08/2003|||||||||||||Complete
429937|BIA|WER|NVWNA|POOR #2|75||3|7|09/08/2003|||||||||||||Complete
429938|BIA|WER|NVWNA|BLMSEVRTY|76||3|7|09/08/2003|||||||||||||Complete
429939|BIA|WER|NVWNA|DOME CMPX|77||3|7|09/09/2003|||||||||||||Complete
429940|BIA|WER|NVWNA|SOUTHSAGE|78||3|7|09/16/2003|||||||||||||Complete
