UW DIC Data - RB-98-04 Leg1 (TAO),,,,,,,,,
,,,,,,,,,
Julian Date,Date,Lat (dec),Long (dec),DIC,Chl,SST(TSG),Sal(TSG),"fCO2w, in situ",fCO2a
300.2241782,10/27/98,0.111057,-110.106735,2065.5,8.645,22.4,34.33,396.13,356.54
300.2405671,10/27/98,0.112283,-110.106598,2068.7,8.642,22.38,34.33,394.9,356.54
300.2556481,10/27/98,0.114907,-110.102005,2091.2,8.612,22.37,34.35,398.27,356.54
300.2789815,10/27/98,0.128862,-110.02993,2074.6,8.652,22.2,34.37,399.95,356.68
300.2946528,10/27/98,0.124497,-110.058662,2077.9,8.590,22.16,34.37,400.5,356.68
300.3111574,10/27/98,0.12327,-110.073029,2078.6,8.476,22.15,34.37,400.59,356.47
300.3268403,10/27/98,0.119257,-110.087418,2078.4,8.464,22.13,34.37,402.98,356.47
300.3425347,10/27/98,0.046703,-110.090187,2080.3,8.519,22.1,34.37,399.76,356.47
300.3575694,10/27/98,-0.03217,-110.084663,2080.5,8.475,21.81,34.43,404.78,356.07
300.3725926,10/27/98,-0.111708,-110.084808,2081.8,8.601,21.78,34.44,410.87,356.07
300.3869444,10/27/98,-0.190315,-110.084877,2083.5,8.755,21.52,34.5,418.06,356.2
300.4019792,10/27/98,-0.271517,-110.08429,2085.8,9.117,21.45,34.53,420.25,356.2
300.4176968,10/27/98,-0.353932,-110.082214,2089.3,9.693,21.1,34.59,431.34,356.2
300.4334722,10/27/98,-0.432443,-110.08017,2092.7,9.986,21.06,34.63,439.98,356.36
300.4493981,10/27/98,-0.528207,-110.078171,2103.0,10.075,21.03,34.67,449.99,356.36
300.4811343,10/27/98,-0.692182,-110.073425,2117.4,9.527,21.08,34.75,457.05,356.46
300.4963194,10/27/98,-0.770145,-110.070778,2123.9,9.556,21.04,34.87,467.82,356.46
300.5107986,10/27/98,-0.847643,-110.06572,2131.8,10.026,20.92,34.9,475.65,356.46
300.5266551,10/27/98,-0.942805,-110.060066,2133.6,10.072,20.95,34.95,485.15,356.69
300.5425926,10/27/98,-1.025533,-110.058601,2144.0,10.145,20.77,34.93,480.14,356.69
300.5593403,10/27/98,-1.121043,-110.055794,2154.0,10.091,20.89,34.94,477.56,357.18
300.5745833,10/27/98,-1.20095,-110.053314,2159.3,10.081,20.97,34.95,479.29,357.18
300.5918056,10/27/98,-1.297248,-110.053864,2161.5,10.041,21,34.97,474.27,357.18
300.607662,10/27/98,-1.379968,-110.054779,2164.4,9.844,21.13,34.98,477.19,357.01
300.6249074,10/27/98,-1.478413,-110.056198,2163.6,9.825,21.12,34.99,479.89,357.01
300.6414699,10/27/98,-1.557902,-110.057266,2167.8,9.801,21.33,35.01,484.36,357.2
300.6579977,10/27/98,-1.653745,-110.057365,2169.5,9.650,21.4,35.02,490.85,357.2
300.6738542,10/27/98,-1.734582,-110.055428,2172.4,9.602,21.4,35.02,489.05,357.2
300.6910764,10/27/98,-1.83143,-110.053841,2171.6,9.379,21.74,35.03,494.44,356.79
300.7069444,10/27/98,-1.911893,-110.052834,2175.4,9.262,21.79,35.03,493.9,356.79
300.7235069,10/27/98,-2.007558,-110.051216,2178.0,9.282,21.92,35.03,496.11,356.37
300.7435301,10/27/98,-2.023853,-110.053123,2181.2,9.266,21.98,35.03,501.81,356.37
300.7607407,10/27/98,-2.02558,-110.052498,2182.1,9.072,22.04,35.03,495.97,356.37
300.953588,10/27/98,-1.981717,-109.902405,2199.6,9.312,22.34,35.01,502.66,355.26
300.9679861,10/27/98,-1.983337,-109.908005,2201.5,9.372,22.38,35.02,502.03,355.26
300.9822917,10/27/98,-1.984517,-109.917068,2198.1,9.364,22.43,35.01,502.6,355.05
301.0111227,10/28/98,-1.990172,-109.941597,2194.5,9.492,22.37,35.01,505.84,355.32
301.0254167,10/28/98,-1.992962,-109.951698,2191.9,9.575,22.37,35.01,500.35,355.32
301.0397338,10/28/98,-1.99648,-109.967415,2191.9,9.753,22.31,35.01,499.65,355.32
301.0540278,10/28/98,-1.999442,-109.982025,2189.8,10.036,22.29,35.01,504.11,355.62
301.0683449,10/28/98,-1.990303,-109.988686,2191.7,10.488,22.32,35.01,499.27,355.62
301.0827199,10/28/98,-1.991292,-109.990868,2189.7,10.935,22.25,35.01,497.86,355.62
301.0970255,10/28/98,-1.991283,-109.990547,2190.2,11.347,22.18,35.01,502.18,355.93
301.1113426,10/28/98,-1.991067,-109.992859,2190.3,11.603,22.21,35.01,495.69,355.93
301.1256481,10/28/98,-2.002267,-109.981651,2190.6,11.844,22.19,35.01,497.4,355.93
301.1406366,10/28/98,-2.030322,-109.983765,2188.3,11.952,22.23,35,499.19,356.06
301.1549653,10/28/98,-2.10902,-109.987221,2189.0,12.281,22.25,35,493.73,356.06
301.1692824,10/28/98,-2.177618,-109.990837,2190.0,12.474,22.23,34.96,501.12,356.06
301.1835995,10/28/98,-2.257535,-109.996216,2191.0,12.230,22.33,34.95,502.58,356.31
301.1979167,10/28/98,-2.33789,-110.000443,2189.8,11.993,22.37,34.93,500.09,356.31
301.2129282,10/28/98,-2.422305,-110.001793,2191.5,11.676,22.32,34.93,494.3,356.31
301.2272917,10/28/98,-2.504587,-110.002769,2189.1,11.493,22.38,34.91,493.14,356.04
301.2417593,10/28/98,-2.583923,-110.004684,2197.3,11.019,22.48,34.91,498.89,356.04
301.2560764,10/28/98,-2.665633,-110.006752,2192.0,10.623,22.6,34.91,499.13,356.04
301.2703819,10/28/98,-2.73183,-110.007896,2190.4,10.811,22.62,34.92,504.32,355.67
301.2854051,10/28/98,-2.827025,-110.009026,2204.1,10.994,22.82,34.94,513.63,355.67
301.2997222,10/28/98,-2.890668,-110.008301,2191.5,11.091,22.81,34.93,511.87,355.67
301.3140278,10/28/98,-2.971945,-110.005554,2196.3,11.114,22.85,34.93,514.27,355.21
301.3310995,10/28/98,-3.000035,-110.000015,2194.8,10.960,22.93,34.93,517.28,355.21
301.3453935,10/28/98,-3.00001,-110.000015,2197.9,10.896,22.93,34.93,524.38,354.9
301.3598032,10/28/98,-3.000038,-109.999985,2201.6,10.805,22.93,34.93,518.81,354.9
301.3740509,10/28/98,-3.010657,-110.000565,2202.4,10.856,22.94,34.93,519.01,354.9
301.3883333,10/28/98,-3.085565,-110.000008,2204.2,10.692,23.04,34.93,526.83,354.55
301.4033333,10/28/98,-3.163778,-110.000015,2205.1,10.682,23.02,34.93,521.73,354.55
301.417662,10/28/98,-3.244017,-110.000015,2211.1,10.749,23.01,34.92,520.19,354.55
301.4319676,10/28/98,-3.321248,-110.000023,2209.7,10.699,23.09,34.92,520.08,354.5
301.4462847,10/28/98,-3.398045,-110.000023,2205.9,10.752,23.1,34.91,517.19,354.5
301.4612847,10/28/98,-3.478883,-109.999062,2200.0,10.691,23.11,34.91,515.25,354.5
301.4763079,10/28/98,-3.558773,-109.997467,2193.6,10.590,23.14,34.9,515.67,354.08
301.4913079,10/28/98,-3.63662,-109.999519,2190.8,10.274,23.16,34.91,520.71,354.08
301.506331,10/28/98,-3.716077,-110.001762,2186.6,10.140,23.12,34.9,514.18,354.08
301.5206597,10/28/98,-3.781015,-110.002266,2207.2,9.957,23.16,34.9,512.95,354.37
301.5377546,10/28/98,-3.876862,-110.002022,2181.1,9.634,23.31,34.9,516.77,354.37
301.5528935,10/28/98,-3.955988,-110.001999,2183.2,9.368,23.31,34.9,515.65,354.37
301.5671991,10/28/98,-3.992247,-110.00045,2182.6,9.121,23.34,34.91,519.93,354.63
301.5823264,10/28/98,-3.993153,-110.00071,2180.6,8.968,23.33,34.9,521.02,354.63
301.5972917,10/28/98,-3.993952,-110.000595,2180.7,8.933,23.31,34.9,525.21,354.7
301.6116898,10/28/98,-4.038372,-110.000023,2181.0,8.848,23.32,34.91,519.67,354.7
301.6268519,10/28/98,-4.120203,-109.999527,2184.6,8.574,23.37,34.9,521.29,354.7
301.6420023,10/28/98,-4.19805,-109.999207,2183.2,8.499,23.46,34.91,525.46,354.82
301.6571644,10/28/98,-4.275949,-109.999138,2177.8,8.599,23.29,34.91,529.53,354.82
301.6729977,10/28/98,-4.371652,-109.999474,2181.5,8.538,23.27,34.92,524.24,354.82
301.6874537,10/28/98,-4.45271,-109.999367,2179.7,8.531,23.31,34.92,525.53,354.69
301.7019907,10/28/98,-4.530965,-109.999718,2156.9,8.434,23.26,34.92,533.29,354.69
301.7171412,10/28/98,-4.608572,-109.999657,2145.9,8.259,23.26,34.91,526.65,354.69
301.7325694,10/28/98,-4.687868,-109.999001,2141.8,8.138,23.34,34.93,522.42,354.72
301.747037,10/28/98,-4.76418,-109.997032,2141.2,8.244,23.29,34.92,522.03,354.72
301.7614931,10/28/98,-4.83903,-109.997154,2137.2,8.180,23.51,34.91,528.06,354.05
301.7773264,10/28/98,-4.915665,-109.998047,2127.5,8.062,23.51,34.92,521.7,354.05
301.791794,10/28/98,-4.994457,-109.999321,2123.3,7.609,23.53,34.91,523.3,354.05
301.80625,10/28/98,-5.05525,-110.001938,2123.1,7.296,23.49,34.91,525.9,-999.99
301.9119792,10/28/98,-5.03132,-109.886131,2125.5,5.840,23.6,34.91,525.82,-999.99
301.9262963,10/28/98,-5.024072,-109.904694,2119.7,5.799,23.54,34.91,523.06,-999.99
301.9406019,10/28/98,-5.021777,-109.911995,2128.3,5.797,23.59,34.92,524.28,352.8
301.9549074,10/28/98,-5.018497,-109.92646,2137.4,5.838,23.64,34.92,527.34,352.8
301.9692245,10/28/98,-5.010748,-109.944191,2146.4,5.909,23.67,34.92,525.17,352.8
301.9835417,10/28/98,-5.003328,-109.961937,2150.6,6.142,23.69,34.92,524.06,352.45
302.014919,10/29/98,-4.992685,-109.9907,2151.2,7.175,23.67,34.92,524.17,352.68
302.0301852,10/29/98,-4.97673,-109.997185,2152.4,7.769,23.67,34.93,521.7,352.68
302.0451505,10/29/98,-4.976515,-109.997581,2151.3,8.377,23.62,34.92,521.22,352.68
302.0594097,10/29/98,-4.976481,-109.997566,2152.7,8.978,23.59,34.92,521.49,353.01
302.0736921,10/29/98,-4.976485,-109.99778,2146.5,9.615,23.59,34.92,521.02,353.01
302.0879861,10/29/98,-4.98968,-109.998695,2136.5,9.175,23.59,34.92,521.37,353.01
302.1023032,10/29/98,-5.002942,-109.995888,2131.9,8.131,23.56,34.92,523.56,353.69
302.1166319,10/29/98,-5.069448,-110.000473,2132.9,7.863,23.52,34.91,530.88,353.69
302.1324074,10/29/98,-5.148005,-110.003845,2136.7,7.708,23.52,34.91,524.64,353.69
302.1515972,10/29/98,-5.256292,-110.007935,2138.8,7.918,23.54,34.9,523.12,353.46
302.1679745,10/29/98,-5.336075,-110.008232,2140.6,8.055,23.62,34.89,523.69,353.46
302.1857986,10/29/98,-5.42833,-110.008347,2139.3,8.183,23.69,34.88,524.48,353.6
302.2008218,10/29/98,-5.503758,-110.007477,2139.5,8.254,23.68,34.88,529.61,353.6
302.2151505,10/29/98,-5.580749,-110.004646,2141.1,8.328,23.75,34.88,520.88,353.6
302.2315394,10/29/98,-5.659873,-110.001434,2153.2,8.451,23.76,34.88,523.12,353.55
302.2458565,10/29/98,-5.73526,-109.997986,2135.2,8.540,23.74,34.9,519,353.55
302.2608565,10/29/98,-5.811632,-109.993195,2132.5,8.635,23.73,34.9,512.32,353.55
302.2758796,10/29/98,-5.89264,-109.991089,2133.8,8.567,23.77,34.88,517.88,353.36
302.2915741,10/29/98,-5.9871,-109.997688,2133.1,8.386,23.8,34.89,521.72,353.36
302.3072801,10/29/98,-6.000738,-109.999275,2136.1,8.197,23.84,34.9,524.23,353.17
302.3218866,10/29/98,-6.000082,-109.999863,2131.0,8.075,23.82,34.9,522.01,353.17
302.3368634,10/29/98,-5.999903,-109.999901,2133.4,7.972,23.82,34.9,522.18,353.17
302.3518403,10/29/98,-6.052028,-109.998756,2131.6,7.846,23.83,34.9,522.51,352.78
302.3668403,10/29/98,-6.127368,-110.000633,2132.2,7.809,23.85,34.9,526.22,352.78
302.3825347,10/29/98,-6.204508,-110.002403,2132.6,7.772,23.87,34.9,519.41,352.78
302.3975579,10/29/98,-6.282797,-109.999802,2132.2,7.792,23.9,34.9,517.25,352.58
302.4125579,10/29/98,-6.358415,-110.00013,2133.3,7.799,23.93,34.9,520.39,352.58
302.426875,10/29/98,-6.435097,-110.000862,2132.2,7.782,23.96,34.9,517.86,352.58
302.4439583,10/29/98,-6.529715,-110.001648,2133.6,7.805,23.97,34.9,510.04,352.63
302.4596644,10/29/98,-6.610658,-110.003052,2134.0,7.854,23.95,34.9,507.89,352.63
302.4788194,10/29/98,-6.704717,-110.005013,2136.4,7.849,23.97,34.9,506.93,352.66
302.4972685,10/29/98,-6.813735,-110.003082,2131.1,7.631,24.07,34.9,504.89,352.66
302.5129745,10/29/98,-6.890018,-110.001686,2126.8,7.423,24.12,34.91,512.94,352.97
302.5279977,10/29/98,-6.968643,-110.000343,2126.3,7.345,24.08,34.91,508.14,352.97
302.5429977,10/29/98,-6.995087,-109.999557,2123.7,7.186,24.06,34.93,507.69,352.97
302.5600347,10/29/98,-6.995082,-109.999519,2123.9,7.058,24.06,34.92,509.61,353.17
302.5763889,10/29/98,-6.995045,-109.999535,2142.4,6.974,24.07,34.92,514.4,353.17
302.5927431,10/29/98,-7.071892,-109.99427,2124.1,6.901,24.1,34.94,508.4,353.17
302.6098148,10/29/98,-7.167545,-109.990944,2125.0,6.745,24.04,34.93,508.23,353.33
302.6249769,10/29/98,-7.248255,-109.98967,2123.5,6.651,24.14,34.93,505.79,353.33
302.6415046,10/29/98,-7.325062,-109.987312,2120.9,6.666,24.41,34.94,480.27,353.22
302.658044,10/29/98,-7.417887,-109.979691,2115.0,6.615,24.42,34.88,467.79,353.22
302.6746412,10/29/98,-7.496052,-109.973396,2108.2,6.775,24.43,34.86,460.78,353.22
302.6904861,10/29/98,-7.590768,-109.966484,2099.9,6.558,24.47,34.86,460.61,353.42
302.7049653,10/29/98,-7.652771,-109.961838,2099.2,6.551,24.5,34.86,457.1,353.42
302.7228819,10/29/98,-7.762613,-109.9533,2097.1,6.589,24.59,34.88,454.61,353.01
302.7401157,10/29/98,-7.8395,-109.949303,2096.0,6.550,24.77,34.95,425.9,353.01
302.7566551,10/29/98,-7.93392,-109.945473,2082.2,6.481,25.25,35.16,388.93,353.01
302.7718171,10/29/98,-8.013472,-109.941673,2074.0,6.517,25.06,35.04,397.74,352.99
302.7883565,10/29/98,-8.051733,-109.927956,2071.8,6.556,24.86,34.94,421.57,352.99
303.0233796,10/30/98,-8.051053,-109.838028,2014.7,7.503,25.13,35.07,386.83,352.37
303.0377662,10/30/98,-8.051282,-109.847885,2018.1,7.590,25.08,35.04,393.24,352.37
303.0522801,10/30/98,-8.051387,-109.856812,2020.1,7.747,25.06,35.04,394.7,352.37
303.0667361,10/30/98,-8.051383,-109.862442,2022.8,8.194,25,35.01,400.95,-999.99
303.0811227,10/30/98,-8.05036,-109.879265,2025.6,8.539,24.93,34.99,408.93,-999.99
303.0955093,10/30/98,-8.04963,-109.890129,2030.8,8.778,24.92,34.97,418.37,352.84
303.1099653,10/30/98,-8.050212,-109.901337,2029.8,9.022,24.89,34.97,416.6,352.84
303.1243519,10/30/98,-8.050175,-109.913605,2031.1,9.220,24.85,34.95,421.95,352.84
303.13875,10/30/98,-8.050032,-109.927475,2032.3,9.422,24.86,34.96,423.85,352.98
303.1531597,10/30/98,-8.039144,-109.936508,2031.6,9.491,24.89,34.97,421.65,352.98
303.1675347,10/30/98,-8.034115,-109.936043,2031.4,9.581,24.88,34.98,417.54,352.98
303.1819444,10/30/98,-8.034155,-109.93605,2044.3,9.577,24.88,34.97,419.53,353.21
303.1965625,10/30/98,-8.034115,-109.936028,2030.0,9.661,24.88,34.97,419.36,353.21
303.2112037,10/30/98,-8.037367,-109.935654,2030.1,9.753,24.87,34.97,418.64,353.21
303.2258102,10/30/98,-8.051973,-109.926865,2032.9,9.915,24.82,34.97,420.67,353.33
303.2407986,10/30/98,-8.054357,-109.923775,2032.8,9.973,24.81,34.96,419.54,353.33
303.2554398,10/30/98,-8.05678,-109.919762,2033.9,10.113,24.79,34.96,420.37,353.33
303.2700579,10/30/98,-8.088293,-109.930023,2032.2,10.207,24.77,34.96,420.48,353.13
303.2846875,10/30/98,-8.11908,-109.934731,2018.8,10.036,25.04,35.08,402.23,353.13
303.2993171,10/30/98,-8.126958,-109.93515,2005.6,9.914,25.15,35.12,376.54,353.13
303.3139236,10/30/98,-8.125147,-109.935059,2008.4,9.852,25.11,35.11,375.05,352.72
303.3285417,10/30/98,-8.124931,-109.933739,2011.0,9.898,25.08,35.1,378.66,352.72
303.3431366,10/30/98,-8.124984,-109.933372,2010.0,9.872,25.08,35.1,378.94,352.72
303.3577199,10/30/98,-8.125042,-109.93335,2012.0,9.845,25.06,35.08,380.29,352.54
303.372338,10/30/98,-8.125016,-109.93335,2009.2,9.817,25.06,35.09,379.58,352.54
303.3869676,10/30/98,-8.125011,-109.933342,2012.3,9.828,25.04,35.08,383.18,352.36
303.4009375,10/30/98,-8.125005,-109.933395,2015.5,9.787,25.04,35.08,382.34,352.36
303.418287,10/30/98,-8.125027,-109.93335,2014.9,9.706,25.01,35.07,385.1,352.36
303.4329861,10/30/98,-8.12501,-109.933372,2013.8,9.681,24.98,35.06,387.03,352.31
303.447581,10/30/98,-8.125023,-109.933334,2027.6,9.618,24.99,35.06,387.2,352.31
303.4621181,10/30/98,-8.125007,-109.933311,2018.7,9.584,24.95,35.05,389.99,352.31
303.4766782,10/30/98,-8.125016,-109.933342,2021.4,9.519,24.9,35.03,395.55,352.38
303.4912384,10/30/98,-8.125007,-109.933334,2025.5,9.406,24.88,35.02,399.6,352.38
303.505787,10/30/98,-8.124991,-109.933319,2027.7,9.336,24.83,35,400.59,352.38
303.5203472,10/30/98,-8.12501,-109.933311,2028.8,9.243,24.83,35,404.1,352.63
303.5348958,10/30/98,-8.12393,-109.933189,2028.8,9.092,24.79,34.98,408.43,352.63
303.5502315,10/30/98,-8.070436,-109.934196,2035.8,8.957,24.75,34.96,417.6,352.63
303.5654977,10/30/98,-8.017598,-109.933395,2049.5,8.844,24.86,35,416.98,352.82
303.5807407,10/30/98,-7.966388,-109.935074,2035.2,8.858,24.62,34.91,420.36,352.82
303.5952894,10/30/98,-7.917878,-109.936989,2046.9,8.768,24.58,34.9,450.47,353.34
303.6106134,10/30/98,-7.962173,-109.950912,2047.1,8.708,24.56,34.89,444.86,353.34
303.6265972,10/30/98,-7.97489,-109.958633,2035.1,8.586,24.8,34.98,422.83,353.34
303.6413079,10/30/98,-7.975397,-109.960541,2036.3,8.610,24.8,34.98,423.05,353.72
303.6560069,10/30/98,-7.976264,-109.961555,2039.0,8.645,24.8,34.98,422.5,353.72
303.6713773,10/30/98,-7.980218,-109.959694,2039.9,8.547,24.82,34.99,422.38,353.72
303.6867824,10/30/98,-7.987275,-109.968155,2037.9,8.422,24.91,35.02,412.58,353.5
303.7049306,10/30/98,-7.969865,-109.947823,2046.0,8.398,24.64,34.91,438.02,353.5
303.8185417,10/30/98,-7.980632,-109.951324,2045.0,8.372,24.78,34.89,445.73,353.07
303.832662,10/30/98,-7.978333,-109.961571,2038.4,8.436,24.87,34.91,435.64,353.07
303.8467245,10/30/98,-7.978387,-109.967903,2038.1,8.429,24.91,34.91,447.09,352.77
303.8608796,10/30/98,-8.000908,-110.001884,2027.1,8.518,25.16,35.02,425.27,352.77
303.8749653,10/30/98,-8.000323,-110.00103,2026.4,8.497,25.16,35.02,412.1,352.77
303.8855903,10/30/98,-7.999464,-109.980316,2028.4,8.535,25.19,35.03,413.26,352.77
303.8997222,10/30/98,-7.990918,-109.910492,2033.1,8.584,25.12,34.97,425.2,352.4
303.916956,10/30/98,-7.999639,-109.827896,2038.2,8.708,25.01,34.92,436.25,352.4
303.9330093,10/30/98,-8.00007,-109.756027,2036.4,8.800,25.01,34.92,437.29,352.33
303.9476389,10/30/98,-8.000303,-109.684067,2030.5,8.792,25.15,35,431.21,352.33
303.9622685,10/30/98,-8.00041,-109.607628,2019.6,8.868,25.3,35.08,385.24,352.33
303.976875,10/30/98,-8.00019,-109.533897,2044.8,8.997,24.8,34.91,449.98,352.7
304.0061343,10/31/98,-7.999967,-109.386375,2074.1,9.171,24.62,34.9,483.39,352.7
304.0207407,10/31/98,-7.999373,-109.309525,2075.0,9.238,24.54,34.88,486.35,352.84
304.0353704,10/31/98,-8.001032,-109.250771,2076.1,9.309,24.44,34.88,488.64,352.84
304.0499769,10/31/98,-8.006848,-109.22023,2076.5,9.467,24.45,34.87,485.12,352.84
304.0646065,10/31/98,-8.00593,-109.157265,2078.6,9.673,24.55,34.87,491.68,352.96
304.079375,10/31/98,-8.005858,-109.082565,2080.3,10.154,24.41,34.87,492.15,352.96
304.0940046,10/31/98,-8.005577,-109.008278,2078.7,10.419,24.48,34.86,490.53,352.96
304.1086458,10/31/98,-8.005798,-108.930687,2094.1,10.456,24.41,34.9,490.47,353.08
304.1226042,10/31/98,-8.006997,-108.854706,2098.5,10.545,24.47,34.91,498.06,353.08
304.1379282,10/31/98,-8.009671,-108.779686,2087.5,10.836,24.31,34.86,507.28,353.29
304.1518866,10/31/98,-8.012495,-108.702385,2089.2,10.904,24.26,34.88,501.38,353.29
304.1665625,10/31/98,-8.01556,-108.622414,2099.8,10.936,24.09,34.83,504.37,353.29
304.1811806,10/31/98,-8.01703,-108.54715,2087.4,10.869,24.4,34.98,482.05,353.44
304.1957986,10/31/98,-8.017955,-108.473114,2082.0,10.883,24.44,34.98,473.26,353.44
304.2097338,10/31/98,-8.016258,-108.409798,2082.1,10.939,24.53,35,464.81,353.44
304.2278125,10/31/98,-8.01277,-108.319847,2097.8,11.262,24.6,35.02,461.87,353.21
304.2417245,10/31/98,-8.009232,-108.246162,2088.6,11.577,24.58,35.04,461.36,353.21
304.2562847,10/31/98,-8.00503,-108.171516,2087.5,11.631,24.6,35.02,457.73,353.21
304.2708681,10/31/98,-8.000368,-108.096245,2088.0,11.777,24.64,35.04,454.62,353.08
304.2854282,10/31/98,-7.99762,-108.024994,2092.7,12.249,24.63,35.01,444.18,353.08
304.2993287,10/31/98,-7.995532,-107.967995,2082.2,12.175,24.61,35.01,443.37,353.08
304.3132176,10/31/98,-7.99438,-107.895142,2085.8,12.112,24.51,34.95,464.92,352.92
304.3271181,10/31/98,-7.995245,-107.82518,2087.9,11.820,24.48,34.93,484.83,352.92
304.3410301,10/31/98,-7.996985,-107.767876,2092.7,11.902,24.47,34.92,484.39,352.92
304.3555787,10/31/98,-8.000025,-107.694191,2099.9,12.346,24.44,34.94,478.54,352.58
304.3701505,10/31/98,-8.002367,-107.624374,2089.6,12.767,24.34,34.95,469.97,352.58
304.3854167,10/31/98,-8.003018,-107.553909,2083.8,12.379,24.46,35,463.04,352.58
304.3993171,10/31/98,-8.003043,-107.480804,2074.6,12.156,24.69,35.12,428.84,352.36
304.4132176,10/31/98,-8.002608,-107.424805,2067.5,12.047,24.73,35.11,415.86,352.36
304.4271181,10/31/98,-8.001365,-107.355476,2071.9,11.937,24.74,35.11,413.99,352.36
304.4545718,10/31/98,-7.999772,-107.226494,2058.2,11.650,24.83,35.11,401.25,352.55
304.4691551,10/31/98,-7.999852,-107.155632,2058.7,11.490,24.85,35.13,401.01,352.55
304.4830324,10/31/98,-7.999727,-107.081772,2063.9,11.351,24.88,35.14,400.51,352.66
304.4969213,10/31/98,-7.999133,-107.009636,2057.7,11.219,24.83,35.13,403.76,352.66
304.5109722,10/31/98,-7.99935,-106.954201,2056.8,11.023,24.83,35.12,405.74,352.66
304.5249884,10/31/98,-7.99921,-106.879906,2057.9,10.922,24.79,35.11,410.86,352.96
304.5390278,10/31/98,-7.998573,-106.806747,2056.5,10.921,24.79,35.09,409.72,352.96
304.5530787,10/31/98,-7.999307,-106.73436,2056.4,10.819,24.8,35.09,408.07,353.07
304.5671065,10/31/98,-8.00003,-106.67421,2055.3,10.661,24.8,35.09,405.77,353.07
304.5818287,10/31/98,-7.998158,-106.600105,2054.4,10.606,24.82,35.09,405.93,353.07
304.5958565,10/31/98,-7.99554,-106.527107,2056.5,10.515,24.85,35.08,406.72,353.4
304.6098843,10/31/98,-7.994507,-106.452477,2057.2,10.454,24.85,35.07,404.39,353.4
304.6239236,10/31/98,-7.994307,-106.391579,2057.7,10.453,24.86,35.12,403.92,353.4
304.637963,10/31/98,-7.994413,-106.318321,2054.2,10.361,24.87,35.12,404.66,353.66
304.6520023,10/31/98,-7.993814,-106.244255,2058.9,10.277,24.86,35.15,402.72,353.66
304.7764931,10/31/98,-7.995382,-105.62191,2026.8,10.147,24.86,35.11,399.53,353.47
304.7913773,10/31/98,-7.99594,-105.561996,2025.0,10.203,24.88,35.12,399.34,353.47
304.8060185,10/31/98,-7.996705,-105.489197,2025.8,10.221,24.9,35.11,399.94,353.1
304.8206366,10/31/98,-7.99723,-105.415291,2025.8,10.251,24.9,35.11,399.7,353.1
304.8352431,10/31/98,-7.997357,-105.338913,2025.8,10.277,24.93,35.11,400.64,353.1
304.8498032,10/31/98,-7.997072,-105.266113,2026.4,10.331,24.91,35.1,400.35,352.62
304.8644213,10/31/98,-7.996792,-105.193542,2029.1,10.363,24.9,35.1,400.29,352.62
304.8790394,10/31/98,-7.996227,-105.117432,2031.3,10.444,24.86,35.08,406.94,352.62
304.8936227,10/31/98,-7.995392,-105.042519,2032.2,10.492,24.83,35.03,411.17,352.19
304.908206,10/31/98,-7.995584,-104.96949,2032.9,10.718,24.81,35.02,416,352.19
304.9227662,10/31/98,-7.995477,-104.89537,2036.4,10.791,24.78,35.04,416.45,352.19
304.9554514,10/31/98,-7.994783,-104.729721,2041.3,11.091,24.62,34.97,426.82,352.06
304.9700231,10/31/98,-7.99514,-104.655533,2044.1,11.278,24.5,34.89,441.28,352.24
304.9845718,10/31/98,-7.995702,-104.595261,2045.4,11.414,24.45,34.9,442.4,352.24
305.0136574,11/01/98,-7.997354,-104.4476435,2036.2,11.549,24.65,35.03,-999.99,-999.99
305.0281597,11/01/98,-7.998647,-104.372841,2032.0,11.688,24.73,35.06,-999.99,-999.99
305.0426505,11/01/98,-8.000332,-104.295967,2037.8,11.998,24.72,35.03,-999.99,-999.99
305.0571296,11/01/98,-8.0016605,-104.221844,2031.9,12.498,24.71,35.06,-999.99,352.8
305.0716204,11/01/98,-8.00355,-104.14856,2032.8,12.905,24.69,35.08,412.54,352.8
305.0860764,11/01/98,-8.002875,-104.071198,2036.7,13.123,24.71,35.08,412.93,352.8
305.101956,11/01/98,-8.002525,-103.99572,2034.5,13.223,24.71,35.08,409.29,352.82
305.116412,11/01/98,-8.002173,-103.922134,2036.1,13.421,24.67,35.05,413.69,352.82
305.1315972,11/01/98,-8.001865,-103.846832,2038.7,13.489,24.63,35.03,415.21,352.82
305.1459954,11/01/98,-8.001108,-103.770142,2036.6,13.595,24.61,35.02,417.88,353.26
305.1604051,11/01/98,-8.00059,-103.696098,2039.3,13.771,24.62,35.06,415.82,353.26
305.174838,11/01/98,-8.000323,-103.635918,2036.7,13.801,24.62,35.03,415.23,353.26
305.1892593,11/01/98,-8.000241,-103.55864,2036.0,13.811,24.54,35,416.74,353.71
305.203669,11/01/98,-7.998278,-103.485992,2033.3,13.895,24.52,35.01,415.64,353.71
305.2180903,11/01/98,-7.996113,-103.413055,2033.2,13.961,24.54,35.02,413.91,353.71
305.2325,11/01/98,-7.996423,-103.336258,2030.5,13.968,24.61,35.06,409.43,353.63
305.2468866,11/01/98,-7.99709,-103.261749,2032.1,14.025,24.57,35.05,407.56,353.63
305.261169,11/01/98,-7.997165,-103.204773,2012.8,13.788,24.68,35.17,372.95,353.52
305.2762384,11/01/98,-7.997478,-103.12925,2011.8,13.644,24.67,35.21,362.3,353.52
