Dataset:              EMAP Stream Physical Habitat Assessment
File Name:            habbest
Date Created:         02/22/99
# Variables:          71
# Header Records:     81
# Data Records:       251
Missing Value Symbol: .

Variables:    DATE_COL         Date stream visited
              LAT_DD           Sample Site Latitude (decimal degrees)
              LON_DD           Sample Site Longitude (decimal degrees)
              LSUB_DMM         Log10 est substrate geom mean diam (mm)
              PCAN_C           Riparian Canopy Coniferous (Prop reach)
              PCT_BDRK         Substrate Bedrock (%)
              PCT_BIGR         Substrate >= Coarse Gravel >16 mm (%)
              PCT_DRS          Dry Channel or Subsurf Flow (%)
              PCT_FA           Falls (% of reach)
              PCT_FAST         Fast Wtr Hab (% riffle & faster)
              PCT_FN           Substrate Fines -- Silt/Clay/Muck (%)
              PCT_HP           Substrate Hardpan -- (%)
              PCT_ORG          Substrate Wood or Detritus -- (%)
              PCT_POOL         Pools -- All Types (% of reach)
              PCT_RC           Substrate Concrete (%)
              PCT_SA           Substrate Sand -- .06-2 mm (%)
              PCT_SAFN         Substrate Sand & Fines -- <2 mm (%)
              PCT_SFGF         Substrate <= Fine Gravel <16 mm (%)
              PCT_SLOW         Slow Wtr Hab (% Glide & Pool)
              RP100            Residual Mean Depth (cm or m2/100m)
              RPGT75           number of nonmissing values, MAXDEP
              RPMDEP           the largest value, MAXDEP
              RPXAREA          the mean, POOLAR
              SAMPLED          Site Sampled Code
              SDDEPTH          Std Dev of Thalweg Depth (cm)
              SDWXD            Std Dev of Width*Depth Product (m2)
              SINU             Channel Sinuosity (m/m)
              STRMNAME         Stream Name from 7.5 map
              STRM_ID          individual site identification
              V1W_MSQ          ave. v1w per square meter stream
              V4W_MSQ          ave. v4w per square meter stream
              VISIT_NO         visit number-within year
              W1H_LOG          Rip Dist--Logging Activity (ProxWt Pres)
              W1H_PIPE         Rip Dist--Pipes infl/effl (ProxWt Pres)
              W1H_WALL         Rip Dist--Wall/Bank Revet. (ProxWt Pres)
              W1_HAG           Rip Dist--Sum Agric Types (ProxWt Pres)
              W1_HALL          Rip Dist--Sum All Types (ProxWt Pres)
              W1_HNOAG         Rip Dist--Sum NonAg Types (ProxWt Pres)
              WD_RAT           Mean Width/Depth Ratio (m/m)
              XBKF_H           mean BANKHT 93 see data documentation
              XBKF_W           mean BANKWD. 93 see data documentation
              XBK_A            the mean, ANGLE
              XC               Riparian Veg Canopy Cover
              XCDENBK          Mean Bankside Canopy Density (%)
              XCDENMID         Mean MidChannel Canopy Density (%)
              XCL              Riparian Canopy >.3m DBH (Cover)
              XCMGW            Rip Veg Canopy+Mid+Ground Woody Cover
              XCMW             Rip Veg Canopy+Mid Layer Woody Cover
              XDEPTH           Thalweg Mean Depth (cm)
              XEMBED           Mean Embeddedness--Channel+Margin (%)
              XFC_ALG          Filamentous Algae Cover (Areal Prop.)
              XFC_ALL          Fish Cvr--All Types (Sum Areal Prop)
              XFC_AQM          Aq. Macrophytes Cover (Areal Prop.)
              XFC_BIG          Fish Cvr--LWD,Bldr,OHBk,Struct (Areal P)
              XFC_BRS          Brush & Small Debris Cvr (Areal Prop.)
              XFC_HUM          Fish Cvr--Artif. Structs. (Areal Prop)
              XFC_LWD          Lg. Woody Debris Cover (Areal Prop.)
              XFC_NAT          Fish Cvr--Natural Types (Sum Areal Prop)
              XFC_OHV          Overhang. Veg. Cover (Areal Prop.)
              XFC_RCK          Fish Cover--Boulders (Areal Prop.)
              XFC_UCB          Undercut Bank Cover (Areal Prop.)
              XG               Riparian Veg Ground Layer Cover
              XGB              Rip Ground Layer Barren (Cover)
              XINC_H           mean incis ht 93 see data documentation
              XPCM             Rip Can & MidLayer Present (Prop reach)
              XPCMG            Riparian 3-Layers Present (Prop reach)
              XSLOPE           Channel Slope -- reach mean (%)
              XUN              the mean, UNDERCUT
              XWIDTH           Wetted Width -- Mean (m)
              XWXD             Mean Width*Depth Product (m2)
              YEAR             Sample Year

"DATE_COL","LAT_DD","LON_DD","LSUB_DMM","PCAN_C","PCT_BDRK","PCT_BIGR","PCT_DRS","PCT_FA","PCT_FAST","PCT_FN","PCT_HP","PCT_ORG","PCT_POOL","PCT_RC","PCT_SA","PCT_SAFN","PCT_SFGF","PCT_SLOW","RP100","RPGT75","RPMDEP","RPXAREA","SAMPLED","SDDEPTH","SDWXD","SINU","STRMNAME","STRM_ID","V1W_MSQ","V4W_MSQ","VISIT_NO","W1H_LOG","W1H_PIPE","W1H_WALL","W1_HAG","W1_HALL","W1_HNOAG","WD_RAT","XBKF_H","XBKF_W","XBK_A","XC","XCDENBK","XCDENMID","XCL","XCMGW","XCMW","XDEPTH","XEMBED","XFC_ALG","XFC_ALL","XFC_AQM","XFC_BIG","XFC_BRS","XFC_HUM","XFC_LWD","XFC_NAT","XFC_OHV","XFC_RCK","XFC_UCB","XG","XGB","XINC_H","XPCM","XPCMG","XSLOPE","XUN","XWIDTH","XWXD","YEAR" 
09/15/1996,39.86760,-79.69350,3.6390504455,0.0454545455,83.636363636,100,0,0,96,0,0,0,0,0,0,0,0,4,3.6286004376,0,64,0.2443257628,"Yes",9.1037288398,0.2619454091,1.0370532294,"LICK RUN","PA770S",0,0,2,0,0.1666681818,1.2878818182,0,3.8485909091,3.8485909091,30.874647436,0.1727272727,3.7727272727,30,0.0920454545,25.13368984,22.727272727,0.0454545455,0.2647727273,0.1875,11.03,3.8181818182,0,0.1,0,0.0909090909,0.0045454545,0.0454545455,0,0.0545454545,0.0045454545,0.0454545455,0,0.6204545455,0.3738636364,1.4363636364,0.3636363636,0.3636363636,2.25,0,2.8428571429,0.31215,1996 
05/20/1994,40.65410,-80.45550,-1.39743834,0,0,9.0909090909,0.6711409396,0,40.268456376,70.909090909,0,3.6363636364,32.88590604,0,0,70.909090909,87.272727273,59.060402685,2.9533473357,0,24,0.1582150358,"Yes",4.5962606747,0.0475740083,1.242958514,"NNT UPER DRY RUN","PA771S",0.0674061185,0,1,0,0,0,0,0.6363954545,0.6363954545,15.162291372,0.6545454545,5.1636363636,50.136363636,0.3590909091,.,95.320855615,0.1215909091,0.4954545455,0.4681818182,6.288590604,88.867924528,0,0.0409090909,0,0,0.0409090909,0,0,0.0409090909,0,0,0,0.4988636364,0.1136363636,0.6545454545,0.8636363636,0.8636363636,1.303,0.25,0.7016891892,0.0487837838,1994 
06/15/1994,40.65410,-80.45550,-1.377108,0,0,7.2727272727,0.6666666667,0,56.666666667,49.090909091,0,30.909090909,30.666666667,0,7.2727272727,56.363636364,61.818181818,42.666666667,2.1481947855,0,20,0.0895081161,"Yes",4.616379747,0.0398897265,1.29725678,"NNT UPER DRY RUN","PA771S",0.0261360719,0,2,0,0.0303045455,0,0,1.3940045455,1.3940045455,19.186258251,0.1090909091,0.8636363636,36.409090909,0.7295454545,87.967914439,86.898395722,0.3761363636,1.0556818182,0.9829545455,4.9333333333,89.142857143,0,0.4636363636,0,0.05,0.1340909091,0,0.05,0.4636363636,0.2795454545,0,0,0.9477272727,0,0.5142857143,0.8636363636,0.8636363636,2.2025,0,0.5208053691,0.0312818792,1994 
05/16/1995,40.65410,-80.45550,-2.028102417,0,0,3.6363636364,0,0,44,78.181818182,0,9.0909090909,0,0,0,78.181818182,83.636363636,56,3.2855155913,0,24,0.2067136893,"Yes",4.20118232,0.0257390115,1.2969099163,"NNT UPER DRY RUN","PA771S",0.0685688889,0.0222311111,1,0,0,0,0,1.3637,1.3637,11.122492091,0.1818181818,0.7681818182,58.409090909,0.5034090909,91.711229947,92.914438503,0.2284090909,0.7977272727,0.7363636364,8.12,96.6,0.0090909091,0.2454545455,0.0409090909,0.0727272727,0.0863636364,0,0.05,0.2454545455,0.0863636364,0.0090909091,0.0136363636,0.9227272727,0.0181818182,0.5363636364,0.8636363636,0.8636363636,0.81075,0.0047619048,0.75,0.058625,1995 
06/26/1995,40.65410,-80.45550,-2.048009208,0,0,5.4545454545,1.3333333333,0,40.666666667,87.272727273,0,3.6363636364,1.3333333333,0,1.8181818182,89.090909091,90.909090909,58,2.5910966832,0,25,0.1150751762,"Yes",3.9424325041,0.0225862528,1.2476277123,"NNT UPER DRY RUN","PA771S",0.0076005398,0,2,0,0,0,0,1.00005,1.00005,12.353373016,0.5409090909,0.8909090909,44.772727273,0.4943181818,100,91.711229947,0.2340909091,0.6295454545,0.5772727273,6.9133333333,95.849056604,0,0.8931818182,0,0.0409090909,0.0045454545,0,0,0.8931818182,0.8477272727,0,0.0409090909,0.9272727273,0,0.6272727273,0.7727272727,0.7727272727,2.1415,0,0.6175,0.038175,1995 
05/13/1996,40.65410,-80.45550,-0.236217176,0,0,10.909090909,0,0,60,20,0,7.2727272727,0,0,21.818181818,41.818181818,50.909090909,40,.,.,.,.,"Yes",4.6296148148,0.0477474839,1.2267013752,"NNT UPER DRY RUN","PA771S",0.0066603922,0,1,0,0,0,0.0303045455,1.3940090909,1.3637045455,16.016178266,0.5181818182,4.7181818182,39.15,0.7397727273,91.711229947,89.973262032,0.1670454545,0.9943181818,0.9420454545,9.9,49.509803922,0,0.1409090909,0.0863636364,0.0409090909,0.05,0,0.0227272727,0.1409090909,0.05,0,0.0181818182,0.8443181818,0.0556818182,0.5181818182,1,1,3.31,0.0033333333,1.1590909091,0.1104,1996 
09/15/1996,40.65410,-80.45550,-1.788520145,0,0,10.909090909,0,0,25.333333333,87.272727273,0,0,0,0,0,87.272727273,89.090909091,74.666666667,2.8809320979,0,20,0.1977367031,"Yes",4.6555828745,0.0561860968,1.3073537626,"NNT UPER DRY RUN","PA771S",0.0607030303,0.0242521212,2,0,0,0,0,1.3334,1.3334,11.602319369,0.0818181818,0.8181818182,40.454545455,0.3431818182,91.978609626,90.106951872,0.1670454545,0.6159090909,0.5386363636,7.1733333333,99.090909091,0.0045454545,0.4886363636,0.0409090909,0.0545454545,0.0954545455,0,0.0454545455,0.4886363636,0.3386363636,0.0045454545,0.0045454545,0.7840909091,0.0613636364,0.2454545455,0.7272727273,0.7272727273,1.1815,0,0.6875,0.062173913,1996 
05/19/1994,40.75060,-79.84160,0.6288078981,0,0,30.909090909,0,0,16,23.636363636,0,1.8181818182,45,0,30.909090909,54.545454545,67.272727273,84,18.118758185,1,120,4.3919869841,"Yes",20.800881392,1.6134334714,1.0804420093,"THORN CR","PA772S",0.005859488,0.0032149598,1,0,0,0.3106090909,0,1.7651772727,1.7651772727,30.967678953,1.4090909091,11.818181818,45.772727273,0.2022727273,89.915966387,66.577540107,0.0636363636,0.4125,0.3761363636,33.51,74.722222222,0.0318181818,0.0727272727,0,0.0545454545,0.0045454545,0.0090909091,0.0090909091,0.0636363636,0.0136363636,0.0363636364,0,0.5136363636,0.15,1.4090909091,0.8181818182,0.8181818182,0.14,0.1,7.5454545455,2.2563,1994 
06/02/1993,39.91111,-77.61667,0.7610732941,0,0,41.818181818,0,0,23,25.454545455,0,0,0,0,18.181818182,43.636363636,50.909090909,77,3.9412294979,1,83,0.7076696521,"Yes",12.076435858,0.9332732385,1.3695350594,"FALLING SPRING","PAR01S",0.0006195335,0,1,0,0,0.45,0.200005,1.90002,1.700015,14.63588571,0.17,11.17,22.954545455,0.0045454545,22.994652406,21.92513369,0.0045454545,0.025,0.0227272727,52.59,60.490196078,0.2613636364,0.1477272727,0.5818181818,0.1068181818,0.0045454545,0.0795454545,0.0227272727,0.0681818182,0.0363636364,0.0045454545,0,0.7977272727,0.0795454545,.,0,0,2,.,7.203,3.75054,1993 
06/17/1993,40.86472,-77.60833,1.1442769907,0,7.4074074074,55.555555556,0,0,33,16.666666667,0,0,0,0,25.925925926,42.592592593,44.444444444,67,12.767246687,1,75,4.0117526256,"Yes",12.375864422,1.0121107856,1.0435854194,"PENNS CR.","PAR02S",0.0003959809,0,1,0,0.6666863636,0.0681818182,0.0606090909,4.0531590909,3.99255,22.338218078,0.45,14.6,43.333333333,0.0295454545,60.962566845,25.401069519,0.0068181818,0.1772727273,0.1340909091,46.64,64.1,0.3204545455,0.4159090909,0.0681818182,0.25,0.0318181818,0.1068181818,0.0045454545,0.3090909091,0.1340909091,0.05,0.0886363636,0.8090909091,0.0159090909,2.32,0.2727272727,0.2727272727,0.85,0.0476190476,9.398,4.2546,1993 
06/08/1993,40.05639,-78.04778,0.6568373846,0,3.6363636364,38.181818182,0,0,40.816326531,36.363636364,0,1.8181818182,28.571428571,0,3.6363636364,40,56.363636364,59.183673469,13.703952416,2,130,3.5231615848,"Yes",20.649599502,1.3247285171,1.2096100651,"WOODEN BRIDGE CR.","PAR03S",0.0030946399,0,1,0,0,0,0.16667,0.933355,0.766685,22.375566909,0.4,7.72,45.818181818,0.45375,92.99719888,87.165775401,0.21375,0.97875,0.75,34.59,76.442307692,0,0.835,0.005,0.525,0.075,0.03,0.075,0.805,0.235,0.2275,0.1925,0.5725,0.0925,0.95,1,1,0.8,0.4,5.97,2.07125,1993 
06/23/1993,41.13333,-76.57417,1.2509257685,0.0454545455,0,56.363636364,0,0,52.666666667,9.0909090909,0,1.8181818182,28.666666667,0,1.8181818182,10.909090909,41.818181818,47.333333333,5.8296703095,0,62,0.3260297099,"Yes",10.090030963,0.3175537865,1.2217516019,"SPRUCE RUN","PAR04S",0.180019564,0.1723001677,1,0,0,0,0,0.33335,0.33335,26.62466742,0.47,6.45,40.909090909,0.2556818182,99.197860963,99.197860963,0.1090909091,0.3693181818,0.2943181818,12.5,58.055555556,0,0.3704545455,0,0.2295454545,0.0818181818,0,0.05,0.3704545455,0.0590909091,0.0045454545,0.175,0.3272727273,0.2840909091,1.06,0.7727272727,0.7727272727,1.75,0.1431818182,2.3853333333,0.3140933333,1993 
06/15/1993,40.94583,-75.12667,3.233950117,0.0454545455,58,94,0,27.516778523,73.825503356,0,0,4,26.174496644,0,0,0,0,26.174496644,9.7676666667,1,200,0.7711315789,"Yes",36.09550586,0.5959407575,1.0508548503,"SLATEFORD CR.","PAR05S",0.0003466667,0,1,0,0,0.0454545455,0,0.0454545455,0.0454545455,40.011391757,0.25,7.1,25.85,0.4727272727,100,98.796791444,0.2181818182,0.8886363636,0.7693181818,19.88590604,13.333333333,0.0045454545,0.3386363636,0.0227272727,0.2431818182,0.0136363636,0.0045454545,0.0045454545,0.3340909091,0.0818181818,0.2068181818,0.0272727273,0.2659090909,0.1931818182,2.25,0.9545454545,0.9090909091,9.05,.,3.5,0.5585916667,1993 
06/21/1993,40.27016,-77.73835,1.0736625727,0,0,61.818181818,0,0,17,25.454545455,0,0,12,0,0,25.454545455,38.181818182,83,11.673970524,3,120,3.6845969465,"Yes",22.895511448,6.5968812186,1.013893704,"TUSCARORA CR.","PAR06S",0.0024135132,0.0021652633,1,0,0,0,0.70003,1.50005,0.80002,41.238588042,0.49,23.97,26.181818182,0.83875,98.663101604,56.550802139,0.3275,1.23375,1.09375,53.76,59.181818182,0,0.305,0.075,0.12,0.055,0,0.04,0.305,0.13,0.07,0.01,0.5925,0.06,2.12,1,1,0.8,.,19.714,11.05284,1993 
06/22/1993,41.05611,-77.07583,1.5797595,0,0,63.636363636,0,0,67,7.2727272727,0,7.2727272727,0,0,12.727272727,20,27.272727273,33,9.513039604,3,85,1.7294706,"Yes",13.868443942,1.0991161589,1.235114469,"WHITE DEER CR.","PAR07S",0.0060418249,0.0054214718,1,0,0,0,0,0.9667,0.9667,25.908218815,0.43,13.07,78.727272727,0.4522727273,97.593582888,88.235294118,0.0636363636,0.8875,0.6943181818,42.64,58.529411765,0,0.5704545455,0.2318181818,0.475,0.0318181818,0,0,0.5704545455,0.0636363636,0.225,0.25,0.6681818182,0.0920454545,1.15,1,1,1.65,0.1136363636,9.654,3.96085,1993 
06/07/1993,40.27082,-78.59822,1.8843237981,0,0,81.818181818,0,0,58.823529412,5.4545454545,0,5.4545454545,10.784313725,0,1.8181818182,7.2727272727,12.727272727,41.176470588,7.2966223519,2,85,0.9493289713,"Yes",13.718768912,1.1079832484,1.0383682617,"BOBS CR.","PAR08S",0.007974742,0.0062888169,1,0,0.075,0.525,0,0.6,0.6,31.476282196,0.4,.,34.818181818,0.825,91.443850267,87.299465241,0.315,1.4575,1.2175,30.666666667,33.365384615,0,1.13,0.025,0.975,0.08,0.175,0.2575,0.955,0.075,0.4775,0.065,0.31,0.035,1.64,1,1,1.89,0.35,8.1705882353,2.4212843137,1993 
06/22/1993,40.93639,-75.59778,1.65654662,0,0,66.037735849,0,0,65,3.7735849057,0,0,13,0,20.754716981,24.528301887,28.301886792,35,8.3505684742,1,92,1.4759629778,"Yes",12.529415893,0.7925880428,1.1269182838,"WILD CR.","PAR09S",0.000520764,0,1,0,0.0909090909,0,0,0.3560636364,0.3560636364,17.0003811,0.47,6.1,97.227272727,0.344047619,100,100,0.2392857143,1.1226190476,1.1011904762,34.94,53.24,0.6022727273,1.4636363636,0,0.6568181818,0.0136363636,0,0.0045454545,1.4636363636,0.7931818182,0.4272727273,0.225,0.0476190476,0.4083333333,1.3,1,0.2380952381,1.7,0.2022222222,5.363,1.87718,1993 
06/09/1993,41.29583,-76.85250,1.9549692909,0,1.8181818182,87.272727273,0,0,85,1.8181818182,0,0,0,0,7.2727272727,9.0909090909,12.727272727,15,2.9828065437,1,75,0.3286510483,"Yes",9.9193515591,0.4940920411,1.009364322,"MILL CR.","PAR10S",0,0,1,0,0,0,0,0.2121318182,0.2121318182,37.87230306,0.42,8.87,25,0.5045454545,85.561497326,75.401069519,0.2284090909,0.8375,0.7806818182,21.52,34.62962963,0,0.3454545455,0,0.2136363636,0,0,0,0.3454545455,0.1318181818,0.1954545455,0.0181818182,0.3011363636,0.15,1.55,0.9545454545,0.7727272727,1.95,.,7.028,1.44338,1993 
06/01/1993,39.93111,-78.67361,2.2552017593,0,3.6363636364,94.545454545,0,0,70.192307692,3.6363636364,0,0,8.6538461538,0,0,3.6363636364,3.6363636364,29.807692308,3.4856823768,0,48,0.3137114139,"Yes",6.7658755858,0.4584722515,1.2309204139,"LITTLE WILLS CR.","PAR11S",0.0002512454,0,1,0,0.15,0.275,0.425005,1.7917,1.366695,32.233214077,0.29,8.9,33.818181818,0.2525,95.454545455,94.652406417,0.0625,0.49,0.4025,20.403846154,34.907407407,0,0.5225,0.005,0.5075,0.015,0.0575,0,0.465,0,0.445,0.005,0.405,0.08875,1.5,0.95,0.95,2.3,0.03,5.9039215686,1.184127451,1993 
06/03/1994,39.91917,-77.62694,-0.259692296,0,3.6363636364,9.0909090909,0,0,4,34.545454545,0,1.8181818182,0,0,43.636363636,78.181818182,89.090909091,96,7.3982807402,1,76,2.4454680701,"Yes",9.6220443448,1.0426615516,1.1186257962,"FALLING SPRING","PAR13S",0.001930141,0,1,0,0,0,1.2045545455,3.0910090909,1.8864545455,32.907161804,0.1090909091,13.418181818,43.636363636,0.0727272727,22.459893048,5.2139037433,0.025,0.2875,0.2147727273,42.39,88.240740741,0.0818181818,0.2590909091,0.1045454545,0.1227272727,0.05,0,0.0136363636,0.2590909091,0.0863636364,0.0409090909,0.0681818182,0.9068181818,0.0227272727,0.3545454545,0.2272727273,0.2272727273,0.1,0.1369230769,13.4,5.552,1994 
06/07/1994,40.85889,-77.58139,1.1958239,0,0,76.363636364,0,0,39.393939394,16.363636364,0,0,3.0303030303,0,1.8181818182,18.181818182,23.636363636,60.606060606,22.693115144,7,200,6.6566471091,"Yes",32.414984027,1.4094787216,1.3179173581,"PENNS CR","PAR14S",0.0062361391,0.0027278226,1,0,0,0.25,0.0454545455,1.31065,1.2651954545,23.27339194,0.1181818182,9.5818181818,44.545454545,0.3772727273,87.43315508,65.106951872,0.1204545455,0.8863636364,0.7863636364,57.676767677,44.272727273,0.0227272727,0.4227272727,0.0090909091,0.1545454545,0.0727272727,0.0136363636,0.0090909091,0.4090909091,0.1954545455,0.0545454545,0.0772727273,0.7715909091,0.1556818182,0.6545454545,0.9090909091,0.9090909091,1.04,0.316,9.0181818182,4.1574,1994 
05/25/1994,40.07139,-78.03333,0.7180464444,0,1.8181818182,40,0,0,15,27.272727273,0,1.8181818182,53,0,25.454545455,52.727272727,58.181818182,85,20.605668793,1,93,5.9462072802,"Yes",18.320392127,1.2630756993,1.4921573275,"WOODEN BRIDGE CR","PAR15S",0.0178271361,0.0043530063,1,0,0,0,0,0.3485,0.3485,11.291554301,0.1727272727,6.1,42.5,0.2147727273,64.171122995,46.524064171,0.0659090909,0.8022727273,0.5238636364,49.14,72.222222222,0,0.3545454545,0.0090909091,0.2045454545,0.0636363636,0.0227272727,0.0590909091,0.3318181818,0.0863636364,0.0090909091,0.1136363636,0.7795454545,0.1795454545,1.02,0.6818181818,0.6818181818,0.24,0.386,5.7454545455,3.031,1994 
06/15/1994,41.10833,-76.55694,1.4750497909,0.2727272727,0,78.181818182,0,0,46,5.4545454545,0,0,11,0,1.8181818182,7.2727272727,21.818181818,54,12.09203474,3,135,1.7447078696,"Yes",23.221167633,0.5083671464,1.1437430926,"SPRUCE RUN","PAR16S",0.0373151087,0.0179419565,1,0,0,0,0,0,0,26.271426913,0.1636363636,5.8454545455,45.227272727,0.3193181818,96.79144385,93.315508021,0.1977272727,0.7363636364,0.6306818182,23.36,35.090909091,0,0.3659090909,0.0090909091,0.225,0.0863636364,0,0.0545454545,0.3659090909,0.0545454545,0.0272727273,0.1431818182,0.5090909091,0.5386363636,0.7090909091,0.8636363636,0.8636363636,1.13,1.1833333333,4.1818181818,0.6484,1994 
06/01/1994,40.94528,-75.12139,1.699739375,0,0,72.727272727,0,0,84,0,0,5.4545454545,8,0,5.4545454545,5.4545454545,21.818181818,16,3.5861207796,0,45,0.2089604993,"Yes",6.2669487364,0.2450084878,1.0063515369,"SLATEFORD CR","PAR17S",0.0087237171,0,1,0,0,0.2045454545,0,0.2045454545,0.2045454545,23.658723638,0.1727272727,3.9181818182,41.045454545,0.9102272727,99.465240642,99.598930481,0.2147727273,1.6897727273,1.5772727273,14.91,32.441860465,0.0045454545,0.6318181818,0.0136363636,0.5954545455,0.0045454545,0,0.0272727273,0.6318181818,0.0318181818,0.5681818182,0,0.2784090909,0.7784090909,.,1,0.8636363636,2.25,0,3.077,0.46285,1994 
06/01/1994,40.22278,-77.77583,0.8380657273,0.0909090909,0,50.909090909,0,0,42,20,0,0,20,0,7.2727272727,27.272727273,49.090909091,58,10.930655639,3,85,1.9319933842,"Yes",18.657421953,.,1.2332482326,"TUSCARORA CR","PAR18S",0.0107713876,0.0046068359,1,0,0,0,0,0,0,0,0.3272727273,8.3545454545,48.409090909,0.5875,97.326203209,94.919786096,0.3568181818,1.05,0.9227272727,23.04,49.909090909,0,0.3045454545,0,0.1772727273,0.0954545455,0,0.0318181818,0.3045454545,0.0318181818,0.0363636364,0.1090909091,0.2806818182,0.6818181818,0.8545454545,0.9545454545,0.9545454545,0.625,0.5033333333,0,0,1994 
06/08/1994,41.03889,-77.08639,1.7630014909,0,0,78.181818182,0,0,56.565656566,5.4545454545,0,0,0,0,14.545454545,20,21.818181818,43.434343434,9.617564419,2,88,2.1639519943,"Yes",13.274817484,1.463902304,1.1257602629,"WHITE DEER CR","PAR19S",0.0021033842,0,1,0,0,0,0,0.33335,0.33335,23.051284259,0.1818181818,7.9090909091,69.318181818,0.4306818182,91.711229947,72.459893048,0.2409090909,0.8909090909,0.7363636364,39.272727273,47.818181818,0.0136363636,0.4590909091,0,0.3681818182,0.0409090909,0,0.0136363636,0.4590909091,0.05,0.2136363636,0.1409090909,0.7159090909,0.2193181818,0.4181818182,0.9545454545,0.9545454545,0.9388,0.1808333333,7.7454545455,2.9408,1994 
05/24/1994,40.27611,-78.60389,1.8730436389,0.0454545455,0,89.090909091,0,0,67,3.6363636364,0,1.8181818182,0,0,0,3.6363636364,9.0909090909,33,16.732773323,4,95,2.897160181,"Yes",19.977105583,1.6566638632,1.0965126611,"BOBS CR","PAR20S",0.0053610505,0.0012500454,1,0,0,0,0,0.6363954545,0.6363954545,20.231693674,0.2,9.7636363636,38.727272727,0.6215909091,98.128342246,89.037433155,0.2602272727,0.9693181818,0.9125,46.81,22.962962963,0,0.5886363636,0,0.4795454545,0.0772727273,0.075,0.0363636364,0.5136363636,0.0318181818,0.2318181818,0.1363636364,0.4715909091,0.4147727273,0.5909090909,1,1,1.825,0.235,8.3363636364,3.8386,1994 
06/03/1994,40.93583,-75.59861,1.786783598,0.0454545455,0,76.363636364,0,0,89,9.0909090909,0,7.2727272727,1,0,5.4545454545,14.545454545,16.363636364,11,5.8926532761,0,70,0.5668171247,"Yes",9.2926602947,0.4332411386,1.0862932483,"WILD CR","PAR21S",0.0194172794,0.0158358915,1,0,0,0,0,0,0,16.17587088,0.2181818182,5.3090909091,92.545454545,0.8488636364,100,100,0.3204545455,1.6965909091,1.6965909091,34.1,43.4,0,1.1068181818,0.1545454545,0.6204545455,0.0045454545,0,0.0727272727,1.1068181818,0.4818181818,0.4340909091,0.1136363636,0.0022727273,0.875,.,1,0.0454545455,2.2,0.1954545455,5.2,1.7449,1994 
06/06/1994,41.29556,-76.85333,1.4819981204,0.0909090909,5.4545454545,65.454545455,0,0,78.217821782,9.0909090909,0,1.8181818182,10.891089109,0,5.4545454545,14.545454545,32.727272727,21.782178218,9.4434578907,3,101,1.3485257868,"Yes",19.792938035,0.953912016,1.333127266,"MILL CR","PAR22S",0.0199846591,0.0182051136,1,0,0,0,0,0.6060909091,0.6060909091,32.941812727,0.2,7.8090909091,26.5,0.5636363636,70.053475936,59.35828877,0.3022727273,1.0579545455,0.9920454545,26.801980198,47.613636364,0,0.2340909091,0,0.1659090909,0.0318181818,0,0.0272727273,0.2340909091,0.0363636364,0.1340909091,0.0045454545,0.6045454545,0.2488636364,1.15,0.8181818182,0.7272727273,1.1175,0,6.26,1.56115,1994 
05/26/1994,39.91611,-78.69639,1.9113402455,0.0909090909,0,81.818181818,0,0,67,1.8181818182,0,0,0,0,0,1.8181818182,18.181818182,33,6.1880759025,1,79,0.6249956662,"Yes",11.611888718,0.4273686413,1.1801724791,"WOLF CAMP RUN","PAR23S",0.0074538462,0.0024048077,1,0,0,0,0,0.9697363636,0.9697363636,25.265498592,0.2181818182,6.9909090909,36.409090909,0.4988636364,85.828877005,75.13368984,0.2795454545,0.9284090909,0.8897727273,23.18,35.818181818,0,0.425,0,0.2840909091,0.0636363636,0,0.0318181818,0.425,0.0772727273,0.225,0.0272727273,0.6102272727,0.3409090909,0.6363636364,0.8181818182,0.8181818182,1.72,0.3975,5.2,1.1458,1994 
06/13/1995,37.06366,-79.92204,0.615265283,0,1.8181818182,36.363636364,0,0,38.679245283,25.454545455,0,3.6363636364,4.7169811321,0,30.909090909,56.363636364,60,61.320754717,12.242849416,0,70,2.6444554739,"Yes",11.770119285,0.7192393602,1.069776977,"TEELS CREEK","VA001S",0.0065720083,0.0027550441,1,0,0,0,0.2272727273,0.2878818182,0.0606090909,20.662051325,0.5454545455,7.3,55.772727273,0.7215909091,89.037433155,74.598930481,0.3193181818,1.1022727273,0.9352272727,31.635514019,79.339622642,0,0.4113636364,0,0.1522727273,0.0045454545,0,0.0704545455,0.4113636364,0.2545454545,0.05,0.0318181818,0.9318181818,0.0022727273,2.5090909091,0.9090909091,0.9090909091,0.325,0.0227272727,5.6736842105,1.7594210526,1995 
06/20/1995,37.06366,-79.92204,0.5185079259,0,1.8181818182,30.909090909,0,0,39,25.454545455,0,1.8181818182,2,0,40,65.454545455,67.272727273,61,10.710059962,0,67,2.1634321123,"Yes",11.894044006,0.7258666599,1.063311036,"TEELS CREEK","VA001S",0.0044967831,0,2,0,0,0,0.5303136364,1.8940181818,1.3637045455,21.128930492,0.3454545455,6.3636363636,60.909090909,0.3693181818,91.443850267,81.550802139,0.0954545455,0.9363636364,0.7715909091,29.92,88.907407407,0,0.3454545455,0,0.1863636364,0.0727272727,0,0.0272727273,0.3454545455,0.0863636364,0.0590909091,0.1,0.8193181818,0.1147727273,1.8636363636,1,1,0.4125,0.0909090909,5.44,1.61825,1995 
