"State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006"
"SD","NNEID","0.33277","0.35321","0.36176","0.40100","0.47300","0.64200","0.85700","1.20200","1.53600","1.90000","1.96500","2.25800","3.76100","3.84658","4.18474","3.73191","3.49472","2.42843","2.28431","2.54750","2.56802","1.75800","2.82700","2.37800","2.72300","1.57800","2.33000","2.67810","1.76700","2.49480","4.24740","4.00910","3.85757","5.94215","6.43952","8.18477","8.65004"
"SD","NNEIV","1.45798","1.17685","1.27702","1.62482","1.71692","2.07517","1.06190","0.21605","0.03470","0.24063","0.50190","0.12250","0.10648","0.17497","0.21898","0.09656","0.14351","0.18920","0.51861","0.34624","0.62122","0.31464","0.13846","0.45168","0.43745","1.49258","1.71278","4.71979","5.17127","6.42296","15.61544","18.49861","4.78294","12.89837","10.61080","29.44090","29.08859"
"SD","NNICD","0.32473","0.34951","0.38039","0.40592","0.72073","0.60193","0.72670","0.96390","1.59910","2.04576","2.34882","3.01797","3.90065","4.40776","4.59574","4.10591","3.53440","3.04047","3.11765","3.03853","3.73072","3.25131","3.57639","3.71197","3.68324","3.39277","3.45188","3.94915","3.25107","3.33327","4.36485","6.10932","4.19098","5.64861","6.12806","7.97529","9.29407"
"SD","NNICV","2.21700","1.92298","2.35149","2.19400","3.90101","3.49902","5.86500","6.71004","11.09902","6.95799","10.96290","12.04983","15.21440","16.90626","19.69099","14.56001","11.90299","10.08083","14.83806","15.32296","21.94706","15.41608","16.28461","18.70278","20.44443","23.82235","25.07305","27.82555","18.38878","16.88951","18.92546","25.59780","45.29678","64.52830","68.64570","85.59461","97.16765"
"SD","NNRCD","1.03583","1.09757","1.12710","1.19118","1.29129","1.39703","1.50239","1.82786","2.10155","2.62441","3.13796","3.90408","4.71498","5.53064","6.09252","5.69318","5.23602","4.80750","4.81373","4.76823","5.06354","4.85438","5.06902","5.23229","5.21991","4.97968","5.17585","5.64866","5.54069","5.80088","7.31462","8.61133","6.78587","8.29701","9.31935","11.60042","11.07909"
"SD","NNRCV","14.33499","13.70398","14.92206","13.36396","14.62601","16.72105","21.78006","25.84906","31.23501","30.91203","33.05557","38.13130","54.45746","59.53547","67.71796","65.30402","55.55305","45.23254","52.45133","54.96515","52.46879","55.43301","55.49692","65.86261","63.42178","63.59103","73.72826","75.84937","65.09016","68.58481","92.50188","105.69187","89.36697","111.68206","116.89636","142.62178","127.91594"
"SD","NNTCD","0.69221","0.74751","0.76932","0.80836","1.04551","1.03710","1.17748","1.50063","1.85874","2.39141","2.82521","3.55337","4.35261","5.07872","5.53077","5.01200","4.62447","4.26868","4.18187","4.12132","4.40777","4.21167","4.44058","4.59912","4.56881","4.16576","4.38994","4.79271","4.37021","4.64731","6.10932","7.13396","5.41795","6.98070","7.78030","9.83788","9.86051"
"SD","NNTCV","25.23401","23.88577","26.31361","25.27878","33.48591","33.70822","46.08296","54.12720","65.73074","60.29761","67.64869","78.20812","108.09732","118.79884","136.50093","125.94855","107.42856","90.10232","102.21726","105.81975","110.96082","109.44074","110.17178","131.77923","128.93790","131.49975","149.19083","157.60047","129.72627","135.16844","188.28907","219.39452","193.45553","262.96865","276.84100","359.17068","344.27825"
"TN","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","4.14581","3.98060","4.22304","4.47603","5.51050","4.93066","5.31961","5.42155","4.83406","4.94606","5.85297","7.54892","5.94675","7.98593","10.39233","12.74136","14.15267"
"TN","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00796","0.00609","0.22754","0.30375","0.39455","0.50145","0.71655","4.01432","0.24827","0.31269","0.41244","0.59930","0.50105","0.78793","1.15121","0.27867","0.33806"
"TN","NNCCD","0.69732","0.75125","0.84143","0.89131","0.95885","1.09263","1.39097","2.01130","1.98419","2.39067","2.95264","3.48311","4.32234","5.03748","4.75306","4.75129","4.52809","4.19574","4.24830","4.34981","4.63373","4.60402","4.91169","5.08661","5.38356","5.02279","5.54247","5.92588","5.86300","5.57892","6.58580","9.06487","6.82035","8.55981","9.18761","12.04493","12.57801"
"TN","NNCCV","30.44488","33.82981","39.24816","41.82121","43.66988","47.86280","54.73895","72.84111","63.06287","105.44403","132.13137","151.02811","171.19496","221.04687","226.50659","213.16942","199.00308","191.11685","200.79495","213.20457","208.87139","218.54408","235.62751","267.20487","281.92049","265.30818","334.50882","336.74092","316.45845","301.22533","364.46401","498.29564","395.84283","501.25888","515.44893","676.67148","673.14196"
"TN","NNEID","0.24948","0.26910","0.31387","0.30800","0.00000","0.00000","0.90004","0.00000","0.00000","0.00000","2.33281","2.88735","0.00000","3.78217","0.00000","0.00000","0.00000","0.00000","2.38603","2.75404","2.74525","2.46380","2.42856","1.08472","1.17221","2.23749","2.56736","2.63420","2.24460","2.45220","3.95600","3.69520","3.14791","5.49014","6.30406","9.36569","7.00419"
"TN","NNEIV","4.39909","4.97295","5.30194","3.89458","0.00000","0.00000","0.16265","0.00000","0.00000","0.00000","2.61792","0.92779","0.00000","0.41329","0.00000","0.00000","0.00000","0.00000","0.55308","0.05231","1.59222","0.53216","0.72368","1.69967","1.22216","4.68464","1.49121","4.39089","14.24634","14.74449","21.45238","9.52255","8.35770","31.84264","14.62536","53.92880","48.16520"
"TN","NNICD","0.38160","0.43640","0.48600","0.48697","0.59804","0.72842","1.14092","1.45004","1.57004","2.03855","2.53759","3.10384","3.86719","4.21327","4.00964","4.10957","3.76743","3.05233","3.16198","3.26550","3.29462","3.11710","3.33653","3.75820","3.72082","3.23926","3.79834","4.05404","3.82454","3.63165","4.89837","6.60578","4.94174","6.11553","7.18778","9.71708","9.63094"
"TN","NNICV","46.32000","55.49616","65.30887","77.60273","86.59329","81.38241","131.11810","159.92100","154.93602","241.58610","306.33731","363.05953","414.74719","414.29778","406.38185","398.03779","343.68829","294.78078","324.06518","346.47169","357.35550","354.40995","415.07144","459.85522","434.31968","400.13493","473.64934","554.84282","543.47937","515.00159","625.17873","770.59670","599.64965","675.26937","693.36790","898.92479","864.78022"
"TN","NNRCD","0.89237","0.95499","1.00335","1.05574","1.14707","1.25219","1.56561","2.03104","2.08171","2.29034","2.84511","3.38237","4.21914","5.14290","4.92108","4.95515","4.81284","4.53488","4.51018","4.68023","4.93614","5.02802","5.33167","5.50108","5.94169","5.59306","6.06668","6.70178","6.53278","6.35783","7.22220","9.79778","7.54218","9.33270","10.24066","13.03982","14.19601"
"TN","NNRCV","42.47285","45.86418","55.05326","49.55692","50.99612","56.83017","70.48019","91.15192","85.18690","106.74687","129.76472","143.81175","181.47038","213.53777","221.92227","202.00461","199.85118","203.47170","221.61550","237.52750","236.74627","256.34823","287.03854","335.46606","351.44079","345.93494","440.79271","443.10697","399.66091","395.44663","512.50135","691.41772","565.03459","673.74487","692.50797","894.74351","899.40410"
"TN","NNTCD","0.53692","0.58718","0.65238","0.65024","0.77198","0.92614","1.28588","1.69249","1.76901","2.16887","2.69013","3.24273","4.04187","4.61970","4.40392","4.45624","4.20229","3.68658","3.75163","3.87233","3.98133","3.90756","4.14316","4.48208","4.66217","4.22875","4.84145","5.12217","4.83243","4.64535","5.87454","8.04750","6.10565","7.62097","8.61148","11.31653","11.63964"
"TN","NNTCV","123.63682","140.16310","164.91223","172.87544","181.25929","186.07538","256.49989","323.91403","303.18579","453.77700","570.85132","658.82718","767.41253","849.29571","854.81071","813.21182","742.54255","689.36933","747.02871","797.25607","804.57334","829.84051","938.68871","1064.52957","1069.29767","1016.56414","1251.15863","1343.09592","1274.09334","1226.73073","1524.00891","1970.43191","1569.38582","1882.90369","1917.10137","2524.54725","2485.82954"
"TX","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","2.96406","5.27672","4.31590","4.89313","3.26825","2.76019","3.21803","3.07740","1.68612","3.05486","3.84158","7.76392","5.01096","6.97229","8.68768","10.23483","9.81651"
"TX","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.03045","0.01080","0.79498","1.10495","0.79947","0.95979","1.47268","0.77159","1.41677","3.03741","4.18695","13.63299","10.26841","17.89348","21.32202","19.05607","19.86908"
"TX","NNCCD","0.44201","0.48254","0.50943","0.53913","0.68677","1.01988","1.38190","1.74853","2.14174","2.76322","2.90325","3.56277","4.34949","4.89033","4.87984","4.70044","4.00003","4.08700","4.02846","3.95371","3.97352","3.85658","3.89403","4.33108","4.15148","3.92586","4.11514","4.76657","4.22958","4.25946","5.48658","6.32992","4.85274","6.54542","8.46394","10.18522","9.98801"
"TX","NNCCV","66.31672","70.58036","73.98338","86.11265","95.23969","122.60159","192.55696","285.10884","371.03634","665.00540","504.32828","578.59079","849.86284","794.69740","840.52821","741.28933","612.96774","666.72783","734.79119","750.77271","713.35576","725.64424","755.12803","783.84746","780.22208","857.61822","761.69086","1062.19192","753.07044","758.97099","1079.86978","1113.14398","1242.24127","1658.90869","1612.65441","1674.90970","1529.51055"
"TX","NNEID","0.24440","0.27848","0.28180","0.27200","0.44700","0.76139","1.01650","1.22081","1.37860","1.58505","1.83900","2.45500","3.13900","3.17400","3.17500","3.14900","2.27000","2.06300","2.09000","2.15300","2.10200","1.97400","2.19500","2.40700","2.15200","1.88900","2.45600","2.63300","2.24920","2.45790","4.15530","4.20860","3.34721","5.35954","5.77102","7.89845","6.38601"
"TX","NNEIV","266.46653","334.03908","370.01685","350.87466","606.21895","1049.96392","1426.50308","1864.82087","2122.87615","2304.00050","2727.12207","3485.07426","4170.92759","3869.79712","4138.12123","3906.96421","2600.41446","2241.54437","2253.76809","2548.13169","2466.88128","2302.57903","2490.11182","2993.45423","2619.28312","2337.92991","3033.48908","3317.55334","3318.84986","3628.71575","6692.97504","6527.66800","5286.49819","7952.60080","8227.01136","11906.06091","9586.96698"
"TX","NNICD","0.20448","0.24051","0.25266","0.30388","0.51372","0.91972","1.27440","1.23496","1.86070","1.84160","2.23740","2.81265","3.29932","3.34334","3.67849","3.06916","2.36012","1.97634","2.10557","2.15482","2.09183","1.85570","2.01891","2.44073","2.10979","1.81326","2.48876","2.71821","2.21958","2.46702","3.96737","4.35670","3.00534","4.62232","5.98348","7.41274","6.51901"
"TX","NNICV","258.28984","340.83408","328.15117","448.28465","677.50562","834.90074","1194.89198","1201.23495","1987.06647","1589.78914","2840.57309","3928.87141","3561.94662","3665.91442","4368.79665","3940.77810","2774.99441","2507.94279","3131.12968","3476.86321","3187.43271","2914.72017","3112.53916","3873.31596","3300.99192","2991.12301","4669.22020","4908.19768","3826.97230","4013.18012","7398.43355","7707.84997","5783.33747","8622.49250","9353.79697","8584.17467","7237.13470"
"TX","NNRCD","0.89679","0.96689","0.98537","1.00872","1.13406","1.47913","1.93153","2.32785","2.66330","3.12178","3.30519","4.06257","5.05312","5.38646","5.59888","5.55127","5.09018","4.99842","5.16297","5.33991","5.54143","5.49306","5.49963","5.74204","5.74245","5.67772","5.67785","6.13539","5.86806","5.86880","7.17030","8.69387","6.44380","7.95109","10.49893","12.14055","12.77491"
"TX","NNRCV","213.84684","235.72435","244.03006","250.89607","260.44515","353.82359","468.21155","645.75539","750.61292","1015.16357","765.92847","877.35346","1153.78968","1192.13017","1340.41736","1226.76871","1032.80946","1097.68361","1127.46871","1277.27442","1216.06783","1269.01393","1239.78849","1368.77226","1278.03503","1221.56154","1349.76371","1485.12416","1228.63849","1071.26788","1434.24122","1854.48364","1530.53873","1905.71888","1985.92813","2310.35093","2179.21022"
"TX","NNTCD","0.29356","0.32633","0.33820","0.35800","0.53869","0.89233","1.20548","1.35918","1.70807","1.93359","2.16530","2.77635","3.43795","3.52749","3.68209","3.38081","2.62231","2.37884","2.44324","2.49619","2.44928","2.28493","2.45451","2.77538","2.49941","2.23089","2.77707","3.05138","2.54428","2.73470","4.28808","4.63921","3.46384","5.24267","6.28917","8.10533","6.99750"
"TX","NNTCV","804.91993","981.17787","1016.18146","1136.16803","1639.40941","2361.28984","3282.16357","3996.92005","5231.59188","5573.95861","6837.95191","8869.88992","9736.52673","9522.53911","10687.86345","9815.80035","7021.18607","6513.89860","7247.15767","8053.04203","7583.76803","7211.96817","7598.36248","9020.49486","7979.33162","7409.19247","9815.63653","10773.83869","9128.94786","9475.17215","16609.70654","17216.77858","13852.88407","20157.61435","21200.71289","24494.55228","20552.69153"
"US","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","3.29180","3.83585","4.53053","4.29515","4.11368","3.90772","3.97485","4.34052","4.00218","4.18769","5.21217","7.09417","5.31945","6.58337","7.84087","9.17236","9.64538"
"US","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.91662","1.44942","9.91468","12.72933","13.62465","18.45623","24.91194","37.16775","38.75446","50.03272","67.60980","105.84255","81.89951","125.54510","163.83334","215.17379","245.20611"
"US","NNCCD","0.75135","0.80188","0.85605","0.91017","1.04843","1.32442","1.61178","2.00018","2.19980","2.68970","3.31434","3.90183","4.69523","5.42336","5.39558","5.33563","4.93697","4.63978","4.50790","4.60854","4.69918","4.69139","4.74324","5.08144","5.34827","4.93553","5.26098","5.67148","5.38041","5.21886","6.55432","8.32459","6.48891","8.01666","9.23476","10.95170","11.58027"
"US","NNCCV","1844.29035","2059.99224","2289.16803","2421.03044","2740.76349","3385.43827","4378.88012","5094.16602","5812.13409","7622.72177","8721.72304","9904.91239","12376.35246","13421.51167","13847.03153","13187.20831","11617.74582","11477.28167","12251.26696","12775.17521","12535.99327","13040.85112","13543.60705","14819.29697","15788.71169","15253.62431","16965.36942","18618.85330","16550.37039","16233.66710","21194.95246","25716.76437","20816.97441","26269.69985","29376.11257","33661.92274","33574.57597"
"US","NNEID","0.28426","0.31361","0.33070","0.34617","0.48988","0.74959","1.02820","1.28751","1.42553","1.74256","2.19595","2.79853","3.36810","3.46582","3.58265","3.42658","2.34487","2.24347","2.26131","2.37199","2.34284","2.16500","2.33110","2.57710","2.26413","2.02662","2.67564","2.79463","2.45315","2.62061","4.53313","5.20916","3.59969","5.42035","5.96385","8.25176","6.91463"
"US","NNEIV","1150.55615","1283.25639","1350.85729","1293.88614","1720.18548","2422.36722","3242.03151","4225.42348","4694.58011","6280.90654","8339.86292","10503.16284","11217.86322","10352.86969","11503.96409","10802.56061","6298.55639","6572.19006","6114.78943","7559.07089","7791.82232","7341.66023","8224.39488","9153.89232","9040.29422","8754.45126","10369.87767","11570.63225","11504.51041","12884.29627","24075.61336","28589.47907","20824.17931","28490.39097","33411.66236","49758.94073","44172.05437"
"US","NNICD","0.37508","0.41353","0.45601","0.50404","0.67010","0.94783","1.21234","1.48297","1.66181","1.95676","2.51189","3.06804","3.79953","4.09780","4.12405","3.86352","3.19221","2.87955","2.89347","2.92732","2.95008","2.80128","2.91059","3.11511","3.08330","2.79437","3.30326","3.52908","3.15980","3.20319","4.60786","5.70797","4.36161","6.02535","7.07841","9.06761","8.75861"
"US","NNICV","2624.72167","3019.29234","3335.09152","3936.10120","4970.54304","5843.55204","7483.74350","8958.38565","10113.88880","12110.05039","16209.55145","20239.13986","20333.08652","21268.41140","23618.63743","21447.87854","16352.17778","15805.12983","17150.20301","18671.15935","19217.97441","18799.97750","20405.32533","22216.57829","22405.87835","21361.63499","26031.35293","28263.09143","24378.07121","23942.24689","34464.11303","38400.80838","30898.56322","41007.84027","47156.97786","55027.15878","52001.06905"
"US","NNRCD","1.06447","1.11980","1.18380","1.25626","1.41867","1.67389","1.94069","2.30435","2.51953","2.92366","3.59745","4.18389","5.04182","5.87880","5.94727","5.94339","5.67500","5.39537","5.32601","5.47325","5.63380","5.66256","5.72861","5.99252","6.23432","5.89731","6.16729","6.75453","6.61496","6.50643","7.64277","9.42724","7.70996","9.22999","10.51839","12.33873","13.36333"
"US","NNRCV","5271.86303","5702.42862","6223.14502","6281.90822","6948.71211","8409.87436","9992.02241","11324.40569","12564.72380","14771.57879","17216.84627","19137.59479","23612.14915","26187.76026","27566.97187","26816.93076","24878.14101","23720.39160","25127.22416","26731.08369","25205.29564","26290.18479","27369.75498","30287.21745","30805.01603","29155.45587","32996.43432","34366.78033","30675.39694","31374.30471","38727.21870","45928.85108","38326.25662","48058.39390","52057.74667","60941.59392","59647.27093"
"US","NNTCD","0.59024","0.63318","0.68281","0.72540","0.88824","1.18166","1.45982","1.76374","1.95112","2.30689","2.85754","3.42361","4.22087","4.71516","4.74214","4.60585","4.06628","3.76594","3.77445","3.81722","3.81295","3.73600","3.82704","4.09970","4.07456","3.72654","4.24773","4.52333","4.13097","4.15452","5.61636","6.87113","5.26726","6.99992","7.94326","9.91341","9.61979"
"US","NNTCV","10891.43120","12064.96959","13198.26186","13932.92600","16380.20412","20061.23189","25096.67754","29602.38084","33185.32680","40785.25749","50487.98368","59784.80988","67539.45135","71230.55302","76536.60492","72254.57822","59146.62100","57574.99316","60643.48356","65736.48914","64752.00226","65474.12306","69552.99692","76489.71436","78053.52494","74543.62266","86387.94628","92856.52506","83147.10341","84484.54769","118529.50735","138741.74545","110947.87307","143951.87009","162166.33280","199604.78996","189640.17643"
"UT","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","6.29685","5.14105","5.01956","4.87437","4.58441","4.44710","4.30175","5.15056","5.17981","5.03874","5.44011","6.87454","5.95586","6.66247","7.35135","8.62818","9.96967"
"UT","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00637","0.03182","0.81337","0.99099","0.98385","1.35088","1.69463","1.46840","3.44893","4.73150","4.84792","3.42768","3.05563","4.17393","5.16170","1.70462","2.15195"
"UT","NNCCD","0.63023","0.67822","0.75585","0.84124","0.97657","1.59812","1.61054","1.82104","1.74397","2.43149","5.12209","4.96823","3.65370","4.01090","4.60911","4.56574","4.99142","4.61107","3.77425","3.82772","3.95230","4.19201","4.07422","3.75265","3.59455","3.42345","3.23902","3.76052","4.15723","3.91165","4.67925","6.44132","4.88956","5.59437","6.35767","7.80243","9.08052"
"UT","NNCCV","6.01797","5.40999","5.62404","7.15297","5.39900","9.19501","22.41294","16.71799","14.06303","0.01400","1.84600","1.83600","74.89593","34.48302","42.46197","41.74399","21.92999","73.75881","73.07692","68.76374","69.77953","86.76079","72.90379","91.66235","101.81694","97.69653","99.76821","122.02579","134.65488","125.39016","153.90930","209.61483","174.20464","184.41545","210.30333","283.49509","327.23462"
"UT","NNEID","0.30711","0.32283","0.34507","0.31500","0.40800","0.61200","0.93600","1.08900","1.31500","1.61000","2.00000","2.29000","2.43200","3.13100","3.72300","4.12200","5.09900","5.07400","2.82931","3.28864","5.03500","1.61500","1.74500","2.17600","2.31600","2.14500","1.79000","2.02950","2.02490","2.53830","3.83620","4.63590","4.44604","4.59533","5.21583","6.91871","6.18830"
"UT","NNEIV","1.01402","0.72685","1.22706","1.40855","1.54725","1.75092","2.49983","5.49908","9.47300","9.59044","9.80380","6.60946","6.91072","3.71028","1.04088","1.03990","1.27381","1.43980","0.59820","2.15076","4.68757","8.84858","12.17308","14.42467","21.44615","19.58818","7.45357","8.49140","12.46929","17.02692","42.24427","73.45129","69.01155","66.84398","49.16439","88.42619","188.09981"
"UT","NNICD","0.31556","0.35608","0.38809","0.41657","0.48310","0.72930","1.01800","1.23967","1.49493","1.80800","2.07730","2.39563","2.61222","2.92158","3.27431","3.00696","3.16425","2.96294","2.86769","3.03496","3.32574","3.43668","3.62379","3.39384","2.56353","2.19958","2.01420","2.44625","2.86705","2.78457","3.73770","5.02575","3.67657","4.73876","5.55707","6.94918","7.57812"
"UT","NNICV","16.53814","17.61732","20.58049","20.69521","22.93623","29.85733","47.18861","49.14299","57.74730","68.86259","85.97998","98.90795","88.54438","117.59718","135.76666","111.82706","74.38506","66.74314","86.75356","102.99639","115.83913","141.94969","146.15268","140.50094","91.18164","88.81361","78.35253","99.64169","123.53628","104.37136","136.74829","159.76943","92.47020","112.84216","140.31133","163.27513","200.36814"
"UT","NNRCD","0.90617","0.93070","0.96054","1.04436","1.12370","1.28179","1.45476","1.72267","2.01659","2.31548","2.51011","2.99504","3.63175","3.96229","5.28504","4.51876","4.89373","4.60181","4.72706","4.72258","4.85264","5.06189","5.03716","4.74676","4.64148","4.45462","4.28736","4.92129","5.32316","5.08609","5.89662","7.68588","6.00852","6.89188","7.64804","9.20554","10.41283"
"UT","NNRCV","37.94089","43.51801","44.01488","48.01477","53.87121","72.75817","91.58878","58.20789","92.17290","134.34681","158.00817","176.79622","156.71816","234.34371","310.45876","285.27621","267.38702","206.43395","215.85147","231.93572","229.36628","274.85928","242.95147","265.78050","242.69982","232.09142","242.91795","298.09301","316.61469","297.89493","344.88384","445.01257","379.55130","400.45125","491.47875","563.60366","661.38288"
"UT","NNTCD","0.57418","0.63189","0.65040","0.71133","0.79964","1.06814","1.30017","1.47805","1.74146","2.08495","2.33244","2.74349","3.25803","3.57341","4.46428","4.00932","4.40845","4.16393","3.94058","3.99190","4.16824","4.20779","4.18146","3.99038","3.64583","3.36937","3.28590","3.83237","4.16644","4.04710","4.88050","6.43172","5.13129","5.91081","6.75432","8.21073","8.80709"
"UT","NNTCV","61.51102","67.27217","71.44647","77.27150","83.75369","113.56143","163.69016","129.56795","173.45623","212.81384","255.63795","284.14963","327.06919","390.13419","489.72827","439.88716","364.97588","348.37570","376.28015","405.84661","419.67888","512.45016","474.99439","513.35945","458.12840","439.54062","430.18689","529.72029","590.72407","549.41487","682.63362","891.27580","718.29332","768.72677","896.41950","1100.50469","1379.23740"
"VA","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","5.36584","2.46962","2.23341","2.69032","4.83837","4.87632","6.02282","5.40204","5.67361","4.37265","5.75791","6.16225","9.68761","6.87093"
"VA","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.31290","0.15253","0.19451","0.31262","0.81844","0.85972","1.32007","1.30214","1.54807","1.21331","1.95395","2.32724","1.59907","1.22829"
"VA","NNCCD","0.93754","0.97103","1.07600","1.10177","1.27688","1.68522","1.86058","2.37642","2.59203","3.07462","3.71213","4.08906","5.23734","6.05668","5.89335","5.75977","5.06780","4.46150","4.27511","4.73190","4.72445","4.65502","4.78596","5.34769","5.45299","4.92864","5.70684","6.17970","5.86308","5.77227","7.31677","9.01612","6.94532","9.13969","9.86310","11.34145","11.99045"
"VA","NNCCV","28.94405","34.54291","37.68683","42.45897","46.02087","55.54898","66.12517","84.17686","113.78086","106.37811","144.77232","147.00241","204.35147","239.15772","212.27692","202.69265","186.73784","182.65110","186.18125","217.08076","202.08452","213.60871","252.16555","295.27910","298.61906","288.81507","350.48234","398.64090","356.48504","368.23490","499.41187","559.22411","451.20573","605.23788","653.21786","779.66977","775.24416"
"VA","NNEID","0.29039","0.36167","0.39165","0.39000","0.95200","0.98566","1.13848","1.62992","1.81959","2.22409","2.88900","3.54500","3.93900","4.20200","4.22600","3.43800","1.92900","2.42300","2.04900","2.47900","2.58200","1.82200","2.37200","2.78600","2.56600","2.59100","2.81600","2.74040","2.95430","2.99650","4.51150","4.38100","4.19799","6.17927","6.65212","9.32044","7.50952"
"VA","NNEIV","1.27394","1.56026","1.88114","1.72305","4.62039","0.53690","0.60095","2.60625","2.20617","8.71107","7.28188","8.45106","12.81921","14.59589","13.84623","5.44553","1.71914","4.33656","2.35804","9.76205","25.98697","30.00892","58.45000","115.40657","106.96476","120.06895","91.77858","54.55299","115.89072","128.35550","171.44757","149.27853","150.15061","223.54891","333.01220","643.64579","466.21100"
"VA","NNICD","0.49415","0.55360","0.58059","0.64255","0.91000","1.07984","1.42803","1.89181","2.10334","2.28113","2.99062","3.50621","4.27490","4.89079","4.76961","4.60088","3.81054","3.49997","3.21834","3.75593","3.51984","3.65457","3.57937","3.70717","3.03051","3.25019","3.91617","4.48388","3.89914","3.79679","5.02605","5.76993","4.42764","5.76177","7.70159","10.36522","9.60391"
"VA","NNICV","22.50316","27.36805","31.17579","34.63256","46.75735","39.38043","46.66123","57.34866","69.41457","94.01051","161.76166","181.13682","213.93965","223.17643","223.04854","231.76432","183.07340","195.10679","171.57507","216.58744","263.60009","217.30936","244.34446","269.88070","257.02027","312.79579","325.93649","379.16329","358.54613","354.14069","368.17771","365.42510","315.76521","390.78407","524.53030","798.08790","634.37461"
"VA","NNRCD","1.45223","1.48344","1.55926","1.63963","1.83053","2.20286","2.48940","2.96503","3.20700","3.64981","4.20435","4.55483","5.87747","6.82826","6.75117","6.76021","6.23991","5.63456","5.58165","6.32553","6.47191","6.51780","6.43516","7.17548","7.34441","6.96704","7.63990","8.23960","8.21023","8.29704","9.64615","11.52060","9.43405","11.42703","12.69643","14.49983","15.58951"
"VA","NNRCV","73.83486","75.32120","88.57190","86.66988","90.05902","109.51215","133.11726","148.23004","177.34278","189.71607","233.69614","236.86290","290.00635","331.74990","359.18730","341.37053","334.10946","324.46549","338.69817","405.33693","346.98824","367.77611","417.03881","490.55449","495.12028","492.60503","603.41800","634.66110","541.18938","595.31699","793.90534","839.29555","737.78254","1008.84166","1078.54165","1292.27917","1161.25240"
"VA","NNTCD","0.96137","0.99068","1.05978","1.10534","1.32502","1.71258","2.01695","2.49184","2.71903","3.02804","3.62125","4.03845","5.09047","5.89516","5.80449","5.67596","5.06463","4.52751","4.40354","4.94738","4.62471","4.64919","4.61974","4.92482","4.65506","4.46547","5.35213","5.96266","5.32000","5.32371","6.99944","8.23358","6.61042","8.61656","9.60851","11.56008","11.35988"
"VA","NNTCV","126.55601","138.79242","159.31566","165.48446","187.45763","204.97846","246.50461","292.36181","362.74438","398.81576","547.51200","573.45319","721.11668","808.67994","808.35899","781.27303","705.63984","706.55994","698.81253","848.76718","838.65982","828.70310","971.99882","1171.43376","1157.87690","1214.47935","1371.92803","1467.83672","1372.97099","1447.36815","1834.24463","1914.77136","1656.11740","2230.36647","2591.62925","3515.28170","3038.31046"
"VT","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","3.66610","4.97535","2.32738","4.23812","4.44267","3.65510","2.38168","4.59406","2.68783","6.79604","4.96872","7.05019","5.91915","10.28334","13.04174"
