SEQ='MG'     NUCCHG=12                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  43787696.4   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2P6 3S1             (2)0( 0.5)        0.0 
     2          2P6 3P1             (2)1( 2.5)    37302.4 

   LS RESOLVED TERM INDEXING            BWNR=  43832756.5   NTRM= 205
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.67E-37
             1.17E-26  1.88E-20  1.37E-18  7.51E-18  1.02E-17  6.39E-18  3.01E-18  9.04E-19  3.38E-19
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.93E-38
             1.36E-27  2.45E-21  2.25E-19  1.49E-18  2.29E-18  1.49E-18  7.15E-19  2.17E-19  8.17E-20
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-39
             7.07E-29  1.17E-22  9.23E-21  5.43E-20  7.79E-20  4.95E-20  2.35E-20  7.11E-21  2.67E-21
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.32E-42
             2.34E-31  3.86E-25  3.03E-23  1.78E-22  2.54E-22  1.61E-22  7.66E-23  2.31E-23  8.68E-24
    35       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.85E-43
             5.53E-32  9.81E-26  8.81E-24  5.71E-23  8.71E-23  5.65E-23  2.71E-23  8.24E-24  3.10E-24
    36       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-40
             1.38E-29  2.56E-23  2.48E-21  1.68E-20  2.63E-20  1.72E-20  8.29E-21  2.52E-21  9.50E-22
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.27E-36
             2.02E-25  3.12E-19  2.44E-17  1.44E-16  2.06E-16  1.31E-16  6.23E-17  1.88E-17  7.07E-18
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.36E-37
             3.90E-26  6.89E-20  5.96E-18  3.76E-17  5.64E-17  3.64E-17  1.74E-17  5.29E-18  1.99E-18
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.24E-36
             8.98E-26  1.53E-19  1.23E-17  7.33E-17  1.06E-16  6.76E-17  3.22E-17  9.72E-18  3.65E-18
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.97E-39
             1.77E-28  2.93E-21  6.61E-19  6.01E-18  1.07E-17  7.25E-18  3.55E-18  1.09E-18  4.12E-19
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-37
             7.80E-27  1.31E-20  9.88E-19  5.58E-18  7.76E-18  4.88E-18  2.31E-18  6.94E-19  2.60E-19
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.21E-38
             9.03E-28  1.77E-21  1.79E-19  1.24E-18  1.97E-18  1.29E-18  6.23E-19  1.90E-19  7.15E-20
    43       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.58E-40
             5.64E-29  9.73E-23  7.84E-21  4.67E-20  6.76E-20  4.31E-20  2.05E-20  6.20E-21  2.33E-21
    44       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.99E-42
             2.98E-31  5.10E-25  4.06E-23  2.40E-22  3.44E-22  2.19E-22  1.04E-22  3.15E-23  1.18E-23
    45       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.44E-43
             7.05E-32  1.30E-25  1.18E-23  7.72E-23  1.18E-22  7.68E-23  3.69E-23  1.12E-23  4.21E-24
    46       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.47E-40
             1.10E-29  2.14E-23  2.13E-21  1.47E-20  2.32E-20  1.52E-20  7.33E-21  2.23E-21  8.40E-22
    47       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.58E-36
             1.09E-25  1.87E-19  1.61E-17  1.01E-16  1.51E-16  9.75E-17  4.66E-17  1.41E-17  5.31E-18
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.62E-37
             2.76E-26  5.11E-20  4.62E-18  3.00E-17  4.58E-17  2.97E-17  1.43E-17  4.34E-18  1.63E-18
    49       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.31E-37
             6.33E-26  1.11E-19  9.06E-18  5.45E-17  7.94E-17  5.07E-17  2.41E-17  7.30E-18  2.74E-18
    50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.82E-37
             6.52E-26  1.22E-19  1.15E-17  7.71E-17  1.20E-16  7.81E-17  3.75E-17  1.14E-17  4.30E-18
    51       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.96E-38
             5.39E-27  9.31E-21  7.25E-19  4.19E-18  5.92E-18  3.75E-18  1.77E-18  5.35E-19  2.01E-19
    52       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.03E-39
             6.24E-28  1.31E-21  1.41E-19  1.02E-18  1.64E-18  1.08E-18  5.24E-19  1.60E-19  6.02E-20
    53       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.65E-42
             2.82E-31  4.95E-25  3.98E-23  2.36E-22  3.41E-22  2.17E-22  1.03E-22  3.12E-23  1.17E-23
    54       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.58E-40
             4.32E-29  7.64E-23  6.24E-21  3.76E-20  5.47E-20  3.49E-20  1.66E-20  5.03E-21  1.89E-21
    55       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.63E-43
             6.69E-32  1.26E-25  1.16E-23  7.62E-23  1.17E-22  7.62E-23  3.66E-23  1.11E-23  4.18E-24
    56       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.09E-40
             8.44E-30  1.69E-23  1.71E-21  1.19E-20  1.90E-20  1.25E-20  6.01E-21  1.83E-21  6.89E-22
    57       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.82E-34
             5.43E-24  5.64E-18  3.39E-16  1.58E-15  1.88E-15  1.12E-15  5.12E-16  1.51E-16  5.63E-17
    58       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.00E-34
             8.31E-24  9.36E-18  5.52E-16  2.54E-15  3.01E-15  1.78E-15  8.15E-16  2.41E-16  8.97E-17
    59       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.09E-34
             5.19E-24  7.16E-18  4.63E-16  2.25E-15  2.76E-15  1.66E-15  7.64E-16  2.26E-16  8.44E-17
    60       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.35E-37
             2.73E-25  1.14E-18  1.03E-16  5.88E-16  7.88E-16  4.86E-16  2.27E-16  6.78E-17  2.53E-17
    61       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.70E-38
             3.12E-26  1.85E-19  2.06E-17  1.32E-16  1.92E-16  1.22E-16  5.76E-17  1.74E-17  6.50E-18
    62       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.43E-39
             5.76E-27  5.38E-20  6.52E-18  4.30E-17  6.30E-17  4.01E-17  1.90E-17  5.73E-18  2.15E-18
    63       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-38
             4.19E-27  2.42E-20  2.73E-18  1.77E-17  2.60E-17  1.65E-17  7.84E-18  2.37E-18  8.88E-19
    64       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-34
             6.36E-24  9.30E-18  6.28E-16  3.12E-15  3.89E-15  2.34E-15  1.08E-15  3.20E-16  1.19E-16
    65       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-38
             1.32E-26  8.79E-20  9.81E-18  6.26E-17  9.04E-17  5.72E-17  2.71E-17  8.15E-18  3.05E-18
    66       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.00E-37
             2.21E-25  9.90E-19  9.57E-17  5.69E-16  7.89E-16  4.92E-16  2.31E-16  6.94E-17  2.60E-17
    67       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.59E-37
             9.85E-26  4.20E-19  3.85E-17  2.21E-16  2.97E-16  1.84E-16  8.59E-17  2.57E-17  9.61E-18
    68       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.13E-38
             3.57E-26  2.20E-19  2.44E-17  1.55E-16  2.24E-16  1.42E-16  6.71E-17  2.02E-17  7.57E-18
    69       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-38
             9.13E-27  7.83E-20  9.69E-18  6.58E-17  9.92E-17  6.37E-17  3.04E-17  9.20E-18  3.45E-18
    70       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-39
             2.55E-27  3.24E-20  4.34E-18  3.00E-17  4.53E-17  2.91E-17  1.38E-17  4.19E-18  1.57E-18
    71       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.24E-39
             3.11E-27  2.44E-20  2.95E-18  1.98E-17  2.96E-17  1.90E-17  9.04E-18  2.73E-18  1.03E-18
    72       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.64E-40
             9.56E-29  5.44E-22  5.56E-20  3.39E-19  4.75E-19  2.98E-19  1.40E-19  4.22E-20  1.58E-20
    73       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.94E-40
             2.89E-28  1.65E-21  1.70E-19  1.04E-18  1.47E-18  9.20E-19  4.34E-19  1.31E-19  4.89E-20
    74       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.25E-39
             5.07E-27  2.66E-20  2.60E-18  1.53E-17  2.09E-17  1.30E-17  6.09E-18  1.82E-18  6.82E-19
    75       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.43E-39
             4.06E-27  2.12E-20  2.06E-18  1.21E-17  1.65E-17  1.02E-17  4.78E-18  1.43E-18  5.35E-19
    76       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.76E-40
             2.73E-28  1.52E-21  1.53E-19  9.29E-19  1.30E-18  8.18E-19  3.85E-19  1.16E-19  4.34E-20
    77       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.09E-40
             6.42E-29  3.67E-22  3.77E-20  2.30E-19  3.25E-19  2.04E-19  9.61E-20  2.89E-20  1.08E-20
    78       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.61E-38
             1.88E-26  1.31E-19  1.47E-17  9.35E-17  1.35E-16  8.51E-17  4.02E-17  1.21E-17  4.54E-18
    79       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.34E-39
             3.69E-27  4.18E-20  5.43E-18  3.71E-17  5.57E-17  3.57E-17  1.70E-17  5.14E-18  1.93E-18
    80       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.77E-40
             1.92E-27  2.73E-20  3.79E-18  2.67E-17  4.07E-17  2.62E-17  1.25E-17  3.79E-18  1.42E-18
    81       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.84E-37
             1.16E-25  6.78E-19  6.96E-17  4.23E-16  5.92E-16  3.70E-16  1.74E-16  5.23E-17  1.96E-17
    82       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.68E-37
             2.86E-25  1.60E-18  1.59E-16  9.43E-16  1.30E-15  8.06E-16  3.78E-16  1.13E-16  4.23E-17
    83       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-40
             8.48E-29  5.61E-22  6.02E-20  3.74E-19  5.31E-19  3.34E-19  1.57E-19  4.73E-20  1.77E-20
    84       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.69E-41
             1.81E-29  1.18E-22  1.29E-20  8.22E-20  1.19E-19  7.58E-20  3.59E-20  1.08E-20  4.06E-21
    85       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.28E-39
             4.81E-27  4.61E-20  5.90E-18  4.09E-17  6.26E-17  4.05E-17  1.94E-17  5.88E-18  2.21E-18
    86       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.85E-39
             4.35E-27  2.48E-20  2.47E-18  1.47E-17  2.02E-17  1.26E-17  5.89E-18  1.77E-18  6.61E-19
    87       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.18E-38
             7.55E-27  4.32E-20  4.33E-18  2.58E-17  3.55E-17  2.21E-17  1.03E-17  3.10E-18  1.16E-18
    88       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.94E-41
             6.15E-29  3.80E-22  3.97E-20  2.43E-19  3.41E-19  2.14E-19  1.01E-19  3.02E-20  1.13E-20
    89       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.34E-40
             5.87E-28  3.58E-21  3.67E-19  2.21E-18  3.07E-18  1.92E-18  9.00E-19  2.70E-19  1.01E-19
    90       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.59E-39
             2.41E-27  2.03E-20  2.46E-18  1.65E-17  2.46E-17  1.57E-17  7.48E-18  2.26E-18  8.49E-19
    91       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.01E-41
             1.12E-28  1.13E-21  1.49E-19  1.06E-18  1.66E-18  1.08E-18  5.22E-19  1.59E-19  5.97E-20
    92       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.65E-39
             1.40E-27  1.05E-20  1.21E-18  7.92E-18  1.18E-17  7.54E-18  3.59E-18  1.09E-18  4.08E-19
    93       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-38
             1.66E-26  1.04E-19  1.08E-17  6.57E-17  9.23E-17  5.78E-17  2.72E-17  8.18E-18  3.06E-18
    94       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-38
             9.72E-27  5.95E-20  6.11E-18  3.69E-17  5.14E-17  3.21E-17  1.51E-17  4.52E-18  1.69E-18
    95       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.29E-39
             2.48E-27  1.63E-20  1.75E-18  1.10E-17  1.57E-17  9.93E-18  4.70E-18  1.41E-18  5.30E-19
    96       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.73E-41
             8.28E-29  9.36E-22  1.26E-19  9.07E-19  1.42E-18  9.30E-19  4.47E-19  1.36E-19  5.11E-20
    97       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.68E-38
             1.46E-26  1.13E-19  1.29E-17  8.27E-17  1.20E-16  7.57E-17  3.58E-17  1.08E-17  4.05E-18
    98       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.57E-40
             1.58E-27  2.40E-20  3.40E-18  2.42E-17  3.71E-17  2.40E-17  1.14E-17  3.47E-18  1.30E-18
    99       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.41E-39
             2.79E-27  3.55E-20  4.77E-18  3.31E-17  5.01E-17  3.22E-17  1.53E-17  4.64E-18  1.74E-18
   100       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.58E-38
             3.64E-26  2.48E-19  2.69E-17  1.69E-16  2.43E-16  1.54E-16  7.26E-17  2.19E-17  8.19E-18
   101       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.39E-37
             1.77E-25  1.11E-18  1.14E-16  6.92E-16  9.62E-16  6.00E-16  2.82E-16  8.46E-17  3.16E-17
   102       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.86E-41
             6.97E-29  5.13E-22  5.70E-20  3.60E-19  5.16E-19  3.26E-19  1.54E-19  4.63E-20  1.74E-20
   103       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.77E-41
             1.43E-29  1.03E-22  1.17E-20  7.56E-20  1.11E-19  7.04E-20  3.34E-20  1.01E-20  3.79E-21
   104       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.79E-39
             2.48E-27  2.65E-20  3.54E-18  2.52E-17  3.95E-17  2.58E-17  1.24E-17  3.77E-18  1.42E-18
   105       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.66E-43
             2.03E-31  1.33E-24  1.41E-22  8.68E-22  1.23E-21  7.71E-22  3.63E-22  1.09E-22  4.09E-23
   106       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.13E-43
             4.34E-31  2.99E-24  3.21E-22  1.99E-21  2.83E-21  1.78E-21  8.39E-22  2.52E-22  9.45E-23
   107       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.93E-41
             3.80E-29  2.44E-22  2.54E-20  1.54E-19  2.14E-19  1.34E-19  6.29E-20  1.89E-20  7.06E-21
   108       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.83E-41
             1.39E-29  8.82E-23  9.17E-21  5.56E-20  7.75E-20  4.84E-20  2.27E-20  6.82E-21  2.55E-21
   109       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.89E-39
             2.94E-27  1.86E-20  1.93E-18  1.17E-17  1.62E-17  1.01E-17  4.75E-18  1.43E-18  5.34E-19
   110       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.19E-39
             4.73E-27  3.02E-20  3.13E-18  1.90E-17  2.64E-17  1.65E-17  7.75E-18  2.32E-18  8.70E-19
   111       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.06E-41
             8.79E-30  5.89E-23  6.21E-21  3.79E-20  5.30E-20  3.31E-20  1.56E-20  4.68E-21  1.75E-21
   112       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.22E-43
             4.43E-31  3.50E-24  4.09E-22  2.66E-21  3.88E-21  2.46E-21  1.17E-21  3.52E-22  1.32E-22
   113       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.93E-41
             4.88E-29  3.37E-22  3.65E-20  2.28E-19  3.23E-19  2.03E-19  9.59E-20  2.89E-20  1.08E-20
   114       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.05E-40
             5.07E-28  3.43E-21  3.64E-19  2.23E-18  3.13E-18  1.96E-18  9.22E-19  2.77E-19  1.04E-19
   115       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.88E-39
             1.94E-27  1.68E-20  2.03E-18  1.36E-17  2.02E-17  1.29E-17  6.14E-18  1.86E-18  6.97E-19
   116       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.13E-41
             9.36E-29  1.06E-21  1.47E-19  1.09E-18  1.77E-18  1.17E-18  5.67E-19  1.73E-19  6.53E-20
   117       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.53E-36
             6.03E-25  2.66E-18  2.49E-16  1.44E-15  1.95E-15  1.21E-15  5.64E-16  1.69E-16  6.32E-17
   118       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.62E-38
             1.33E-26  8.99E-20  9.65E-18  6.00E-17  8.54E-17  5.38E-17  2.54E-17  7.64E-18  2.86E-18
   119       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.17E-39
             1.16E-27  9.57E-21  1.16E-18  7.91E-18  1.21E-17  7.87E-18  3.77E-18  1.15E-18  4.31E-19
   120       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.31E-40
             1.35E-27  2.14E-20  3.07E-18  2.20E-17  3.40E-17  2.19E-17  1.05E-17  3.18E-18  1.19E-18
   121       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.03E-38
             8.31E-27  5.50E-20  5.80E-18  3.56E-17  5.00E-17  3.13E-17  1.47E-17  4.43E-18  1.66E-18
   122       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.47E-39
             2.13E-27  1.52E-20  1.69E-18  1.09E-17  1.59E-17  1.01E-17  4.79E-18  1.45E-18  5.43E-19
   123       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-38
             1.20E-26  9.75E-20  1.13E-17  7.34E-17  1.07E-16  6.77E-17  3.20E-17  9.66E-18  3.62E-18
   124       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.08E-41
             7.22E-29  9.14E-22  1.29E-19  9.59E-19  1.54E-18  1.02E-18  4.91E-19  1.50E-19  5.64E-20
   125       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.03E-39
             2.25E-27  3.04E-20  4.16E-18  2.92E-17  4.44E-17  2.86E-17  1.36E-17  4.13E-18  1.55E-18
   126       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.22E-38
             2.85E-26  2.05E-19  2.26E-17  1.43E-16  2.06E-16  1.30E-16  6.16E-17  1.86E-17  6.96E-18
   127       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-37
             1.32E-25  8.80E-19  9.28E-17  5.67E-16  7.94E-16  4.96E-16  2.33E-16  7.01E-17  2.62E-17
   128       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.67E-41
             4.60E-29  3.61E-22  4.11E-20  2.64E-19  3.82E-19  2.42E-19  1.14E-19  3.45E-20  1.29E-20
   129       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.16E-41
             1.04E-29  7.92E-23  9.15E-21  5.99E-20  8.84E-20  5.65E-20  2.68E-20  8.11E-21  3.04E-21
   130       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.13E-39
             1.62E-27  1.77E-20  2.41E-18  1.76E-17  2.80E-17  1.84E-17  8.88E-18  2.71E-18  1.02E-18
