
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 06-612 26 Jul 2006  CCVEX"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 03 03 16  0 0.059405 0.0000  0.628  0.648  0.679  0.1000 1576.93
 14 14 16  0 0.003326 0.0000  1.803  1.828  1.852  0.0100  157.40
 30 30 16  1 0.945000 0.0000  3.679  3.750  3.809  0.0010   11.76
 45 45 16  1 0.957000 0.0000 10.807 11.063 11.331  0.0100    0.16

 Record ScanLine -2006207-  INU_Lat    INU_Lon    Roll   Rad_03  Rad_14  Tmp_30  Tmp_45
 003896 00096593 17.938530 +31.02093  -88.14005  -0.242  123.11  4.7828  312.48  265.55
 003897 00096613 17.939425 +31.01973  -88.13438  -0.220  130.12  5.0256  311.74  263.20
 003898 00096633 17.940319 +31.01835  -88.12838  -0.330  165.23  6.5622  311.32  257.98
 003899 00096653 17.941212 +31.01698  -88.12237  -0.396  222.62  9.0900  306.83  249.76
 003900 00096673 17.942106 +31.01526  -88.11447  -0.308  256.05  10.138  306.11  250.78
 003901 00096693 17.943001 +31.01389  -88.10847  -0.242  245.63  9.5057  305.38  253.26
 003902 00096713 17.943892 +31.01252  -88.10263  -0.374  225.86  9.0002  308.30  254.66
 003903 00096733 17.944786 +31.01114  -88.09662  -0.286  202.55  8.2518  312.87  254.96
 003904 00096753 17.945679 +31.00943  -88.08838  -0.330  205.85  8.3715  312.29  256.09
 003905 00096773 17.946571 +31.00805  -88.08237  -0.330  248.44  9.8815  310.43  254.73
 003906 00096793 17.947464 +31.00668  -88.07654  -0.308  244.31  9.7419  308.61  254.27
 003907 00096813 17.948359 +31.00531  -88.07070  -0.396  193.03  7.8194  313.35  255.46
 003908 00096833 17.949249 +31.00410  -88.06487  -0.286  174.10  6.9247  312.95  258.62
 003909 00096853 17.950144 +31.00222  -88.05697  -0.242  164.21  6.8582  314.20  258.92
 003910 00096873 17.951038 +31.00084  -88.05096  -0.330  154.39  6.6320  314.67  260.13
 003911 00096893 17.951931 +30.99947  -88.04495  -0.396  117.30  4.7096  313.74  269.76
 003912 00096913 17.952826 +30.99827  -88.03912  -0.396  134.86  5.5411  341.11  264.03
 003913 00096933 17.953716 +30.99689  -88.03310  -0.286  118.98  4.5067  315.44  269.93
 003914 00096953 17.954611 +30.99501  -88.02504  -0.220  112.81  4.5500  316.40  270.77
 003915 00096973 17.955505 +30.99363  -88.01903  -0.286  113.11  4.5732  316.24  271.17
 003916 00096993 17.956398 +30.99226  -88.01319  -0.352  149.83  6.1265  315.08  259.47
 003917 00097013 17.957293 +30.99089  -88.00719  -0.440  142.52  5.8903  314.50  261.14
 003918 00097033 17.958185 +30.98969  -88.00152  -0.374  139.83  5.9369  314.74  259.99
 003919 00097053 17.959080 +30.98797  -87.99362  -0.286  144.50  6.1631  312.41  260.13
 003920 00097073 17.959972 +30.98660  -87.98762  -0.220  160.14  6.9547  311.15  255.08
 003921 00097093 17.960863 +30.98522  -87.98144  -0.198  122.69  5.3050  310.79  262.04
 003922 00097113 17.961758 +30.98385  -87.97560  -0.264  86.269  3.4890  307.76  274.99
 003923 00097133 17.962650 +30.98196  -87.96753  -0.374  66.679  2.5643  302.67  284.69
 003924 00097153 17.963545 +30.98059  -87.96169  -0.418  96.873  3.8515  303.61  272.69
 003925 00097173 17.964439 +30.97939  -87.95569  -0.396  137.79  5.6775  302.87  255.84
 003926 00097193 17.965330 +30.97801  -87.94985  -0.374  118.92  4.8127  307.27  260.40
 003927 00097213 17.966225 +30.97664  -87.94384  -0.264  141.21  5.8438  303.99  254.43
 003928 00097233 17.967117 +30.97492  -87.93612  -0.198  109.15  4.5500  304.16  264.96
 003929 00097253 17.968012 +30.97355  -87.93028  -0.220  183.32  7.5301  301.01  250.01
 003930 00097273 17.968903 +30.97218  -87.92427  -0.308  221.66  8.9370  300.79  249.11
 003931 00097293 17.969797 +30.97080  -87.91843  -0.286  223.22  9.0733  304.70  249.48
 003932 00097313 17.970690 +30.96909  -87.91054  -0.308  168.58  7.1210  309.38  254.28
 003933 00097333 17.971582 +30.96771  -87.90453  -0.374  126.05  5.3582  313.87  263.47
 003934 00097353 17.972477 +30.96634  -87.89870  -0.418  90.343  3.4191  313.51  277.46
 003935 00097373 17.973370 +30.96497  -87.89252  -0.396  75.845  2.7207  310.01  283.88
 003936 00097393 17.974264 +30.96359  -87.88651  -0.374  77.163  2.8338  310.69  282.59
 003937 00097413 17.975155 +30.96170  -87.87878  -0.308  72.250  2.3382  310.20  287.28
 003938 00097433 17.976049 +30.96050  -87.87295  -0.176  76.504  2.4712  311.89  286.09
 003939 00097453 17.976944 +30.95913  -87.86711  -0.198  88.725  2.3615  311.11  287.14
 003940 00097473 17.977837 +30.95776  -87.86127  -0.242  113.77  2.5145  312.01  286.66
 003941 00097493 17.978731 +30.95638  -87.85526  -0.286  103.82  2.8038  311.47  282.90
 003942 00097513 17.979622 +30.95467  -87.84720  -0.418  109.69  3.2661  312.31  280.32
 003943 00097533 17.980516 +30.95329  -87.84119  -0.330  152.11  2.4247  310.14  283.14
 003944 00097553 17.981409 +30.95192  -87.83535  -0.264  132.22  2.9668  311.02  278.91
 003945 00097573 17.982304 +30.95055  -87.82935  -0.242  125.51  3.5156  312.70  276.83
 003946 00097593 17.983198 +30.94883  -87.82162  -0.308  119.82  4.8659  315.01  270.59
 003947 00097613 17.984089 +30.94746  -87.81561  -0.374  98.191  3.7650  313.20  276.29
 003948 00097633 17.984983 +30.94608  -87.80978  -0.396  77.462  2.9236  309.28  283.30
 003949 00097653 17.985874 +30.94471  -87.80376  -0.418  58.471  1.9058  305.91  290.36
 003950 00097673 17.986769 +30.94334  -87.79793  -0.374  55.176  1.6297  305.86  290.77
 003951 00097693 17.987661 +30.94162  -87.79021  -0.330  58.291  1.8093  304.98  288.45
 003952 00097713 17.988556 +30.94025  -87.78437  -0.220  59.430  1.8559  303.66  286.51
 003953 00097733 17.989450 +30.93887  -87.77836  -0.220  60.987  1.8925  304.13  286.25
 003954 00097753 17.990341 +30.93750  -87.77252  -0.242  63.384  1.8626  306.33  288.34
 003955 00097773 17.991236 +30.93578  -87.76463  -0.264  74.407  2.4612  308.14  284.96
 003956 00097793 17.992128 +30.93441  -87.75879  -0.330  72.190  1.8825  306.65  287.49
 003957 00097813 17.993023 +30.93304  -87.75295  -0.352  70.393  2.0056  306.31  285.66
 003958 00097833 17.993914 +30.93166  -87.74695  -0.418  62.126  1.8725  305.24  287.03
 003959 00097853 17.994808 +30.93046  -87.74128  -0.396  64.222  2.1952  305.57  284.92
 003960 00097873 17.995701 +30.92857  -87.73338  -0.418  70.573  2.2983  305.51  282.45
 003961 00097893 17.996595 +30.92720  -87.72755  -0.418  88.306  2.5544  309.37  280.18
 003962 00097913 17.997488 +30.92583  -87.72137  -0.374  118.62  2.9601  310.19  275.54
 003963 00097933 17.998381 +30.92445  -87.71553  -0.220  115.15  3.9446  313.03  271.43
 003964 00097953 17.999275 +30.92308  -87.70953  -0.242  88.486  2.4479  308.91  282.13
 003965 00097973 18.000166 +30.92136  -87.70180  -0.330  150.43  2.7706  311.41  274.83
 003966 00097993 18.001060 +30.91999  -87.69579  -0.396  241.55  1.9856  310.22  281.05
 003967 00098013 18.001955 +30.91862  -87.68996  -0.308  102.08  1.5499  305.99  287.24
 003968 00098033 18.002848 +30.91724  -87.68412  -0.242  63.563  1.3836  303.19  289.87
 003969 00098053 18.003742 +30.91604  -87.67828  -0.242  78.840  1.5798  304.08  285.67
 003970 00098073 18.004633 +30.91415  -87.67056  -0.330  84.831  1.5333  304.39  285.23
 003971 00098093 18.005527 +30.91278  -87.66472  -0.440  77.702  1.4967  307.50  287.88
 003972 00098113 18.006420 +30.91141  -87.65871  -0.396  92.979  1.6297  304.91  283.44
 003973 00098133 18.007315 +30.91003  -87.65253  -0.352  65.900  1.4900  302.02  285.13
 003974 00098153 18.008209 +30.90832  -87.64481  -0.286  69.554  1.5366  303.98  283.50
 003975 00098173 18.009100 +30.90694  -87.63880  -0.242  80.158  1.6098  304.99  281.35
 003976 00098193 18.009995 +30.90557  -87.63313  -0.198  78.601  1.5732  304.02  281.19
 003977 00098213 18.010885 +30.90420  -87.62730  -0.220  71.591  1.5832  303.34  282.30
 003978 00098233 18.011780 +30.90300  -87.62146  -0.264  75.605  1.7462  298.00  275.40
 003979 00098253 18.012674 +30.90111  -87.61356  -0.242  81.356  1.8093  295.86  273.25
 003980 00098273 18.013567 +30.89973  -87.60773  -0.308  85.430  1.7495  296.95  276.87
 003981 00098293 18.014462 +30.89836  -87.60172  -0.396  75.425  1.6730  297.64  277.87
 003982 00098313 18.015352 +30.89699  -87.59589  -0.418  79.499  1.7694  297.13  277.05
 003983 00098333 18.016247 +30.89527  -87.58781  -0.396  82.315  1.7894  298.50  277.48
 003984 00098353 18.017139 +30.89390  -87.58198  -0.330  99.089  1.8759  297.05  276.17
 003985 00098373 18.018034 +30.89252  -87.57597  -0.264  104.48  1.9723  296.39  274.15
 003986 00098393 18.018925 +30.89115  -87.57030  -0.220  122.75  2.2251  291.87  270.97
 003987 00098413 18.019819 +30.88978  -87.56447  -0.220  98.730  2.3182  291.66  270.99
 003988 00098433 18.020714 +30.88789  -87.55640  -0.330  96.633  2.3382  291.99  271.48
 003989 00098453 18.021606 +30.88669  -87.55057  -0.396  93.458  2.2351  291.99  272.40
 003990 00098473 18.022499 +30.88531  -87.54473  -0.396  92.859  2.1586  290.66  272.36
 003991 00098493 18.023394 +30.88394  -87.53889  -0.396  94.836  2.1619  291.21  272.45
 003992 00098513 18.024286 +30.88257  -87.53306  -0.308  95.135  2.1187  293.40  273.84
 003993 00098533 18.025181 +30.88068  -87.52482  -0.198  98.131  2.1652  292.95  273.18
 003994 00098553 18.026072 +30.87931  -87.51898  -0.242  97.831  2.1453  293.36  273.38
 003995 00098573 18.026966 +30.87793  -87.51315  -0.286  100.89  2.1918  293.46  273.52
 003996 00098593 18.027859 +30.87673  -87.50748  -0.308  105.50  2.2683  293.08  272.63
 003997 00098613 18.028753 +30.87484  -87.49958  -0.374  107.90  2.3748  292.32  271.22
 003998 00098633 18.029644 +30.87347  -87.49374  -0.418  111.19  2.4380  291.22  272.34
 003999 00098653 18.030539 +30.87210  -87.48791  -0.418  111.91  2.5244  289.14  268.05
 004000 00098673 18.031433 +30.87072  -87.48207  -0.374  112.21  2.6741  287.62  266.19
 004001 00098693 18.032326 +30.86935  -87.47607  -0.374  114.85  2.6841  288.69  264.57
 004002 00098713 18.033220 +30.86763  -87.46834  -0.286  110.41  2.5411  290.89  268.91
 004003 00098733 18.034111 +30.86626  -87.46216  -0.220  111.01  2.5544  291.33  269.51
 004004 00098753 18.035006 +30.86489  -87.45632  -0.308  111.43  2.5078  290.76  269.12
 004005 00098773 18.035900 +30.86351  -87.45049  -0.396  111.85  2.5544  291.11  269.13
 004006 00098793 18.036791 +30.86180  -87.44276  -0.440  130.42  2.5577  290.77  268.95
 004007 00098813 18.037685 +30.86042  -87.43693  -0.440  149.23  2.6508  288.82  266.01
 004008 00098833 18.038578 +30.85905  -87.43109  -0.418  153.79  2.5178  290.16  268.52
 004009 00098853 18.039473 +30.85768  -87.42525  -0.418  120.60  2.4579  291.77  270.84
 004010 00098873 18.040363 +30.85630  -87.41924  -0.286  127.31  2.6675  287.78  270.57
 004011 00098893 18.041258 +30.85442  -87.41152  -0.242  129.10  2.7539  286.09  265.29
 004012 00098913 18.042152 +30.85304  -87.40551  -0.242  128.03  2.8371  286.50  265.98
 004013 00098933 18.043045 +30.85167  -87.39951  -0.264  124.49  2.8171  287.44  267.64
 004014 00098953 18.043940 +30.85030  -87.39349  -0.308  141.62  3.1098  285.67  263.44
 004015 00098973 18.044830 +30.84892  -87.38766  -0.374  157.50  3.4225  283.28  260.85
 004016 00098993 18.045725 +30.84703  -87.37994  -0.440  152.65  3.5522  284.90  261.43
 004017 00099013 18.046618 +30.84583  -87.37392  -0.396  166.97  3.5455  285.08  261.23
 004018 00099033 18.047512 +30.84446  -87.36809  -0.264  168.88  3.6786  285.16  260.45
 004019 00099053 18.048405 +30.84309  -87.36225  -0.396  178.53  3.8848  284.54  258.73
 004020 00099073 18.049297 +30.84171  -87.35625  -0.264  186.08  3.9945  283.14  257.58
 004021 00099093 18.050192 +30.83982  -87.34852  -0.308  214.41  4.2939  281.90  258.68
 004022 00099113 18.051083 +30.83845  -87.34251  -0.308  199.68  4.3737  280.86  254.88
 004023 00099133 18.051977 +30.83708  -87.33668  -0.286  161.99  4.3637  282.11  260.15
 004024 00099153 18.052870 +30.83570  -87.33067  -0.330  150.85  4.3205  285.52  259.00
 004025 00099173 18.053764 +30.83382  -87.32277  -0.308  168.88  4.0511  284.87  257.71
 004026 00099193 18.054659 +30.83244  -87.31693  -0.286  173.50  3.9579  284.68  259.61
 004027 00099213 18.055550 +30.83124  -87.31110  -0.264  146.54  3.8881  285.05  260.98
 004028 00099233 18.056444 +30.82987  -87.30526  -0.308  136.53  3.5821  288.52  264.54
 004029 00099253 18.057337 +30.82832  -87.29926  -0.374  111.61  3.0167  295.41  272.20
 004030 00099273 18.058231 +30.82661  -87.29118  -0.286  106.52  2.9335  295.74  273.14
 004031 00099293 18.059122 +30.82506  -87.28518  -0.286  104.78  2.8204  298.88  274.56
 004032 00099313 18.060017 +30.82369  -87.27934  -0.352  98.790  2.5344  298.77  277.72
 004033 00099333 18.060911 +30.82232  -87.27333  -0.286  96.334  2.2983  299.32  279.58
 004034 00099353 18.061802 +30.82060  -87.26543  -0.330  87.407  2.0887  300.29  281.77
 004035 00099373 18.062696 +30.81923  -87.25960  -0.286  92.020  2.0189  302.64  284.03
 004036 00099393 18.063591 +30.81785  -87.25376  -0.308  104.30  1.9590  304.04  283.79
 004037 00099413 18.064484 +30.81648  -87.24792  -0.308  119.64  1.9557  303.21  281.93
 004038 00099433 18.065378 +30.81511  -87.24209  -0.242  137.19  1.9856  302.92  281.22
 004039 00099453 18.066269 +30.81322  -87.23419  -0.396  252.28  2.2251  305.85  277.42
 004040 00099473 18.067163 +30.81184  -87.22836  -0.264  265.58  2.4779  304.58  274.84
 004041 00099493 18.068056 +30.81047  -87.22235  -0.220  319.26  3.1364  303.83  270.94
 004042 00099513 18.068951 +30.80910  -87.21651  -0.330  323.57  2.5910  305.91  274.52
 004043 00099533 18.069845 +30.80772  -87.21068  -0.396  273.72  2.2949  306.16  278.22
 004044 00099553 18.070736 +30.80584  -87.20278  -0.242  313.56  2.8038  308.32  274.16
 004045 00099573 18.071630 +30.80446  -87.19677  -0.264  203.63  1.9690  306.42  281.97
 004046 00099593 18.072523 +30.80309  -87.19093  -0.396  248.98  2.2384  310.90  279.95
 004047 00099613 18.073416 +30.80172  -87.18493  -0.264  294.09  2.4745  311.12  280.37
 004048 00099633 18.074308 +30.79983  -87.17703  -0.198  389.47  2.6342  314.33  280.44
 004049 00099653 18.075203 +30.79845  -87.17120  -0.242  336.03  2.4712  314.47  280.56
 004050 00099673 18.076097 +30.79708  -87.16536  -0.330  228.25  2.0721  314.02  283.48
 004051 00099693 18.076988 +30.79571  -87.15918  -0.330  159.24  1.8293  316.02  288.65
 004052 00099713 18.077883 +30.79433  -87.15317  -0.396  97.172  1.3038  322.26  301.10
 004053 00099733 18.078775 +30.79245  -87.14527  -0.396  69.794  1.0909  318.08  302.00
 004054 00099753 18.079670 +30.79124  -87.13961  -0.374  89.025  1.1242  314.97  297.21
 004055 00099773 18.080564 +30.78970  -87.13377  -0.374  156.78  1.4335  316.25  290.00
 004056 00099793 18.081455 +30.78833  -87.12794  -0.374  62.245 0.94791  312.41  298.68
 004057 00099813 18.082350 +30.78644  -87.12004  -0.264  57.812 0.95456  312.17  299.29
 004058 00099833 18.083242 +30.78524  -87.11403  -0.242  78.061  1.0610  311.27  296.31
 004059 00099853 18.084137 +30.78369  -87.10819  -0.286  159.72  1.4568  314.87  288.35
 004060 00099873 18.085028 +30.78232  -87.10236  -0.396  58.172 0.98117  308.37  296.75
 004061 00099893 18.085922 +30.78094  -87.09618  -0.418  61.826  1.0477  311.14  297.09
 004062 00099913 18.086817 +30.77906  -87.08828  -0.396  63.384  1.0610  309.00  295.96
 004063 00099933 18.087708 +30.77768  -87.08244  -0.396  65.481  1.0543  311.37  297.24
 004064 00099953 18.088602 +30.77631  -87.07644  -0.330  63.683  1.0676  313.16  298.25
 004065 00099973 18.089495 +30.77494  -87.07077  -0.264  58.052  1.0410  307.74  295.34
 004066 00099993 18.090389 +30.77356  -87.06493  -0.242  56.075 0.90135  308.77  297.55
 004067 00100013 18.091284 +30.77168  -87.05704  -0.286  73.568 0.91798  306.05  294.73
 004068 00100033 18.092175 +30.77030  -87.05086  -0.352  177.39  1.5333  307.88  284.76
 004069 00100053 18.093069 +30.76893   +0.00000  -0.374  154.51  1.4834  308.02  284.61
 004070 00100073 18.093962 +30.76756  -87.03918  -0.418  49.185 0.70179  308.26  298.81
 004071 00100093 18.094856 +30.76618  -87.03352  -0.330  57.033 0.76831  311.05  300.69
 004072 00100113 18.095747 +30.76429  -87.02563  -0.330  55.655 0.72507  308.42  298.64
 004073 00100133 18.096642 +30.76292  -87.01979  -0.330  101.07 0.92463  310.55  293.97
 004074 00100153 18.097534 +30.76155  -87.01378  -0.352  122.69  1.0144  312.22  292.13
 004075 00100173 18.098429 +30.76035  -87.00812  -0.286  56.554 0.68848  308.55  297.28
 004076 00100193 18.099321 +30.75846  -87.00039  -0.418  52.720 0.70844  307.72  298.81
 004077 00100213 18.100214 +30.75708  -86.99455  -0.264  76.144 0.81820  309.81  297.05
 004078 00100233 18.101109 +30.75554  -86.98855  -0.264  60.508 0.72839  313.74  300.96
 004079 00100253 18.102003 +30.75434  -86.98271  -0.308  54.158 0.69846  317.48  304.46
 004080 00100273 18.102894 +30.75279  -86.97688  -0.396  42.775 0.62196  310.95  301.70
 004081 00100293 18.103788 +30.75090  -86.96880  -0.440  45.411 0.65522  312.17  301.88
 004082 00100313 18.104681 +30.74953  -86.96280  -0.352  41.217 0.64524  309.44  300.44
 004083 00100333 18.105576 +30.74816  -86.95696  -0.264  41.517 0.65190  308.81  299.70
 004084 00100353 18.106466 +30.74678  -86.95113  -0.242  51.282 0.77163  310.09  299.73
 004085 00100373 18.107361 +30.74490  -86.94323  -0.242  60.089 0.89802  307.85  294.70
 004086 00100393 18.108253 +30.74352  -86.93722  -0.308  105.02  1.9956  302.42  279.97
 004087 00100413 18.109148 +30.74215  -86.93138  -0.352  90.522  2.4679  295.46  274.14
 004088 00100433 18.110043 +30.74078  -86.92554  -0.418  54.817  1.4002  301.33  288.90
 004089 00100453 18.110933 +30.73940  -86.91936  -0.308  55.955  1.5100  300.34  287.26
 004090 00100473 18.111828 +30.73751  -86.91147  -0.308  83.453  2.5643  295.64  270.91
 004091 00100493 18.112719 +30.73614  -86.90563  -0.264  74.946  2.3016  297.18  281.50
 004092 00100513 18.113613 +30.73477  -86.89963  -0.198  68.476  2.1652  298.55  282.82
 004093 00100533 18.114508 +30.73322  -86.89379  -0.286  65.600  1.5898  301.05  283.74
 004094 00100553 18.115400 +30.73185  -86.88795  -0.374  59.909  1.1408  304.46  292.44
 004095 00100573 18.116295 +30.73013  -86.88023  -0.396  54.996  1.0144  306.19  285.89
 004096 00100593 18.117186 +30.72876  -86.87439  -0.330  64.282 0.94458  309.02  296.06
 004097 00100613 18.118080 +30.72739  -86.86855  -0.286  109.87  1.3005  307.60  287.82
 004098 00100633 18.118973 +30.72584  -86.86272  -0.242  118.80  1.5067  307.98  283.37
 004099 00100653 18.119867 +30.72395  -86.85448  -0.198  104.60  1.2373  308.87  286.91
 004100 00100673 18.120762 +30.72258  -86.84864  -0.220  81.476 0.95456  309.47  294.33
 004101 00100693 18.121653 +30.72121  -86.84280  -0.286  79.559 0.97119  310.50  294.59
 004102 00100713 18.122547 +30.71983  -86.83680  -0.308  59.370 0.85478  309.34  297.75
 004103 00100733 18.123440 +30.71846  -86.83096  -0.308  57.153 0.82152  308.53  297.55
 004104 00100753 18.124332 +30.71657  -86.82307  -0.330  60.089 0.85146  306.68  295.85
 004105 00100773 18.125227 +30.71520  -86.81705  -0.374  156.42  1.2705  308.66  288.10
 004106 00100793 18.126122 +30.71383  -86.81139  -0.374  269.47  2.0089  307.12  279.34
 004107 00100813 18.127014 +30.71245  -86.80556  -0.330  323.87  2.7905  306.00  274.18
 004108 00100833 18.127905 +30.71056  -86.79766  -0.264  341.90  2.8703  304.94  274.21
 004109 00100853 18.128799 +30.70902  -86.79148  -0.220  254.19  2.4247  302.77  276.32
 004110 00100873 18.129694 +30.70765  -86.78564  -0.330  152.41  1.3869  305.53  285.37
 004111 00100893 18.130587 +30.70627  -86.77963  -0.396  181.94  1.4368  311.53  287.34
 004112 00100913 18.131481 +30.70490  -86.77380  -0.396  264.98  1.9124  309.71  282.16
 004113 00100933 18.132372 +30.70301  -86.76608  -0.352  141.15  1.1408  314.01  293.12
 004114 00100953 18.133266 +30.70164  -86.76024  -0.308  72.610 0.95124  311.89  299.79
 004115 00100973 18.134159 +30.70026  -86.75440  -0.264  69.854 0.94791  313.12  300.40
 004116 00100993 18.135054 +30.69872  -86.74822  -0.198  77.762 0.95456  315.04  300.06
 004117 00101013 18.135946 +30.69735  -86.74221  -0.264  67.757 0.95456  311.43  298.42
 004118 00101033 18.136839 +30.69546  -86.73449  -0.330  67.937  1.0311  310.61  296.72
 004119 00101053 18.137733 +30.69408  -86.72848  -0.418  65.600  1.0776  308.12  295.37
 004120 00101073 18.138624 +30.69271  -86.72264  -0.396  65.900  1.1275  306.60  293.77
 004121 00101093 18.139519 +30.69134  -86.71680  -0.374  175.95  1.7029  308.66  285.03
 004122 00101113 18.140411 +30.68945  -86.70891  -0.264  308.71  2.6342  306.36  277.97
 004123 00101133 18.141306 +30.68808  -86.70325  -0.220  292.18  2.4579  306.95  278.13
 004124 00101153 18.142200 +30.68670  -86.69741  -0.264  285.89  1.8825  311.26  283.44
 004125 00101173 18.143091 +30.68533  -86.69157  -0.352  183.62  1.7062  309.85  285.22
 004126 00101193 18.143986 +30.68396  -86.68574  -0.396  252.28  2.5544  304.30  275.60
 004127 00101213 18.144878 +30.68207  -86.67784  -0.396  294.33  3.1863  300.62  271.68
 004128 00101233 18.145773 +30.68069  -86.67200  -0.440  244.49  2.4047  304.82  277.22
 004129 00101253 18.146667 +30.67915  -86.66617  -0.440  254.49  2.0821  308.57  281.88
 004130 00101273 18.147558 +30.67778  -86.65999  -0.264  226.28  1.9524  305.21  280.78
 004131 00101293 18.148453 +30.67640  -86.65415  -0.242  252.28  2.1087  310.43  280.62
 004132 00101313 18.149345 +30.67451  -86.64626  -0.264  315.48  3.2462  303.14  271.95
 004133 00101333 18.150238 +30.67314  -86.64059  -0.264  381.56  3.6686  301.41  270.15
 004134 00101353 18.151131 +30.67177  -86.63475  -0.330  389.35  3.4125  301.33  270.65
 004135 00101373 18.152025 +30.67039  -86.62891  -0.396  403.25  3.6919  302.38  269.71
 004136 00101393 18.152920 +30.66851  -86.62102  -0.440  315.00  3.3992  300.70  268.62
 004137 00101413 18.153811 +30.66713  -86.61518  -0.396  255.09  3.2695  300.01  266.84
 004138 00101433 18.154705 +30.66559  -86.60934  -0.352  256.23  3.3559  300.70  269.29
 004139 00101453 18.155598 +30.66422  -86.60351  -0.242  200.87  2.5344  301.03  273.01
 004140 00101473 18.156492 +30.66284  -86.59733  -0.220  184.58  2.0255  305.08  281.29
 004141 00101493 18.157383 +30.66095  -86.58943  -0.308  189.61  2.0521  303.06  279.09
 004142 00101513 18.158278 +30.65958  -86.58360  -0.418  275.28  2.5344  302.56  275.88
 004143 00101533 18.159172 +30.65821  -86.57793  -0.396  192.19  1.9557  304.38  278.50
 004144 00101553 18.160065 +30.65683  -86.57210  -0.396  207.05  3.3659  296.45  268.88
 004145 00101573 18.160959 +30.65529  -86.56609  -0.374  195.48  2.8138  292.10  266.36
 004146 00101593 18.161852 +30.65340  -86.55836  -0.286  218.91  2.9901  294.87  266.50
 004147 00101613 18.162745 +30.65203  -86.55219  -0.198  152.53  2.3049  296.44  273.68
 004148 00101633 18.163639 +30.65065  -86.54635  -0.220  190.63  2.6109  299.39  271.65
 004149 00101653 18.164530 +30.64928  -86.54051  -0.242  160.74  2.1153  301.80  278.16
 004150 00101673 18.165424 +30.64739  -86.53262  -0.220  138.51  1.5632  339.26  285.80
 004151 00101693 18.166317 +30.64602  -86.52678  -0.286  99.030  1.2373  318.41  297.97
 004152 00101713 18.167212 +30.64447  -86.52094  -0.352  79.439  1.1608  317.56  299.12
 004153 00101733 18.168102 +30.64310  -86.51511  -0.396  79.379  1.1042  314.40  297.63
 004154 00101753 18.168997 +30.64173  -86.50944  -0.396  63.863  1.0211  309.12  295.64
 004155 00101773 18.169891 +30.64001  -86.50172  -0.374  93.997  1.0810  312.19  294.70
 004156 00101793 18.170784 +30.63847  -86.49588  -0.308  145.76  1.2705  310.21  289.38
 004157 00101813 18.171679 +30.63709  -86.48970  -0.264  104.90  1.1109  310.15  292.09
 004158 00101833 18.172569 +30.63572  -86.48386  -0.198  65.481  1.1242  311.23  296.64
 004159 00101853 18.173464 +30.63383  -86.47614  -0.264  60.388  1.0909  310.08  295.89
 004160 00101873 18.174358 +30.63246  -86.47030  -0.330  97.712  1.2373  310.07  292.33
 004161 00101893 18.175249 +30.63091  -86.46446  -0.396  92.799  1.2606  309.63  292.35
 004162 00101913 18.176144 +30.62954  -86.45863  -0.418  61.047  1.1475  308.59  294.59
 004163 00101933 18.177036 +30.62817  -86.45279  -0.352  78.181  1.1907  311.92  294.41
 004164 00101953 18.177931 +30.62645  -86.44524  -0.264  59.430  1.0976  311.01  296.01
 004165 00101973 18.178822 +30.62490  -86.43940  -0.264  55.296  1.1042  309.05  295.78
 004166 00101993 18.179716 +30.62353  -86.43356  -0.220  55.116  1.1475  308.93  295.37
 004167 00102013 18.180609 +30.62216  -86.42738  -0.286  63.384  1.2539  310.43  294.55
 004168 00102033 18.181503 +30.62061  -86.42155  -0.330  82.914  1.3537  313.30  292.83
 004169 00102053 18.182398 +30.61890  -86.41383  -0.396  62.665  1.2339  313.24  296.01
 004170 00102073 18.183289 +30.61735  -86.40799  -0.418  53.499  1.1441  312.26  296.82
 004171 00102093 18.184183 +30.61598  -86.40215  -0.374  57.393  1.0510  314.77  300.27
 004172 00102113 18.185076 +30.61460  -86.39632  -0.330  53.319  1.0211  312.54  298.14
 004173 00102133 18.185970 +30.61272  -86.38859  -0.264  53.319  1.0344  311.21  297.28
 004174 00102153 18.186863 +30.61134  -86.38293  -0.220  57.033  1.0344  314.04  298.85
 004175 00102173 18.187756 +30.60997  -86.37709  -0.308  59.789 0.96454  310.94  296.11
 004176 00102193 18.188650 +30.60860  -86.37142  -0.396  84.232  1.0344  311.17  293.27
 004177 00102213 18.189541 +30.60722  -86.36559  -0.396  78.780  1.0078  311.31  292.68
 004178 00102233 18.190435 +30.60534  -86.35752  -0.286  51.402 0.86143  310.29  297.48
 004179 00102253 18.191328 +30.60379  -86.35168  -0.242  46.130 0.80489  310.29  299.50
 004180 00102273 18.192223 +30.60242  -86.34585  -0.198  45.711 0.82152  308.29  297.14
 004181 00102293 18.193117 +30.60104  -86.34001  -0.198  46.789 0.80822  307.78  296.15
 004182 00102313 18.194008 +30.59967  -86.33418  -0.220  53.619 0.89802  311.49  298.82
 004183 00102333 18.194902 +30.59778  -86.32645  -0.264  46.190  1.1807  306.69  292.56
 004184 00102353 18.195795 +30.59641  -86.32095  -0.264  52.061  1.3603  306.92  290.50
 004185 00102373 18.196690 +30.59504  -86.31512  -0.396  49.485  1.1641  308.38  293.47
