
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 05-922  20 Jun 2005  TCSP"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 07 07 16  0 0.054580 0.0000  0.843  0.864  0.884  0.1000  980.98
 15 15 16  0 0.003276 0.0000  1.853  1.878  1.902  0.0100  140.08
 30 30 16  1 0.945000 0.0000  3.671  3.740  3.800  0.0010   11.86
 45 45 16  1 0.957000 0.0000 10.774 11.003 11.274  0.0100    0.16

 Record ScanLine -2005171-  INU_Lat    INU_Lon    Roll   Rad_07  Rad_15  Tmp_30  Tmp_45
 003663 00093345 21.406610 +34.41896 -120.76309  -0.286 0.00000 0.00000   error   error
 003664 00093365 21.407505 +34.41450 -120.75966  -0.286 0.00000 0.00000   error   error
 003665 00093385 21.408400 +34.40987 -120.75640  -0.242 0.00000 0.00000   error   error
 003666 00093405 21.409294 +34.40557 -120.75314  -0.308 0.00000 0.00000   error   error
 003667 00093425 21.410189 +34.39957 -120.74867  -0.242 0.00000 0.00000   error   error
 003668 00093445 21.411083 +34.39493 -120.74524  -0.374 0.00000 0.00000   error   error
 003669 00093465 21.411978 +34.39047 -120.74198  -0.264 0.00000 0.00000   error   error
 003670 00093485 21.412872 +34.38618 -120.73872  -0.242 0.00000 0.00000   error   error
 003671 00093505 21.413769 +34.38017 -120.73425  -0.264 0.00000 0.00000   error   error
 003672 00093525 21.414663 +34.37553 -120.73100  -0.286 0.00000 0.00000   error   error
 003673 00093545 21.415558 +34.37124 -120.72773  -0.264 0.00000 0.00000   error   error
 003674 00093565 21.416452 +34.36661 -120.72430  -0.308 0.00000 0.00000   error   error
 003675 00093585 21.417347 +34.36214 -120.72104  -0.242 0.00000 0.00000   error   error
 003676 00093605 21.418242 +34.35614 -120.71658  -0.352 0.00000 0.00000   error   error
 003677 00093625 21.419136 +34.35167 -120.71331  -0.242 0.00000 0.00000   error   error
 003678 00093645 21.420031 +34.34704 -120.70988  -0.352 0.00000 0.00000   error   error
 003679 00093665 21.420925 +34.34258 -120.70644  -0.242 0.00000 0.00000   error   error
 003680 00093685 21.421820 +34.33657 -120.70216  -0.330 0.00000 0.00000   error   error
 003681 00093705 21.422716 +34.33210 -120.69872  -0.264 0.00000 0.00000   error   error
 003682 00093725 21.423611 +34.32747 -120.69546  -0.242 0.00000 0.00000   error   error
 003683 00093745 21.424505 +34.32318 -120.69220  -0.352 0.00000 0.00000   error   error
 003684 00093765 21.425400 +34.31854 -120.68877  -0.242 0.00000 0.00000   error   error
 003685 00093785 21.426294 +34.31236 -120.68430  -0.308 0.00000 0.00000   error   error
 003686 00093805 21.427189 +34.30790 -120.68104  -0.286 0.00000 0.00000   error   error
 003687 00093825 21.428083 +34.30344 -120.67760  -0.330 0.00000 0.00000   error   error
 003688 00093845 21.428978 +34.29880 -120.67435  -0.286 0.00000 0.00000   error   error
 003689 00093865 21.429873 +34.29279 -120.66988  -0.286 0.00000 0.00000   error   error
 003690 00093885 21.430767 +34.28833 -120.66662  -0.352 0.00000 0.00000   error   error
 003691 00093905 21.431662 +34.28387 -120.66319  -0.308 0.00000 0.00000   error   error
 003692 00093925 21.432556 +34.27923 -120.65993  -0.308 0.00000 0.00000   error   error
 003693 00093945 21.433453 +34.27460 -120.65649  -0.286 0.00000 0.00000   error   error
 003694 00093965 21.434347 +34.26876 -120.65203  -0.264 0.00000 0.00000   error   error
 003695 00093985 21.435242 +34.26413 -120.64877  -0.286 0.00000 0.00000   error   error
 003696 00094005 21.436136 +34.25949 -120.64533  -0.352 0.00000 0.00000   error   error
 003697 00094025 21.437031 +34.25520 -120.64207  -0.330 0.00000 0.00000   error   error
 003698 00094045 21.437925 +34.24902 -120.63761  -0.286 0.00000 0.00000   error   error
 003699 00094065 21.438820 +34.24456 -120.63435  -0.374 0.00000 0.00000   error   error
 003700 00094085 21.439714 +34.24009 -120.63109  -0.308 0.00000 0.00000   error   error
 003701 00094105 21.440609 +34.23546 -120.62766  -0.264 0.00000 0.00000   error   error
 003702 00094125 21.441504 +34.23100 -120.62439  -0.286 0.00000 0.00000   error   error
 003703 00094145 21.442398 +34.22482 -120.61993  -0.286 0.00000 0.00000   error   error
 003704 00094165 21.443293 +34.22052 -120.61667  -0.264 0.00000 0.00000   error   error
 003705 00094185 21.444189 +34.21589 -120.61324  -0.352 0.00000 0.00000   error   error
 003706 00094205 21.445084 +34.21125 -120.60997  -0.286 0.00000 0.00000   error   error
 003707 00094225 21.445978 +34.20542 -120.60551  -0.352 0.00000 0.00000   error   error
 003708 00094245 21.446873 +34.20078 -120.60225  -0.242 0.00000 0.00000   error   error
 003709 00094265 21.447767 +34.19632 -120.59882  -0.308 0.00000 0.00000   error   error
 003710 00094285 21.448662 +34.19168 -120.59555  -0.308 0.00000 0.00000   error   error
 003711 00094305 21.449556 +34.18739 -120.59229  -0.264 0.00000 0.00000   error   error
 003712 00094325 21.450451 +34.18121 -120.58783  -0.330 0.00000 0.00000   error   error
 003713 00094345 21.451344 +34.17675 -120.58440  -0.308 0.00000 0.00000   error   error
 003714 00094365 21.452238 +34.17212 -120.58113  -0.264 0.00000 0.00000   error   error
 003715 00094385 21.453133 +34.16748 -120.57770  -0.352 0.00000 0.00000   error   error
 003716 00094405 21.454027 +34.16147 -120.57323  -0.352 0.00000 0.00000   error   error
 003717 00094425 21.454926 +34.15701 -120.56998  -0.330 0.00000 0.00000   error   error
 003718 00094445 21.455820 +34.15255 -120.56671  -0.286 0.00000 0.00000   error   error
 003719 00094465 21.456715 +34.14791 -120.56328  -0.308 0.00000 0.00000   error   error
 003720 00094485 21.457609 +34.14328 -120.56002  -0.352 0.00000 0.00000   error   error
 003721 00094505 21.458504 +34.13744 -120.55573  -0.330 0.00000 0.00000   error   error
 003722 00094525 21.459396 +34.13280 -120.55229  -0.352 0.00000 0.00000   error   error
 003723 00094545 21.460291 +34.12834 -120.54903  -0.308 0.00000 0.00000   error   error
 003724 00094565 21.461185 +34.12388 -120.54577  -0.308 0.00000 0.00000   error   error
 003725 00094585 21.462080 +34.11770 -120.54131  -0.242 0.00000 0.00000   error   error
 003726 00094605 21.462975 +34.11324 -120.53787  -0.330 0.00000 0.00000   error   error
 003727 00094625 21.463873 +34.10860 -120.53461  -0.286 0.00000 0.00000   error   error
 003728 00094645 21.464767 +34.10431 -120.53152  -0.264 0.00000 0.00000   error   error
 003729 00094665 21.465662 +34.09985 -120.52809  -0.308 0.00000 0.00000   error   error
 003730 00094685 21.466555 +34.09367 -120.52363  -0.352 0.00000 0.00000   error   error
 003731 00094705 21.467449 +34.08903 -120.52020  -0.308 0.00000 0.00000   error   error
 003732 00094725 21.468344 +34.08457 -120.51693  -0.286 0.00000 0.00000   error   error
 003733 00094745 21.469238 +34.07993 -120.51350  -0.308 0.00000 0.00000   error   error
 003734 00094765 21.470133 +34.07393 -120.50903  -0.286 0.00000 0.00000   error   error
 003735 00094785 21.471027 +34.06929 -120.50578  -0.352 0.00000 0.00000   error   error
 003736 00094805 21.471922 +34.06466 -120.50234  -0.286 0.00000 0.00000   error   error
 003737 00094825 21.472816 +34.06019 -120.49908  -0.308 0.00000 0.00000   error   error
 003738 00094845 21.473711 +34.05590 -120.49599  -0.330 0.00000 0.00000   error   error
 003739 00094865 21.474607 +34.04972 -120.49136  -0.286 0.00000 0.00000   error   error
 003740 00094885 21.475502 +34.04509 -120.48809  -0.330 0.00000 0.00000   error   error
 003741 00094905 21.476397 +34.04045 -120.48466  -0.352 0.00000 0.00000   error   error
 003742 00094925 21.477291 +34.03582 -120.48122  -0.242 0.00000 0.00000   error   error
 003743 00094945 21.478186 +34.02964 -120.47676  -0.330 0.00000 0.00000   error   error
 003744 00094965 21.479080 +34.02517 -120.47350  -0.242 0.00000 0.00000   error   error
 003745 00094985 21.479975 +34.02071 -120.47024  -0.242 0.00000 0.00000   error   error
 003746 00095005 21.480869 +34.01608 -120.46680  -0.352 0.00000 0.00000   error   error
 003747 00095025 21.481764 +34.01144 -120.46337  -0.308 0.00000 0.00000   error   error
 003748 00095045 21.482658 +34.00560 -120.45925  -0.308 0.00000 0.00000   error   error
 003749 00095065 21.483553 +34.00097 -120.45582  -0.264 0.00000 0.00000   error   error
 003750 00095085 21.484447 +33.99633 -120.45256  -0.286 0.00000 0.00000   error   error
 003751 00095105 21.485342 +33.99187 -120.44913  -0.286 0.00000 0.00000   error   error
 003752 00095125 21.486238 +33.98724 -120.44569  -0.330 0.00000 0.00000   error   error
 003753 00095145 21.487133 +33.98106 -120.44123  -0.264 0.00000 0.00000   error   error
 003754 00095165 21.488028 +33.97642 -120.43797  -0.352 0.00000 0.00000   error   error
 003755 00095185 21.488922 +33.97196 -120.43453  -0.330 0.00000 0.00000   error   error
 003756 00095205 21.489817 +33.96732 -120.43127  -0.286 0.00000 0.00000   error   error
 003757 00095225 21.490711 +33.96114 -120.42681  -0.286 0.00000 0.00000   error   error
 003758 00095245 21.491606 +33.95685 -120.42372  -0.308 0.00000 0.00000   error   error
 003759 00095265 21.492500 +33.95239 -120.42029  -0.308 0.00000 0.00000   error   error
 003760 00095285 21.493395 +33.94775 -120.41702  -0.330 0.00000 0.00000   error   error
 003761 00095305 21.494291 +33.94312 -120.41359  -0.352 0.00000 0.00000   error   error
 003762 00095325 21.495186 +33.93694 -120.40896  -0.286 0.00000 0.00000   error   error
 003763 00095345 21.496080 +33.93230 -120.40569  -0.264 0.00000 0.00000   error   error
 003764 00095365 21.496975 +33.92767 -120.40226  -0.308 0.00000 0.00000   error   error
 003765 00095385 21.497869 +33.92338 -120.39917  -0.308 0.00000 0.00000   error   error
 003766 00095405 21.498764 +33.91720 -120.39471  -0.286 0.00000 0.00000   error   error
 003767 00095425 21.499659 +33.91256 -120.39145  -0.308 0.00000 0.00000   error   error
 003768 00095445 21.500553 +33.90810 -120.38802  -0.352 0.00000 0.00000   error   error
 003769 00095465 21.501448 +33.90347 -120.38475  -0.286 0.00000 0.00000   error   error
 003770 00095485 21.502342 +33.89900 -120.38132  -0.264 0.00000 0.00000   error   error
 003771 00095505 21.503237 +33.89282 -120.37685  -0.352 0.00000 0.00000   error   error
 003772 00095525 21.504131 +33.88802 -120.37342  -0.264 0.00000 0.00000   error   error
 003773 00095545 21.505028 +33.88355 -120.37016  -0.352 0.00000 0.00000   error   error
 003774 00095565 21.505922 +33.87892 -120.36673  -0.308 0.00000 0.00000   error   error
 003775 00095585 21.506817 +33.87308 -120.36243  -0.330 0.00000 0.00000   error   error
 003776 00095605 21.507711 +33.86845 -120.35918  -0.330 0.00000 0.00000   error   error
 003777 00095625 21.508606 +33.86381 -120.35574  -0.330 0.00000 0.00000   error   error
 003778 00095645 21.509501 +33.85918 -120.35248  -0.330 0.00000 0.00000   error   error
 003779 00095665 21.510395 +33.85471 -120.34922  -0.308 0.00000 0.00000   error   error
 003780 00095685 21.511290 +33.84853 -120.34476  -0.242 0.00000 0.00000   error   error
 003781 00095705 21.512184 +33.84390 -120.34132  -0.308 0.00000 0.00000   error   error
 003782 00095725 21.513079 +33.83926 -120.33789  -0.308 0.00000 0.00000   error   error
 003783 00095745 21.513971 +33.83463 -120.33446  -0.264 0.00000 0.00000   error   error
 003784 00095765 21.514866 +33.82845 -120.32999  -0.286 0.00000 0.00000   error   error
 003785 00095785 21.515760 +33.82381 -120.32673  -0.308 0.00000 0.00000   error   error
 003786 00095805 21.516655 +33.81952 -120.32347  -0.286 0.00000 0.00000   error   error
 003787 00095825 21.517553 +33.81489 -120.32021  -0.264 0.00000 0.00000   error   error
 003788 00095845 21.518448 +33.81025 -120.31677  -0.352 0.00000 0.00000   error   error
 003789 00095865 21.519342 +33.80390 -120.31231  -0.330 0.00000 0.00000   error   error
 003790 00095885 21.520237 +33.79927 -120.30888  -0.264 0.00000 0.00000   error   error
 003791 00095905 21.521130 +33.79463 -120.30562  -0.308 0.00000 0.00000   error   error
 003792 00095925 21.522024 +33.79000 -120.30219  -0.330 0.00000 0.00000   error   error
 003793 00095945 21.522919 +33.78399 -120.29772  -0.308 0.00000 0.00000   error   error
 003794 00095965 21.523813 +33.77935 -120.29446  -0.308 0.00000 0.00000   error   error
 003795 00095985 21.524708 +33.77472 -120.29102  -0.330 0.00000 0.00000   error   error
 003796 00096005 21.525602 +33.77043 -120.28793  -0.308 0.00000 0.00000   error   error
 003797 00096025 21.526497 +33.76579 -120.28468  -0.264 0.00000 0.00000   error   error
 003798 00096045 21.527391 +33.75961 -120.28021  -0.308 0.00000 0.00000   error   error
 003799 00096065 21.528286 +33.75498 -120.27660  -0.330 0.00000 0.00000   error   error
 003800 00096085 21.529182 +33.75034 -120.27335  -0.242 0.00000 0.00000   error   error
 003801 00096105 21.530077 +33.74571 -120.26991  -0.242 0.00000 0.00000   error   error
 003802 00096125 21.530972 +33.73953 -120.26545  -0.308 0.00000 0.00000   error   error
 003803 00096145 21.531866 +33.73489 -120.26218  -0.330 0.00000 0.00000   error   error
 003804 00096165 21.532761 +33.73026 -120.25893  -0.242 0.00000 0.00000   error   error
 003805 00096185 21.533655 +33.72562 -120.25549  -0.374 0.00000 0.00000   error   error
 003806 00096205 21.534550 +33.72133 -120.25240  -0.242 0.00000 0.00000   error   error
 003807 00096225 21.535444 +33.71515 -120.24794  -0.352 0.00000 0.00000   error   error
 003808 00096245 21.536339 +33.71052 -120.24451  -0.308 0.00000 0.00000   error   error
 003809 00096265 21.537233 +33.70588 -120.24124  -0.330 0.00000 0.00000   error   error
 003810 00096285 21.538128 +33.70125 -120.23781  -0.308 0.00000 0.00000   error   error
 003811 00096305 21.539022 +33.69507 -120.23335  -2.090 0.00000 0.00000   error   error
 003812 00096325 21.539917 +33.69043 -120.22991 -10.802 0.00000 0.00000   error   error
 003813 00096345 21.540813 +33.68597 -120.22648 -19.382 0.00000 0.00000   error   error
 003814 00096365 21.541708 +33.68151 -120.22288 -21.164 0.00000 0.00000   error   error
 003815 00096385 21.542603 +33.67722 -120.21893 -20.768 0.00000 0.00000   error   error
 003816 00096405 21.543497 +33.67172 -120.21309 -20.482 0.00000 0.00000   error   error
 003817 00096425 21.544392 +33.66777 -120.20846 -20.394 0.00000 0.00000   error   error
 003818 00096445 21.545286 +33.66417 -120.20365 -20.218 0.00000 0.00000   error   error
 003819 00096465 21.546181 +33.66074 -120.19850 -20.174 0.00000 0.00000   error   error
 003820 00096485 21.547075 +33.65644 -120.19129 -18.832 0.00000 0.00000   error   error
 003821 00096505 21.547970 +33.65353 -120.18580 -15.708 0.00000 0.00000   error   error
 003822 00096525 21.548864 +33.65078 -120.17996 -13.222 0.00000 0.00000   error   error
 003823 00096545 21.549759 +33.64820 -120.17413 -11.176 0.00000 0.00000   error   error
 003824 00096565 21.550653 +33.64580 -120.16829  -9.592 0.00000 0.00000   error   error
 003825 00096585 21.551548 +33.64288 -120.16022  -8.206 0.00000 0.00000   error   error
 003826 00096605 21.552443 +33.64065 -120.15421  -7.084 0.00000 0.00000   error   error
 003827 00096625 21.553339 +33.63859 -120.14803  -6.182 0.00000 0.00000   error   error
 003828 00096645 21.554234 +33.63670 -120.14185  -5.324 0.00000 0.00000   error   error
 003829 00096665 21.555128 +33.63413 -120.13344  -4.554 0.00000 0.00000   error   error
 003830 00096685 21.556023 +33.63258 -120.12778  -3.762 0.00000 0.00000   error   error
 003831 00096705 21.556917 +33.63070 -120.12142  -3.256 0.00000 0.00000   error   error
 003832 00096725 21.557812 +33.62898 -120.11507  -2.838 0.00000 0.00000   error   error
 003833 00096745 21.558706 +33.62726 -120.10872  -2.464 0.00000 0.00000   error   error
 003834 00096765 21.559601 +33.62503 -120.10031  -2.068 0.00000 0.00000   error   error
 003835 00096785 21.560495 +33.62349 -120.09396  -1.760 0.00000 0.00000   error   error
 003836 00096805 21.561388 +33.62177 -120.08761  -1.518 0.00000 0.00000   error   error
 003837 00096825 21.562283 +33.62022 -120.08091  -1.298 0.00000 0.00000   error   error
 003838 00096845 21.563177 +33.61799 -120.07250  -1.210 0.00000 0.00000   error   error
 003839 00096865 21.564072 +33.61645 -120.06598  -0.946 0.00000 0.00000   error   error
 003840 00096885 21.564966 +33.61490 -120.05962  -0.792 0.00000 0.00000   error   error
 003841 00096905 21.565861 +33.61336 -120.05328  -0.704 0.00000 0.00000   error   error
 003842 00096925 21.566759 +33.61181 -120.04692  -0.660 0.00000 0.00000   error   error
 003843 00096945 21.567654 +33.60975 -120.03834  -0.638 0.00000 0.00000   error   error
 003844 00096965 21.568546 +33.60821 -120.03216  -0.550 0.00000 0.00000   error   error
 003845 00096985 21.569441 +33.60666 -120.02581  -0.374 0.00000 0.00000   error   error
 003846 00097005 21.570335 +33.60512 -120.01929  -0.374 0.00000 0.00000   error   error
 003847 00097025 21.571230 +33.60374 -120.01293  -0.396 0.00000 0.00000   error   error
 003848 00097045 21.572124 +33.60151 -120.00435  -0.396 0.00000 0.00000   error   error
 003849 00097065 21.573019 +33.59997 -119.99783  -0.286 0.00000 0.00000   error   error
 003850 00097085 21.573914 +33.59842 -119.99148  -0.286 0.00000 0.00000   error   error
 003851 00097105 21.574808 +33.59688 -119.98478  -0.264 0.00000 0.00000   error   error
 003852 00097125 21.575703 +33.59482 -119.97620  -0.264 0.00000 0.00000   error   error
 003853 00097145 21.576597 +33.59327 -119.96985  -0.264 0.00000 0.00000   error   error
 003854 00097165 21.577492 +33.59190 -119.96367  -0.242 0.00000 0.00000   error   error
 003855 00097185 21.578386 +33.59035 -119.95731  -0.220 0.00000 0.00000   error   error
 003856 00097205 21.579281 +33.58881 -119.95079  -0.264 0.00000 0.00000   error   error
 003857 00097225 21.580175 +33.58675 -119.94238  -0.220 0.00000 0.00000   error   error
 003858 00097245 21.581072 +33.58521 -119.93586  -0.220 0.00000 0.00000   error   error
 003859 00097265 21.581966 +33.58366 -119.92950  -0.242 0.00000 0.00000   error   error
 003860 00097285 21.582861 +33.58212 -119.92316  -0.242 0.00000 0.00000   error   error
 003861 00097305 21.583755 +33.57988 -119.91440  -0.242 0.00000 0.00000   error   error
 003862 00097325 21.584650 +33.57834 -119.90788  -0.220 0.00000 0.00000   error   error
 003863 00097345 21.585545 +33.57679 -119.90153  -0.308 0.00000 0.00000   error   error
 003864 00097365 21.586439 +33.57542 -119.89517  -0.220 0.00000 0.00000   error   error
 003865 00097385 21.587334 +33.57370 -119.88865  -0.220 0.00000 0.00000   error   error
 003866 00097405 21.588228 +33.57164 -119.88007  -0.220 0.00000 0.00000   error   error
 003867 00097425 21.589123 +33.57010 -119.87372  -0.286 0.00000 0.00000   error   error
 003868 00097445 21.590017 +33.56855 -119.86736  -0.308 0.00000 0.00000   error   error
 003869 00097465 21.590912 +33.56684 -119.86084  -0.308 0.00000 0.00000   error   error
 003870 00097485 21.591806 +33.56478 -119.85226  -0.352 0.00000 0.00000   error   error
 003871 00097505 21.592699 +33.56323 -119.84591  -0.242 0.00000 0.00000   error   error
 003872 00097525 21.593594 +33.56169 -119.83939  -0.286 0.00000 0.00000   error   error
 003873 00097545 21.594488 +33.56014 -119.83303  -0.264 0.00000 0.00000   error   error
 003874 00097565 21.595383 +33.55860 -119.82651  -0.374 0.00000 0.00000   error   error
 003875 00097585 21.596277 +33.55654 -119.81827  -0.374 0.00000 0.00000   error   error
 003876 00097605 21.597172 +33.55499 -119.81192  -0.352 0.00000 0.00000   error   error
 003877 00097625 21.598070 +33.55328 -119.80540  -0.330 0.00000 0.00000   error   error
 003878 00097645 21.598965 +33.55173 -119.79870  -0.242 0.00000 0.00000   error   error
 003879 00097665 21.599859 +33.54967 -119.79029  -0.308 0.00000 0.00000   error   error
 003880 00097685 21.600752 +33.54795 -119.78377  -0.286 0.00000 0.00000   error   error
 003881 00097705 21.601646 +33.54641 -119.77741  -0.242 0.00000 0.00000   error   error
 003882 00097725 21.602541 +33.54486 -119.77106  -0.264 0.00000 0.00000   error   error
 003883 00097745 21.603436 +33.54332 -119.76471  -0.264 0.00000 0.00000   error   error
 003884 00097765 21.604330 +33.54126 -119.75613  -0.308 0.00000 0.00000   error   error
 003885 00097785 21.605225 +33.53971 -119.74978  -0.286 0.00000 0.00000   error   error
 003886 00097805 21.606119 +33.53800 -119.74326  -0.308 0.00000 0.00000   error   error
 003887 00097825 21.607014 +33.53645 -119.73690  -0.330 0.00000 0.00000   error   error
 003888 00097845 21.607908 +33.53491 -119.73055  -0.374 0.00000 0.00000   error   error
 003889 00097865 21.608803 +33.53285 -119.72197  -0.286 0.00000 0.00000   error   error
 003890 00097885 21.609697 +33.53113 -119.71561  -0.264 0.00000 0.00000   error   error
 003891 00097905 21.610592 +33.52959 -119.70909  -0.374 0.00000 0.00000   error   error
 003892 00097925 21.611486 +33.52804 -119.70274  -0.308 0.00000 0.00000   error   error
 003893 00097945 21.612381 +33.52598 -119.69416  -0.242 0.00000 0.00000   error   error
 003894 00097965 21.613276 +33.52444 -119.68781  -0.330 0.00000 0.00000   error   error
 003895 00097985 21.614170 +33.52289 -119.68163  -0.352 0.00000 0.00000   error   error
 003896 00098005 21.615065 +33.52135 -119.67528  -0.352 0.00000 0.00000   error   error
 003897 00098025 21.615959 +33.51963 -119.66892  -0.264 0.00000 0.00000   error   error
 003898 00098045 21.616854 +33.51757 -119.66017  -0.396 0.00000 0.00000   error   error
 003899 00098065 21.617746 +33.51585 -119.65365  -0.308 0.00000 0.00000   error   error
 003900 00098085 21.618641 +33.51431 -119.64729  -0.308 0.00000 0.00000   error   error
 003901 00098105 21.619535 +33.51276 -119.64095  -0.396 0.00000 0.00000   error   error
 003902 00098125 21.620430 +33.51070 -119.63253  -0.264 0.00000 0.00000   error   error
 003903 00098145 21.621328 +33.50916 -119.62618  -0.330 0.00000 0.00000   error   error
 003904 00098165 21.622223 +33.50744 -119.61983  -0.374 0.00000 0.00000   error   error
 003905 00098185 21.623117 +33.50590 -119.61330  -0.286 0.00000 0.00000   error   error
 003906 00098205 21.624012 +33.50435 -119.60696  -0.330 0.00000 0.00000   error   error
 003907 00098225 21.624905 +33.50229 -119.59837  -0.286 0.00000 0.00000   error   error
 003908 00098245 21.625799 +33.50058 -119.59202  -0.286 0.00000 0.00000   error   error
 003909 00098265 21.626694 +33.49903 -119.58533  -0.352 0.00000 0.00000   error   error
 003910 00098285 21.627588 +33.49731 -119.57897  -0.286 0.00000 0.00000   error   error
 003911 00098305 21.628483 +33.49525 -119.57039  -0.264 0.00000 0.00000   error   error
 003912 00098325 21.629377 +33.49371 -119.56438  -0.352 0.00000 0.00000   error   error
 003913 00098345 21.630272 +33.49216 -119.55803  -0.352 0.00000 0.00000   error   error
 003914 00098365 21.631166 +33.49062 -119.55151  -0.286 0.00000 0.00000   error   error
 003915 00098385 21.632061 +33.48907 -119.54516  -0.330 0.00000 0.00000   error   error
 003916 00098405 21.632956 +33.48684 -119.53674  -0.308 0.00000 0.00000   error   error
 003917 00098425 21.633850 +33.48530 -119.53022  -0.330 0.00000 0.00000   error   error
 003918 00098445 21.634745 +33.48375 -119.52387  -0.308 0.00000 0.00000   error   error
 003919 00098465 21.635639 +33.48204 -119.51717  -0.330 0.00000 0.00000   error   error
 003920 00098485 21.636534 +33.47998 -119.50859  -0.352 0.00000 0.00000   error   error
 003921 00098505 21.637428 +33.47826 -119.50224  -0.286 0.00000 0.00000   error   error
 003922 00098525 21.638323 +33.47672 -119.49606  -0.352 0.00000 0.00000   error   error
 003923 00098545 21.639217 +33.47517 -119.48971  -0.330 0.00000 0.00000   error   error
 003924 00098565 21.640112 +33.47363 -119.48336  -0.352 0.00000 0.00000   error   error
 003925 00098585 21.641006 +33.47139 -119.47495  -0.308 0.00000 0.00000   error   error
 003926 00098605 21.641903 +33.46985 -119.46825  -0.352 0.00000 0.00000   error   error
 003927 00098625 21.642797 +33.46813 -119.46190  -0.308 0.00000 0.00000   error   error
 003928 00098645 21.643692 +33.46659 -119.45538  -0.308 0.00000 0.00000   error   error
 003929 00098665 21.644587 +33.46453 -119.44679  -0.352 0.00000 0.00000   error   error
 003930 00098685 21.645481 +33.46281 -119.44044  -0.286 0.00000 0.00000   error   error
 003931 00098705 21.646376 +33.46127 -119.43409  -0.352 0.00000 0.00000   error   error
 003932 00098725 21.647270 +33.45972 -119.42757  -0.308 0.00000 0.00000   error   error
 003933 00098745 21.648165 +33.45800 -119.42122  -0.396 0.00000 0.00000   error   error
 003934 00098765 21.649057 +33.45594 -119.41264  -0.264 0.00000 0.00000   error   error
 003935 00098785 21.649952 +33.45440 -119.40611  -0.352 0.00000 0.00000   error   error
 003936 00098805 21.650846 +33.45268 -119.39976  -0.330 0.00000 0.00000   error   error
 003937 00098825 21.651741 +33.45114 -119.39323  -0.308 0.00000 0.00000   error   error
 003938 00098845 21.652636 +33.44891 -119.38465  -0.286 0.00000 0.00000   error   error
 003939 00098865 21.653530 +33.44736 -119.37847  -0.330 0.00000 0.00000   error   error
 003940 00098885 21.654425 +33.44582 -119.37212  -0.374 0.00000 0.00000   error   error
 003941 00098905 21.655319 +33.44410 -119.36560  -0.330 0.00000 0.00000   error   error
 003942 00098925 21.656214 +33.44255 -119.35925  -0.308 0.00000 0.00000   error   error
 003943 00098945 21.657108 +33.44032 -119.35066  -0.308 0.00000 0.00000   error   error
 003944 00098965 21.658003 +33.43878 -119.34414  -0.352 0.00000 0.00000   error   error
 003945 00098985 21.658899 +33.43723 -119.33779  -0.264 0.00000 0.00000   error   error
 003946 00099005 21.659794 +33.43552 -119.33109  -0.330 0.00000 0.00000   error   error
 003947 00099025 21.660688 +33.43328 -119.32251  -0.330 0.00000 0.00000   error   error
 003948 00099045 21.661583 +33.43174 -119.31599  -0.286 0.00000 0.00000   error   error
 003949 00099065 21.662477 +33.43019 -119.30946  -0.308 0.00000 0.00000   error   error
 003950 00099085 21.663372 +33.42848 -119.30312  -0.308 0.00000 0.00000   error   error
 003951 00099105 21.664267 +33.42676 -119.29659  -0.374 0.00000 0.00000   error   error
 003952 00099125 21.665161 +33.42470 -119.28801  -0.308 0.00000 0.00000   error   error
 003953 00099145 21.666056 +33.42299 -119.28183  -0.374 0.00000 0.00000   error   error
 003954 00099165 21.666950 +33.42144 -119.27531  -0.286 0.00000 0.00000   error   error
 003955 00099185 21.667845 +33.41990 -119.26878  -0.374 0.00000 0.00000   error   error
 003956 00099205 21.668739 +33.41818 -119.26226  -0.264 0.00000 0.00000   error   error
 003957 00099225 21.669634 +33.41595 -119.25350  -0.418 0.00000 0.00000   error   error
 003958 00099245 21.670528 +33.41440 -119.24698  -0.308 0.00000 0.00000   error   error
 003959 00099265 21.671423 +33.41269 -119.24046  -0.264 0.00000 0.00000   error   error
 003960 00099285 21.672318 +33.41114 -119.23411  -0.352 0.00000 0.00000   error   error
 003961 00099305 21.673212 +33.40891 -119.22552  -0.264 0.00000 0.00000   error   error
 003962 00099325 21.674105 +33.40736 -119.21900  -0.352 0.00000 0.00000   error   error
 003963 00099345 21.674999 +33.40565 -119.21282  -0.330 0.00000 0.00000   error   error
 003964 00099365 21.675894 +33.40410 -119.20630  -0.352 0.00000 0.00000   error   error
 003965 00099385 21.676788 +33.40256 -119.19994  -0.352 0.00000 0.00000   error   error
 003966 00099405 21.677683 +33.40033 -119.19119  -0.264 0.00000 0.00000   error   error
 003967 00099425 21.678577 +33.39861 -119.18449  -0.374 0.00000 0.00000   error   error
 003968 00099445 21.679472 +33.39689 -119.17797  -0.308 0.00000 0.00000   error   error
 003969 00099465 21.680367 +33.39535 -119.17162  -0.352 0.00000 0.00000   error   error
 003970 00099485 21.681261 +33.39312 -119.16286  -0.330 0.00000 0.00000   error   error
 003971 00099505 21.682158 +33.39157 -119.15652  -0.374 0.00000 0.00000   error   error
 003972 00099525 21.683052 +33.38985 -119.14999  -0.308 0.00000 0.00000   error   error
