
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 06-613 28 Jul 2006  CCVEX"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 000288 00020639 17.505251 +30.02495  -81.14159  -0.308  359.10 0.22284  316.45  296.59
 000289 00020659 17.506144 +30.01963  -81.14005  -0.242  358.87 0.23282  315.51  296.67
 000290 00020679 17.507036 +30.01431  -81.13867  -0.418  358.03 0.21619  314.91  296.57
 000291 00020699 17.507931 +30.00727  -81.13678  -0.330  357.56 0.24280  315.30  296.69
 000292 00020719 17.508825 +30.00195  -81.13541  -0.286  357.62 0.21286  315.99  297.96
 000293 00020739 17.509716 +29.99662  -81.13403  -0.352  358.09 0.22617  316.21  296.64
 000294 00020759 17.510611 +29.99130  -81.13266  -0.330  358.75 0.22617  315.61  296.55
 000295 00020779 17.511505 +29.98598  -81.13112  -0.176  359.34 0.22949  316.55  296.50
 000296 00020799 17.512398 +29.97894  -81.12923  -0.154  359.46 0.22617  315.81  296.71
 000297 00020819 17.513292 +29.97362  -81.12785  -0.264  359.46 0.23615  290.95  296.68
 000298 00020839 17.514187 +29.96830  -81.12631  -0.176  359.04 0.21286  315.49  296.50
 000299 00020859 17.515078 +29.96298  -81.12494  -0.198  357.97 0.22949  315.33  296.36
 000300 00020879 17.515972 +29.95577  -81.12305  -0.264  357.32 0.21619  315.16  296.50
 000301 00020899 17.516865 +29.95045  -81.12167  -0.396  357.32 0.21286  316.17  296.58
 000302 00020919 17.517757 +29.94495  -81.12013  -0.308  357.92 0.21952  316.00  296.63
 000303 00020939 17.518652 +29.93963  -81.11876  -0.198  359.34 0.20954  316.20  296.76
 000304 00020959 17.519545 +29.93414  -81.11739  -0.374  360.53 0.21952  316.25  295.22
 000305 00020979 17.520439 +29.92710  -81.11533  -0.132  361.24 0.23282  316.17  296.82
 000306 00020999 17.521334 +29.92161  -81.11395  -0.352  361.48 0.23615  316.08  296.66
 000307 00021019 17.522228 +29.91629  -81.11258  -0.286  362.49 0.21952  316.63  296.59
 000308 00021039 17.523119 +29.91096  -81.11121  -0.330  362.91 0.23282  316.50  296.58
 000309 00021059 17.524014 +29.90582  -81.10966  -0.220  363.86 0.21952  315.81  296.49
 000310 00021079 17.524906 +29.89861  -81.10777  -0.352  363.02 0.23282  316.86  296.60
 000311 00021099 17.525801 +29.89328  -81.10640  -0.264  363.14 0.23615  315.83  296.54
 000312 00021119 17.526691 +29.88779  -81.10485  -0.198  364.75 0.23282  317.00  296.67
 000313 00021139 17.527586 +29.88230  -81.10348  -0.220  364.57 0.23282  316.65  296.89
 000314 00021159 17.528481 +29.87509  -81.10159  -0.330  364.21 0.23615  320.73  296.68
 000315 00021179 17.529375 +29.87011  -81.10022  -0.418  365.04 0.23282  316.75  296.55
 000316 00021199 17.530266 +29.86462  -81.09867  -0.352  366.05 0.24945  317.06  296.56
 000317 00021219 17.531160 +29.85929  -81.09730  -0.220  367.54 0.23947  316.95  296.44
 000318 00021239 17.532053 +29.85397  -81.09592  -0.374  368.43 0.25278  318.64  296.39
 000319 00021259 17.532948 +29.84676  -81.09404  -0.154  369.08 0.24280  318.42  296.38
 000320 00021279 17.533842 +29.84144  -81.09249  -0.396  369.08 0.24280  318.24  296.72
 000321 00021299 17.534733 +29.83595  -81.09112  -0.484  369.32 0.24280  317.72  296.51
 000322 00021319 17.535625 +29.83046  -81.08958  -0.264  370.33 0.24945  317.23  296.55
 000323 00021339 17.536520 +29.82342  -81.08768  -0.220  369.91 0.25610  317.58  296.46
 000324 00021359 17.537415 +29.81792  -81.08631  -0.352  369.97 0.25610  318.02  296.57
 000325 00021379 17.538309 +29.81260  -81.08494  -0.462  368.85 0.25610  316.93  296.65
 000326 00021399 17.539200 +29.80762  -81.08356  -0.308  369.74 0.25278  317.06  296.83
 000327 00021419 17.540094 +29.80213  -81.08219  -0.242  370.87 0.25278  317.97  296.36
 000328 00021439 17.540987 +29.79509  -81.08031  -0.418  370.21 0.25610  318.05  296.56
 000329 00021459 17.541880 +29.78977  -81.07876  -0.286  370.45 0.25610  316.44  296.51
 000330 00021479 17.542774 +29.78445  -81.07738  -0.330  370.27 0.24612  317.79  297.19
 000331 00021499 17.543667 +29.77913  -81.07601  -0.286  366.83 0.23947  317.30  296.57
 000332 00021519 17.544561 +29.77381  -81.07464  -0.374  367.84 0.24612  316.93  296.45
 000333 00021539 17.545456 +29.76643  -81.07275  -0.242  365.46 0.24612  316.61  296.37
 000334 00021559 17.546347 +29.76110  -81.07121  -0.396  367.72 0.24280  316.00  296.52
 000335 00021579 17.547241 +29.75578  -81.06983  -0.286  365.64 0.23282  321.13  296.56
 000336 00021599 17.548134 +29.75080  -81.06846  -0.352  367.95 0.23282  317.55  296.55
 000337 00021619 17.549028 +29.74360  -81.06657  -0.286  368.19 0.23615  317.41  296.68
 000338 00021639 17.549923 +29.73827  -81.06520  -0.440  368.13 0.23947  316.90  296.77
 000339 00021659 17.550814 +29.73312  -81.06383  -0.330  365.93 0.22617  315.76  298.36
 000340 00021679 17.551708 +29.72780  -81.06245  -0.220  368.13 0.24280  316.72  296.57
 000341 00021699 17.552601 +29.72231  -81.06108  -0.396  368.49 0.23282  316.40  296.85
 000342 00021719 17.553493 +29.71527  -81.05919  -0.330  366.65 0.25943  315.43  296.29
 000343 00021739 17.554388 +29.70978  -81.05765  -0.352  366.71 0.24280  316.69  296.79
 000344 00021759 17.555281 +29.70446  -81.05627  -0.330  364.75 0.23282  315.59  297.02
 000345 00021779 17.556171 +29.69913  -81.05490  -0.374  364.27 0.24280  316.94  296.66
 000346 00021799 17.557066 +29.69227  -81.05301  -0.352  363.56 0.22949  315.63  296.45
 000347 00021819 17.557961 +29.68695  -81.05164  -0.198  365.10 0.24945  315.41  296.58
 000348 00021839 17.558855 +29.68163  -81.05026  -0.396  366.23 0.24945  315.99  296.96
 000349 00021859 17.559748 +29.67630  -81.04889  -0.242  365.22 0.24945  315.38  296.46
 000350 00021879 17.560642 +29.67081  -81.04735  -0.132  368.73 0.25278  316.55  296.49
 000351 00021899 17.561537 +29.66360  -81.04546  -0.462  369.68 0.25278  317.25  296.87
 000352 00021919 17.562428 +29.65828  -81.04408  -0.132  369.20 0.24945  317.33  296.95
 000353 00021939 17.563322 +29.65313  -81.04254  -0.176  367.60 0.24280  316.36  296.98
 000354 00021959 17.564217 +29.64764  -81.04117  -0.286  366.71 0.24612  316.46  295.57
 000355 00021979 17.565109 +29.64231  -81.03979  -0.462  365.99 0.24612  311.97  296.72
 000356 00021999 17.566002 +29.63545  -81.03790  -0.396  365.28 0.24280  316.04  298.05
 000357 00022019 17.566895 +29.63013  -81.03653  -0.264  363.97 0.25278  314.42  296.43
 000358 00022039 17.567789 +29.62481  -81.03516  -0.154  362.25 0.25610  314.25  296.23
 000359 00022059 17.568684 +29.61948  -81.03378  -0.418  367.60 0.25943  315.42  296.34
 000360 00022079 17.569580 +29.61210  -81.03172  -0.198  365.64 0.23947  315.95  295.72
 000361 00022099 17.570478 +29.60678  -81.03035  -0.242  366.11 0.24612  315.04  296.61
 000362 00022119 17.571373 +29.60129  -81.02898  -0.352  365.88 0.24612  316.32  296.45
 000363 00022139 17.572264 +29.59597  -81.02744  -0.352  367.60 0.25610  316.60  296.28
 000364 00022159 17.573158 +29.59064  -81.02606  -0.352  366.11 0.25278  315.55  296.18
 000365 00022179 17.574051 +29.58344  -81.02417  -0.462  366.41 0.23947  315.21  296.48
 000366 00022199 17.574944 +29.57794  -81.02280  -0.418  365.70 0.22949  315.68  296.33
 000367 00022219 17.575836 +29.57279  -81.02126  -8.668  365.22 0.22949  315.69  296.33
 000368 00022239 17.576731 +29.56747  -81.01988 -17.248  372.89 0.27273  317.52  296.30
 000369 00022259 17.577625 +29.56198  -81.01817 -18.106  377.16 0.28604  317.77  296.80
 000370 00022279 17.578516 +29.55494  -81.01542 -17.996  378.11 0.28271  318.29  296.31
 000371 00022299 17.579409 +29.54979  -81.01318 -17.842  380.96 0.28604  318.78  296.21
 000372 00022319 17.580303 +29.54464  -81.01078 -17.512  375.44 0.28271  316.92  295.46
 000373 00022339 17.581200 +29.53983  -81.00787 -17.380  377.76 0.29934  317.97  295.71
 000374 00022359 17.582094 +29.53348  -81.00391 -17.314  381.50 0.31264  315.16  296.28
 000375 00022379 17.582987 +29.52885  -81.00048 -17.028  382.92 0.30599  319.85  296.54
 000376 00022399 17.583878 +29.52456  -80.99705 -17.094  381.32 0.31264  318.57  297.71
 000377 00022419 17.584772 +29.52026  -80.99327 -17.314  382.87 0.30599  318.69  297.31
 000378 00022439 17.585665 +29.51614  -80.98933 -17.028  380.37 0.30599  317.92  295.64
 000379 00022459 17.586555 +29.51099  -80.98383 -17.116  381.68 0.29934  318.73  296.17
 000380 00022479 17.587450 +29.50739  -80.97954 -17.094  378.29 0.29269  318.27  297.18
 000381 00022499 17.588345 +29.50378  -80.97507 -16.984  376.98 0.27938  317.75  296.27
 000382 00022519 17.589235 +29.50052  -80.97044 -17.138  378.47 0.28936  318.32  296.21
 000383 00022539 17.590130 +29.49640  -80.96392 -16.940  377.64 0.29269  318.30  297.43
 000384 00022559 17.591024 +29.49348  -80.95894 -17.160  378.77 0.27938  317.98  295.82
 000385 00022579 17.591917 +29.49074  -80.95379 -17.050  379.42 0.27938  318.63  294.74
 000386 00022599 17.592812 +29.48833  -80.94847 -17.380  383.52 0.28604  319.69  296.53
 000387 00022619 17.593702 +29.48610  -80.94315 -18.788  391.66 0.31930  322.15  296.28
 000388 00022639 17.594597 +29.48353  -80.93577 -18.876  391.42 0.32595  320.42  296.30
 000389 00022659 17.595491 +29.48181  -80.93010 -18.788  388.81 0.31264  321.14  296.13
 000390 00022679 17.596384 +29.48044  -80.92444 -18.986  388.33 0.32262  320.72  296.23
 000391 00022699 17.597279 +29.47924  -80.91860 -18.810  388.92 0.31264  320.26  296.10
 000392 00022719 17.598169 +29.47838  -80.91277 -18.810  386.90 0.30599  320.25  296.34
 000393 00022739 17.599062 +29.47769  -80.90487 -18.612  384.29 0.29934  319.96  296.10
 000394 00022759 17.599953 +29.47735  -80.89903 -18.788  384.59 0.30599  333.86  296.18
 000395 00022779 17.600847 +29.47735  -80.89320 -18.700  384.94 0.31264  319.96  296.40
 000396 00022799 17.601742 +29.47769  -80.88736 -18.810  384.05 0.30932  319.47  296.17
 000397 00022819 17.602636 +29.47838  -80.87963 -18.876  383.64 0.31597  319.50  295.97
 000398 00022839 17.603544 +29.47924  -80.87397 -18.568  381.20 0.30267  318.99  296.14
 000399 00022859 17.604437 +29.48044  -80.86830 -18.788  381.38 0.30932  319.01  295.88
 000400 00022879 17.605328 +29.48164  -80.86264 -18.656  380.85 0.31930  318.78  295.95
 000401 00022899 17.606220 +29.48336  -80.85697 -18.854  379.30 0.30599  319.13  295.91
 000402 00022919 17.607111 +29.48593  -80.84976 -18.722  378.29 -0.83815  318.10  295.86
 000403 00022939 17.608006 +29.48799  -80.84444 -18.722  376.98 0.29934  318.17  296.01
 000404 00022959 17.608898 +29.49039  -80.83929 -18.634  375.20 0.28936  317.16  294.98
 000405 00022979 17.609791 +29.49314  -80.83414 -18.832  375.02 0.30599  318.36  295.94
 000406 00022999 17.610683 +29.49709  -80.82762 -18.964  373.30 0.29934  317.85  294.99
 000407 00023019 17.611574 +29.50018  -80.82298 -18.744  373.12 0.30599  317.68  295.83
 000408 00023039 17.612469 +29.50361  -80.81835 -18.678  372.59 0.29601  317.22  295.87
 000409 00023059 17.613363 +29.50722  -80.81406 -18.656  372.17 0.30599  316.83  295.83
 000410 00023079 17.614256 +29.51099  -80.80994 -18.612  371.52 0.28936  316.71  295.88
 000411 00023099 17.615147 +29.51632  -80.80462 -18.810  370.33 0.29269  316.04  295.88
 000412 00023119 17.616045 +29.52061  -80.80101 -18.722  369.97 0.28271  316.63  296.21
 000413 00023139 17.616936 +29.52507  -80.79758 -18.634  369.50 0.29601  316.92  295.89
 000414 00023159 17.617830 +29.52953  -80.79432 -18.678  369.08 0.28936  329.39  296.10
 000415 00023179 17.618723 +29.53434  -80.79140 -18.854  368.43 0.27938  316.19  295.89
 000416 00023199 17.619614 +29.54086  -80.78780 -18.678  368.67 0.28271  315.88  296.14
 000417 00023219 17.620508 +29.54584  -80.78539 -18.788  369.56 0.28936  315.78  295.05
 000418 00023239 17.621401 +29.55099  -80.78316 -18.590  370.81 0.29601  316.71  296.18
 000419 00023259 17.622295 +29.55631  -80.78127 -18.920  371.58 0.28936  317.03  295.96
 000420 00023279 17.623188 +29.56181  -80.77972 -18.480  369.38 0.29601  316.23  295.85
 000421 00023299 17.624083 +29.56919  -80.77784 -18.656  364.33 0.27938  316.12  296.67
 000422 00023319 17.624975 +29.57485  -80.77698 -18.788  359.04 0.26608  313.80  295.09
 000423 00023339 17.625870 +29.58052  -80.77629 -18.744  354.94 0.25278  312.77  296.24
 000424 00023359 17.626760 +29.58618  -80.77595 -18.876  353.64 0.25278  313.24  296.41
 000425 00023379 17.627655 +29.59391  -80.77595 -18.986  352.09 0.22949  312.79  296.24
 000426 00023399 17.628548 +29.59974  -80.77647 -18.678  353.40 0.23947  313.73  296.87
 000427 00023419 17.629442 +29.60541  -80.77715 -18.040  354.94 0.24280  313.61  296.14
 000428 00023439 17.630337 +29.61107  -80.77801 -18.062  355.30 0.24280  313.01  296.26
 000429 00023459 17.631227 +29.61691  -80.77938 -18.040  356.19 0.25943  313.99  296.20
 000430 00023479 17.632120 +29.62446  -80.78144 -17.930  357.02 0.25278  312.87  296.47
 000431 00023499 17.633015 +29.62996  -80.78333 -18.062  357.74 0.24280  313.80  296.42
 000432 00023519 17.633905 +29.63562  -80.78556 -17.908  357.44 0.24612  313.26  294.78
 000433 00023539 17.634798 +29.64111  -80.78796 -18.040  356.19 0.24945  313.31  296.22
 000434 00023559 17.635693 +29.64832  -80.79174 -18.106  355.72 0.24280  319.14  296.23
 000435 00023579 17.636583 +29.65364  -80.79483 -18.194  353.88 0.24945  312.98  296.01
 000436 00023599 17.637478 +29.65879  -80.79810 -17.974  353.82 0.23947  312.79  296.24
 000437 00023619 17.638369 +29.66394  -80.80170 -18.150  356.67 0.26608  312.36  296.70
 000438 00023639 17.639263 +29.66875  -80.80565 -18.084  352.51 0.23615  313.56  296.18
 000439 00023659 17.640158 +29.67527  -80.81131 -17.908  353.04 0.23282  311.68  296.11
 000440 00023679 17.641050 +29.67974  -80.81577 -18.128  372.11 0.33593  312.39  295.08
 000441 00023699 17.641945 +29.68420  -80.82041 -18.084  380.79 0.37584  312.95  294.49
 000442 00023719 17.642834 +29.68849  -80.82522 -18.018  352.15 0.25610  311.41  295.84
 000443 00023739 17.643728 +29.69261  -80.83037 -18.106  350.49 0.25943  310.58  296.13
 000444 00023759 17.644623 +29.69776  -80.83740 -17.930  349.90 0.23947  311.38  296.08
 000445 00023779 17.645514 +29.70137  -80.84290 -18.106  349.12 0.22949  311.84  296.42
 000446 00023799 17.646412 +29.70480  -80.84856 -17.930  349.18 0.23282  311.02  296.30
 000447 00023819 17.647303 +29.70806  -80.85440 -18.128  349.06 0.21619  311.94  296.38
 000448 00023839 17.648197 +29.71201  -80.86246 -18.128  350.01 0.21619  312.06  296.43
 000449 00023859 17.649092 +29.71476  -80.86864 -18.150  350.96 0.22949  311.92  296.45
 000450 00023879 17.649982 +29.71733  -80.87500 -17.974  352.03 0.24280  312.74  296.39
 000451 00023899 17.650877 +29.71973  -80.88152 -17.886  351.62 0.20954  312.19  296.55
 000452 00023919 17.651770 +29.72179  -80.88805 -17.996  351.74 0.22284  311.60  296.20
 000453 00023939 17.652664 +29.72420  -80.89697 -17.864  352.87 0.22949  312.47  296.43
 000454 00023959 17.653559 +29.72557  -80.90366 -18.150  352.21 0.20954  312.71  296.74
 000455 00023979 17.654449 +29.72694  -80.91053 -18.128  352.57 0.20954  273.24  296.81
 000456 00023999 17.655344 +29.72780  -80.91757 -18.062  352.98 0.21286  312.86  296.49
 000457 00024019 17.656239 +29.72883  -80.92684 -18.128  352.51 0.21952  312.54  296.72
 000458 00024039 17.657131 +29.72918  -80.93371 -18.128  351.14 0.22949  311.56  296.39
 000459 00024059 17.658026 +29.72935  -80.94074 -18.106  352.57 0.21952  312.22  296.53
 000460 00024079 17.658920 +29.72935  -80.94778 -17.996  350.25 0.22617  311.09  296.36
 000461 00024099 17.659811 +29.72900  -80.95465 -18.062  354.17 0.23282  311.83  296.27
 000462 00024119 17.660706 +29.72815  -80.96392 -18.172  363.08 0.27606  314.23  295.70
 000463 00024139 17.661596 +29.72712  -80.97079 -18.062  354.35 0.22284  312.57  296.35
 000464 00024159 17.662491 +29.72609  -80.97765 -17.996  355.48 0.22617  313.51  296.56
 000465 00024179 17.663385 +29.72454  -80.98434 -18.062  361.18 0.28936  311.49  295.28
 000466 00024199 17.664278 +29.72300  -80.99104 -18.018  371.28 0.32927  314.33  294.44
 000467 00024219 17.665173 +29.72042  -80.99979 -17.974  352.81 0.22949  311.93  296.23
 000468 00024239 17.666063 +29.71819  -81.00615 -18.106  351.92 0.22949  311.95  296.02
 000469 00024259 17.666958 +29.71561  -81.01250 -18.128  352.51 0.20954  311.51  296.60
 000470 00024279 17.667850 +29.71304  -81.01868 -17.996  356.61 0.21952  314.30  296.78
 000471 00024299 17.668745 +29.71012  -81.02469 -18.062  352.87 0.19623  312.14  296.33
 000472 00024319 17.669636 +29.70600  -81.03241 -18.128  355.60 0.22284  313.06  296.15
 000473 00024339 17.670534 +29.70257  -81.03808 -18.128  367.84 0.29601  314.68  295.56
 000474 00024359 17.671429 +29.69896  -81.04340 -18.084  364.03 0.23615  313.83  295.53
 000475 00024379 17.672321 +29.69536  -81.04872 -18.172  356.91 0.22949  313.43  296.39
 000476 00024399 17.673214 +29.69004  -81.05541 -18.106  360.29 0.23282  328.04  296.44
 000477 00024419 17.674105 +29.68592  -81.06005 -18.920  357.86 0.21619  313.87  296.37
 000478 00024439 17.674999 +29.68163  -81.06468 -19.316  353.76 0.20954  313.56  296.30
 000479 00024459 17.675892 +29.67716  -81.06880 -19.602  353.22 0.20954  312.51  296.33
 000480 00024479 17.676786 +29.67253  -81.07275 -19.338  362.73 0.23282  314.45  295.74
 000481 00024499 17.677677 +29.66600  -81.07773 -19.492  360.35 0.21952  314.61  296.70
 000482 00024519 17.678572 +29.66120  -81.08116 -19.250  361.60 0.22617  315.42  296.59
 000483 00024539 17.679466 +29.65605  -81.08408 -19.426  362.49 0.23615  315.06  296.65
 000484 00024559 17.680359 +29.65090  -81.08700 -19.250  362.91 0.22949  315.47  296.35
 000485 00024579 17.681250 +29.64403  -81.09026 -19.448  365.58 0.24612  315.77  296.87
 000486 00024599 17.682144 +29.63871  -81.09232 -19.250  364.33 0.25943  314.93  296.52
 000487 00024619 17.683039 +29.63322  -81.09404 -18.986  370.15 0.27273  317.09  296.04
 000488 00024639 17.683933 +29.62790  -81.09558 -19.228  371.10 0.26608  317.63  296.46
 000489 00024659 17.684826 +29.62240  -81.09679 -19.360  369.56 0.25943  317.43  296.66
 000490 00024679 17.685717 +29.61502  -81.09782 -19.470  371.40 0.28271  317.20  296.49
 000491 00024699 17.686611 +29.60953  -81.09833 -19.404  371.04 0.27273  317.28  296.59
 000492 00024719 17.687506 +29.60403  -81.09850 -19.228  370.92 0.27273  316.61  296.61
 000493 00024739 17.688396 +29.59854  -81.09833 -19.448  372.65 0.28271  317.10  296.29
 000494 00024759 17.689291 +29.59305  -81.09782 -19.360  373.95 0.28271  318.21  296.46
 000495 00024779 17.690184 +29.58584  -81.09679 -19.382  376.33 0.30599  318.62  296.30
 000496 00024799 17.691078 +29.58052  -81.09558 -19.184  377.22 0.30267  318.71  296.38
 000497 00024819 17.691969 +29.57520  -81.09404 -19.250  377.93 0.31597  330.48  296.35
 000498 00024839 17.692863 +29.57005  -81.09232 -19.316  378.41 0.32262  318.26  296.44
 000499 00024859 17.693758 +29.56335  -81.08958 -19.162  378.77 0.31597  318.30  296.22
 000500 00024879 17.694651 +29.55837  -81.08700 -19.074  379.30 0.32927  318.10  296.52
 000501 00024899 17.695545 +29.55357  -81.08443 -19.162  380.19 0.34590  319.19  296.37
 000502 00024919 17.696436 +29.54876  -81.08134 -17.732  375.97 0.31597  318.24  296.35
 000503 00024939 17.697330 +29.54430  -81.07825 -17.314  373.84 0.31930  317.82  296.38
 000504 00024959 17.698223 +29.53829  -81.07361 -17.314  374.31 0.31930  317.27  296.54
 000505 00024979 17.699116 +29.53417  -81.06983 -16.698  367.60 0.29934  316.39  296.90
 000506 00024999 17.700008 +29.53005  -81.06589 -11.396  360.59 0.28271  314.60  296.59
 000507 00025019 17.700903 +29.52610  -81.06177 -11.264  360.53 0.27273  313.95  296.72
