UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
N,9,2006,16,4365142,2227546,2137596,1712488,1630497,347772,346865,27779,27428,84268,78942,4682,4617,50557,49247,1757298,1674013,368869,368013,42880,42410,103805,97481,9870,9566,1844044,1768864,1362077,1294606,331736,330834,21228,20904,81540,76349,3556,3507,43907,42664,1401045,1332351,350021,349225,33732,33223,98993,92786,7859,7623,383502,368732,350411,335891,16036,16031,6551,6524,2728,2593,1126,1110,6650,6583,356253,341662,18848,18788,9148,9187,4812,4695,2011,1943
N,9,2006,17,4221349,2148821,2072528,1657108,1583465,328866,332503,27019,26676,83956,78917,4527,4391,47345,46576,1699061,1624430,347993,351715,41805,41455,102286,96664,9474,9175,1789472,1728242,1329061,1269353,313998,317900,20442,20545,81370,76565,3450,3338,41151,40541,1365536,1305052,330547,334607,32727,32868,97761,92437,7583,7340,359349,344286,328047,314112,14868,14603,6577,6131,2586,2352,1077,1053,6194,6035,333525,319378,17446,17108,9078,8587,4525,4227,1891,1835
N,9,2006,18,4118435,2084614,2033821,1618277,1561327,308183,318855,26499,26209,82863,78774,4402,4253,44390,44403,1657513,1600396,325605,336764,40777,40796,100164,95646,9013,8857,1733817,1697218,1297175,1253983,294145,304804,20248,20058,80380,76451,3359,3298,38510,38624,1331215,1288034,309206,320321,32113,32167,95812,91525,7220,7190,350797,336603,321102,307344,14038,14051,6251,6151,2483,2323,1043,955,5880,5779,326298,312362,16399,16443,8664,8629,4352,4121,1793,1667
N,9,2006,19,4029297,2025243,2004054,1584810,1544497,287822,309212,25600,25654,80586,77665,4289,4200,42136,42826,1621918,1582004,304047,326248,39769,40093,96767,93901,8786,8613,1682050,1674177,1269678,1243114,274597,295651,19543,19529,78322,75374,3261,3225,36649,37284,1301931,1275769,288597,310383,31410,31578,92804,89934,7078,6963,343193,329877,315132,301383,13225,13561,6057,6125,2264,2291,1028,975,5487,5542,319987,306235,15450,15865,8359,8515,3963,3967,1708,1650
N,9,2006,20,4030693,2021681,2009012,1590500,1554321,278149,304043,25573,25463,82165,79466,4287,4203,41007,41516,1626578,1590488,293183,320083,39749,40049,98192,95234,8761,8654,1675267,1681805,1271689,1254983,265228,290773,19447,19454,79968,77232,3273,3247,35662,36116,1303022,1286412,278229,304557,31266,31746,94366,91364,7044,7024,346414,327207,318811,299338,12921,13270,6126,6009,2197,2234,1014,956,5345,5400,323556,304076,14954,15526,8483,8303,3826,3870,1717,1630
N,9,2006,21,4058756,2036711,2022045,1609664,1566352,273794,302805,25525,25645,83808,82119,4335,4287,39585,40837,1644384,1601936,287875,318105,39597,40359,99537,97832,8684,8650,1679884,1692151,1279918,1263889,261382,289908,19226,19686,81613,79883,3312,3313,34433,35472,1310107,1294772,273465,303077,31035,32052,95764,93910,6973,7017,356827,329894,329746,302463,12412,12897,6299,5959,2195,2236,1023,974,5152,5365,334277,307164,14410,15028,8562,8307,3773,3922,1711,1633
N,9,2006,22,3990203,2005788,1984415,1585972,1537221,265758,293877,25275,25157,86315,84527,4492,4279,37976,39354,1619131,1571335,278969,308085,39016,39554,101425,99883,8820,8761,1636851,1654720,1244768,1234582,252958,281064,18787,19253,84050,82323,3418,3300,32870,34198,1273425,1264158,264186,293273,30258,31323,97622,96127,7108,7098,368937,329695,341204,302639,12800,12813,6488,5904,2265,2204,1074,979,5106,5156,345706,307177,14783,14812,8758,8231,3803,3756,1712,1663
N,9,2006,23,4051371,2045363,2006008,1621492,1554761,267340,294609,25690,25278,88954,88460,4501,4351,37386,38549,1654046,1587911,280039,308313,39563,39717,103753,103611,8825,8744,1647866,1664640,1252615,1240641,254263,281613,18774,19301,86665,86264,3336,3354,32213,33467,1280564,1269369,264916,293351,30367,31464,99972,99872,7035,7087,397497,341368,368877,314120,13077,12996,6916,5977,2289,2196,1165,997,5173,5082,373482,318542,15123,14962,9196,8253,3781,3739,1790,1657
N,9,2006,24,4113841,2074999,2038842,1646761,1577731,267270,299171,25531,24532,94310,94114,4657,4574,36470,38720,1678164,1610806,279503,312951,39122,38782,108914,109504,8990,9293,1650035,1683650,1251720,1250621,253442,285674,18181,18584,91955,91745,3389,3553,31348,33473,1278628,1279134,263651,297281,29461,30542,105083,105574,7113,7609,424964,355192,395041,327110,13828,13497,7350,5948,2355,2369,1268,1021,5122,5247,399536,331672,15852,15670,9661,8240,3831,3930,1877,1684
N,9,2006,25,4162102,2080329,2081773,1652649,1608708,263355,305171,24903,23998,99220,101318,5024,4873,35178,37705,1682488,1640259,274756,318883,37803,37365,114006,116813,9785,9833,1645132,1719691,1248089,1275774,249018,290570,17445,18058,96779,98894,3655,3812,30146,32583,1273451,1302890,258303,302104,28205,29271,110194,112839,7817,8118,435197,362082,404560,332934,14337,14601,7458,5940,2441,2424,1369,1061,5032,5122,409037,337369,16453,16779,9598,8094,3812,3974,1968,1715
N,9,2006,26,4194261,2095381,2098880,1663101,1616073,265583,310916,24777,23604,102919,106627,5292,4933,33709,36727,1691405,1646735,276782,324259,36934,36526,117079,121835,9950,9844,1640061,1726752,1239443,1273642,250716,296001,17043,17602,100328,104081,3871,3872,28660,31554,1263308,1299799,259672,307041,27110,28383,113135,117785,7961,8131,455320,372128,423658,342431,14867,14915,7734,6002,2591,2546,1421,1061,5049,5173,428097,346936,17110,17218,9824,8143,3944,4050,1989,1713
N,9,2006,27,4000569,1998199,2002370,1589761,1538747,245862,294907,23145,21952,103479,108256,5079,4802,30873,33706,1615596,1566799,256183,307141,34427,33887,116443,122260,9279,9246,1558084,1642693,1179876,1207924,231599,280082,15879,16233,100967,105807,3703,3788,26060,28859,1201454,1231793,239769,290126,25128,26115,112680,118482,7357,7692,440115,359677,409885,330823,14263,14825,7266,5719,2512,2449,1376,1014,4813,4847,414142,335006,16414,17015,9299,7772,3763,3778,1922,1554
N,9,2006,28,3871233,1932963,1938270,1544221,1492182,229078,279095,22096,21069,103637,109925,4968,4619,28963,31380,1568601,1518215,238561,290392,32709,32128,115898,123202,8772,8719,1495101,1580025,1135887,1161983,215076,264480,14961,15630,101171,107447,3623,3630,24383,26855,1156219,1184079,222458,273658,23628,24861,112347,119500,6896,7184,437862,358245,408334,330199,14002,14615,7135,5439,2466,2478,1345,989,4580,4525,412382,334136,16103,16734,9081,7267,3551,3702,1876,1535
N,9,2006,29,3828704,1907243,1921461,1524900,1476848,220984,274998,21988,21002,106989,114114,4968,4565,27414,29934,1547811,1501767,229890,285713,32064,31470,118763,126929,8640,8472,1474355,1559212,1120755,1142503,207610,260372,14851,15526,104585,111740,3627,3524,22927,25547,1139723,1163616,214457,268984,23042,24230,115214,123324,6827,6919,432888,362249,404145,334345,13374,14626,7137,5476,2404,2374,1341,1041,4487,4387,408088,338151,15433,16729,9022,7240,3549,3605,1813,1553
N,9,2006,30,3722432,1852661,1869771,1477527,1433436,210264,263745,21103,20081,112929,119623,4819,4448,26019,28438,1499239,1456927,218536,273700,30681,30216,124207,131859,8330,8183,1425892,1508425,1078256,1099250,197533,249604,14166,14833,110640,117238,3488,3415,21809,24085,1096243,1119004,203873,257544,22027,23197,120864,128272,6523,6613,426769,361346,399271,334186,12731,14141,6937,5248,2289,2385,1331,1033,4210,4353,402996,337923,14663,16156,8654,7019,3343,3587,1807,1570
N,9,2006,31,3813430,1896703,1916727,1511652,1467726,214511,269010,20539,19863,120132,127823,4675,4334,25194,27971,1532526,1490881,222457,278691,29864,29696,131088,139921,8027,8030,1472172,1554515,1114086,1132476,201913,254611,13861,14844,117873,125512,3388,3342,21051,23730,1131331,1151956,207921,262273,21494,22998,127807,136491,6313,6564,424531,362212,397566,335250,12598,14399,6678,5019,2259,2311,1287,992,4143,4241,401195,338925,14536,16418,8370,6698,3281,3430,1714,1466
N,9,2006,32,3749730,1859599,1890131,1479960,1447016,208262,263565,20038,19415,122445,129352,4440,4179,24454,26604,1500155,1469092,215841,272548,29118,29040,133331,140929,7732,7564,1452457,1536674,1098447,1119591,196256,249752,13746,14377,120166,127057,3255,3272,20587,22625,1115226,1138163,201985,256870,21247,22375,130088,137639,6132,6205,407142,353457,381513,327425,12006,13813,6292,5038,2279,2295,1185,907,3867,3979,384929,330929,13856,15678,7871,6665,3243,3290,1600,1359
N,9,2006,33,3786698,1870733,1915965,1485401,1464036,212852,270117,19871,19547,124242,131722,4359,4136,24008,26407,1505198,1485778,220136,279124,28980,29222,134834,143222,7580,7438,1473428,1566221,1113153,1140275,200939,256161,13709,14642,122074,129483,3267,3238,20286,22422,1129616,1158536,206506,263205,21261,22791,131795,139934,6128,6083,397305,349744,372248,323761,11913,13956,6162,4905,2168,2239,1092,898,3722,3985,375582,327242,13630,15919,7719,6431,3039,3288,1452,1355
N,9,2006,34,3962276,1957556,2004720,1560301,1538975,222130,280807,20055,19976,126523,134188,4196,4168,24351,26606,1580352,1560873,229341,289597,29498,29927,137247,145799,7475,7641,1563342,1654903,1190943,1215330,210278,266753,14042,14994,124306,131924,3119,3223,20654,22679,1207695,1233802,215747,273667,21981,23364,134178,142503,6025,6271,394214,349817,369358,323645,11852,14054,6013,4982,2217,2264,1077,945,3697,3927,372657,327071,13594,15930,7517,6563,3069,3296,1450,1370
N,9,2006,35,4180128,2059006,2121122,1654853,1645302,230670,293704,20641,20669,123463,130405,4307,4147,25072,26895,1675500,1667446,238116,302553,30680,30956,134329,141876,7638,7701,1674671,1773962,1295506,1324576,218786,279482,14635,15710,121258,128065,3253,3174,21233,22955,1312783,1343285,224450,286449,23045,24503,131205,138465,6176,6292,384335,347160,359347,320726,11884,14222,6006,4959,2205,2340,1054,973,3839,3940,362717,324161,13666,16104,7635,6453,3124,3411,1462,1409
N,9,2006,36,4314827,2135258,2179569,1721729,1696811,238376,298475,20583,20664,125382,132278,4376,4284,24812,27057,1742172,1718984,245774,307329,30476,31441,135944,143578,7783,7888,1744992,1834693,1357072,1378432,225976,284171,14527,15728,123098,129947,3310,3365,21009,23050,1374159,1397120,231546,291166,22920,24855,132751,140189,6320,6497,390266,344876,364657,318379,12400,14304,6056,4936,2284,2331,1066,919,3803,4007,368013,321864,14228,16163,7556,6586,3193,3389,1463,1391
N,9,2006,37,4112343,2030100,2082243,1645858,1630455,220004,277728,19774,19620,117592,125019,4022,4076,22850,25345,1664683,1651208,226463,285668,29342,30160,127216,135569,7281,7432,1667595,1756780,1307015,1329727,208599,264602,14065,14806,115572,122806,3081,3241,19263,21598,1322659,1347258,213372,270806,22163,23772,124311,132353,5974,6200,362505,325463,338843,300728,11405,13126,5709,4814,2020,2213,941,835,3587,3747,342024,303950,13091,14862,7179,6388,2905,3216,1307,1232
N,9,2006,38,3998466,1969135,2029331,1594173,1586117,217709,275673,19230,19284,112498,120850,3743,3848,21782,23559,1612076,1605275,223843,283029,28509,29280,121536,130408,6813,7107,1617934,1713260,1266115,1294052,206503,262784,13685,14663,110505,118678,2830,3030,18296,20053,1280904,1310170,210961,268446,21543,23270,118762,127348,5567,5897,351201,316071,328058,292065,11206,12889,5545,4621,1993,2172,913,818,3486,3506,331172,295105,12882,14583,6966,6010,2774,3060,1246,1210
N,9,2006,39,4008044,1969544,2038500,1603296,1603507,218088,276608,19038,19606,104521,112007,3799,3841,20802,22931,1620365,1622112,223825,283686,28276,29627,113026,121166,6660,6996,1633401,1732033,1289335,1320394,207248,264144,13690,15005,102678,109993,2905,3033,17545,19464,1303524,1336032,211452,269532,21573,23621,110419,118280,5432,5807,336143,306467,313961,283113,10840,12464,5348,4601,1843,2014,894,808,3257,3467,316841,286080,12373,14154,6703,6006,2607,2886,1228,1189
N,9,2006,40,4088226,2011818,2076408,1633622,1632188,229809,286360,19431,20108,103925,110423,3851,3846,21180,23483,1650893,1651244,235663,293558,28841,30609,112528,119600,6866,7103,1677369,1773079,1321483,1352287,218847,273866,14084,15460,102082,108477,2979,3037,17894,19952,1335858,1368292,223118,279342,22189,24540,109923,116753,5624,5912,334449,303329,312139,279901,10962,12494,5347,4648,1843,1946,872,809,3286,3531,315035,282952,12545,14216,6652,6069,2605,2847,1242,1191
N,9,2006,41,4374153,2157318,2216835,1753592,1747141,249192,306198,20841,21251,107699,113806,3943,4041,22051,24398,1771557,1766889,255056,313296,31020,32496,116509,123308,7073,7539,1818458,1908631,1437385,1462567,238152,293645,15312,16530,105826,111794,3034,3179,18749,20916,1452510,1479306,242474,299114,24021,26393,113896,120377,5831,6242,338860,308204,316207,284574,11040,12553,5529,4721,1873,2012,909,862,3302,3482,319047,287583,12582,14182,6999,6103,2613,2931,1242,1297
N,9,2006,42,4500956,2212206,2288750,1809357,1816064,249405,308460,21073,22252,105980,113353,4015,3953,22376,24668,1827751,1835861,255104,315561,31816,34064,114621,122747,7202,7389,1887169,1987754,1506244,1538021,238722,296452,15637,17482,104171,111330,3193,3191,19202,21278,1521846,1554878,243018,302031,24999,27830,112062,119857,6011,6231,325037,300996,303113,278043,10683,12008,5436,4770,1809,2023,822,762,3174,3390,305905,280983,12086,13530,6817,6234,2559,2890,1191,1158
N,9,2006,43,4486567,2197960,2288607,1801494,1823536,245134,302760,20898,21519,104668,112289,3783,3941,21983,24562,1819400,1843326,250640,309647,31776,33643,113113,121483,6843,7288,1891846,1999237,1516213,1556494,234882,291096,15859,16878,102958,110305,2996,3207,18938,21257,1531470,1573463,238997,296485,25403,27618,110684,118637,5740,6138,306114,289370,285281,267042,10252,11664,5039,4641,1710,1984,787,734,3045,3305,287930,269863,11643,13162,6373,6025,2429,2846,1103,1150
N,9,2006,44,4503959,2210204,2293755,1820192,1838338,244951,300270,20744,21339,98369,105752,3806,3777,22142,24279,1838241,1857951,250362,306826,31862,33715,106845,114725,6896,7119,1914344,2014191,1544223,1580012,235372,289134,15763,16963,96694,103876,3034,3056,19258,21150,1559748,1596929,239505,294325,25572,27940,104476,112035,5818,6013,295860,279564,275969,258326,9579,11136,4981,4376,1675,1876,772,721,2884,3129,278493,261022,10857,12501,6290,5775,2369,2690,1078,1106
N,9,2006,45,4539619,2224162,2315457,1842300,1864649,243699,298875,20192,21686,92548,102523,3647,3757,21776,23967,1860094,1883936,248885,305440,31408,34240,100771,111086,6633,6939,1943712,2047634,1580898,1617217,234570,288280,15465,17434,90849,100733,2909,3066,19021,20904,1596303,1633851,238579,293501,25393,28581,98405,108529,5582,5896,280450,267823,261402,247432,9129,10595,4727,4252,1699,1790,738,691,2755,3063,263791,250085,10306,11939,6015,5659,2366,2557,1051,1043
N,9,2006,46,4647832,2286396,2361436,1882330,1891788,259441,311009,20793,22182,97741,108058,3793,3834,22298,24565,1900455,1911450,264932,317704,32281,35103,106115,116886,6786,7065,2001724,2090860,1616905,1641925,249975,300154,16072,17895,96104,106213,3110,3157,19558,21516,1632620,1658983,254225,305515,26360,29479,103842,114222,5799,6031,284672,270576,265425,249863,9466,10855,4721,4287,1637,1845,683,677,2740,3049,267835,252467,10707,12189,5921,5624,2273,2664,987,1034
N,9,2006,47,4503966,2210257,2293709,1829100,1847970,246164,296131,19523,21074,90777,101436,3532,3471,21161,23627,1846302,1867011,251253,302450,30617,33956,98675,109559,6298,6528,1953502,2045569,1590172,1618986,237521,286155,15166,17027,89189,99732,2890,2883,18564,20786,1605103,1635592,241475,291202,25048,28610,96474,107128,5386,5583,256755,248140,238928,228984,8643,9976,4357,4047,1588,1704,642,588,2597,2841,241199,231419,9778,11248,5569,5346,2201,2431,912,945
N,9,2006,48,4438643,2175399,2263244,1802913,1829674,238533,286438,19248,20301,90557,100697,3335,3197,20813,22937,1819763,1848098,243460,292591,30363,33019,98216,108493,6128,6129,1936055,2028689,1580401,1613228,230384,276932,15053,16566,89137,99082,2726,2666,18354,20215,1595124,1629309,234242,281882,25048,28027,96191,106182,5246,5275,239344,234555,222512,216446,8149,9506,4195,3735,1420,1615,609,531,2459,2722,224639,218789,9218,10709,5315,4992,2025,2311,882,854
N,9,2006,49,4431304,2167950,2263354,1800870,1834003,237115,284974,18707,20139,87584,98530,3170,3105,20504,22603,1817566,1852129,241873,290905,29924,32950,94978,106023,5843,5928,1936030,2034359,1585274,1622435,229069,275806,14663,16550,86170,97052,2653,2578,18201,19938,1599944,1638242,232865,280580,24815,28105,92988,103894,5081,5100,231920,228995,215596,211568,8046,9168,4044,3589,1414,1478,517,527,2303,2665,217622,213887,9008,10325,5109,4845,1990,2129,762,828
N,9,2006,50,4273033,2085183,2187850,1734831,1771742,225370,273728,17848,19454,84611,97923,3029,3143,19494,21860,1750667,1789162,229872,279538,28806,32024,91517,105116,5498,5841,1868025,1970649,1532909,1571230,217834,264978,14077,15994,83322,96457,2530,2623,17353,19367,1546878,1586517,221376,269657,24000,27396,89742,103018,4781,5040,217158,217201,201922,200512,7536,8750,3771,3460,1289,1466,499,520,2141,2493,203789,202645,8496,9881,4806,4628,1775,2098,717,801
N,9,2006,51,4250313,2081416,2168897,1732282,1759731,223800,268096,17751,18810,85407,97939,2952,3068,19224,21253,1747810,1776820,228397,273571,28523,31209,92127,104798,5423,5725,1868288,1957185,1534554,1564306,216059,259395,14066,15570,84112,96493,2450,2562,17047,18859,1548193,1579346,219671,263782,23798,26819,90363,102803,4678,4964,213128,211712,197728,195425,7741,8701,3685,3240,1295,1446,502,506,2177,2394,199617,197474,8726,9789,4725,4390,1764,1995,745,761
N,9,2006,52,4117207,2007416,2109791,1677730,1719404,211571,256500,16833,18223,80380,92545,2815,2948,18087,20171,1692430,1735575,215772,261724,27129,30236,86575,98807,5178,5460,1811990,1911938,1496447,1536730,204432,248496,13501,15175,79154,91174,2370,2496,16086,17867,1509392,1550941,207751,252656,22853,26079,84850,96920,4525,4757,195426,197853,181283,182674,7139,8004,3332,3048,1226,1371,445,452,2001,2304,183038,184634,8021,9068,4276,4157,1725,1887,653,703
N,9,2006,53,3946229,1917175,2029054,1609527,1662509,195840,239422,15744,17176,76087,87955,2632,2780,17345,19212,1623657,1677923,199814,244276,25784,28712,81949,93969,4813,5167,1738098,1843381,1443490,1490879,189335,232032,12596,14297,74986,86704,2217,2342,15474,17127,1455983,1504471,192457,235974,21749,24856,80419,92201,4212,4525,179077,185673,166037,171630,6505,7390,3148,2879,1101,1251,415,438,1871,2085,167674,173452,7357,8302,4035,3856,1530,1768,601,642
N,9,2006,54,3852057,1873246,1978811,1577158,1623609,188307,232110,15174,16330,73865,85924,2546,2616,16196,18222,1590244,1638217,191918,236765,24917,27514,79149,91370,4639,4889,1704650,1803725,1420731,1461634,182060,225195,12363,13592,72819,84761,2145,2254,14532,16289,1432379,1474571,184973,228988,21286,23848,77713,89741,4058,4334,168596,175086,156427,161975,6247,6915,2811,2738,1046,1163,401,362,1664,1933,157865,163646,6945,7777,3631,3666,1436,1629,581,555
N,9,2006,55,3712431,1801032,1911399,1517308,1569033,182610,225821,14568,15546,68586,81064,2392,2461,15568,17474,1530051,1583043,186185,230461,23953,26465,73423,86054,4296,4513,1640338,1744447,1367957,1414684,176927,219182,11947,13043,67624,79954,2015,2085,13868,15499,1379227,1426978,179723,222941,20519,23029,72092,84471,3752,3919,160694,166952,149351,154349,5683,6639,2621,2503,962,1110,377,376,1700,1975,150824,156065,6462,7520,3434,3436,1331,1583,544,594
N,9,2006,56,3683096,1787369,1895727,1495609,1548239,186464,225864,14540,15394,73116,86420,2517,2505,15123,17305,1507794,1562001,190051,230395,23687,26107,77798,91518,4516,4626,1628228,1728080,1347940,1393143,180551,219142,11937,12945,72109,85280,2131,2148,13560,15422,1358779,1405283,183392,222790,20367,22784,76434,89922,3970,4068,159141,167647,147669,155096,5913,6722,2603,2449,1007,1140,386,357,1563,1883,149015,156718,6659,7605,3320,3323,1364,1596,546,558
N,9,2006,57,3571995,1728485,1843510,1460215,1519681,169938,210398,13517,14572,67982,79965,2291,2401,14542,16493,1472091,1532967,173214,214726,22472,25029,72380,84570,4177,4343,1583748,1689567,1325661,1377041,164737,204400,11235,12332,67087,78988,1957,2056,13071,14750,1336257,1388827,167346,207939,19489,21965,71128,83163,3679,3796,144737,153943,134554,142640,5201,5998,2282,2240,895,977,334,345,1471,1743,135834,144140,5868,6787,2983,3064,1252,1407,498,547
